,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,MIAMI_ACTION,MILWAUKEE_SCORE,MIAMI_SCORE
68,1,3:59.0,Turnover by T. Snell (offensive foul),,13,12
69,1,3:59.0,S. Brown enters the game for T. Snell,,13,12
70,1,3:59.0,,J. Johnson enters the game for J. Winslow,13,12
71,1,3:46.0,,Turnover by D. Wade (bad pass),13,12
72,1,3:30.0,J. Parker makes 2-pt layup from 3 ft (assist by E. Bledsoe),,15,12
73,1,3:13.0,,T. Johnson makes 2-pt jump shot from 2 ft,15,14
74,1,2:47.0,K. Middleton misses 2-pt jump shot from 19 ft (block by D. Wade),,15,14
75,1,2:43.0,,Defensive rebound by W. Ellington,15,14
76,1,2:35.0,,Turnover by D. Wade (lost ball; steal by K. Middleton),15,14
77,1,2:35.0,Personal foul by D. Wade (drawn by K. Middleton),,15,14
78,1,2:35.0,Milwaukee full timeout,,15,14
79,1,2:35.0,,J. Richardson enters the game for T. Johnson,15,14
80,1,2:35.0,,B. Adebayo enters the game for H. Whiteside,15,14
81,1,2:35.0,T. Maker enters the game for J. Henson,,15,14
82,1,2:35.0,K. Middleton makes clear path free throw 1 of 2,,16,14
83,1,2:35.0,K. Middleton makes clear path free throw 2 of 2,,17,14
84,1,2:22.0,Turnover by E. Bledsoe (bad pass; steal by J. Richardson),,17,14
85,1,2:03.0,,W. Ellington misses 3-pt jump shot from 26 ft,17,14
86,1,2:00.0,Defensive rebound by T. Maker,,17,14
87,1,1:50.0,S. Brown makes 2-pt jump shot from 3 ft,,19,14
88,1,1:30.0,,D. Wade makes 3-pt jump shot from 25 ft,19,17
89,1,1:22.0,Personal foul by D. Wade (drawn by K. Middleton),,19,17
90,1,1:22.0,J. Terry enters the game for E. Bledsoe,,19,17
91,1,1:22.0,G. Antetokounmpo enters the game for K. Middleton,,19,17
92,1,1:08.0,J. Terry misses 3-pt jump shot from 22 ft,,19,17
93,1,1:06.0,,Defensive rebound by W. Ellington,19,17
94,1,0:48.0,,J. Richardson makes 2-pt jump shot from 13 ft,19,19
95,1,0:39.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Terry),,21,19
96,1,0:26.0,,W. Ellington misses 3-pt jump shot from 23 ft,21,19
97,1,0:24.0,Defensive rebound by G. Antetokounmpo,,21,19
98,1,0:08.0,Shooting foul by J. Richardson (drawn by G. Antetokounmpo),,21,19
99,1,0:08.0,G. Antetokounmpo makes free throw 1 of 2,,22,19
100,1,0:08.0,G. Antetokounmpo makes free throw 2 of 2,,23,19
101,1,0:02.0,,Turnover by D. Wade (bad pass; steal by J. Parker),23,19
102,1,0:01.0,J. Parker misses 3-pt jump shot from 39 ft,,23,19
103,1,0:00.0,Offensive rebound by Team,,23,19
104,2,11:51.0,,Personal foul by T. Maker (drawn by B. Adebayo),23,19
105,2,11:36.0,,J. Johnson makes 3-pt jump shot from 22 ft (assist by W. Ellington),23,22
106,2,11:11.0,,Violation by J. Johnson (kicked ball),23,22
107,2,11:03.0,S. Brown misses 2-pt jump shot from 19 ft,,23,22
108,2,11:00.0,,Defensive rebound by J. Johnson,23,22
109,2,10:57.0,,Shooting foul by J. Parker (drawn by B. Adebayo),23,22
110,2,10:57.0,,B. Adebayo makes free throw 1 of 2,23,23
111,2,10:57.0,,B. Adebayo makes free throw 2 of 2,23,24
112,2,10:41.0,J. Parker misses 2-pt jump shot from 6 ft,,23,24
113,2,10:38.0,,Defensive rebound by W. Ellington,23,24
114,2,10:27.0,,T. Johnson makes 3-pt jump shot from 25 ft (assist by B. Adebayo),23,27
115,2,10:05.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,23,27
116,2,10:04.0,,Defensive rebound by B. Adebayo,23,27
117,2,9:51.0,,Turnover by W. Ellington (bad pass),23,27
118,2,9:31.0,T. Maker makes 2-pt jump shot from 20 ft (assist by J. Terry),,25,27
119,2,9:23.0,,Offensive foul by B. Adebayo (drawn by T. Maker),25,27
120,2,9:23.0,,Turnover by B. Adebayo (offensive foul),25,27
121,2,9:23.0,S. Kilpatrick enters the game for J. Parker,,25,27
122,2,9:09.0,Shooting foul by T. Johnson (drawn by S. Kilpatrick),,25,27
123,2,9:09.0,S. Kilpatrick makes free throw 1 of 2,,26,27
124,2,9:09.0,S. Kilpatrick makes free throw 2 of 2,,27,27
125,2,9:00.0,,Shooting foul by S. Brown (drawn by B. Adebayo),27,27
126,2,9:00.0,,B. Adebayo makes free throw 1 of 2,27,28
127,2,9:00.0,,B. Adebayo makes free throw 2 of 2,27,29
128,2,8:36.0,G. Antetokounmpo misses 2-pt jump shot from 18 ft,,27,29
129,2,8:33.0,,Defensive rebound by T. Johnson,27,29
130,2,8:26.0,,B. Adebayo misses 2-pt jump shot from 13 ft,27,29
131,2,8:24.0,Defensive rebound by T. Maker,,27,29
132,2,8:20.0,Turnover by T. Maker (bad pass),,27,29
133,2,8:06.0,,G. Dragić misses 2-pt jump shot from 15 ft,27,29
134,2,8:04.0,Defensive rebound by T. Maker,,27,29
135,2,7:49.0,G. Antetokounmpo misses 2-pt jump shot from 20 ft (block by B. Adebayo),,27,29
136,2,7:48.0,,Defensive rebound by B. Adebayo,27,29
137,2,7:47.0,,Personal foul by G. Antetokounmpo (drawn by B. Adebayo),27,29
138,2,7:29.0,,J. Johnson makes 2-pt jump shot from 11 ft,27,31
139,2,7:12.0,S. Kilpatrick misses 2-pt jump shot from 11 ft,,27,31
140,2,7:09.0,,Defensive rebound by T. Johnson,27,31
141,2,7:05.0,,T. Johnson misses 2-pt jump shot from 2 ft,27,31
142,2,7:01.0,Defensive rebound by S. Kilpatrick,,27,31
143,2,6:57.0,T. Maker makes 2-pt dunk from 1 ft (assist by S. Kilpatrick),,29,31
144,2,6:32.0,,W. Ellington makes 2-pt layup from 2 ft,29,33
145,2,6:16.0,S. Kilpatrick misses 3-pt jump shot from 24 ft,,29,33
146,2,6:14.0,,Defensive rebound by J. Johnson,29,33
147,2,6:08.0,,J. Johnson misses 2-pt layup from 3 ft,29,33
148,2,6:05.0,Defensive rebound by G. Antetokounmpo,,29,33
149,2,6:02.0,T. Maker makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),,31,33
150,2,6:02.0,,Miami full timeout,31,33
151,2,6:02.0,,J. Richardson enters the game for G. Dragić,31,33
152,2,6:02.0,,H. Whiteside enters the game for T. Johnson,31,33
153,2,6:02.0,,D. Wade enters the game for J. Johnson,31,33
154,2,6:02.0,T. Snell enters the game for T. Maker,,31,33
155,2,6:02.0,J. Henson enters the game for S. Brown,,31,33
156,2,5:47.0,,D. Wade misses 2-pt jump shot from 14 ft,31,33
157,2,5:45.0,Defensive rebound by G. Antetokounmpo,,31,33
158,2,5:27.0,G. Antetokounmpo misses 2-pt jump shot from 20 ft,,31,33
159,2,5:25.0,,Defensive rebound by J. Richardson,31,33
160,2,5:13.0,,J. Richardson makes 2-pt layup from 2 ft,31,35
161,2,4:50.0,J. Terry makes 3-pt jump shot from 23 ft (assist by S. Kilpatrick),,34,35
162,2,4:37.0,,Turnover by J. Richardson (discontinued dribble),34,35
163,2,4:37.0,E. Bledsoe enters the game for J. Terry,,34,35
164,2,4:27.0,Offensive foul by J. Henson (drawn by B. Adebayo),,34,35
165,2,4:27.0,Turnover by J. Henson (offensive foul),,34,35
166,2,4:13.0,,D. Wade misses 2-pt jump shot from 6 ft (block by T. Snell),34,35
167,2,4:10.0,Defensive rebound by J. Henson,,34,35
168,2,3:54.0,J. Henson misses 2-pt hook shot from 5 ft,,34,35
169,2,3:51.0,,Defensive rebound by B. Adebayo,34,35
170,2,3:44.0,,W. Ellington misses 3-pt jump shot from 26 ft,34,35
171,2,3:41.0,,Offensive rebound by H. Whiteside,34,35
172,2,3:39.0,,H. Whiteside misses 2-pt hook shot from 3 ft,34,35
173,2,3:39.0,,Offensive rebound by B. Adebayo,34,35
174,2,3:37.0,,B. Adebayo misses 2-pt layup at rim,34,35
175,2,3:36.0,Defensive rebound by E. Bledsoe,,34,35
176,2,3:18.0,E. Bledsoe makes 3-pt jump shot from 23 ft (assist by J. Henson),,37,35
177,2,3:02.0,,Turnover by H. Whiteside (lost ball; steal by E. Bledsoe),37,35
178,2,3:01.0,E. Bledsoe makes 2-pt layup from 1 ft,,39,35
179,2,3:01.0,Shooting foul by H. Whiteside (drawn by J. Henson),,39,35
180,2,3:01.0,K. Middleton enters the game for S. Kilpatrick,,39,35
181,2,3:01.0,,T. Johnson enters the game for W. Ellington,39,35
182,2,3:01.0,J. Henson makes free throw 1 of 1,,40,35
183,2,2:40.0,,T. Johnson makes 3-pt jump shot from 25 ft (assist by H. Whiteside),40,38
184,2,2:36.0,Turnover by E. Bledsoe (out of bounds lost ball),,40,38
185,2,2:36.0,Milwaukee full timeout,,40,38
186,2,2:18.0,,T. Johnson misses 3-pt jump shot from 25 ft,40,38
187,2,2:16.0,Defensive rebound by G. Antetokounmpo,,40,38
188,2,2:06.0,E. Bledsoe misses 2-pt jump shot from 1 ft,,40,38
189,2,2:04.0,,Defensive rebound by H. Whiteside,40,38
190,2,2:01.0,,T. Johnson makes 2-pt dunk from 1 ft (assist by D. Wade),40,40
191,2,1:43.0,J. Henson makes 2-pt dunk from 1 ft (assist by K. Middleton),,42,40
192,2,1:27.0,,Turnover by B. Adebayo (lost ball; steal by E. Bledsoe),42,40
193,2,1:16.0,E. Bledsoe makes 2-pt jump shot from 14 ft,,44,40
194,2,0:59.0,,Turnover by H. Whiteside (lost ball; steal by J. Henson),44,40
195,2,0:53.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,44,40
196,2,0:51.0,,Defensive rebound by H. Whiteside,44,40
197,2,0:37.0,,D. Wade misses 2-pt layup from 2 ft (block by J. Henson),44,40
198,2,0:33.0,Defensive rebound by J. Henson,,44,40
199,2,0:26.0,Shooting foul by J. Richardson (drawn by T. Snell),,44,40
200,2,0:26.0,T. Snell makes free throw 1 of 2,,45,40
201,2,0:26.0,,W. Ellington enters the game for J. Richardson,45,40
202,2,0:26.0,,G. Dragić enters the game for B. Adebayo,45,40
203,2,0:26.0,T. Maker enters the game for J. Henson,,45,40
204,2,0:26.0,T. Snell makes free throw 2 of 2,,46,40
205,2,0:07.0,Violation by T. Maker (kicked ball),,46,40
206,2,0:04.0,,H. Whiteside makes 2-pt dunk from 1 ft (assist by D. Wade),46,42
207,2,0:01.0,G. Antetokounmpo misses 3-pt jump shot from 29 ft,,46,42
208,2,0:00.0,Offensive rebound by Team,,46,42
209,3,11:48.0,,T. Johnson makes 2-pt layup from 2 ft (assist by G. Dragić),46,44
210,3,11:32.0,K. Middleton makes 2-pt jump shot from 15 ft,,48,44
211,3,11:18.0,,J. Richardson misses 3-pt jump shot from 23 ft,48,44
212,3,11:18.0,Defensive rebound by Team,,48,44
213,3,11:08.0,K. Middleton misses 2-pt jump shot from 20 ft,,48,44
214,3,11:05.0,,Defensive rebound by H. Whiteside,48,44
215,3,10:54.0,,Personal foul by J. Henson (drawn by H. Whiteside),48,44
216,3,10:47.0,,Offensive foul by H. Whiteside (drawn by E. Bledsoe),48,44
217,3,10:47.0,,Turnover by H. Whiteside (offensive foul),48,44
218,3,10:21.0,G. Antetokounmpo misses 2-pt jump shot from 19 ft,,48,44
219,3,10:19.0,,Defensive rebound by J. Winslow,48,44
220,3,10:07.0,,H. Whiteside misses 2-pt jump shot from 14 ft,48,44
221,3,10:04.0,Defensive rebound by G. Antetokounmpo,,48,44
222,3,10:01.0,Turnover by G. Antetokounmpo (lost ball; steal by T. Johnson),,48,44
223,3,9:52.0,,Personal foul by G. Antetokounmpo (drawn by H. Whiteside),48,44
224,3,9:47.0,,T. Johnson makes 3-pt jump shot from 26 ft (assist by H. Whiteside),48,47
225,3,9:28.0,E. Bledsoe makes 2-pt jump shot from 7 ft,,50,47
226,3,9:18.0,,G. Dragić misses 3-pt jump shot from 25 ft,50,47
227,3,9:17.0,,Offensive rebound by H. Whiteside,50,47
228,3,9:16.0,,H. Whiteside makes 2-pt dunk at rim,50,49
229,3,8:49.0,K. Middleton misses 2-pt jump shot from 13 ft,,50,49
230,3,8:44.0,,Defensive rebound by J. Winslow,50,49
231,3,8:36.0,,H. Whiteside makes 2-pt layup from 3 ft (assist by T. Johnson),50,51
232,3,8:26.0,Personal foul by T. Johnson (drawn by E. Bledsoe),,50,51
233,3,8:20.0,G. Antetokounmpo misses 2-pt jump shot from 10 ft,,50,51
234,3,8:19.0,Offensive rebound by J. Henson,,50,51
235,3,8:17.0,J. Henson misses 2-pt layup at rim,,50,51
236,3,8:16.0,,Defensive rebound by H. Whiteside,50,51
237,3,8:08.0,,H. Whiteside misses 2-pt layup from 1 ft,50,51
238,3,8:08.0,Defensive rebound by J. Henson,,50,51
239,3,8:08.0,Personal foul by H. Whiteside (drawn by J. Henson),,50,51
240,3,7:58.0,Turnover by G. Antetokounmpo (bad pass; steal by H. Whiteside),,50,51
241,3,7:55.0,,T. Johnson misses 2-pt layup from 2 ft,50,51
242,3,7:54.0,,Offensive rebound by J. Winslow,50,51
243,3,7:54.0,,J. Winslow misses 2-pt layup at rim,50,51
244,3,7:51.0,,Offensive rebound by Team,50,51
245,3,7:45.0,,T. Johnson misses 3-pt jump shot from 25 ft,50,51
246,3,7:41.0,Defensive rebound by E. Bledsoe,,50,51
247,3,7:39.0,E. Bledsoe misses 2-pt layup from 3 ft,,50,51
248,3,7:35.0,,Defensive rebound by J. Richardson,50,51
249,3,7:28.0,,J. Winslow misses 2-pt layup from 2 ft,50,51
250,3,7:26.0,,Offensive rebound by H. Whiteside,50,51
251,3,7:26.0,,H. Whiteside misses 2-pt layup at rim,50,51
252,3,7:26.0,,Offensive rebound by H. Whiteside,50,51
253,3,7:26.0,,H. Whiteside makes 2-pt layup at rim,50,53
254,3,7:26.0,Milwaukee full timeout,,50,53
255,3,7:26.0,J. Parker enters the game for G. Antetokounmpo,,50,53
256,3,7:03.0,E. Bledsoe misses 2-pt jump shot from 16 ft,,50,53
257,3,7:01.0,,Defensive rebound by G. Dragić,50,53
258,3,6:54.0,,J. Richardson makes 2-pt jump shot from 17 ft (assist by G. Dragić),50,55
259,3,6:43.0,Turnover by K. Middleton (discontinued dribble),,50,55
260,3,6:25.0,,G. Dragić misses 3-pt jump shot from 25 ft,50,55
261,3,6:24.0,,Offensive rebound by Team,50,55
262,3,6:24.0,Loose ball foul by J. Henson (drawn by H. Whiteside),,50,55
263,3,6:24.0,,W. Ellington enters the game for J. Richardson,50,55
264,3,6:24.0,T. Maker enters the game for J. Henson,,50,55
265,3,6:17.0,,T. Johnson misses 2-pt jump shot from 4 ft,50,55
266,3,6:16.0,Defensive rebound by Team,,50,55
267,3,6:15.0,,Loose ball foul by H. Whiteside (drawn by T. Maker),50,55
268,3,6:15.0,,B. Adebayo enters the game for H. Whiteside,50,55
269,3,5:59.0,Personal foul by G. Dragić (drawn by E. Bledsoe),,50,55
270,3,5:48.0,K. Middleton misses 2-pt layup from 4 ft,,50,55
271,3,5:42.0,,Defensive rebound by B. Adebayo,50,55
272,3,5:42.0,,Shooting foul by T. Snell (drawn by G. Dragić),50,55
273,3,5:42.0,,G. Dragić makes free throw 1 of 2,50,56
274,3,5:42.0,,G. Dragić makes free throw 2 of 2,50,57
275,3,5:23.0,Turnover by J. Parker (traveling),,50,57
276,3,5:11.0,,G. Dragić makes 3-pt jump shot from 26 ft,50,60
277,3,4:56.0,Turnover by J. Parker (out of bounds lost ball),,50,60
278,3,4:42.0,,G. Dragić misses 3-pt jump shot from 24 ft,50,60
279,3,4:40.0,Defensive rebound by J. Parker,,50,60
280,3,4:39.0,S. Brown enters the game for T. Snell,,50,60
281,3,4:30.0,K. Middleton misses 2-pt layup from 1 ft (block by J. Winslow),,50,60
282,3,4:26.0,,Defensive rebound by J. Winslow,50,60
283,3,4:25.0,,Turnover by J. Winslow (bad pass; steal by E. Bledsoe),50,60
284,3,4:18.0,K. Middleton makes 2-pt dunk from 2 ft (assist by E. Bledsoe),,52,60
285,3,4:05.0,,Personal foul by K. Middleton (drawn by B. Adebayo),52,60
286,3,4:05.0,,B. Adebayo makes free throw 1 of 2,52,61
287,3,4:05.0,,D. Wade enters the game for G. Dragić,52,61
288,3,4:05.0,,J. Johnson enters the game for J. Winslow,52,61
289,3,4:05.0,,B. Adebayo makes free throw 2 of 2,52,62
290,3,3:42.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,52,62
291,3,3:40.0,,Defensive rebound by T. Johnson,52,62
292,3,3:28.0,,J. Johnson makes 2-pt layup from 1 ft,52,64
293,3,3:28.0,Milwaukee full timeout,,52,64
294,3,3:28.0,G. Antetokounmpo enters the game for E. Bledsoe,,52,64
295,3,3:28.0,J. Terry enters the game for K. Middleton,,52,64
296,3,3:06.0,Turnover by S. Brown (bad pass),,52,64
297,3,2:52.0,,B. Adebayo misses 2-pt layup from 2 ft (block by T. Maker),52,64
298,3,2:52.0,,Offensive rebound by Team,52,64
299,3,2:45.0,,W. Ellington misses 3-pt jump shot from 24 ft,52,64
300,3,2:43.0,Defensive rebound by J. Parker,,52,64
301,3,2:36.0,T. Maker makes 2-pt jump shot from 3 ft (assist by J. Parker),,54,64
302,3,2:26.0,,B. Adebayo makes 2-pt dunk at rim (assist by T. Johnson),54,66
303,3,2:04.0,T. Maker misses 2-pt hook shot from 8 ft,,54,66
304,3,2:01.0,,Defensive rebound by J. Johnson,54,66
305,3,1:49.0,,Shooting foul by T. Maker (drawn by B. Adebayo),54,66
306,3,1:49.0,,B. Adebayo makes free throw 1 of 2,54,67
307,3,1:49.0,T. Zeller enters the game for T. Maker,,54,67
308,3,1:49.0,,B. Adebayo makes free throw 2 of 2,54,68
309,3,1:23.0,Turnover by Team (shot clock),,54,68
310,3,1:06.0,,J. Johnson makes 2-pt jump shot from 19 ft,54,70
311,3,0:48.0,G. Antetokounmpo misses 2-pt jump shot from 19 ft,,54,70
312,3,0:46.0,,Defensive rebound by T. Johnson,54,70
313,3,0:40.0,,B. Adebayo makes 2-pt layup from 1 ft (assist by T. Johnson),54,72
314,3,0:17.0,T. Zeller misses 3-pt jump shot from 23 ft,,54,72
315,3,0:15.0,,Defensive rebound by B. Adebayo,54,72
316,3,0:01.0,,B. Adebayo misses 2-pt dunk from 1 ft,54,72
317,3,0:01.0,Defensive rebound by T. Zeller,,54,72
318,4,11:45.0,Turnover by E. Bledsoe (bad pass; steal by D. Wade),,54,72
319,4,11:40.0,,D. Wade misses 2-pt layup from 1 ft (block by G. Antetokounmpo),54,72
320,4,11:39.0,Defensive rebound by Team,,54,72
321,4,11:16.0,Turnover by G. Antetokounmpo (lost ball; steal by J. Johnson),,54,72
322,4,11:00.0,,D. Wade misses 2-pt jump shot from 16 ft,54,72
323,4,10:58.0,Defensive rebound by E. Bledsoe,,54,72
324,4,10:53.0,G. Antetokounmpo makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),,57,72
325,4,10:39.0,,B. Adebayo makes 2-pt dunk at rim (assist by J. Johnson),57,74
326,4,10:20.0,Turnover by T. Zeller (bad pass; steal by D. Wade),,57,74
327,4,10:14.0,,T. Johnson misses 3-pt jump shot from 25 ft,57,74
328,4,10:11.0,Defensive rebound by J. Parker,,57,74
329,4,10:08.0,J. Parker makes 2-pt jump shot from 9 ft,,59,74
330,4,9:47.0,,Personal foul by J. Terry (drawn by B. Adebayo),59,74
331,4,9:47.0,,J. Richardson enters the game for T. Johnson,59,74
332,4,9:35.0,,J. Johnson misses 2-pt layup from 2 ft,59,74
333,4,9:33.0,,Offensive rebound by J. Johnson,59,74
334,4,9:31.0,,W. Ellington makes 3-pt jump shot from 22 ft (assist by J. Johnson),59,77
335,4,9:11.0,J. Terry makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),,62,77
336,4,8:49.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by B. Adebayo),62,80
337,4,8:49.0,Milwaukee full timeout,,62,80
338,4,8:49.0,K. Middleton enters the game for J. Terry,,62,80
339,4,8:49.0,T. Snell enters the game for J. Parker,,62,80
340,4,8:30.0,K. Middleton misses 3-pt jump shot from 25 ft,,62,80
341,4,8:28.0,,Defensive rebound by B. Adebayo,62,80
342,4,8:11.0,,Shooting foul by T. Zeller (drawn by B. Adebayo),62,80
343,4,8:11.0,,B. Adebayo misses free throw 1 of 2,62,80
344,4,8:11.0,,Offensive rebound by Team,62,80
345,4,8:11.0,,B. Adebayo makes free throw 2 of 2,62,81
346,4,7:53.0,T. Zeller makes 2-pt layup from 1 ft (assist by E. Bledsoe),,64,81
347,4,7:25.0,,Turnover by D. Wade (bad pass; steal by G. Antetokounmpo),64,81
348,4,7:21.0,G. Antetokounmpo misses 2-pt layup from 1 ft (block by J. Johnson),,64,81
349,4,7:21.0,Offensive rebound by Team,,64,81
350,4,7:09.0,E. Bledsoe makes 2-pt jump shot from 15 ft,,66,81
351,4,6:43.0,,W. Ellington misses 2-pt jump shot from 22 ft,66,81
352,4,6:41.0,Defensive rebound by G. Antetokounmpo,,66,81
353,4,6:33.0,Personal foul by B. Adebayo (drawn by T. Zeller),,66,81
354,4,6:33.0,,G. Dragić enters the game for D. Wade,66,81
355,4,6:27.0,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by E. Bledsoe),,68,81
356,4,6:26.0,,Miami full timeout,68,81
357,4,5:59.0,,G. Dragić misses 2-pt jump shot from 16 ft,68,81
358,4,5:57.0,Defensive rebound by K. Middleton,,68,81
359,4,5:50.0,E. Bledsoe misses 2-pt jump shot from 6 ft,,68,81
360,4,5:50.0,Offensive rebound by T. Zeller,,68,81
361,4,5:43.0,T. Zeller misses 2-pt layup from 7 ft,,68,81
362,4,5:41.0,,Defensive rebound by B. Adebayo,68,81
363,4,5:37.0,Offensive charge foul by J. Johnson (drawn by T. Zeller),,68,81
364,4,5:37.0,,Turnover by J. Johnson (offensive foul),68,81
365,4,5:32.0,Shooting foul by B. Adebayo (drawn by E. Bledsoe),,68,81
366,4,5:32.0,E. Bledsoe misses free throw 1 of 2,,68,81
367,4,5:32.0,Offensive rebound by Team,,68,81
368,4,5:32.0,,H. Whiteside enters the game for J. Johnson,68,81
369,4,5:32.0,E. Bledsoe makes free throw 2 of 2,,69,81
370,4,5:09.0,,G. Dragić misses 2-pt layup from 1 ft,69,81
371,4,5:06.0,Defensive rebound by T. Zeller,,69,81
372,4,5:00.0,K. Middleton misses 2-pt jump shot from 4 ft (block by B. Adebayo),,69,81
373,4,5:00.0,,Defensive rebound by B. Adebayo,69,81
374,4,4:54.0,,H. Whiteside misses 2-pt jump shot from 8 ft,69,81
375,4,4:50.0,Defensive rebound by G. Antetokounmpo,,69,81
376,4,4:40.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,71,81
