,QUARTER,TIME_REMAINING,CHICAGO_ACTION,ATLANTA_ACTION,CHICAGO_SCORE,ATLANTA_SCORE
0,1,11:45.0,,K. Bazemore misses 2-pt layup from 2 ft (block by R. Lopez),0,0
1,1,11:41.0,Defensive rebound by Z. LaVine,,0,0
2,1,11:38.0,Z. LaVine misses 2-pt layup from 1 ft,,0,0
3,1,11:38.0,Offensive rebound by L. Markkanen,,0,0
4,1,11:38.0,L. Markkanen misses 2-pt layup from 3 ft,,0,0
5,1,11:38.0,,Defensive rebound by D. Dedmon,0,0
6,1,11:33.0,,K. Bazemore makes 3-pt jump shot from 22 ft (assist by I. Taylor),0,3
7,1,11:06.0,L. Markkanen misses 3-pt jump shot from 25 ft,,0,3
8,1,11:03.0,Offensive rebound by R. Lopez,,0,3
9,1,10:51.0,K. Dunn makes 3-pt jump shot from 25 ft (assist by D. Nwaba),,3,3
10,1,10:36.0,,T. Prince makes 3-pt jump shot from 24 ft (assist by K. Bazemore),3,6
11,1,10:18.0,L. Markkanen misses 2-pt jump shot from 16 ft,,3,6
12,1,10:13.0,,Defensive rebound by J. Collins,3,6
13,1,9:57.0,,T. Prince makes 3-pt jump shot from 23 ft (assist by I. Taylor),3,9
14,1,9:43.0,Z. LaVine makes 3-pt jump shot from 23 ft (assist by R. Lopez),,6,9
15,1,9:31.0,,J. Collins makes 2-pt dunk from 1 ft (assist by K. Bazemore),6,11
16,1,9:17.0,R. Lopez makes 2-pt dunk from 1 ft (assist by K. Dunn),,8,11
17,1,9:00.0,,D. Dedmon misses 2-pt jump shot from 21 ft,8,11
18,1,8:58.0,Defensive rebound by K. Dunn,,8,11
19,1,8:49.0,R. Lopez misses 2-pt hook shot from 8 ft,,8,11
20,1,8:45.0,,Defensive rebound by T. Prince,8,11
21,1,8:36.0,,I. Taylor makes 2-pt jump shot from 23 ft (assist by K. Bazemore),8,13
22,1,8:21.0,R. Lopez misses 2-pt jump shot from 19 ft,,8,13
23,1,8:19.0,,Defensive rebound by T. Prince,8,13
24,1,8:02.0,,T. Prince misses 3-pt jump shot from 24 ft,8,13
25,1,7:59.0,Defensive rebound by L. Markkanen,,8,13
26,1,7:42.0,Z. LaVine misses 3-pt jump shot from 26 ft,,8,13
27,1,7:38.0,,Defensive rebound by T. Prince,8,13
28,1,7:30.0,,J. Collins makes 2-pt jump shot from 15 ft (assist by D. Dedmon),8,15
29,1,7:28.0,Chicago full timeout,,8,15
30,1,7:13.0,R. Lopez misses 2-pt layup from 10 ft,,8,15
31,1,7:10.0,,Defensive rebound by T. Prince,8,15
32,1,7:08.0,,Shooting foul by R. Lopez (drawn by T. Prince),8,15
33,1,7:08.0,,T. Prince makes free throw 1 of 2,8,16
34,1,7:08.0,,T. Prince makes free throw 2 of 2,8,17
35,1,6:55.0,Z. LaVine misses 2-pt layup from 1 ft,,8,17
36,1,6:52.0,Offensive rebound by R. Lopez,,8,17
37,1,6:51.0,R. Lopez misses 2-pt layup at rim (block by D. Dedmon),,8,17
38,1,6:51.0,,Defensive rebound by J. Collins,8,17
39,1,6:29.0,,T. Prince makes 2-pt jump shot from 2 ft,8,19
40,1,6:16.0,K. Dunn misses 2-pt jump shot from 5 ft,,8,19
41,1,6:13.0,,Defensive rebound by T. Prince,8,19
42,1,6:10.0,,T. Prince misses 2-pt layup from 3 ft (block by Z. LaVine),8,19
43,1,6:10.0,,T. Dorsey enters the game for K. Bazemore,8,19
44,1,6:06.0,Defensive rebound by Team,,8,19
45,1,5:53.0,Turnover by L. Markkanen (bad pass; steal by D. Dedmon),,8,19
46,1,5:44.0,,D. Dedmon makes 2-pt dunk from 1 ft (assist by T. Prince),8,21
47,1,5:29.0,K. Dunn misses 3-pt jump shot from 24 ft,,8,21
48,1,5:25.0,,Defensive rebound by D. Dedmon,8,21
49,1,5:11.0,,D. Dedmon makes 3-pt jump shot from 25 ft (assist by T. Prince),8,24
50,1,5:10.0,Chicago full timeout,,8,24
51,1,5:10.0,,J. Magette enters the game for J. Collins,8,24
52,1,5:10.0,,M. Muscala enters the game for I. Taylor,8,24
53,1,5:10.0,D. Valentine enters the game for Z. LaVine,,8,24
54,1,4:56.0,R. Lopez makes 2-pt hook shot from 2 ft (assist by D. Valentine),,10,24
55,1,4:37.0,,Personal foul by D. Valentine (drawn by D. Dedmon),10,24
56,1,4:33.0,,T. Dorsey misses 3-pt jump shot from 24 ft,10,24
57,1,4:31.0,Defensive rebound by L. Markkanen,,10,24
58,1,4:17.0,Shooting foul by D. Dedmon (drawn by D. Nwaba),,10,24
59,1,4:17.0,D. Nwaba misses free throw 1 of 2,,10,24
60,1,4:17.0,Offensive rebound by Team,,10,24
61,1,4:17.0,,M. Plumlee enters the game for T. Prince,10,24
62,1,4:17.0,,J. Morris enters the game for D. Dedmon,10,24
63,1,4:17.0,D. Nwaba misses free throw 2 of 2,,10,24
64,1,4:14.0,,Defensive rebound by M. Plumlee,10,24
65,1,3:58.0,,J. Morris makes 2-pt jump shot from 23 ft (assist by T. Dorsey),10,26
66,1,3:32.0,D. Nwaba makes 2-pt layup from 1 ft (assist by K. Dunn),,12,26
67,1,3:09.0,,J. Magette makes 2-pt jump shot from 8 ft (assist by J. Morris),12,28
68,1,2:57.0,K. Dunn makes 2-pt layup from 2 ft,,14,28
69,1,2:37.0,,T. Dorsey misses 3-pt jump shot from 24 ft,14,28
70,1,2:35.0,Defensive rebound by L. Markkanen,,14,28
71,1,2:29.0,K. Dunn misses 2-pt jump shot from 16 ft,,14,28
72,1,2:26.0,,Defensive rebound by M. Plumlee,14,28
73,1,2:18.0,,J. Magette misses 2-pt jump shot from 15 ft,14,28
74,1,2:14.0,Defensive rebound by D. Nwaba,,14,28
75,1,2:09.0,L. Markkanen misses 3-pt jump shot from 25 ft,,14,28
76,1,2:05.0,,Defensive rebound by M. Plumlee,14,28
77,1,2:00.0,,T. Dorsey misses 2-pt layup from 1 ft,14,28
78,1,1:57.0,Defensive rebound by D. Valentine,,14,28
79,1,1:54.0,K. Dunn misses 3-pt jump shot from 25 ft,,14,28
80,1,1:48.0,Offensive rebound by D. Valentine,,14,28
81,1,1:46.0,L. Markkanen makes 2-pt jump shot from 8 ft (assist by D. Valentine),,16,28
82,1,1:26.0,,Personal foul by K. Dunn (drawn by J. Magette),16,28
83,1,1:26.0,A. Blakeney enters the game for D. Nwaba,,16,28
84,1,1:26.0,B. Portis enters the game for L. Markkanen,,16,28
85,1,1:26.0,C. Payne enters the game for K. Dunn,,16,28
86,1,1:13.0,,J. Magette misses 2-pt jump shot from 20 ft,16,28
87,1,1:11.0,Defensive rebound by A. Blakeney,,16,28
88,1,1:06.0,D. Valentine misses 3-pt jump shot from 24 ft,,16,28
89,1,1:02.0,,Defensive rebound by T. Dorsey,16,28
90,1,0:48.0,,T. Dorsey misses 3-pt jump shot from 25 ft,16,28
91,1,0:45.0,Defensive rebound by C. Payne,,16,28
92,1,0:39.0,D. Valentine makes 2-pt hook shot from 6 ft,,18,28
93,1,0:29.0,,M. Muscala makes 3-pt jump shot from 24 ft (assist by T. Dorsey),18,31
94,1,0:10.0,D. Valentine misses 3-pt jump shot from 25 ft,,18,31
95,1,0:07.0,Offensive rebound by B. Portis,,18,31
96,1,0:07.0,B. Portis makes 2-pt layup at rim,,20,31
97,1,0:00.0,,M. Muscala makes 3-pt jump shot from 24 ft (assist by T. Dorsey),20,34
98,2,11:48.0,A. Blakeney misses 2-pt layup from 2 ft (block by M. Muscala),,20,34
99,2,11:44.0,,Defensive rebound by J. Morris,20,34
100,2,11:41.0,,J. Morris makes 2-pt layup from 1 ft,20,36
101,2,11:32.0,B. Portis misses 2-pt jump shot from 3 ft (block by T. Dorsey),,20,36
102,2,11:30.0,Offensive rebound by B. Portis,,20,36
103,2,11:25.0,B. Portis makes 2-pt jump shot from 10 ft,,22,36
104,2,11:11.0,,J. Morris misses 3-pt jump shot from 23 ft,22,36
105,2,11:08.0,Defensive rebound by N. Vonleh,,22,36
106,2,10:59.0,D. Valentine misses 2-pt jump shot from 17 ft,,22,36
107,2,10:56.0,Offensive rebound by B. Portis,,22,36
108,2,10:55.0,B. Portis makes 2-pt hook shot from 4 ft,,24,36
109,2,10:55.0,Shooting foul by M. Muscala (drawn by B. Portis),,24,36
110,2,10:55.0,,J. Collins enters the game for M. Muscala,24,36
111,2,10:55.0,B. Portis makes free throw 1 of 1,,25,36
112,2,10:42.0,,Turnover by J. Morris (traveling),25,36
113,2,10:33.0,B. Portis misses 3-pt jump shot from 25 ft,,25,36
114,2,10:32.0,Offensive rebound by Team,,25,36
115,2,10:32.0,,Loose ball foul by M. Plumlee (drawn by N. Vonleh),25,36
116,2,10:32.0,,A. White enters the game for J. Morris,25,36
117,2,10:32.0,,D. Dedmon enters the game for M. Plumlee,25,36
118,2,10:26.0,D. Valentine makes 2-pt layup from 2 ft,,27,36
119,2,10:04.0,,T. Dorsey misses 3-pt jump shot from 24 ft,27,36
120,2,10:00.0,Defensive rebound by D. Valentine,,27,36
121,2,9:55.0,A. Blakeney makes 3-pt jump shot from 24 ft (assist by C. Payne),,30,36
122,2,9:53.0,,Atlanta full timeout,30,36
123,2,9:53.0,,I. Taylor enters the game for T. Dorsey,30,36
124,2,9:37.0,,Personal foul by D. Valentine (drawn by J. Collins),30,36
125,2,9:30.0,,J. Collins misses 2-pt layup from 2 ft,30,36
126,2,9:29.0,,Offensive rebound by Team,30,36
127,2,9:21.0,,K. Bazemore misses 2-pt layup from 1 ft,30,36
128,2,9:18.0,Defensive rebound by N. Vonleh,,30,36
129,2,9:06.0,D. Valentine makes 2-pt jump shot from 10 ft (assist by B. Portis),,32,36
130,2,8:47.0,,K. Bazemore makes 3-pt jump shot from 22 ft (assist by I. Taylor),32,39
131,2,8:34.0,N. Vonleh makes 3-pt jump shot from 25 ft (assist by D. Valentine),,35,39
132,2,8:16.0,,K. Bazemore misses 3-pt jump shot from 25 ft,35,39
133,2,8:13.0,Defensive rebound by N. Vonleh,,35,39
134,2,8:06.0,B. Portis misses 3-pt jump shot from 24 ft,,35,39
135,2,8:03.0,,Defensive rebound by J. Collins,35,39
136,2,7:54.0,,A. White misses 3-pt jump shot from 24 ft,35,39
137,2,7:54.0,Defensive rebound by B. Portis,,35,39
138,2,7:38.0,B. Portis makes 2-pt jump shot from 7 ft (assist by N. Vonleh),,37,39
139,2,7:18.0,,A. White misses 2-pt layup from 3 ft,37,39
140,2,7:15.0,Defensive rebound by N. Vonleh,,37,39
141,2,7:10.0,N. Vonleh misses 3-pt jump shot from 24 ft,,37,39
142,2,7:07.0,Offensive rebound by C. Payne,,37,39
143,2,7:02.0,Personal foul by J. Collins (drawn by N. Vonleh),,37,39
144,2,7:02.0,,T. Prince enters the game for A. White,37,39
145,2,7:02.0,Z. LaVine enters the game for D. Valentine,,37,39
146,2,6:56.0,Shooting foul by I. Taylor (drawn by C. Payne),,37,39
147,2,6:56.0,C. Payne makes free throw 1 of 2,,38,39
148,2,6:56.0,C. Payne makes free throw 2 of 2,,39,39
149,2,6:48.0,,Turnover by I. Taylor (step out of bounds),39,39
150,2,6:37.0,A. Blakeney makes 2-pt jump shot from 20 ft (assist by N. Vonleh),,41,39
151,2,6:35.0,,Atlanta full timeout,41,39
152,2,6:27.0,,J. Collins makes 2-pt layup from 1 ft,41,41
153,2,6:16.0,Z. LaVine makes 2-pt jump shot from 21 ft (assist by B. Portis),,43,41
154,2,5:50.0,,J. Collins misses 2-pt layup from 1 ft (block by N. Vonleh),43,41
155,2,5:46.0,Defensive rebound by A. Blakeney,,43,41
156,2,5:39.0,N. Vonleh misses 2-pt layup from 1 ft (block by J. Collins),,43,41
157,2,5:37.0,,Defensive rebound by J. Collins,43,41
158,2,5:28.0,,Turnover by K. Bazemore (bad pass; steal by C. Payne),43,41
159,2,5:24.0,A. Blakeney makes 2-pt layup from 1 ft (assist by C. Payne),,45,41
160,2,5:24.0,,Atlanta full timeout,45,41
161,2,5:24.0,,T. Dorsey enters the game for I. Taylor,45,41
162,2,5:24.0,,J. Magette enters the game for K. Bazemore,45,41
163,2,5:14.0,,Turnover by J. Magette (lost ball; steal by C. Payne),45,41
164,2,5:10.0,C. Payne makes 2-pt layup at rim,,47,41
165,2,4:53.0,,J. Magette misses 3-pt jump shot from 25 ft,47,41
166,2,4:50.0,Defensive rebound by N. Vonleh,,47,41
167,2,4:44.0,B. Portis misses 2-pt layup from 1 ft,,47,41
168,2,4:41.0,,Defensive rebound by T. Dorsey,47,41
169,2,4:38.0,,T. Dorsey misses 2-pt jump shot from 19 ft,47,41
170,2,4:33.0,,Offensive rebound by D. Dedmon,47,41
171,2,4:32.0,,T. Prince misses 3-pt jump shot from 24 ft,47,41
172,2,4:32.0,Defensive rebound by N. Vonleh,,47,41
173,2,4:13.0,A. Blakeney makes 2-pt jump shot from 19 ft,,49,41
174,2,3:58.0,Violation by B. Portis (kicked ball),,49,41
175,2,3:58.0,,M. Plumlee enters the game for D. Dedmon,49,41
176,2,3:58.0,,M. Muscala enters the game for J. Collins,49,41
177,2,3:58.0,K. Dunn enters the game for B. Portis,,49,41
178,2,3:58.0,L. Markkanen enters the game for C. Payne,,49,41
179,2,3:47.0,,M. Plumlee misses 2-pt jump shot from 19 ft,49,41
180,2,3:42.0,Defensive rebound by A. Blakeney,,49,41
181,2,3:33.0,N. Vonleh misses 2-pt layup at rim (block by M. Plumlee),,49,41
182,2,3:28.0,,Defensive rebound by M. Muscala,49,41
183,2,3:24.0,,T. Dorsey makes 2-pt layup at rim (assist by J. Magette),49,43
184,2,3:11.0,K. Dunn misses 2-pt jump shot from 17 ft,,49,43
185,2,3:07.0,,Defensive rebound by T. Dorsey,49,43
186,2,3:01.0,,T. Dorsey makes 2-pt jump shot from 22 ft,49,45
187,2,2:46.0,A. Blakeney misses 3-pt jump shot from 22 ft,,49,45
188,2,2:44.0,,Defensive rebound by J. Magette,49,45
189,2,2:34.0,,Personal foul by A. Blakeney (drawn by T. Dorsey),49,45
190,2,2:34.0,D. Nwaba enters the game for A. Blakeney,,49,45
191,2,2:34.0,C. Felício enters the game for N. Vonleh,,49,45
192,2,2:22.0,,T. Prince makes 2-pt layup from 1 ft,49,47
193,2,2:10.0,Z. LaVine makes 2-pt layup from 2 ft,,51,47
194,2,2:01.0,,Personal foul by K. Dunn (drawn by J. Magette),51,47
195,2,1:46.0,,M. Muscala makes 3-pt jump shot from 23 ft (assist by J. Magette),51,50
196,2,1:26.0,Z. LaVine makes 2-pt jump shot from 16 ft,,53,50
197,2,1:14.0,,Personal foul by C. Felício (drawn by T. Prince),53,50
198,2,1:08.0,,M. Muscala misses 3-pt jump shot from 25 ft,53,50
199,2,1:04.0,,Offensive rebound by J. Magette,53,50
200,2,1:01.0,,T. Prince misses 3-pt jump shot from 24 ft,53,50
201,2,0:58.0,Defensive rebound by D. Nwaba,,53,50
202,2,0:45.0,Z. LaVine misses 3-pt jump shot from 24 ft,,53,50
203,2,0:41.0,,Defensive rebound by M. Muscala,53,50
204,2,0:17.0,,Turnover by M. Plumlee (bad pass; steal by L. Markkanen),53,50
205,3,11:40.0,D. Nwaba makes 3-pt jump shot from 22 ft,,56,50
206,3,11:25.0,,Personal foul by Z. LaVine (drawn by T. Dorsey),56,50
207,3,11:10.0,,Turnover by Team (shot clock),56,50
208,3,10:59.0,L. Markkanen misses 2-pt jump shot from 22 ft,,56,50
209,3,10:56.0,Offensive rebound by L. Markkanen,,56,50
210,3,10:51.0,L. Markkanen misses 3-pt jump shot from 24 ft,,56,50
211,3,10:47.0,,Defensive rebound by I. Taylor,56,50
212,3,10:35.0,,J. Collins makes 2-pt layup from 1 ft,56,52
213,3,10:13.0,Shooting foul by J. Collins (drawn by D. Nwaba),,56,52
214,3,10:13.0,D. Nwaba makes free throw 1 of 2,,57,52
215,3,10:13.0,D. Nwaba makes free throw 2 of 2,,58,52
216,3,10:03.0,,Turnover by D. Dedmon (bad pass),58,52
217,3,9:45.0,L. Markkanen makes 3-pt jump shot from 24 ft (assist by Z. LaVine),,61,52
218,3,9:33.0,,T. Prince makes 2-pt jump shot from 15 ft (assist by I. Taylor),61,54
219,3,9:33.0,,Shooting foul by D. Nwaba (drawn by T. Prince),61,54
220,3,9:33.0,,T. Prince makes free throw 1 of 1,61,55
221,3,9:20.0,K. Dunn misses 2-pt layup from 3 ft,,61,55
222,3,9:17.0,Offensive rebound by C. Felício,,61,55
223,3,9:15.0,D. Nwaba makes 3-pt jump shot from 25 ft (assist by C. Felício),,64,55
224,3,9:01.0,,T. Prince makes 3-pt jump shot from 23 ft (assist by I. Taylor),64,58
225,3,8:46.0,Z. LaVine makes 3-pt jump shot from 24 ft (assist by K. Dunn),,67,58
226,3,8:30.0,,Turnover by I. Taylor (lost ball; steal by K. Dunn),67,58
227,3,8:24.0,L. Markkanen makes 2-pt dunk from 2 ft (assist by K. Dunn),,69,58
228,3,8:24.0,,Atlanta full timeout,69,58
229,3,8:03.0,,Shooting foul by D. Nwaba (drawn by J. Collins),69,58
230,3,8:03.0,,J. Collins makes free throw 1 of 2,69,59
231,3,8:03.0,,J. Collins makes free throw 2 of 2,69,60
232,3,7:52.0,D. Nwaba misses 2-pt layup from 3 ft,,69,60
233,3,7:49.0,,Defensive rebound by D. Dedmon,69,60
234,3,7:43.0,,Personal foul by L. Markkanen (drawn by T. Prince),69,60
235,3,7:38.0,,Shooting foul by D. Nwaba (drawn by J. Collins),69,60
236,3,7:38.0,,J. Collins makes free throw 1 of 2,69,61
237,3,7:38.0,,J. Collins makes free throw 2 of 2,69,62
238,3,7:26.0,Turnover by Z. LaVine (bad pass; steal by T. Prince),,69,62
239,3,7:25.0,,Turnover by T. Prince (bad pass),69,62
240,3,7:03.0,Z. LaVine misses 3-pt jump shot from 25 ft,,69,62
241,3,6:58.0,,Defensive rebound by D. Dedmon,69,62
242,3,6:55.0,,J. Collins makes 2-pt layup at rim (assist by I. Taylor),69,64
243,3,6:44.0,L. Markkanen misses 3-pt jump shot from 26 ft,,69,64
244,3,6:40.0,,Defensive rebound by T. Prince,69,64
245,3,6:32.0,,I. Taylor misses 2-pt jump shot from 9 ft,69,64
246,3,6:29.0,Defensive rebound by C. Felício,,69,64
247,3,6:21.0,Z. LaVine misses 3-pt jump shot from 25 ft,,69,64
248,3,6:17.0,,Defensive rebound by J. Collins,69,64
249,3,6:09.0,,Personal foul by Z. LaVine (drawn by J. Collins),69,64
250,3,6:09.0,,J. Collins makes free throw 1 of 2,69,65
251,3,6:09.0,,A. White enters the game for T. Dorsey,69,65
252,3,6:09.0,,J. Collins misses free throw 2 of 2,69,65
253,3,6:07.0,Defensive rebound by L. Markkanen,,69,65
254,3,5:55.0,K. Dunn makes 2-pt jump shot from 16 ft,,71,65
255,3,5:42.0,,I. Taylor misses 2-pt jump shot from 22 ft,71,65
256,3,5:39.0,Defensive rebound by D. Nwaba,,71,65
257,3,5:37.0,Personal foul by I. Taylor (drawn by K. Dunn),,71,65
258,3,5:37.0,,J. Magette enters the game for I. Taylor,71,65
259,3,5:37.0,B. Portis enters the game for C. Felício,,71,65
260,3,5:37.0,D. Valentine enters the game for Z. LaVine,,71,65
261,3,5:29.0,K. Dunn misses 2-pt jump shot from 14 ft,,71,65
262,3,5:25.0,,Defensive rebound by A. White,71,65
263,3,5:14.0,,D. Dedmon makes 2-pt layup from 2 ft (assist by J. Magette),71,67
264,3,4:55.0,Shooting foul by A. White (drawn by L. Markkanen),,71,67
265,3,4:55.0,L. Markkanen makes free throw 1 of 2,,72,67
266,3,4:55.0,L. Markkanen makes free throw 2 of 2,,73,67
267,3,4:41.0,,Shooting foul by B. Portis (drawn by T. Prince),73,67
268,3,4:41.0,,T. Prince makes free throw 1 of 2,73,68
269,3,4:41.0,,M. Plumlee enters the game for J. Collins,73,68
270,3,4:41.0,,T. Prince makes free throw 2 of 2,73,69
271,3,4:27.0,K. Dunn makes 3-pt jump shot from 25 ft (assist by B. Portis),,76,69
272,3,4:16.0,,Turnover by T. Prince (bad pass; steal by D. Nwaba),76,69
273,3,4:12.0,L. Markkanen makes 2-pt dunk from 1 ft (assist by D. Nwaba),,78,69
274,3,3:48.0,,Shooting foul by D. Nwaba (drawn by T. Prince),78,69
275,3,3:48.0,,T. Prince makes free throw 1 of 3,78,70
276,3,3:48.0,,T. Prince makes free throw 2 of 3,78,71
277,3,3:48.0,,M. Muscala enters the game for D. Dedmon,78,71
278,3,3:48.0,A. Blakeney enters the game for D. Nwaba,,78,71
279,3,3:48.0,,T. Prince misses free throw 3 of 3,78,71
280,3,3:44.0,,Offensive rebound by M. Muscala,78,71
281,3,3:44.0,,M. Muscala misses 2-pt layup at rim,78,71
282,3,3:43.0,Defensive rebound by D. Valentine,,78,71
283,3,3:32.0,K. Dunn misses 2-pt jump shot from 9 ft,,78,71
284,3,3:30.0,Offensive rebound by K. Dunn,,78,71
285,3,3:30.0,Offensive foul by K. Dunn (drawn by J. Magette),,78,71
286,3,3:30.0,Turnover by K. Dunn (offensive foul),,78,71
287,3,3:30.0,N. Vonleh enters the game for L. Markkanen,,78,71
288,3,3:15.0,,M. Muscala makes 2-pt layup from 1 ft (assist by T. Prince),78,73
289,3,3:15.0,Chicago full timeout,,78,73
290,3,3:15.0,C. Payne enters the game for K. Dunn,,78,73
291,3,2:52.0,N. Vonleh makes 2-pt dunk from 1 ft (assist by C. Payne),,80,73
292,3,2:38.0,,A. White makes 3-pt jump shot from 25 ft (assist by J. Magette),80,76
293,3,2:27.0,N. Vonleh misses 3-pt jump shot from 25 ft,,80,76
294,3,2:24.0,,Defensive rebound by M. Plumlee,80,76
295,3,2:12.0,,A. White misses 3-pt jump shot from 25 ft,80,76
296,3,2:09.0,Defensive rebound by D. Valentine,,80,76
297,3,2:04.0,C. Payne makes 3-pt jump shot from 25 ft (assist by D. Valentine),,83,76
298,3,1:44.0,,J. Magette makes 3-pt jump shot from 23 ft (assist by T. Prince),83,79
299,3,1:38.0,,T. Dorsey enters the game for T. Prince,83,79
300,3,1:26.0,D. Valentine makes 3-pt jump shot from 24 ft (assist by C. Payne),,86,79
301,3,1:13.0,,Turnover by M. Plumlee (lost ball; steal by D. Valentine),86,79
302,3,1:10.0,Turnover by D. Valentine (bad pass),,86,79
303,3,0:52.0,,A. White makes 3-pt jump shot from 24 ft (assist by J. Magette),86,82
304,3,0:52.0,,Shooting foul by A. Blakeney (drawn by A. White),86,82
305,3,0:52.0,,A. White makes free throw 1 of 1,86,83
306,3,0:41.0,D. Valentine makes 3-pt jump shot from 25 ft (assist by A. Blakeney),,89,83
307,3,0:35.0,,Personal foul by B. Portis (drawn by J. Magette),89,83
