,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,HOUSTON_ACTION,OKLAHOMA CITY_SCORE,HOUSTON_SCORE
132,2,7:57.0,J. Grant makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,46,37
133,2,7:54.0,,Houston full timeout,46,37
134,2,7:54.0,,T. Ariza enters the game for C. Paul,46,37
135,2,7:54.0,,J. Harden enters the game for J. Johnson,46,37
136,2,7:54.0,,P. Tucker enters the game for L. Mbah a Moute,46,37
137,2,7:54.0,S. Adams enters the game for P. Patterson,,46,37
138,2,7:44.0,,G. Green makes 3-pt jump shot from 25 ft (assist by J. Harden),46,40
139,2,7:30.0,J. Grant makes 2-pt layup at rim (assist by R. Westbrook),,48,40
140,2,7:20.0,,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),48,42
141,2,7:08.0,R. Westbrook misses 2-pt jump shot from 19 ft,,48,42
142,2,7:06.0,Offensive rebound by R. Westbrook,,48,42
143,2,7:05.0,R. Westbrook makes 2-pt jump shot from 7 ft,,50,42
144,2,7:05.0,Shooting foul by T. Ariza (drawn by R. Westbrook),,50,42
145,2,7:05.0,C. Brewer enters the game for R. Felton,,50,42
146,2,7:05.0,R. Westbrook makes free throw 1 of 1,,51,42
147,2,6:51.0,,T. Ariza misses 3-pt jump shot from 24 ft,51,42
148,2,6:47.0,Defensive rebound by C. Brewer,,51,42
149,2,6:37.0,Shooting foul by P. Tucker (drawn by P. George),,51,42
150,2,6:37.0,P. George makes free throw 1 of 2,,52,42
151,2,6:37.0,P. George makes free throw 2 of 2,,53,42
152,2,6:24.0,Loose ball foul by R. Westbrook (drawn by J. Harden),,53,42
153,2,6:10.0,,J. Harden makes 2-pt jump shot from 15 ft,53,44
154,2,5:58.0,C. Brewer misses 3-pt jump shot from 23 ft,,53,44
155,2,5:55.0,,Defensive rebound by C. Capela,53,44
156,2,5:45.0,,Shooting block foul by P. George (drawn by J. Harden),53,44
157,2,5:45.0,,J. Harden misses free throw 1 of 2,53,44
158,2,5:45.0,,Offensive rebound by Team,53,44
159,2,5:45.0,C. Anthony enters the game for J. Grant,,53,44
160,2,5:45.0,Á. Abrines enters the game for P. George,,53,44
161,2,5:45.0,,J. Harden makes free throw 2 of 2,53,45
162,2,5:33.0,Turnover by C. Anthony (bad pass),,53,45
163,2,5:24.0,,P. Tucker misses 3-pt jump shot from 25 ft,53,45
164,2,5:23.0,Defensive rebound by Á. Abrines,,53,45
165,2,5:16.0,R. Westbrook misses 2-pt jump shot from 19 ft,,53,45
166,2,5:14.0,,Defensive rebound by P. Tucker,53,45
167,2,5:08.0,,J. Harden misses 2-pt layup at rim,53,45
168,2,5:06.0,Defensive rebound by S. Adams,,53,45
169,2,5:01.0,Á. Abrines misses 3-pt jump shot from 23 ft,,53,45
170,2,4:57.0,Offensive rebound by Á. Abrines,,53,45
171,2,4:54.0,R. Westbrook misses 3-pt jump shot from 25 ft,,53,45
172,2,4:52.0,,Defensive rebound by P. Tucker,53,45
173,2,4:44.0,,J. Harden makes 3-pt jump shot from 24 ft,53,48
174,2,4:42.0,Oklahoma City full timeout,,53,48
175,2,4:42.0,,C. Paul enters the game for G. Green,53,48
176,2,4:42.0,P. George enters the game for Á. Abrines,,53,48
177,2,4:29.0,Turnover by P. George (out of bounds lost ball),,53,48
178,2,4:15.0,,C. Paul misses 3-pt jump shot from 23 ft,53,48
179,2,4:12.0,Defensive rebound by S. Adams,,53,48
180,2,3:57.0,C. Brewer misses 2-pt layup from 2 ft (block by J. Harden),,53,48
181,2,3:54.0,Offensive rebound by S. Adams,,53,48
182,2,3:53.0,S. Adams misses 2-pt jump shot from 11 ft (block by C. Capela),,53,48
183,2,3:53.0,,Defensive rebound by J. Harden,53,48
184,2,3:48.0,,Personal foul by C. Brewer (drawn by J. Harden),53,48
185,2,3:48.0,,J. Harden makes free throw 1 of 2,53,49
186,2,3:48.0,J. Grant enters the game for S. Adams,,53,49
187,2,3:48.0,,J. Harden makes free throw 2 of 2,53,50
188,2,3:37.0,Turnover by R. Westbrook (lost ball; steal by J. Harden),,53,50
189,2,3:32.0,,Turnover by J. Harden (lost ball; steal by C. Brewer),53,50
190,2,3:29.0,R. Westbrook misses 2-pt layup from 1 ft,,53,50
191,2,3:26.0,,Defensive rebound by T. Ariza,53,50
192,2,3:24.0,,Offensive foul by C. Paul,53,50
193,2,3:24.0,,Turnover by C. Paul (offensive foul),53,50
194,2,3:24.0,,L. Mbah a Moute enters the game for C. Capela,53,50
195,2,3:24.0,,Technical foul by C. Paul,53,50
196,2,3:24.0,P. George makes technical free throw,,54,50
197,2,3:24.0,S. Adams enters the game for J. Grant,,54,50
198,2,3:13.0,R. Westbrook makes 2-pt jump shot from 21 ft (assist by S. Adams),,56,50
199,2,3:00.0,,Personal block foul by C. Brewer (drawn by J. Harden),56,50
200,2,3:00.0,,J. Harden makes free throw 1 of 2,56,51
201,2,3:00.0,,J. Harden makes free throw 2 of 2,56,52
202,2,2:46.0,P. George misses 3-pt jump shot from 26 ft,,56,52
203,2,2:44.0,,Defensive rebound by P. Tucker,56,52
204,2,2:37.0,,J. Harden makes 3-pt jump shot from 24 ft,56,55
205,2,2:16.0,P. George misses 2-pt layup from 3 ft,,56,55
206,2,2:15.0,,Defensive rebound by P. Tucker,56,55
207,2,2:01.0,,T. Ariza misses 3-pt jump shot from 23 ft,56,55
208,2,1:58.0,,Offensive rebound by L. Mbah a Moute,56,55
209,2,1:56.0,,Turnover by L. Mbah a Moute (lost ball; steal by R. Westbrook),56,55
210,2,1:52.0,C. Anthony makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,59,55
211,2,1:50.0,,Houston full timeout,59,55
212,2,1:30.0,,J. Harden makes 2-pt jump shot from 7 ft,59,57
213,2,1:16.0,Shooting foul by P. Tucker (drawn by R. Westbrook),,59,57
214,2,1:16.0,R. Westbrook misses free throw 1 of 2,,59,57
215,2,1:16.0,Offensive rebound by Team,,59,57
216,2,1:16.0,R. Westbrook makes free throw 2 of 2,,60,57
217,2,0:52.0,,L. Mbah a Moute makes 3-pt jump shot from 24 ft (assist by J. Harden),60,60
218,2,0:42.0,S. Adams misses 2-pt layup at rim,,60,60
219,2,0:40.0,Offensive rebound by S. Adams,,60,60
220,2,0:31.0,C. Anthony misses 2-pt jump shot from 15 ft,,60,60
221,2,0:28.0,Offensive rebound by R. Westbrook,,60,60
222,2,0:27.0,Personal foul by J. Harden (drawn by S. Adams),,60,60
223,2,0:27.0,S. Adams misses free throw 1 of 2,,60,60
224,2,0:27.0,Offensive rebound by Team,,60,60
225,2,0:27.0,J. Grant enters the game for P. George,,60,60
226,2,0:27.0,S. Adams makes free throw 2 of 2,,61,60
227,2,0:08.0,,Personal block foul by R. Westbrook (drawn by J. Harden),61,60
228,2,0:08.0,,J. Harden makes free throw 1 of 2,61,61
229,2,0:08.0,P. George enters the game for C. Brewer,,61,61
230,2,0:08.0,Á. Abrines enters the game for J. Grant,,61,61
231,2,0:08.0,,J. Harden makes free throw 2 of 2,61,62
232,2,0:00.0,R. Westbrook misses 2-pt layup from 1 ft,,61,62
233,2,0:00.0,Offensive rebound by Team,,61,62
234,3,11:45.0,,P. Tucker makes 2-pt jump shot from 22 ft (assist by C. Paul),61,64
235,3,11:25.0,Personal foul by C. Paul (drawn by C. Anthony),,61,64
236,3,11:11.0,S. Adams makes 2-pt hook shot from 3 ft (assist by R. Westbrook),,63,64
237,3,11:11.0,,Violation by C. Capela (def goaltending),63,64
238,3,10:54.0,,Turnover by C. Paul (lost ball; steal by R. Westbrook),63,64
239,3,10:53.0,Personal foul by P. Tucker (drawn by R. Westbrook),,63,64
240,3,10:53.0,R. Westbrook makes clear path free throw 1 of 2,,64,64
241,3,10:53.0,R. Westbrook misses clear path free throw 2 of 2,,64,64
242,3,10:53.0,Offensive rebound by Team,,64,64
243,3,10:32.0,R. Westbrook misses 2-pt jump shot from 16 ft,,64,64
244,3,10:29.0,,Defensive rebound by T. Ariza,64,64
245,3,10:20.0,,C. Capela makes 2-pt layup at rim (assist by J. Harden),64,66
246,3,10:01.0,C. Brewer misses 3-pt jump shot from 25 ft,,64,66
247,3,9:56.0,,Defensive rebound by C. Capela,64,66
248,3,9:53.0,Offensive charge foul by J. Harden (drawn by P. George),,64,66
249,3,9:53.0,,Turnover by J. Harden (offensive foul),64,66
250,3,9:34.0,R. Westbrook makes 2-pt jump shot from 15 ft,,66,66
251,3,9:14.0,,C. Paul misses 3-pt jump shot from 25 ft,66,66
252,3,9:09.0,Defensive rebound by P. George,,66,66
253,3,9:04.0,C. Anthony misses 3-pt jump shot from 24 ft,,66,66
254,3,9:01.0,,Defensive rebound by J. Harden,66,66
255,3,8:49.0,,Turnover by P. Tucker (step out of bounds),66,66
256,3,8:34.0,C. Brewer misses 3-pt jump shot from 23 ft,,66,66
257,3,8:31.0,,Defensive rebound by C. Paul,66,66
258,3,8:31.0,,Personal take foul by R. Westbrook (drawn by C. Paul),66,66
259,3,8:26.0,,Offensive foul by P. Tucker (drawn by P. George),66,66
260,3,8:26.0,,Turnover by P. Tucker (offensive foul),66,66
261,3,8:26.0,,L. Mbah a Moute enters the game for P. Tucker,66,66
262,3,8:14.0,C. Brewer misses 3-pt jump shot from 23 ft,,66,66
263,3,8:11.0,Offensive rebound by C. Anthony,,66,66
264,3,8:01.0,C. Brewer misses 3-pt jump shot from 22 ft,,66,66
265,3,7:58.0,,Defensive rebound by L. Mbah a Moute,66,66
266,3,7:42.0,,L. Mbah a Moute misses 2-pt layup from 1 ft,66,66
267,3,7:40.0,,Offensive rebound by C. Capela,66,66
268,3,7:40.0,,C. Capela makes 2-pt layup at rim,66,68
269,3,7:40.0,Oklahoma City full timeout,,66,68
270,3,7:30.0,R. Westbrook misses 2-pt jump shot from 10 ft,,66,68
271,3,7:25.0,Offensive rebound by S. Adams,,66,68
272,3,7:24.0,,Offensive charge foul by P. George (drawn by C. Capela),66,68
273,3,7:24.0,Turnover by P. George (offensive foul),,66,68
274,3,7:12.0,,L. Mbah a Moute makes 2-pt dunk from 1 ft (assist by C. Paul),66,70
275,3,6:53.0,Turnover by R. Westbrook (bad pass; steal by L. Mbah a Moute),,66,70
276,3,6:48.0,,L. Mbah a Moute misses 2-pt layup at rim,66,70
277,3,6:48.0,Defensive rebound by Team,,66,70
278,3,6:48.0,Á. Abrines enters the game for P. George,,66,70
279,3,6:34.0,Turnover by R. Westbrook (bad pass; steal by C. Capela),,66,70
280,3,6:28.0,,Shooting foul by Á. Abrines (drawn by J. Harden),66,70
281,3,6:28.0,,J. Harden misses free throw 1 of 2,66,70
282,3,6:28.0,,Offensive rebound by Team,66,70
283,3,6:28.0,,G. Green enters the game for C. Paul,66,70
284,3,6:28.0,,J. Harden makes free throw 2 of 2,66,71
285,3,6:16.0,R. Westbrook misses 2-pt jump shot from 21 ft,,66,71
286,3,6:13.0,Offensive rebound by Team,,66,71
287,3,6:09.0,R. Westbrook makes 2-pt layup at rim (assist by C. Brewer),,68,71
288,3,5:57.0,,G. Green makes 2-pt jump shot from 16 ft (assist by J. Harden),68,73
289,3,5:44.0,S. Adams makes 2-pt hook shot from 5 ft (assist by R. Westbrook),,70,73
290,3,5:32.0,,G. Green misses 3-pt jump shot from 25 ft,70,73
291,3,5:29.0,Defensive rebound by Á. Abrines,,70,73
292,3,5:16.0,C. Brewer makes 3-pt jump shot from 24 ft (assist by S. Adams),,73,73
293,3,4:49.0,,C. Capela misses 2-pt hook shot from 5 ft,73,73
294,3,4:47.0,Defensive rebound by S. Adams,,73,73
295,3,4:42.0,C. Anthony misses 3-pt jump shot from 24 ft,,73,73
296,3,4:39.0,Offensive rebound by C. Anthony,,73,73
297,3,4:38.0,C. Anthony misses 2-pt jump shot from 17 ft,,73,73
298,3,4:36.0,,Defensive rebound by C. Capela,73,73
299,3,4:26.0,,Shooting block foul by C. Brewer (drawn by J. Harden),73,73
300,3,4:26.0,,J. Harden misses free throw 1 of 2,73,73
301,3,4:26.0,,Offensive rebound by Team,73,73
302,3,4:26.0,,J. Johnson enters the game for T. Ariza,73,73
303,3,4:26.0,,N. Hilário enters the game for C. Capela,73,73
304,3,4:26.0,P. George enters the game for C. Brewer,,73,73
305,3,4:26.0,,J. Harden makes free throw 2 of 2,73,74
306,3,4:07.0,C. Anthony misses 2-pt jump shot from 16 ft,,73,74
307,3,4:04.0,,Defensive rebound by J. Johnson,73,74
308,3,3:47.0,,J. Harden misses 3-pt jump shot from 25 ft,73,74
309,3,3:45.0,Defensive rebound by Team,,73,74
310,3,3:32.0,Á. Abrines misses 3-pt jump shot from 24 ft,,73,74
311,3,3:29.0,,Defensive rebound by G. Green,73,74
312,3,3:08.0,,J. Harden misses 2-pt layup from 1 ft,73,74
313,3,3:05.0,,Offensive rebound by N. Hilário,73,74
314,3,2:51.0,,Turnover by J. Harden (bad pass; steal by S. Adams),73,74
315,3,2:46.0,P. George misses 2-pt layup at rim,,73,74
316,3,2:44.0,Offensive rebound by Team,,73,74
317,3,2:42.0,,Loose ball foul by N. Hilário (drawn by P. George),73,74
318,3,2:42.0,,Houston full timeout,73,74
319,3,2:42.0,,C. Paul enters the game for J. Harden,73,74
320,3,2:35.0,R. Westbrook misses 2-pt jump shot from 17 ft,,73,74
321,3,2:32.0,,Defensive rebound by C. Paul,73,74
322,3,2:10.0,,G. Green makes 3-pt jump shot from 24 ft (assist by C. Paul),73,77
323,3,1:49.0,P. George misses 3-pt jump shot from 25 ft,,73,77
324,3,1:47.0,,Defensive rebound by J. Johnson,73,77
325,3,1:39.0,R. Felton enters the game for R. Westbrook,,73,77
326,3,1:34.0,,Personal foul by R. Felton (drawn by N. Hilário),73,77
327,3,1:23.0,,L. Mbah a Moute misses 2-pt layup from 1 ft,73,77
328,3,1:21.0,Defensive rebound by P. George,,73,77
329,3,1:18.0,Personal block foul by N. Hilário (drawn by P. George),,73,77
330,3,1:02.0,Shooting foul by J. Johnson (drawn by C. Anthony),,73,77
331,3,1:02.0,P. George makes technical free throw,,74,77
332,3,1:02.0,C. Anthony makes free throw 1 of 3,,75,77
333,3,1:02.0,C. Anthony makes free throw 2 of 3,,76,77
334,3,1:02.0,J. Grant enters the game for S. Adams,,76,77
335,3,1:02.0,C. Anthony makes free throw 3 of 3,,77,77
336,3,0:54.0,,Personal foul by R. Felton (drawn by C. Paul),77,77
337,3,0:54.0,,C. Paul makes free throw 1 of 2,77,78
338,3,0:54.0,,C. Paul makes free throw 2 of 2,77,79
339,3,0:41.0,Turnover by P. George (lost ball; steal by L. Mbah a Moute),,77,79
340,3,0:33.0,,C. Paul makes 3-pt jump shot from 24 ft (assist by L. Mbah a Moute),77,82
341,3,0:33.0,,Shooting foul by P. George (drawn by C. Paul),77,82
342,3,0:33.0,,C. Paul makes free throw 1 of 1,77,83
343,3,0:20.0,P. George makes 2-pt jump shot from 5 ft (assist by C. Anthony),,79,83
344,3,0:20.0,Shooting foul by G. Green (drawn by P. George),,79,83
345,3,0:20.0,P. George makes free throw 1 of 1,,80,83
346,3,0:00.0,,C. Paul misses 3-pt jump shot from 30 ft,80,83
347,3,0:00.0,,Offensive rebound by Team,80,83
348,4,11:47.0,Á. Abrines misses 3-pt jump shot from 22 ft,,80,83
349,4,11:43.0,Offensive rebound by P. Patterson,,80,83
350,4,11:38.0,J. Grant makes 2-pt dunk at rim,,82,83
351,4,11:12.0,,G. Green makes 2-pt layup from 1 ft (assist by C. Paul),82,85
352,4,11:01.0,R. Felton misses 3-pt jump shot from 25 ft,,82,85
353,4,10:59.0,,Defensive rebound by G. Green,82,85
354,4,10:37.0,,C. Paul misses 3-pt jump shot from 25 ft,82,85
355,4,10:33.0,Defensive rebound by P. George,,82,85
356,4,10:20.0,Shooting foul by N. Hilário (drawn by J. Grant),,82,85
357,4,10:20.0,J. Grant makes free throw 1 of 2,,83,85
358,4,10:20.0,,P. Tucker enters the game for N. Hilário,83,85
359,4,10:20.0,J. Grant makes free throw 2 of 2,,84,85
360,4,10:03.0,,J. Johnson misses 2-pt jump shot from 9 ft,84,85
361,4,10:01.0,Defensive rebound by P. Patterson,,84,85
362,4,9:54.0,J. Grant misses 2-pt layup at rim (block by G. Green),,84,85
363,4,9:52.0,,Defensive rebound by P. Tucker,84,85
364,4,9:48.0,,Turnover by C. Paul (bad pass; steal by Á. Abrines),84,85
365,4,9:43.0,Á. Abrines makes 2-pt layup from 1 ft (assist by P. George),,86,85
366,4,9:43.0,Shooting foul by C. Paul (drawn by Á. Abrines),,86,85
367,4,9:43.0,Á. Abrines makes free throw 1 of 1,,87,85
368,4,9:31.0,,G. Green misses 3-pt jump shot from 25 ft,87,85
369,4,9:27.0,Defensive rebound by J. Grant,,87,85
370,4,9:15.0,P. George makes 2-pt jump shot from 20 ft,,89,85
371,4,9:14.0,,Houston full timeout,89,85
372,4,9:14.0,,J. Harden enters the game for J. Johnson,89,85
373,4,9:14.0,,T. Ariza enters the game for L. Mbah a Moute,89,85
374,4,8:51.0,,J. Harden makes 3-pt jump shot from 25 ft,89,88
375,4,8:31.0,Shooting foul by J. Harden (drawn by P. Patterson),,89,88
376,4,8:31.0,P. Patterson makes free throw 1 of 2,,90,88
377,4,8:31.0,R. Westbrook enters the game for P. George,,90,88
378,4,8:31.0,P. Patterson makes free throw 2 of 2,,91,88
379,4,8:09.0,,C. Paul misses 2-pt jump shot from 9 ft,91,88
380,4,8:07.0,,Offensive rebound by C. Paul,91,88
381,4,7:46.0,,C. Paul makes 2-pt jump shot from 11 ft,91,90
382,4,7:34.0,Á. Abrines misses 3-pt jump shot from 25 ft,,91,90
383,4,7:29.0,,Defensive rebound by J. Harden,91,90
384,4,7:09.0,,G. Green makes 2-pt hook shot from 5 ft (assist by J. Harden),91,92
385,4,6:57.0,R. Westbrook makes 3-pt jump shot from 25 ft,,94,92
386,4,6:33.0,,Turnover by J. Harden (bad pass; steal by Á. Abrines),94,92
387,4,6:30.0,R. Westbrook makes 2-pt dunk at rim (assist by Á. Abrines),,96,92
388,4,6:10.0,,T. Ariza misses 3-pt jump shot from 25 ft,96,92
389,4,6:05.0,Defensive rebound by R. Felton,,96,92
390,4,6:04.0,P. Patterson makes 2-pt layup at rim (assist by R. Westbrook),,98,92
391,4,5:46.0,,Personal foul by P. Patterson (drawn by J. Harden),98,92
