,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MEMPHIS_ACTION,OKLAHOMA CITY_SCORE,MEMPHIS_SCORE
104,1,1:47.0,P. Patterson makes 3-pt jump shot from 25 ft (assist by R. Felton),,17,27
105,1,1:24.0,,B. McLemore misses 2-pt layup at rim,17,27
106,1,1:24.0,Defensive rebound by Team,,17,27
107,1,1:17.0,R. Felton misses 2-pt jump shot from 21 ft,,17,27
108,1,1:17.0,,Defensive rebound by Team,17,27
109,1,1:17.0,Loose ball foul by P. Patterson (drawn by J. Martin),,17,27
110,1,1:17.0,,J. Martin makes free throw 1 of 2,17,28
111,1,1:17.0,,J. Martin makes free throw 2 of 2,17,29
112,1,1:10.0,Turnover by Á. Abrines (bad pass),,17,29
113,1,0:58.0,,B. McLemore makes 3-pt jump shot from 26 ft (assist by T. Evans),17,32
114,1,0:36.0,J. Grant misses 3-pt jump shot from 22 ft,,17,32
115,1,0:33.0,Offensive rebound by P. Patterson,,17,32
116,1,0:27.0,K. Singler misses 2-pt layup from 1 ft,,17,32
117,1,0:25.0,,Defensive rebound by T. Evans,17,32
118,1,0:22.0,,T. Evans makes 2-pt layup from 4 ft,17,34
119,1,0:02.0,R. Felton makes 2-pt layup from 1 ft,,19,34
120,2,11:35.0,,T. Evans misses 2-pt jump shot from 21 ft,19,34
121,2,11:34.0,Defensive rebound by Team,,19,34
122,2,11:34.0,,Loose ball foul by D. Davis (drawn by P. Patterson),19,34
123,2,11:21.0,J. Grant misses 2-pt layup from 1 ft (block by D. Davis),,19,34
124,2,11:17.0,,Defensive rebound by D. Davis,19,34
125,2,11:12.0,,T. Evans makes 2-pt layup from 1 ft (assist by D. Davis),19,36
126,2,10:53.0,Turnover by K. Singler (lost ball; steal by J. Martin),,19,36
127,2,10:50.0,,Turnover by B. McLemore (out of bounds lost ball),19,36
128,2,10:43.0,Personal foul by B. McLemore (drawn by R. Westbrook),,19,36
129,2,10:34.0,R. Felton misses 3-pt jump shot from 23 ft,,19,36
130,2,10:32.0,,Defensive rebound by D. Davis,19,36
131,2,10:24.0,A. Roberson enters the game for K. Singler,,19,36
132,2,10:15.0,,Personal foul by A. Roberson (drawn by B. McLemore),19,36
133,2,10:04.0,,B. McLemore makes 3-pt jump shot from 25 ft,19,39
134,2,9:46.0,R. Westbrook makes 3-pt jump shot from 25 ft,,22,39
135,2,9:26.0,,B. McLemore misses 3-pt jump shot from 27 ft,22,39
136,2,9:21.0,,Offensive rebound by J. Ennis,22,39
137,2,9:21.0,,J. Green enters the game for J. Martin,22,39
138,2,9:04.0,,B. McLemore makes 2-pt jump shot from 11 ft (assist by T. Evans),22,41
139,2,8:53.0,R. Westbrook makes 2-pt layup at rim,,24,41
140,2,8:30.0,,B. McLemore misses 2-pt jump shot from 13 ft,24,41
141,2,8:30.0,Defensive rebound by Team,,24,41
142,2,8:30.0,,Loose ball foul by J. Ennis (drawn by R. Westbrook),24,41
143,2,8:30.0,,D. Brooks enters the game for J. Ennis,24,41
144,2,8:30.0,,A. Harrison enters the game for B. McLemore,24,41
145,2,8:17.0,R. Westbrook misses 2-pt jump shot from 11 ft,,24,41
146,2,8:17.0,,Defensive rebound by J. Green,24,41
147,2,8:17.0,,Turnover by J. Green (lost ball; steal by A. Roberson),24,41
148,2,8:08.0,R. Westbrook misses 3-pt jump shot from 27 ft,,24,41
149,2,8:04.0,,Defensive rebound by T. Evans,24,41
150,2,7:58.0,,J. Green misses 2-pt jump shot from 20 ft,24,41
151,2,7:58.0,Defensive rebound by A. Roberson,,24,41
152,2,7:51.0,Personal foul by A. Harrison (drawn by R. Westbrook),,24,41
153,2,7:51.0,,M. Gasol enters the game for T. Evans,24,41
154,2,7:51.0,,M. Chalmers enters the game for D. Davis,24,41
155,2,7:51.0,S. Adams enters the game for P. Patterson,,24,41
156,2,7:40.0,A. Roberson makes 2-pt layup from 1 ft,,26,41
157,2,7:17.0,,M. Gasol makes 2-pt dunk from 1 ft (assist by D. Brooks),26,43
158,2,6:51.0,R. Westbrook misses 3-pt jump shot from 25 ft,,26,43
159,2,6:50.0,Offensive rebound by Team,,26,43
160,2,6:50.0,,Loose ball foul by J. Green (drawn by S. Adams),26,43
161,2,6:50.0,,Memphis full timeout,26,43
162,2,6:50.0,Á. Abrines enters the game for R. Felton,,26,43
163,2,6:50.0,C. Anthony enters the game for J. Grant,,26,43
164,2,6:50.0,S. Adams makes free throw 1 of 2,,27,43
165,2,6:50.0,S. Adams makes free throw 2 of 2,,28,43
166,2,6:28.0,,M. Gasol makes 2-pt jump shot from 6 ft,28,45
167,2,6:09.0,S. Adams misses 2-pt layup at rim,,28,45
168,2,6:05.0,,Defensive rebound by A. Harrison,28,45
169,2,5:58.0,,Shooting foul by Á. Abrines (drawn by M. Gasol),28,45
170,2,5:58.0,,M. Gasol misses free throw 1 of 2,28,45
171,2,5:58.0,,Offensive rebound by Team,28,45
172,2,5:58.0,,M. Gasol makes free throw 2 of 2,28,46
173,2,5:48.0,Turnover by R. Westbrook (bad pass; steal by A. Harrison),,28,46
174,2,5:45.0,,A. Harrison makes 2-pt layup at rim (assist by M. Gasol),28,48
175,2,5:38.0,C. Anthony misses 3-pt jump shot from 25 ft,,28,48
176,2,5:34.0,Offensive rebound by S. Adams,,28,48
177,2,5:29.0,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),,30,48
178,2,5:08.0,,M. Chalmers makes 2-pt layup at rim (assist by M. Gasol),30,50
179,2,5:03.0,Personal foul by M. Chalmers (drawn by R. Westbrook),,30,50
180,2,5:03.0,R. Westbrook makes free throw 1 of 2,,31,50
181,2,5:03.0,R. Westbrook makes free throw 2 of 2,,32,50
182,2,4:54.0,,M. Gasol misses 3-pt jump shot from 25 ft,32,50
183,2,4:51.0,,Offensive rebound by A. Harrison,32,50
184,2,4:44.0,,Turnover by A. Harrison (step out of bounds),32,50
185,2,4:44.0,Oklahoma City full timeout,,32,50
186,2,4:34.0,S. Adams makes 2-pt layup at rim (assist by R. Westbrook),,34,50
187,2,4:15.0,,A. Harrison misses 3-pt jump shot from 25 ft,34,50
188,2,4:12.0,Defensive rebound by Á. Abrines,,34,50
189,2,4:06.0,R. Westbrook misses 2-pt layup from 1 ft,,34,50
190,2,3:59.0,Offensive rebound by S. Adams,,34,50
191,2,3:59.0,S. Adams makes 2-pt dunk at rim,,36,50
192,2,3:43.0,,M. Chalmers misses 2-pt jump shot from 11 ft (block by A. Roberson),36,50
193,2,3:40.0,Defensive rebound by A. Roberson,,36,50
194,2,3:40.0,Shooting foul by D. Brooks (drawn by R. Westbrook),,36,50
195,2,3:40.0,R. Westbrook misses free throw 1 of 2,,36,50
196,2,3:40.0,Offensive rebound by Team,,36,50
197,2,3:40.0,,T. Evans enters the game for M. Chalmers,36,50
198,2,3:40.0,R. Westbrook makes free throw 2 of 2,,37,50
199,2,3:20.0,,Personal foul by S. Adams (drawn by M. Gasol),37,50
200,2,3:20.0,,J. Martin enters the game for J. Green,37,50
201,2,3:20.0,,J. Ennis enters the game for D. Brooks,37,50
202,2,3:07.0,,T. Evans misses 3-pt jump shot from 25 ft,37,50
203,2,3:04.0,,Offensive rebound by A. Harrison,37,50
204,2,2:52.0,,J. Martin misses 2-pt jump shot from 21 ft,37,50
205,2,2:49.0,Defensive rebound by S. Adams,,37,50
206,2,2:44.0,C. Anthony makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,40,50
207,2,2:33.0,,Memphis full timeout,40,50
208,2,2:27.0,,Offensive foul by A. Harrison (drawn by A. Roberson),40,50
209,2,2:27.0,,Turnover by A. Harrison (offensive foul),40,50
210,2,2:27.0,,B. McLemore enters the game for A. Harrison,40,50
211,2,2:17.0,Shooting foul by J. Martin (drawn by C. Anthony),,40,50
212,2,2:17.0,C. Anthony makes free throw 1 of 2,,41,50
213,2,2:17.0,C. Anthony misses free throw 2 of 2,,41,50
214,2,2:12.0,Offensive rebound by S. Adams,,41,50
215,2,2:12.0,S. Adams misses 2-pt layup at rim,,41,50
216,2,2:11.0,,Defensive rebound by B. McLemore,41,50
217,2,1:54.0,,J. Ennis misses 3-pt jump shot from 23 ft,41,50
218,2,1:50.0,Defensive rebound by S. Adams,,41,50
219,2,1:46.0,C. Anthony misses 2-pt jump shot from 11 ft,,41,50
220,2,1:38.0,Offensive rebound by R. Westbrook,,41,50
221,2,1:38.0,R. Westbrook makes 2-pt layup at rim,,43,50
222,2,1:26.0,,M. Gasol misses 2-pt layup from 1 ft,43,50
223,2,1:24.0,,Offensive rebound by J. Ennis,43,50
224,2,1:10.0,,T. Evans makes 2-pt layup at rim,43,52
225,2,0:54.0,C. Anthony misses 2-pt jump shot from 9 ft,,43,52
226,2,0:52.0,Offensive rebound by S. Adams,,43,52
227,2,0:52.0,S. Adams misses 2-pt layup at rim,,43,52
228,2,0:52.0,Offensive rebound by Team,,43,52
229,2,0:52.0,,Loose ball foul by J. Martin (drawn by S. Adams),43,52
230,2,0:52.0,S. Adams misses free throw 1 of 2,,43,52
231,2,0:52.0,Offensive rebound by Team,,43,52
232,2,0:52.0,,J. Green enters the game for J. Martin,43,52
233,2,0:52.0,S. Adams makes free throw 2 of 2,,44,52
234,2,0:39.0,,B. McLemore makes 3-pt jump shot from 25 ft (assist by T. Evans),44,55
235,2,0:33.0,R. Westbrook misses 3-pt jump shot from 25 ft,,44,55
236,2,0:31.0,Offensive rebound by R. Westbrook,,44,55
237,2,0:31.0,R. Westbrook makes 2-pt layup at rim,,46,55
238,2,0:09.0,,J. Ennis misses 3-pt jump shot from 23 ft,46,55
239,2,0:07.0,,Offensive rebound by J. Green,46,55
240,2,0:06.0,,J. Green makes 2-pt layup at rim,46,57
241,2,0:00.0,C. Anthony misses 2-pt jump shot from 14 ft,,46,57
242,2,0:00.0,,Defensive rebound by T. Evans,46,57
243,3,11:42.0,,Personal foul by R. Westbrook (drawn by M. Gasol),46,57
244,3,11:39.0,,Turnover by T. Evans (bad pass; steal by Á. Abrines),46,57
245,3,11:27.0,Personal foul by M. Gasol (drawn by C. Anthony),,46,57
246,3,11:21.0,S. Adams makes 2-pt layup at rim (assist by R. Westbrook),,48,57
247,3,10:57.0,,J. Green misses 3-pt jump shot from 26 ft,48,57
248,3,10:55.0,Defensive rebound by R. Westbrook,,48,57
249,3,10:49.0,C. Anthony makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,51,57
250,3,10:48.0,,Memphis full timeout,51,57
251,3,10:25.0,,T. Evans makes 3-pt jump shot from 26 ft,51,60
252,3,10:05.0,C. Anthony misses 2-pt jump shot from 14 ft,,51,60
253,3,10:03.0,,Defensive rebound by D. Brooks,51,60
254,3,9:52.0,,M. Gasol misses 3-pt jump shot from 26 ft,51,60
255,3,9:50.0,Defensive rebound by Team,,51,60
256,3,9:32.0,R. Westbrook misses 3-pt jump shot from 24 ft,,51,60
257,3,9:29.0,,Defensive rebound by T. Evans,51,60
258,3,9:22.0,,T. Evans misses 2-pt layup from 4 ft (block by C. Anthony),51,60
259,3,9:19.0,Defensive rebound by Á. Abrines,,51,60
260,3,9:18.0,Á. Abrines makes 2-pt layup at rim,,53,60
261,3,8:56.0,,Personal foul by C. Anthony (drawn by A. Harrison),53,60
262,3,8:45.0,,Personal foul by S. Adams (drawn by M. Gasol),53,60
263,3,8:37.0,,A. Harrison misses 2-pt layup at rim,53,60
264,3,8:35.0,Defensive rebound by C. Anthony,,53,60
265,3,8:32.0,S. Adams makes 2-pt layup at rim (assist by R. Westbrook),,55,60
266,3,8:32.0,Shooting foul by D. Brooks (drawn by S. Adams),,55,60
267,3,8:32.0,,Technical foul by A. Harrison,55,60
268,3,8:32.0,R. Westbrook misses technical free throw,,55,60
269,3,8:32.0,Offensive rebound by Team,,55,60
270,3,8:32.0,,M. Chalmers enters the game for A. Harrison,55,60
271,3,8:32.0,S. Adams misses free throw 1 of 1,,55,60
272,3,8:28.0,,Defensive rebound by M. Chalmers,55,60
273,3,8:24.0,,Personal foul by A. Roberson (drawn by T. Evans),55,60
274,3,8:10.0,,T. Evans misses 3-pt jump shot from 25 ft,55,60
275,3,8:07.0,Defensive rebound by S. Adams,,55,60
276,3,8:00.0,R. Westbrook misses 2-pt jump shot from 8 ft,,55,60
277,3,7:55.0,,Defensive rebound by T. Evans,55,60
278,3,7:46.0,,D. Brooks makes 3-pt jump shot from 26 ft (assist by T. Evans),55,63
279,3,7:45.0,Oklahoma City full timeout,,55,63
280,3,7:32.0,R. Westbrook misses 2-pt layup at rim,,55,63
281,3,7:28.0,Offensive rebound by S. Adams,,55,63
282,3,7:28.0,S. Adams makes 2-pt layup at rim,,57,63
283,3,7:00.0,,D. Brooks misses 3-pt jump shot from 25 ft,57,63
284,3,6:58.0,,Offensive rebound by Team,57,63
285,3,6:38.0,,M. Gasol misses 2-pt hook shot from 2 ft,57,63
286,3,6:38.0,Defensive rebound by C. Anthony,,57,63
287,3,6:31.0,Á. Abrines makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,60,63
288,3,6:13.0,,T. Evans misses 2-pt layup from 2 ft (block by A. Roberson),60,63
289,3,6:11.0,Defensive rebound by C. Anthony,,60,63
290,3,6:07.0,C. Anthony misses 3-pt jump shot from 26 ft,,60,63
291,3,6:04.0,Offensive rebound by A. Roberson,,60,63
292,3,6:04.0,A. Roberson misses 2-pt layup at rim,,60,63
293,3,6:04.0,,Defensive rebound by Team,60,63
294,3,6:04.0,,J. Ennis enters the game for D. Brooks,60,63
295,3,5:47.0,,J. Green misses 3-pt jump shot from 27 ft,60,63
296,3,5:43.0,,Offensive rebound by M. Gasol,60,63
297,3,5:35.0,,T. Evans misses 3-pt jump shot from 26 ft,60,63
298,3,5:32.0,,Offensive rebound by T. Evans,60,63
299,3,5:16.0,,M. Chalmers misses 3-pt jump shot from 25 ft,60,63
300,3,5:13.0,Defensive rebound by R. Westbrook,,60,63
301,3,5:11.0,Personal foul by M. Gasol (drawn by S. Adams),,60,63
302,3,5:11.0,,J. Martin enters the game for J. Green,60,63
303,3,4:58.0,C. Anthony makes 2-pt jump shot from 19 ft,,62,63
304,3,4:37.0,,Turnover by M. Chalmers (bad pass; steal by R. Westbrook),62,63
305,3,4:34.0,Personal foul by J. Martin (drawn by R. Westbrook),,62,63
306,3,4:34.0,,A. Harrison enters the game for T. Evans,62,63
307,3,4:34.0,R. Felton enters the game for A. Roberson,,62,63
308,3,4:24.0,Shooting foul by J. Martin (drawn by C. Anthony),,62,63
309,3,4:24.0,C. Anthony makes free throw 1 of 2,,63,63
310,3,4:24.0,,D. Brooks enters the game for J. Martin,63,63
311,3,4:24.0,C. Anthony makes free throw 2 of 2,,64,63
312,3,4:00.0,,D. Brooks makes 2-pt jump shot from 7 ft,64,65
313,3,3:45.0,Turnover by R. Westbrook (bad pass; steal by M. Chalmers),,64,65
314,3,3:41.0,,M. Chalmers misses 2-pt layup at rim,64,65
315,3,3:36.0,Defensive rebound by Á. Abrines,,64,65
316,3,3:33.0,C. Anthony misses 3-pt jump shot from 25 ft,,64,65
317,3,3:33.0,Offensive rebound by Team,,64,65
318,3,3:33.0,,Loose ball foul by J. Ennis (drawn by S. Adams),64,65
319,3,3:33.0,S. Adams makes free throw 1 of 2,,65,65
320,3,3:33.0,,B. McLemore enters the game for M. Chalmers,65,65
321,3,3:33.0,S. Adams misses free throw 2 of 2,,65,65
322,3,3:31.0,,Defensive rebound by J. Ennis,65,65
323,3,3:11.0,,Turnover by M. Gasol (lost ball; steal by C. Anthony),65,65
324,3,3:05.0,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),,67,65
325,3,3:05.0,Shooting foul by D. Brooks (drawn by S. Adams),,67,65
326,3,3:05.0,,D. Davis enters the game for M. Gasol,67,65
327,3,3:05.0,S. Adams misses free throw 1 of 1,,67,65
328,3,3:03.0,,Defensive rebound by J. Ennis,67,65
329,3,2:44.0,,Offensive foul by D. Davis (drawn by R. Felton),67,65
330,3,2:44.0,,Turnover by D. Davis (offensive foul),67,65
331,3,2:44.0,J. Grant enters the game for C. Anthony,,67,65
332,3,2:44.0,P. Patterson enters the game for S. Adams,,67,65
333,3,2:32.0,,Offensive charge foul by Á. Abrines (drawn by D. Brooks),67,65
334,3,2:32.0,Turnover by Á. Abrines (offensive foul),,67,65
335,3,2:12.0,,A. Harrison misses 2-pt jump shot from 18 ft,67,65
336,3,2:08.0,,Offensive rebound by D. Davis,67,65
337,3,1:56.0,,A. Harrison misses 2-pt jump shot from 12 ft,67,65
338,3,1:56.0,,Offensive rebound by Team,67,65
339,3,1:56.0,Loose ball foul by R. Westbrook (drawn by J. Ennis),,67,65
340,3,1:56.0,,J. Ennis makes free throw 1 of 2,67,66
341,3,1:56.0,,J. Ennis misses free throw 2 of 2,67,66
342,3,1:53.0,Defensive rebound by R. Westbrook,,67,66
343,3,1:46.0,R. Westbrook misses 3-pt jump shot from 26 ft,,67,66
344,3,1:43.0,,Defensive rebound by B. McLemore,67,66
345,3,1:23.0,,D. Brooks misses 2-pt jump shot from 2 ft,67,66
346,3,1:21.0,Defensive rebound by P. Patterson,,67,66
347,3,1:15.0,Turnover by R. Felton (traveling),,67,66
348,3,0:53.0,,A. Harrison misses 2-pt jump shot from 9 ft,67,66
349,3,0:51.0,Defensive rebound by R. Westbrook,,67,66
350,3,0:42.0,P. Patterson misses 3-pt jump shot from 26 ft,,67,66
351,3,0:39.0,Offensive rebound by R. Felton,,67,66
352,3,0:32.0,R. Westbrook misses 3-pt jump shot from 26 ft,,67,66
353,3,0:29.0,,Defensive rebound by D. Davis,67,66
354,3,0:08.0,,D. Brooks misses 2-pt jump shot from 10 ft,67,66
355,3,0:05.0,Defensive rebound by R. Westbrook,,67,66
356,3,0:00.0,J. Grant misses 2-pt jump shot from 7 ft (block by B. McLemore),,67,66
357,3,0:00.0,Offensive rebound by Team,,67,66
358,4,11:51.0,P. Patterson makes 3-pt jump shot from 26 ft (assist by R. Felton),,70,66
359,4,11:23.0,,B. McLemore makes 3-pt jump shot from 26 ft (assist by T. Evans),70,69
360,4,10:59.0,Turnover by J. Huestis (traveling),,70,69
361,4,10:47.0,,M. Gasol misses 2-pt jump shot from 13 ft,70,69
362,4,10:44.0,Defensive rebound by A. Roberson,,70,69
363,4,10:27.0,J. Huestis makes 3-pt jump shot from 24 ft (assist by R. Felton),,73,69
364,4,10:12.0,,J. Ennis makes 3-pt jump shot from 22 ft (assist by M. Gasol),73,72
365,4,9:57.0,Personal foul by B. McLemore (drawn by R. Felton),,73,72
366,4,9:47.0,R. Felton makes 2-pt jump shot from 20 ft,,75,72
367,4,9:26.0,,D. Brooks makes 2-pt jump shot from 21 ft (assist by M. Gasol),75,74
368,4,9:08.0,R. Felton makes 2-pt jump shot from 20 ft,,77,74
369,4,8:47.0,,J. Ennis misses 2-pt jump shot from 9 ft,77,74
370,4,8:45.0,Defensive rebound by P. Patterson,,77,74
371,4,8:31.0,J. Huestis makes 2-pt dunk at rim (assist by R. Felton),,79,74
372,4,8:30.0,,Memphis full timeout,79,74
373,4,8:30.0,,J. Green enters the game for J. Ennis,79,74
374,4,8:19.0,,T. Evans makes 2-pt layup at rim (assist by J. Green),79,76
375,4,8:03.0,A. Roberson misses 3-pt jump shot from 25 ft,,79,76
376,4,8:01.0,,Defensive rebound by J. Green,79,76
377,4,7:52.0,,B. McLemore makes 3-pt jump shot from 25 ft (assist by M. Gasol),79,79
378,4,7:38.0,P. Patterson misses 3-pt jump shot from 23 ft,,79,79
379,4,7:35.0,Offensive rebound by A. Roberson,,79,79
380,4,7:28.0,P. Patterson misses 2-pt jump shot from 10 ft,,79,79
381,4,7:28.0,,Defensive rebound by D. Brooks,79,79
382,4,7:03.0,,T. Evans misses 2-pt jump shot from 19 ft,79,79
383,4,7:03.0,,Offensive rebound by Team,79,79
384,4,7:03.0,,Turnover by Team (shot clock),79,79
385,4,7:03.0,Oklahoma City full timeout,,79,79
386,4,7:03.0,R. Westbrook enters the game for R. Felton,,79,79
387,4,7:03.0,C. Anthony enters the game for A. Roberson,,79,79
388,4,7:03.0,Á. Abrines enters the game for P. Patterson,,79,79
389,4,6:57.0,Personal foul by T. Evans (drawn by Á. Abrines),,79,79
390,4,6:49.0,C. Anthony makes 2-pt jump shot from 18 ft (assist by R. Westbrook),,81,79
391,4,6:29.0,,Personal foul by S. Adams (drawn by M. Gasol),81,79
