,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DALLAS_ACTION,PORTLAND_SCORE,DALLAS_SCORE
132,2,7:48.0,,D. Powell makes 2-pt layup from 1 ft (assist by D. Nowitzki),27,33
133,2,7:34.0,C. McCollum misses 3-pt jump shot from 25 ft,,27,33
134,2,7:32.0,Offensive rebound by E. Davis,,27,33
135,2,7:26.0,P. Connaughton misses 2-pt jump shot from 9 ft,,27,33
136,2,7:26.0,Offensive rebound by E. Davis,,27,33
137,2,7:25.0,,Loose ball foul by K. Collinsworth (drawn by E. Davis),27,33
138,2,7:15.0,Shooting foul by Y. Ferrell (drawn by S. Napier),,27,33
139,2,7:15.0,S. Napier makes free throw 1 of 2,,28,33
140,2,7:15.0,,Dallas full timeout,28,33
141,2,7:15.0,S. Napier makes free throw 2 of 2,,29,33
142,2,6:56.0,,J. Barea makes 3-pt jump shot from 24 ft,29,36
143,2,6:29.0,S. Napier misses 3-pt jump shot from 25 ft,,29,36
144,2,6:26.0,,Defensive rebound by J. Barea,29,36
145,2,6:15.0,,D. Nowitzki misses 2-pt jump shot from 15 ft,29,36
146,2,6:13.0,Defensive rebound by M. Harkless,,29,36
147,2,6:04.0,Shooting foul by D. Nowitzki (drawn by E. Davis),,29,36
148,2,6:04.0,E. Davis makes free throw 1 of 2,,30,36
149,2,6:04.0,,H. Barnes enters the game for D. Powell,30,36
150,2,6:04.0,,S. Mejri enters the game for Y. Ferrell,30,36
151,2,6:04.0,,D. Smith enters the game for D. Nowitzki,30,36
152,2,6:04.0,A. Aminu enters the game for C. McCollum,,30,36
153,2,6:04.0,D. Lillard enters the game for M. Harkless,,30,36
154,2,6:04.0,E. Davis makes free throw 2 of 2,,31,36
155,2,5:53.0,,H. Barnes misses 2-pt jump shot from 17 ft,31,36
156,2,5:49.0,Defensive rebound by E. Davis,,31,36
157,2,5:45.0,S. Napier misses 3-pt jump shot from 25 ft,,31,36
158,2,5:42.0,,Defensive rebound by S. Mejri,31,36
159,2,5:34.0,,J. Barea misses 3-pt jump shot from 25 ft,31,36
160,2,5:31.0,Defensive rebound by P. Connaughton,,31,36
161,2,5:20.0,E. Davis makes 2-pt layup from 2 ft,,33,36
162,2,5:06.0,,Turnover by S. Mejri (bad pass),33,36
163,2,5:06.0,J. Nurkić enters the game for E. Davis,,33,36
164,2,5:06.0,,W. Matthews enters the game for K. Collinsworth,33,36
165,2,4:52.0,A. Aminu misses 3-pt jump shot from 22 ft,,33,36
166,2,4:48.0,,Defensive rebound by S. Mejri,33,36
167,2,4:39.0,,D. Smith misses 3-pt jump shot from 22 ft,33,36
168,2,4:37.0,Defensive rebound by A. Aminu,,33,36
169,2,4:19.0,D. Lillard misses 2-pt layup from 2 ft,,33,36
170,2,4:19.0,Offensive rebound by J. Nurkić,,33,36
171,2,4:19.0,J. Nurkić makes 2-pt layup from 1 ft,,35,36
172,2,4:19.0,,Violation by S. Mejri (def goaltending),35,36
173,2,4:07.0,,J. Barea misses 3-pt jump shot from 24 ft,35,36
174,2,4:03.0,Defensive rebound by P. Connaughton,,35,36
175,2,3:54.0,D. Lillard makes 2-pt jump shot from 15 ft,,37,36
176,2,3:53.0,,Dallas full timeout,37,36
177,2,3:53.0,,Y. Ferrell enters the game for J. Barea,37,36
178,2,3:40.0,,H. Barnes misses 2-pt layup from 3 ft (block by J. Nurkić),37,36
179,2,3:38.0,Defensive rebound by J. Nurkić,,37,36
180,2,3:33.0,Shooting foul by H. Barnes (drawn by A. Aminu),,37,36
181,2,3:33.0,A. Aminu misses free throw 1 of 2,,37,36
182,2,3:33.0,Offensive rebound by Team,,37,36
183,2,3:33.0,A. Aminu makes free throw 2 of 2,,38,36
184,2,3:18.0,,H. Barnes misses 2-pt jump shot from 12 ft,38,36
185,2,3:15.0,Defensive rebound by A. Aminu,,38,36
186,2,3:11.0,Turnover by A. Aminu (bad pass; steal by D. Smith),,38,36
187,2,2:56.0,,S. Mejri makes 2-pt dunk from 1 ft (assist by H. Barnes),38,38
188,2,2:40.0,J. Nurkić makes 2-pt layup from 1 ft (assist by D. Lillard),,40,38
189,2,2:29.0,,W. Matthews misses 3-pt jump shot from 24 ft,40,38
190,2,2:27.0,Defensive rebound by S. Napier,,40,38
191,2,2:17.0,A. Aminu makes 3-pt jump shot from 26 ft (assist by S. Napier),,43,38
192,2,2:00.0,,Y. Ferrell misses 3-pt jump shot from 25 ft,43,38
193,2,1:58.0,Defensive rebound by J. Nurkić,,43,38
194,2,1:48.0,Personal take foul by S. Mejri (drawn by D. Lillard),,43,38
195,2,1:48.0,D. Lillard makes free throw 1 of 2,,44,38
196,2,1:48.0,C. McCollum enters the game for P. Connaughton,,44,38
197,2,1:48.0,D. Lillard makes free throw 2 of 2,,45,38
198,2,1:40.0,,Personal foul by D. Lillard (drawn by D. Smith),45,38
199,2,1:29.0,,W. Matthews misses 2-pt jump shot from 11 ft,45,38
200,2,1:27.0,Defensive rebound by A. Aminu,,45,38
201,2,1:22.0,Shooting foul by W. Matthews (drawn by D. Lillard),,45,38
202,2,1:22.0,D. Lillard makes free throw 1 of 2,,46,38
203,2,1:22.0,D. Lillard makes free throw 2 of 2,,47,38
204,2,1:09.0,,Shooting foul by A. Aminu (drawn by H. Barnes),47,38
205,2,1:09.0,,H. Barnes makes free throw 1 of 2,47,39
206,2,1:09.0,,H. Barnes makes free throw 2 of 2,47,40
207,2,0:55.0,D. Lillard makes 3-pt jump shot from 27 ft (assist by S. Napier),,50,40
208,2,0:32.0,,H. Barnes makes 2-pt jump shot from 11 ft,50,42
209,2,0:18.0,D. Lillard misses 3-pt jump shot from 27 ft,,50,42
210,2,0:15.0,,Defensive rebound by D. Smith,50,42
211,2,0:12.0,,D. Smith makes 2-pt layup at rim,50,44
212,2,0:01.0,D. Lillard makes 2-pt jump shot from 17 ft,,52,44
213,2,0:00.0,,D. Smith misses 3-pt jump shot from 77 ft,52,44
214,2,0:00.0,,Offensive rebound by Team,52,44
215,3,11:37.0,J. Nurkić makes 2-pt jump shot from 8 ft,,54,44
216,3,11:25.0,,Turnover by D. Nowitzki (lost ball; steal by A. Aminu),54,44
217,3,11:17.0,J. Nurkić makes 2-pt jump shot from 19 ft (assist by A. Aminu),,56,44
218,3,11:15.0,,Dallas full timeout,56,44
219,3,11:04.0,,Shooting foul by D. Lillard (drawn by W. Matthews),56,44
220,3,11:04.0,,W. Matthews misses free throw 1 of 2,56,44
221,3,11:04.0,,Offensive rebound by Team,56,44
222,3,11:04.0,,W. Matthews makes free throw 2 of 2,56,45
223,3,10:50.0,Turnover by M. Harkless (lost ball; steal by D. Nowitzki),,56,45
224,3,10:41.0,,Turnover by D. Smith (lost ball; steal by J. Nurkić),56,45
225,3,10:36.0,Turnover by J. Nurkić (bad pass; steal by D. Smith),,56,45
226,3,10:31.0,,D. Smith makes 2-pt layup from 1 ft,56,47
227,3,10:14.0,M. Harkless makes 3-pt jump shot from 24 ft (assist by C. McCollum),,59,47
228,3,10:00.0,,M. Kleber makes 2-pt jump shot from 12 ft (assist by D. Smith),59,49
229,3,9:44.0,M. Harkless misses 2-pt jump shot from 18 ft,,59,49
230,3,9:42.0,,Defensive rebound by Team,59,49
231,3,9:32.0,,D. Smith misses 2-pt jump shot from 14 ft,59,49
232,3,9:29.0,Defensive rebound by C. McCollum,,59,49
233,3,9:23.0,C. McCollum misses 2-pt jump shot from 17 ft,,59,49
234,3,9:20.0,,Defensive rebound by H. Barnes,59,49
235,3,9:07.0,,W. Matthews misses 2-pt layup from 2 ft,59,49
236,3,9:04.0,Defensive rebound by J. Nurkić,,59,49
237,3,8:55.0,D. Lillard misses 3-pt jump shot from 24 ft,,59,49
238,3,8:52.0,,Defensive rebound by D. Nowitzki,59,49
239,3,8:43.0,,H. Barnes makes 3-pt jump shot from 23 ft (assist by D. Smith),59,52
240,3,8:16.0,M. Harkless misses 3-pt jump shot from 24 ft,,59,52
241,3,8:12.0,,Defensive rebound by W. Matthews,59,52
242,3,8:07.0,,W. Matthews misses 3-pt jump shot from 26 ft,59,52
243,3,8:05.0,Defensive rebound by J. Nurkić,,59,52
244,3,7:48.0,D. Lillard makes 2-pt jump shot from 20 ft,,61,52
245,3,7:31.0,,D. Nowitzki makes 2-pt jump shot from 17 ft (assist by D. Smith),61,54
246,3,7:10.0,D. Lillard misses 3-pt jump shot from 28 ft,,61,54
247,3,7:07.0,Offensive rebound by A. Aminu,,61,54
248,3,6:57.0,J. Nurkić misses 2-pt hook shot from 12 ft,,61,54
249,3,6:55.0,,Defensive rebound by D. Nowitzki,61,54
250,3,6:51.0,,D. Smith makes 3-pt jump shot from 25 ft,61,57
251,3,6:50.0,Portland full timeout,,61,57
252,3,6:50.0,,Y. Ferrell enters the game for D. Nowitzki,61,57
253,3,6:37.0,Turnover by J. Nurkić (bad pass; steal by H. Barnes),,61,57
254,3,6:35.0,,Shooting foul by C. McCollum (drawn by W. Matthews),61,57
255,3,6:35.0,,W. Matthews makes free throw 1 of 2,61,58
256,3,6:35.0,,W. Matthews misses free throw 2 of 2,61,58
257,3,6:35.0,E. Davis enters the game for J. Nurkić,,61,58
258,3,6:32.0,,Defensive rebound by M. Kleber,61,58
259,3,6:25.0,,Def 3 sec tech foul by A. Aminu,61,58
260,3,6:25.0,,H. Barnes makes technical free throw,61,59
261,3,6:12.0,,M. Kleber misses 3-pt jump shot from 25 ft,61,59
262,3,6:06.0,Defensive rebound by E. Davis,,61,59
263,3,5:58.0,M. Harkless makes 2-pt dunk at rim (assist by A. Aminu),,63,59
264,3,5:37.0,,Shooting foul by E. Davis (drawn by M. Kleber),63,59
265,3,5:37.0,,M. Kleber makes free throw 1 of 2,63,60
266,3,5:37.0,P. Connaughton enters the game for M. Harkless,,63,60
267,3,5:37.0,,M. Kleber makes free throw 2 of 2,63,61
268,3,5:25.0,C. McCollum makes 2-pt jump shot from 14 ft,,65,61
269,3,5:11.0,,H. Barnes misses 3-pt jump shot from 25 ft,65,61
270,3,5:07.0,Defensive rebound by E. Davis,,65,61
271,3,4:53.0,C. McCollum misses 3-pt jump shot from 26 ft,,65,61
272,3,4:50.0,,Defensive rebound by M. Kleber,65,61
273,3,4:41.0,,W. Matthews makes 2-pt layup from 1 ft,65,63
274,3,4:18.0,P. Connaughton misses 3-pt jump shot from 25 ft (block by M. Kleber),,65,63
275,3,4:16.0,Offensive rebound by P. Connaughton,,65,63
276,3,4:14.0,A. Aminu misses 2-pt jump shot from 19 ft,,65,63
277,3,4:10.0,,Defensive rebound by D. Smith,65,63
278,3,4:00.0,,Y. Ferrell misses 3-pt jump shot from 23 ft,65,63
279,3,3:57.0,Defensive rebound by A. Aminu,,65,63
280,3,3:53.0,P. Connaughton misses 2-pt layup at rim,,65,63
281,3,3:51.0,,Defensive rebound by M. Kleber,65,63
282,3,3:43.0,,W. Matthews misses 3-pt jump shot from 25 ft,65,63
283,3,3:39.0,Defensive rebound by A. Aminu,,65,63
284,3,3:26.0,D. Lillard makes 2-pt jump shot from 19 ft,,67,63
285,3,3:13.0,,D. Smith misses 2-pt dunk from 1 ft (block by E. Davis),67,63
286,3,3:10.0,Defensive rebound by C. McCollum,,67,63
287,3,3:07.0,C. McCollum makes 2-pt layup from 4 ft,,69,63
288,3,3:07.0,Shooting foul by M. Kleber (drawn by C. McCollum),,69,63
289,3,3:07.0,,Dallas full timeout,69,63
290,3,3:07.0,,S. Mejri enters the game for M. Kleber,69,63
291,3,3:07.0,S. Napier enters the game for D. Lillard,,69,63
292,3,3:07.0,C. McCollum makes free throw 1 of 1,,70,63
293,3,2:44.0,,W. Matthews makes 2-pt jump shot from 17 ft,70,65
294,3,2:21.0,S. Napier misses 3-pt jump shot from 23 ft,,70,65
295,3,2:19.0,,Defensive rebound by Y. Ferrell,70,65
296,3,2:12.0,,D. Smith misses 2-pt jump shot from 17 ft,70,65
297,3,2:08.0,Defensive rebound by A. Aminu,,70,65
298,3,1:53.0,S. Napier misses 2-pt layup from 4 ft (block by H. Barnes),,70,65
299,3,1:51.0,Offensive rebound by S. Napier,,70,65
300,3,1:45.0,E. Davis makes 2-pt jump shot from 14 ft (assist by S. Napier),,72,65
301,3,1:28.0,,W. Matthews misses 2-pt layup from 3 ft,72,65
302,3,1:24.0,Defensive rebound by E. Davis,,72,65
303,3,1:19.0,A. Aminu makes 3-pt jump shot from 23 ft (assist by P. Connaughton),,75,65
304,3,0:58.0,,H. Barnes misses 2-pt jump shot from 9 ft,75,65
305,3,0:57.0,Defensive rebound by E. Davis,,75,65
306,3,0:42.0,Personal foul by W. Matthews (drawn by S. Napier),,75,65
307,3,0:42.0,,J. Barea enters the game for D. Smith,75,65
308,3,0:42.0,D. Lillard enters the game for C. McCollum,,75,65
309,3,0:35.0,P. Connaughton misses 3-pt jump shot from 24 ft,,75,65
310,3,0:32.0,,Defensive rebound by S. Mejri,75,65
311,3,0:15.0,,Personal foul by A. Aminu (drawn by S. Mejri),75,65
312,3,0:15.0,,D. Nowitzki enters the game for S. Mejri,75,65
313,3,0:01.0,,H. Barnes makes 3-pt jump shot from 25 ft (assist by J. Barea),75,68
314,4,11:50.0,,Y. Ferrell misses 3-pt jump shot from 25 ft,75,68
315,4,11:49.0,,Offensive rebound by Team,75,68
316,4,11:49.0,Loose ball foul by E. Davis (drawn by D. Powell),,75,68
317,4,11:39.0,,J. Barea makes 2-pt jump shot from 5 ft,75,70
318,4,11:21.0,Turnover by D. Lillard (bad pass),,75,70
319,4,11:11.0,,D. Nowitzki misses 2-pt jump shot from 14 ft,75,70
320,4,11:07.0,Defensive rebound by P. Connaughton,,75,70
321,4,10:49.0,P. Connaughton misses 2-pt jump shot from 3 ft,,75,70
322,4,10:49.0,Offensive rebound by E. Davis,,75,70
323,4,10:45.0,E. Davis makes 2-pt layup at rim,,77,70
324,4,10:39.0,,Personal foul by S. Napier (drawn by J. Barea),77,70
325,4,10:30.0,,K. Collinsworth misses 2-pt layup from 4 ft (block by E. Davis),77,70
326,4,10:27.0,Defensive rebound by D. Lillard,,77,70
327,4,10:23.0,D. Lillard makes 3-pt jump shot from 27 ft,,80,70
328,4,9:59.0,,J. Barea misses 3-pt jump shot from 25 ft,80,70
329,4,9:58.0,,Offensive rebound by D. Powell,80,70
330,4,9:57.0,,Personal foul by P. Connaughton (drawn by Y. Ferrell),80,70
331,4,9:43.0,,Shooting foul by Z. Collins (drawn by D. Nowitzki),80,70
332,4,9:43.0,,D. Nowitzki makes free throw 1 of 2,80,71
333,4,9:43.0,,D. Nowitzki makes free throw 2 of 2,80,72
334,4,9:29.0,D. Lillard makes 2-pt jump shot from 13 ft (assist by Z. Collins),,82,72
335,4,9:11.0,,K. Collinsworth misses 2-pt layup from 1 ft,82,72
336,4,9:08.0,Defensive rebound by D. Lillard,,82,72
337,4,9:03.0,Shooting foul by K. Collinsworth (drawn by D. Lillard),,82,72
338,4,9:03.0,D. Lillard makes free throw 1 of 3,,83,72
339,4,9:03.0,D. Lillard makes free throw 2 of 3,,84,72
340,4,9:03.0,C. McCollum enters the game for P. Connaughton,,84,72
341,4,9:03.0,D. Lillard misses free throw 3 of 3,,84,72
342,4,9:01.0,,Defensive rebound by D. Powell,84,72
343,4,8:45.0,,D. Nowitzki misses 2-pt jump shot from 15 ft,84,72
344,4,8:43.0,,Offensive rebound by K. Collinsworth,84,72
345,4,8:40.0,,D. Nowitzki misses 2-pt jump shot from 22 ft,84,72
346,4,8:40.0,Defensive rebound by E. Davis,,84,72
347,4,8:22.0,Z. Collins makes 3-pt jump shot from 22 ft (assist by C. McCollum),,87,72
348,4,8:21.0,,Dallas full timeout,87,72
349,4,8:21.0,,M. Kleber enters the game for K. Collinsworth,87,72
350,4,8:21.0,,H. Barnes enters the game for D. Nowitzki,87,72
351,4,8:14.0,,Personal foul by C. McCollum (drawn by H. Barnes),87,72
352,4,8:14.0,,H. Barnes makes free throw 1 of 2,87,73
353,4,8:14.0,,H. Barnes makes free throw 2 of 2,87,74
354,4,8:01.0,D. Lillard misses 2-pt jump shot from 19 ft,,87,74
355,4,7:57.0,Offensive rebound by E. Davis,,87,74
356,4,7:42.0,Z. Collins makes 2-pt layup at rim (assist by E. Davis),,89,74
357,4,7:42.0,Shooting foul by J. Barea (drawn by Z. Collins),,89,74
358,4,7:42.0,Z. Collins makes free throw 1 of 1,,90,74
359,4,7:21.0,,M. Kleber misses 2-pt jump shot from 5 ft,90,74
360,4,7:17.0,Defensive rebound by S. Napier,,90,74
361,4,7:06.0,Personal foul by D. Powell (drawn by Z. Collins),,90,74
362,4,7:06.0,,W. Matthews enters the game for Y. Ferrell,90,74
363,4,7:00.0,C. McCollum makes 2-pt layup from 1 ft,,92,74
364,4,6:49.0,,D. Powell misses 2-pt jump shot from 12 ft,92,74
365,4,6:49.0,Defensive rebound by S. Napier,,92,74
366,4,6:27.0,Turnover by D. Lillard (lost ball; steal by W. Matthews),,92,74
367,4,6:19.0,,Turnover by J. Barea (bad pass; steal by Z. Collins),92,74
368,4,6:07.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by Z. Collins),,95,74
369,4,6:05.0,,Dallas full timeout,95,74
370,4,6:05.0,,S. Mejri enters the game for J. Barea,95,74
371,4,6:05.0,,D. Smith enters the game for D. Powell,95,74
372,4,6:05.0,P. Connaughton enters the game for S. Napier,,95,74
373,4,5:49.0,,Shooting foul by P. Connaughton (drawn by H. Barnes),95,74
374,4,5:49.0,,H. Barnes makes free throw 1 of 2,95,75
375,4,5:49.0,,H. Barnes makes free throw 2 of 2,95,76
376,4,5:25.0,Z. Collins misses 2-pt jump shot from 14 ft,,95,76
377,4,5:25.0,Offensive rebound by Team,,95,76
378,4,5:25.0,Turnover by Team (shot clock),,95,76
379,4,5:13.0,,H. Barnes misses 2-pt jump shot from 17 ft,95,76
380,4,5:08.0,Defensive rebound by Z. Collins,,95,76
381,4,4:47.0,D. Lillard makes 2-pt jump shot from 21 ft,,97,76
382,4,4:28.0,,S. Mejri makes 2-pt hook shot from 4 ft (assist by D. Smith),97,78
383,4,4:10.0,Personal block foul by S. Mejri (drawn by D. Lillard),,97,78
