,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,CHARLOTTE_ACTION,MEMPHIS_SCORE,CHARLOTTE_SCORE
39,1,6:43.0,Defensive rebound by T. Evans,,2,12
40,1,6:41.0,T. Evans makes 2-pt layup from 1 ft,,4,12
41,1,6:24.0,,Shooting foul by D. Davis (drawn by K. Walker),4,12
42,1,6:24.0,I. Rabb enters the game for J. Green,,4,12
43,1,6:24.0,W. Selden enters the game for D. Davis,,4,12
44,1,6:24.0,,K. Walker makes free throw 1 of 2,4,13
45,1,6:24.0,,K. Walker makes free throw 2 of 2,4,14
46,1,6:07.0,Turnover by J. Martin (step out of bounds),,4,14
47,1,5:52.0,,K. Walker makes 3-pt jump shot from 25 ft,4,17
48,1,5:42.0,T. Evans makes 2-pt layup from 3 ft,,6,17
49,1,5:42.0,Shooting foul by M. Kidd-Gilchrist (drawn by T. Evans),,6,17
50,1,5:42.0,,D. Bacon enters the game for M. Kidd-Gilchrist,6,17
51,1,5:42.0,B. Weber enters the game for D. Brooks,,6,17
52,1,5:42.0,T. Evans misses free throw 1 of 1,,6,17
53,1,5:42.0,,Defensive rebound by W. Hernangómez,6,17
54,1,5:32.0,,Personal foul by W. Selden (drawn by J. Lamb),6,17
55,1,5:16.0,,M. Williams makes 2-pt layup from 1 ft (assist by K. Walker),6,19
56,1,5:08.0,Turnover by T. Evans (lost ball; steal by D. Bacon),,6,19
57,1,5:05.0,,K. Walker makes 2-pt layup from 1 ft,6,21
58,1,5:05.0,Memphis full timeout,,6,21
59,1,5:05.0,,F. Kaminsky enters the game for W. Hernangómez,6,21
60,1,5:05.0,B. McLemore enters the game for J. Martin,,6,21
61,1,5:05.0,K. Simmons enters the game for T. Evans,,6,21
62,1,4:48.0,W. Selden misses 3-pt jump shot from 25 ft,,6,21
63,1,4:45.0,,Defensive rebound by J. Lamb,6,21
64,1,4:28.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by F. Kaminsky),6,24
65,1,4:05.0,B. McLemore misses 2-pt jump shot from 5 ft,,6,24
66,1,4:02.0,Offensive rebound by I. Rabb,,6,24
67,1,4:02.0,W. Selden makes 2-pt jump shot from 18 ft (assist by K. Simmons),,8,24
68,1,3:44.0,,K. Walker misses 3-pt jump shot from 25 ft,8,24
69,1,3:39.0,,Offensive rebound by M. Williams,8,24
70,1,3:38.0,,M. Williams makes 2-pt layup from 2 ft,8,26
71,1,3:16.0,I. Rabb misses 2-pt jump shot from 16 ft,,8,26
72,1,3:13.0,,Defensive rebound by J. Lamb,8,26
73,1,3:02.0,,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by J. Lamb),8,29
74,1,2:45.0,W. Selden makes 2-pt layup from 1 ft,,10,29
75,1,2:28.0,,K. Walker misses 3-pt jump shot from 23 ft,10,29
76,1,2:25.0,Defensive rebound by I. Rabb,,10,29
77,1,2:18.0,W. Selden makes 2-pt jump shot from 18 ft,,12,29
78,1,1:56.0,,F. Kaminsky makes 2-pt layup from 1 ft (assist by K. Walker),12,31
79,1,1:45.0,K. Simmons misses 3-pt jump shot from 25 ft,,12,31
80,1,1:41.0,,Defensive rebound by J. Lamb,12,31
81,1,1:29.0,,K. Walker makes 2-pt jump shot from 13 ft,12,33
82,1,1:18.0,W. Selden misses 3-pt jump shot from 24 ft,,12,33
83,1,1:15.0,,Defensive rebound by J. Lamb,12,33
84,1,1:06.0,,J. Lamb makes 2-pt layup from 2 ft,12,35
85,1,0:55.0,B. McLemore misses 3-pt jump shot from 23 ft,,12,35
86,1,0:52.0,,Defensive rebound by J. Lamb,12,35
87,1,0:43.0,,J. Lamb misses 3-pt jump shot from 25 ft,12,35
88,1,0:40.0,Defensive rebound by B. McLemore,,12,35
89,1,0:27.0,W. Selden makes 2-pt layup from 6 ft,,14,35
90,1,0:06.0,,Shooting foul by I. Rabb (drawn by K. Walker),14,35
91,1,0:06.0,,K. Walker makes free throw 1 of 2,14,36
92,1,0:06.0,,K. Walker makes free throw 2 of 2,14,37
93,1,0:00.0,W. Selden misses 2-pt layup from 2 ft,,14,37
94,1,0:00.0,Offensive rebound by Team,,14,37
95,2,11:35.0,Turnover by M. Chalmers (bad pass; steal by T. Graham),,14,37
96,2,11:28.0,,D. Bacon misses 3-pt jump shot from 23 ft,14,37
97,2,11:25.0,Defensive rebound by J. Green,,14,37
98,2,11:18.0,B. Johnson misses 2-pt jump shot from 20 ft,,14,37
99,2,11:16.0,,Defensive rebound by M. Kidd-Gilchrist,14,37
100,2,11:10.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft,14,39
101,2,10:57.0,B. Johnson makes 2-pt dunk at rim (assist by K. Simmons),,16,39
102,2,10:43.0,,D. Bacon misses 2-pt jump shot from 13 ft,16,39
103,2,10:41.0,Defensive rebound by J. Martin,,16,39
104,2,10:27.0,J. Green misses 2-pt jump shot from 7 ft,,16,39
105,2,10:25.0,Offensive rebound by J. Martin,,16,39
106,2,10:22.0,Turnover by J. Martin (bad pass; steal by M. Monk),,16,39
107,2,10:19.0,,M. Monk makes 2-pt jump shot from 12 ft,16,41
108,2,10:01.0,J. Martin makes 2-pt layup from 1 ft (assist by M. Chalmers),,18,41
109,2,9:46.0,,F. Kaminsky makes 3-pt jump shot from 25 ft (assist by M. Monk),18,44
110,2,9:36.0,Shooting foul by M. Monk (drawn by K. Simmons),,18,44
111,2,9:36.0,K. Simmons makes free throw 1 of 2,,19,44
112,2,9:36.0,K. Simmons makes free throw 2 of 2,,20,44
113,2,9:16.0,,M. Monk misses 3-pt jump shot from 25 ft,20,44
114,2,9:10.0,,Offensive rebound by M. Kidd-Gilchrist,20,44
115,2,9:10.0,,M. Kidd-Gilchrist makes 2-pt layup at rim,20,46
116,2,9:06.0,J. Martin misses 3-pt jump shot from 23 ft,,20,46
117,2,9:03.0,,Defensive rebound by M. Kidd-Gilchrist,20,46
118,2,8:54.0,,D. Bacon misses 2-pt jump shot from 21 ft,20,46
119,2,8:51.0,Defensive rebound by M. Chalmers,,20,46
120,2,8:43.0,K. Simmons misses 2-pt jump shot from 21 ft,,20,46
121,2,8:40.0,,Defensive rebound by F. Kaminsky,20,46
122,2,8:28.0,,D. Bacon misses 2-pt dunk from 2 ft (block by B. Johnson),20,46
123,2,8:28.0,,Offensive rebound by Team,20,46
124,2,8:28.0,D. Davis enters the game for K. Simmons,,20,46
125,2,8:28.0,T. Evans enters the game for B. Johnson,,20,46
126,2,8:19.0,,Turnover by M. Kidd-Gilchrist (lost ball; steal by M. Chalmers),20,46
127,2,8:07.0,J. Martin makes 2-pt dunk at rim,,22,46
128,2,7:52.0,,D. Bacon misses 2-pt layup from 1 ft,22,46
129,2,7:50.0,Defensive rebound by T. Evans,,22,46
130,2,7:47.0,J. Martin misses 2-pt layup from 2 ft (block by T. Graham),,22,46
131,2,7:46.0,Offensive rebound by J. Green,,22,46
132,2,7:46.0,J. Green makes 2-pt layup at rim,,24,46
133,2,7:46.0,,Charlotte full timeout,24,46
134,2,7:30.0,,D. Bacon makes 2-pt layup from 1 ft,24,48
135,2,7:17.0,Turnover by T. Evans (out of bounds lost ball),,24,48
136,2,7:05.0,,M. Monk misses 2-pt jump shot from 20 ft,24,48
137,2,7:01.0,Defensive rebound by J. Martin,,24,48
138,2,6:53.0,T. Evans makes 2-pt layup from 1 ft,,26,48
139,2,6:37.0,,M. Monk misses 3-pt jump shot from 26 ft,26,48
140,2,6:33.0,Defensive rebound by J. Green,,26,48
141,2,6:23.0,M. Chalmers makes 2-pt layup from 1 ft,,28,48
142,2,6:00.0,,T. Graham misses 3-pt jump shot from 27 ft,28,48
143,2,5:54.0,,Offensive rebound by M. Monk,28,48
144,2,5:52.0,,D. Bacon makes 2-pt layup from 1 ft (assist by F. Kaminsky),28,50
145,2,5:44.0,T. Evans misses 2-pt layup at rim,,28,50
146,2,5:44.0,Offensive rebound by T. Evans,,28,50
147,2,5:44.0,T. Evans makes 2-pt layup at rim,,30,50
148,2,5:44.0,Shooting foul by F. Kaminsky (drawn by T. Evans),,30,50
149,2,5:44.0,,M. Williams enters the game for M. Kidd-Gilchrist,30,50
150,2,5:44.0,,K. Walker enters the game for T. Graham,30,50
151,2,5:44.0,T. Evans misses free throw 1 of 1,,30,50
152,2,5:44.0,,Defensive rebound by D. Bacon,30,50
153,2,5:35.0,,Personal foul by T. Evans (drawn by K. Walker),30,50
154,2,5:27.0,,F. Kaminsky misses 2-pt jump shot from 11 ft,30,50
155,2,5:24.0,Defensive rebound by J. Green,,30,50
156,2,5:15.0,D. Davis makes 2-pt layup from 1 ft (assist by T. Evans),,32,50
157,2,4:54.0,,K. Walker makes 3-pt jump shot from 25 ft,32,53
158,2,4:37.0,T. Evans makes 2-pt layup from 1 ft,,34,53
159,2,4:21.0,,Offensive foul by F. Kaminsky (drawn by M. Chalmers),34,53
160,2,4:21.0,,Turnover by F. Kaminsky (offensive foul),34,53
161,2,4:21.0,,W. Hernangómez enters the game for M. Monk,34,53
162,2,4:21.0,,J. Lamb enters the game for F. Kaminsky,34,53
163,2,4:21.0,D. Brooks enters the game for M. Chalmers,,34,53
164,2,4:11.0,T. Evans makes 3-pt jump shot from 25 ft,,37,53
165,2,4:02.0,,Personal foul by D. Davis (drawn by W. Hernangómez),37,53
166,2,3:50.0,,K. Walker makes 3-pt jump shot from 26 ft,37,56
167,2,3:36.0,Turnover by T. Evans (bad pass; steal by J. Lamb),,37,56
168,2,3:22.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by W. Hernangómez),37,59
169,2,3:11.0,Turnover by T. Evans (bad pass; steal by K. Walker),,37,59
170,2,3:08.0,,Shooting foul by D. Brooks (drawn by K. Walker),37,59
171,2,3:08.0,,K. Walker makes free throw 1 of 3,37,60
172,2,3:08.0,,K. Walker makes free throw 2 of 3,37,61
173,2,3:08.0,,T. Graham enters the game for D. Bacon,37,61
174,2,3:08.0,B. Weber enters the game for T. Evans,,37,61
175,2,3:08.0,W. Selden enters the game for D. Davis,,37,61
176,2,3:08.0,,K. Walker makes free throw 3 of 3,37,62
177,2,2:45.0,J. Green misses 2-pt layup from 2 ft,,37,62
178,2,2:43.0,,Defensive rebound by J. Lamb,37,62
179,2,2:41.0,,Offensive foul by J. Lamb (drawn by B. Weber),37,62
180,2,2:41.0,,Turnover by J. Lamb (offensive foul),37,62
181,2,2:41.0,Memphis full timeout,,37,62
182,2,2:41.0,,M. Monk enters the game for J. Lamb,37,62
183,2,2:25.0,J. Martin makes 2-pt jump shot from 15 ft (assist by J. Green),,39,62
184,2,2:11.0,,Shooting foul by J. Martin (drawn by M. Williams),39,62
185,2,2:11.0,,M. Williams misses free throw 1 of 2,39,62
186,2,2:11.0,,Offensive rebound by Team,39,62
187,2,2:11.0,,M. Williams makes free throw 2 of 2,39,63
188,2,1:56.0,W. Selden misses 2-pt jump shot from 18 ft,,39,63
189,2,1:51.0,,Defensive rebound by M. Williams,39,63
190,2,1:39.0,,W. Hernangómez makes 2-pt jump shot from 6 ft,39,65
191,2,1:20.0,Shooting foul by K. Walker (drawn by W. Selden),,39,65
192,2,1:20.0,W. Selden makes free throw 1 of 2,,40,65
193,2,1:20.0,W. Selden misses free throw 2 of 2,,40,65
194,2,1:18.0,,Defensive rebound by W. Hernangómez,40,65
195,2,1:01.0,,W. Hernangómez misses 2-pt layup from 1 ft,40,65
196,2,0:59.0,,Offensive rebound by W. Hernangómez,40,65
197,2,0:59.0,,W. Hernangómez makes 2-pt layup at rim,40,67
198,2,0:49.0,J. Martin misses 2-pt layup from 1 ft (block by M. Williams),,40,67
199,2,0:46.0,,Defensive rebound by W. Hernangómez,40,67
200,2,0:46.0,,Personal foul by J. Green (drawn by M. Monk),40,67
201,2,0:46.0,,M. Monk makes free throw 1 of 2,40,68
202,2,0:46.0,,M. Monk makes free throw 2 of 2,40,69
203,2,0:33.0,B. Weber misses 2-pt layup from 2 ft,,40,69
204,2,0:30.0,,Defensive rebound by W. Hernangómez,40,69
205,2,0:26.0,,K. Walker makes 3-pt jump shot from 25 ft,40,72
206,2,0:11.0,Personal foul by M. Monk (drawn by B. Weber),,40,72
207,2,0:11.0,B. Weber makes free throw 1 of 2,,41,72
208,2,0:11.0,B. Weber makes free throw 2 of 2,,42,72
209,2,0:01.0,,K. Walker makes 2-pt layup from 3 ft,42,74
210,2,0:01.0,,Shooting foul by J. Green (drawn by K. Walker),42,74
211,2,0:01.0,,K. Walker makes free throw 1 of 1,42,75
212,2,0:00.0,J. Martin misses 3-pt jump shot from 65 ft,,42,75
213,2,0:00.0,Offensive rebound by Team,,42,75
214,3,11:43.0,D. Davis misses 2-pt jump shot from 18 ft,,42,75
215,3,11:30.0,Offensive rebound by J. Martin,,42,75
216,3,11:30.0,J. Martin misses 2-pt dunk at rim,,42,75
217,3,11:29.0,,Defensive rebound by K. Walker,42,75
218,3,11:27.0,,Turnover by J. Lamb (bad pass; steal by T. Evans),42,75
219,3,11:23.0,D. Brooks makes 2-pt layup from 2 ft,,44,75
220,3,11:09.0,,M. Kidd-Gilchrist misses 2-pt layup from 2 ft,44,75
221,3,11:03.0,,Offensive rebound by W. Hernangómez,44,75
222,3,11:03.0,,W. Hernangómez makes 2-pt layup at rim,44,77
223,3,10:52.0,J. Green misses 2-pt layup from 2 ft (block by W. Hernangómez),,44,77
224,3,10:50.0,,Defensive rebound by J. Lamb,44,77
225,3,10:44.0,,K. Walker misses 3-pt jump shot from 26 ft,44,77
226,3,10:42.0,,Offensive rebound by W. Hernangómez,44,77
227,3,10:37.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by W. Hernangómez),44,80
228,3,10:22.0,J. Martin misses 2-pt jump shot from 18 ft,,44,80
229,3,10:19.0,,Defensive rebound by M. Kidd-Gilchrist,44,80
230,3,10:07.0,,M. Williams misses 3-pt jump shot from 23 ft,44,80
231,3,10:04.0,Defensive rebound by T. Evans,,44,80
232,3,9:52.0,D. Brooks makes 3-pt jump shot from 25 ft (assist by T. Evans),,47,80
233,3,9:25.0,,W. Hernangómez misses 3-pt jump shot from 25 ft,47,80
234,3,9:22.0,Defensive rebound by J. Martin,,47,80
235,3,9:13.0,J. Green makes 3-pt jump shot from 23 ft (assist by T. Evans),,50,80
236,3,9:01.0,,Turnover by K. Walker (bad pass),50,80
237,3,8:49.0,D. Brooks misses 3-pt jump shot from 26 ft,,50,80
238,3,8:45.0,,Defensive rebound by M. Kidd-Gilchrist,50,80
239,3,8:27.0,,W. Hernangómez makes 2-pt hook shot from 7 ft (assist by J. Lamb),50,82
240,3,8:27.0,,Shooting foul by J. Green (drawn by W. Hernangómez),50,82
241,3,8:27.0,,W. Hernangómez misses free throw 1 of 1,50,82
242,3,8:27.0,Defensive rebound by J. Green,,50,82
243,3,8:04.0,T. Evans misses 3-pt jump shot from 25 ft,,50,82
244,3,8:02.0,,Defensive rebound by K. Walker,50,82
245,3,7:46.0,,K. Walker makes 3-pt jump shot from 24 ft (assist by J. Lamb),50,85
246,3,7:34.0,Shooting foul by W. Hernangómez (drawn by T. Evans),,50,85
247,3,7:34.0,T. Evans makes free throw 1 of 2,,51,85
248,3,7:34.0,T. Evans misses free throw 2 of 2,,51,85
249,3,7:28.0,,Defensive rebound by W. Hernangómez,51,85
250,3,7:20.0,,M. Williams makes 3-pt jump shot from 23 ft (assist by K. Walker),51,88
251,3,6:56.0,T. Evans makes 2-pt jump shot from 19 ft,,53,88
252,3,6:40.0,,M. Williams misses 3-pt jump shot from 26 ft,53,88
253,3,6:36.0,Defensive rebound by J. Martin,,53,88
254,3,6:23.0,Turnover by D. Brooks (bad pass),,53,88
255,3,6:23.0,,Charlotte full timeout,53,88
256,3,6:23.0,B. Johnson enters the game for D. Brooks,,53,88
257,3,6:23.0,M. Chalmers enters the game for D. Davis,,53,88
258,3,6:07.0,,Turnover by K. Walker (bad pass; steal by B. Johnson),53,88
259,3,6:03.0,T. Evans misses 2-pt layup from 2 ft,,53,88
260,3,6:00.0,Offensive rebound by J. Martin,,53,88
261,3,6:00.0,J. Martin misses 2-pt layup from 2 ft,,53,88
262,3,6:00.0,,Defensive rebound by M. Kidd-Gilchrist,53,88
263,3,5:50.0,,M. Kidd-Gilchrist misses 2-pt layup from 1 ft,53,88
264,3,5:47.0,Defensive rebound by J. Green,,53,88
265,3,5:42.0,J. Martin misses 2-pt layup from 2 ft,,53,88
266,3,5:40.0,,Defensive rebound by M. Williams,53,88
267,3,5:23.0,,J. Lamb makes 3-pt jump shot from 25 ft,53,91
268,3,5:11.0,Turnover by T. Evans (bad pass; steal by M. Williams),,53,91
269,3,5:09.0,,Shooting foul by J. Green (drawn by M. Williams),53,91
270,3,5:09.0,,M. Williams makes free throw 1 of 2,53,92
271,3,5:09.0,W. Selden enters the game for J. Green,,53,92
272,3,5:09.0,K. Simmons enters the game for T. Evans,,53,92
273,3,5:09.0,,M. Williams makes free throw 2 of 2,53,93
274,3,4:54.0,M. Chalmers misses 3-pt jump shot from 25 ft,,53,93
275,3,4:50.0,,Defensive rebound by M. Williams,53,93
276,3,4:42.0,,J. Lamb misses 2-pt dunk from 1 ft (block by B. Johnson),53,93
277,3,4:39.0,,Offensive rebound by Team,53,93
278,3,4:39.0,,D. Bacon enters the game for M. Kidd-Gilchrist,53,93
279,3,4:39.0,,F. Kaminsky enters the game for W. Hernangómez,53,93
280,3,4:27.0,,F. Kaminsky makes 3-pt jump shot from 25 ft (assist by K. Walker),53,96
281,3,4:09.0,Turnover by M. Chalmers (lost ball; steal by F. Kaminsky),,53,96
282,3,4:03.0,,K. Walker makes 3-pt jump shot from 28 ft,53,99
283,3,4:03.0,Memphis full timeout,,53,99
284,3,4:03.0,B. McLemore enters the game for J. Martin,,53,99
285,3,3:50.0,B. McLemore misses 2-pt jump shot from 15 ft,,53,99
286,3,3:46.0,,Defensive rebound by K. Walker,53,99
287,3,3:30.0,,Shooting foul by B. McLemore (drawn by K. Walker),53,99
288,3,3:30.0,,K. Walker makes free throw 1 of 2,53,100
289,3,3:30.0,,K. Walker makes free throw 2 of 2,53,101
290,3,3:13.0,K. Simmons makes 2-pt layup from 1 ft,,55,101
291,3,3:04.0,,K. Walker misses 3-pt jump shot from 25 ft,55,101
292,3,3:00.0,Defensive rebound by B. Johnson,,55,101
293,3,2:57.0,Turnover by K. Simmons (out of bounds lost ball),,55,101
294,3,2:34.0,,Turnover by J. Lamb (bad pass; steal by W. Selden),55,101
295,3,2:28.0,W. Selden makes 2-pt jump shot from 11 ft,,57,101
296,3,2:04.0,,K. Walker misses 2-pt layup from 5 ft,57,101
297,3,2:01.0,Defensive rebound by B. McLemore,,57,101
298,3,1:55.0,M. Chalmers misses 3-pt jump shot from 28 ft,,57,101
299,3,1:49.0,Offensive rebound by B. McLemore,,57,101
300,3,1:48.0,,Offensive charge foul by W. Selden (drawn by K. Walker),57,101
301,3,1:48.0,Turnover by W. Selden (offensive foul),,57,101
302,3,1:48.0,,T. Graham enters the game for M. Williams,57,101
303,3,1:48.0,,J. Stone enters the game for K. Walker,57,101
304,3,1:26.0,,T. Graham misses 2-pt layup from 8 ft,57,101
305,3,1:21.0,Defensive rebound by M. Chalmers,,57,101
306,3,1:08.0,W. Selden misses 2-pt jump shot from 16 ft,,57,101
307,3,1:05.0,,Defensive rebound by J. Stone,57,101
308,3,0:57.0,,D. Bacon makes 2-pt jump shot from 5 ft,57,103
309,3,0:49.0,B. Johnson misses 2-pt jump shot from 21 ft,,57,103
310,3,0:44.0,,Defensive rebound by J. Lamb,57,103
311,3,0:37.0,,D. Bacon makes 2-pt layup from 1 ft (assist by J. Lamb),57,105
312,3,0:23.0,Turnover by B. McLemore (bad pass; steal by D. Bacon),,57,105
313,3,0:20.0,Technical foul by B. McLemore,,57,105
314,3,0:20.0,,D. Bacon makes flagrant free throw 1 of 2,57,106
315,3,0:20.0,,D. Bacon makes flagrant free throw 2 of 2,57,107
316,3,0:16.0,,Personal foul by W. Selden (drawn by J. Lamb),57,107
317,3,0:16.0,,J. Lamb makes free throw 1 of 2,57,108
318,3,0:16.0,,J. Lamb makes free throw 2 of 2,57,109
319,3,0:05.0,Turnover by M. Chalmers (step out of bounds),,57,109
320,3,0:00.0,,J. Lamb makes 3-pt jump shot from 25 ft,57,112
321,4,11:41.0,,T. Graham makes 2-pt jump shot from 17 ft (assist by F. Kaminsky),57,114
322,4,11:18.0,B. McLemore makes 2-pt jump shot from 12 ft (assist by K. Simmons),,59,114
323,4,11:00.0,,M. Paige misses 2-pt layup from 2 ft (block by D. Davis),59,114
324,4,10:57.0,Defensive rebound by J. Martin,,59,114
325,4,10:42.0,J. Martin misses 2-pt jump shot from 20 ft,,59,114
326,4,10:39.0,,Defensive rebound by D. Bacon,59,114
327,4,10:31.0,,F. Kaminsky makes 3-pt jump shot from 25 ft (assist by D. Bacon),59,117
328,4,10:02.0,B. McLemore misses 3-pt jump shot from 27 ft,,59,117
329,4,9:58.0,,Defensive rebound by J. Stone,59,117
330,4,9:52.0,,D. Bacon misses 2-pt jump shot from 10 ft,59,117
331,4,9:50.0,Defensive rebound by D. Davis,,59,117
332,4,9:44.0,D. Davis misses 2-pt jump shot from 20 ft,,59,117
333,4,9:41.0,,Defensive rebound by F. Kaminsky,59,117
334,4,9:26.0,,Personal foul by B. Weber (drawn by D. Bacon),59,117
335,4,9:26.0,,M. Mathiang enters the game for F. Kaminsky,59,117
336,4,9:20.0,,Shooting foul by J. Martin (drawn by T. Graham),59,117
337,4,9:20.0,,T. Graham misses free throw 1 of 2,59,117
338,4,9:20.0,,Offensive rebound by Team,59,117
339,4,9:20.0,,T. Graham makes free throw 2 of 2,59,118
340,4,9:10.0,B. McLemore misses 2-pt jump shot from 13 ft,,59,118
341,4,9:05.0,,Defensive rebound by M. Mathiang,59,118
342,4,8:58.0,,D. Bacon makes 2-pt jump shot from 20 ft,59,120
343,4,8:40.0,K. Simmons misses 3-pt jump shot from 25 ft,,59,120
344,4,8:33.0,Offensive rebound by D. Davis,,59,120
345,4,8:33.0,Shooting foul by T. Graham (drawn by J. Martin),,59,120
346,4,8:33.0,Memphis full timeout,,59,120
347,4,8:33.0,J. Martin makes free throw 1 of 2,,60,120
348,4,8:33.0,J. Martin makes free throw 2 of 2,,61,120
349,4,8:20.0,,M. Paige misses 3-pt jump shot from 24 ft,61,120
350,4,8:16.0,,Offensive rebound by M. Mathiang,61,120
351,4,8:14.0,,T. Graham misses 3-pt jump shot from 25 ft,61,120
352,4,8:11.0,Defensive rebound by K. Simmons,,61,120
353,4,8:02.0,J. Martin makes 2-pt jump shot from 12 ft,,63,120
354,4,7:42.0,,Personal foul by J. Martin (drawn by D. Bacon),63,120
355,4,7:34.0,,M. Paige makes 2-pt jump shot from 8 ft (assist by J. Stone),63,122
356,4,7:21.0,Offensive foul by B. McLemore (drawn by T. Graham),,63,122
357,4,7:21.0,Turnover by B. McLemore (offensive foul),,63,122
358,4,6:55.0,,M. Mathiang makes 2-pt dunk from 1 ft (assist by D. Bacon),63,124
359,4,6:44.0,Offensive foul by J. Martin (drawn by J. Stone),,63,124
360,4,6:44.0,Turnover by J. Martin (offensive foul),,63,124
361,4,6:44.0,W. Selden enters the game for J. Martin,,63,124
362,4,6:35.0,,D. Bacon misses 2-pt jump shot from 11 ft (block by B. Weber),63,124
363,4,6:35.0,,Offensive rebound by Team,63,124
364,4,6:33.0,,T. Graham misses 3-pt jump shot from 24 ft,63,124
365,4,6:29.0,,Offensive rebound by T. Graham,63,124
366,4,6:28.0,,M. Mathiang makes 2-pt dunk from 1 ft (assist by T. Graham),63,126
367,4,6:11.0,Turnover by W. Selden (bad pass; steal by M. Mathiang),,63,126
368,4,6:06.0,,M. Mathiang misses 2-pt layup from 2 ft,63,126
369,4,6:06.0,Defensive rebound by Team,,63,126
370,4,5:45.0,Shooting foul by J. Stone (drawn by B. McLemore),,63,126
371,4,5:45.0,B. McLemore makes free throw 1 of 2,,64,126
372,4,5:45.0,B. McLemore makes free throw 2 of 2,,65,126
373,4,5:34.0,,D. Bacon misses 2-pt jump shot from 12 ft,65,126
374,4,5:31.0,Defensive rebound by W. Selden,,65,126
375,4,5:26.0,D. Davis makes 2-pt hook shot from 5 ft (assist by W. Selden),,67,126
376,4,5:01.0,,J. Stone misses 3-pt jump shot from 26 ft (block by W. Selden),67,126
377,4,5:01.0,,Offensive rebound by Team,67,126
378,4,5:01.0,,Turnover by Team (shot clock),67,126
379,4,4:52.0,W. Selden makes 3-pt jump shot from 27 ft (assist by K. Simmons),,70,126
380,4,4:25.0,,T. Graham misses 3-pt jump shot from 25 ft,70,126
381,4,4:22.0,Defensive rebound by B. McLemore,,70,126
382,4,4:17.0,W. Selden makes 2-pt layup from 2 ft (assist by B. McLemore),,72,126
383,4,3:59.0,,Shooting foul by D. Davis (drawn by M. Paige),72,126
