,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,TORONTO_ACTION,WASHINGTON_SCORE,TORONTO_SCORE
29,1,8:42.0,O. Porter makes 2-pt layup from 4 ft,,9,2
30,1,8:30.0,,J. Valančiūnas misses 2-pt jump shot from 6 ft,9,2
31,1,8:27.0,Defensive rebound by M. Morris,,9,2
32,1,8:18.0,M. Gortat makes 2-pt jump shot from 13 ft,,11,2
33,1,8:08.0,,Toronto full timeout,11,2
34,1,7:54.0,,J. Valančiūnas makes 2-pt dunk from 2 ft,11,4
35,1,7:31.0,O. Porter makes 2-pt jump shot from 12 ft,,13,4
36,1,7:21.0,,S. Ibaka misses 3-pt jump shot from 27 ft,13,4
37,1,7:18.0,Defensive rebound by Team,,13,4
38,1,7:00.0,Shooting foul by S. Ibaka (drawn by M. Morris),,13,4
39,1,7:00.0,M. Morris makes free throw 1 of 2,,14,4
40,1,7:00.0,M. Morris makes free throw 2 of 2,,15,4
41,1,6:49.0,,Shooting foul by M. Morris (drawn by D. DeRozan),15,4
42,1,6:49.0,,D. DeRozan makes free throw 1 of 2,15,5
43,1,6:49.0,M. Scott enters the game for M. Morris,,15,5
44,1,6:49.0,,D. DeRozan makes free throw 2 of 2,15,6
45,1,6:31.0,M. Gortat misses 2-pt layup from 3 ft (block by N. Powell),,15,6
46,1,6:28.0,Offensive rebound by T. Satoranský,,15,6
47,1,6:27.0,M. Scott makes 3-pt jump shot from 24 ft (assist by T. Satoranský),,18,6
48,1,6:12.0,,Turnover by K. Lowry (bad pass; steal by T. Satoranský),18,6
49,1,6:08.0,Turnover by T. Satoranský (bad pass; steal by S. Ibaka),,18,6
50,1,5:56.0,,Turnover by J. Valančiūnas (bad pass; steal by O. Porter),18,6
51,1,5:48.0,Personal foul by K. Lowry (drawn by B. Beal),,18,6
52,1,5:48.0,,J. Poeltl enters the game for S. Ibaka,18,6
53,1,5:48.0,,C. Miles enters the game for J. Valančiūnas,18,6
54,1,5:48.0,,P. Siakam enters the game for N. Powell,18,6
55,1,5:46.0,,Offensive charge foul by B. Beal (drawn by J. Poeltl),18,6
56,1,5:46.0,Turnover by B. Beal (offensive foul),,18,6
57,1,5:32.0,,C. Miles misses 2-pt jump shot from 15 ft,18,6
58,1,5:30.0,Defensive rebound by M. Gortat,,18,6
59,1,5:25.0,B. Beal makes 2-pt layup from 1 ft,,20,6
60,1,5:25.0,Shooting foul by J. Poeltl (drawn by B. Beal),,20,6
61,1,5:25.0,B. Beal makes free throw 1 of 1,,21,6
62,1,5:14.0,,D. DeRozan makes 2-pt jump shot from 18 ft (assist by J. Poeltl),21,8
63,1,4:59.0,T. Satoranský misses 2-pt jump shot from 11 ft,,21,8
64,1,4:57.0,Offensive rebound by T. Satoranský,,21,8
65,1,4:52.0,B. Beal makes 2-pt dunk at rim (assist by T. Satoranský),,23,8
66,1,4:40.0,,K. Lowry misses 3-pt jump shot from 26 ft,23,8
67,1,4:37.0,,Offensive rebound by D. DeRozan,23,8
68,1,4:35.0,,Turnover by D. DeRozan (bad pass; steal by B. Beal),23,8
69,1,4:29.0,O. Porter makes 2-pt layup from 1 ft (assist by B. Beal),,25,8
70,1,4:21.0,,Shooting foul by T. Satoranský (drawn by K. Lowry),25,8
71,1,4:21.0,,K. Lowry misses free throw 1 of 3,25,8
72,1,4:21.0,,Offensive rebound by Team,25,8
73,1,4:21.0,,K. Lowry makes free throw 2 of 3,25,9
74,1,4:21.0,,K. Lowry makes free throw 3 of 3,25,10
75,1,4:04.0,Washington full timeout,,25,10
76,1,4:04.0,,D. Wright enters the game for K. Lowry,25,10
77,1,3:57.0,Shooting foul by J. Poeltl (drawn by B. Beal),,25,10
78,1,3:57.0,B. Beal misses free throw 1 of 2,,25,10
79,1,3:57.0,Offensive rebound by Team,,25,10
80,1,3:57.0,B. Beal makes free throw 2 of 2,,26,10
81,1,3:43.0,,D. DeRozan misses 3-pt jump shot from 26 ft,26,10
82,1,3:40.0,,Offensive rebound by C. Miles,26,10
83,1,3:26.0,,D. DeRozan misses 2-pt layup from 5 ft,26,10
84,1,3:25.0,,Offensive rebound by D. DeRozan,26,10
85,1,3:25.0,,Shooting foul by M. Scott (drawn by P. Siakam),26,10
86,1,3:25.0,,P. Siakam misses free throw 1 of 2,26,10
87,1,3:25.0,,Offensive rebound by Team,26,10
88,1,3:25.0,K. Oubre enters the game for O. Porter,,26,10
89,1,3:25.0,,P. Siakam misses free throw 2 of 2,26,10
90,1,3:23.0,Defensive rebound by M. Scott,,26,10
91,1,3:10.0,M. Gortat misses 2-pt hook shot from 4 ft,,26,10
92,1,3:08.0,Offensive rebound by T. Satoranský,,26,10
93,1,3:06.0,T. Satoranský misses 2-pt layup from 1 ft,,26,10
94,1,3:04.0,,Defensive rebound by P. Siakam,26,10
95,1,2:55.0,,C. Miles misses 3-pt jump shot from 26 ft,26,10
96,1,2:53.0,Defensive rebound by M. Gortat,,26,10
97,1,2:40.0,Turnover by M. Scott (bad pass),,26,10
98,1,2:40.0,,N. Powell enters the game for D. DeRozan,26,10
99,1,2:40.0,I. Mahinmi enters the game for M. Gortat,,26,10
100,1,2:28.0,,P. Siakam misses 2-pt jump shot from 6 ft,26,10
101,1,2:25.0,Defensive rebound by B. Beal,,26,10
102,1,2:19.0,M. Scott misses 2-pt jump shot from 14 ft,,26,10
103,1,2:19.0,,Defensive rebound by Team,26,10
104,1,2:18.0,,Personal foul by I. Mahinmi (drawn by J. Poeltl),26,10
105,1,2:18.0,,J. Poeltl misses free throw 1 of 2,26,10
106,1,2:18.0,,Offensive rebound by Team,26,10
107,1,2:18.0,,O. Anunoby enters the game for P. Siakam,26,10
108,1,2:18.0,J. Meeks enters the game for B. Beal,,26,10
109,1,2:18.0,,J. Poeltl misses free throw 2 of 2,26,10
110,1,2:16.0,Defensive rebound by K. Oubre,,26,10
111,1,1:57.0,Shooting foul by O. Anunoby (drawn by M. Scott),,26,10
112,1,1:57.0,M. Scott misses free throw 1 of 2,,26,10
113,1,1:57.0,Offensive rebound by Team,,26,10
114,1,1:57.0,M. Scott misses free throw 2 of 2,,26,10
115,1,1:55.0,,Defensive rebound by O. Anunoby,26,10
116,1,1:40.0,,Shooting foul by M. Scott (drawn by O. Anunoby),26,10
117,1,1:40.0,,O. Anunoby misses free throw 1 of 2,26,10
118,1,1:40.0,,Offensive rebound by Team,26,10
119,1,1:40.0,,O. Anunoby misses free throw 2 of 2,26,10
120,1,1:38.0,Defensive rebound by K. Oubre,,26,10
121,1,1:23.0,I. Mahinmi misses 2-pt hook shot from 5 ft,,26,10
122,1,1:21.0,,Defensive rebound by N. Powell,26,10
123,1,1:15.0,,D. Wright makes 3-pt jump shot from 25 ft (assist by N. Powell),26,13
124,1,0:55.0,T. Satoranský misses 2-pt layup from 1 ft,,26,13
125,1,0:50.0,Offensive rebound by I. Mahinmi,,26,13
126,1,0:50.0,I. Mahinmi misses 2-pt layup at rim,,26,13
127,1,0:50.0,,Defensive rebound by J. Poeltl,26,13
128,1,0:47.0,,D. Wright misses 2-pt layup from 5 ft,26,13
129,1,0:44.0,Defensive rebound by I. Mahinmi,,26,13
130,1,0:37.0,I. Mahinmi makes 2-pt layup from 2 ft (assist by T. Satoranský),,28,13
131,1,0:29.0,,Shooting block foul by T. Satoranský (drawn by N. Powell),28,13
132,1,0:29.0,,N. Powell makes free throw 1 of 2,28,14
133,1,0:29.0,,N. Powell makes free throw 2 of 2,28,15
134,1,0:10.0,Personal foul by O. Anunoby (drawn by I. Mahinmi),,28,15
135,1,0:10.0,I. Mahinmi misses free throw 1 of 2,,28,15
136,1,0:10.0,Offensive rebound by Team,,28,15
137,1,0:10.0,I. Mahinmi makes free throw 2 of 2,,29,15
138,1,0:04.0,,J. Poeltl makes 2-pt dunk at rim (assist by C. Miles),29,17
139,1,0:00.0,K. Oubre makes 3-pt jump shot from 30 ft,,32,17
140,2,11:47.0,,L. Nogueira misses 3-pt jump shot from 22 ft,32,17
141,2,11:43.0,Defensive rebound by M. Scott,,32,17
142,2,11:25.0,Turnover by I. Mahinmi (traveling),,32,17
143,2,11:16.0,,L. Nogueira makes 2-pt layup from 2 ft (assist by D. Wright),32,19
144,2,11:03.0,J. Meeks makes 3-pt jump shot from 26 ft,,35,19
145,2,10:52.0,,Personal foul by K. Oubre (drawn by L. Nogueira),35,19
146,2,10:46.0,,Turnover by D. Wright (bad pass; steal by M. Scott),35,19
147,2,10:38.0,K. Oubre misses 3-pt jump shot from 26 ft,,35,19
148,2,10:36.0,,Defensive rebound by O. Anunoby,35,19
149,2,10:31.0,,N. Powell misses 2-pt layup from 2 ft (block by M. Scott),35,19
150,2,10:31.0,Defensive rebound by Team,,35,19
151,2,10:19.0,Turnover by I. Mahinmi (traveling),,35,19
152,2,9:57.0,,L. Nogueira makes 2-pt dunk from 1 ft (assist by D. Wright),35,21
153,2,9:43.0,M. Scott misses 2-pt jump shot from 7 ft,,35,21
154,2,9:42.0,Offensive rebound by I. Mahinmi,,35,21
155,2,9:42.0,Shooting foul by K. Lowry (drawn by I. Mahinmi),,35,21
156,2,9:42.0,I. Mahinmi makes free throw 1 of 2,,36,21
157,2,9:42.0,I. Mahinmi makes free throw 2 of 2,,37,21
158,2,9:30.0,,Personal foul by K. Oubre (drawn by K. Lowry),37,21
159,2,9:20.0,,K. Lowry misses 2-pt layup from 2 ft,37,21
160,2,9:18.0,Defensive rebound by I. Mahinmi,,37,21
161,2,9:15.0,,S. Ibaka enters the game for O. Anunoby,37,21
162,2,9:13.0,J. Meeks misses 3-pt jump shot from 26 ft,,37,21
163,2,9:09.0,,Defensive rebound by L. Nogueira,37,21
164,2,9:06.0,,N. Powell makes 2-pt layup from 2 ft (assist by K. Lowry),37,23
165,2,8:48.0,J. Meeks misses 2-pt jump shot from 12 ft,,37,23
166,2,8:45.0,,Defensive rebound by L. Nogueira,37,23
167,2,8:38.0,,K. Lowry misses 3-pt jump shot from 28 ft,37,23
168,2,8:35.0,Defensive rebound by T. Satoranský,,37,23
169,2,8:29.0,Washington full timeout,,37,23
170,2,8:29.0,,D. DeRozan enters the game for D. Wright,37,23
171,2,8:29.0,M. Morris enters the game for I. Mahinmi,,37,23
172,2,8:29.0,T. Frazier enters the game for T. Satoranský,,37,23
173,2,8:25.0,Shooting foul by S. Ibaka (drawn by M. Morris),,37,23
174,2,8:25.0,M. Morris misses free throw 1 of 2,,37,23
175,2,8:25.0,Offensive rebound by Team,,37,23
176,2,8:25.0,M. Morris makes free throw 2 of 2,,38,23
177,2,8:14.0,,K. Lowry misses 2-pt jump shot from 6 ft,38,23
178,2,8:12.0,Defensive rebound by T. Frazier,,38,23
179,2,8:08.0,,Technical foul by K. Lowry,38,23
180,2,8:08.0,,Technical foul by K. Lowry,38,23
181,2,8:08.0,M. Morris makes technical free throw,,39,23
182,2,8:08.0,,D. Wright enters the game for K. Lowry,39,23
183,2,8:08.0,M. Morris makes technical free throw,,40,23
184,2,8:04.0,M. Morris misses 3-pt jump shot from 27 ft,,40,23
185,2,8:02.0,,Defensive rebound by Team,40,23
186,2,7:42.0,,Turnover by D. Wright (bad pass),40,23
187,2,7:42.0,B. Beal enters the game for J. Meeks,,40,23
188,2,7:27.0,M. Morris makes 2-pt jump shot from 18 ft (assist by T. Frazier),,42,23
189,2,7:16.0,,Shooting foul by M. Morris,42,23
190,2,7:16.0,Technical foul by M. Morris,,42,23
191,2,7:16.0,,D. DeRozan makes technical free throw,42,24
192,2,7:16.0,,D. DeRozan makes free throw 1 of 2,42,26
193,2,7:16.0,,D. DeRozan makes free throw 2 of 2,42,26
194,2,7:16.0,,J. Valančiūnas enters the game for L. Nogueira,42,26
195,2,7:16.0,M. Gortat enters the game for M. Morris,,42,26
196,2,7:07.0,Personal foul by J. Valančiūnas (drawn by M. Gortat),,42,26
197,2,7:07.0,O. Porter enters the game for M. Scott,,42,26
198,2,7:02.0,Turnover by M. Gortat (bad pass; steal by N. Powell),,42,26
199,2,6:59.0,,N. Powell makes 2-pt dunk from 1 ft,42,28
200,2,6:39.0,O. Porter misses 2-pt jump shot from 20 ft,,42,28
201,2,6:36.0,,Defensive rebound by S. Ibaka,42,28
202,2,6:24.0,,D. DeRozan misses 2-pt jump shot from 18 ft,42,28
203,2,6:21.0,,Offensive rebound by D. Wright,42,28
204,2,6:19.0,,D. Wright misses 2-pt layup from 2 ft,42,28
205,2,6:19.0,Defensive rebound by K. Oubre,,42,28
206,2,6:10.0,O. Porter makes 2-pt jump shot from 14 ft (assist by M. Gortat),,44,28
207,2,5:58.0,,Turnover by J. Valančiūnas (bad pass; steal by K. Oubre),44,28
208,2,5:54.0,K. Oubre makes 2-pt dunk from 1 ft,,46,28
209,2,5:44.0,,Toronto full timeout,46,28
210,2,5:44.0,,F. VanVleet enters the game for D. Wright,46,28
211,2,5:34.0,,Shooting foul by K. Oubre (drawn by D. DeRozan),46,28
212,2,5:34.0,,D. DeRozan makes free throw 1 of 2,46,29
213,2,5:34.0,T. Satoranský enters the game for K. Oubre,,46,29
214,2,5:34.0,,D. DeRozan misses free throw 2 of 2,46,29
215,2,5:28.0,Defensive rebound by M. Gortat,,46,29
216,2,5:10.0,B. Beal makes 2-pt layup from 1 ft,,48,29
217,2,4:50.0,,D. DeRozan makes 2-pt jump shot from 16 ft,48,31
218,2,4:34.0,Personal foul by F. VanVleet (drawn by O. Porter),,48,31
219,2,4:27.0,M. Gortat misses 2-pt hook shot from 6 ft,,48,31
220,2,4:25.0,,Defensive rebound by S. Ibaka,48,31
221,2,4:18.0,,N. Powell makes 2-pt layup from 1 ft,48,33
222,2,4:05.0,T. Frazier makes 2-pt jump shot from 21 ft,,50,33
223,2,3:50.0,,D. DeRozan misses 2-pt jump shot from 14 ft,50,33
224,2,3:47.0,Defensive rebound by M. Gortat,,50,33
225,2,3:39.0,B. Beal makes 2-pt jump shot from 2 ft,,52,33
226,2,3:19.0,,N. Powell makes 3-pt jump shot from 24 ft (assist by D. DeRozan),52,36
227,2,3:07.0,Shooting foul by J. Valančiūnas (drawn by M. Gortat),,52,36
228,2,3:07.0,M. Gortat makes free throw 1 of 2,,53,36
229,2,3:07.0,M. Gortat misses free throw 2 of 2,,53,36
230,2,3:05.0,,Defensive rebound by S. Ibaka,53,36
231,2,2:53.0,,Personal foul by O. Porter (drawn by N. Powell),53,36
232,2,2:53.0,,N. Powell makes free throw 1 of 2,53,37
233,2,2:53.0,,C. Miles enters the game for J. Valančiūnas,53,37
234,2,2:53.0,,N. Powell makes free throw 2 of 2,53,38
235,2,2:34.0,B. Beal misses 2-pt jump shot from 5 ft,,53,38
236,2,2:33.0,,Defensive rebound by S. Ibaka,53,38
237,2,2:22.0,,D. DeRozan makes 2-pt jump shot from 4 ft (assist by N. Powell),53,40
238,2,2:03.0,B. Beal makes 2-pt dunk from 1 ft (assist by M. Gortat),,55,40
239,2,1:47.0,,C. Miles misses 3-pt jump shot from 24 ft,55,40
240,2,1:44.0,Defensive rebound by O. Porter,,55,40
241,2,1:40.0,B. Beal makes 3-pt jump shot from 26 ft (assist by O. Porter),,58,40
242,2,1:23.0,,N. Powell makes 2-pt layup from 1 ft (assist by F. VanVleet),58,42
243,2,1:04.0,B. Beal makes 2-pt layup from 1 ft,,60,42
244,2,0:51.0,,F. VanVleet makes 2-pt layup from 3 ft,60,44
245,2,0:27.0,B. Beal makes 2-pt jump shot from 15 ft,,62,44
246,2,0:03.0,,D. DeRozan makes 2-pt jump shot from 7 ft,62,46
247,2,0:00.0,T. Frazier misses 3-pt jump shot from 34 ft,,62,46
248,2,0:00.0,Offensive rebound by Team,,62,46
249,3,11:46.0,,Turnover by D. DeRozan (lost ball; steal by M. Morris),62,46
250,3,11:45.0,Personal foul by D. DeRozan (drawn by M. Morris),,62,46
251,3,11:29.0,O. Porter makes 3-pt jump shot from 23 ft (assist by T. Frazier),,65,46
252,3,11:06.0,,S. Ibaka makes 3-pt jump shot from 26 ft (assist by D. Wright),65,49
253,3,10:47.0,M. Morris misses 2-pt jump shot from 5 ft,,65,49
254,3,10:46.0,,Defensive rebound by S. Ibaka,65,49
255,3,10:37.0,,S. Ibaka makes 3-pt jump shot from 26 ft (assist by D. DeRozan),65,52
256,3,10:17.0,M. Morris makes 2-pt jump shot from 15 ft (assist by T. Frazier),,67,52
257,3,9:56.0,,Turnover by S. Ibaka (lost ball; steal by M. Morris),67,52
258,3,9:46.0,T. Frazier misses 2-pt jump shot from 19 ft,,67,52
259,3,9:43.0,,Defensive rebound by S. Ibaka,67,52
260,3,9:35.0,,S. Ibaka misses 3-pt jump shot from 27 ft,67,52
261,3,9:32.0,Defensive rebound by M. Gortat,,67,52
262,3,9:14.0,M. Morris misses 2-pt layup from 1 ft (block by S. Ibaka),,67,52
263,3,9:14.0,,Defensive rebound by D. DeRozan,67,52
264,3,9:07.0,,D. DeRozan makes 2-pt layup from 1 ft,67,54
265,3,8:46.0,O. Porter misses 2-pt jump shot from 8 ft,,67,54
266,3,8:46.0,,Defensive rebound by J. Valančiūnas,67,54
267,3,8:34.0,,J. Valančiūnas makes 2-pt layup at rim (assist by D. Wright),67,56
268,3,8:33.0,Washington full timeout,,67,56
269,3,8:17.0,B. Beal misses 2-pt jump shot from 10 ft (block by N. Powell),,67,56
270,3,8:17.0,Offensive rebound by Team,,67,56
271,3,8:14.0,Shooting foul by J. Valančiūnas (drawn by M. Morris),,67,56
272,3,8:14.0,M. Morris misses free throw 1 of 2,,67,56
273,3,8:14.0,Offensive rebound by Team,,67,56
274,3,8:14.0,M. Morris makes free throw 2 of 2,,68,56
275,3,7:56.0,,D. DeRozan misses 2-pt jump shot from 2 ft,68,56
276,3,7:54.0,Defensive rebound by M. Morris,,68,56
277,3,7:49.0,B. Beal misses 2-pt jump shot from 12 ft,,68,56
278,3,7:49.0,,Defensive rebound by J. Valančiūnas,68,56
279,3,7:41.0,,Personal block foul by T. Frazier (drawn by D. DeRozan),68,56
280,3,7:28.0,,S. Ibaka misses 3-pt jump shot from 25 ft,68,56
281,3,7:25.0,Defensive rebound by O. Porter,,68,56
282,3,7:20.0,O. Porter misses 2-pt layup from 1 ft,,68,56
283,3,7:13.0,Offensive rebound by M. Gortat,,68,56
284,3,7:13.0,M. Gortat makes 2-pt layup at rim,,70,56
285,3,7:05.0,,D. Wright makes 2-pt layup from 1 ft,70,58
286,3,6:56.0,B. Beal makes 2-pt layup from 1 ft,,72,58
287,3,6:51.0,,N. Powell makes 2-pt layup from 1 ft,72,60
288,3,6:51.0,Violation by M. Morris (def goaltending),,72,60
289,3,6:39.0,M. Morris misses 2-pt jump shot from 11 ft,,72,60
290,3,6:38.0,Offensive rebound by Team,,72,60
291,3,6:38.0,,Offensive charge foul by M. Gortat (drawn by N. Powell),72,60
292,3,6:38.0,Turnover by M. Gortat (offensive foul),,72,60
293,3,6:25.0,,Shooting foul by O. Porter (drawn by S. Ibaka),72,60
294,3,6:25.0,,S. Ibaka makes free throw 1 of 2,72,61
295,3,6:25.0,,P. Siakam enters the game for J. Valančiūnas,72,61
296,3,6:25.0,,S. Ibaka misses free throw 2 of 2,72,61
297,3,6:21.0,,Offensive rebound by P. Siakam,72,61
298,3,6:21.0,,P. Siakam makes 2-pt layup from 1 ft,72,63
299,3,6:07.0,Turnover by M. Gortat (bad pass),,72,63
300,3,5:55.0,,D. DeRozan makes 2-pt jump shot from 17 ft,72,65
301,3,5:43.0,Personal foul by P. Siakam (drawn by M. Morris),,72,65
302,3,5:33.0,B. Beal misses 2-pt jump shot from 14 ft,,72,65
303,3,5:31.0,,Defensive rebound by D. Wright,72,65
304,3,5:25.0,,N. Powell misses 3-pt jump shot from 27 ft,72,65
305,3,5:22.0,Defensive rebound by M. Gortat,,72,65
306,3,5:07.0,O. Porter makes 3-pt jump shot from 25 ft (assist by T. Frazier),,75,65
307,3,4:40.0,,N. Powell misses 3-pt jump shot from 25 ft,75,65
308,3,4:38.0,Defensive rebound by M. Gortat,,75,65
309,3,4:32.0,B. Beal makes 3-pt jump shot from 22 ft (assist by T. Frazier),,78,65
310,3,4:30.0,,Toronto full timeout,78,65
311,3,4:30.0,,F. VanVleet enters the game for S. Ibaka,78,65
312,3,4:30.0,,L. Nogueira enters the game for N. Powell,78,65
313,3,4:18.0,,D. DeRozan misses 2-pt jump shot from 17 ft,78,65
314,3,4:18.0,Defensive rebound by M. Gortat,,78,65
315,3,3:56.0,B. Beal makes 2-pt jump shot from 3 ft,,80,65
316,3,3:36.0,,P. Siakam makes 3-pt jump shot from 22 ft (assist by F. VanVleet),80,68
317,3,3:23.0,T. Frazier makes 2-pt jump shot from 11 ft,,82,68
318,3,3:11.0,,D. DeRozan misses 2-pt jump shot from 11 ft,82,68
319,3,3:08.0,Defensive rebound by M. Gortat,,82,68
320,3,3:00.0,Turnover by B. Beal (lost ball; steal by L. Nogueira),,82,68
321,3,2:55.0,,D. Wright makes 2-pt layup from 1 ft,82,70
322,3,2:30.0,K. Oubre enters the game for O. Porter,,82,70
323,3,2:30.0,,O. Anunoby enters the game for D. Wright,82,70
324,3,2:30.0,T. Satoranský enters the game for T. Frazier,,82,70
325,3,2:29.0,M. Morris misses 2-pt hook shot from 4 ft (block by L. Nogueira),,82,70
326,3,2:29.0,Offensive rebound by Team,,82,70
327,3,2:12.0,T. Satoranský misses 3-pt jump shot from 25 ft,,82,70
328,3,2:09.0,,Defensive rebound by F. VanVleet,82,70
329,3,2:01.0,,D. DeRozan misses 2-pt jump shot from 14 ft,82,70
330,3,1:56.0,Defensive rebound by B. Beal,,82,70
331,3,1:44.0,B. Beal makes 2-pt jump shot from 16 ft,,84,70
332,3,1:23.0,,F. VanVleet makes 2-pt layup from 2 ft (assist by O. Anunoby),84,72
333,3,1:06.0,Turnover by M. Morris (lost ball; steal by O. Anunoby),,84,72
334,3,1:00.0,,F. VanVleet makes 2-pt layup from 2 ft,84,74
335,3,0:45.0,K. Oubre misses 3-pt jump shot from 23 ft,,84,74
336,3,0:42.0,,Defensive rebound by P. Siakam,84,74
337,3,0:35.0,,Personal foul by T. Satoranský (drawn by F. VanVleet),84,74
338,3,0:35.0,,C. Miles enters the game for D. DeRozan,84,74
339,3,0:35.0,M. Scott enters the game for M. Morris,,84,74
340,3,0:22.0,,F. VanVleet makes 2-pt layup from 2 ft,84,76
341,3,0:05.0,Personal foul by O. Anunoby (drawn by B. Beal),,84,76
342,3,0:00.0,B. Beal misses 3-pt jump shot from 27 ft,,84,76
343,3,0:00.0,Offensive rebound by M. Gortat,,84,76
344,4,11:44.0,J. Meeks misses 3-pt jump shot from 26 ft,,84,76
345,4,11:41.0,,Defensive rebound by P. Siakam,84,76
346,4,11:23.0,,C. Miles misses 2-pt layup from 3 ft,84,76
347,4,11:21.0,Defensive rebound by K. Oubre,,84,76
348,4,11:10.0,Personal foul by F. VanVleet (drawn by M. Scott),,84,76
349,4,11:05.0,Turnover by K. Oubre (traveling),,84,76
350,4,10:55.0,,P. Siakam makes 2-pt layup at rim (assist by F. VanVleet),84,78
351,4,10:44.0,,Offensive charge foul by M. Scott (drawn by F. VanVleet),84,78
352,4,10:44.0,Turnover by M. Scott (offensive foul),,84,78
353,4,10:34.0,,L. Nogueira makes 2-pt dunk from 1 ft (assist by F. VanVleet),84,80
354,4,10:32.0,Washington full timeout,,84,80
355,4,10:30.0,Personal foul by P. Siakam (drawn by T. Satoranský),,84,80
356,4,10:17.0,Turnover by T. Satoranský (turnover),,84,80
357,4,10:17.0,Loose ball foul by T. Satoranský (drawn by F. VanVleet),,84,80
358,4,10:17.0,B. Beal enters the game for T. Satoranský,,84,80
359,4,10:17.0,T. Frazier enters the game for J. Meeks,,84,80
360,4,10:11.0,,C. Miles misses 3-pt jump shot from 25 ft,84,80
361,4,10:08.0,Defensive rebound by M. Scott,,84,80
362,4,9:51.0,T. Frazier misses 2-pt jump shot from 10 ft (block by F. VanVleet),,84,80
363,4,9:49.0,Offensive rebound by I. Mahinmi,,84,80
364,4,9:49.0,I. Mahinmi misses 2-pt hook shot from 4 ft (block by L. Nogueira),,84,80
365,4,9:49.0,Offensive rebound by Team,,84,80
366,4,9:46.0,M. Scott makes 2-pt jump shot from 13 ft (assist by B. Beal),,86,80
367,4,9:23.0,,F. VanVleet makes 2-pt layup from 3 ft,86,82
368,4,9:03.0,B. Beal misses 2-pt jump shot from 9 ft (block by F. VanVleet),,86,82
369,4,8:59.0,Offensive rebound by B. Beal,,86,82
370,4,8:59.0,B. Beal misses 2-pt jump shot from 2 ft,,86,82
371,4,8:59.0,Offensive rebound by I. Mahinmi,,86,82
372,4,8:54.0,I. Mahinmi makes 2-pt layup at rim,,88,82
373,4,8:42.0,,Personal foul by M. Scott (drawn by P. Siakam),88,82
374,4,8:29.0,,F. VanVleet misses 2-pt jump shot from 3 ft (block by I. Mahinmi),88,82
375,4,8:26.0,Defensive rebound by T. Frazier,,88,82
376,4,8:24.0,K. Oubre misses 2-pt layup from 3 ft (block by O. Anunoby),,88,82
377,4,8:24.0,,Defensive rebound by Team,88,82
378,4,8:24.0,Loose ball foul by K. Oubre (drawn by O. Anunoby),,88,82
379,4,8:14.0,Offensive charge foul by P. Siakam (drawn by K. Oubre),,88,82
380,4,8:14.0,,Turnover by P. Siakam (offensive foul),88,82
381,4,8:14.0,O. Porter enters the game for I. Mahinmi,,88,82
382,4,8:03.0,Turnover by B. Beal (bad pass),,88,82
383,4,7:57.0,Offensive charge foul by L. Nogueira (drawn by T. Frazier),,88,82
384,4,7:57.0,,Turnover by L. Nogueira (offensive foul),88,82
385,4,7:57.0,,D. DeRozan enters the game for C. Miles,88,82
