,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,SAN ANTONIO_ACTION,SACRAMENTO_SCORE,SAN ANTONIO_SCORE
26,1,7:50.0,,D. Green misses 2-pt jump shot from 16 ft,10,5
27,1,7:50.0,Defensive rebound by W. Cauley-Stein,,10,5
28,1,7:33.0,B. Bogdanović misses 2-pt layup from 6 ft (block by D. Murray),,10,5
29,1,7:30.0,Offensive rebound by W. Cauley-Stein,,10,5
30,1,7:29.0,N. Hayes makes 3-pt jump shot from 23 ft (assist by W. Cauley-Stein),,13,5
31,1,7:15.0,Violation by D. Fox (kicked ball),,13,5
32,1,7:04.0,,L. Aldridge misses 2-pt jump shot from 18 ft,13,5
33,1,6:58.0,,Offensive rebound by P. Gasol,13,5
34,1,6:58.0,,P. Gasol makes 2-pt layup at rim,13,7
35,1,6:56.0,,San Antonio full timeout,13,7
36,1,6:56.0,,K. Anderson enters the game for D. Green,13,7
37,1,6:56.0,,R. Gay enters the game for P. Gasol,13,7
38,1,6:45.0,D. Fox misses 2-pt jump shot from 14 ft,,13,7
39,1,6:43.0,Offensive rebound by D. Fox,,13,7
40,1,6:36.0,B. Bogdanović misses 2-pt jump shot from 7 ft,,13,7
41,1,6:36.0,Offensive rebound by W. Cauley-Stein,,13,7
42,1,6:30.0,W. Cauley-Stein misses 2-pt dunk at rim,,13,7
43,1,6:30.0,Offensive rebound by B. Bogdanović,,13,7
44,1,6:26.0,J. Jackson misses 3-pt jump shot from 23 ft,,13,7
45,1,6:23.0,,Defensive rebound by R. Gay,13,7
46,1,6:22.0,,Personal foul by B. Bogdanović (drawn by P. Mills),13,7
47,1,6:14.0,,L. Aldridge makes 2-pt layup from 1 ft,13,9
48,1,6:14.0,,Shooting foul by B. Bogdanović (drawn by L. Aldridge),13,9
49,1,6:14.0,,L. Aldridge misses free throw 1 of 1,13,9
50,1,6:14.0,Defensive rebound by N. Hayes,,13,9
51,1,6:03.0,Shooting foul by K. Anderson (drawn by W. Cauley-Stein),,13,9
52,1,6:03.0,W. Cauley-Stein makes free throw 1 of 2,,14,9
53,1,6:03.0,B. Hield enters the game for B. Bogdanović,,14,9
54,1,6:03.0,W. Cauley-Stein makes free throw 2 of 2,,15,9
55,1,5:46.0,,D. Murray misses 2-pt jump shot from 7 ft,15,9
56,1,5:44.0,Defensive rebound by B. Hield,,15,9
57,1,5:33.0,B. Hield misses 2-pt jump shot from 18 ft,,15,9
58,1,5:31.0,,Defensive rebound by K. Anderson,15,9
59,1,5:11.0,,L. Aldridge misses 2-pt jump shot from 10 ft,15,9
60,1,5:08.0,,Offensive rebound by D. Murray,15,9
61,1,5:07.0,,D. Murray misses 2-pt layup from 1 ft,15,9
62,1,5:04.0,Defensive rebound by N. Hayes,,15,9
63,1,4:56.0,W. Cauley-Stein misses 2-pt jump shot from 17 ft,,15,9
64,1,4:53.0,,Defensive rebound by L. Aldridge,15,9
65,1,4:39.0,,Turnover by R. Gay (turnover),15,9
66,1,4:39.0,,T. Parker enters the game for D. Murray,15,9
67,1,4:39.0,,M. Ginóbili enters the game for P. Mills,15,9
68,1,4:39.0,V. Carter enters the game for J. Jackson,,15,9
69,1,4:27.0,D. Fox makes 3-pt jump shot from 26 ft,,18,9
70,1,4:00.0,,L. Aldridge misses 2-pt layup at rim,18,9
71,1,3:58.0,Defensive rebound by W. Cauley-Stein,,18,9
72,1,3:45.0,W. Cauley-Stein misses 2-pt layup from 3 ft (block by K. Anderson),,18,9
73,1,3:45.0,Offensive rebound by Team,,18,9
74,1,3:45.0,Sacramento full timeout,,18,9
75,1,3:45.0,B. Caboclo enters the game for D. Fox,,18,9
76,1,3:36.0,N. Hayes makes 2-pt jump shot from 14 ft,,20,9
77,1,3:17.0,,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by T. Parker),20,12
78,1,2:58.0,V. Carter makes 3-pt jump shot from 25 ft (assist by N. Hayes),,23,12
79,1,2:41.0,,M. Ginóbili misses 3-pt jump shot from 26 ft,23,12
80,1,2:39.0,Defensive rebound by Team,,23,12
81,1,2:39.0,,P. Gasol enters the game for L. Aldridge,23,12
82,1,2:39.0,J. Cooley enters the game for W. Cauley-Stein,,23,12
83,1,2:20.0,B. Hield misses 2-pt jump shot from 15 ft (block by P. Gasol),,23,12
84,1,2:17.0,,Defensive rebound by M. Ginóbili,23,12
85,1,2:16.0,,K. Anderson makes 2-pt layup at rim (assist by M. Ginóbili),23,14
86,1,2:16.0,,Shooting foul by V. Carter (drawn by K. Anderson),23,14
87,1,2:16.0,,K. Anderson misses free throw 1 of 1,23,14
88,1,2:16.0,Defensive rebound by B. Caboclo,,23,14
89,1,1:58.0,J. Cooley misses 2-pt jump shot from 10 ft,,23,14
90,1,1:54.0,,Defensive rebound by K. Anderson,23,14
91,1,1:42.0,,R. Gay misses 2-pt jump shot from 11 ft,23,14
92,1,1:40.0,,Offensive rebound by P. Gasol,23,14
93,1,1:37.0,,Turnover by M. Ginóbili (lost ball; steal by B. Hield),23,14
94,1,1:32.0,B. Hield makes 2-pt layup from 1 ft (assist by V. Carter),,25,14
95,1,1:17.0,,Turnover by T. Parker (bad pass),25,14
96,1,1:17.0,B. Bogdanović enters the game for N. Hayes,,25,14
97,1,0:53.0,J. Cooley misses 2-pt layup from 1 ft,,25,14
98,1,0:50.0,Offensive rebound by J. Cooley,,25,14
99,1,0:40.0,Offensive foul by V. Carter (drawn by M. Ginóbili),,25,14
100,1,0:40.0,Turnover by V. Carter (offensive foul),,25,14
101,1,0:29.0,,Shooting foul by B. Hield (drawn by R. Gay),25,14
102,1,0:29.0,Technical foul by V. Carter,,25,14
103,1,0:29.0,,M. Ginóbili makes technical free throw,25,15
104,1,0:29.0,,R. Gay makes free throw 1 of 2,25,16
105,1,0:29.0,,R. Gay makes free throw 2 of 2,25,17
106,1,0:06.0,Turnover by B. Bogdanović (lost ball; steal by P. Gasol),,25,17
107,1,0:00.0,,T. Parker misses 3-pt jump shot from 27 ft,25,17
108,1,0:00.0,,Offensive rebound by Team,25,17
109,2,11:42.0,,T. Parker misses 3-pt jump shot from 23 ft,25,17
110,2,11:37.0,Defensive rebound by J. Cooley,,25,17
111,2,11:20.0,J. Cooley makes 2-pt hook shot from 2 ft (assist by B. Bogdanović),,27,17
112,2,11:01.0,,P. Gasol misses 2-pt layup from 2 ft,27,17
113,2,10:57.0,Defensive rebound by V. Carter,,27,17
114,2,10:53.0,B. Caboclo misses 2-pt layup from 7 ft,,27,17
115,2,10:53.0,,Defensive rebound by T. Parker,27,17
116,2,10:44.0,,T. Parker makes 2-pt layup at rim,27,19
117,2,10:21.0,B. Bogdanović misses 3-pt jump shot from 22 ft,,27,19
118,2,10:21.0,,Defensive rebound by P. Gasol,27,19
119,2,10:12.0,,D. Green makes 2-pt layup at rim (assist by P. Gasol),27,21
120,2,10:12.0,,Shooting foul by B. Bogdanović (drawn by D. Green),27,21
121,2,10:12.0,W. Cauley-Stein enters the game for J. Cooley,,27,21
122,2,10:12.0,,D. Green makes free throw 1 of 1,27,22
123,2,9:58.0,B. Hield makes 3-pt jump shot from 25 ft,,30,22
124,2,9:40.0,,Turnover by M. Ginóbili (bad pass; steal by V. Carter),30,22
125,2,9:33.0,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by V. Carter),,32,22
126,2,9:33.0,,San Antonio full timeout,32,22
127,2,9:33.0,,P. Mills enters the game for T. Parker,32,22
128,2,9:33.0,,D. Murray enters the game for M. Ginóbili,32,22
129,2,9:33.0,D. Fox enters the game for B. Bogdanović,,32,22
130,2,9:21.0,,D. Bertāns misses 3-pt jump shot from 26 ft,32,22
131,2,9:18.0,Defensive rebound by B. Caboclo,,32,22
132,2,9:04.0,Turnover by D. Fox (lost ball; steal by P. Mills),,32,22
133,2,8:59.0,,P. Mills makes 2-pt layup at rim,32,24
134,2,8:55.0,Personal foul by D. Bertāns (drawn by B. Hield),,32,24
135,2,8:55.0,J. Jackson enters the game for B. Caboclo,,32,24
136,2,8:44.0,D. Fox makes 3-pt jump shot from 22 ft (assist by W. Cauley-Stein),,35,24
137,2,8:27.0,,D. Bertāns makes 2-pt layup at rim (assist by P. Mills),35,26
138,2,8:17.0,D. Fox makes 3-pt jump shot from 23 ft,,38,26
139,2,8:05.0,,Shooting foul by J. Jackson (drawn by D. Green),38,26
140,2,8:05.0,,D. Green misses free throw 1 of 2,38,26
141,2,8:05.0,,Offensive rebound by Team,38,26
142,2,8:05.0,,L. Aldridge enters the game for P. Gasol,38,26
143,2,8:05.0,J. Sampson enters the game for V. Carter,,38,26
144,2,8:05.0,,D. Green makes free throw 2 of 2,38,27
145,2,7:47.0,J. Sampson misses 3-pt jump shot from 23 ft,,38,27
146,2,7:44.0,,Defensive rebound by D. Murray,38,27
147,2,7:41.0,,D. Green misses 2-pt layup from 1 ft (block by B. Hield),38,27
148,2,7:41.0,,Offensive rebound by Team,38,27
149,2,7:28.0,,D. Green misses 3-pt jump shot from 22 ft,38,27
150,2,7:28.0,Defensive rebound by B. Hield,,38,27
151,2,7:18.0,B. Hield misses 2-pt jump shot from 9 ft,,38,27
152,2,7:18.0,,Defensive rebound by D. Murray,38,27
153,2,7:10.0,,D. Murray makes 2-pt layup at rim,38,29
154,2,6:59.0,D. Fox misses 2-pt layup from 3 ft (block by L. Aldridge),,38,29
155,2,6:58.0,Offensive rebound by D. Fox,,38,29
156,2,6:57.0,Turnover by D. Fox (traveling),,38,29
157,2,6:52.0,,Personal foul by W. Cauley-Stein (drawn by L. Aldridge),38,29
158,2,6:52.0,,K. Anderson enters the game for D. Green,38,29
159,2,6:43.0,,L. Aldridge misses 2-pt jump shot from 13 ft,38,29
160,2,6:43.0,Defensive rebound by D. Fox,,38,29
161,2,6:34.0,B. Hield makes 3-pt jump shot from 25 ft (assist by D. Fox),,41,29
162,2,6:16.0,,Turnover by D. Murray (bad pass; steal by B. Hield),41,29
163,2,6:11.0,D. Fox misses 2-pt jump shot from 13 ft,,41,29
164,2,6:06.0,Offensive rebound by J. Sampson,,41,29
165,2,6:06.0,J. Sampson misses 2-pt layup at rim,,41,29
166,2,6:05.0,,Defensive rebound by K. Anderson,41,29
167,2,5:46.0,,L. Aldridge makes 2-pt jump shot from 12 ft,41,31
168,2,5:35.0,Sacramento full timeout,,41,31
169,2,5:35.0,,M. Ginóbili enters the game for D. Bertāns,41,31
170,2,5:26.0,Turnover by D. Fox (bad pass; steal by K. Anderson),,41,31
171,2,5:15.0,,P. Mills makes 3-pt jump shot from 23 ft (assist by K. Anderson),41,34
172,2,4:50.0,B. Hield makes 2-pt jump shot from 19 ft,,43,34
173,2,4:37.0,,T. Parker enters the game for D. Murray,43,34
174,2,4:37.0,V. Carter enters the game for B. Hield,,43,34
175,2,4:25.0,,L. Aldridge misses 2-pt jump shot from 13 ft,43,34
176,2,4:22.0,Defensive rebound by V. Carter,,43,34
177,2,4:12.0,D. Fox makes 2-pt jump shot from 16 ft (assist by V. Carter),,45,34
178,2,3:56.0,,K. Anderson makes 2-pt layup at rim (assist by M. Ginóbili),45,36
179,2,3:56.0,,Shooting foul by J. Sampson (drawn by K. Anderson),45,36
180,2,3:56.0,N. Hayes enters the game for J. Sampson,,45,36
181,2,3:56.0,,K. Anderson misses free throw 1 of 1,45,36
182,2,3:56.0,Defensive rebound by N. Hayes,,45,36
183,2,3:43.0,Turnover by D. Fox (lost ball; steal by M. Ginóbili),,45,36
184,2,3:37.0,,P. Mills misses 3-pt jump shot from 25 ft,45,36
185,2,3:35.0,Defensive rebound by V. Carter,,45,36
186,2,3:22.0,D. Fox misses 3-pt jump shot from 25 ft,,45,36
187,2,3:19.0,,Defensive rebound by K. Anderson,45,36
188,2,2:58.0,,L. Aldridge misses 2-pt layup from 1 ft,45,36
189,2,2:58.0,Defensive rebound by V. Carter,,45,36
190,2,2:58.0,Personal foul by M. Ginóbili (drawn by V. Carter),,45,36
191,2,2:44.0,W. Cauley-Stein makes 2-pt jump shot from 12 ft (assist by D. Fox),,47,36
192,2,2:29.0,,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by T. Parker),47,39
193,2,2:11.0,D. Fox misses 2-pt jump shot from 19 ft,,47,39
194,2,2:08.0,,Defensive rebound by K. Anderson,47,39
195,2,1:51.0,,M. Ginóbili misses 2-pt layup from 1 ft (block by W. Cauley-Stein),47,39
196,2,1:44.0,,Offensive rebound by L. Aldridge,47,39
197,2,1:44.0,,L. Aldridge makes 2-pt dunk at rim,47,41
198,2,1:32.0,W. Cauley-Stein misses 2-pt jump shot from 15 ft,,47,41
199,2,1:29.0,,Defensive rebound by L. Aldridge,47,41
200,2,1:17.0,,T. Parker misses 2-pt jump shot from 13 ft,47,41
201,2,1:15.0,Defensive rebound by N. Hayes,,47,41
202,2,0:55.0,W. Cauley-Stein makes 2-pt jump shot from 18 ft,,49,41
203,2,0:32.0,,L. Aldridge misses 2-pt jump shot from 21 ft,49,41
204,2,0:30.0,,Offensive rebound by P. Mills,49,41
205,2,0:30.0,,P. Mills makes 2-pt layup at rim,49,43
206,2,0:30.0,Violation by W. Cauley-Stein (def goaltending),,49,43
207,2,0:12.0,W. Cauley-Stein misses 2-pt jump shot from 19 ft,,49,43
208,2,0:07.0,Offensive rebound by N. Hayes,,49,43
209,2,0:02.0,Shooting foul by K. Anderson (drawn by W. Cauley-Stein),,49,43
210,2,0:02.0,W. Cauley-Stein makes free throw 1 of 2,,50,43
211,2,0:02.0,W. Cauley-Stein misses free throw 2 of 2,,50,43
212,2,0:01.0,,Defensive rebound by M. Ginóbili,50,43
213,2,0:00.0,,Turnover by M. Ginóbili (lost ball; steal by N. Hayes),50,43
214,2,0:00.0,N. Hayes misses 2-pt jump shot from 18 ft,,50,43
215,2,0:00.0,Offensive rebound by Team,,50,43
216,3,11:42.0,,P. Mills misses 3-pt jump shot from 25 ft,50,43
217,3,11:38.0,Defensive rebound by W. Cauley-Stein,,50,43
218,3,11:26.0,W. Cauley-Stein makes 2-pt dunk from 2 ft (assist by D. Fox),,52,43
219,3,11:09.0,,D. Murray misses 2-pt jump shot from 18 ft,52,43
220,3,11:07.0,Defensive rebound by W. Cauley-Stein,,52,43
221,3,10:55.0,D. Fox misses 2-pt jump shot from 10 ft,,52,43
222,3,10:52.0,Offensive rebound by D. Fox,,52,43
223,3,10:50.0,J. Jackson misses 3-pt jump shot from 23 ft,,52,43
224,3,10:46.0,,Defensive rebound by L. Aldridge,52,43
225,3,10:33.0,,L. Aldridge misses 2-pt hook shot from 9 ft,52,43
226,3,10:31.0,,Offensive rebound by D. Murray,52,43
227,3,10:24.0,,D. Murray misses 2-pt jump shot from 8 ft,52,43
228,3,10:22.0,Defensive rebound by J. Jackson,,52,43
229,3,10:18.0,Shooting foul by P. Mills (drawn by D. Fox),,52,43
230,3,10:18.0,D. Fox makes free throw 1 of 2,,53,43
231,3,10:18.0,,T. Parker enters the game for D. Murray,53,43
232,3,10:18.0,D. Fox makes free throw 2 of 2,,54,43
233,3,9:56.0,,P. Mills makes 3-pt jump shot from 25 ft,54,46
234,3,9:32.0,Offensive foul by J. Sampson (drawn by T. Parker),,54,46
235,3,9:32.0,Turnover by J. Sampson (offensive foul),,54,46
236,3,9:19.0,,D. Green misses 3-pt jump shot from 25 ft,54,46
237,3,9:16.0,Defensive rebound by J. Sampson,,54,46
238,3,9:03.0,Turnover by W. Cauley-Stein (traveling),,54,46
239,3,8:53.0,,P. Mills misses 2-pt jump shot from 20 ft,54,46
240,3,8:50.0,Defensive rebound by J. Sampson,,54,46
241,3,8:43.0,D. Fox makes 2-pt jump shot from 12 ft,,56,46
242,3,8:24.0,,L. Aldridge makes 2-pt jump shot from 17 ft (assist by T. Parker),56,48
243,3,8:05.0,W. Cauley-Stein misses 2-pt layup from 1 ft,,56,48
244,3,8:03.0,,Defensive rebound by L. Aldridge,56,48
245,3,7:58.0,,P. Mills misses 3-pt jump shot from 22 ft,56,48
246,3,7:58.0,Defensive rebound by J. Sampson,,56,48
247,3,7:39.0,B. Bogdanović makes 2-pt jump shot from 8 ft,,58,48
248,3,7:24.0,,K. Anderson misses 3-pt jump shot from 25 ft,58,48
249,3,7:21.0,,Offensive rebound by L. Aldridge,58,48
250,3,7:19.0,,L. Aldridge misses 2-pt jump shot from 11 ft,58,48
251,3,7:18.0,,Offensive rebound by Team,58,48
252,3,7:18.0,N. Hayes enters the game for J. Sampson,,58,48
253,3,7:03.0,,L. Aldridge misses 2-pt hook shot from 7 ft,58,48
254,3,7:00.0,Defensive rebound by N. Hayes,,58,48
255,3,6:40.0,W. Cauley-Stein makes 2-pt jump shot from 18 ft (assist by B. Bogdanović),,60,48
256,3,6:38.0,,San Antonio full timeout,60,48
257,3,6:38.0,,M. Ginóbili enters the game for K. Anderson,60,48
258,3,6:38.0,,R. Gay enters the game for P. Mills,60,48
259,3,6:38.0,,B. Forbes enters the game for D. Green,60,48
260,3,6:38.0,B. Hield enters the game for B. Bogdanović,,60,48
261,3,6:18.0,,L. Aldridge misses 2-pt jump shot from 13 ft,60,48
262,3,6:16.0,Defensive rebound by W. Cauley-Stein,,60,48
263,3,6:05.0,W. Cauley-Stein makes 2-pt jump shot from 17 ft (assist by B. Hield),,62,48
264,3,5:45.0,,M. Ginóbili misses 2-pt jump shot from 12 ft,62,48
265,3,5:42.0,Defensive rebound by N. Hayes,,62,48
266,3,5:28.0,N. Hayes misses 2-pt jump shot from 17 ft,,62,48
267,3,5:25.0,,Defensive rebound by L. Aldridge,62,48
268,3,5:14.0,,R. Gay misses 2-pt jump shot from 8 ft,62,48
269,3,5:09.0,,Offensive rebound by L. Aldridge,62,48
270,3,5:09.0,,L. Aldridge misses 2-pt layup at rim,62,48
271,3,5:08.0,Defensive rebound by W. Cauley-Stein,,62,48
272,3,4:53.0,W. Cauley-Stein misses 2-pt layup from 1 ft,,62,48
273,3,4:50.0,,Defensive rebound by L. Aldridge,62,48
274,3,4:48.0,,R. Gay misses 3-pt jump shot from 25 ft,62,48
275,3,4:45.0,,Offensive rebound by Team,62,48
276,3,4:45.0,,P. Gasol enters the game for L. Aldridge,62,48
277,3,4:45.0,J. Cooley enters the game for W. Cauley-Stein,,62,48
278,3,4:33.0,,R. Gay makes 2-pt jump shot from 10 ft (assist by T. Parker),62,50
279,3,4:21.0,Turnover by J. Cooley (offensive goaltending),,62,50
280,3,4:01.0,,R. Gay makes 2-pt jump shot from 10 ft,62,52
281,3,4:00.0,Sacramento full timeout,,62,52
282,3,4:00.0,V. Carter enters the game for J. Jackson,,62,52
283,3,3:44.0,Shooting foul by B. Forbes (drawn by J. Cooley),,62,52
284,3,3:44.0,J. Cooley makes free throw 1 of 2,,63,52
285,3,3:44.0,J. Cooley misses free throw 2 of 2,,63,52
286,3,3:42.0,,Defensive rebound by M. Ginóbili,63,52
287,3,3:33.0,,Shooting block foul by J. Cooley (drawn by M. Ginóbili),63,52
288,3,3:33.0,,M. Ginóbili makes free throw 1 of 2,63,53
289,3,3:33.0,,P. Mills enters the game for T. Parker,63,53
290,3,3:33.0,,M. Ginóbili makes free throw 2 of 2,63,54
291,3,3:14.0,B. Bogdanović enters the game for D. Fox,,63,54
292,3,3:09.0,N. Hayes misses 2-pt jump shot from 17 ft,,63,54
293,3,3:06.0,,Defensive rebound by M. Ginóbili,63,54
294,3,2:55.0,,B. Forbes makes 2-pt jump shot from 19 ft (assist by P. Gasol),63,56
295,3,2:29.0,B. Hield makes 2-pt jump shot from 16 ft,,65,56
296,3,2:14.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,65,56
297,3,2:10.0,Defensive rebound by N. Hayes,,65,56
298,3,1:52.0,B. Hield misses 2-pt layup at rim,,65,56
299,3,1:48.0,Offensive rebound by B. Hield,,65,56
300,3,1:35.0,Personal foul by B. Forbes (drawn by V. Carter),,65,56
301,3,1:22.0,B. Hield misses 2-pt jump shot from 12 ft,,65,56
302,3,1:21.0,Offensive rebound by Team,,65,56
303,3,1:21.0,,Loose ball foul by R. Gay (drawn by J. Cooley),65,56
304,3,1:21.0,J. Cooley misses free throw 1 of 2,,65,56
305,3,1:21.0,Offensive rebound by Team,,65,56
306,3,1:21.0,J. Cooley makes free throw 2 of 2,,66,56
307,3,1:06.0,,R. Gay misses 2-pt jump shot from 7 ft,66,56
308,3,1:04.0,Defensive rebound by N. Hayes,,66,56
309,3,0:51.0,B. Bogdanović misses 2-pt jump shot from 19 ft,,66,56
310,3,0:48.0,,Defensive rebound by B. Forbes,66,56
311,3,0:39.0,,Shooting foul by J. Cooley (drawn by R. Gay),66,56
312,3,0:39.0,,R. Gay makes free throw 1 of 2,66,57
313,3,0:39.0,,R. Gay makes free throw 2 of 2,66,58
314,3,0:25.0,V. Carter misses 3-pt jump shot from 25 ft,,66,58
315,3,0:20.0,,Defensive rebound by P. Mills,66,58
316,3,0:01.0,,R. Gay makes 2-pt jump shot from 19 ft,66,60
317,3,0:00.0,B. Hield misses 3-pt jump shot from 39 ft,,66,60
318,3,0:00.0,Offensive rebound by Team,,66,60
319,4,11:49.0,Shooting foul by P. Gasol (drawn by W. Cauley-Stein),,66,60
320,4,11:49.0,W. Cauley-Stein misses free throw 1 of 2,,66,60
321,4,11:49.0,Offensive rebound by Team,,66,60
322,4,11:49.0,W. Cauley-Stein makes free throw 2 of 2,,67,60
323,4,11:38.0,,Shooting foul by N. Hayes (drawn by R. Gay),67,60
324,4,11:38.0,,R. Gay makes free throw 1 of 2,67,61
325,4,11:38.0,,R. Gay makes free throw 2 of 2,67,62
326,4,11:25.0,D. Fox misses 2-pt jump shot from 6 ft,,67,62
327,4,11:25.0,,Defensive rebound by Team,67,62
328,4,11:25.0,Loose ball foul by W. Cauley-Stein (drawn by P. Gasol),,67,62
329,4,11:14.0,,P. Mills misses 3-pt jump shot from 25 ft,67,62
330,4,11:10.0,,Offensive rebound by R. Gay,67,62
331,4,11:07.0,,Shooting block foul by W. Cauley-Stein (drawn by K. Anderson),67,62
332,4,11:07.0,,K. Anderson makes free throw 1 of 2,67,63
333,4,11:07.0,J. Jackson enters the game for N. Hayes,,67,63
334,4,11:07.0,,K. Anderson makes free throw 2 of 2,67,64
335,4,10:54.0,B. Bogdanović misses 2-pt jump shot from 9 ft,,67,64
336,4,10:52.0,Offensive rebound by B. Bogdanović,,67,64
337,4,10:50.0,B. Bogdanović misses 2-pt jump shot from 20 ft,,67,64
338,4,10:47.0,,Defensive rebound by P. Gasol,67,64
339,4,10:38.0,,B. Forbes makes 2-pt jump shot from 17 ft (assist by P. Gasol),67,66
340,4,10:38.0,Sacramento full timeout,,67,66
341,4,10:21.0,Turnover by B. Hield (lost ball; steal by K. Anderson),,67,66
342,4,10:18.0,,B. Forbes makes 2-pt layup from 1 ft (assist by K. Anderson),67,68
343,4,10:05.0,B. Hield makes 3-pt jump shot from 25 ft,,70,68
344,4,9:50.0,,Personal foul by D. Fox (drawn by P. Mills),70,68
345,4,9:50.0,J. Sampson enters the game for B. Bogdanović,,70,68
346,4,9:39.0,,P. Mills misses 3-pt jump shot from 24 ft,70,68
347,4,9:39.0,Defensive rebound by W. Cauley-Stein,,70,68
348,4,9:22.0,Turnover by B. Hield (bad pass; steal by R. Gay),,70,68
349,4,9:20.0,,Shooting foul by J. Sampson (drawn by R. Gay),70,68
350,4,9:20.0,,R. Gay misses free throw 1 of 2,70,68
351,4,9:20.0,,Offensive rebound by Team,70,68
352,4,9:20.0,,R. Gay makes free throw 2 of 2,70,69
353,4,8:59.0,J. Sampson makes 2-pt layup from 1 ft (assist by D. Fox),,72,69
354,4,8:48.0,,Personal foul by J. Jackson (drawn by K. Anderson),72,69
355,4,8:48.0,,K. Anderson makes free throw 1 of 2,72,70
356,4,8:48.0,,M. Ginóbili enters the game for P. Gasol,72,70
357,4,8:48.0,,L. Aldridge enters the game for R. Gay,72,70
358,4,8:48.0,,K. Anderson makes free throw 2 of 2,72,71
359,4,8:31.0,J. Sampson makes 2-pt hook shot from 7 ft,,74,71
360,4,8:08.0,,L. Aldridge makes 2-pt jump shot from 11 ft,74,73
361,4,7:52.0,B. Hield misses 3-pt jump shot from 24 ft,,74,73
362,4,7:48.0,,Defensive rebound by M. Ginóbili,74,73
363,4,7:40.0,,Shooting foul by W. Cauley-Stein (drawn by L. Aldridge),74,73
364,4,7:40.0,,L. Aldridge makes free throw 1 of 2,74,74
365,4,7:40.0,,L. Aldridge makes free throw 2 of 2,74,75
366,4,7:24.0,Shooting foul by L. Aldridge (drawn by W. Cauley-Stein),,74,75
367,4,7:24.0,W. Cauley-Stein misses free throw 1 of 2,,74,75
368,4,7:24.0,Offensive rebound by Team,,74,75
369,4,7:24.0,W. Cauley-Stein makes free throw 2 of 2,,75,75
370,4,7:09.0,,Turnover by P. Mills (bad pass),75,75
371,4,6:59.0,D. Fox misses 2-pt jump shot from 19 ft,,75,75
372,4,6:55.0,,Defensive rebound by L. Aldridge,75,75
373,4,6:46.0,,K. Anderson misses 2-pt jump shot from 20 ft,75,75
374,4,6:42.0,Defensive rebound by W. Cauley-Stein,,75,75
375,4,6:40.0,Personal block foul by M. Ginóbili (drawn by W. Cauley-Stein),,75,75
376,4,6:32.0,B. Hield makes 2-pt layup at rim,,77,75
377,4,6:31.0,,San Antonio full timeout,77,75
378,4,6:31.0,,D. Murray enters the game for P. Mills,77,75
379,4,6:22.0,,Personal foul by J. Jackson (drawn by M. Ginóbili),77,75
380,4,6:22.0,,M. Ginóbili makes free throw 1 of 2,77,76
381,4,6:22.0,,M. Ginóbili makes free throw 2 of 2,77,77
382,4,6:00.0,B. Hield misses 2-pt layup from 2 ft (block by L. Aldridge),,77,77
383,4,5:57.0,,Defensive rebound by L. Aldridge,77,77
