,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,HOUSTON_ACTION,LA LAKERS_SCORE,HOUSTON_SCORE
31,1,8:02.0,Turnover by J. Randle (offensive foul),,13,12
32,1,7:45.0,,R. Anderson makes 3-pt jump shot from 26 ft (assist by C. Paul),13,15
33,1,7:31.0,K. Kuzma makes 3-pt jump shot from 24 ft (assist by J. Randle),,16,15
34,1,7:14.0,,C. Paul misses 3-pt jump shot from 22 ft,16,15
35,1,7:11.0,,Offensive rebound by C. Capela,16,15
36,1,7:04.0,,J. Harden misses 2-pt layup from 1 ft,16,15
37,1,7:03.0,Defensive rebound by J. Randle,,16,15
38,1,6:59.0,J. Randle makes 2-pt layup from 1 ft,,18,15
39,1,6:35.0,,T. Ariza makes 3-pt jump shot from 22 ft (assist by C. Paul),18,18
40,1,6:24.0,J. Randle makes 2-pt layup at rim (assist by T. Ennis),,20,18
41,1,6:06.0,,Shooting foul by J. Hart (drawn by J. Harden),20,18
42,1,6:06.0,,Houston full timeout,20,18
43,1,6:06.0,,P. Tucker enters the game for C. Paul,20,18
44,1,6:06.0,,E. Gordon enters the game for R. Anderson,20,18
45,1,6:06.0,C. Brewer enters the game for J. Hart,,20,18
46,1,6:06.0,,J. Harden makes free throw 1 of 3,20,19
47,1,6:06.0,,J. Harden makes free throw 2 of 3,20,20
48,1,6:06.0,,J. Harden makes free throw 3 of 3,20,21
49,1,5:58.0,T. Ennis misses 2-pt jump shot from 11 ft,,20,21
50,1,5:55.0,Offensive rebound by C. Brewer,,20,21
51,1,5:46.0,K. Kuzma misses 2-pt jump shot from 9 ft,,20,21
52,1,5:44.0,,Defensive rebound by C. Capela,20,21
53,1,5:39.0,,T. Ariza misses 2-pt layup from 1 ft,20,21
54,1,5:39.0,Defensive rebound by T. Ennis,,20,21
55,1,5:31.0,J. Randle makes 2-pt layup from 3 ft (assist by T. Ennis),,22,21
56,1,5:20.0,,Def 3 sec tech foul by J. Randle,22,21
57,1,5:20.0,,J. Harden makes technical free throw,22,22
58,1,5:15.0,,J. Harden makes 2-pt dunk from 2 ft (assist by C. Capela),22,24
59,1,5:03.0,J. Randle makes 2-pt layup at rim (assist by B. Ingram),,24,24
60,1,4:52.0,,Offensive foul by E. Gordon (drawn by C. Brewer),24,24
61,1,4:52.0,,Turnover by E. Gordon (offensive foul),24,24
62,1,4:52.0,,N. Hilário enters the game for C. Capela,24,24
63,1,4:41.0,J. Randle misses 2-pt jump shot from 6 ft,,24,24
64,1,4:40.0,Offensive rebound by J. Randle,,24,24
65,1,4:37.0,J. Randle makes 2-pt layup from 2 ft,,26,24
66,1,4:25.0,,T. Ariza makes 2-pt layup at rim (assist by J. Harden),26,26
67,1,4:10.0,B. Ingram makes 2-pt layup at rim,,28,26
68,1,3:57.0,,E. Gordon makes 2-pt layup at rim (assist by N. Hilário),28,28
69,1,3:57.0,LA Lakers full timeout,,28,28
70,1,3:57.0,L. Nance enters the game for T. Ennis,,28,28
71,1,3:57.0,J. Clarkson enters the game for J. Randle,,28,28
72,1,3:43.0,J. Clarkson misses 3-pt jump shot from 26 ft,,28,28
73,1,3:41.0,,Defensive rebound by Team,28,28
74,1,3:23.0,,J. Harden misses 3-pt jump shot from 24 ft,28,28
75,1,3:20.0,Defensive rebound by K. Kuzma,,28,28
76,1,3:13.0,K. Kuzma misses 2-pt jump shot from 3 ft,,28,28
77,1,3:11.0,,Defensive rebound by N. Hilário,28,28
78,1,3:08.0,,T. Ariza makes 3-pt jump shot from 26 ft,28,31
79,1,2:51.0,Turnover by B. Ingram (bad pass; steal by J. Harden),,28,31
80,1,2:47.0,,N. Hilário makes 2-pt dunk from 1 ft (assist by T. Ariza),28,33
81,1,2:47.0,,Shooting foul by B. Ingram (drawn by N. Hilário),28,33
82,1,2:47.0,,G. Green enters the game for T. Ariza,28,33
83,1,2:47.0,,N. Hilário misses free throw 1 of 1,28,33
84,1,2:45.0,Defensive rebound by K. Kuzma,,28,33
85,1,2:23.0,B. Ingram misses 2-pt jump shot from 12 ft,,28,33
86,1,2:21.0,,Defensive rebound by N. Hilário,28,33
87,1,2:13.0,,N. Hilário makes 2-pt layup at rim (assist by J. Harden),28,35
88,1,2:04.0,C. Brewer makes 2-pt layup at rim (assist by L. Nance),,30,35
89,1,1:53.0,,E. Gordon makes 2-pt layup from 1 ft,30,37
90,1,1:40.0,J. Clarkson makes 2-pt layup from 2 ft,,32,37
91,1,1:24.0,,G. Green makes 2-pt jump shot from 13 ft (assist by J. Harden),32,39
92,1,1:12.0,Shooting foul by G. Green (drawn by J. Clarkson),,32,39
93,1,1:12.0,J. Clarkson makes free throw 1 of 2,,33,39
94,1,1:12.0,,C. Paul enters the game for J. Harden,33,39
95,1,1:12.0,A. Caruso enters the game for B. Ingram,,33,39
96,1,1:12.0,J. Clarkson makes free throw 2 of 2,,34,39
97,1,1:02.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by C. Paul),34,42
98,1,0:43.0,Personal foul by G. Green (drawn by L. Nance),,34,42
99,1,0:43.0,L. Nance misses free throw 1 of 2,,34,42
100,1,0:43.0,Offensive rebound by Team,,34,42
101,1,0:43.0,L. Nance makes free throw 2 of 2,,35,42
102,1,0:33.0,,N. Hilário makes 2-pt layup at rim (assist by C. Paul),35,44
103,1,0:13.0,Shooting foul by N. Hilário (drawn by K. Kuzma),,35,44
104,1,0:13.0,K. Kuzma makes free throw 1 of 2,,36,44
105,1,0:13.0,K. Kuzma makes free throw 2 of 2,,37,44
106,2,11:50.0,J. Clarkson misses 2-pt layup from 2 ft,,37,44
107,2,11:46.0,,Defensive rebound by P. Tucker,37,44
108,2,11:44.0,,G. Green misses 3-pt jump shot from 22 ft,37,44
109,2,11:44.0,Defensive rebound by C. Brewer,,37,44
110,2,11:38.0,A. Caruso makes 2-pt dunk at rim (assist by C. Brewer),,39,44
111,2,11:38.0,Shooting foul by P. Tucker (drawn by A. Caruso),,39,44
112,2,11:38.0,A. Caruso misses free throw 1 of 1,,39,44
113,2,11:36.0,,Defensive rebound by P. Tucker,39,44
114,2,11:18.0,,E. Gordon misses 3-pt jump shot from 25 ft,39,44
115,2,11:15.0,Defensive rebound by L. Nance,,39,44
116,2,11:02.0,L. Nance misses 2-pt jump shot from 18 ft,,39,44
117,2,10:59.0,,Defensive rebound by G. Green,39,44
118,2,10:53.0,,Shooting foul by A. Caruso (drawn by E. Gordon),39,44
119,2,10:53.0,,E. Gordon makes free throw 1 of 2,39,45
120,2,10:53.0,,C. Capela enters the game for P. Tucker,39,45
121,2,10:53.0,,R. Anderson enters the game for N. Hilário,39,45
122,2,10:53.0,,E. Gordon makes free throw 2 of 2,39,46
123,2,10:39.0,L. Nance misses 2-pt dunk from 1 ft (block by C. Capela),,39,46
124,2,10:36.0,,Defensive rebound by G. Green,39,46
125,2,10:34.0,,E. Gordon misses 3-pt jump shot from 25 ft,39,46
126,2,10:34.0,Defensive rebound by A. Bogut,,39,46
127,2,10:24.0,C. Brewer misses 2-pt jump shot from 11 ft,,39,46
128,2,10:24.0,Offensive rebound by Team,,39,46
129,2,10:24.0,,Loose ball foul by C. Paul (drawn by L. Nance),39,46
130,2,10:22.0,A. Caruso makes 2-pt layup from 1 ft (assist by C. Brewer),,41,46
131,2,10:12.0,,R. Anderson misses 3-pt jump shot from 26 ft,41,46
132,2,10:10.0,Defensive rebound by A. Bogut,,41,46
133,2,9:48.0,A. Caruso misses 2-pt jump shot from 21 ft,,41,46
134,2,9:42.0,Offensive rebound by A. Bogut,,41,46
135,2,9:42.0,A. Bogut makes 2-pt layup at rim,,43,46
136,2,9:30.0,,C. Paul makes 2-pt jump shot from 14 ft (assist by C. Capela),43,48
137,2,9:30.0,,Shooting foul by A. Caruso (drawn by C. Paul),43,48
138,2,9:30.0,,C. Paul makes free throw 1 of 1,43,49
139,2,9:18.0,L. Nance misses 2-pt jump shot from 12 ft,,43,49
140,2,9:16.0,Offensive rebound by A. Bogut,,43,49
141,2,9:16.0,A. Bogut makes 2-pt layup at rim,,45,49
142,2,9:08.0,,C. Paul misses 3-pt jump shot from 25 ft,45,49
143,2,9:04.0,,Offensive rebound by R. Anderson,45,49
144,2,9:02.0,,Personal foul by A. Bogut (drawn by G. Green),45,49
145,2,8:53.0,,C. Capela makes 2-pt dunk at rim (assist by C. Paul),45,51
146,2,8:36.0,J. Clarkson misses 2-pt jump shot from 14 ft,,45,51
147,2,8:33.0,Offensive rebound by A. Bogut,,45,51
148,2,8:33.0,A. Bogut makes 2-pt layup at rim,,47,51
149,2,8:14.0,,Personal foul by A. Caruso (drawn by C. Capela),47,51
150,2,8:06.0,,Turnover by C. Paul (lost ball; steal by J. Clarkson),47,51
151,2,8:02.0,C. Brewer makes 2-pt layup at rim (assist by J. Clarkson),,49,51
152,2,7:49.0,,Turnover by E. Gordon (lost ball; steal by J. Clarkson),49,51
153,2,7:32.0,J. Clarkson makes 2-pt jump shot from 7 ft,,51,51
154,2,7:31.0,,Houston full timeout,51,51
155,2,7:31.0,,J. Harden enters the game for E. Gordon,51,51
156,2,7:31.0,,T. Ariza enters the game for G. Green,51,51
157,2,7:31.0,T. Ennis enters the game for A. Caruso,,51,51
158,2,7:21.0,,Offensive foul by C. Capela (drawn by T. Ennis),51,51
159,2,7:21.0,,Turnover by C. Capela (offensive foul),51,51
160,2,7:10.0,Turnover by T. Ennis (bad pass; steal by T. Ariza),,51,51
161,2,7:00.0,,J. Harden makes 2-pt jump shot from 4 ft,51,53
162,2,6:43.0,Turnover by J. Clarkson (bad pass; steal by R. Anderson),,51,53
163,2,6:37.0,,T. Ariza misses 3-pt jump shot from 22 ft,51,53
164,2,6:33.0,Defensive rebound by C. Brewer,,51,53
165,2,6:13.0,C. Brewer makes 3-pt jump shot from 25 ft (assist by T. Ennis),,54,53
166,2,6:03.0,,Personal foul by T. Ennis (drawn by C. Paul),54,53
167,2,6:03.0,,C. Paul makes free throw 1 of 2,54,54
168,2,6:03.0,K. Kuzma enters the game for C. Brewer,,54,54
169,2,6:03.0,B. Ingram enters the game for L. Nance,,54,54
170,2,6:03.0,J. Randle enters the game for A. Bogut,,54,54
171,2,6:03.0,,C. Paul makes free throw 2 of 2,54,55
172,2,5:52.0,K. Kuzma misses 2-pt jump shot from 12 ft,,54,55
173,2,5:50.0,,Defensive rebound by R. Anderson,54,55
174,2,5:43.0,,T. Ariza makes 3-pt jump shot from 23 ft (assist by J. Harden),54,58
175,2,5:14.0,T. Ennis makes 2-pt layup at rim,,56,58
176,2,5:07.0,,C. Paul makes 2-pt layup from 1 ft,56,60
177,2,4:55.0,Shooting foul by J. Harden (drawn by K. Kuzma),,56,60
178,2,4:55.0,K. Kuzma makes free throw 2 of 2,,57,60
179,2,4:55.0,K. Kuzma makes free throw 1 of 2,,58,60
180,2,4:55.0,,E. Gordon enters the game for C. Paul,58,60
181,2,4:55.0,,P. Tucker enters the game for R. Anderson,58,60
182,2,4:55.0,J. Hart enters the game for J. Clarkson,,58,60
183,2,4:42.0,,E. Gordon misses 3-pt jump shot from 26 ft,58,60
184,2,4:40.0,,Offensive rebound by C. Capela,58,60
185,2,4:36.0,,J. Harden misses 3-pt jump shot from 26 ft,58,60
186,2,4:33.0,Defensive rebound by T. Ennis,,58,60
187,2,4:27.0,J. Randle makes 2-pt layup from 1 ft,,60,60
188,2,4:13.0,,Turnover by J. Harden (bad pass; steal by T. Ennis),60,60
189,2,4:08.0,J. Hart makes 2-pt layup at rim (assist by K. Kuzma),,62,60
190,2,3:45.0,,E. Gordon misses 3-pt jump shot from 25 ft,62,60
191,2,3:44.0,Defensive rebound by J. Randle,,62,60
192,2,3:38.0,K. Kuzma misses 2-pt jump shot from 12 ft,,62,60
193,2,3:38.0,Offensive rebound by Team,,62,60
194,2,3:38.0,,R. Anderson enters the game for C. Capela,62,60
195,2,3:35.0,K. Kuzma makes 3-pt jump shot from 22 ft (assist by T. Ennis),,65,60
196,2,3:21.0,,P. Tucker misses 3-pt jump shot from 22 ft,65,60
197,2,3:19.0,Defensive rebound by B. Ingram,,65,60
198,2,3:09.0,K. Kuzma misses 2-pt hook shot from 10 ft,,65,60
199,2,3:09.0,Offensive rebound by Team,,65,60
200,2,3:06.0,B. Ingram makes 2-pt jump shot from 19 ft (assist by T. Ennis),,67,60
201,2,2:51.0,,J. Harden misses 2-pt layup from 2 ft (block by J. Randle),67,60
202,2,2:49.0,Defensive rebound by J. Hart,,67,60
203,2,2:47.0,,Offensive charge foul by J. Randle (drawn by R. Anderson),67,60
204,2,2:47.0,Turnover by J. Randle (offensive foul),,67,60
205,2,2:47.0,LA Lakers full timeout,,67,60
206,2,2:32.0,,R. Anderson misses 3-pt jump shot from 26 ft,67,60
207,2,2:28.0,Defensive rebound by J. Randle,,67,60
208,2,2:12.0,Personal foul by R. Anderson (drawn by J. Randle),,67,60
209,2,2:06.0,J. Randle makes 2-pt layup from 1 ft (assist by B. Ingram),,69,60
210,2,1:54.0,,Shooting foul by J. Hart (drawn by J. Harden),69,60
211,2,1:54.0,Technical foul by J. Hart,,69,60
212,2,1:54.0,,J. Harden misses technical free throw,69,60
213,2,1:54.0,,Offensive rebound by Team,69,60
214,2,1:54.0,J. Clarkson enters the game for J. Hart,,69,60
215,2,1:54.0,,J. Harden makes free throw 1 of 3,69,61
216,2,1:54.0,,J. Harden makes free throw 2 of 3,69,62
217,2,1:54.0,,J. Harden makes free throw 3 of 3,69,63
218,2,1:37.0,K. Kuzma makes 2-pt hook shot from 1 ft,,71,63
219,2,1:15.0,,T. Ariza makes 2-pt dunk at rim (assist by P. Tucker),71,65
220,2,0:54.0,Personal foul by P. Tucker (drawn by J. Randle),,71,65
221,2,0:54.0,J. Randle misses free throw 1 of 2,,71,65
222,2,0:54.0,Offensive rebound by Team,,71,65
223,2,0:54.0,J. Randle makes free throw 2 of 2,,72,65
224,2,0:44.0,,J. Harden misses 3-pt jump shot from 25 ft,72,65
225,2,0:43.0,,Offensive rebound by P. Tucker,72,65
226,2,0:33.0,,R. Anderson misses 3-pt jump shot from 23 ft,72,65
227,2,0:30.0,Defensive rebound by B. Ingram,,72,65
228,2,0:07.0,J. Clarkson misses 2-pt jump shot from 13 ft,,72,65
229,2,0:07.0,Offensive rebound by Team,,72,65
230,2,0:06.0,Turnover by Team (shot clock),,72,65
231,2,0:00.0,,P. Tucker misses 3-pt jump shot from 25 ft,72,65
232,2,0:00.0,Defensive rebound by J. Randle,,72,65
233,3,11:48.0,J. Hart makes 3-pt jump shot from 25 ft (assist by B. Ingram),,75,65
234,3,11:21.0,,J. Harden misses 3-pt jump shot from 26 ft,75,65
235,3,11:18.0,,Offensive rebound by C. Capela,75,65
236,3,11:17.0,,C. Capela misses 2-pt layup from 1 ft,75,65
237,3,11:17.0,Defensive rebound by B. Ingram,,75,65
238,3,11:07.0,Turnover by T. Ennis (step out of bounds),,75,65
239,3,10:59.0,,Turnover by C. Paul (lost ball; steal by T. Ennis),75,65
240,3,10:53.0,J. Hart makes 2-pt layup at rim (assist by K. Kuzma),,77,65
241,3,10:30.0,,J. Harden misses 2-pt jump shot from 12 ft,77,65
242,3,10:28.0,,Offensive rebound by R. Anderson,77,65
243,3,10:23.0,,C. Capela misses 2-pt hook shot from 6 ft,77,65
244,3,10:23.0,Defensive rebound by Team,,77,65
245,3,10:23.0,,Loose ball foul by C. Capela (drawn by J. Hart),77,65
246,3,10:05.0,K. Kuzma misses 2-pt layup from 16 ft,,77,65
247,3,10:05.0,,Defensive rebound by Team,77,65
248,3,10:05.0,Loose ball foul by J. Randle (drawn by T. Ariza),,77,65
249,3,9:53.0,Loose ball foul by K. Kuzma (drawn by R. Anderson),,77,65
250,3,9:53.0,,R. Anderson misses free throw 1 of 2,77,65
251,3,9:53.0,,Offensive rebound by Team,77,65
252,3,9:53.0,,R. Anderson makes free throw 2 of 2,77,66
253,3,9:40.0,Shooting foul by C. Paul (drawn by T. Ennis),,77,66
254,3,9:40.0,T. Ennis makes free throw 1 of 2,,78,66
255,3,9:40.0,T. Ennis misses free throw 2 of 2,,78,66
256,3,9:38.0,,Defensive rebound by T. Ariza,78,66
257,3,9:25.0,,C. Paul misses 3-pt jump shot from 23 ft,78,66
258,3,9:25.0,,Offensive rebound by C. Capela,78,66
259,3,9:18.0,,T. Ariza misses 2-pt jump shot from 23 ft,78,66
260,3,9:17.0,Defensive rebound by K. Kuzma,,78,66
261,3,9:05.0,T. Ennis makes 2-pt layup at rim,,80,66
262,3,8:51.0,,C. Paul makes 3-pt jump shot from 24 ft,80,69
263,3,8:34.0,J. Randle makes 2-pt layup from 1 ft (assist by T. Ennis),,82,69
264,3,8:29.0,,Offensive foul by R. Anderson (drawn by T. Ennis),82,69
265,3,8:29.0,,Turnover by R. Anderson (offensive foul),82,69
266,3,8:14.0,J. Randle misses 2-pt hook shot from 6 ft,,82,69
267,3,8:12.0,,Defensive rebound by R. Anderson,82,69
268,3,8:05.0,,C. Capela makes 2-pt layup from 1 ft (assist by J. Harden),82,71
269,3,7:47.0,B. Ingram misses 2-pt layup from 2 ft (block by C. Capela),,82,71
270,3,7:47.0,,Defensive rebound by J. Harden,82,71
271,3,7:41.0,,J. Harden misses 2-pt layup from 1 ft,82,71
272,3,7:41.0,Defensive rebound by K. Kuzma,,82,71
273,3,7:34.0,J. Hart makes 2-pt layup at rim (assist by K. Kuzma),,84,71
274,3,7:23.0,,Offensive foul by C. Capela (drawn by K. Kuzma),84,71
275,3,7:23.0,,Turnover by C. Capela (offensive foul),84,71
276,3,7:06.0,K. Kuzma makes 3-pt jump shot from 25 ft (assist by J. Randle),,87,71
277,3,6:49.0,,C. Paul misses 3-pt jump shot from 26 ft,87,71
278,3,6:46.0,Defensive rebound by J. Hart,,87,71
279,3,6:42.0,T. Ennis misses 3-pt jump shot from 25 ft,,87,71
280,3,6:37.0,Offensive rebound by J. Randle,,87,71
281,3,6:36.0,,Houston full timeout,87,71
282,3,6:36.0,,E. Gordon enters the game for R. Anderson,87,71
283,3,6:36.0,,G. Green enters the game for C. Paul,87,71
284,3,6:35.0,Personal foul by T. Ariza (drawn by B. Ingram),,87,71
285,3,6:34.0,Shooting foul by G. Green (drawn by J. Randle),,87,71
286,3,6:34.0,J. Randle misses free throw 1 of 2,,87,71
287,3,6:34.0,Offensive rebound by Team,,87,71
288,3,6:34.0,J. Randle makes free throw 2 of 2,,88,71
289,3,6:23.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),88,73
290,3,6:11.0,K. Kuzma misses 2-pt layup from 2 ft (block by J. Harden),,88,73
291,3,6:09.0,,Defensive rebound by T. Ariza,88,73
292,3,5:56.0,,J. Harden makes 2-pt layup at rim,88,75
293,3,5:29.0,J. Hart misses 3-pt jump shot from 25 ft,,88,75
294,3,5:29.0,Offensive rebound by Team,,88,75
295,3,5:29.0,Turnover by Team (shot clock),,88,75
296,3,5:22.0,,G. Green makes 3-pt jump shot from 24 ft (assist by J. Harden),88,78
297,3,5:20.0,LA Lakers full timeout,,88,78
298,3,5:20.0,C. Brewer enters the game for K. Kuzma,,88,78
299,3,5:07.0,J. Hart makes 3-pt jump shot from 23 ft (assist by T. Ennis),,91,78
300,3,4:57.0,,Personal foul by T. Ennis (drawn by C. Capela),91,78
301,3,4:46.0,,E. Gordon makes 2-pt layup at rim,91,80
302,3,4:24.0,T. Ennis misses 2-pt layup from 2 ft,,91,80
303,3,4:24.0,,Defensive rebound by Team,91,80
304,3,4:00.0,,J. Harden makes 3-pt jump shot from 25 ft,91,83
305,3,3:35.0,Personal foul by T. Ariza (drawn by B. Ingram),,91,83
306,3,3:35.0,B. Ingram makes free throw 1 of 2,,92,83
307,3,3:35.0,,T. Black enters the game for C. Capela,92,83
308,3,3:35.0,B. Ingram makes free throw 2 of 2,,93,83
309,3,3:23.0,,G. Green misses 3-pt jump shot from 25 ft,93,83
310,3,3:21.0,Defensive rebound by Team,,93,83
311,3,3:21.0,,Loose ball foul by J. Harden (drawn by T. Ennis),93,83
312,3,3:21.0,T. Ennis makes free throw 1 of 2,,94,83
313,3,3:21.0,T. Ennis makes free throw 2 of 2,,95,83
314,3,3:10.0,,T. Black makes 2-pt dunk at rim (assist by T. Ariza),95,85
315,3,2:47.0,J. Randle makes 2-pt layup at rim,,97,85
316,3,2:31.0,,T. Ariza misses 3-pt jump shot from 23 ft,97,85
317,3,2:28.0,Defensive rebound by J. Randle,,97,85
318,3,2:08.0,C. Brewer misses 3-pt jump shot from 25 ft,,97,85
319,3,2:03.0,,Defensive rebound by T. Black,97,85
320,3,1:57.0,,Shooting foul by J. Randle (drawn by J. Harden),97,85
321,3,1:57.0,,J. Harden makes free throw 1 of 2,97,86
322,3,1:57.0,,P. Tucker enters the game for T. Ariza,97,86
323,3,1:57.0,L. Nance enters the game for J. Randle,,97,86
324,3,1:57.0,,J. Harden misses free throw 2 of 2,97,86
325,3,1:54.0,,Offensive rebound by T. Black,97,86
326,3,1:51.0,,Personal foul by T. Ennis (drawn by J. Harden),97,86
327,3,1:51.0,,J. Harden makes free throw 1 of 2,97,87
328,3,1:51.0,J. Clarkson enters the game for T. Ennis,,97,87
329,3,1:51.0,,J. Harden makes free throw 2 of 2,97,88
330,3,1:35.0,Turnover by B. Ingram (lost ball; steal by G. Green),,97,88
331,3,1:21.0,,Shooting block foul by C. Brewer (drawn by J. Harden),97,88
332,3,1:21.0,,J. Harden makes free throw 1 of 2,97,89
333,3,1:21.0,,J. Harden makes free throw 2 of 2,97,90
334,3,1:02.0,Turnover by B. Ingram (bad pass; steal by G. Green),,97,90
335,3,0:59.0,,Turnover by G. Green (lost ball; steal by B. Ingram),97,90
336,3,0:47.0,Personal foul by G. Green (drawn by L. Nance),,97,90
337,3,0:47.0,L. Nance makes free throw 1 of 2,,98,90
338,3,0:47.0,,C. Paul enters the game for J. Harden,98,90
339,3,0:47.0,A. Caruso enters the game for B. Ingram,,98,90
340,3,0:47.0,L. Nance makes free throw 2 of 2,,99,90
341,3,0:39.0,,E. Gordon misses 3-pt jump shot from 26 ft,99,90
342,3,0:36.0,Defensive rebound by C. Brewer,,99,90
343,3,0:28.0,J. Hart makes 2-pt layup from 2 ft (assist by C. Brewer),,101,90
344,3,0:28.0,Shooting foul by T. Black (drawn by J. Hart),,101,90
345,3,0:28.0,J. Hart misses free throw 1 of 1,,101,90
346,3,0:28.0,,Defensive rebound by P. Tucker,101,90
347,3,0:05.0,,G. Green misses 2-pt jump shot from 16 ft,101,90
348,3,0:01.0,Defensive rebound by L. Nance,,101,90
349,3,0:00.0,J. Hart misses 3-pt jump shot from 41 ft,,101,90
350,3,0:00.0,Offensive rebound by Team,,101,90
351,4,11:36.0,,T. Black misses 2-pt layup from 2 ft (block by C. Brewer),101,90
352,4,11:34.0,Defensive rebound by A. Caruso,,101,90
353,4,11:31.0,Personal foul by P. Tucker (drawn by L. Nance),,101,90
354,4,11:15.0,A. Caruso misses 2-pt jump shot from 10 ft,,101,90
355,4,11:13.0,,Defensive rebound by C. Paul,101,90
356,4,11:08.0,,T. Black misses 2-pt layup from 1 ft,101,90
357,4,11:08.0,,Offensive rebound by T. Black,101,90
358,4,11:07.0,,T. Black makes 2-pt layup from 1 ft,101,92
359,4,10:51.0,L. Nance misses 2-pt hook shot from 5 ft,,101,92
360,4,10:51.0,,Defensive rebound by J. Harden,101,92
361,4,10:44.0,,C. Paul misses 3-pt jump shot from 25 ft,101,92
362,4,10:44.0,,Offensive rebound by Team,101,92
363,4,10:41.0,Loose ball foul by L. Nance (drawn by P. Tucker),,101,92
364,4,10:33.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by J. Harden),101,95
365,4,10:06.0,C. Brewer misses 3-pt jump shot from 25 ft,,101,95
366,4,10:04.0,Offensive rebound by A. Caruso,,101,95
367,4,10:01.0,A. Caruso misses 2-pt jump shot from 12 ft,,101,95
368,4,10:01.0,,Defensive rebound by Team,101,95
369,4,9:53.0,,P. Tucker misses 3-pt jump shot from 22 ft,101,95
370,4,9:49.0,Defensive rebound by Team,,101,95
371,4,9:49.0,LA Lakers full timeout,,101,95
372,4,9:49.0,,C. Capela enters the game for T. Black,101,95
373,4,9:49.0,K. Kuzma enters the game for A. Caruso,,101,95
374,4,9:49.0,T. Ennis enters the game for A. Bogut,,101,95
375,4,9:26.0,K. Kuzma misses 3-pt jump shot from 26 ft,,101,95
376,4,9:22.0,,Defensive rebound by C. Paul,101,95
377,4,9:21.0,,Personal foul by K. Kuzma (drawn by C. Capela),101,95
378,4,9:20.0,,Personal foul by C. Brewer (drawn by J. Harden),101,95
379,4,9:02.0,,J. Harden makes 2-pt jump shot from 16 ft,101,97
380,4,8:50.0,T. Ennis makes 2-pt layup from 2 ft,,103,97
381,4,8:32.0,,J. Harden misses 3-pt jump shot from 25 ft,103,97
382,4,8:29.0,,Offensive rebound by C. Capela,103,97
383,4,8:21.0,,C. Paul misses 2-pt jump shot from 5 ft (block by K. Kuzma),103,97
384,4,8:19.0,,Offensive rebound by P. Tucker,103,97
385,4,8:09.0,,J. Harden makes 3-pt jump shot from 26 ft,103,100
386,4,7:54.0,T. Ennis misses 2-pt layup from 1 ft (block by J. Harden),,103,100
387,4,7:54.0,Offensive rebound by Team,,103,100
388,4,7:54.0,,T. Ariza enters the game for E. Gordon,103,100
389,4,7:45.0,J. Clarkson misses 3-pt jump shot from 26 ft,,103,100
390,4,7:43.0,Offensive rebound by L. Nance,,103,100
