,QUARTER,TIME_REMAINING,NEW YORK_ACTION,WASHINGTON_ACTION,NEW YORK_SCORE,WASHINGTON_SCORE
25,1,7:50.0,M. Beasley misses 2-pt jump shot from 12 ft,,6,6
26,1,7:47.0,,Defensive rebound by T. Satoranský,6,6
27,1,7:35.0,,B. Beal misses 3-pt jump shot from 25 ft,6,6
28,1,7:32.0,Defensive rebound by E. Freedom,,6,6
29,1,7:16.0,M. Beasley makes 2-pt jump shot from 8 ft,,8,6
30,1,6:59.0,,O. Porter misses 2-pt jump shot from 13 ft,8,6
31,1,6:56.0,Defensive rebound by M. Beasley,,8,6
32,1,6:50.0,F. Ntilikina misses 3-pt jump shot from 23 ft,,8,6
33,1,6:46.0,,Defensive rebound by B. Beal,8,6
34,1,6:31.0,,M. Gortat misses 2-pt jump shot from 9 ft,8,6
35,1,6:30.0,Defensive rebound by Team,,8,6
36,1,6:04.0,E. Freedom makes 2-pt hook shot from 11 ft,,10,6
37,1,5:47.0,,M. Morris makes 2-pt jump shot from 11 ft (assist by B. Beal),10,8
38,1,5:30.0,T. Burke misses 2-pt layup from 4 ft (block by T. Satoranský),,10,8
39,1,5:28.0,,Defensive rebound by M. Gortat,10,8
40,1,5:24.0,,Turnover by M. Morris (bad pass; steal by T. Hardaway),10,8
41,1,5:18.0,Turnover by T. Hardaway (bad pass; steal by O. Porter),,10,8
42,1,5:09.0,,B. Beal misses 2-pt jump shot from 14 ft,10,8
43,1,5:06.0,Defensive rebound by E. Freedom,,10,8
44,1,4:58.0,T. Hardaway misses 2-pt layup from 5 ft (block by M. Gortat),,10,8
45,1,4:54.0,,Defensive rebound by M. Morris,10,8
46,1,4:48.0,,O. Porter makes 2-pt jump shot from 14 ft (assist by T. Satoranský),10,10
47,1,4:30.0,Personal foul by M. Gortat (drawn by E. Freedom),,10,10
48,1,4:30.0,,M. Scott enters the game for M. Gortat,10,10
49,1,4:30.0,L. Thomas enters the game for F. Ntilikina,,10,10
50,1,4:30.0,C. Lee enters the game for M. Beasley,,10,10
51,1,4:23.0,L. Thomas misses 2-pt jump shot from 21 ft,,10,10
52,1,4:19.0,,Defensive rebound by M. Scott,10,10
53,1,4:08.0,,M. Scott makes 3-pt jump shot from 25 ft (assist by T. Satoranský),10,13
54,1,3:54.0,T. Burke makes 2-pt jump shot from 20 ft,,12,13
55,1,3:54.0,Shooting foul by T. Satoranský (drawn by T. Burke),,12,13
56,1,3:54.0,,R. Sessions enters the game for T. Satoranský,12,13
57,1,3:54.0,T. Burke makes free throw 1 of 1,,13,13
58,1,3:31.0,,O. Porter misses 2-pt jump shot from 13 ft,13,13
59,1,3:28.0,Defensive rebound by C. Lee,,13,13
60,1,3:14.0,,K. Oubre enters the game for O. Porter,13,13
61,1,3:08.0,L. Thomas misses 2-pt jump shot from 18 ft,,13,13
62,1,3:06.0,Offensive rebound by Team,,13,13
63,1,2:58.0,Turnover by C. Lee (bad pass; steal by R. Sessions),,13,13
64,1,2:46.0,,Turnover by B. Beal (bad pass; steal by T. Burke),13,13
65,1,2:42.0,T. Hardaway makes 2-pt layup from 2 ft (assist by T. Burke),,15,13
66,1,2:34.0,,Shooting foul by T. Burke (drawn by R. Sessions),15,13
67,1,2:34.0,,Washington full timeout,15,13
68,1,2:34.0,,I. Mahinmi enters the game for M. Morris,15,13
69,1,2:34.0,E. Mudiay enters the game for T. Burke,,15,13
70,1,2:34.0,,R. Sessions makes free throw 1 of 2,15,14
71,1,2:34.0,,R. Sessions makes free throw 2 of 2,15,15
72,1,2:16.0,Turnover by E. Freedom (lost ball; steal by I. Mahinmi),,15,15
73,1,2:12.0,,K. Oubre makes 2-pt dunk from 1 ft (assist by M. Scott),15,17
74,1,1:43.0,T. Hardaway misses 2-pt jump shot from 11 ft,,15,17
75,1,1:39.0,,Defensive rebound by M. Scott,15,17
76,1,1:22.0,,K. Oubre misses 2-pt layup from 2 ft (block by E. Freedom),15,17
77,1,1:22.0,,Offensive rebound by I. Mahinmi,15,17
78,1,1:20.0,,I. Mahinmi makes 2-pt dunk from 1 ft,15,19
79,1,0:59.0,C. Lee makes 2-pt jump shot from 17 ft (assist by E. Freedom),,17,19
80,1,0:54.0,,Personal foul by L. Thomas (drawn by B. Beal),17,19
81,1,0:54.0,L. Kornet enters the game for E. Freedom,,17,19
82,1,0:54.0,T. Williams enters the game for T. Hardaway,,17,19
83,1,0:50.0,,B. Beal makes 2-pt jump shot from 16 ft (assist by R. Sessions),17,21
84,1,0:41.0,C. Lee makes 2-pt jump shot from 16 ft,,19,21
85,1,0:33.0,,K. Oubre misses 3-pt jump shot from 24 ft,19,21
86,1,0:33.0,Defensive rebound by C. Lee,,19,21
87,1,0:11.0,L. Kornet misses 3-pt jump shot from 29 ft,,19,21
88,1,0:08.0,,Defensive rebound by K. Oubre,19,21
89,1,0:02.0,,Shooting foul by L. Thomas (drawn by K. Oubre),19,21
90,1,0:02.0,,K. Oubre misses free throw 1 of 2,19,21
91,1,0:02.0,,Offensive rebound by Team,19,21
92,1,0:02.0,,K. Oubre misses free throw 2 of 2,19,21
93,1,0:02.0,,Offensive rebound by M. Scott,19,21
94,1,0:01.0,,M. Scott misses 2-pt jump shot from 9 ft (block by T. Williams),19,21
95,1,0:01.0,Defensive rebound by Team,,19,21
96,2,11:42.0,L. Kornet makes 2-pt layup from 1 ft (assist by C. Lee),,21,21
97,2,11:23.0,,Shooting foul by T. Williams (drawn by R. Sessions),21,21
98,2,11:23.0,,R. Sessions makes free throw 1 of 2,21,22
99,2,11:23.0,,R. Sessions makes free throw 2 of 2,21,23
100,2,11:08.0,T. Williams makes 3-pt jump shot from 27 ft (assist by E. Mudiay),,24,23
101,2,10:58.0,,R. Sessions makes 2-pt layup at rim,24,25
102,2,10:58.0,,Shooting foul by E. Mudiay (drawn by R. Sessions),24,25
103,2,10:58.0,,R. Sessions makes free throw 1 of 1,24,26
104,2,10:41.0,C. Lee misses 3-pt jump shot from 25 ft,,24,26
105,2,10:38.0,,Defensive rebound by J. Meeks,24,26
106,2,10:32.0,,J. Meeks misses 2-pt jump shot from 13 ft,24,26
107,2,10:29.0,,Offensive rebound by I. Mahinmi,24,26
108,2,10:29.0,,I. Mahinmi makes 2-pt layup at rim,24,28
109,2,10:17.0,Turnover by L. Thomas (out of bounds lost ball),,24,28
110,2,10:04.0,,Personal foul by L. Thomas (drawn by K. Oubre),24,28
111,2,10:04.0,M. Beasley enters the game for L. Thomas,,24,28
112,2,10:00.0,,J. Meeks misses 2-pt jump shot from 20 ft,24,28
113,2,9:57.0,Defensive rebound by E. Mudiay,,24,28
114,2,9:49.0,L. Kornet makes 3-pt jump shot from 26 ft (assist by E. Mudiay),,27,28
115,2,9:37.0,,Turnover by R. Sessions (lost ball; steal by E. Mudiay),27,28
116,2,9:32.0,T. Williams makes 2-pt dunk from 1 ft (assist by E. Mudiay),,29,28
117,2,9:31.0,,Washington full timeout,29,28
118,2,9:16.0,,I. Mahinmi misses 2-pt layup at rim (block by C. Lee),29,28
119,2,9:12.0,Defensive rebound by M. Beasley,,29,28
120,2,9:06.0,T. Williams misses 3-pt jump shot from 23 ft,,29,28
121,2,9:02.0,,Defensive rebound by I. Mahinmi,29,28
122,2,8:54.0,,Shooting foul by L. Kornet (drawn by J. Meeks),29,28
123,2,8:54.0,,J. Meeks makes free throw 1 of 2,29,29
124,2,8:54.0,,J. Meeks makes free throw 2 of 2,29,30
125,2,8:37.0,L. Kornet makes 3-pt jump shot from 31 ft (assist by C. Lee),,32,30
126,2,8:20.0,,I. Mahinmi makes 2-pt hook shot from 4 ft (assist by R. Sessions),32,32
127,2,8:10.0,E. Mudiay makes 3-pt jump shot from 25 ft,,35,32
128,2,7:58.0,,Turnover by R. Sessions (lost ball; steal by T. Williams),35,32
129,2,7:55.0,T. Williams makes 2-pt dunk from 1 ft,,37,32
130,2,7:40.0,,K. Oubre misses 3-pt jump shot from 25 ft,37,32
131,2,7:37.0,,Offensive rebound by K. Oubre,37,32
132,2,7:32.0,,Turnover by I. Mahinmi (bad pass; steal by C. Lee),37,32
133,2,7:27.0,L. Kornet misses 2-pt layup from 6 ft,,37,32
134,2,7:24.0,,Defensive rebound by I. Mahinmi,37,32
135,2,7:18.0,,J. Meeks makes 2-pt layup from 1 ft (assist by R. Sessions),37,34
136,2,7:06.0,Def 3 sec tech foul by I. Mahinmi,,37,34
137,2,7:06.0,C. Lee makes technical free throw,,38,34
138,2,7:06.0,,B. Beal enters the game for R. Sessions,38,34
139,2,7:06.0,,M. Morris enters the game for J. Meeks,38,34
140,2,7:06.0,,T. Satoranský enters the game for I. Mahinmi,38,34
141,2,7:06.0,New York full timeout,,38,34
142,2,6:52.0,M. Beasley misses 2-pt jump shot from 17 ft,,38,34
143,2,6:49.0,,Defensive rebound by T. Satoranský,38,34
144,2,6:34.0,,K. Oubre misses 3-pt jump shot from 23 ft,38,34
145,2,6:30.0,Defensive rebound by L. Kornet,,38,34
146,2,6:14.0,E. Mudiay makes 2-pt jump shot from 6 ft,,40,34
147,2,6:04.0,,B. Beal misses 3-pt jump shot from 25 ft,40,34
148,2,6:01.0,Defensive rebound by M. Beasley,,40,34
149,2,5:41.0,M. Beasley makes 2-pt jump shot from 16 ft (assist by E. Mudiay),,42,34
150,2,5:25.0,,M. Scott makes 3-pt jump shot from 25 ft (assist by T. Satoranský),42,37
151,2,5:08.0,M. Beasley makes 2-pt layup from 1 ft (assist by L. Kornet),,44,37
152,2,5:08.0,,Washington full timeout,44,37
153,2,5:08.0,,O. Porter enters the game for M. Scott,44,37
154,2,5:08.0,T. Hardaway enters the game for T. Williams,,44,37
155,2,5:08.0,E. Freedom enters the game for L. Kornet,,44,37
156,2,4:58.0,,K. Oubre misses 3-pt jump shot from 23 ft,44,37
157,2,4:54.0,Defensive rebound by E. Mudiay,,44,37
158,2,4:44.0,E. Freedom makes 2-pt hook shot from 6 ft (assist by E. Mudiay),,46,37
159,2,4:29.0,,K. Oubre makes 2-pt jump shot from 6 ft (assist by T. Satoranský),46,39
160,2,4:12.0,Turnover by M. Beasley (bad pass; steal by K. Oubre),,46,39
161,2,4:07.0,,O. Porter misses 2-pt layup from 1 ft,46,39
162,2,4:07.0,Defensive rebound by Team,,46,39
163,2,4:07.0,,Loose ball foul by K. Oubre (drawn by T. Hardaway),46,39
164,2,3:50.0,C. Lee misses 3-pt jump shot from 26 ft,,46,39
165,2,3:47.0,,Defensive rebound by O. Porter,46,39
166,2,3:38.0,,B. Beal misses 2-pt jump shot from 19 ft,46,39
167,2,3:35.0,,Offensive rebound by O. Porter,46,39
168,2,3:33.0,,Turnover by O. Porter (bad pass; steal by T. Hardaway),46,39
169,2,3:29.0,M. Beasley makes 2-pt layup from 1 ft (assist by T. Hardaway),,48,39
170,2,3:18.0,,O. Porter makes 3-pt jump shot from 25 ft (assist by M. Morris),48,42
171,2,3:07.0,Shooting foul by B. Beal (drawn by E. Mudiay),,48,42
172,2,3:07.0,E. Mudiay makes free throw 1 of 2,,49,42
173,2,3:07.0,,M. Gortat enters the game for K. Oubre,49,42
174,2,3:07.0,E. Mudiay makes free throw 2 of 2,,50,42
175,2,2:50.0,,T. Satoranský makes 3-pt jump shot from 23 ft (assist by M. Gortat),50,45
176,2,2:34.0,E. Mudiay misses 2-pt jump shot from 10 ft,,50,45
177,2,2:33.0,Offensive rebound by E. Freedom,,50,45
178,2,2:33.0,Shooting foul by T. Satoranský (drawn by E. Freedom),,50,45
179,2,2:33.0,E. Freedom makes free throw 1 of 2,,51,45
180,2,2:33.0,F. Ntilikina enters the game for E. Mudiay,,51,45
181,2,2:33.0,T. Burke enters the game for C. Lee,,51,45
182,2,2:33.0,E. Freedom makes free throw 2 of 2,,52,45
183,2,2:23.0,,M. Gortat misses 2-pt hook shot from 9 ft,52,45
184,2,2:20.0,,Offensive rebound by M. Morris,52,45
185,2,2:20.0,,M. Morris misses 2-pt layup at rim,52,45
186,2,2:20.0,,Offensive rebound by M. Gortat,52,45
187,2,2:20.0,,M. Gortat makes 2-pt hook shot from 7 ft,52,47
188,2,2:20.0,,Shooting foul by M. Beasley (drawn by M. Gortat),52,47
189,2,2:20.0,,M. Gortat misses free throw 1 of 1,52,47
190,2,2:20.0,,Offensive rebound by M. Gortat,52,47
191,2,2:16.0,,Turnover by M. Gortat (bad pass; steal by T. Hardaway),52,47
192,2,2:14.0,T. Hardaway misses 2-pt layup from 2 ft,,52,47
193,2,2:13.0,Offensive rebound by T. Burke,,52,47
194,2,2:13.0,T. Burke makes 2-pt layup at rim,,54,47
195,2,1:48.0,,M. Gortat makes 2-pt layup from 1 ft (assist by O. Porter),54,49
196,2,1:26.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by T. Burke),,57,49
197,2,1:05.0,,Personal foul by T. Burke (drawn by T. Satoranský),57,49
198,2,1:05.0,,T. Satoranský makes free throw 1 of 2,57,50
199,2,1:05.0,,T. Satoranský makes free throw 2 of 2,57,51
200,2,0:59.0,Personal foul by T. Satoranský (drawn by T. Burke),,57,51
201,2,0:59.0,,R. Sessions enters the game for T. Satoranský,57,51
202,2,0:50.0,,Offensive charge foul by M. Beasley (drawn by M. Gortat),57,51
203,2,0:50.0,Turnover by M. Beasley (offensive foul),,57,51
204,2,0:38.0,,Personal foul by E. Freedom (drawn by B. Beal),57,51
205,2,0:38.0,,B. Beal makes free throw 1 of 2,57,52
206,2,0:38.0,,B. Beal makes free throw 2 of 2,57,53
207,2,0:31.0,T. Burke makes 2-pt jump shot from 14 ft,,59,53
208,2,0:09.0,,M. Gortat misses 2-pt layup from 1 ft (block by M. Beasley),59,53
209,2,0:08.0,,Offensive rebound by R. Sessions,59,53
210,2,0:07.0,,R. Sessions misses 3-pt jump shot from 22 ft,59,53
211,2,0:06.0,,Offensive rebound by M. Gortat,59,53
212,2,0:05.0,,M. Gortat misses 2-pt layup from 3 ft,59,53
213,2,0:03.0,Defensive rebound by T. Hardaway,,59,53
214,2,0:01.0,Shooting foul by B. Beal (drawn by E. Freedom),,59,53
215,2,0:01.0,E. Freedom makes free throw 1 of 2,,60,53
216,2,0:01.0,E. Freedom makes free throw 2 of 2,,61,53
217,3,11:45.0,T. Hardaway makes 2-pt jump shot from 19 ft (assist by M. Beasley),,63,53
218,3,11:25.0,,B. Beal misses 2-pt layup from 4 ft,63,53
219,3,11:23.0,Defensive rebound by M. Beasley,,63,53
220,3,11:08.0,F. Ntilikina makes 2-pt layup from 1 ft (assist by T. Burke),,65,53
221,3,10:42.0,,O. Porter makes 2-pt jump shot from 18 ft (assist by M. Gortat),65,55
222,3,10:12.0,T. Hardaway misses 2-pt jump shot from 13 ft,,65,55
223,3,10:11.0,,Defensive rebound by Team,65,55
224,3,10:00.0,,O. Porter misses 2-pt jump shot from 21 ft,65,55
225,3,9:57.0,Defensive rebound by E. Freedom,,65,55
226,3,9:50.0,M. Beasley misses 2-pt jump shot from 14 ft,,65,55
227,3,9:47.0,,Defensive rebound by O. Porter,65,55
228,3,9:37.0,,M. Gortat misses 2-pt jump shot from 6 ft,65,55
229,3,9:33.0,,Offensive rebound by O. Porter,65,55
230,3,9:33.0,,O. Porter makes 2-pt layup at rim,65,57
231,3,9:21.0,T. Burke misses 3-pt jump shot from 27 ft,,65,57
232,3,9:18.0,,Defensive rebound by O. Porter,65,57
233,3,9:16.0,Offensive charge foul by O. Porter (drawn by T. Hardaway),,65,57
234,3,9:16.0,,Turnover by O. Porter (offensive foul),65,57
235,3,8:58.0,Personal foul by O. Porter (drawn by E. Freedom),,65,57
236,3,8:47.0,T. Burke misses 2-pt layup from 5 ft (block by M. Gortat),,65,57
237,3,8:44.0,,Defensive rebound by B. Beal,65,57
238,3,8:37.0,,O. Porter misses 2-pt layup from 2 ft,65,57
239,3,8:36.0,Defensive rebound by E. Freedom,,65,57
240,3,8:28.0,New York full timeout,,65,57
241,3,8:18.0,F. Ntilikina misses 2-pt jump shot from 10 ft,,65,57
242,3,8:14.0,Offensive rebound by F. Ntilikina,,65,57
243,3,8:03.0,,M. Scott enters the game for M. Gortat,65,57
244,3,8:01.0,T. Burke makes 2-pt jump shot from 14 ft (assist by T. Hardaway),,67,57
245,3,7:45.0,,Shooting foul by E. Freedom (drawn by B. Beal),67,57
246,3,7:45.0,,B. Beal misses free throw 1 of 2,67,57
247,3,7:45.0,,Offensive rebound by Team,67,57
248,3,7:45.0,,B. Beal makes free throw 2 of 2,67,58
249,3,7:27.0,M. Beasley makes 2-pt jump shot from 18 ft (assist by T. Hardaway),,69,58
250,3,7:04.0,,B. Beal makes 2-pt jump shot from 18 ft,69,60
251,3,6:51.0,M. Beasley misses 2-pt jump shot from 15 ft,,69,60
252,3,6:50.0,Offensive rebound by E. Freedom,,69,60
253,3,6:48.0,T. Hardaway misses 3-pt jump shot from 26 ft,,69,60
254,3,6:44.0,,Defensive rebound by O. Porter,69,60
255,3,6:41.0,,Shooting foul by F. Ntilikina (drawn by O. Porter),69,60
256,3,6:41.0,,O. Porter makes free throw 1 of 2,69,61
257,3,6:41.0,,O. Porter makes free throw 2 of 2,69,62
258,3,6:18.0,F. Ntilikina misses 3-pt jump shot from 24 ft,,69,62
259,3,6:14.0,Offensive rebound by M. Beasley,,69,62
260,3,6:13.0,M. Beasley misses 2-pt layup from 1 ft,,69,62
261,3,6:11.0,,Defensive rebound by T. Satoranský,69,62
262,3,6:06.0,,O. Porter makes 2-pt jump shot from 7 ft (assist by T. Satoranský),69,64
263,3,5:48.0,M. Beasley misses 2-pt layup from 2 ft,,69,64
264,3,5:43.0,Offensive rebound by E. Freedom,,69,64
265,3,5:43.0,E. Freedom misses 2-pt dunk at rim,,69,64
266,3,5:42.0,,Defensive rebound by B. Beal,69,64
267,3,5:36.0,,O. Porter misses 2-pt jump shot from 19 ft,69,64
268,3,5:34.0,Defensive rebound by E. Freedom,,69,64
269,3,5:23.0,T. Hardaway misses 3-pt jump shot from 25 ft,,69,64
270,3,5:20.0,,Defensive rebound by O. Porter,69,64
271,3,5:14.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by T. Satoranský),69,67
272,3,5:13.0,New York full timeout,,69,67
273,3,5:13.0,L. Thomas enters the game for M. Beasley,,69,67
274,3,4:57.0,E. Freedom misses 2-pt layup from 8 ft (block by O. Porter),,69,67
275,3,4:57.0,Offensive rebound by Team,,69,67
276,3,4:51.0,T. Burke makes 2-pt jump shot from 18 ft,,71,67
277,3,4:37.0,,B. Beal misses 2-pt jump shot from 19 ft,71,67
278,3,4:34.0,Defensive rebound by T. Hardaway,,71,67
279,3,4:26.0,E. Freedom misses 2-pt hook shot from 13 ft,,71,67
280,3,4:24.0,,Defensive rebound by O. Porter,71,67
281,3,4:12.0,,Turnover by M. Morris (bad pass),71,67
282,3,4:12.0,L. Kornet enters the game for E. Freedom,,71,67
283,3,4:01.0,Turnover by T. Burke (bad pass; steal by B. Beal),,71,67
284,3,3:54.0,,M. Scott makes 2-pt layup from 1 ft (assist by T. Satoranský),71,69
285,3,3:36.0,T. Burke misses 2-pt layup from 1 ft,,71,69
286,3,3:32.0,,Defensive rebound by T. Satoranský,71,69
287,3,3:16.0,,Turnover by O. Porter (turnover),71,69
288,3,3:16.0,,K. Oubre enters the game for O. Porter,71,69
289,3,2:58.0,F. Ntilikina misses 3-pt jump shot from 22 ft,,71,69
290,3,2:54.0,,Defensive rebound by M. Scott,71,69
291,3,2:40.0,,Turnover by T. Satoranský (bad pass; steal by T. Burke),71,69
292,3,2:25.0,F. Ntilikina misses 2-pt layup from 3 ft (block by M. Morris),,71,69
293,3,2:25.0,Offensive rebound by Team,,71,69
294,3,2:25.0,,J. Smith enters the game for M. Morris,71,69
295,3,2:25.0,,R. Sessions enters the game for T. Satoranský,71,69
296,3,2:25.0,E. Mudiay enters the game for T. Burke,,71,69
297,3,2:18.0,Turnover by F. Ntilikina (palming),,71,69
298,3,2:02.0,,B. Beal misses 2-pt jump shot from 19 ft,71,69
299,3,1:58.0,Defensive rebound by E. Mudiay,,71,69
300,3,1:56.0,T. Hardaway makes 2-pt dunk at rim (assist by E. Mudiay),,73,69
301,3,1:43.0,,K. Oubre misses 2-pt layup from 4 ft (block by L. Kornet),73,69
302,3,1:42.0,Defensive rebound by E. Mudiay,,73,69
303,3,1:30.0,L. Kornet misses 3-pt jump shot from 29 ft,,73,69
304,3,1:26.0,,Defensive rebound by R. Sessions,73,69
305,3,1:05.0,Violation by L. Thomas (kicked ball),,73,69
306,3,1:05.0,C. Lee enters the game for F. Ntilikina,,73,69
307,3,0:51.0,,B. Beal misses 2-pt layup from 2 ft,73,69
308,3,0:50.0,Defensive rebound by L. Kornet,,73,69
309,3,0:46.0,T. Hardaway misses 3-pt jump shot from 25 ft,,73,69
310,3,0:44.0,Offensive rebound by L. Thomas,,73,69
311,3,0:43.0,L. Thomas makes 2-pt layup from 1 ft,,75,69
312,3,0:34.0,,Shooting foul by L. Kornet (drawn by R. Sessions),75,69
313,3,0:34.0,,R. Sessions makes free throw 1 of 2,75,70
314,3,0:34.0,,R. Sessions makes free throw 2 of 2,75,71
315,3,0:26.0,Personal foul by J. Smith (drawn by L. Kornet),,75,71
316,3,0:13.0,E. Mudiay makes 2-pt layup at rim (assist by L. Kornet),,77,71
317,4,11:48.0,,K. Oubre makes 2-pt dunk from 2 ft (assist by T. Satoranský),77,73
318,4,11:28.0,T. Williams makes 3-pt jump shot from 25 ft (assist by L. Kornet),,80,73
319,4,11:16.0,,Personal foul by T. Williams (drawn by J. Smith),80,73
320,4,11:04.0,,Turnover by J. Smith (bad pass),80,73
321,4,10:38.0,Turnover by Team (shot clock),,80,73
322,4,10:28.0,,R. Sessions makes 2-pt layup from 1 ft (assist by J. Smith),80,75
323,4,10:20.0,Turnover by L. Thomas (bad pass; steal by T. Satoranský),,80,75
324,4,10:17.0,,M. Scott misses 2-pt layup from 1 ft,80,75
325,4,10:17.0,,Offensive rebound by K. Oubre,80,75
326,4,10:16.0,,K. Oubre makes 2-pt dunk at rim,80,77
327,4,9:47.0,E. Mudiay makes 2-pt jump shot from 2 ft,,82,77
328,4,9:33.0,,J. Smith makes 2-pt jump shot from 18 ft (assist by M. Scott),82,79
329,4,9:08.0,L. Thomas misses 2-pt jump shot from 15 ft,,82,79
330,4,9:05.0,,Defensive rebound by J. Smith,82,79
331,4,8:58.0,,T. Satoranský misses 2-pt jump shot from 21 ft,82,79
332,4,8:55.0,Defensive rebound by L. Thomas,,82,79
333,4,8:51.0,L. Kornet makes 2-pt layup from 1 ft (assist by E. Mudiay),,84,79
334,4,8:51.0,,Washington full timeout,84,79
335,4,8:31.0,,K. Oubre makes 2-pt jump shot from 10 ft (assist by T. Satoranský),84,81
336,4,8:10.0,E. Mudiay misses 2-pt jump shot from 14 ft,,84,81
337,4,8:08.0,,Defensive rebound by J. Smith,84,81
338,4,7:59.0,,R. Sessions misses 2-pt layup from 2 ft,84,81
339,4,7:56.0,Defensive rebound by E. Mudiay,,84,81
340,4,7:56.0,Personal foul by T. Satoranský (drawn by E. Mudiay),,84,81
341,4,7:56.0,,B. Beal enters the game for R. Sessions,84,81
342,4,7:56.0,,M. Morris enters the game for J. Smith,84,81
343,4,7:42.0,Turnover by C. Lee (bad pass; steal by T. Satoranský),,84,81
344,4,7:39.0,,T. Satoranský makes 2-pt dunk from 1 ft,84,83
345,4,7:15.0,Personal foul by M. Morris (drawn by L. Kornet),,84,83
346,4,7:15.0,M. Beasley enters the game for T. Williams,,84,83
347,4,7:15.0,T. Hardaway enters the game for L. Thomas,,84,83
348,4,7:04.0,T. Hardaway misses 3-pt jump shot from 24 ft,,84,83
349,4,7:01.0,Offensive rebound by L. Kornet,,84,83
350,4,7:00.0,C. Lee makes 2-pt jump shot from 16 ft (assist by L. Kornet),,86,83
351,4,6:39.0,,M. Morris misses 2-pt jump shot from 16 ft,86,83
352,4,6:36.0,Defensive rebound by M. Beasley,,86,83
353,4,6:16.0,E. Mudiay misses 3-pt jump shot from 25 ft,,86,83
354,4,6:13.0,,Defensive rebound by M. Morris,86,83
355,4,5:58.0,,M. Scott misses 2-pt layup from 2 ft,86,83
356,4,5:56.0,Defensive rebound by E. Mudiay,,86,83
357,4,5:52.0,E. Mudiay misses 2-pt layup from 1 ft (block by M. Morris),,86,83
358,4,5:52.0,,Defensive rebound by Team,86,83
359,4,5:52.0,,O. Porter enters the game for M. Scott,86,83
360,4,5:52.0,T. Burke enters the game for E. Mudiay,,86,83
361,4,5:41.0,,Turnover by T. Satoranský (bad pass; steal by C. Lee),86,83
362,4,5:36.0,T. Burke makes 2-pt jump shot from 6 ft,,88,83
363,4,5:17.0,,M. Morris misses 3-pt jump shot from 26 ft,88,83
364,4,5:16.0,,Offensive rebound by Team,88,83
365,4,5:16.0,Loose ball foul by T. Burke (drawn by T. Satoranský),,88,83
366,4,5:16.0,E. Freedom enters the game for L. Kornet,,88,83
367,4,5:11.0,,Personal foul by M. Beasley (drawn by M. Morris),88,83
368,4,4:58.0,,T. Satoranský makes 2-pt jump shot from 7 ft,88,85
369,4,4:34.0,T. Burke misses 2-pt jump shot from 7 ft,,88,85
370,4,4:30.0,,Defensive rebound by O. Porter,88,85
371,4,4:25.0,,B. Beal makes 3-pt jump shot from 28 ft (assist by O. Porter),88,88
372,4,4:24.0,New York full timeout,,88,88
373,4,4:09.0,T. Hardaway misses 2-pt jump shot from 8 ft,,88,88
374,4,4:05.0,Offensive rebound by M. Beasley,,88,88
375,4,4:01.0,C. Lee makes 2-pt jump shot from 17 ft (assist by M. Beasley),,90,88
376,4,3:34.0,,M. Morris misses 2-pt jump shot from 13 ft,90,88
377,4,3:31.0,Defensive rebound by C. Lee,,90,88
378,4,3:24.0,T. Hardaway misses 3-pt jump shot from 25 ft,,90,88
379,4,3:21.0,Offensive rebound by E. Freedom,,90,88
