,QUARTER,TIME_REMAINING,BOSTON_ACTION,MILWAUKEE_ACTION,BOSTON_SCORE,MILWAUKEE_SCORE
114,1,0:35.0,S. Ojeleye misses 3-pt jump shot from 27 ft,,12,24
115,1,0:32.0,,Defensive rebound by J. Parker,12,24
116,1,0:25.0,,T. Snell makes 3-pt jump shot from 25 ft (assist by J. Parker),12,27
117,1,0:00.0,G. Monroe misses 2-pt layup at rim (block by J. Parker),,12,27
118,1,0:00.0,,Defensive rebound by K. Middleton,12,27
119,1,0:00.0,,K. Middleton misses 3-pt jump shot from 54 ft,12,27
120,1,0:00.0,,Offensive rebound by Team,12,27
121,2,11:45.0,,E. Bledsoe makes 2-pt jump shot from 9 ft,12,29
122,2,11:45.0,,Shooting foul by S. Larkin (drawn by E. Bledsoe),12,29
123,2,11:45.0,,E. Bledsoe makes free throw 1 of 1,12,30
124,2,11:26.0,,Offensive charge foul by A. Horford (drawn by J. Parker),12,30
125,2,11:26.0,Turnover by A. Horford (offensive foul),,12,30
126,2,11:10.0,,E. Bledsoe misses 2-pt jump shot from 14 ft,12,30
127,2,11:07.0,Defensive rebound by M. Morris,,12,30
128,2,10:58.0,S. Ojeleye misses 2-pt dunk from 3 ft (block by G. Antetokounmpo),,12,30
129,2,10:54.0,,Defensive rebound by T. Snell,12,30
130,2,10:52.0,,J. Parker makes 2-pt dunk from 1 ft (assist by K. Middleton),12,32
131,2,10:32.0,J. Tatum makes 2-pt layup from 2 ft,,14,32
132,2,10:18.0,,K. Middleton makes 2-pt jump shot from 16 ft,14,34
133,2,10:00.0,Personal foul by G. Antetokounmpo (drawn by A. Horford),,14,34
134,2,10:00.0,T. Rozier enters the game for S. Ojeleye,,14,34
135,2,9:54.0,A. Horford makes 2-pt layup from 2 ft (assist by T. Rozier),,16,34
136,2,9:54.0,Shooting foul by J. Parker (drawn by A. Horford),,16,34
137,2,9:54.0,A. Horford makes free throw 1 of 1,,17,34
138,2,9:41.0,,E. Bledsoe makes 2-pt layup from 2 ft,17,36
139,2,9:19.0,,Offensive charge foul by A. Horford (drawn by K. Middleton),17,36
140,2,9:19.0,Turnover by A. Horford (offensive foul),,17,36
141,2,9:19.0,,T. Maker enters the game for J. Parker,17,36
142,2,9:08.0,,Turnover by E. Bledsoe (bad pass; steal by T. Rozier),17,36
143,2,8:50.0,A. Baynes enters the game for M. Morris,,17,36
144,2,8:41.0,S. Larkin misses 2-pt layup from 1 ft (block by T. Maker),,17,36
145,2,8:40.0,Turnover by Team (shot clock),,17,36
146,2,8:40.0,Offensive rebound by Team,,17,36
147,2,8:40.0,J. Brown enters the game for J. Tatum,,17,36
148,2,8:26.0,,T. Maker misses 3-pt jump shot from 26 ft,17,36
149,2,8:23.0,Defensive rebound by T. Rozier,,17,36
150,2,8:08.0,A. Horford misses 2-pt layup from 4 ft (block by K. Middleton),,17,36
151,2,8:04.0,,Defensive rebound by E. Bledsoe,17,36
152,2,8:03.0,,E. Bledsoe makes 2-pt layup from 1 ft,17,38
153,2,7:52.0,A. Horford makes 2-pt layup from 1 ft (assist by T. Rozier),,19,38
154,2,7:36.0,,G. Antetokounmpo misses 2-pt jump shot from 18 ft,19,38
155,2,7:33.0,Defensive rebound by A. Baynes,,19,38
156,2,7:16.0,Turnover by T. Rozier (lost ball; steal by T. Snell),,19,38
157,2,7:14.0,,Shooting foul by T. Rozier (drawn by T. Maker),19,38
158,2,7:14.0,,T. Maker makes free throw 1 of 2,19,39
159,2,7:14.0,,M. Brogdon enters the game for T. Snell,19,39
160,2,7:14.0,M. Morris enters the game for S. Larkin,,19,39
161,2,7:14.0,G. Monroe enters the game for A. Horford,,19,39
162,2,7:14.0,,T. Maker makes free throw 2 of 2,19,40
163,2,7:05.0,Offensive foul by M. Morris (drawn by E. Bledsoe),,19,40
164,2,7:05.0,Turnover by M. Morris (offensive foul),,19,40
165,2,6:44.0,,G. Antetokounmpo makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),19,43
166,2,6:32.0,Boston full timeout,,19,43
167,2,6:32.0,,J. Parker enters the game for G. Antetokounmpo,19,43
168,2,6:26.0,J. Brown makes 3-pt jump shot from 27 ft (assist by T. Rozier),,22,43
169,2,5:59.0,,K. Middleton makes 2-pt jump shot from 19 ft,22,45
170,2,5:37.0,G. Monroe makes 2-pt layup from 2 ft (assist by A. Baynes),,24,45
171,2,5:21.0,,J. Parker misses 2-pt jump shot from 18 ft,24,45
172,2,5:19.0,Defensive rebound by J. Brown,,24,45
173,2,5:15.0,J. Brown makes 2-pt layup from 2 ft,,26,45
174,2,5:00.0,,T. Maker misses 2-pt jump shot from 8 ft,26,45
175,2,4:54.0,,Offensive rebound by J. Parker,26,45
176,2,4:54.0,,J. Parker makes 2-pt dunk at rim,26,47
177,2,4:36.0,J. Brown misses 2-pt jump shot from 15 ft (block by E. Bledsoe),,26,47
178,2,4:32.0,Offensive rebound by J. Brown,,26,47
179,2,4:29.0,T. Rozier misses 2-pt layup from 2 ft,,26,47
180,2,4:23.0,Offensive rebound by G. Monroe,,26,47
181,2,4:23.0,G. Monroe misses 2-pt layup at rim,,26,47
182,2,4:22.0,,Defensive rebound by M. Brogdon,26,47
183,2,4:09.0,,J. Parker misses 3-pt jump shot from 23 ft,26,47
184,2,4:06.0,,Offensive rebound by T. Maker,26,47
185,2,4:01.0,,J. Parker makes 2-pt layup from 2 ft (assist by K. Middleton),26,49
186,2,3:43.0,A. Baynes makes 3-pt jump shot from 27 ft (assist by T. Rozier),,29,49
187,2,3:30.0,,Personal foul by M. Morris (drawn by K. Middleton),29,49
188,2,3:30.0,,G. Antetokounmpo enters the game for E. Bledsoe,29,49
189,2,3:30.0,,M. Dellavedova enters the game for K. Middleton,29,49
190,2,3:21.0,,Personal foul by J. Brown (drawn by T. Maker),29,49
191,2,3:17.0,,Turnover by M. Brogdon (out of bounds lost ball),29,49
192,2,2:54.0,Turnover by G. Monroe (bad pass),,29,49
193,2,2:54.0,,Milwaukee full timeout,29,49
194,2,2:34.0,,M. Brogdon misses 3-pt jump shot from 26 ft,29,49
195,2,2:31.0,Defensive rebound by G. Monroe,,29,49
196,2,2:20.0,M. Morris misses 2-pt jump shot from 17 ft,,29,49
197,2,2:17.0,,Defensive rebound by T. Maker,29,49
198,2,2:13.0,,Turnover by M. Brogdon (turnover),29,49
199,2,2:13.0,,Loose ball foul by M. Brogdon (drawn by J. Brown),29,49
200,2,1:53.0,T. Rozier misses 3-pt jump shot from 27 ft,,29,49
201,2,1:51.0,Offensive rebound by G. Monroe,,29,49
202,2,1:41.0,G. Monroe misses 2-pt hook shot from 7 ft,,29,49
203,2,1:39.0,,Defensive rebound by G. Antetokounmpo,29,49
204,2,1:22.0,,T. Maker makes 3-pt jump shot from 24 ft (assist by M. Dellavedova),29,52
205,2,0:56.0,M. Morris makes 2-pt jump shot from 18 ft,,31,52
206,2,0:35.0,,M. Brogdon makes 3-pt jump shot from 26 ft (assist by J. Parker),31,55
207,2,0:30.0,J. Brown makes 2-pt jump shot from 3 ft,,33,55
208,2,0:08.0,,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),33,58
209,2,0:05.0,Personal foul by J. Parker (drawn by M. Morris),,33,58
210,2,0:00.0,M. Morris misses 2-pt layup from 5 ft (block by G. Antetokounmpo),,33,58
211,2,0:00.0,Offensive rebound by G. Monroe,,33,58
212,2,0:00.0,G. Monroe makes 2-pt layup from 2 ft,,35,58
213,3,11:46.0,,G. Antetokounmpo makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),35,61
214,3,11:25.0,A. Horford misses 2-pt hook shot from 6 ft,,35,61
215,3,11:22.0,Offensive rebound by A. Baynes,,35,61
216,3,11:22.0,Personal foul by G. Antetokounmpo (drawn by J. Tatum),,35,61
217,3,11:14.0,A. Baynes makes 2-pt dunk from 2 ft (assist by J. Brown),,37,61
218,3,11:01.0,,Personal foul by A. Baynes (drawn by E. Bledsoe),37,61
219,3,10:49.0,,M. Brogdon misses 2-pt jump shot from 7 ft,37,61
220,3,10:47.0,Defensive rebound by J. Brown,,37,61
221,3,10:41.0,J. Tatum misses 3-pt jump shot from 25 ft,,37,61
222,3,10:36.0,,Defensive rebound by T. Zeller,37,61
223,3,10:21.0,,M. Brogdon misses 3-pt jump shot from 23 ft,37,61
224,3,10:18.0,,Offensive rebound by E. Bledsoe,37,61
225,3,10:13.0,,T. Zeller makes 2-pt hook shot from 2 ft (assist by G. Antetokounmpo),37,63
226,3,9:59.0,J. Brown misses 2-pt jump shot from 8 ft,,37,63
227,3,9:57.0,,Defensive rebound by G. Antetokounmpo,37,63
228,3,9:56.0,,Turnover by G. Antetokounmpo (bad pass),37,63
229,3,9:43.0,Personal foul by K. Middleton (drawn by J. Tatum),,37,63
230,3,9:29.0,A. Horford makes 2-pt jump shot from 12 ft,,39,63
231,3,9:18.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,39,63
232,3,9:14.0,Defensive rebound by A. Baynes,,39,63
233,3,9:13.0,Personal foul by G. Antetokounmpo (drawn by A. Horford),,39,63
234,3,8:56.0,A. Baynes makes 3-pt jump shot from 22 ft (assist by T. Rozier),,42,63
235,3,8:33.0,,M. Brogdon misses 2-pt layup from 2 ft,42,63
236,3,8:31.0,Defensive rebound by J. Brown,,42,63
237,3,8:30.0,Personal foul by M. Brogdon (drawn by J. Brown),,42,63
238,3,8:20.0,J. Tatum misses 2-pt layup from 1 ft (block by T. Zeller),,42,63
239,3,8:17.0,,Defensive rebound by K. Middleton,42,63
240,3,8:15.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton),42,65
241,3,8:05.0,Shooting foul by E. Bledsoe (drawn by T. Rozier),,42,65
242,3,8:05.0,T. Rozier makes free throw 1 of 3,,43,65
243,3,8:05.0,T. Rozier makes free throw 2 of 3,,44,65
244,3,8:05.0,S. Ojeleye enters the game for A. Baynes,,44,65
245,3,8:05.0,T. Rozier misses free throw 3 of 3,,44,65
246,3,8:02.0,,Defensive rebound by G. Antetokounmpo,44,65
247,3,7:57.0,,E. Bledsoe misses 2-pt jump shot from 18 ft,44,65
248,3,7:53.0,Defensive rebound by J. Tatum,,44,65
249,3,7:45.0,J. Brown makes 2-pt layup from 1 ft,,46,65
250,3,7:22.0,,J. Parker enters the game for T. Zeller,46,65
251,3,7:22.0,A. Baynes enters the game for S. Ojeleye,,46,65
252,3,7:18.0,,E. Bledsoe makes 2-pt jump shot from 14 ft (assist by K. Middleton),46,67
253,3,6:57.0,A. Horford makes 2-pt hook shot from 5 ft (assist by T. Rozier),,48,67
254,3,6:48.0,,Milwaukee full timeout,48,67
255,3,6:48.0,,M. Dellavedova enters the game for E. Bledsoe,48,67
256,3,6:31.0,,K. Middleton misses 3-pt jump shot from 23 ft (block by J. Tatum),48,67
257,3,6:31.0,Defensive rebound by J. Tatum,,48,67
258,3,6:24.0,J. Tatum makes 2-pt layup from 1 ft,,50,67
259,3,6:06.0,,K. Middleton misses 3-pt jump shot from 23 ft,50,67
260,3,6:04.0,Defensive rebound by J. Tatum,,50,67
261,3,5:57.0,J. Tatum makes 2-pt layup from 1 ft (assist by T. Rozier),,52,67
262,3,5:57.0,Shooting foul by K. Middleton (drawn by J. Tatum),,52,67
263,3,5:57.0,J. Tatum makes free throw 1 of 1,,53,67
264,3,5:46.0,,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by M. Dellavedova),53,69
265,3,5:34.0,A. Horford makes 2-pt dunk from 1 ft (assist by T. Rozier),,55,69
266,3,5:14.0,,M. Brogdon misses 3-pt jump shot from 26 ft,55,69
267,3,5:12.0,,Offensive rebound by J. Parker,55,69
268,3,5:12.0,,Turnover by J. Parker (out of bounds lost ball),55,69
269,3,5:12.0,,T. Maker enters the game for G. Antetokounmpo,55,69
270,3,4:51.0,J. Tatum misses 2-pt jump shot from 3 ft,,55,69
271,3,4:51.0,,Defensive rebound by Team,55,69
272,3,4:32.0,,J. Parker makes 2-pt layup from 1 ft (assist by M. Dellavedova),55,71
273,3,4:13.0,A. Horford misses 2-pt hook shot from 7 ft,,55,71
274,3,4:10.0,,Defensive rebound by J. Parker,55,71
275,3,4:03.0,,J. Parker makes 2-pt layup from 3 ft,55,73
276,3,3:56.0,T. Rozier makes 2-pt layup at rim,,57,73
277,3,3:41.0,,J. Parker makes 3-pt jump shot from 22 ft (assist by M. Dellavedova),57,76
278,3,3:25.0,A. Horford makes 2-pt hook shot from 4 ft,,59,76
279,3,3:12.0,,J. Parker misses 3-pt jump shot from 26 ft,59,76
280,3,3:09.0,Defensive rebound by A. Baynes,,59,76
281,3,3:06.0,J. Tatum makes 3-pt jump shot from 25 ft,,62,76
282,3,2:46.0,,Shooting foul by A. Baynes (drawn by T. Maker),62,76
283,3,2:46.0,Boston full timeout,,62,76
284,3,2:46.0,,T. Snell enters the game for M. Brogdon,62,76
285,3,2:46.0,S. Larkin enters the game for J. Tatum,,62,76
286,3,2:46.0,M. Morris enters the game for A. Baynes,,62,76
287,3,2:46.0,,T. Maker makes free throw 1 of 3,62,77
288,3,2:46.0,,T. Maker misses free throw 2 of 3,62,77
289,3,2:46.0,,Offensive rebound by Team,62,77
290,3,2:46.0,Technical foul by M. Morris,,62,77
291,3,2:46.0,,K. Middleton misses technical free throw,62,77
292,3,2:46.0,,Offensive rebound by Team,62,77
293,3,2:46.0,,T. Maker makes free throw 3 of 3,62,78
294,3,2:36.0,,Violation by T. Maker (kicked ball),62,78
295,3,2:22.0,Turnover by Team (shot clock),,62,78
296,3,2:09.0,,K. Middleton makes 2-pt jump shot from 18 ft,62,80
297,3,1:57.0,M. Morris misses 2-pt hook shot from 8 ft,,62,80
298,3,1:55.0,,Defensive rebound by T. Maker,62,80
299,3,1:42.0,,K. Middleton makes 2-pt jump shot from 13 ft,62,82
300,3,1:27.0,S. Larkin misses 3-pt jump shot from 23 ft,,62,82
301,3,1:22.0,,Defensive rebound by K. Middleton,62,82
302,3,1:13.0,,K. Middleton misses 2-pt jump shot from 13 ft,62,82
303,3,1:11.0,Defensive rebound by A. Horford,,62,82
304,3,1:05.0,T. Rozier makes 3-pt jump shot from 22 ft (assist by A. Horford),,65,82
305,3,0:46.0,,Shooting foul by S. Larkin (drawn by J. Parker),65,82
306,3,0:46.0,,J. Parker makes free throw 1 of 2,65,83
307,3,0:46.0,,E. Bledsoe enters the game for M. Dellavedova,65,83
308,3,0:46.0,,G. Antetokounmpo enters the game for K. Middleton,65,83
309,3,0:46.0,J. Tatum enters the game for J. Brown,,65,83
310,3,0:46.0,G. Monroe enters the game for A. Horford,,65,83
311,3,0:46.0,,J. Parker misses free throw 2 of 2,65,83
312,3,0:43.0,Defensive rebound by G. Monroe,,65,83
313,3,0:32.0,Personal foul by J. Parker (drawn by T. Rozier),,65,83
314,3,0:32.0,T. Rozier makes free throw 1 of 2,,66,83
315,3,0:32.0,T. Rozier makes free throw 2 of 2,,67,83
316,3,0:28.0,,E. Bledsoe makes 2-pt jump shot from 15 ft,67,85
317,3,0:08.0,T. Rozier misses 3-pt jump shot from 27 ft,,67,85
318,3,0:05.0,Offensive rebound by J. Tatum,,67,85
319,3,0:00.0,J. Tatum misses 2-pt jump shot from 19 ft,,67,85
320,3,0:00.0,Offensive rebound by Team,,67,85
321,4,11:42.0,Shooting foul by T. Maker (drawn by J. Tatum),,67,85
322,4,11:42.0,J. Tatum misses free throw 1 of 2,,67,85
323,4,11:42.0,Offensive rebound by Team,,67,85
324,4,11:42.0,J. Tatum makes free throw 2 of 2,,68,85
325,4,11:29.0,,T. Maker makes 3-pt jump shot from 27 ft (assist by E. Bledsoe),68,88
326,4,11:15.0,S. Larkin misses 3-pt jump shot from 23 ft,,68,88
327,4,11:13.0,,Defensive rebound by T. Maker,68,88
328,4,11:07.0,,J. Parker makes 2-pt dunk from 2 ft (assist by G. Antetokounmpo),68,90
329,4,10:53.0,G. Monroe misses 2-pt layup from 7 ft (block by T. Maker),,68,90
330,4,10:50.0,,Defensive rebound by T. Maker,68,90
331,4,10:47.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,68,90
332,4,10:44.0,Defensive rebound by J. Tatum,,68,90
333,4,10:32.0,Shooting foul by G. Antetokounmpo (drawn by G. Monroe),,68,90
334,4,10:32.0,G. Monroe makes free throw 1 of 2,,69,90
335,4,10:32.0,G. Monroe misses free throw 2 of 2,,69,90
336,4,10:29.0,Offensive rebound by A. Nader,,69,90
337,4,10:22.0,Shooting foul by G. Antetokounmpo (drawn by M. Morris),,69,90
338,4,10:22.0,M. Morris makes free throw 1 of 2,,70,90
339,4,10:22.0,,K. Middleton enters the game for G. Antetokounmpo,70,90
340,4,10:22.0,M. Morris makes free throw 2 of 2,,71,90
341,4,9:57.0,,J. Parker misses 2-pt jump shot from 20 ft,71,90
342,4,9:54.0,Defensive rebound by G. Monroe,,71,90
343,4,9:40.0,G. Monroe makes 2-pt layup from 1 ft,,73,90
344,4,9:20.0,,T. Maker makes 3-pt jump shot from 26 ft (assist by K. Middleton),73,93
345,4,9:11.0,Personal foul by J. Parker (drawn by M. Morris),,73,93
346,4,9:03.0,M. Morris misses 2-pt layup from 12 ft,,73,93
347,4,9:00.0,,Defensive rebound by E. Bledsoe,73,93
348,4,8:47.0,,K. Middleton misses 2-pt layup from 2 ft,73,93
349,4,8:45.0,Defensive rebound by G. Monroe,,73,93
350,4,8:41.0,Turnover by M. Morris (bad pass; steal by J. Parker),,73,93
351,4,8:32.0,,K. Middleton makes 3-pt jump shot from 22 ft (assist by E. Bledsoe),73,96
352,4,8:17.0,G. Monroe misses 2-pt layup from 4 ft,,73,96
353,4,8:15.0,,Defensive rebound by K. Middleton,73,96
354,4,7:59.0,,K. Middleton makes 2-pt jump shot from 20 ft,73,98
355,4,7:35.0,M. Morris makes 3-pt jump shot from 25 ft,,76,98
356,4,7:09.0,,K. Middleton makes 3-pt jump shot from 26 ft,76,101
357,4,6:53.0,A. Nader makes 2-pt layup at rim (assist by G. Monroe),,78,101
358,4,6:38.0,,E. Bledsoe makes 2-pt jump shot from 11 ft,78,103
359,4,6:37.0,Boston full timeout,,78,103
360,4,6:37.0,,T. Zeller enters the game for T. Maker,78,103
361,4,6:37.0,,M. Brogdon enters the game for K. Middleton,78,103
362,4,6:37.0,G. Yabusele enters the game for J. Tatum,,78,103
363,4,6:37.0,A. Baynes enters the game for M. Morris,,78,103
364,4,6:37.0,S. Ojeleye enters the game for G. Monroe,,78,103
365,4,6:23.0,A. Nader makes 2-pt jump shot from 16 ft (assist by G. Yabusele),,80,103
366,4,6:05.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,80,103
367,4,6:02.0,,Offensive rebound by T. Snell,80,103
368,4,6:00.0,,T. Snell misses 3-pt jump shot from 26 ft,80,103
369,4,6:00.0,Defensive rebound by Team,,80,103
370,4,5:49.0,S. Larkin misses 3-pt jump shot from 26 ft,,80,103
371,4,5:46.0,,Defensive rebound by M. Brogdon,80,103
372,4,5:23.0,,E. Bledsoe makes 2-pt layup from 1 ft (assist by M. Brogdon),80,105
373,4,4:56.0,A. Nader misses 3-pt jump shot from 27 ft,,80,105
374,4,4:56.0,Offensive rebound by Team,,80,105
375,4,4:56.0,,B. Jennings enters the game for E. Bledsoe,80,105
376,4,4:42.0,G. Yabusele misses 2-pt layup from 3 ft (block by T. Snell),,80,105
377,4,4:39.0,,Defensive rebound by T. Snell,80,105
