,QUARTER,TIME_REMAINING,DENVER_ACTION,UTAH_ACTION,DENVER_SCORE,UTAH_SCORE
27,1,8:19.0,J. Hernangómez misses 3-pt jump shot from 25 ft,,7,9
28,1,8:17.0,,Defensive rebound by Team,7,9
29,1,8:06.0,,Turnover by J. Ingles (bad pass),7,9
30,1,7:53.0,Personal foul by J. Jerebko (drawn by N. Jokić),,7,9
31,1,7:41.0,,Offensive charge foul by G. Harris (drawn by J. Jerebko),7,9
32,1,7:41.0,Turnover by G. Harris (offensive foul),,7,9
33,1,7:25.0,,R. Rubio makes 3-pt jump shot from 24 ft (assist by D. Mitchell),7,12
34,1,7:01.0,J. Hernangómez makes 3-pt jump shot from 23 ft (assist by N. Jokić),,10,12
35,1,6:47.0,,R. Rubio misses 3-pt jump shot from 25 ft,10,12
36,1,6:43.0,Defensive rebound by J. Hernangómez,,10,12
37,1,6:35.0,N. Jokić makes 2-pt jump shot from 19 ft (assist by J. Murray),,12,12
38,1,6:26.0,,Utah full timeout,12,12
39,1,6:16.0,,D. Favors misses 2-pt layup from 1 ft,12,12
40,1,6:13.0,Defensive rebound by N. Jokić,,12,12
41,1,6:03.0,N. Jokić makes 3-pt jump shot from 25 ft (assist by G. Harris),,15,12
42,1,5:44.0,,J. Jerebko misses 2-pt layup from 3 ft (block by J. Hernangómez),15,12
43,1,5:40.0,Defensive rebound by J. Hernangómez,,15,12
44,1,5:40.0,Shooting foul by R. Rubio (drawn by K. Faried),,15,12
45,1,5:40.0,K. Faried makes free throw 1 of 2,,16,12
46,1,5:40.0,,T. Sefolosha enters the game for J. Jerebko,16,12
47,1,5:40.0,K. Faried makes free throw 2 of 2,,17,12
48,1,5:23.0,,J. Ingles misses 2-pt jump shot from 5 ft,17,12
49,1,5:17.0,Defensive rebound by J. Hernangómez,,17,12
50,1,5:14.0,K. Faried misses 2-pt hook shot from 6 ft,,17,12
51,1,5:08.0,,Defensive rebound by T. Sefolosha,17,12
52,1,4:58.0,,T. Sefolosha misses 2-pt jump shot from 14 ft,17,12
53,1,4:54.0,Defensive rebound by G. Harris,,17,12
54,1,4:39.0,J. Murray makes 2-pt jump shot from 17 ft (assist by N. Jokić),,19,12
55,1,4:24.0,,R. Rubio makes 2-pt layup from 2 ft,19,14
56,1,4:00.0,Personal foul by R. Rubio (drawn by N. Jokić),,19,14
57,1,4:00.0,,A. Burks enters the game for D. Mitchell,19,14
58,1,4:00.0,,R. Neto enters the game for R. Rubio,19,14
59,1,4:00.0,T. Lyles enters the game for K. Faried,,19,14
60,1,4:00.0,W. Barton enters the game for J. Hernangómez,,19,14
61,1,3:50.0,Turnover by J. Murray (bad pass),,19,14
62,1,3:34.0,,D. Favors misses 2-pt layup from 1 ft,19,14
63,1,3:32.0,Defensive rebound by N. Jokić,,19,14
64,1,3:28.0,T. Lyles misses 3-pt jump shot from 25 ft,,19,14
65,1,3:21.0,Offensive rebound by T. Lyles,,19,14
66,1,3:04.0,W. Barton misses 2-pt dunk from 1 ft (block by D. Favors),,19,14
67,1,3:00.0,,Defensive rebound by J. Ingles,19,14
68,1,2:55.0,,D. Favors misses 2-pt layup from 2 ft (block by G. Harris),19,14
69,1,2:55.0,,Offensive rebound by Team,19,14
70,1,2:55.0,Denver full timeout,,19,14
71,1,2:55.0,,R. O'Neale enters the game for J. Ingles,19,14
72,1,2:55.0,E. Mudiay enters the game for N. Jokić,,19,14
73,1,2:55.0,M. Plumlee enters the game for J. Murray,,19,14
74,1,2:45.0,,R. O'Neale makes 3-pt jump shot from 22 ft (assist by D. Favors),19,17
75,1,2:31.0,G. Harris misses 3-pt jump shot from 25 ft,,19,17
76,1,2:28.0,,Defensive rebound by A. Burks,19,17
77,1,2:22.0,,E. Udoh enters the game for D. Favors,19,17
78,1,2:11.0,,A. Burks misses 3-pt jump shot from 25 ft,19,17
79,1,2:08.0,Defensive rebound by E. Mudiay,,19,17
80,1,2:03.0,Turnover by M. Plumlee (bad pass),,19,17
81,1,1:46.0,,R. Neto makes 2-pt layup from 1 ft,19,19
82,1,1:21.0,G. Harris makes 3-pt jump shot from 22 ft (assist by E. Mudiay),,22,19
83,1,1:02.0,,A. Burks makes 3-pt jump shot from 23 ft (assist by T. Sefolosha),22,22
84,1,0:47.0,Turnover by T. Lyles (lost ball; steal by T. Sefolosha),,22,22
85,1,0:44.0,,T. Sefolosha makes 2-pt dunk from 2 ft,22,24
86,1,0:34.0,Turnover by E. Mudiay (lost ball; steal by T. Sefolosha),,22,24
87,1,0:30.0,,A. Burks makes 2-pt layup from 2 ft (assist by R. O'Neale),22,26
88,1,0:09.0,Shooting foul by T. Sefolosha (drawn by W. Barton),,22,26
89,1,0:09.0,W. Barton makes free throw 1 of 2,,23,26
90,1,0:09.0,M. Beasley enters the game for G. Harris,,23,26
91,1,0:09.0,W. Barton makes free throw 2 of 2,,24,26
92,1,0:02.0,,T. Sefolosha misses 3-pt jump shot from 24 ft,24,26
93,1,0:02.0,,Offensive rebound by Team,24,26
94,2,11:42.0,E. Mudiay makes 2-pt jump shot from 13 ft,,26,26
95,2,11:21.0,,R. O'Neale makes 3-pt jump shot from 23 ft (assist by E. Udoh),26,29
96,2,11:05.0,T. Lyles makes 2-pt layup from 8 ft,,28,29
97,2,10:42.0,,R. Neto misses 3-pt jump shot from 24 ft,28,29
98,2,10:39.0,Defensive rebound by W. Barton,,28,29
99,2,10:38.0,Personal foul by A. Burks (drawn by M. Plumlee),,28,29
100,2,10:30.0,T. Lyles misses 2-pt layup from 2 ft,,28,29
101,2,10:27.0,Offensive rebound by J. Hernangómez,,28,29
102,2,10:27.0,J. Hernangómez makes 2-pt layup at rim,,30,29
103,2,10:13.0,,R. Neto makes 2-pt jump shot from 4 ft,30,31
104,2,10:00.0,Turnover by E. Mudiay (out of bounds lost ball),,30,31
105,2,9:54.0,,J. Jerebko enters the game for T. Sefolosha,30,31
106,2,9:46.0,,Turnover by R. Neto (traveling),30,31
107,2,9:24.0,T. Lyles misses 3-pt jump shot from 22 ft,,30,31
108,2,9:21.0,,Defensive rebound by A. Burks,30,31
109,2,9:15.0,,A. Burks misses 2-pt jump shot from 11 ft,30,31
110,2,9:13.0,Defensive rebound by W. Barton,,30,31
111,2,9:06.0,W. Barton misses 3-pt jump shot from 25 ft,,30,31
112,2,9:03.0,,Defensive rebound by J. Jerebko,30,31
113,2,8:55.0,,E. Udoh misses 2-pt hook shot from 8 ft,30,31
114,2,8:53.0,Defensive rebound by W. Barton,,30,31
115,2,8:44.0,E. Mudiay misses 3-pt jump shot from 24 ft,,30,31
116,2,8:41.0,,Defensive rebound by E. Udoh,30,31
117,2,8:26.0,,Personal foul by J. Hernangómez (drawn by R. Neto),30,31
118,2,8:26.0,,D. Mitchell enters the game for R. O'Neale,30,31
119,2,8:20.0,,R. Neto misses 2-pt jump shot from 18 ft,30,31
120,2,8:18.0,Defensive rebound by J. Hernangómez,,30,31
121,2,8:04.0,M. Plumlee misses 2-pt layup from 6 ft,,30,31
122,2,8:00.0,Offensive rebound by J. Hernangómez,,30,31
123,2,8:00.0,J. Hernangómez misses 2-pt layup from 7 ft (block by J. Jerebko),,30,31
124,2,8:00.0,,Defensive rebound by D. Mitchell,30,31
125,2,7:59.0,,Personal foul by J. Hernangómez (drawn by A. Burks),30,31
126,2,7:59.0,,R. Rubio enters the game for R. Neto,30,31
127,2,7:59.0,G. Harris enters the game for J. Hernangómez,,30,31
128,2,7:48.0,,R. Rubio misses 2-pt layup from 3 ft,30,31
129,2,7:46.0,Defensive rebound by M. Plumlee,,30,31
130,2,7:40.0,G. Harris makes 3-pt jump shot from 24 ft,,33,31
131,2,7:23.0,,Turnover by E. Udoh (lost ball; steal by T. Lyles),33,31
132,2,7:23.0,Personal foul by D. Mitchell (drawn by T. Lyles),,33,31
133,2,7:23.0,,J. Ingles enters the game for A. Burks,33,31
134,2,7:09.0,T. Lyles misses 2-pt layup from 6 ft (block by E. Udoh),,33,31
135,2,7:09.0,Offensive rebound by T. Lyles,,33,31
136,2,7:09.0,Shooting foul by E. Udoh (drawn by T. Lyles),,33,31
137,2,7:09.0,T. Lyles makes free throw 1 of 2,,34,31
138,2,7:09.0,,D. Favors enters the game for E. Udoh,34,31
139,2,7:09.0,T. Lyles makes free throw 2 of 2,,35,31
140,2,6:57.0,,D. Mitchell makes 2-pt layup from 2 ft,35,33
141,2,6:45.0,M. Plumlee misses 2-pt jump shot from 3 ft,,35,33
142,2,6:42.0,,Defensive rebound by J. Jerebko,35,33
143,2,6:37.0,,Personal foul by W. Barton (drawn by J. Ingles),35,33
144,2,6:37.0,,Utah full timeout,35,33
145,2,6:37.0,N. Jokić enters the game for E. Mudiay,,35,33
146,2,6:37.0,J. Murray enters the game for M. Plumlee,,35,33
147,2,6:25.0,,J. Jerebko makes 2-pt jump shot from 8 ft,35,35
148,2,6:12.0,Turnover by J. Murray (bad pass; steal by D. Mitchell),,35,35
149,2,6:12.0,,Personal foul by G. Harris (drawn by D. Mitchell),35,35
150,2,6:12.0,K. Faried enters the game for T. Lyles,,35,35
151,2,6:12.0,,D. Mitchell makes clear path free throw 2 of 2,35,36
152,2,6:12.0,,D. Mitchell makes clear path free throw 1 of 2,35,37
153,2,5:54.0,,J. Jerebko misses 2-pt hook shot from 5 ft,35,37
154,2,5:51.0,Defensive rebound by N. Jokić,,35,37
155,2,5:40.0,N. Jokić misses 3-pt jump shot from 25 ft,,35,37
156,2,5:37.0,,Defensive rebound by R. Rubio,35,37
157,2,5:26.0,,R. Rubio misses 2-pt jump shot from 18 ft,35,37
158,2,5:23.0,Defensive rebound by G. Harris,,35,37
159,2,5:12.0,J. Murray makes 2-pt jump shot from 15 ft (assist by N. Jokić),,37,37
160,2,4:57.0,,J. Jerebko makes 3-pt jump shot from 22 ft (assist by J. Ingles),37,40
161,2,4:32.0,G. Harris misses 3-pt jump shot from 27 ft,,37,40
162,2,4:30.0,Offensive rebound by Team,,37,40
163,2,4:21.0,K. Faried misses 2-pt layup from 3 ft,,37,40
164,2,4:17.0,,Defensive rebound by J. Jerebko,37,40
165,2,4:13.0,,J. Jerebko misses 3-pt jump shot from 22 ft,37,40
166,2,4:12.0,Defensive rebound by Team,,37,40
167,2,3:59.0,K. Faried makes 2-pt dunk from 1 ft (assist by N. Jokić),,39,40
168,2,3:44.0,,D. Mitchell makes 2-pt jump shot from 18 ft,39,42
169,2,3:32.0,Turnover by N. Jokić (bad pass),,39,42
170,2,3:12.0,,J. Ingles misses 3-pt jump shot from 25 ft,39,42
171,2,3:08.0,Defensive rebound by K. Faried,,39,42
172,2,3:02.0,Personal block foul by J. Jerebko (drawn by G. Harris),,39,42
173,2,2:52.0,J. Murray makes 2-pt jump shot from 8 ft,,41,42
174,2,2:36.0,,D. Mitchell misses 3-pt jump shot from 27 ft,41,42
175,2,2:33.0,Defensive rebound by K. Faried,,41,42
176,2,2:26.0,W. Barton makes 2-pt layup from 6 ft,,43,42
177,2,2:07.0,,Turnover by R. Rubio (bad pass; steal by N. Jokić),43,42
178,2,1:57.0,J. Murray misses 3-pt jump shot from 24 ft,,43,42
179,2,1:57.0,Offensive rebound by K. Faried,,43,42
180,2,1:57.0,Shooting foul by D. Mitchell (drawn by K. Faried),,43,42
181,2,1:57.0,Denver full timeout,,43,42
182,2,1:57.0,,A. Burks enters the game for D. Mitchell,43,42
183,2,1:57.0,K. Faried makes free throw 1 of 2,,44,42
184,2,1:57.0,K. Faried misses free throw 2 of 2,,44,42
185,2,1:54.0,Offensive rebound by W. Barton,,44,42
186,2,1:54.0,W. Barton misses 2-pt jump shot from 3 ft (block by D. Favors),,44,42
187,2,1:51.0,,Defensive rebound by J. Jerebko,44,42
188,2,1:40.0,,D. Favors makes 2-pt dunk from 1 ft (assist by J. Ingles),44,44
189,2,1:27.0,N. Jokić misses 2-pt jump shot from 15 ft,,44,44
190,2,1:25.0,,Defensive rebound by R. Rubio,44,44
191,2,1:08.0,,D. Favors makes 2-pt layup from 1 ft (assist by J. Ingles),44,46
192,2,0:47.0,G. Harris makes 3-pt jump shot from 25 ft,,47,46
193,2,0:28.0,,A. Burks misses 2-pt jump shot from 11 ft,47,46
194,2,0:27.0,,Offensive rebound by A. Burks,47,46
195,2,0:09.0,,J. Jerebko makes 2-pt hook shot from 7 ft,47,48
196,2,0:03.0,J. Murray misses 3-pt jump shot from 27 ft,,47,48
197,2,0:03.0,Offensive rebound by K. Faried,,47,48
198,2,0:00.0,K. Faried misses 2-pt layup from 2 ft,,47,48
199,2,0:00.0,K. Faried misses 2-pt layup from 2 ft,,47,48
200,2,0:00.0,Offensive rebound by K. Faried,,47,48
201,2,0:00.0,Offensive rebound by K. Faried,,47,48
202,2,0:00.0,K. Faried makes 2-pt layup from 2 ft,,49,48
203,3,11:45.0,G. Harris misses 2-pt layup from 2 ft,,49,48
204,3,11:39.0,,Defensive rebound by R. Rubio,49,48
205,3,11:34.0,,J. Jerebko makes 3-pt jump shot from 24 ft (assist by R. Rubio),49,51
206,3,11:23.0,Turnover by G. Harris (step out of bounds),,49,51
207,3,11:09.0,,D. Favors makes 2-pt layup from 2 ft (assist by J. Jerebko),49,53
208,3,11:09.0,Denver full timeout,,49,53
209,3,10:50.0,Turnover by J. Murray (out of bounds lost ball),,49,53
210,3,10:39.0,,R. Rubio makes 2-pt jump shot from 19 ft,49,55
211,3,10:26.0,G. Harris misses 3-pt jump shot from 25 ft,,49,55
212,3,10:22.0,,Defensive rebound by D. Favors,49,55
213,3,10:14.0,,Turnover by D. Mitchell (lost ball; steal by J. Murray),49,55
214,3,10:09.0,Turnover by K. Faried (bad pass; steal by R. Rubio),,49,55
215,3,9:53.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by D. Favors),49,58
216,3,9:39.0,Shooting foul by J. Ingles (drawn by K. Faried),,49,58
217,3,9:39.0,K. Faried makes free throw 1 of 2,,50,58
218,3,9:39.0,K. Faried makes free throw 2 of 2,,51,58
219,3,9:25.0,,R. Rubio misses 3-pt jump shot from 23 ft,51,58
220,3,9:22.0,Defensive rebound by N. Jokić,,51,58
221,3,9:14.0,Turnover by K. Faried (offensive goaltending),,51,58
222,3,9:14.0,W. Barton enters the game for K. Faried,,51,58
223,3,9:02.0,,Shooting foul by J. Murray (drawn by R. Rubio),51,58
224,3,9:02.0,,R. Rubio misses free throw 1 of 2,51,58
225,3,9:02.0,,Offensive rebound by Team,51,58
226,3,9:02.0,,R. Rubio makes free throw 2 of 2,51,59
227,3,8:45.0,G. Harris misses 3-pt jump shot from 24 ft,,51,59
228,3,8:42.0,,Defensive rebound by D. Favors,51,59
229,3,8:27.0,,R. Rubio makes 2-pt layup from 2 ft (assist by J. Ingles),51,61
230,3,8:13.0,J. Murray makes 2-pt layup from 3 ft,,53,61
231,3,8:02.0,,D. Favors makes 2-pt layup from 1 ft (assist by J. Ingles),53,63
232,3,7:48.0,G. Harris makes 2-pt layup from 2 ft,,55,63
233,3,7:30.0,,J. Jerebko makes 3-pt jump shot from 22 ft (assist by R. Rubio),55,66
234,3,7:29.0,Denver full timeout,,55,66
235,3,7:29.0,E. Mudiay enters the game for J. Murray,,55,66
236,3,7:20.0,N. Jokić misses 2-pt jump shot from 19 ft,,55,66
237,3,7:17.0,,Defensive rebound by J. Ingles,55,66
238,3,7:03.0,,J. Ingles makes 2-pt layup from 1 ft,55,68
239,3,6:47.0,G. Harris misses 3-pt jump shot from 25 ft,,55,68
240,3,6:44.0,,Defensive rebound by R. Rubio,55,68
241,3,6:32.0,,R. Rubio misses 3-pt jump shot from 24 ft,55,68
242,3,6:29.0,Defensive rebound by N. Jokić,,55,68
243,3,6:22.0,Personal foul by D. Mitchell (drawn by W. Barton),,55,68
244,3,6:22.0,,T. Sefolosha enters the game for J. Jerebko,55,68
245,3,6:22.0,,A. Burks enters the game for D. Mitchell,55,68
246,3,6:10.0,Turnover by E. Mudiay (step out of bounds),,55,68
247,3,5:59.0,,Personal foul by W. Barton (drawn by J. Ingles),55,68
248,3,5:47.0,,T. Sefolosha misses 3-pt jump shot from 23 ft,55,68
249,3,5:43.0,Defensive rebound by E. Mudiay,,55,68
250,3,5:33.0,E. Mudiay makes 2-pt layup from 2 ft,,57,68
251,3,5:15.0,,D. Favors makes 2-pt jump shot from 8 ft (assist by R. Rubio),57,70
252,3,5:03.0,Personal block foul by R. Rubio (drawn by N. Jokić),,57,70
253,3,5:03.0,,E. Udoh enters the game for D. Favors,57,70
254,3,5:03.0,M. Plumlee enters the game for N. Jokić,,57,70
255,3,4:57.0,E. Mudiay misses 3-pt jump shot from 24 ft,,57,70
256,3,4:55.0,,Defensive rebound by J. Ingles,57,70
257,3,4:38.0,,Turnover by J. Ingles (bad pass; steal by E. Mudiay),57,70
258,3,4:33.0,W. Barton makes 2-pt layup from 2 ft (assist by E. Mudiay),,59,70
259,3,4:26.0,,Utah full timeout,59,70
260,3,4:26.0,,R. Neto enters the game for R. Rubio,59,70
261,3,4:09.0,,A. Burks misses 2-pt jump shot from 11 ft,59,70
262,3,4:08.0,Defensive rebound by Team,,59,70
263,3,4:08.0,,Loose ball foul by A. Burks (drawn by J. Hernangómez),59,70
264,3,3:48.0,G. Harris misses 2-pt jump shot from 6 ft,,59,70
265,3,3:45.0,,Defensive rebound by T. Sefolosha,59,70
266,3,3:27.0,,Turnover by R. Neto (bad pass),59,70
267,3,3:06.0,Turnover by E. Mudiay (bad pass),,59,70
268,3,2:54.0,,R. Neto misses 2-pt jump shot from 7 ft,59,70
269,3,2:51.0,,Offensive rebound by E. Udoh,59,70
270,3,2:39.0,,E. Udoh misses 2-pt hook shot from 8 ft,59,70
271,3,2:37.0,Defensive rebound by J. Hernangómez,,59,70
272,3,2:32.0,G. Harris misses 3-pt jump shot from 27 ft,,59,70
273,3,2:30.0,,Defensive rebound by J. Ingles,59,70
274,3,2:21.0,,Turnover by J. Ingles (bad pass; steal by M. Plumlee),59,70
275,3,2:18.0,,Violation by T. Sefolosha (def goaltending),59,70
276,3,2:18.0,G. Harris makes 2-pt layup from 1 ft (assist by E. Mudiay),,61,70
277,3,2:07.0,,Shooting foul by J. Hernangómez (drawn by A. Burks),61,70
278,3,2:07.0,,A. Burks makes free throw 1 of 3,61,71
279,3,2:07.0,,A. Burks makes free throw 2 of 3,61,72
280,3,2:07.0,,R. O'Neale enters the game for J. Ingles,61,72
281,3,2:07.0,T. Lyles enters the game for G. Harris,,61,72
282,3,2:07.0,M. Beasley enters the game for J. Hernangómez,,61,72
283,3,2:07.0,,A. Burks makes free throw 3 of 3,61,73
284,3,1:51.0,Turnover by M. Beasley (bad pass; steal by A. Burks),,61,73
285,3,1:41.0,,T. Sefolosha misses 3-pt jump shot from 24 ft,61,73
286,3,1:38.0,,Offensive rebound by E. Udoh,61,73
287,3,1:34.0,,A. Burks makes 3-pt jump shot from 25 ft (assist by R. Neto),61,76
288,3,1:10.0,E. Mudiay misses 2-pt jump shot from 20 ft,,61,76
289,3,1:08.0,,Defensive rebound by T. Sefolosha,61,76
290,3,0:54.0,,A. Burks misses 2-pt jump shot from 18 ft,61,76
291,3,0:50.0,Defensive rebound by M. Beasley,,61,76
292,3,0:46.0,W. Barton makes 3-pt jump shot from 25 ft (assist by M. Beasley),,64,76
293,3,0:29.0,Offensive charge foul by R. O'Neale (drawn by E. Mudiay),,64,76
294,3,0:29.0,,Turnover by R. O'Neale (offensive foul),64,76
295,3,0:13.0,Shooting foul by T. Sefolosha (drawn by E. Mudiay),,64,76
296,3,0:13.0,E. Mudiay makes free throw 1 of 2,,65,76
297,3,0:13.0,,D. Mitchell enters the game for T. Sefolosha,65,76
298,3,0:13.0,E. Mudiay makes free throw 2 of 2,,66,76
299,3,0:05.0,,Personal foul by E. Mudiay (drawn by D. Mitchell),66,76
300,3,0:00.0,,D. Mitchell misses 2-pt jump shot from 23 ft (block by E. Mudiay),66,76
301,3,0:00.0,Defensive rebound by M. Plumlee,,66,76
302,4,11:51.0,,D. Mitchell makes 2-pt jump shot from 20 ft (assist by D. Favors),66,78
303,4,11:29.0,M. Plumlee misses 2-pt hook shot from 7 ft,,66,78
304,4,11:25.0,,Defensive rebound by D. Favors,66,78
305,4,11:19.0,,Turnover by D. Mitchell (lost ball; steal by M. Beasley),66,78
306,4,11:17.0,Personal foul by R. Neto (drawn by W. Barton),,66,78
307,4,11:13.0,Personal foul by T. Sefolosha (drawn by T. Lyles),,66,78
308,4,11:13.0,,J. Jerebko enters the game for T. Sefolosha,66,78
309,4,11:06.0,E. Mudiay misses 2-pt jump shot from 5 ft (block by D. Favors),,66,78
310,4,11:02.0,,Defensive rebound by J. Jerebko,66,78
311,4,10:51.0,,J. Jerebko misses 2-pt jump shot from 4 ft,66,78
312,4,10:50.0,,Offensive rebound by J. Jerebko,66,78
313,4,10:45.0,,Shooting foul by W. Barton (drawn by D. Mitchell),66,78
314,4,10:45.0,,D. Mitchell makes free throw 1 of 2,66,79
315,4,10:45.0,,D. Mitchell makes free throw 2 of 2,66,80
316,4,10:32.0,T. Lyles makes 2-pt jump shot from 10 ft,,68,80
317,4,10:08.0,,D. Favors makes 2-pt layup from 2 ft (assist by D. Mitchell),68,82
318,4,9:49.0,M. Beasley misses 3-pt jump shot from 24 ft,,68,82
319,4,9:48.0,,Defensive rebound by Team,68,82
320,4,9:48.0,Loose ball foul by M. Plumlee (drawn by R. O'Neale),,68,82
321,4,9:48.0,G. Harris enters the game for M. Plumlee,,68,82
322,4,9:48.0,N. Jokić enters the game for M. Beasley,,68,82
323,4,9:30.0,,D. Mitchell misses 2-pt jump shot from 7 ft (block by N. Jokić),68,82
324,4,9:29.0,,Offensive rebound by Team,68,82
325,4,9:27.0,,D. Mitchell misses 3-pt jump shot from 28 ft,68,82
326,4,9:20.0,Defensive rebound by E. Mudiay,,68,82
327,4,9:12.0,Turnover by E. Mudiay (bad pass; steal by D. Favors),,68,82
328,4,8:55.0,,D. Mitchell misses 2-pt layup from 1 ft,68,82
329,4,8:54.0,,Offensive rebound by D. Favors,68,82
330,4,8:54.0,,D. Favors makes 2-pt dunk from 1 ft,68,84
331,4,8:54.0,Denver full timeout,,68,84
332,4,8:54.0,,R. Rubio enters the game for R. Neto,68,84
333,4,8:54.0,J. Murray enters the game for E. Mudiay,,68,84
334,4,8:46.0,W. Barton misses 2-pt jump shot from 10 ft,,68,84
335,4,8:43.0,,Defensive rebound by J. Jerebko,68,84
336,4,8:21.0,,D. Favors makes 2-pt jump shot from 16 ft (assist by R. Rubio),68,86
337,4,8:06.0,N. Jokić makes 2-pt layup from 7 ft,,70,86
338,4,7:44.0,,D. Favors makes 2-pt jump shot from 21 ft,70,88
339,4,7:30.0,N. Jokić misses 3-pt jump shot from 24 ft,,70,88
340,4,7:29.0,,Defensive rebound by Team,70,88
341,4,7:08.0,,R. O'Neale misses 2-pt layup from 1 ft,70,88
342,4,7:06.0,Defensive rebound by N. Jokić,,70,88
343,4,6:54.0,J. Murray misses 2-pt jump shot from 14 ft,,70,88
344,4,6:51.0,,Defensive rebound by R. O'Neale,70,88
345,4,6:38.0,,R. O'Neale makes 3-pt jump shot from 25 ft (assist by J. Jerebko),70,91
346,4,6:26.0,G. Harris misses 3-pt jump shot from 25 ft,,70,91
347,4,6:23.0,,Defensive rebound by D. Mitchell,70,91
348,4,6:12.0,,D. Mitchell makes 3-pt jump shot from 25 ft (assist by D. Favors),70,94
349,4,6:11.0,Denver full timeout,,70,94
350,4,6:11.0,,J. Ingles enters the game for J. Jerebko,70,94
351,4,6:11.0,M. Beasley enters the game for W. Barton,,70,94
352,4,6:11.0,K. Faried enters the game for T. Lyles,,70,94
353,4,6:11.0,T. Craig enters the game for G. Harris,,70,94
354,4,6:11.0,J. Hernangómez enters the game for N. Jokić,,70,94
355,4,6:03.0,K. Faried makes 2-pt dunk from 2 ft (assist by J. Murray),,72,94
356,4,5:36.0,,D. Mitchell makes 3-pt jump shot from 29 ft (assist by D. Favors),72,97
357,4,5:18.0,J. Hernangómez misses 3-pt jump shot from 25 ft,,72,97
358,4,5:15.0,,Defensive rebound by D. Favors,72,97
359,4,5:07.0,,J. Ingles misses 3-pt jump shot from 27 ft,72,97
360,4,5:03.0,Defensive rebound by K. Faried,,72,97
361,4,4:48.0,J. Murray makes 2-pt jump shot from 17 ft,,74,97
362,4,4:26.0,,D. Mitchell misses 3-pt jump shot from 26 ft,74,97
363,4,4:23.0,Defensive rebound by J. Hernangómez,,74,97
364,4,4:19.0,J. Murray misses 3-pt jump shot from 26 ft,,74,97
365,4,4:17.0,,Defensive rebound by D. Favors,74,97
366,4,3:57.0,,J. Ingles misses 3-pt jump shot from 23 ft,74,97
367,4,3:52.0,Defensive rebound by T. Craig,,74,97
368,4,3:37.0,J. Murray misses 2-pt jump shot from 13 ft (block by R. Rubio),,74,97
369,4,3:34.0,,Defensive rebound by D. Favors,74,97
370,4,3:17.0,,D. Favors makes 2-pt hook shot from 5 ft,74,99
371,4,3:07.0,T. Craig misses 3-pt jump shot from 24 ft,,74,99
372,4,3:04.0,,Defensive rebound by D. Mitchell,74,99
373,4,3:04.0,,Utah full timeout,74,99
374,4,3:04.0,,E. Udoh enters the game for R. Rubio,74,99
375,4,3:04.0,,A. Burks enters the game for D. Favors,74,99
376,4,2:47.0,,A. Burks misses 3-pt jump shot from 25 ft,74,99
377,4,2:45.0,Defensive rebound by J. Hernangómez,,74,99
378,4,2:41.0,Shooting foul by E. Udoh (drawn by M. Beasley),,74,99
379,4,2:41.0,M. Beasley makes free throw 1 of 2,,75,99
380,4,2:41.0,M. Beasley misses free throw 2 of 2,,75,99
381,4,2:39.0,,Defensive rebound by Team,75,99
382,4,2:39.0,,N. Wolters enters the game for J. Ingles,75,99
