,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PORTLAND_ACTION,NEW ORLEANS_SCORE,PORTLAND_SCORE
145,2,6:06.0,,Z. Collins makes 3-pt jump shot from 24 ft (assist by C. McCollum),38,40
146,2,5:44.0,D. Miller misses 2-pt jump shot from 12 ft,,38,40
147,2,5:42.0,,Defensive rebound by E. Davis,38,40
148,2,5:34.0,,Personal foul by J. Holiday (drawn by E. Turner),38,40
149,2,5:34.0,,A. Aminu enters the game for E. Davis,38,40
150,2,5:34.0,S. Hill enters the game for A. Davis,,38,40
151,2,5:24.0,,Z. Collins misses 3-pt jump shot from 23 ft,38,40
152,2,5:22.0,Defensive rebound by N. Mirotić,,38,40
153,2,5:14.0,E. Moore makes 2-pt jump shot from 5 ft (assist by J. Holiday),,40,40
154,2,4:54.0,,E. Turner misses 2-pt jump shot from 18 ft,40,40
155,2,4:50.0,,Offensive rebound by Z. Collins,40,40
156,2,4:44.0,,A. Aminu misses 2-pt layup from 2 ft,40,40
157,2,4:41.0,,Offensive rebound by E. Turner,40,40
158,2,4:41.0,,E. Turner misses 2-pt layup at rim,40,40
159,2,4:40.0,Defensive rebound by D. Miller,,40,40
160,2,4:39.0,Shooting block foul by Z. Collins (drawn by S. Hill),,40,40
161,2,4:39.0,S. Hill makes free throw 1 of 2,,41,40
162,2,4:39.0,,D. Lillard enters the game for C. McCollum,41,40
163,2,4:39.0,,J. Nurkić enters the game for P. Connaughton,41,40
164,2,4:39.0,,C. McCollum enters the game for Z. Collins,41,40
165,2,4:39.0,R. Rondo enters the game for D. Miller,,41,40
166,2,4:39.0,S. Hill makes free throw 2 of 2,,42,40
167,2,4:24.0,,A. Aminu makes 3-pt jump shot from 24 ft (assist by E. Turner),42,43
168,2,4:13.0,J. Holiday makes 2-pt layup at rim,,44,43
169,2,3:56.0,,J. Nurkić misses 2-pt hook shot from 1 ft,44,43
170,2,3:55.0,,Offensive rebound by A. Aminu,44,43
171,2,3:55.0,,A. Aminu misses 2-pt layup at rim,44,43
172,2,3:55.0,,Offensive rebound by Team,44,43
173,2,3:55.0,A. Davis enters the game for S. Hill,,44,43
174,2,3:53.0,,A. Aminu makes 3-pt jump shot from 22 ft (assist by E. Turner),44,46
175,2,3:39.0,Turnover by J. Holiday (lost ball; steal by E. Turner),,44,46
176,2,3:35.0,,C. McCollum misses 3-pt jump shot from 25 ft,44,46
177,2,3:33.0,Defensive rebound by N. Mirotić,,44,46
178,2,3:16.0,A. Davis misses 2-pt jump shot from 1 ft,,44,46
179,2,3:14.0,,Defensive rebound by A. Aminu,44,46
180,2,3:13.0,,Personal take foul by J. Holiday (drawn by A. Aminu),44,46
181,2,3:07.0,,A. Aminu makes 3-pt jump shot from 23 ft (assist by C. McCollum),44,49
182,2,2:59.0,A. Davis misses 2-pt layup from 1 ft,,44,49
183,2,2:57.0,,Defensive rebound by A. Aminu,44,49
184,2,2:57.0,,Portland full timeout,44,49
185,2,2:46.0,,D. Lillard misses 2-pt jump shot from 8 ft,44,49
186,2,2:43.0,,Offensive rebound by D. Lillard,44,49
187,2,2:43.0,,D. Lillard makes 2-pt layup at rim,44,51
188,2,2:26.0,Turnover by R. Rondo (bad pass; steal by E. Turner),,44,51
189,2,2:23.0,,D. Lillard misses 3-pt jump shot from 25 ft,44,51
190,2,2:23.0,Defensive rebound by Team,,44,51
191,2,2:23.0,,Loose ball foul by A. Aminu (drawn by N. Mirotić),44,51
192,2,2:23.0,N. Mirotić makes free throw 1 of 2,,45,51
193,2,2:23.0,N. Mirotić makes free throw 2 of 2,,46,51
194,2,2:07.0,,J. Nurkić makes 2-pt dunk at rim (assist by C. McCollum),46,53
195,2,1:57.0,Shooting foul by D. Lillard (drawn by E. Moore),,46,53
196,2,1:57.0,E. Moore makes free throw 1 of 2,,47,53
197,2,1:57.0,E. Moore misses free throw 2 of 2,,47,53
198,2,1:54.0,,Defensive rebound by A. Aminu,47,53
199,2,1:49.0,,Turnover by D. Lillard (out of bounds lost ball),47,53
200,2,1:42.0,Offensive foul by R. Rondo (drawn by E. Turner),,47,53
201,2,1:42.0,Turnover by R. Rondo (offensive foul),,47,53
202,2,1:27.0,,C. McCollum makes 3-pt jump shot from 27 ft,47,56
203,2,1:12.0,J. Holiday misses 2-pt jump shot from 1 ft,,47,56
204,2,1:08.0,Offensive rebound by A. Davis,,47,56
205,2,1:08.0,A. Davis makes 2-pt dunk at rim,,49,56
206,2,0:55.0,,C. McCollum misses 3-pt jump shot from 24 ft,49,56
207,2,0:54.0,,Offensive rebound by A. Aminu,49,56
208,2,0:41.0,,Personal foul by E. Moore (drawn by D. Lillard),49,56
209,2,0:41.0,I. Clark enters the game for J. Holiday,,49,56
210,2,0:35.0,,Shooting foul by N. Mirotić (drawn by J. Nurkić),49,56
211,2,0:35.0,,J. Nurkić makes free throw 1 of 2,49,57
212,2,0:35.0,,J. Nurkić misses free throw 2 of 2,49,57
213,2,0:33.0,Defensive rebound by N. Mirotić,,49,57
214,2,0:31.0,Personal foul by E. Turner (drawn by R. Rondo),,49,57
215,2,0:31.0,R. Rondo makes free throw 1 of 2,,50,57
216,2,0:31.0,R. Rondo makes free throw 2 of 2,,51,57
217,2,0:14.0,,J. Nurkić misses 2-pt layup from 1 ft,51,57
218,2,0:12.0,,Offensive rebound by J. Nurkić,51,57
219,2,0:12.0,,J. Nurkić makes 2-pt layup at rim,51,59
220,2,0:03.0,R. Rondo makes 3-pt jump shot from 25 ft,,54,59
221,3,11:48.0,J. Holiday makes 2-pt jump shot from 15 ft,,56,59
222,3,11:29.0,,Personal foul by J. Holiday (drawn by C. McCollum),56,59
223,3,11:22.0,,Shooting foul by A. Davis (drawn by J. Nurkić),56,59
224,3,11:22.0,,J. Nurkić makes free throw 1 of 2,56,60
225,3,11:22.0,,J. Nurkić makes free throw 2 of 2,56,61
226,3,11:07.0,J. Holiday makes 2-pt layup at rim,,58,61
227,3,11:00.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by E. Turner),58,64
228,3,10:49.0,J. Holiday makes 3-pt jump shot from 24 ft,,61,64
229,3,10:33.0,,D. Lillard misses 3-pt jump shot from 24 ft,61,64
230,3,10:33.0,Defensive rebound by R. Rondo,,61,64
231,3,10:27.0,N. Mirotić misses 3-pt jump shot from 24 ft,,61,64
232,3,10:27.0,Offensive rebound by Team,,61,64
233,3,10:18.0,J. Holiday misses 2-pt layup from 1 ft,,61,64
234,3,10:16.0,,Defensive rebound by A. Aminu,61,64
235,3,10:12.0,,Turnover by C. McCollum (out of bounds lost ball),61,64
236,3,9:58.0,E. Moore misses 3-pt jump shot from 25 ft,,61,64
237,3,9:56.0,,Defensive rebound by E. Turner,61,64
238,3,9:51.0,,E. Turner misses 2-pt jump shot from 12 ft,61,64
239,3,9:48.0,Defensive rebound by N. Mirotić,,61,64
240,3,9:31.0,E. Moore makes 2-pt jump shot from 1 ft (assist by J. Holiday),,63,64
241,3,9:09.0,,E. Turner misses 2-pt jump shot from 13 ft,63,64
242,3,9:06.0,Defensive rebound by A. Davis,,63,64
243,3,8:55.0,A. Davis makes 2-pt jump shot from 6 ft,,65,64
244,3,8:36.0,,C. McCollum misses 2-pt jump shot from 10 ft,65,64
245,3,8:33.0,Defensive rebound by R. Rondo,,65,64
246,3,8:31.0,Shooting foul by J. Nurkić (drawn by A. Davis),,65,64
247,3,8:31.0,A. Davis misses free throw 1 of 2,,65,64
248,3,8:31.0,Offensive rebound by Team,,65,64
249,3,8:31.0,,E. Davis enters the game for J. Nurkić,65,64
250,3,8:31.0,A. Davis misses free throw 2 of 2,,65,64
251,3,8:29.0,,Defensive rebound by C. McCollum,65,64
252,3,8:21.0,,C. McCollum makes 3-pt jump shot from 24 ft,65,67
253,3,8:07.0,N. Mirotić makes 3-pt jump shot from 24 ft (assist by R. Rondo),,68,67
254,3,7:48.0,,Turnover by E. Davis (bad pass),68,67
255,3,7:38.0,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),,70,67
256,3,7:38.0,,Portland full timeout,70,67
257,3,7:27.0,,Turnover by D. Lillard (step out of bounds),70,67
258,3,7:14.0,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),,72,67
259,3,7:04.0,,Shooting foul by J. Holiday (drawn by C. McCollum),72,67
260,3,7:04.0,,C. McCollum misses free throw 1 of 2,72,67
261,3,7:04.0,,Offensive rebound by Team,72,67
262,3,7:04.0,,M. Harkless enters the game for E. Turner,72,67
263,3,7:04.0,,C. McCollum makes free throw 2 of 2,72,68
264,3,6:51.0,E. Moore misses 2-pt jump shot from 5 ft,,72,68
265,3,6:48.0,,Defensive rebound by A. Aminu,72,68
266,3,6:30.0,,Offensive foul by A. Aminu (drawn by N. Mirotić),72,68
267,3,6:30.0,,Turnover by A. Aminu (offensive foul),72,68
268,3,6:19.0,J. Holiday misses 3-pt jump shot from 24 ft,,72,68
269,3,6:17.0,,Defensive rebound by M. Harkless,72,68
270,3,6:09.0,,C. McCollum misses 2-pt jump shot from 15 ft,72,68
271,3,6:07.0,Defensive rebound by A. Davis,,72,68
272,3,5:59.0,A. Davis makes 3-pt jump shot from 24 ft (assist by J. Holiday),,75,68
273,3,5:42.0,,D. Lillard misses 3-pt jump shot from 28 ft,75,68
274,3,5:41.0,Defensive rebound by A. Davis,,75,68
275,3,5:35.0,Turnover by E. Moore (out of bounds lost ball),,75,68
276,3,5:35.0,I. Clark enters the game for J. Holiday,,75,68
277,3,5:16.0,,D. Lillard misses 2-pt jump shot from 11 ft,75,68
278,3,5:14.0,Defensive rebound by A. Davis,,75,68
279,3,5:07.0,R. Rondo makes 2-pt layup from 1 ft,,77,68
280,3,4:58.0,,Portland full timeout,77,68
281,3,4:58.0,,Z. Collins enters the game for C. McCollum,77,68
282,3,4:58.0,,P. Connaughton enters the game for A. Aminu,77,68
283,3,4:45.0,,Z. Collins misses 3-pt jump shot from 25 ft,77,68
284,3,4:43.0,Defensive rebound by E. Moore,,77,68
285,3,4:29.0,A. Davis makes 2-pt dunk at rim (assist by E. Moore),,79,68
286,3,4:03.0,,D. Lillard makes 2-pt layup at rim,79,70
287,3,3:49.0,Offensive foul by A. Davis (drawn by Z. Collins),,79,70
288,3,3:49.0,Turnover by A. Davis (offensive foul),,79,70
289,3,3:49.0,S. Hill enters the game for N. Mirotić,,79,70
290,3,3:26.0,,P. Connaughton makes 2-pt layup at rim,79,72
291,3,3:10.0,R. Rondo makes 2-pt layup from 1 ft,,81,72
292,3,2:52.0,,Z. Collins makes 3-pt jump shot from 24 ft (assist by P. Connaughton),81,75
293,3,2:30.0,Personal foul by M. Harkless (drawn by A. Davis),,81,75
294,3,2:18.0,R. Rondo misses 3-pt jump shot from 24 ft,,81,75
295,3,2:18.0,Offensive rebound by Team,,81,75
296,3,2:18.0,D. Miller enters the game for E. Moore,,81,75
297,3,2:08.0,Turnover by I. Clark (bad pass; steal by D. Lillard),,81,75
298,3,2:03.0,,P. Connaughton misses 3-pt jump shot from 22 ft,81,75
299,3,2:01.0,Defensive rebound by A. Davis,,81,75
300,3,1:38.0,Turnover by A. Davis (out of bounds lost ball),,81,75
301,3,1:29.0,,Personal foul by I. Clark (drawn by D. Lillard),81,75
302,3,1:22.0,,D. Lillard makes 2-pt jump shot from 16 ft,81,77
303,3,1:22.0,,Shooting foul by D. Miller (drawn by D. Lillard),81,77
304,3,1:22.0,,D. Lillard makes free throw 1 of 1,81,78
305,3,1:09.0,A. Davis misses 3-pt jump shot from 25 ft,,81,78
306,3,1:06.0,,Defensive rebound by M. Harkless,81,78
307,3,0:45.0,,Turnover by M. Harkless (out of bounds lost ball),81,78
308,3,0:40.0,I. Clark makes 3-pt jump shot from 30 ft (assist by R. Rondo),,84,78
309,3,0:30.0,,Turnover by D. Lillard (bad pass),84,78
310,3,0:30.0,,A. Aminu enters the game for M. Harkless,84,78
311,3,0:17.0,Personal foul by P. Connaughton (drawn by I. Clark),,84,78
312,3,0:17.0,,W. Baldwin enters the game for D. Lillard,84,78
313,3,0:06.0,D. Miller makes 3-pt jump shot from 25 ft (assist by I. Clark),,87,78
314,3,0:01.0,,Turnover by W. Baldwin (lost ball; steal by S. Hill),87,78
315,4,11:45.0,,Z. Collins makes 2-pt layup from 1 ft (assist by P. Connaughton),87,80
316,4,11:25.0,J. Holiday misses 2-pt jump shot from 16 ft,,87,80
317,4,11:24.0,,Defensive rebound by Z. Collins,87,80
318,4,11:15.0,,Z. Collins misses 3-pt jump shot from 24 ft,87,80
319,4,11:12.0,Defensive rebound by I. Clark,,87,80
320,4,11:03.0,I. Clark misses 3-pt jump shot from 28 ft,,87,80
321,4,11:01.0,,Defensive rebound by M. Harkless,87,80
322,4,10:52.0,,Shooting foul by N. Mirotić (drawn by P. Connaughton),87,80
323,4,10:52.0,,P. Connaughton makes free throw 1 of 2,87,81
324,4,10:52.0,,A. Aminu enters the game for E. Davis,87,81
325,4,10:52.0,,P. Connaughton makes free throw 2 of 2,87,82
326,4,10:39.0,N. Mirotić makes 2-pt jump shot from 7 ft (assist by I. Clark),,89,82
327,4,10:21.0,,Offensive foul by Z. Collins (drawn by N. Mirotić),89,82
328,4,10:21.0,,Turnover by Z. Collins (offensive foul),89,82
329,4,10:21.0,A. Davis enters the game for S. Hill,,89,82
330,4,10:13.0,J. Holiday misses 2-pt layup at rim,,89,82
331,4,10:11.0,,Defensive rebound by A. Aminu,89,82
332,4,10:05.0,,C. McCollum makes 2-pt jump shot from 13 ft,89,84
333,4,9:48.0,N. Mirotić makes 2-pt jump shot from 18 ft (assist by I. Clark),,91,84
334,4,9:37.0,,C. McCollum makes 2-pt jump shot from 19 ft,91,86
335,4,9:22.0,Personal foul by P. Connaughton (drawn by A. Davis),,91,86
336,4,9:22.0,R. Rondo enters the game for I. Clark,,91,86
337,4,9:09.0,J. Holiday makes 2-pt layup at rim (assist by R. Rondo),,93,86
338,4,8:55.0,,C. McCollum misses 3-pt jump shot from 25 ft,93,86
339,4,8:53.0,Defensive rebound by R. Rondo,,93,86
340,4,8:42.0,A. Davis misses 2-pt layup from 1 ft,,93,86
341,4,8:40.0,,Defensive rebound by P. Connaughton,93,86
342,4,8:32.0,,P. Connaughton makes 3-pt jump shot from 24 ft (assist by C. McCollum),93,89
343,4,8:15.0,Turnover by R. Rondo (bad pass),,93,89
344,4,8:15.0,,D. Lillard enters the game for P. Connaughton,93,89
345,4,7:56.0,,A. Aminu misses 3-pt jump shot from 24 ft,93,89
346,4,7:52.0,Defensive rebound by R. Rondo,,93,89
347,4,7:49.0,Personal foul by A. Aminu (drawn by A. Davis),,93,89
348,4,7:49.0,E. Moore enters the game for N. Mirotić,,93,89
349,4,7:49.0,,P. Connaughton enters the game for Z. Collins,93,89
350,4,7:45.0,Turnover by R. Rondo (bad pass),,93,89
351,4,7:31.0,,D. Lillard makes 3-pt jump shot from 23 ft,93,92
352,4,7:31.0,,Shooting foul by E. Moore (drawn by D. Lillard),93,92
353,4,7:31.0,,D. Lillard makes free throw 1 of 1,93,93
354,4,7:09.0,E. Moore misses 2-pt jump shot from 14 ft,,93,93
355,4,7:06.0,,Defensive rebound by A. Aminu,93,93
356,4,6:57.0,,C. McCollum misses 2-pt jump shot from 15 ft,93,93
357,4,6:54.0,Defensive rebound by R. Rondo,,93,93
358,4,6:43.0,J. Holiday makes 2-pt jump shot from 20 ft,,95,93
359,4,6:15.0,Offensive charge foul by D. Lillard (drawn by J. Holiday),,95,93
360,4,6:15.0,,Turnover by D. Lillard (offensive foul),95,93
361,4,6:15.0,,Portland full timeout,95,93
362,4,6:15.0,,Z. Collins enters the game for P. Connaughton,95,93
363,4,6:15.0,N. Mirotić enters the game for D. Miller,,95,93
364,4,5:52.0,R. Rondo makes 2-pt layup from 1 ft,,97,93
365,4,5:26.0,,C. McCollum misses 2-pt jump shot from 12 ft,97,93
366,4,5:24.0,Defensive rebound by A. Davis,,97,93
367,4,5:12.0,New Orleans full timeout,,97,93
368,4,5:12.0,Offensive foul by A. Davis (drawn by A. Aminu),,97,93
369,4,5:12.0,Turnover by A. Davis (offensive foul),,97,93
370,4,4:54.0,,Z. Collins misses 3-pt jump shot from 23 ft,97,93
371,4,4:51.0,Defensive rebound by N. Mirotić,,97,93
372,4,4:34.0,A. Davis misses 2-pt layup from 1 ft,,97,93
373,4,4:33.0,,Defensive rebound by A. Aminu,97,93
374,4,4:17.0,,Z. Collins misses 2-pt layup from 2 ft,97,93
375,4,4:13.0,,Offensive rebound by M. Harkless,97,93
376,4,4:13.0,,M. Harkless makes 2-pt dunk at rim,97,95
377,4,3:55.0,J. Holiday misses 3-pt jump shot from 24 ft,,97,95
378,4,3:53.0,,Defensive rebound by D. Lillard,97,95
379,4,3:44.0,,D. Lillard misses 2-pt layup from 1 ft,97,95
380,4,3:43.0,,Offensive rebound by A. Aminu,97,95
381,4,3:43.0,,A. Aminu makes 2-pt layup at rim,97,97
382,4,3:43.0,New Orleans full timeout,,97,97
383,4,3:32.0,J. Holiday makes 2-pt hook shot from 2 ft,,99,97
384,4,3:20.0,,M. Harkless makes 3-pt jump shot from 22 ft (assist by D. Lillard),99,100
