,QUARTER,TIME_REMAINING,UTAH_ACTION,OKLAHOMA CITY_ACTION,UTAH_SCORE,OKLAHOMA CITY_SCORE
74,1,3:54.0,,R. Westbrook misses free throw 1 of 2,17,17
75,1,3:54.0,,Offensive rebound by Team,17,17
76,1,3:54.0,,P. George enters the game for C. Brewer,17,17
77,1,3:54.0,D. Favors enters the game for R. Gobert,,17,17
78,1,3:54.0,,R. Westbrook makes free throw 2 of 2,17,18
79,1,3:42.0,R. Rubio makes 2-pt layup at rim,,19,18
80,1,3:29.0,,Turnover by R. Westbrook (bad pass; steal by J. Crowder),19,18
81,1,3:29.0,Personal take foul by C. Anthony (drawn by J. Crowder),,19,18
82,1,3:29.0,J. Crowder misses free throw 1 of 2,,19,18
83,1,3:29.0,Offensive rebound by Team,,19,18
84,1,3:29.0,J. Crowder makes free throw 2 of 2,,20,18
85,1,3:20.0,,Turnover by J. Grant (out of bounds lost ball),20,18
86,1,3:07.0,D. Favors misses 2-pt jump shot from 16 ft,,20,18
87,1,3:04.0,,Defensive rebound by C. Anthony,20,18
88,1,2:48.0,,Turnover by C. Anthony (bad pass),20,18
89,1,2:48.0,,R. Felton enters the game for R. Westbrook,20,18
90,1,2:48.0,D. Exum enters the game for R. Rubio,,20,18
91,1,2:27.0,R. O'Neale misses 3-pt jump shot from 25 ft,,20,18
92,1,2:22.0,Offensive rebound by D. Favors,,20,18
93,1,2:17.0,D. Mitchell misses 3-pt jump shot from 26 ft,,20,18
94,1,2:11.0,Offensive rebound by D. Favors,,20,18
95,1,2:10.0,D. Favors misses 2-pt layup from 1 ft,,20,18
96,1,2:09.0,Offensive rebound by D. Favors,,20,18
97,1,1:59.0,,Violation by C. Anthony (kicked ball),20,18
98,1,1:50.0,Turnover by D. Mitchell (bad pass; steal by R. Felton),,20,18
99,1,1:47.0,,J. Grant makes 2-pt layup from 1 ft (assist by R. Felton),20,20
100,1,1:28.0,D. Mitchell misses 2-pt layup at rim,,20,20
101,1,1:26.0,Offensive rebound by D. Favors,,20,20
102,1,1:24.0,D. Favors makes 2-pt dunk at rim,,22,20
103,1,1:04.0,,Shooting foul by J. Crowder (drawn by C. Anthony),22,20
104,1,1:04.0,,C. Anthony makes free throw 1 of 2,22,21
105,1,1:04.0,J. Jerebko enters the game for D. Mitchell,,22,21
106,1,1:04.0,J. Ingles enters the game for J. Crowder,,22,21
107,1,1:04.0,,C. Anthony makes free throw 2 of 2,22,22
108,1,0:49.0,D. Exum misses 2-pt layup from 1 ft,,22,22
109,1,0:47.0,,Defensive rebound by J. Grant,22,22
110,1,0:38.0,,C. Anthony misses 3-pt jump shot from 25 ft,22,22
111,1,0:35.0,Defensive rebound by R. O'Neale,,22,22
112,1,0:14.0,R. O'Neale misses 2-pt layup from 5 ft,,22,22
113,1,0:11.0,Offensive rebound by D. Favors,,22,22
114,1,0:11.0,D. Favors makes 2-pt layup from 2 ft,,24,22
115,1,0:04.0,,P. George makes 3-pt jump shot from 27 ft,24,25
116,1,0:00.0,D. Exum makes 2-pt layup from 1 ft,,26,25
117,2,11:45.0,J. Jerebko misses 2-pt layup from 10 ft,,26,25
118,2,11:41.0,Offensive rebound by J. Jerebko,,26,25
119,2,11:41.0,J. Jerebko makes 2-pt layup at rim,,28,25
120,2,11:21.0,,P. George makes 3-pt jump shot from 26 ft,28,28
121,2,11:21.0,,Shooting foul by J. Ingles (drawn by P. George),28,28
122,2,11:21.0,,P. George makes free throw 1 of 1,28,29
123,2,10:56.0,Turnover by Team (shot clock),,28,29
124,2,10:45.0,,R. Felton makes 3-pt jump shot from 22 ft (assist by J. Grant),28,32
125,2,10:17.0,R. O'Neale makes 3-pt jump shot from 24 ft (assist by J. Ingles),,31,32
126,2,9:58.0,,P. George misses 2-pt layup from 1 ft,31,32
127,2,9:57.0,Defensive rebound by R. O'Neale,,31,32
128,2,9:41.0,J. Jerebko misses 3-pt jump shot from 23 ft,,31,32
129,2,9:36.0,Offensive rebound by D. Favors,,31,32
130,2,9:36.0,J. Jerebko makes 2-pt layup at rim (assist by D. Favors),,33,32
131,2,9:36.0,,Violation by J. Grant (def goaltending),33,32
132,2,9:17.0,,R. Felton misses 3-pt jump shot from 25 ft,33,32
133,2,9:13.0,Defensive rebound by R. O'Neale,,33,32
134,2,8:51.0,J. Ingles misses 3-pt jump shot from 26 ft,,33,32
135,2,8:51.0,,Defensive rebound by P. George,33,32
136,2,8:36.0,,J. Grant makes 2-pt layup at rim (assist by P. George),33,34
137,2,8:17.0,Shooting foul by J. Grant (drawn by D. Favors),,33,34
138,2,8:17.0,D. Favors makes free throw 1 of 2,,34,34
139,2,8:17.0,,S. Adams enters the game for Á. Abrines,34,34
140,2,8:17.0,,R. Westbrook enters the game for J. Grant,34,34
141,2,8:17.0,R. Rubio enters the game for D. Exum,,34,34
142,2,8:17.0,D. Mitchell enters the game for R. O'Neale,,34,34
143,2,8:17.0,D. Favors misses free throw 2 of 2,,34,34
144,2,8:15.0,,Defensive rebound by R. Westbrook,34,34
145,2,8:10.0,,Personal foul by D. Mitchell (drawn by R. Westbrook),34,34
146,2,8:10.0,R. Gobert enters the game for D. Favors,,34,34
147,2,8:03.0,,R. Westbrook misses 2-pt jump shot from 15 ft,34,34
148,2,7:59.0,Defensive rebound by J. Jerebko,,34,34
149,2,7:46.0,Personal foul by P. Patterson (drawn by R. Gobert),,34,34
150,2,7:39.0,J. Jerebko misses 2-pt layup from 1 ft,,34,34
151,2,7:37.0,Offensive rebound by R. Gobert,,34,34
152,2,7:35.0,R. Rubio makes 3-pt jump shot from 24 ft (assist by R. Gobert),,37,34
153,2,7:16.0,,P. George misses 2-pt jump shot from 23 ft,37,34
154,2,7:14.0,Defensive rebound by J. Jerebko,,37,34
155,2,7:02.0,J. Ingles makes 3-pt jump shot from 22 ft (assist by R. Rubio),,40,34
156,2,6:44.0,,P. Patterson misses 3-pt jump shot from 23 ft,40,34
157,2,6:41.0,,Offensive rebound by S. Adams,40,34
158,2,6:41.0,,S. Adams misses 2-pt layup at rim,40,34
159,2,6:41.0,,Offensive rebound by S. Adams,40,34
160,2,6:41.0,,Shooting foul by R. Rubio (drawn by S. Adams),40,34
161,2,6:41.0,,Oklahoma City full timeout,40,34
162,2,6:41.0,,C. Anthony enters the game for R. Felton,40,34
163,2,6:41.0,,Á. Abrines enters the game for P. George,40,34
164,2,6:41.0,,C. Brewer enters the game for P. Patterson,40,34
165,2,6:41.0,,S. Adams makes free throw 1 of 2,40,35
166,2,6:41.0,,S. Adams misses free throw 2 of 2,40,35
167,2,6:39.0,Defensive rebound by R. Gobert,,40,35
168,2,6:25.0,D. Mitchell misses 2-pt jump shot from 23 ft,,40,35
169,2,6:22.0,,Defensive rebound by S. Adams,40,35
170,2,6:19.0,,R. Westbrook misses 2-pt jump shot from 19 ft,40,35
171,2,6:14.0,Defensive rebound by R. Rubio,,40,35
172,2,6:09.0,Shooting foul by Á. Abrines (drawn by R. Gobert),,40,35
173,2,6:09.0,R. Gobert misses free throw 1 of 2,,40,35
174,2,6:09.0,Offensive rebound by Team,,40,35
175,2,6:09.0,R. Gobert misses free throw 2 of 2,,40,35
176,2,6:08.0,,Defensive rebound by R. Westbrook,40,35
177,2,5:53.0,,C. Anthony misses 2-pt jump shot from 13 ft,40,35
178,2,5:50.0,Defensive rebound by D. Mitchell,,40,35
179,2,5:47.0,J. Jerebko makes 2-pt dunk at rim (assist by D. Mitchell),,42,35
180,2,5:27.0,,Turnover by R. Westbrook (bad pass; steal by R. Gobert),42,35
181,2,5:27.0,Turnover by R. Rubio (bad pass),,42,35
182,2,5:27.0,,P. George enters the game for Á. Abrines,42,35
183,2,5:21.0,,C. Brewer makes 2-pt layup at rim (assist by R. Westbrook),42,37
184,2,5:06.0,R. Gobert misses 2-pt layup from 1 ft (block by P. George),,42,37
185,2,5:05.0,,Defensive rebound by S. Adams,42,37
186,2,5:05.0,,Personal take foul by J. Jerebko (drawn by R. Westbrook),42,37
187,2,5:01.0,,R. Westbrook misses 2-pt jump shot from 14 ft,42,37
188,2,4:57.0,Defensive rebound by J. Jerebko,,42,37
189,2,4:47.0,J. Jerebko misses 3-pt jump shot from 22 ft,,42,37
190,2,4:47.0,Offensive rebound by Team,,42,37
191,2,4:47.0,,Loose ball foul by C. Anthony (drawn by R. Gobert),42,37
192,2,4:41.0,Shooting foul by R. Westbrook (drawn by R. Rubio),,42,37
193,2,4:41.0,R. Rubio makes free throw 1 of 2,,43,37
194,2,4:41.0,,Oklahoma City full timeout,43,37
195,2,4:41.0,D. Favors enters the game for J. Jerebko,,43,37
196,2,4:41.0,R. Rubio makes free throw 2 of 2,,44,37
197,2,4:23.0,,C. Anthony makes 2-pt layup from 1 ft (assist by R. Westbrook),44,39
198,2,4:03.0,D. Mitchell makes 2-pt layup at rim (assist by R. Rubio),,46,39
199,2,3:39.0,,C. Anthony makes 2-pt jump shot from 15 ft,46,41
200,2,3:21.0,Turnover by R. Rubio (bad pass; steal by R. Westbrook),,46,41
201,2,3:16.0,,C. Brewer misses 2-pt layup from 1 ft,46,41
202,2,3:12.0,Defensive rebound by R. Rubio,,46,41
203,2,3:09.0,R. Gobert makes 2-pt dunk from 1 ft (assist by R. Rubio),,48,41
204,2,2:56.0,,Personal foul by D. Favors (drawn by C. Anthony),48,41
205,2,2:56.0,,C. Anthony misses free throw 1 of 2,48,41
206,2,2:56.0,,Offensive rebound by Team,48,41
207,2,2:56.0,,C. Anthony makes free throw 2 of 2,48,42
208,2,2:42.0,Turnover by D. Favors (bad pass; steal by S. Adams),,48,42
209,2,2:34.0,,C. Brewer makes 3-pt jump shot from 22 ft (assist by R. Westbrook),48,45
210,2,2:08.0,D. Mitchell misses 3-pt jump shot from 26 ft,,48,45
211,2,2:04.0,,Defensive rebound by P. George,48,45
212,2,1:59.0,,C. Anthony misses 3-pt jump shot from 28 ft,48,45
213,2,1:56.0,Defensive rebound by Team,,48,45
214,2,1:39.0,R. Rubio makes 3-pt jump shot from 25 ft (assist by J. Ingles),,51,45
215,2,1:19.0,,P. George misses 3-pt jump shot from 24 ft,51,45
216,2,1:15.0,,Offensive rebound by S. Adams,51,45
217,2,1:07.0,,Shooting foul by D. Favors (drawn by P. George),51,45
218,2,1:07.0,,P. George misses free throw 1 of 2,51,45
219,2,1:07.0,,Offensive rebound by Team,51,45
220,2,1:07.0,,J. Grant enters the game for S. Adams,51,45
221,2,1:07.0,J. Jerebko enters the game for R. Gobert,,51,45
222,2,1:07.0,,P. George makes free throw 2 of 2,51,46
223,2,0:50.0,R. Rubio misses 2-pt jump shot from 16 ft,,51,46
224,2,0:46.0,,Defensive rebound by P. George,51,46
225,2,0:39.0,,C. Brewer misses 3-pt jump shot from 22 ft,51,46
226,2,0:35.0,Defensive rebound by J. Jerebko,,51,46
227,2,0:28.0,J. Jerebko makes 2-pt layup at rim (assist by D. Favors),,53,46
228,2,0:10.0,,C. Anthony misses 2-pt layup at rim,53,46
229,2,0:09.0,Defensive rebound by R. Rubio,,53,46
230,2,0:03.0,R. Rubio misses 2-pt jump shot from 15 ft,,53,46
231,2,0:01.0,,Defensive rebound by P. George,53,46
232,2,0:00.0,,P. George misses 3-pt jump shot from 62 ft,53,46
233,2,0:00.0,,Offensive rebound by Team,53,46
234,3,11:45.0,D. Favors makes 2-pt dunk at rim (assist by R. Gobert),,55,46
235,3,11:32.0,,C. Anthony makes 2-pt jump shot from 19 ft,55,48
236,3,11:18.0,D. Favors misses 2-pt jump shot from 7 ft,,55,48
237,3,11:15.0,Offensive rebound by D. Favors,,55,48
238,3,11:01.0,D. Favors makes 2-pt jump shot from 15 ft (assist by R. Rubio),,57,48
239,3,10:47.0,,C. Brewer makes 2-pt layup from 1 ft (assist by R. Westbrook),57,50
240,3,10:32.0,J. Ingles misses 3-pt jump shot from 22 ft,,57,50
241,3,10:29.0,,Defensive rebound by R. Westbrook,57,50
242,3,10:24.0,,S. Adams makes 2-pt layup at rim (assist by R. Westbrook),57,52
243,3,9:58.0,D. Mitchell misses 3-pt jump shot from 25 ft,,57,52
244,3,9:56.0,Offensive rebound by D. Favors,,57,52
245,3,9:52.0,R. Rubio misses 2-pt jump shot from 15 ft,,57,52
246,3,9:49.0,,Defensive rebound by C. Anthony,57,52
247,3,9:42.0,,R. Westbrook misses 2-pt layup from 1 ft,57,52
248,3,9:40.0,Defensive rebound by R. Rubio,,57,52
249,3,9:34.0,D. Favors makes 2-pt layup from 1 ft (assist by R. Gobert),,59,52
250,3,9:08.0,,Turnover by S. Adams (bad pass; steal by D. Favors),59,52
251,3,9:04.0,J. Ingles misses 2-pt layup from 2 ft,,59,52
252,3,9:02.0,,Defensive rebound by C. Anthony,59,52
253,3,9:00.0,,Shooting foul by R. Rubio (drawn by C. Brewer),59,52
254,3,9:00.0,,C. Brewer makes free throw 1 of 2,59,53
255,3,9:00.0,,C. Brewer makes free throw 2 of 2,59,54
256,3,8:44.0,R. Rubio misses 2-pt jump shot from 10 ft,,59,54
257,3,8:41.0,Offensive rebound by R. Gobert,,59,54
258,3,8:40.0,R. Gobert misses 2-pt layup from 2 ft (block by P. George),,59,54
259,3,8:37.0,,Defensive rebound by P. George,59,54
260,3,8:37.0,,Turnover by P. George (bad pass),59,54
261,3,8:22.0,D. Favors makes 3-pt jump shot from 22 ft (assist by R. Rubio),,62,54
262,3,7:59.0,,P. George makes 2-pt jump shot from 18 ft (assist by R. Westbrook),62,56
263,3,7:37.0,Shooting foul by S. Adams (drawn by R. Gobert),,62,56
264,3,7:37.0,R. Gobert misses free throw 1 of 2,,62,56
265,3,7:37.0,Offensive rebound by Team,,62,56
266,3,7:37.0,J. Crowder enters the game for J. Ingles,,62,56
267,3,7:37.0,R. Gobert misses free throw 2 of 2,,62,56
268,3,7:36.0,,Defensive rebound by C. Anthony,62,56
269,3,7:30.0,,R. Westbrook makes 2-pt layup from 1 ft,62,58
270,3,7:14.0,R. Rubio makes 3-pt jump shot from 22 ft (assist by J. Crowder),,65,58
271,3,6:58.0,,P. George misses 3-pt jump shot from 25 ft,65,58
272,3,6:56.0,Defensive rebound by D. Favors,,65,58
273,3,6:50.0,R. Rubio misses 2-pt jump shot from 4 ft,,65,58
274,3,6:48.0,Offensive rebound by R. Gobert,,65,58
275,3,6:46.0,Shooting foul by S. Adams (drawn by R. Gobert),,65,58
276,3,6:46.0,,Oklahoma City full timeout,65,58
277,3,6:46.0,,J. Grant enters the game for S. Adams,65,58
278,3,6:46.0,R. Gobert makes free throw 1 of 2,,66,58
279,3,6:46.0,R. Gobert makes free throw 2 of 2,,67,58
280,3,6:38.0,,C. Anthony misses 3-pt jump shot from 25 ft,67,58
281,3,6:35.0,Defensive rebound by R. Rubio,,67,58
282,3,6:20.0,R. Rubio misses 3-pt jump shot from 27 ft,,67,58
283,3,6:18.0,,Defensive rebound by C. Brewer,67,58
284,3,6:13.0,,R. Westbrook makes 3-pt jump shot from 25 ft,67,61
285,3,6:00.0,Turnover by Team (turnover),,67,61
286,3,6:00.0,R. O'Neale enters the game for D. Favors,,67,61
287,3,5:46.0,,P. George makes 2-pt jump shot from 7 ft,67,63
288,3,5:20.0,J. Crowder misses 3-pt jump shot from 23 ft,,67,63
289,3,5:20.0,,Defensive rebound by R. Westbrook,67,63
290,3,5:11.0,,R. Westbrook misses 3-pt jump shot from 25 ft,67,63
291,3,5:10.0,Defensive rebound by R. Gobert,,67,63
292,3,5:08.0,Turnover by R. Gobert (bad pass; steal by R. Westbrook),,67,63
293,3,5:05.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by R. Westbrook),67,66
294,3,5:03.0,Utah full timeout,,67,66
295,3,4:53.0,Personal block foul by P. George (drawn by R. O'Neale),,67,66
296,3,4:42.0,Turnover by D. Mitchell (bad pass; steal by R. Westbrook),,67,66
297,3,4:40.0,,Personal foul by R. O'Neale (drawn by R. Westbrook),67,66
298,3,4:29.0,,P. George makes 3-pt jump shot from 24 ft (assist by R. Westbrook),67,69
299,3,4:07.0,Turnover by R. Rubio (lost ball; steal by C. Brewer),,67,69
300,3,3:58.0,,R. Westbrook makes 2-pt layup from 1 ft,67,71
301,3,3:35.0,J. Crowder misses 3-pt jump shot from 23 ft,,67,71
302,3,3:32.0,,Defensive rebound by C. Anthony,67,71
303,3,3:27.0,,P. George misses 3-pt jump shot from 25 ft,67,71
304,3,3:24.0,Defensive rebound by R. Gobert,,67,71
305,3,3:21.0,Utah full timeout,,67,71
306,3,3:21.0,D. Exum enters the game for R. Rubio,,67,71
307,3,3:16.0,Personal foul by R. Westbrook (drawn by R. Gobert),,67,71
308,3,3:06.0,D. Exum misses 2-pt layup from 1 ft,,67,71
309,3,3:03.0,,Defensive rebound by C. Anthony,67,71
310,3,2:44.0,,P. George misses 3-pt jump shot from 25 ft,67,71
311,3,2:42.0,Defensive rebound by R. Gobert,,67,71
312,3,2:36.0,D. Mitchell misses 2-pt layup from 2 ft (block by C. Brewer),,67,71
313,3,2:36.0,Offensive rebound by Team,,67,71
314,3,2:36.0,,R. Felton enters the game for R. Westbrook,67,71
315,3,2:36.0,,Á. Abrines enters the game for P. George,67,71
316,3,2:36.0,D. Favors enters the game for R. O'Neale,,67,71
317,3,2:36.0,J. Ingles enters the game for R. Gobert,,67,71
318,3,2:28.0,D. Mitchell misses 2-pt dunk at rim,,67,71
319,3,2:25.0,Offensive rebound by D. Exum,,67,71
320,3,2:18.0,Turnover by D. Exum (bad pass; steal by R. Felton),,67,71
321,3,2:15.0,,C. Brewer makes 2-pt layup from 1 ft (assist by R. Felton),67,73
322,3,2:15.0,Violation by D. Mitchell (def goaltending),,67,73
323,3,1:56.0,D. Favors misses 2-pt jump shot from 18 ft,,67,73
324,3,1:52.0,,Defensive rebound by R. Felton,67,73
325,3,1:41.0,,J. Grant makes 2-pt layup from 1 ft (assist by R. Felton),67,75
326,3,1:24.0,D. Mitchell misses 2-pt jump shot from 7 ft,,67,75
327,3,1:21.0,,Defensive rebound by C. Anthony,67,75
328,3,1:02.0,,C. Anthony makes 2-pt jump shot from 11 ft,67,77
329,3,0:54.0,Personal foul by C. Brewer (drawn by D. Mitchell),,67,77
330,3,0:54.0,D. Mitchell makes free throw 1 of 2,,68,77
331,3,0:54.0,D. Mitchell makes free throw 2 of 2,,69,77
332,3,0:42.0,,Personal foul by J. Crowder (drawn by C. Anthony),69,77
333,3,0:34.0,,C. Anthony misses 2-pt jump shot from 12 ft,69,77
334,3,0:31.0,Defensive rebound by D. Mitchell,,69,77
335,3,0:24.0,D. Mitchell makes 2-pt layup from 2 ft,,71,77
336,3,0:24.0,Shooting foul by J. Grant (drawn by D. Mitchell),,71,77
337,3,0:24.0,,P. George enters the game for C. Brewer,71,77
338,3,0:24.0,D. Mitchell makes free throw 1 of 1,,72,77
339,3,0:09.0,,R. Felton makes 2-pt layup from 1 ft,72,79
340,3,0:01.0,D. Mitchell makes 2-pt dunk at rim,,74,79
341,3,0:00.0,,P. George misses 3-pt jump shot from 56 ft,74,79
342,3,0:00.0,,Offensive rebound by Team,74,79
343,4,11:47.0,,Á. Abrines misses 3-pt jump shot from 25 ft,74,79
344,4,11:43.0,Defensive rebound by D. Favors,,74,79
345,4,11:30.0,D. Mitchell misses 3-pt jump shot from 25 ft,,74,79
346,4,11:26.0,,Defensive rebound by R. Felton,74,79
347,4,11:15.0,,Turnover by R. Felton (lost ball; steal by D. Exum),74,79
348,4,11:13.0,J. Jerebko makes 2-pt layup from 1 ft (assist by D. Exum),,76,79
349,4,10:54.0,,P. George misses 3-pt jump shot from 24 ft,76,79
350,4,10:50.0,Defensive rebound by J. Ingles,,76,79
351,4,10:47.0,Shooting foul by Á. Abrines (drawn by D. Mitchell),,76,79
352,4,10:47.0,D. Mitchell makes free throw 1 of 2,,77,79
353,4,10:47.0,D. Mitchell misses free throw 2 of 2,,77,79
354,4,10:45.0,,Defensive rebound by P. Patterson,77,79
355,4,10:27.0,,Á. Abrines misses 2-pt layup from 1 ft,77,79
356,4,10:21.0,Defensive rebound by D. Mitchell,,77,79
357,4,10:19.0,Shooting foul by Á. Abrines (drawn by D. Mitchell),,77,79
358,4,10:19.0,D. Mitchell makes free throw 1 of 2,,78,79
359,4,10:19.0,,R. Westbrook enters the game for Á. Abrines,78,79
360,4,10:19.0,D. Mitchell makes free throw 2 of 2,,79,79
361,4,10:09.0,,Shooting foul by J. Jerebko (drawn by J. Grant),79,79
362,4,10:09.0,,J. Grant misses free throw 1 of 2,79,79
363,4,10:09.0,,Offensive rebound by Team,79,79
364,4,10:09.0,,J. Grant makes free throw 2 of 2,79,80
365,4,9:50.0,D. Mitchell makes 2-pt jump shot from 10 ft,,81,80
366,4,9:40.0,,R. Westbrook misses 2-pt jump shot from 15 ft,81,80
367,4,9:35.0,Defensive rebound by D. Favors,,81,80
368,4,9:20.0,Shooting foul by R. Felton (drawn by D. Favors),,81,80
369,4,9:20.0,D. Favors makes free throw 1 of 2,,82,80
370,4,9:20.0,R. Rubio enters the game for D. Exum,,82,80
371,4,9:20.0,J. Crowder enters the game for D. Mitchell,,82,80
372,4,9:20.0,D. Favors misses free throw 2 of 2,,82,80
373,4,9:19.0,,Defensive rebound by R. Westbrook,82,80
374,4,9:06.0,,P. George misses 2-pt layup at rim,82,80
375,4,9:04.0,,Offensive rebound by P. Patterson,82,80
376,4,9:04.0,,P. Patterson misses 2-pt layup at rim,82,80
377,4,9:02.0,Defensive rebound by D. Favors,,82,80
378,4,8:47.0,R. Rubio makes 3-pt jump shot from 22 ft (assist by J. Crowder),,85,80
379,4,8:44.0,,Oklahoma City full timeout,85,80
380,4,8:44.0,R. Gobert enters the game for J. Jerebko,,85,80
381,4,8:44.0,D. Mitchell enters the game for D. Favors,,85,80
382,4,8:37.0,,R. Felton misses 3-pt jump shot from 23 ft,85,80
383,4,8:34.0,Defensive rebound by J. Crowder,,85,80
384,4,8:14.0,Turnover by D. Mitchell (bad pass; steal by R. Westbrook),,85,80
385,4,8:07.0,,R. Felton makes 3-pt jump shot from 24 ft (assist by P. Patterson),85,83
386,4,7:42.0,R. Rubio misses 2-pt layup from 1 ft,,85,83
387,4,7:40.0,,Defensive rebound by P. George,85,83
388,4,7:37.0,,J. Grant misses 3-pt jump shot from 23 ft,85,83
389,4,7:33.0,Defensive rebound by R. Gobert,,85,83
390,4,7:23.0,D. Mitchell makes 2-pt layup from 1 ft,,87,83
