,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DENVER_ACTION,GOLDEN STATE_SCORE,DENVER_SCORE
121,2,11:27.0,Offensive rebound by Team,,32,29
122,2,11:27.0,K. Looney misses free throw 2 of 2,,32,29
123,2,11:24.0,,Defensive rebound by W. Chandler,32,29
124,2,11:11.0,,E. Mudiay misses 2-pt layup from 4 ft (block by K. Looney),32,29
125,2,11:07.0,Defensive rebound by K. Durant,,32,29
126,2,11:05.0,K. Thompson makes 2-pt layup from 2 ft (assist by K. Durant),,34,29
127,2,10:51.0,,G. Harris misses 2-pt jump shot from 19 ft,34,29
128,2,10:48.0,Defensive rebound by K. Durant,,34,29
129,2,10:43.0,S. Livingston makes 2-pt jump shot from 4 ft (assist by K. Durant),,36,29
130,2,10:21.0,,D. Arthur misses 3-pt jump shot from 22 ft,36,29
131,2,10:19.0,Defensive rebound by K. Durant,,36,29
132,2,10:09.0,K. Thompson misses 3-pt jump shot from 22 ft,,36,29
133,2,10:05.0,,Defensive rebound by E. Mudiay,36,29
134,2,9:47.0,,G. Harris makes 2-pt jump shot from 2 ft,36,31
135,2,9:29.0,S. Livingston misses 3-pt jump shot from 22 ft,,36,31
136,2,9:26.0,Offensive rebound by K. Looney,,36,31
137,2,9:25.0,K. Thompson misses 2-pt jump shot from 12 ft,,36,31
138,2,9:23.0,,Defensive rebound by T. Lyles,36,31
139,2,9:10.0,,E. Mudiay makes 3-pt jump shot from 24 ft (assist by D. Arthur),36,34
140,2,8:57.0,K. Durant makes 2-pt jump shot from 14 ft,,38,34
141,2,8:42.0,,E. Mudiay misses 2-pt layup from 2 ft,38,34
142,2,8:41.0,Defensive rebound by K. Looney,,38,34
143,2,8:29.0,Shooting foul by G. Harris (drawn by K. Durant),,38,34
144,2,8:29.0,K. Durant misses free throw 1 of 2,,38,34
145,2,8:29.0,Offensive rebound by Team,,38,34
146,2,8:29.0,K. Durant makes free throw 2 of 2,,39,34
147,2,8:20.0,,Shooting foul by K. Durant (drawn by T. Lyles),39,34
148,2,8:20.0,,T. Lyles makes free throw 1 of 3,39,35
149,2,8:20.0,,T. Lyles makes free throw 2 of 3,39,36
150,2,8:20.0,,T. Lyles misses free throw 3 of 3,39,36
151,2,8:17.0,Defensive rebound by S. Livingston,,39,36
152,2,8:08.0,S. Livingston makes 2-pt jump shot from 16 ft (assist by K. Looney),,41,36
153,2,8:08.0,Shooting foul by E. Mudiay (drawn by S. Livingston),,41,36
154,2,8:08.0,D. Green enters the game for K. Looney,,41,36
155,2,8:08.0,N. Young enters the game for A. Iguodala,,41,36
156,2,8:08.0,S. Livingston makes free throw 1 of 1,,42,36
157,2,7:50.0,,G. Harris makes 3-pt jump shot from 25 ft (assist by D. Arthur),42,39
158,2,7:38.0,K. Durant makes 2-pt jump shot from 20 ft (assist by D. Green),,44,39
159,2,7:22.0,,T. Lyles makes 3-pt jump shot from 22 ft (assist by E. Mudiay),44,42
160,2,7:11.0,S. Livingston misses 2-pt hook shot from 5 ft,,44,42
161,2,7:09.0,,Defensive rebound by E. Mudiay,44,42
162,2,7:05.0,,E. Mudiay makes 2-pt jump shot from 18 ft,44,44
163,2,6:38.0,K. Thompson misses 3-pt jump shot from 24 ft,,44,44
164,2,6:35.0,,Defensive rebound by E. Mudiay,44,44
165,2,6:32.0,,Shooting foul by D. Green (drawn by G. Harris),44,44
166,2,6:32.0,,Denver full timeout,44,44
167,2,6:32.0,,J. Murray enters the game for D. Arthur,44,44
168,2,6:32.0,,N. Jokić enters the game for E. Mudiay,44,44
169,2,6:32.0,S. Curry enters the game for K. Thompson,,44,44
170,2,6:32.0,Z. Pachulia enters the game for K. Durant,,44,44
171,2,6:32.0,,G. Harris makes free throw 1 of 2,44,45
172,2,6:32.0,,G. Harris makes free throw 2 of 2,44,46
173,2,6:19.0,N. Young misses 3-pt jump shot from 25 ft,,44,46
174,2,6:16.0,,Defensive rebound by T. Lyles,44,46
175,2,5:55.0,,W. Chandler makes 2-pt layup from 1 ft,44,48
176,2,5:43.0,Turnover by Z. Pachulia (bad pass),,44,48
177,2,5:33.0,,J. Murray makes 2-pt dunk from 1 ft (assist by W. Chandler),44,50
178,2,5:31.0,Golden State full timeout,,44,50
179,2,5:31.0,,W. Barton enters the game for W. Chandler,44,50
180,2,5:31.0,K. Durant enters the game for S. Livingston,,44,50
181,2,5:21.0,K. Durant makes 2-pt jump shot from 13 ft (assist by S. Curry),,46,50
182,2,5:08.0,,T. Lyles misses 3-pt jump shot from 25 ft,46,50
183,2,5:04.0,Defensive rebound by D. Green,,46,50
184,2,4:57.0,K. Durant makes 2-pt jump shot from 12 ft (assist by D. Green),,48,50
185,2,4:42.0,,G. Harris misses 2-pt jump shot from 16 ft,48,50
186,2,4:39.0,Defensive rebound by D. Green,,48,50
187,2,4:33.0,K. Durant makes 2-pt dunk from 1 ft (assist by D. Green),,50,50
188,2,4:19.0,,N. Jokić misses 3-pt jump shot from 24 ft,50,50
189,2,4:17.0,Defensive rebound by D. Green,,50,50
190,2,4:12.0,K. Durant misses 3-pt jump shot from 25 ft,,50,50
191,2,4:09.0,,Defensive rebound by N. Jokić,50,50
192,2,4:05.0,,Turnover by N. Jokić (bad pass; steal by S. Curry),50,50
193,2,3:48.0,Turnover by S. Curry (lost ball; steal by J. Murray),,50,50
194,2,3:44.0,,W. Barton makes 2-pt dunk from 1 ft (assist by J. Murray),50,52
195,2,3:28.0,Z. Pachulia makes 2-pt dunk from 1 ft (assist by S. Curry),,52,52
196,2,3:16.0,,Turnover by G. Harris (lost ball; steal by N. Young),52,52
197,2,3:10.0,N. Young makes 2-pt layup from 2 ft (assist by K. Durant),,54,52
198,2,3:09.0,,Denver full timeout,54,52
199,2,3:09.0,,W. Chandler enters the game for T. Lyles,54,52
200,2,3:09.0,K. Thompson enters the game for N. Young,,54,52
201,2,2:50.0,,N. Jokić misses 2-pt hook shot from 4 ft,54,52
202,2,2:49.0,,Offensive rebound by W. Barton,54,52
203,2,2:45.0,,W. Barton misses 2-pt hook shot from 3 ft,54,52
204,2,2:42.0,Defensive rebound by K. Durant,,54,52
205,2,2:35.0,Turnover by D. Green (bad pass),,54,52
206,2,2:30.0,,Personal foul by Z. Pachulia (drawn by N. Jokić),54,52
207,2,2:20.0,,W. Barton misses 2-pt jump shot from 16 ft,54,52
208,2,2:15.0,,Offensive rebound by G. Harris,54,52
209,2,2:00.0,,J. Murray misses 2-pt jump shot from 10 ft,54,52
210,2,1:59.0,Defensive rebound by Team,,54,52
211,2,1:47.0,S. Curry misses 3-pt jump shot from 24 ft,,54,52
212,2,1:44.0,Offensive rebound by S. Curry,,54,52
213,2,1:42.0,S. Curry makes 2-pt layup from 4 ft,,56,52
214,2,1:27.0,,N. Jokić makes 2-pt layup from 2 ft (assist by W. Chandler),56,54
215,2,1:27.0,,Shooting foul by Z. Pachulia (drawn by N. Jokić),56,54
216,2,1:27.0,N. Young enters the game for Z. Pachulia,,56,54
217,2,1:27.0,,N. Jokić makes free throw 1 of 1,56,55
218,2,1:12.0,S. Curry misses 3-pt jump shot from 24 ft,,56,55
219,2,1:10.0,,Defensive rebound by Team,56,55
220,2,1:00.0,,N. Jokić misses 2-pt jump shot from 12 ft,56,55
221,2,0:58.0,,Offensive rebound by J. Murray,56,55
222,2,0:46.0,,N. Jokić misses 2-pt hook shot from 5 ft,56,55
223,2,0:42.0,Defensive rebound by S. Curry,,56,55
224,2,0:41.0,Turnover by S. Curry (bad pass; steal by N. Jokić),,56,55
225,2,0:38.0,,G. Harris misses 3-pt jump shot from 23 ft,56,55
226,2,0:35.0,Defensive rebound by S. Curry,,56,55
227,2,0:28.0,K. Thompson misses 2-pt jump shot from 21 ft,,56,55
228,2,0:26.0,,Defensive rebound by G. Harris,56,55
229,2,0:25.0,,G. Harris misses 3-pt jump shot from 25 ft,56,55
230,2,0:22.0,,Offensive rebound by W. Barton,56,55
231,2,0:21.0,,W. Barton misses 2-pt layup from 2 ft,56,55
232,2,0:19.0,Defensive rebound by Team,,56,55
233,2,0:19.0,,Loose ball foul by W. Chandler (drawn by D. Green),56,55
234,2,0:19.0,,T. Craig enters the game for N. Jokić,56,55
235,2,0:04.0,Turnover by S. Curry (bad pass; steal by W. Chandler),,56,55
236,2,0:00.0,,Turnover by G. Harris (bad pass),56,55
237,3,11:47.0,K. Durant makes 2-pt dunk from 2 ft (assist by D. Green),,58,55
238,3,11:23.0,,Turnover by J. Murray (bad pass; steal by Z. Pachulia),58,55
239,3,11:19.0,Z. Pachulia misses 2-pt layup from 3 ft,,58,55
240,3,11:15.0,,Defensive rebound by J. Murray,58,55
241,3,11:10.0,,J. Murray makes 2-pt layup from 2 ft,58,57
242,3,10:54.0,D. Green misses 2-pt jump shot from 8 ft,,58,57
243,3,10:51.0,,Defensive rebound by W. Chandler,58,57
244,3,10:44.0,,N. Jokić makes 2-pt hook shot from 4 ft (assist by W. Chandler),58,59
245,3,10:33.0,Shooting foul by N. Jokić (drawn by Z. Pachulia),,58,59
246,3,10:33.0,Z. Pachulia makes free throw 1 of 2,,59,59
247,3,10:33.0,Z. Pachulia makes free throw 2 of 2,,60,59
248,3,10:19.0,,N. Jokić makes 3-pt jump shot from 24 ft (assist by G. Harris),60,62
249,3,10:02.0,Z. Pachulia misses 2-pt layup from 2 ft,,60,62
250,3,9:58.0,Offensive rebound by Z. Pachulia,,60,62
251,3,9:58.0,Z. Pachulia misses 2-pt layup at rim,,60,62
252,3,9:57.0,,Defensive rebound by N. Jokić,60,62
253,3,9:41.0,,Turnover by N. Jokić (bad pass; steal by D. Green),60,62
254,3,9:41.0,Personal foul by W. Chandler (drawn by D. Green),,60,62
255,3,9:39.0,Shooting foul by W. Chandler (drawn by K. Durant),,60,62
256,3,9:39.0,K. Durant makes free throw 1 of 3,,61,62
257,3,9:39.0,K. Durant makes free throw 2 of 3,,62,62
258,3,9:39.0,K. Durant makes free throw 3 of 3,,63,62
259,3,9:16.0,,G. Harris misses 2-pt jump shot from 13 ft,63,62
260,3,9:15.0,Defensive rebound by Team,,63,62
261,3,9:15.0,,Turnover by Team (shot clock),63,62
262,3,9:06.0,S. Curry makes 3-pt jump shot from 25 ft,,66,62
263,3,8:51.0,,N. Jokić makes 2-pt jump shot from 4 ft (assist by J. Murray),66,64
264,3,8:38.0,K. Thompson misses 3-pt jump shot from 22 ft,,66,64
265,3,8:32.0,Offensive rebound by Z. Pachulia,,66,64
266,3,8:30.0,Personal foul by W. Chandler (drawn by K. Durant),,66,64
267,3,8:30.0,,T. Craig enters the game for W. Chandler,66,64
268,3,8:13.0,D. Green makes 2-pt layup from 1 ft (assist by K. Durant),,68,64
269,3,7:52.0,,J. Murray misses 3-pt jump shot from 24 ft,68,64
270,3,7:48.0,Defensive rebound by Z. Pachulia,,68,64
271,3,7:33.0,D. Green makes 2-pt layup from 2 ft,,70,64
272,3,7:32.0,,Denver full timeout,70,64
273,3,7:32.0,,T. Lyles enters the game for W. Barton,70,64
274,3,7:17.0,,T. Lyles misses 2-pt jump shot from 19 ft,70,64
275,3,7:14.0,Defensive rebound by S. Curry,,70,64
276,3,7:03.0,K. Durant misses 3-pt jump shot from 23 ft,,70,64
277,3,7:00.0,,Defensive rebound by T. Lyles,70,64
278,3,6:47.0,,J. Murray misses 3-pt jump shot from 25 ft,70,64
279,3,6:44.0,Defensive rebound by K. Durant,,70,64
280,3,6:37.0,Shooting foul by T. Craig (drawn by S. Curry),,70,64
281,3,6:37.0,S. Curry makes free throw 1 of 2,,71,64
282,3,6:37.0,J. McGee enters the game for Z. Pachulia,,71,64
283,3,6:37.0,S. Curry makes free throw 2 of 2,,72,64
284,3,6:21.0,,T. Lyles misses 3-pt jump shot from 22 ft,72,64
285,3,6:16.0,,Offensive rebound by T. Lyles,72,64
286,3,6:14.0,,T. Lyles misses 2-pt dunk from 2 ft (block by J. McGee),72,64
287,3,6:14.0,,Offensive rebound by T. Lyles,72,64
288,3,6:12.0,,Shooting block foul by J. McGee (drawn by T. Lyles),72,64
289,3,6:12.0,,T. Lyles makes free throw 1 of 2,72,65
290,3,6:12.0,Violation by J. McGee (lane),,72,65
291,3,6:12.0,,T. Lyles misses free throw 2 of 2,72,65
292,3,6:10.0,Defensive rebound by J. McGee,,72,65
293,3,6:04.0,K. Durant makes 2-pt jump shot from 18 ft,,74,65
294,3,5:49.0,,N. Jokić misses 2-pt layup from 2 ft (block by J. McGee),74,65
295,3,5:45.0,Defensive rebound by D. Green,,74,65
296,3,5:42.0,S. Curry makes 3-pt jump shot from 25 ft (assist by K. Thompson),,77,65
297,3,5:32.0,,Offensive foul by N. Jokić (drawn by S. Curry),77,65
298,3,5:32.0,,Turnover by N. Jokić (offensive foul),77,65
299,3,5:21.0,D. Green misses 2-pt jump shot from 17 ft,,77,65
300,3,5:17.0,,Defensive rebound by T. Craig,77,65
301,3,5:03.0,,N. Jokić makes 2-pt layup from 3 ft (assist by G. Harris),77,67
302,3,4:47.0,Golden State full timeout,,77,67
303,3,4:47.0,A. Iguodala enters the game for D. Green,,77,67
304,3,4:42.0,A. Iguodala misses 2-pt jump shot from 12 ft,,77,67
305,3,4:37.0,,Defensive rebound by N. Jokić,77,67
306,3,4:19.0,,J. Murray makes 2-pt jump shot from 21 ft (assist by T. Lyles),77,69
307,3,3:58.0,K. Thompson makes 2-pt jump shot from 8 ft,,79,69
308,3,3:41.0,,T. Lyles makes 2-pt layup from 2 ft (assist by T. Craig),79,71
309,3,3:30.0,A. Iguodala misses 3-pt jump shot from 24 ft,,79,71
310,3,3:26.0,,Defensive rebound by G. Harris,79,71
311,3,3:19.0,,Shooting foul by J. McGee (drawn by G. Harris),79,71
312,3,3:19.0,,G. Harris makes free throw 1 of 2,79,72
313,3,3:19.0,N. Young enters the game for J. McGee,,79,72
314,3,3:19.0,K. Looney enters the game for K. Thompson,,79,72
315,3,3:19.0,,G. Harris misses free throw 2 of 2,79,72
316,3,3:17.0,Defensive rebound by A. Iguodala,,79,72
317,3,2:56.0,K. Durant makes 2-pt jump shot from 18 ft,,81,72
318,3,2:32.0,,Personal foul by K. Looney (drawn by N. Jokić),81,72
319,3,2:32.0,,W. Barton enters the game for G. Harris,81,72
320,3,2:32.0,D. Green enters the game for K. Durant,,81,72
321,3,2:18.0,,N. Jokić misses 2-pt hook shot from 4 ft,81,72
322,3,2:16.0,,Offensive rebound by T. Craig,81,72
323,3,2:16.0,,Shooting foul by K. Looney (drawn by T. Craig),81,72
324,3,2:16.0,,T. Craig misses free throw 1 of 2,81,72
325,3,2:16.0,,Offensive rebound by Team,81,72
326,3,2:16.0,,E. Mudiay enters the game for J. Murray,81,72
327,3,2:16.0,,T. Craig makes free throw 2 of 2,81,73
328,3,1:58.0,S. Curry misses 3-pt jump shot from 26 ft,,81,73
329,3,1:55.0,Offensive rebound by N. Young,,81,73
330,3,1:45.0,S. Curry misses 2-pt layup from 3 ft,,81,73
331,3,1:42.0,,Defensive rebound by E. Mudiay,81,73
332,3,1:39.0,,T. Craig misses 2-pt layup from 2 ft,81,73
333,3,1:38.0,Defensive rebound by N. Young,,81,73
334,3,1:15.0,Turnover by Team (shot clock),,81,73
335,3,1:15.0,,D. Arthur enters the game for N. Jokić,81,73
336,3,0:58.0,,D. Arthur makes 2-pt jump shot from 19 ft (assist by E. Mudiay),81,75
337,3,0:46.0,D. Green misses 2-pt layup from 3 ft,,81,75
338,3,0:46.0,Offensive rebound by K. Looney,,81,75
339,3,0:46.0,K. Looney makes 2-pt layup at rim,,83,75
340,3,0:31.0,,E. Mudiay makes 2-pt layup from 2 ft (assist by T. Lyles),83,77
341,3,0:17.0,K. Looney misses 2-pt layup from 3 ft,,83,77
342,3,0:16.0,K. Looney misses 2-pt layup from 3 ft,,83,77
343,3,0:16.0,Offensive rebound by K. Looney,,83,77
344,3,0:16.0,Offensive rebound by K. Looney,,83,77
345,3,0:16.0,Shooting foul by T. Lyles (drawn by K. Looney),,83,77
346,3,0:16.0,K. Looney misses free throw 1 of 2,,83,77
347,3,0:16.0,Offensive rebound by Team,,83,77
348,3,0:16.0,,G. Harris enters the game for T. Craig,83,77
349,3,0:16.0,S. Livingston enters the game for N. Young,,83,77
350,3,0:16.0,P. McCaw enters the game for S. Curry,,83,77
351,3,0:16.0,K. Looney misses free throw 2 of 2,,83,77
352,3,0:15.0,,Defensive rebound by T. Lyles,83,77
353,3,0:01.0,,D. Arthur misses 3-pt jump shot from 23 ft,83,77
354,3,0:01.0,,Offensive rebound by E. Mudiay,83,77
355,4,11:46.0,,T. Lyles makes 2-pt jump shot from 11 ft,83,79
356,4,11:31.0,Offensive foul by D. Jones (drawn by T. Craig),,83,79
357,4,11:31.0,Turnover by D. Jones (offensive foul),,83,79
358,4,11:15.0,,Turnover by T. Craig (step out of bounds),83,79
359,4,10:58.0,K. Durant misses 2-pt jump shot from 14 ft,,83,79
360,4,10:56.0,,Defensive rebound by T. Lyles,83,79
361,4,10:49.0,,Shooting foul by D. Jones (drawn by W. Barton),83,79
362,4,10:49.0,,W. Barton makes free throw 1 of 2,83,80
363,4,10:49.0,,W. Barton makes free throw 2 of 2,83,81
364,4,10:42.0,S. Livingston makes 2-pt jump shot from 12 ft (assist by K. Thompson),,85,81
365,4,10:42.0,Shooting foul by E. Mudiay (drawn by S. Livingston),,85,81
366,4,10:42.0,S. Livingston makes free throw 1 of 1,,86,81
367,4,10:26.0,,D. Arthur misses 2-pt jump shot from 11 ft,86,81
368,4,10:26.0,,Offensive rebound by Team,86,81
369,4,10:26.0,Loose ball foul by D. Jones (drawn by T. Lyles),,86,81
370,4,10:13.0,,T. Lyles misses 3-pt jump shot from 24 ft,86,81
371,4,10:11.0,,Offensive rebound by T. Craig,86,81
372,4,10:10.0,,Personal foul by S. Livingston (drawn by T. Craig),86,81
373,4,9:52.0,,Turnover by E. Mudiay (lost ball; steal by S. Livingston),86,81
374,4,9:36.0,K. Durant makes 2-pt layup from 2 ft,,88,81
375,4,9:16.0,,D. Arthur makes 3-pt jump shot from 22 ft (assist by W. Barton),88,84
376,4,8:50.0,A. Iguodala makes 3-pt jump shot from 25 ft (assist by K. Thompson),,91,84
377,4,8:39.0,,T. Craig misses 2-pt layup from 1 ft,91,84
378,4,8:35.0,,Offensive rebound by T. Craig,91,84
379,4,8:35.0,,T. Craig makes 2-pt layup at rim,91,86
380,4,8:26.0,S. Livingston misses 2-pt jump shot from 11 ft,,91,86
381,4,8:24.0,,Defensive rebound by T. Lyles,91,86
382,4,8:15.0,,Turnover by W. Barton (bad pass; steal by K. Thompson),91,86
383,4,8:12.0,A. Iguodala makes 2-pt layup from 2 ft (assist by K. Thompson),,93,86
384,4,8:12.0,,Violation by T. Craig (def goaltending),93,86
385,4,8:00.0,,T. Lyles makes 2-pt jump shot from 12 ft (assist by E. Mudiay),93,88
386,4,7:44.0,K. Durant makes 2-pt jump shot from 15 ft,,95,88
387,4,7:31.0,,W. Barton misses 2-pt jump shot from 4 ft (block by D. Jones),95,88
