,QUARTER,TIME_REMAINING,DENVER_ACTION,PORTLAND_ACTION,DENVER_SCORE,PORTLAND_SCORE
68,1,3:24.0,,A. Aminu enters the game for Z. Collins,19,15
69,1,3:24.0,,J. Nurkić enters the game for E. Davis,19,15
70,1,3:24.0,T. Craig enters the game for J. Murray,,19,15
71,1,3:14.0,G. Harris makes 2-pt layup at rim (assist by N. Jokić),,21,15
72,1,2:48.0,,P. Connaughton misses 3-pt jump shot from 25 ft,21,15
73,1,2:46.0,Defensive rebound by T. Lyles,,21,15
74,1,2:43.0,Personal foul by P. Connaughton (drawn by N. Jokić),,21,15
75,1,2:43.0,Denver full timeout,,21,15
76,1,2:43.0,,E. Davis enters the game for A. Aminu,21,15
77,1,2:43.0,,Z. Collins enters the game for J. Nurkić,21,15
78,1,2:37.0,G. Harris makes 2-pt layup from 1 ft (assist by N. Jokić),,23,15
79,1,2:17.0,,S. Napier makes 2-pt jump shot from 18 ft (assist by Z. Collins),23,17
80,1,2:05.0,N. Jokić makes 2-pt hook shot from 6 ft (assist by G. Harris),,25,17
81,1,1:50.0,,S. Napier misses 2-pt jump shot from 13 ft,25,17
82,1,1:46.0,Defensive rebound by T. Lyles,,25,17
83,1,1:46.0,Shooting foul by P. Connaughton (drawn by T. Lyles),,25,17
84,1,1:46.0,T. Lyles makes free throw 1 of 2,,26,17
85,1,1:46.0,W. Chandler enters the game for G. Harris,,26,17
86,1,1:46.0,T. Lyles misses free throw 2 of 2,,26,17
87,1,1:44.0,Offensive rebound by T. Craig,,26,17
88,1,1:32.0,N. Jokić makes 2-pt layup from 1 ft (assist by T. Lyles),,28,17
89,1,1:31.0,,Portland full timeout,28,17
90,1,1:19.0,,S. Napier misses 2-pt jump shot from 16 ft,28,17
91,1,1:16.0,,Offensive rebound by E. Davis,28,17
92,1,1:15.0,,E. Davis makes 2-pt dunk from 1 ft,28,19
93,1,0:59.0,T. Lyles misses 2-pt hook shot from 1 ft,,28,19
94,1,0:56.0,,Defensive rebound by E. Davis,28,19
95,1,0:51.0,,S. Napier misses 3-pt jump shot from 26 ft,28,19
96,1,0:48.0,,Offensive rebound by E. Davis,28,19
97,1,0:48.0,,Shooting foul by W. Barton (drawn by E. Davis),28,19
98,1,0:48.0,,E. Davis misses free throw 1 of 2,28,19
99,1,0:48.0,,Offensive rebound by Team,28,19
100,1,0:48.0,,E. Davis makes free throw 2 of 2,28,20
101,1,0:30.0,N. Jokić misses 2-pt jump shot from 8 ft,,28,20
102,1,0:27.0,,Defensive rebound by E. Davis,28,20
103,1,0:10.0,,P. Connaughton makes 2-pt layup at rim (assist by S. Napier),28,22
104,1,0:10.0,,Shooting foul by N. Jokić (drawn by P. Connaughton),28,22
105,1,0:10.0,,P. Connaughton misses free throw 1 of 1,28,22
106,1,0:05.0,,Offensive rebound by P. Connaughton,28,22
107,1,0:03.0,,S. Napier misses 3-pt jump shot from 27 ft,28,22
108,1,0:00.0,Defensive rebound by T. Craig,,28,22
109,1,0:00.0,T. Craig misses 3-pt jump shot from 49 ft,,28,22
110,1,0:00.0,Offensive rebound by Team,,28,22
111,2,11:42.0,T. Craig misses 3-pt jump shot from 27 ft,,28,22
112,2,11:41.0,,Defensive rebound by Team,28,22
113,2,11:20.0,,Z. Collins makes 2-pt hook shot from 7 ft,28,24
114,2,10:56.0,W. Chandler misses 2-pt jump shot from 14 ft,,28,24
115,2,10:52.0,,Defensive rebound by P. Connaughton,28,24
116,2,10:42.0,,S. Napier makes 2-pt jump shot from 16 ft,28,26
117,2,10:41.0,Denver full timeout,,28,26
118,2,10:21.0,T. Lyles misses 2-pt jump shot from 12 ft,,28,26
119,2,10:17.0,,Defensive rebound by Z. Collins,28,26
120,2,10:02.0,,P. Connaughton makes 2-pt layup from 6 ft (assist by Z. Collins),28,28
121,2,9:41.0,M. Plumlee makes 2-pt hook shot from 5 ft,,30,28
122,2,9:23.0,,E. Davis misses 2-pt layup from 1 ft,30,28
123,2,9:20.0,,Offensive rebound by S. Napier,30,28
124,2,9:08.0,,Turnover by E. Davis (lost ball; steal by M. Plumlee),30,28
125,2,9:06.0,Personal foul by Z. Collins (drawn by M. Plumlee),,30,28
126,2,9:06.0,J. Murray enters the game for T. Craig,,30,28
127,2,8:55.0,Turnover by J. Murray (out of bounds lost ball),,30,28
128,2,8:47.0,,Personal foul by W. Chandler (drawn by Z. Collins),30,28
129,2,8:40.0,,Shooting foul by J. Murray (drawn by S. Napier),30,28
130,2,8:40.0,,S. Napier makes free throw 1 of 2,30,29
131,2,8:40.0,,S. Napier misses free throw 2 of 2,30,29
132,2,8:35.0,Defensive rebound by W. Chandler,,30,29
133,2,8:28.0,J. Murray misses 3-pt jump shot from 26 ft,,30,29
134,2,8:24.0,,Defensive rebound by E. Davis,30,29
135,2,8:15.0,,E. Davis makes 2-pt layup from 1 ft,30,31
136,2,7:54.0,W. Barton misses 2-pt layup from 1 ft,,30,31
137,2,7:50.0,Offensive rebound by M. Plumlee,,30,31
138,2,7:38.0,Turnover by W. Barton (traveling),,30,31
139,2,7:38.0,,A. Aminu enters the game for M. Harkless,30,31
140,2,7:38.0,,C. McCollum enters the game for S. Napier,30,31
141,2,7:38.0,N. Jokić enters the game for W. Barton,,30,31
142,2,7:38.0,G. Harris enters the game for M. Plumlee,,30,31
143,2,7:25.0,,Turnover by C. McCollum (bad pass; steal by G. Harris),30,31
144,2,7:14.0,Personal foul by P. Connaughton (drawn by G. Harris),,30,31
145,2,7:14.0,,S. Napier enters the game for P. Connaughton,30,31
146,2,7:00.0,T. Lyles misses 3-pt jump shot from 25 ft,,30,31
147,2,6:56.0,,Defensive rebound by A. Aminu,30,31
148,2,6:46.0,,C. McCollum misses 2-pt layup from 1 ft,30,31
149,2,6:44.0,Defensive rebound by W. Chandler,,30,31
150,2,6:33.0,N. Jokić makes 2-pt layup from 1 ft (assist by J. Murray),,32,31
151,2,6:33.0,Shooting foul by Z. Collins (drawn by N. Jokić),,32,31
152,2,6:33.0,,E. Turner enters the game for E. Davis,32,31
153,2,6:33.0,,J. Nurkić enters the game for Z. Collins,32,31
154,2,6:33.0,N. Jokić makes free throw 1 of 1,,33,31
155,2,6:18.0,,J. Nurkić misses 2-pt jump shot from 11 ft,33,31
156,2,6:16.0,Defensive rebound by T. Lyles,,33,31
157,2,6:00.0,N. Jokić makes 2-pt dunk from 1 ft,,35,31
158,2,5:35.0,,S. Napier makes 2-pt layup from 1 ft,35,33
159,2,5:20.0,N. Jokić makes 3-pt jump shot from 25 ft (assist by J. Murray),,38,33
160,2,5:00.0,,C. McCollum makes 3-pt jump shot from 25 ft,38,36
161,2,4:46.0,J. Murray misses 3-pt jump shot from 25 ft,,38,36
162,2,4:43.0,Offensive rebound by N. Jokić,,38,36
163,2,4:33.0,J. Murray makes 3-pt jump shot from 25 ft (assist by T. Lyles),,41,36
164,2,4:13.0,,C. McCollum makes 2-pt jump shot from 10 ft,41,38
165,2,3:49.0,J. Murray misses 2-pt jump shot from 8 ft,,41,38
166,2,3:42.0,Offensive rebound by W. Chandler,,41,38
167,2,3:42.0,W. Chandler misses 2-pt layup at rim,,41,38
168,2,3:40.0,Offensive rebound by W. Chandler,,41,38
169,2,3:37.0,W. Chandler makes 2-pt layup from 1 ft,,43,38
170,2,3:37.0,,Portland full timeout,43,38
171,2,3:24.0,,C. McCollum misses 3-pt jump shot from 26 ft,43,38
172,2,3:20.0,Defensive rebound by T. Lyles,,43,38
173,2,3:09.0,Shooting foul by J. Nurkić (drawn by G. Harris),,43,38
174,2,3:09.0,G. Harris makes free throw 1 of 2,,44,38
175,2,3:09.0,G. Harris makes free throw 2 of 2,,45,38
176,2,2:59.0,,Personal foul by J. Murray (drawn by S. Napier),45,38
177,2,2:51.0,,Turnover by J. Nurkić (bad pass),45,38
178,2,2:40.0,T. Lyles makes 3-pt jump shot from 27 ft (assist by N. Jokić),,48,38
179,2,2:25.0,,Turnover by J. Nurkić (bad pass),48,38
180,2,2:25.0,W. Barton enters the game for J. Murray,,48,38
181,2,2:08.0,N. Jokić makes 2-pt jump shot from 18 ft,,50,38
182,2,1:47.0,,C. McCollum misses 2-pt jump shot from 16 ft (block by G. Harris),50,38
183,2,1:45.0,,Offensive rebound by C. McCollum,50,38
184,2,1:45.0,,Z. Collins enters the game for A. Aminu,50,38
185,2,1:45.0,,E. Davis enters the game for J. Nurkić,50,38
186,2,1:38.0,,Z. Collins misses 2-pt jump shot from 15 ft,50,38
187,2,1:38.0,,Offensive rebound by Team,50,38
188,2,1:38.0,,Personal foul by W. Chandler (drawn by E. Davis),50,38
189,2,1:32.0,,C. McCollum misses 3-pt jump shot from 25 ft,50,38
190,2,1:30.0,Defensive rebound by N. Jokić,,50,38
191,2,1:21.0,W. Chandler misses 2-pt layup from 2 ft,,50,38
192,2,1:21.0,Offensive rebound by W. Chandler,,50,38
193,2,1:21.0,Shooting foul by Z. Collins (drawn by W. Chandler),,50,38
194,2,1:21.0,W. Chandler makes free throw 1 of 2,,51,38
195,2,1:21.0,W. Chandler misses free throw 2 of 2,,51,38
196,2,1:17.0,,Defensive rebound by Z. Collins,51,38
197,2,1:14.0,,Personal foul by N. Jokić (drawn by Z. Collins),51,38
198,2,1:14.0,,Z. Collins misses free throw 1 of 2,51,38
199,2,1:14.0,,Offensive rebound by Team,51,38
200,2,1:14.0,,Z. Collins makes free throw 2 of 2,51,39
201,2,0:50.0,Turnover by N. Jokić (lost ball; steal by S. Napier),,51,39
202,2,0:48.0,,S. Napier makes 2-pt layup from 1 ft,51,41
203,2,0:31.0,Turnover by G. Harris (bad pass; steal by S. Napier),,51,41
204,2,0:24.0,,Turnover by C. McCollum (lost ball; steal by G. Harris),51,41
205,2,0:06.0,Shooting foul by Z. Collins (drawn by W. Barton),,51,41
206,2,0:06.0,W. Barton misses free throw 1 of 2,,51,41
207,2,0:06.0,Offensive rebound by Team,,51,41
208,2,0:06.0,,A. Aminu enters the game for Z. Collins,51,41
209,2,0:06.0,M. Plumlee enters the game for T. Lyles,,51,41
210,2,0:06.0,T. Craig enters the game for N. Jokić,,51,41
211,2,0:06.0,W. Barton makes free throw 2 of 2,,52,41
212,2,0:00.0,,C. McCollum misses 2-pt layup from 1 ft (block by W. Barton),52,41
213,2,0:00.0,Defensive rebound by T. Craig,,52,41
214,3,11:55.0,Loose ball foul by N. Jokić (drawn by J. Nurkić),,52,41
215,3,11:55.0,Turnover by N. Jokić (bad pass),,52,41
216,3,11:41.0,Offensive charge foul by J. Nurkić (drawn by M. Plumlee),,52,41
217,3,11:41.0,,Turnover by J. Nurkić (offensive foul),52,41
218,3,11:32.0,G. Harris makes 2-pt jump shot from 4 ft,,54,41
219,3,11:17.0,,E. Turner makes 2-pt jump shot from 11 ft,54,43
220,3,11:02.0,Turnover by N. Jokić (out of bounds lost ball),,54,43
221,3,10:49.0,,Shooting foul by M. Plumlee (drawn by J. Nurkić),54,43
222,3,10:49.0,,J. Nurkić misses free throw 1 of 2,54,43
223,3,10:49.0,,Offensive rebound by Team,54,43
224,3,10:49.0,,J. Nurkić makes free throw 2 of 2,54,44
225,3,10:37.0,N. Jokić makes 2-pt layup at rim,,56,44
226,3,10:26.0,,Shooting foul by N. Jokić (drawn by J. Nurkić),56,44
227,3,10:26.0,,J. Nurkić misses free throw 1 of 2,56,44
228,3,10:26.0,,Offensive rebound by Team,56,44
229,3,10:26.0,,J. Nurkić makes free throw 2 of 2,56,45
230,3,10:13.0,N. Jokić misses 3-pt jump shot from 26 ft,,56,45
231,3,10:11.0,,Defensive rebound by E. Turner,56,45
232,3,9:54.0,,Turnover by J. Nurkić (lost ball; steal by G. Harris),56,45
233,3,9:45.0,G. Harris misses 2-pt jump shot from 9 ft,,56,45
234,3,9:41.0,Offensive rebound by G. Harris,,56,45
235,3,9:34.0,W. Chandler misses 2-pt jump shot from 11 ft,,56,45
236,3,9:31.0,,Defensive rebound by C. McCollum,56,45
237,3,9:25.0,,C. McCollum makes 2-pt layup from 1 ft,56,47
238,3,8:55.0,J. Murray makes 2-pt jump shot from 18 ft,,58,47
239,3,8:42.0,,E. Turner misses 2-pt jump shot from 12 ft,58,47
240,3,8:40.0,Defensive rebound by N. Jokić,,58,47
241,3,8:24.0,W. Chandler makes 2-pt layup from 1 ft (assist by M. Plumlee),,60,47
242,3,8:13.0,,C. McCollum makes 2-pt layup at rim,60,49
243,3,7:56.0,W. Chandler makes 3-pt jump shot from 25 ft (assist by N. Jokić),,63,49
244,3,7:54.0,,Portland full timeout,63,49
245,3,7:38.0,,J. Nurkić misses 2-pt hook shot from 5 ft (block by M. Plumlee),63,49
246,3,7:38.0,,Offensive rebound by Team,63,49
247,3,7:34.0,,S. Napier misses 2-pt jump shot from 18 ft,63,49
248,3,7:34.0,Defensive rebound by N. Jokić,,63,49
249,3,7:17.0,N. Jokić makes 3-pt jump shot from 25 ft,,66,49
250,3,7:00.0,,S. Napier misses 2-pt jump shot from 17 ft,66,49
251,3,6:58.0,Defensive rebound by M. Plumlee,,66,49
252,3,6:45.0,G. Harris makes 2-pt layup from 1 ft (assist by N. Jokić),,68,49
253,3,6:32.0,,J. Nurkić misses 2-pt jump shot from 22 ft,68,49
254,3,6:29.0,,Offensive rebound by S. Napier,68,49
255,3,6:28.0,,E. Turner makes 3-pt jump shot from 26 ft (assist by S. Napier),68,52
256,3,6:04.0,N. Jokić makes 2-pt layup from 1 ft,,70,52
257,3,5:53.0,,A. Aminu misses 3-pt jump shot from 24 ft,70,52
258,3,5:48.0,Defensive rebound by G. Harris,,70,52
259,3,5:28.0,M. Plumlee misses 2-pt hook shot from 6 ft,,70,52
260,3,5:26.0,,Defensive rebound by E. Turner,70,52
261,3,5:19.0,,A. Aminu misses 3-pt jump shot from 23 ft,70,52
262,3,5:18.0,,Offensive rebound by J. Nurkić,70,52
263,3,5:18.0,,J. Nurkić misses 2-pt hook shot from 3 ft (block by M. Plumlee),70,52
264,3,5:15.0,Defensive rebound by Team,,70,52
265,3,5:15.0,,E. Davis enters the game for E. Turner,70,52
266,3,5:15.0,,Z. Collins enters the game for S. Napier,70,52
267,3,5:15.0,,M. Harkless enters the game for A. Aminu,70,52
268,3,5:15.0,,P. Connaughton enters the game for J. Nurkić,70,52
269,3,5:15.0,T. Lyles enters the game for N. Jokić,,70,52
270,3,5:03.0,W. Chandler misses 2-pt jump shot from 10 ft (block by M. Harkless),,70,52
271,3,5:01.0,,Defensive rebound by Team,70,52
272,3,4:54.0,,Z. Collins makes 3-pt jump shot from 26 ft (assist by C. McCollum),70,55
273,3,4:34.0,Turnover by M. Plumlee (traveling),,70,55
274,3,4:17.0,,Z. Collins misses 2-pt layup from 5 ft,70,55
275,3,4:12.0,Defensive rebound by W. Chandler,,70,55
276,3,4:09.0,J. Murray misses 3-pt jump shot from 22 ft,,70,55
277,3,4:06.0,,Defensive rebound by C. McCollum,70,55
278,3,4:03.0,,C. McCollum makes 2-pt layup at rim,70,57
279,3,3:43.0,W. Chandler makes 3-pt jump shot from 25 ft (assist by J. Murray),,73,57
280,3,3:25.0,,Shooting foul by M. Plumlee (drawn by E. Davis),73,57
281,3,3:25.0,,E. Davis makes free throw 1 of 2,73,58
282,3,3:25.0,,E. Davis misses free throw 2 of 2,73,58
283,3,3:22.0,Defensive rebound by T. Lyles,,73,58
284,3,3:10.0,G. Harris makes 2-pt layup at rim,,75,58
285,3,2:57.0,,C. McCollum makes 2-pt layup from 1 ft,75,60
286,3,2:56.0,Denver full timeout,,75,60
287,3,2:56.0,W. Barton enters the game for W. Chandler,,75,60
288,3,2:49.0,Shooting foul by E. Davis (drawn by G. Harris),,75,60
289,3,2:49.0,G. Harris makes free throw 1 of 2,,76,60
290,3,2:49.0,G. Harris misses free throw 2 of 2,,76,60
291,3,2:46.0,Offensive rebound by M. Plumlee,,76,60
292,3,2:41.0,W. Barton misses 3-pt jump shot from 26 ft,,76,60
293,3,2:37.0,,Defensive rebound by P. Connaughton,76,60
294,3,2:22.0,,Z. Collins makes 2-pt jump shot from 12 ft,76,62
295,3,1:59.0,W. Barton makes 2-pt jump shot from 16 ft,,78,62
296,3,1:49.0,,M. Harkless misses 2-pt layup from 1 ft (block by M. Plumlee),78,62
297,3,1:48.0,,Offensive rebound by E. Davis,78,62
298,3,1:46.0,,E. Davis misses 2-pt layup from 1 ft,78,62
299,3,1:44.0,,Offensive rebound by E. Davis,78,62
300,3,1:42.0,,M. Harkless makes 2-pt dunk from 1 ft (assist by E. Davis),78,64
301,3,1:19.0,J. Murray misses 2-pt jump shot from 12 ft,,78,64
302,3,1:17.0,,Defensive rebound by P. Connaughton,78,64
303,3,1:08.0,,E. Davis misses 2-pt layup from 1 ft (block by M. Plumlee),78,64
304,3,1:07.0,Defensive rebound by Team,,78,64
305,3,0:48.0,G. Harris misses 3-pt jump shot from 24 ft,,78,64
306,3,0:44.0,,Defensive rebound by E. Davis,78,64
307,3,0:34.0,,Shooting foul by W. Barton (drawn by E. Davis),78,64
308,3,0:34.0,,E. Davis makes free throw 1 of 2,78,65
309,3,0:34.0,,S. Napier enters the game for C. McCollum,78,65
310,3,0:34.0,,E. Davis makes free throw 2 of 2,78,66
311,3,0:25.0,M. Plumlee makes 2-pt dunk at rim (assist by G. Harris),,80,66
312,3,0:25.0,Shooting foul by Z. Collins (drawn by M. Plumlee),,80,66
313,3,0:25.0,M. Plumlee misses free throw 1 of 1,,80,66
314,3,0:25.0,Turnover by J. Murray (turnover),,80,66
315,3,0:25.0,,C. McCollum enters the game for Z. Collins,80,66
316,3,0:25.0,T. Craig enters the game for J. Murray,,80,66
317,3,0:02.0,,E. Davis misses 2-pt layup from 2 ft (block by W. Barton),80,66
318,3,0:02.0,Defensive rebound by Team,,80,66
319,3,0:01.0,,Turnover by Team (bad pass),80,66
320,3,0:00.0,Turnover by T. Lyles (bad pass; steal by M. Harkless),,80,66
321,3,0:00.0,,M. Harkless misses 2-pt jump shot from 19 ft,80,66
322,3,0:00.0,,Offensive rebound by Team,80,66
323,4,11:43.0,,S. Napier misses 2-pt layup from 2 ft (block by N. Jokić),80,66
324,4,11:40.0,Defensive rebound by W. Barton,,80,66
325,4,11:33.0,W. Barton misses 2-pt layup at rim (block by M. Harkless),,80,66
326,4,11:33.0,,Defensive rebound by S. Napier,80,66
327,4,11:14.0,,P. Connaughton makes 2-pt jump shot from 8 ft,80,68
328,4,10:47.0,Turnover by N. Jokić (lost ball; steal by S. Napier),,80,68
329,4,10:27.0,,M. Harkless makes 2-pt jump shot from 10 ft,80,70
330,4,10:02.0,Personal foul by Z. Collins (drawn by W. Chandler),,80,70
331,4,10:02.0,,A. Aminu enters the game for Z. Collins,80,70
332,4,9:53.0,W. Chandler makes 2-pt jump shot from 9 ft,,82,70
333,4,9:53.0,Shooting foul by E. Davis (drawn by W. Chandler),,82,70
334,4,9:53.0,W. Chandler makes free throw 1 of 1,,83,70
335,4,9:39.0,,S. Napier misses 3-pt jump shot from 26 ft,83,70
336,4,9:35.0,Defensive rebound by W. Chandler,,83,70
337,4,9:24.0,N. Jokić makes 2-pt layup from 1 ft (assist by W. Barton),,85,70
338,4,9:24.0,,Portland full timeout,85,70
339,4,9:24.0,,C. McCollum enters the game for P. Connaughton,85,70
340,4,9:24.0,G. Harris enters the game for T. Craig,,85,70
341,4,9:07.0,,C. McCollum misses 2-pt jump shot from 19 ft,85,70
342,4,9:05.0,Defensive rebound by Team,,85,70
343,4,8:49.0,W. Chandler misses 2-pt layup from 1 ft,,85,70
344,4,8:44.0,,Defensive rebound by M. Harkless,85,70
345,4,8:33.0,,A. Aminu misses 3-pt jump shot from 26 ft,85,70
346,4,8:30.0,Defensive rebound by W. Barton,,85,70
347,4,8:27.0,T. Lyles misses 2-pt layup from 2 ft (block by A. Aminu),,85,70
348,4,8:27.0,Offensive rebound by Team,,85,70
349,4,8:27.0,,J. Nurkić enters the game for E. Davis,85,70
350,4,8:23.0,G. Harris makes 2-pt layup at rim,,87,70
351,4,8:09.0,,M. Harkless misses 2-pt layup from 1 ft,87,70
352,4,8:06.0,,Offensive rebound by M. Harkless,87,70
353,4,8:03.0,,A. Aminu misses 3-pt jump shot from 26 ft,87,70
354,4,7:59.0,Defensive rebound by T. Lyles,,87,70
355,4,7:46.0,T. Lyles misses 2-pt jump shot from 10 ft,,87,70
356,4,7:40.0,Offensive rebound by T. Lyles,,87,70
357,4,7:40.0,T. Lyles makes 2-pt layup at rim,,89,70
358,4,7:31.0,Violation by G. Harris (kicked ball),,89,70
359,4,7:23.0,,C. McCollum misses 3-pt jump shot from 23 ft,89,70
360,4,7:21.0,Defensive rebound by W. Barton,,89,70
361,4,6:59.0,N. Jokić misses 3-pt jump shot from 28 ft,,89,70
362,4,6:55.0,Offensive rebound by W. Chandler,,89,70
363,4,6:40.0,W. Barton makes 2-pt layup at rim (assist by N. Jokić),,91,70
364,4,6:17.0,,A. Aminu misses 3-pt jump shot from 26 ft,91,70
365,4,6:14.0,Defensive rebound by N. Jokić,,91,70
366,4,5:53.0,N. Jokić misses 3-pt jump shot from 25 ft,,91,70
367,4,5:50.0,Offensive rebound by Team,,91,70
368,4,5:48.0,Turnover by W. Chandler (bad pass; steal by A. Aminu),,91,70
369,4,5:40.0,,J. Nurkić makes 2-pt layup from 1 ft (assist by S. Napier),91,72
370,4,5:40.0,Denver full timeout,,91,72
371,4,5:40.0,,P. Connaughton enters the game for M. Harkless,91,72
372,4,5:26.0,N. Jokić misses 2-pt jump shot from 14 ft,,91,72
373,4,5:22.0,,Defensive rebound by A. Aminu,91,72
374,4,5:15.0,,C. McCollum misses 2-pt jump shot from 10 ft,91,72
375,4,5:10.0,Defensive rebound by T. Lyles,,91,72
376,4,4:58.0,W. Barton makes 2-pt layup from 4 ft,,93,72
377,4,4:45.0,,S. Napier makes 3-pt jump shot from 27 ft (assist by C. McCollum),93,75
378,4,4:21.0,G. Harris misses 3-pt jump shot from 25 ft,,93,75
379,4,4:17.0,,Defensive rebound by A. Aminu,93,75
380,4,4:03.0,,A. Aminu misses 3-pt jump shot from 25 ft,93,75
381,4,4:01.0,Defensive rebound by W. Barton,,93,75
382,4,3:43.0,Personal take foul by S. Napier (drawn by N. Jokić),,93,75
383,4,3:43.0,,C. Swanigan enters the game for C. McCollum,93,75
384,4,3:43.0,,J. Layman enters the game for A. Aminu,93,75
385,4,3:43.0,,N. Vonleh enters the game for J. Nurkić,93,75
386,4,3:27.0,T. Lyles misses 3-pt jump shot from 26 ft,,93,75
387,4,3:25.0,,Defensive rebound by S. Napier,93,75
388,4,3:20.0,,S. Napier makes 2-pt layup from 1 ft,93,77
389,4,3:00.0,N. Jokić misses 2-pt layup from 4 ft,,93,77
390,4,3:00.0,Offensive rebound by W. Barton,,93,77
