,QUARTER,TIME_REMAINING,DALLAS_ACTION,DENVER_ACTION,DALLAS_SCORE,DENVER_SCORE
397,4,5:22.0,Dallas full timeout,,83,99
398,4,5:22.0,,M. Beasley enters the game for J. Murray,83,99
399,4,5:11.0,W. Matthews makes 3-pt jump shot from 24 ft (assist by Y. Ferrell),,86,99
400,4,4:50.0,,W. Barton misses 3-pt jump shot from 24 ft,86,99
401,4,4:47.0,Defensive rebound by S. Mejri,,86,99
402,4,4:37.0,D. Smith misses 2-pt jump shot from 21 ft,,86,99
403,4,4:33.0,Offensive rebound by W. Matthews,,86,99
404,4,4:32.0,W. Matthews misses 2-pt jump shot from 21 ft,,86,99
405,4,4:27.0,,Defensive rebound by W. Chandler,86,99
406,4,4:13.0,,W. Barton misses 2-pt jump shot from 6 ft,86,99
407,4,4:10.0,Defensive rebound by S. Mejri,,86,99
408,4,4:06.0,Shooting foul by N. Jokić (drawn by Y. Ferrell),,86,99
409,4,4:06.0,Y. Ferrell misses free throw 1 of 2,,86,99
410,4,4:06.0,Offensive rebound by Team,,86,99
411,4,4:06.0,Y. Ferrell makes free throw 2 of 2,,87,99
412,4,3:55.0,,G. Harris misses 3-pt jump shot from 22 ft,87,99
413,4,3:53.0,Defensive rebound by S. Mejri,,87,99
414,4,3:47.0,D. Smith misses 2-pt layup from 3 ft,,87,99
415,4,3:45.0,,Defensive rebound by N. Jokić,87,99
416,4,3:37.0,,N. Jokić misses 2-pt jump shot from 9 ft,87,99
417,4,3:33.0,Defensive rebound by H. Barnes,,87,99
418,4,3:27.0,W. Matthews misses 3-pt jump shot from 25 ft,,87,99
419,4,3:21.0,Offensive rebound by S. Mejri,,87,99
420,4,3:21.0,S. Mejri makes 2-pt dunk at rim,,89,99
421,4,3:06.0,,Turnover by W. Barton (lost ball; steal by S. Mejri),89,99
422,4,3:02.0,D. Smith makes 2-pt layup from 2 ft,,91,99
423,4,3:02.0,,Denver full timeout,91,99
424,4,2:48.0,,N. Jokić makes 2-pt jump shot from 17 ft (assist by G. Harris),91,101
425,4,2:36.0,D. Smith makes 2-pt dunk from 2 ft,,93,101
426,4,2:13.0,,Turnover by W. Barton (bad pass; steal by H. Barnes),93,101
427,4,2:07.0,D. Smith makes 2-pt layup from 2 ft,,95,101
428,4,1:54.0,,Personal foul by S. Mejri (drawn by N. Jokić),95,101
429,4,1:54.0,,J. Murray enters the game for M. Beasley,95,101
430,4,1:39.0,,N. Jokić misses 3-pt jump shot from 24 ft,95,101
431,4,1:35.0,Defensive rebound by Y. Ferrell,,95,101
432,4,1:27.0,Y. Ferrell makes 2-pt layup from 3 ft,,97,101
433,4,1:27.0,,Denver full timeout,97,101
434,4,1:23.0,,W. Barton makes 2-pt layup from 2 ft (assist by N. Jokić),97,103
435,4,1:16.0,H. Barnes misses 3-pt jump shot from 22 ft,,97,103
436,4,1:11.0,,Defensive rebound by W. Chandler,97,103
437,4,0:56.0,Offensive charge foul by N. Jokić (drawn by W. Matthews),,97,103
438,4,0:56.0,,Turnover by N. Jokić (offensive foul),97,103
439,4,0:50.0,D. Nowitzki enters the game for S. Mejri,,97,103
440,4,0:50.0,Turnover by D. Smith (bad pass; steal by N. Jokić),,97,103
441,4,0:50.0,,Turnover by J. Murray (bad pass),97,103
442,4,0:44.0,D. Smith makes 2-pt layup from 2 ft,,99,103
443,4,0:25.0,,G. Harris misses 3-pt jump shot from 22 ft,99,103
444,4,0:24.0,Defensive rebound by D. Nowitzki,,99,103
445,4,0:24.0,Dallas full timeout,,99,103
446,4,0:24.0,,T. Craig enters the game for N. Jokić,99,103
447,4,0:18.0,Turnover by D. Smith (lost ball; steal by G. Harris),,99,103
448,4,0:17.0,,Personal foul by Y. Ferrell (drawn by G. Harris),99,103
449,4,0:17.0,,G. Harris misses free throw 1 of 2,99,103
450,4,0:17.0,,Offensive rebound by Team,99,103
451,4,0:17.0,D. Powell enters the game for D. Nowitzki,,99,103
452,4,0:17.0,,G. Harris misses free throw 2 of 2,99,103
453,4,0:15.0,Defensive rebound by D. Powell,,99,103
454,4,0:10.0,D. Smith makes 2-pt layup from 1 ft,,101,103
455,4,0:10.0,Shooting foul by T. Craig (drawn by D. Smith),,101,103
456,4,0:10.0,,N. Jokić enters the game for T. Craig,101,103
457,4,0:10.0,D. Smith makes free throw 1 of 1,,102,103
458,4,0:01.0,,Personal take foul by W. Matthews (drawn by G. Harris),102,103
459,4,0:01.0,,G. Harris makes free throw 1 of 2,102,104
460,4,0:01.0,,G. Harris makes free throw 2 of 2,102,105
