,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,OKLAHOMA CITY_ACTION,MINNESOTA_SCORE,OKLAHOMA CITY_SCORE
86,1,0:46.0,Personal foul by Á. Abrines (drawn by A. Wiggins),,27,21
87,1,0:46.0,A. Wiggins makes free throw 2 of 2,,28,21
88,1,0:46.0,A. Wiggins misses free throw 1 of 2,,28,21
89,1,0:46.0,Offensive rebound by Team,,28,21
90,1,0:32.0,,C. Anthony makes 2-pt layup at rim,28,23
91,1,0:25.0,J. Crawford misses 2-pt jump shot from 13 ft (block by J. Grant),,28,23
92,1,0:19.0,,Defensive rebound by J. Huestis,28,23
93,1,0:06.0,,Personal take foul by G. Dieng (drawn by C. Anthony),28,23
94,1,0:06.0,J. Butler enters the game for N. Bjelica,,28,23
95,1,0:03.0,,Turnover by J. Grant (bad pass),28,23
96,1,0:03.0,,A. Roberson enters the game for Á. Abrines,28,23
97,1,0:00.0,J. Butler misses 2-pt layup from 23 ft,,28,23
98,1,0:00.0,Offensive rebound by Team,,28,23
99,2,11:44.0,Shooting foul by R. Felton (drawn by G. Dieng),,28,23
100,2,11:44.0,G. Dieng makes free throw 1 of 2,,29,23
101,2,11:44.0,G. Dieng makes free throw 2 of 2,,30,23
102,2,11:36.0,,R. Felton makes 2-pt jump shot from 5 ft,30,25
103,2,11:17.0,G. Dieng misses 3-pt jump shot from 22 ft,,30,25
104,2,11:15.0,,Defensive rebound by J. Huestis,30,25
105,2,11:05.0,,C. Anthony makes 2-pt jump shot from 11 ft,30,27
106,2,10:47.0,G. Dieng makes 2-pt layup from 1 ft (assist by J. Crawford),,32,27
107,2,10:36.0,,J. Grant makes 2-pt layup from 1 ft (assist by R. Felton),32,29
108,2,10:23.0,N. Bjelica makes 3-pt jump shot from 26 ft (assist by J. Crawford),,35,29
109,2,10:06.0,,R. Felton makes 2-pt jump shot from 10 ft,35,31
110,2,9:54.0,J. Crawford misses 2-pt layup from 7 ft,,35,31
111,2,9:53.0,,Defensive rebound by J. Huestis,35,31
112,2,9:51.0,,Turnover by C. Anthony (bad pass; steal by T. Jones),35,31
113,2,9:47.0,Shooting foul by R. Felton (drawn by T. Jones),,35,31
114,2,9:47.0,T. Jones misses free throw 1 of 2,,35,31
115,2,9:47.0,Offensive rebound by Team,,35,31
116,2,9:47.0,,P. George enters the game for Á. Abrines,35,31
117,2,9:47.0,K. Towns enters the game for G. Dieng,,35,31
118,2,9:47.0,J. Butler enters the game for N. Bjelica,,35,31
119,2,9:47.0,T. Jones makes free throw 2 of 2,,36,31
120,2,9:28.0,,J. Grant makes 2-pt dunk at rim (assist by R. Felton),36,33
121,2,9:10.0,S. Muhammad makes 2-pt layup at rim (assist by J. Butler),,38,33
122,2,8:58.0,,R. Felton makes 3-pt jump shot from 25 ft (assist by P. George),38,36
123,2,8:33.0,,S. Adams enters the game for J. Grant,38,36
124,2,8:33.0,,R. Westbrook enters the game for J. Huestis,38,36
125,2,8:32.0,Turnover by K. Towns (traveling),,38,36
126,2,8:32.0,J. Teague enters the game for T. Jones,,38,36
127,2,8:21.0,,P. George misses 2-pt jump shot from 16 ft,38,36
128,2,8:17.0,Defensive rebound by K. Towns,,38,36
129,2,8:03.0,K. Towns misses 3-pt jump shot from 22 ft,,38,36
130,2,8:01.0,,Defensive rebound by P. George,38,36
131,2,7:57.0,Offensive charge foul by P. George (drawn by J. Teague),,38,36
132,2,7:57.0,,Turnover by P. George (offensive foul),38,36
133,2,7:57.0,,P. Patterson enters the game for C. Anthony,38,36
134,2,7:40.0,K. Towns makes 2-pt dunk at rim (assist by J. Butler),,40,36
135,2,7:18.0,,R. Felton makes 3-pt jump shot from 24 ft (assist by P. George),40,39
136,2,7:05.0,K. Towns misses 2-pt jump shot from 4 ft,,40,39
137,2,7:03.0,,Defensive rebound by R. Westbrook,40,39
138,2,6:59.0,,R. Felton misses 2-pt layup from 1 ft,40,39
139,2,6:55.0,Defensive rebound by J. Butler,,40,39
140,2,6:50.0,S. Muhammad misses 2-pt hook shot from 4 ft,,40,39
141,2,6:50.0,,Defensive rebound by S. Adams,40,39
142,2,6:46.0,,R. Westbrook makes 2-pt dunk at rim (assist by S. Adams),40,41
143,2,6:36.0,Minnesota full timeout,,40,41
144,2,6:36.0,T. Gibson enters the game for S. Muhammad,,40,41
145,2,6:30.0,Turnover by J. Teague (out of bounds lost ball),,40,41
146,2,6:14.0,,P. George makes 2-pt jump shot from 17 ft,40,43
147,2,5:55.0,J. Crawford makes 3-pt jump shot from 25 ft (assist by T. Gibson),,43,43
148,2,5:44.0,,Shooting foul by J. Teague (drawn by R. Westbrook),43,43
149,2,5:44.0,,R. Westbrook misses free throw 1 of 2,43,43
150,2,5:44.0,,Offensive rebound by Team,43,43
151,2,5:44.0,,A. Roberson enters the game for R. Felton,43,43
152,2,5:44.0,A. Wiggins enters the game for J. Crawford,,43,43
153,2,5:44.0,,R. Westbrook makes free throw 2 of 2,43,44
154,2,5:36.0,J. Teague makes 2-pt jump shot from 14 ft,,45,44
155,2,5:20.0,,A. Roberson misses 3-pt jump shot from 22 ft,45,44
156,2,5:18.0,Defensive rebound by A. Wiggins,,45,44
157,2,5:03.0,K. Towns makes 2-pt layup from 1 ft (assist by J. Teague),,47,44
158,2,4:45.0,,P. George misses 2-pt jump shot from 16 ft,47,44
159,2,4:41.0,Defensive rebound by K. Towns,,47,44
160,2,4:31.0,K. Towns misses 3-pt jump shot from 25 ft,,47,44
161,2,4:30.0,Offensive rebound by T. Gibson,,47,44
162,2,4:27.0,K. Towns makes 2-pt dunk from 1 ft (assist by J. Butler),,49,44
163,2,4:27.0,Shooting foul by P. Patterson (drawn by K. Towns),,49,44
164,2,4:27.0,,C. Anthony enters the game for P. Patterson,49,44
165,2,4:27.0,,Oklahoma City full timeout,49,44
166,2,4:27.0,K. Towns makes free throw 1 of 1,,50,44
167,2,4:07.0,,C. Anthony misses 2-pt jump shot from 18 ft,50,44
168,2,4:03.0,,Offensive rebound by S. Adams,50,44
169,2,3:58.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),50,46
170,2,3:37.0,Turnover by T. Gibson (bad pass),,50,46
171,2,3:33.0,,Personal foul by A. Wiggins (drawn by R. Westbrook),50,46
172,2,3:30.0,,P. George misses 2-pt layup at rim,50,46
173,2,3:26.0,Defensive rebound by T. Gibson,,50,46
174,2,3:17.0,J. Butler misses 3-pt jump shot from 22 ft,,50,46
175,2,3:13.0,,Defensive rebound by R. Westbrook,50,46
176,2,3:07.0,,S. Adams makes 2-pt hook shot from 2 ft (assist by R. Westbrook),50,48
177,2,2:47.0,Personal foul by P. George (drawn by A. Wiggins),,50,48
178,2,2:40.0,Shooting foul by P. George (drawn by K. Towns),,50,48
179,2,2:40.0,K. Towns makes free throw 1 of 2,,51,48
180,2,2:40.0,,J. Huestis enters the game for P. George,51,48
181,2,2:40.0,K. Towns makes free throw 2 of 2,,52,48
182,2,2:24.0,,R. Westbrook makes 3-pt jump shot from 25 ft,52,51
183,2,2:10.0,A. Wiggins misses 2-pt jump shot from 23 ft,,52,51
184,2,2:07.0,Offensive rebound by K. Towns,,52,51
185,2,2:05.0,K. Towns makes 2-pt layup from 1 ft,,54,51
186,2,1:58.0,,R. Westbrook misses 3-pt jump shot from 25 ft,54,51
187,2,1:58.0,Defensive rebound by J. Teague,,54,51
188,2,1:42.0,J. Butler misses 2-pt jump shot from 13 ft,,54,51
189,2,1:41.0,Offensive rebound by K. Towns,,54,51
190,2,1:35.0,J. Teague misses 2-pt jump shot from 10 ft,,54,51
191,2,1:32.0,Offensive rebound by Team,,54,51
192,2,1:14.0,J. Butler makes 2-pt jump shot from 8 ft (assist by A. Wiggins),,56,51
193,2,1:06.0,,R. Westbrook misses 2-pt layup from 1 ft,56,51
194,2,1:00.0,,Offensive rebound by S. Adams,56,51
195,2,1:00.0,,S. Adams makes 2-pt layup at rim,56,53
196,2,0:54.0,J. Butler makes 2-pt jump shot from 7 ft,,58,53
197,2,0:46.0,,Personal foul by K. Towns (drawn by S. Adams),58,53
198,2,0:38.0,,Shooting foul by K. Towns (drawn by R. Westbrook),58,53
199,2,0:38.0,,R. Westbrook makes free throw 1 of 2,58,54
200,2,0:38.0,,R. Westbrook misses free throw 2 of 2,58,54
201,2,0:35.0,,Offensive rebound by Team,58,54
202,2,0:35.0,Violation by K. Towns (kicked ball),,58,54
203,2,0:29.0,,R. Westbrook misses 2-pt jump shot from 10 ft,58,54
204,2,0:27.0,Defensive rebound by J. Teague,,58,54
205,2,0:06.0,T. Gibson makes 3-pt jump shot from 22 ft (assist by J. Teague),,61,54
206,2,0:00.0,,J. Huestis misses 2-pt jump shot from 17 ft,61,54
207,2,0:00.0,,Offensive rebound by Team,61,54
208,3,11:46.0,J. Butler misses 2-pt jump shot from 14 ft,,61,54
209,3,11:43.0,,Defensive rebound by S. Adams,61,54
210,3,11:24.0,,Shooting foul by J. Butler (drawn by A. Roberson),61,54
211,3,11:24.0,,A. Roberson misses free throw 1 of 2,61,54
212,3,11:24.0,,Offensive rebound by Team,61,54
213,3,11:24.0,,A. Roberson misses free throw 2 of 2,61,54
214,3,11:24.0,Defensive rebound by Team,,61,54
215,3,11:16.0,K. Towns makes 3-pt jump shot from 22 ft (assist by J. Teague),,64,54
216,3,10:58.0,,P. George misses 2-pt hook shot from 5 ft,64,54
217,3,10:54.0,Defensive rebound by K. Towns,,64,54
218,3,10:44.0,J. Butler makes 2-pt layup at rim (assist by J. Teague),,66,54
219,3,10:27.0,,R. Westbrook makes 2-pt layup from 1 ft (assist by S. Adams),66,56
220,3,10:08.0,Turnover by K. Towns (traveling),,66,56
221,3,10:00.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by R. Westbrook),66,59
222,3,9:45.0,A. Wiggins misses 3-pt jump shot from 24 ft,,66,59
223,3,9:42.0,,Defensive rebound by R. Westbrook,66,59
224,3,9:39.0,,Turnover by R. Westbrook (lost ball; steal by T. Gibson),66,59
225,3,9:25.0,J. Teague makes 2-pt jump shot from 6 ft,,68,59
226,3,8:58.0,,Shooting foul by J. Butler (drawn by C. Anthony),68,59
227,3,8:58.0,,C. Anthony makes free throw 1 of 2,68,60
228,3,8:58.0,,C. Anthony makes free throw 2 of 2,68,61
229,3,8:48.0,K. Towns misses 3-pt jump shot from 24 ft,,68,61
230,3,8:44.0,Offensive rebound by T. Gibson,,68,61
231,3,8:42.0,K. Towns makes 2-pt dunk at rim (assist by T. Gibson),,70,61
232,3,8:41.0,,Oklahoma City full timeout,70,61
233,3,8:31.0,,A. Roberson misses 2-pt layup from 1 ft,70,61
234,3,8:27.0,,Offensive rebound by S. Adams,70,61
235,3,8:27.0,,S. Adams misses 2-pt layup at rim,70,61
236,3,8:27.0,,Offensive rebound by S. Adams,70,61
237,3,8:25.0,,S. Adams misses 2-pt layup at rim (block by K. Towns),70,61
238,3,8:25.0,Defensive rebound by K. Towns,,70,61
239,3,8:14.0,A. Wiggins misses 3-pt jump shot from 24 ft,,70,61
240,3,8:12.0,,Defensive rebound by A. Roberson,70,61
241,3,8:05.0,,C. Anthony misses 3-pt jump shot from 24 ft,70,61
242,3,7:56.0,Defensive rebound by J. Teague,,70,61
243,3,7:54.0,J. Butler makes 3-pt jump shot from 24 ft (assist by J. Teague),,73,61
244,3,7:39.0,,P. George misses 2-pt jump shot from 18 ft,73,61
245,3,7:39.0,Defensive rebound by J. Teague,,73,61
246,3,7:31.0,A. Wiggins misses 2-pt layup from 2 ft,,73,61
247,3,7:30.0,Offensive rebound by Team,,73,61
248,3,7:16.0,Turnover by J. Butler (lost ball; steal by P. George),,73,61
249,3,7:10.0,,R. Westbrook misses 2-pt layup from 1 ft,73,61
250,3,7:09.0,,Offensive rebound by Team,73,61
251,3,7:09.0,,J. Huestis enters the game for A. Roberson,73,61
252,3,7:03.0,,R. Westbrook makes 3-pt jump shot from 25 ft (assist by C. Anthony),73,64
253,3,6:53.0,J. Teague misses 2-pt layup from 1 ft,,73,64
254,3,6:52.0,,Defensive rebound by J. Huestis,73,64
255,3,6:49.0,,P. George makes 2-pt layup from 1 ft (assist by R. Westbrook),73,66
256,3,6:49.0,,Shooting foul by A. Wiggins (drawn by P. George),73,66
257,3,6:49.0,,P. George makes free throw 1 of 1,73,67
258,3,6:33.0,J. Teague misses 2-pt jump shot from 10 ft,,73,67
259,3,6:29.0,,Defensive rebound by P. George,73,67
260,3,6:25.0,,C. Anthony makes 2-pt jump shot from 14 ft (assist by P. George),73,69
261,3,6:08.0,Personal foul by J. Huestis (drawn by K. Towns),,73,69
262,3,5:56.0,A. Wiggins makes 2-pt jump shot from 6 ft (assist by K. Towns),,75,69
263,3,5:44.0,,P. George misses 3-pt jump shot from 25 ft,75,69
264,3,5:42.0,Defensive rebound by Team,,75,69
265,3,5:32.0,A. Wiggins misses 3-pt jump shot from 25 ft,,75,69
266,3,5:29.0,Offensive rebound by Team,,75,69
267,3,5:29.0,,J. Grant enters the game for C. Anthony,75,69
268,3,5:20.0,Shooting foul by J. Huestis (drawn by J. Teague),,75,69
269,3,5:20.0,J. Teague makes free throw 1 of 2,,76,69
270,3,5:20.0,J. Teague makes free throw 2 of 2,,77,69
271,3,5:11.0,,P. George makes 2-pt layup from 2 ft (assist by R. Westbrook),77,71
272,3,5:00.0,K. Towns makes 2-pt layup from 1 ft (assist by A. Wiggins),,79,71
273,3,4:43.0,,R. Westbrook misses 2-pt jump shot from 10 ft,79,71
274,3,4:38.0,,Offensive rebound by S. Adams,79,71
275,3,4:38.0,,S. Adams misses 2-pt layup at rim,79,71
276,3,4:38.0,Defensive rebound by T. Gibson,,79,71
277,3,4:29.0,J. Butler misses 2-pt layup at rim (block by J. Huestis),,79,71
278,3,4:29.0,Offensive rebound by Team,,79,71
279,3,4:19.0,J. Butler makes 2-pt jump shot from 14 ft,,81,71
280,3,4:08.0,,P. George misses 3-pt jump shot from 25 ft,81,71
281,3,4:06.0,Defensive rebound by T. Gibson,,81,71
282,3,3:54.0,A. Wiggins misses 3-pt jump shot from 24 ft,,81,71
283,3,3:51.0,,Defensive rebound by P. George,81,71
284,3,3:46.0,,Turnover by P. George (bad pass; steal by A. Wiggins),81,71
285,3,3:44.0,Personal foul by P. George (drawn by A. Wiggins),,81,71
286,3,3:44.0,,P. Patterson enters the game for S. Adams,81,71
287,3,3:44.0,G. Dieng enters the game for K. Towns,,81,71
288,3,3:33.0,T. Gibson makes 2-pt jump shot from 13 ft (assist by J. Butler),,83,71
289,3,3:20.0,,P. Patterson misses 3-pt jump shot from 25 ft,83,71
290,3,3:17.0,Defensive rebound by T. Gibson,,83,71
291,3,2:58.0,Turnover by A. Wiggins (lost ball; steal by P. George),,83,71
292,3,2:53.0,,P. Patterson misses 3-pt jump shot from 23 ft,83,71
293,3,2:46.0,,Offensive rebound by J. Grant,83,71
294,3,2:46.0,,J. Grant misses 2-pt layup at rim,83,71
295,3,2:45.0,Defensive rebound by T. Gibson,,83,71
296,3,2:36.0,Minnesota full timeout,,83,71
297,3,2:36.0,,C. Anthony enters the game for P. George,83,71
298,3,2:36.0,N. Bjelica enters the game for J. Butler,,83,71
299,3,2:36.0,J. Crawford enters the game for T. Gibson,,83,71
300,3,2:35.0,G. Dieng misses 2-pt layup from 1 ft (block by R. Westbrook),,83,71
301,3,2:35.0,Offensive rebound by G. Dieng,,83,71
302,3,2:26.0,J. Teague misses 2-pt jump shot from 9 ft (block by J. Huestis),,83,71
303,3,2:22.0,,Defensive rebound by J. Grant,83,71
304,3,2:21.0,,R. Westbrook makes 2-pt layup from 1 ft (assist by J. Huestis),83,73
305,3,2:09.0,Personal foul by J. Grant (drawn by G. Dieng),,83,73
306,3,2:09.0,,R. Felton enters the game for R. Westbrook,83,73
307,3,2:01.0,J. Crawford misses 2-pt jump shot from 7 ft,,83,73
308,3,1:57.0,Offensive rebound by G. Dieng,,83,73
309,3,1:57.0,G. Dieng misses 2-pt layup at rim,,83,73
310,3,1:56.0,,Defensive rebound by J. Grant,83,73
311,3,1:46.0,,C. Anthony misses 2-pt jump shot from 13 ft,83,73
312,3,1:44.0,Defensive rebound by A. Wiggins,,83,73
313,3,1:35.0,Personal foul by R. Felton (drawn by J. Teague),,83,73
314,3,1:35.0,J. Teague makes free throw 1 of 2,,84,73
315,3,1:35.0,J. Teague makes free throw 2 of 2,,85,73
316,3,1:24.0,,Personal foul by G. Dieng (drawn by R. Felton),85,73
317,3,1:24.0,,Á. Abrines enters the game for P. Patterson,85,73
318,3,1:24.0,T. Jones enters the game for J. Teague,,85,73
319,3,1:15.0,,Turnover by C. Anthony (traveling),85,73
320,3,1:03.0,G. Dieng misses 2-pt hook shot from 8 ft,,85,73
321,3,1:00.0,,Defensive rebound by C. Anthony,85,73
322,3,0:51.0,,Personal foul by J. Crawford (drawn by J. Grant),85,73
323,3,0:51.0,,J. Grant misses free throw 1 of 2,85,73
324,3,0:51.0,,Offensive rebound by Team,85,73
325,3,0:51.0,,J. Grant misses free throw 2 of 2,85,73
326,3,0:50.0,Defensive rebound by N. Bjelica,,85,73
327,3,0:44.0,A. Wiggins makes 2-pt dunk from 1 ft,,87,73
328,3,0:36.0,,R. Felton makes 2-pt layup from 1 ft,87,75
329,3,0:24.0,Shooting foul by C. Anthony (drawn by A. Wiggins),,87,75
330,3,0:24.0,A. Wiggins makes free throw 1 of 2,,88,75
331,3,0:24.0,A. Wiggins misses free throw 2 of 2,,88,75
332,3,0:23.0,,Defensive rebound by Team,88,75
333,3,0:01.0,,C. Anthony misses 3-pt jump shot from 24 ft,88,75
334,3,0:00.0,Defensive rebound by G. Dieng,,88,75
335,4,11:42.0,,C. Anthony misses 3-pt jump shot from 26 ft,88,75
336,4,11:38.0,Defensive rebound by A. Wiggins,,88,75
337,4,11:30.0,Offensive foul by T. Jones (drawn by P. George),,88,75
338,4,11:30.0,Turnover by T. Jones (offensive foul),,88,75
339,4,11:19.0,,J. Grant makes 3-pt jump shot from 26 ft (assist by P. George),88,78
340,4,11:00.0,J. Crawford misses 3-pt jump shot from 25 ft,,88,78
341,4,10:56.0,,Defensive rebound by R. Felton,88,78
342,4,10:56.0,,Turnover by R. Felton (out of bounds lost ball),88,78
343,4,10:56.0,K. Towns enters the game for G. Dieng,,88,78
344,4,10:56.0,S. Muhammad enters the game for N. Bjelica,,88,78
345,4,10:56.0,J. Butler enters the game for A. Wiggins,,88,78
346,4,10:44.0,J. Crawford misses 2-pt jump shot from 17 ft,,88,78
347,4,10:40.0,,Defensive rebound by P. George,88,78
348,4,10:33.0,,C. Anthony makes 2-pt layup at rim (assist by P. George),88,80
349,4,10:33.0,Minnesota full timeout,,88,80
350,4,10:33.0,J. Teague enters the game for T. Jones,,88,80
351,4,10:19.0,Turnover by K. Towns (lost ball; steal by C. Anthony),,88,80
352,4,10:15.0,,Shooting foul by K. Towns (drawn by J. Grant),88,80
353,4,10:15.0,,J. Grant makes free throw 1 of 2,88,81
354,4,10:15.0,,J. Grant makes free throw 2 of 2,88,82
355,4,10:06.0,J. Teague makes 2-pt jump shot from 7 ft,,90,82
356,4,9:52.0,,P. George misses 3-pt jump shot from 25 ft,90,82
357,4,9:47.0,Defensive rebound by K. Towns,,90,82
358,4,9:40.0,Turnover by J. Teague (bad pass; steal by P. George),,90,82
359,4,9:36.0,,Á. Abrines makes 2-pt jump shot from 21 ft (assist by P. George),90,84
360,4,9:16.0,Turnover by J. Crawford (bad pass),,90,84
361,4,9:03.0,,C. Anthony misses 3-pt jump shot from 27 ft,90,84
362,4,9:01.0,Defensive rebound by Team,,90,84
363,4,8:49.0,J. Butler misses 3-pt jump shot from 24 ft,,90,84
364,4,8:45.0,Offensive rebound by J. Teague,,90,84
365,4,8:44.0,J. Butler misses 2-pt jump shot from 20 ft,,90,84
366,4,8:44.0,,Defensive rebound by J. Grant,90,84
367,4,8:36.0,,C. Anthony makes 2-pt layup from 1 ft (assist by P. George),90,86
368,4,8:36.0,,Shooting foul by J. Teague (drawn by C. Anthony),90,86
369,4,8:36.0,,R. Westbrook enters the game for R. Felton,90,86
370,4,8:36.0,,S. Adams enters the game for J. Grant,90,86
371,4,8:36.0,T. Gibson enters the game for J. Crawford,,90,86
372,4,8:36.0,A. Wiggins enters the game for S. Muhammad,,90,86
373,4,8:36.0,,C. Anthony makes free throw 1 of 1,90,87
374,4,8:26.0,K. Towns makes 3-pt jump shot from 24 ft (assist by J. Butler),,93,87
375,4,8:00.0,,R. Westbrook misses 3-pt jump shot from 26 ft,93,87
376,4,7:57.0,Defensive rebound by J. Butler,,93,87
377,4,7:45.0,Turnover by T. Gibson (lost ball; steal by C. Anthony),,93,87
378,4,7:41.0,,Á. Abrines makes 2-pt dunk from 1 ft (assist by R. Westbrook),93,89
379,4,7:29.0,Personal foul by C. Anthony (drawn by J. Teague),,93,89
380,4,7:20.0,Shooting foul by Á. Abrines (drawn by A. Wiggins),,93,89
381,4,7:20.0,A. Wiggins misses free throw 1 of 2,,93,89
382,4,7:20.0,Offensive rebound by Team,,93,89
383,4,7:20.0,A. Wiggins makes free throw 2 of 2,,94,89
384,4,7:10.0,,Turnover by R. Westbrook (lost ball; steal by A. Wiggins),94,89
385,4,7:02.0,K. Towns makes 2-pt layup from 1 ft (assist by J. Teague),,96,89
386,4,6:44.0,,P. George makes 3-pt jump shot from 24 ft (assist by R. Westbrook),96,92
387,4,6:17.0,J. Butler makes 2-pt jump shot from 11 ft,,98,92
388,4,6:07.0,,C. Anthony misses 2-pt jump shot from 20 ft,98,92
