,QUARTER,TIME_REMAINING,PHOENIX_ACTION,CHICAGO_ACTION,PHOENIX_SCORE,CHICAGO_SCORE
38,1,6:56.0,,Shooting foul by D. Bender (drawn by L. Markkanen),10,15
39,1,6:56.0,,Chicago full timeout,10,15
40,1,6:56.0,M. Chriss enters the game for D. Bender,,10,15
41,1,6:56.0,,L. Markkanen misses free throw 1 of 2,10,15
42,1,6:56.0,,Offensive rebound by Team,10,15
43,1,6:56.0,,L. Markkanen makes free throw 2 of 2,10,16
44,1,6:42.0,D. Booker misses 2-pt jump shot from 20 ft,,10,16
45,1,6:39.0,,Defensive rebound by K. Dunn,10,16
46,1,6:16.0,,J. Holiday misses 2-pt jump shot from 20 ft,10,16
47,1,6:13.0,Defensive rebound by M. Chriss,,10,16
48,1,6:11.0,Turnover by M. Chriss (traveling),,10,16
49,1,6:00.0,,R. Lopez makes 2-pt layup from 1 ft (assist by L. Markkanen),10,18
50,1,5:44.0,T. Warren makes 3-pt jump shot from 25 ft (assist by D. Booker),,13,18
51,1,5:25.0,,R. Lopez misses 2-pt jump shot from 13 ft,13,18
52,1,5:25.0,Defensive rebound by D. Booker,,13,18
53,1,5:16.0,D. Booker makes 2-pt layup at rim,,15,18
54,1,5:16.0,Shooting foul by K. Dunn (drawn by D. Booker),,15,18
55,1,5:16.0,,J. Grant enters the game for K. Dunn,15,18
56,1,5:16.0,A. Len enters the game for T. Chandler,,15,18
57,1,5:16.0,D. Booker makes free throw 1 of 1,,16,18
58,1,4:55.0,,L. Markkanen misses 2-pt jump shot from 23 ft,16,18
59,1,4:51.0,Defensive rebound by D. Booker,,16,18
60,1,4:34.0,D. Booker makes 3-pt jump shot from 23 ft (assist by T. Ulis),,19,18
61,1,4:16.0,,L. Markkanen misses 3-pt jump shot from 25 ft,19,18
62,1,4:13.0,Defensive rebound by T. Ulis,,19,18
63,1,4:01.0,A. Len makes 2-pt layup from 2 ft (assist by T. Ulis),,21,18
64,1,3:50.0,,R. Lopez misses 2-pt jump shot from 22 ft,21,18
65,1,3:46.0,Defensive rebound by A. Len,,21,18
66,1,3:31.0,Turnover by M. Chriss (bad pass; steal by J. Holiday),,21,18
67,1,3:27.0,,J. Holiday makes 2-pt dunk from 1 ft (assist by D. Valentine),21,20
68,1,3:14.0,M. Chriss misses 3-pt jump shot from 26 ft,,21,20
69,1,3:11.0,,Defensive rebound by J. Holiday,21,20
70,1,3:03.0,,J. Grant misses 3-pt jump shot from 25 ft,21,20
71,1,3:03.0,Defensive rebound by T. Warren,,21,20
72,1,2:56.0,T. Warren misses 2-pt layup from 1 ft,,21,20
73,1,2:56.0,Offensive rebound by A. Len,,21,20
74,1,2:50.0,D. Booker makes 3-pt jump shot from 24 ft (assist by T. Ulis),,24,20
75,1,2:27.0,,L. Markkanen misses 3-pt jump shot from 23 ft,24,20
76,1,2:26.0,,Offensive rebound by R. Lopez,24,20
77,1,2:16.0,,R. Lopez makes 2-pt layup from 1 ft,24,22
78,1,1:53.0,T. Warren makes 2-pt jump shot from 9 ft,,26,22
79,1,1:35.0,,L. Markkanen makes 3-pt jump shot from 25 ft (assist by D. Valentine),26,25
80,1,1:33.0,Phoenix full timeout,,26,25
81,1,1:33.0,,A. Blakeney enters the game for L. Markkanen,26,25
82,1,1:33.0,,B. Portis enters the game for D. Valentine,26,25
83,1,1:33.0,J. Jackson enters the game for D. Booker,,26,25
84,1,1:33.0,T. Daniels enters the game for T. Ulis,,26,25
85,1,1:33.0,M. James enters the game for T. Warren,,26,25
86,1,1:11.0,M. James misses 3-pt jump shot from 25 ft,,26,25
87,1,1:07.0,Offensive rebound by M. Chriss,,26,25
88,1,1:02.0,M. Chriss makes 2-pt jump shot from 2 ft,,28,25
89,1,0:50.0,,R. Lopez makes 2-pt jump shot from 4 ft (assist by J. Holiday),28,27
90,1,0:50.0,Violation by M. Chriss (def goaltending),,28,27
91,1,0:34.0,T. Daniels misses 3-pt jump shot from 25 ft,,28,27
92,1,0:31.0,,Defensive rebound by A. Blakeney,28,27
93,1,0:28.0,,Personal foul by J. Jackson (drawn by A. Blakeney),28,27
94,1,0:13.0,,A. Blakeney makes 2-pt jump shot from 15 ft,28,29
95,1,0:02.0,M. James misses 2-pt jump shot from 22 ft,,28,29
96,1,0:02.0,,Defensive rebound by B. Portis,28,29
97,2,11:56.0,,Personal foul by M. James (drawn by J. Grant),28,29
98,2,11:47.0,,A. Blakeney misses 3-pt jump shot from 22 ft,28,29
99,2,11:44.0,Defensive rebound by A. Len,,28,29
100,2,11:32.0,T. Daniels makes 3-pt jump shot from 23 ft (assist by M. James),,31,29
101,2,11:15.0,,P. Zipser misses 2-pt jump shot from 19 ft,31,29
102,2,11:10.0,,Offensive rebound by B. Portis,31,29
103,2,11:08.0,,B. Portis makes 2-pt layup from 1 ft,31,31
104,2,10:47.0,A. Len makes 2-pt dunk at rim (assist by M. James),,33,31
105,2,10:34.0,,P. Zipser misses 3-pt jump shot from 25 ft,33,31
106,2,10:30.0,Defensive rebound by A. Len,,33,31
107,2,10:14.0,M. James misses 3-pt jump shot from 24 ft,,33,31
108,2,10:14.0,Offensive rebound by A. Len,,33,31
109,2,9:59.0,J. Jackson misses 2-pt layup from 1 ft (block by P. Zipser),,33,31
110,2,9:58.0,,Defensive rebound by B. Portis,33,31
111,2,9:55.0,,A. Blakeney misses 2-pt layup from 1 ft,33,31
112,2,9:55.0,,Offensive rebound by Team,33,31
113,2,9:46.0,,P. Zipser misses 3-pt jump shot from 23 ft,33,31
114,2,9:42.0,Defensive rebound by M. Chriss,,33,31
115,2,9:32.0,T. Daniels misses 3-pt jump shot from 25 ft,,33,31
116,2,9:28.0,,Defensive rebound by P. Zipser,33,31
117,2,9:25.0,,Personal foul by J. Jackson (drawn by P. Zipser),33,31
118,2,9:25.0,T. Warren enters the game for J. Jackson,,33,31
119,2,9:16.0,,J. Grant misses 2-pt jump shot from 19 ft,33,31
120,2,9:12.0,Defensive rebound by M. Chriss,,33,31
121,2,9:06.0,M. James makes 2-pt jump shot from 6 ft,,35,31
122,2,9:06.0,,Chicago full timeout,35,31
123,2,9:06.0,,D. Valentine enters the game for A. Blakeney,35,31
124,2,8:56.0,,J. Grant misses 2-pt jump shot from 21 ft,35,31
125,2,8:51.0,Defensive rebound by A. Len,,35,31
126,2,8:39.0,A. Len misses 2-pt dunk from 1 ft,,35,31
127,2,8:38.0,Offensive rebound by A. Len,,35,31
128,2,8:38.0,A. Len misses 2-pt layup from 1 ft (block by P. Zipser),,35,31
129,2,8:37.0,,Defensive rebound by P. Zipser,35,31
130,2,8:23.0,,D. Valentine misses 3-pt jump shot from 23 ft,35,31
131,2,8:23.0,Defensive rebound by M. Chriss,,35,31
132,2,8:17.0,Turnover by M. James (bad pass),,35,31
133,2,8:17.0,,K. Dunn enters the game for J. Grant,35,31
134,2,8:07.0,,B. Portis makes 3-pt jump shot from 25 ft (assist by K. Dunn),35,34
135,2,7:45.0,Personal foul by C. Felício (drawn by M. James),,35,34
136,2,7:37.0,T. Daniels misses 2-pt jump shot from 19 ft,,35,34
137,2,7:33.0,,Defensive rebound by B. Portis,35,34
138,2,7:26.0,,B. Portis misses 3-pt jump shot from 25 ft,35,34
139,2,7:23.0,Defensive rebound by A. Len,,35,34
140,2,7:12.0,M. Chriss makes 2-pt dunk at rim (assist by M. James),,37,34
141,2,6:58.0,,P. Zipser misses 3-pt jump shot from 26 ft,37,34
142,2,6:55.0,Defensive rebound by A. Len,,37,34
143,2,6:47.0,,R. Lopez enters the game for B. Portis,37,34
144,2,6:47.0,,J. Holiday enters the game for C. Felício,37,34
145,2,6:47.0,,L. Markkanen enters the game for P. Zipser,37,34
146,2,6:47.0,D. Booker enters the game for M. Chriss,,37,34
147,2,6:47.0,D. Bender enters the game for T. Daniels,,37,34
148,2,6:47.0,T. Ulis enters the game for M. James,,37,34
149,2,6:34.0,Turnover by D. Booker (bad pass; steal by K. Dunn),,37,34
150,2,6:29.0,,K. Dunn misses 2-pt jump shot from 8 ft,37,34
151,2,6:24.0,Defensive rebound by T. Ulis,,37,34
152,2,6:17.0,T. Warren misses 3-pt jump shot from 23 ft,,37,34
153,2,6:13.0,,Defensive rebound by L. Markkanen,37,34
154,2,6:00.0,,K. Dunn makes 2-pt layup from 2 ft,37,36
155,2,5:44.0,T. Warren misses 3-pt jump shot from 24 ft,,37,36
156,2,5:40.0,,Defensive rebound by K. Dunn,37,36
157,2,5:34.0,,L. Markkanen misses 3-pt jump shot from 26 ft,37,36
158,2,5:30.0,Defensive rebound by D. Bender,,37,36
159,2,5:22.0,D. Booker misses 2-pt jump shot from 13 ft,,37,36
160,2,5:19.0,,Defensive rebound by L. Markkanen,37,36
161,2,5:11.0,,L. Markkanen misses 3-pt jump shot from 25 ft,37,36
162,2,5:07.0,Defensive rebound by A. Len,,37,36
163,2,5:05.0,Shooting foul by J. Holiday (drawn by D. Booker),,37,36
164,2,5:05.0,D. Booker misses free throw 1 of 2,,37,36
165,2,5:05.0,Offensive rebound by Team,,37,36
166,2,5:05.0,T. Chandler enters the game for A. Len,,37,36
167,2,5:05.0,D. Booker makes free throw 2 of 2,,38,36
168,2,4:53.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by D. Valentine),38,39
169,2,4:38.0,Shooting foul by J. Holiday (drawn by T. Chandler),,38,39
170,2,4:38.0,T. Chandler misses free throw 1 of 2,,38,39
171,2,4:38.0,Offensive rebound by Team,,38,39
172,2,4:38.0,,J. Grant enters the game for J. Holiday,38,39
173,2,4:38.0,T. Chandler makes free throw 2 of 2,,39,39
174,2,4:18.0,,L. Markkanen misses 2-pt jump shot from 10 ft,39,39
175,2,4:16.0,Defensive rebound by D. Bender,,39,39
176,2,4:10.0,T. Ulis misses 2-pt jump shot from 12 ft,,39,39
177,2,4:03.0,Offensive rebound by T. Warren,,39,39
178,2,3:56.0,T. Warren makes 2-pt jump shot from 8 ft,,41,39
179,2,3:40.0,,K. Dunn misses 2-pt jump shot from 11 ft,41,39
180,2,3:37.0,Defensive rebound by T. Ulis,,41,39
181,2,3:19.0,Turnover by T. Ulis (bad pass; steal by D. Valentine),,41,39
182,2,3:01.0,,L. Markkanen misses 3-pt jump shot from 26 ft,41,39
183,2,2:57.0,Defensive rebound by T. Warren,,41,39
184,2,2:54.0,D. Bender misses 3-pt jump shot from 24 ft,,41,39
185,2,2:50.0,,Defensive rebound by D. Valentine,41,39
186,2,2:45.0,,Personal foul by T. Chandler (drawn by R. Lopez),41,39
187,2,2:45.0,Phoenix full timeout,,41,39
188,2,2:38.0,,J. Grant makes 2-pt jump shot from 21 ft,41,41
189,2,2:16.0,D. Booker misses 2-pt layup at rim,,41,41
190,2,2:14.0,,Defensive rebound by J. Grant,41,41
191,2,2:08.0,,L. Markkanen misses 2-pt jump shot from 3 ft (block by T. Chandler),41,41
192,2,2:04.0,Defensive rebound by T. Chandler,,41,41
193,2,2:00.0,Shooting foul by L. Markkanen (drawn by T. Ulis),,41,41
194,2,2:00.0,T. Ulis misses free throw 1 of 2,,41,41
195,2,2:00.0,Offensive rebound by Team,,41,41
196,2,2:00.0,T. Ulis makes free throw 2 of 2,,42,41
197,2,1:48.0,,R. Lopez misses 2-pt jump shot from 20 ft,42,41
198,2,1:44.0,Defensive rebound by D. Booker,,42,41
199,2,1:35.0,D. Booker makes 2-pt jump shot from 10 ft,,44,41
200,2,1:23.0,,J. Grant makes 2-pt jump shot from 22 ft,44,43
201,2,1:05.0,,Personal foul by T. Warren (drawn by D. Valentine),44,43
202,2,1:05.0,Turnover by T. Warren (turnover),,44,43
203,2,1:05.0,,P. Zipser enters the game for K. Dunn,44,43
204,2,0:50.0,,P. Zipser misses 3-pt jump shot from 25 ft,44,43
205,2,0:48.0,Defensive rebound by D. Bender,,44,43
206,2,0:42.0,Turnover by T. Warren (bad pass; steal by D. Valentine),,44,43
207,2,0:26.0,,R. Lopez misses 2-pt layup from 5 ft,44,43
208,2,0:23.0,Defensive rebound by T. Chandler,,44,43
209,2,0:03.0,T. Ulis makes 2-pt jump shot from 12 ft (assist by D. Booker),,46,43
210,3,11:43.0,,K. Dunn misses 2-pt jump shot from 19 ft,46,43
211,3,11:38.0,Defensive rebound by T. Ulis,,46,43
212,3,11:28.0,D. Booker makes 3-pt jump shot from 26 ft (assist by T. Ulis),,49,43
213,3,11:10.0,,Shooting foul by T. Chandler (drawn by R. Lopez),49,43
214,3,11:10.0,,R. Lopez makes free throw 1 of 2,49,44
215,3,11:10.0,,R. Lopez makes free throw 2 of 2,49,45
216,3,10:59.0,T. Warren misses 3-pt jump shot from 23 ft,,49,45
217,3,10:54.0,,Defensive rebound by J. Holiday,49,45
218,3,10:51.0,,D. Valentine makes 2-pt layup from 1 ft (assist by K. Dunn),49,47
219,3,10:36.0,D. Booker misses 3-pt jump shot from 25 ft,,49,47
220,3,10:31.0,Offensive rebound by T. Warren,,49,47
221,3,10:30.0,T. Warren makes 2-pt layup from 1 ft,,51,47
222,3,10:07.0,,L. Markkanen makes 2-pt jump shot from 18 ft (assist by J. Holiday),51,49
223,3,9:45.0,,Personal foul by T. Warren (drawn by K. Dunn),51,49
224,3,9:44.0,D. Booker misses 2-pt jump shot from 5 ft,,51,49
225,3,9:44.0,,Defensive rebound by Team,51,49
226,3,9:34.0,,Turnover by R. Lopez (bad pass),51,49
227,3,9:20.0,T. Ulis makes 3-pt jump shot from 22 ft (assist by D. Booker),,54,49
228,3,9:05.0,,Turnover by K. Dunn (discontinued dribble),54,49
229,3,8:55.0,Personal foul by D. Valentine (drawn by T. Chandler),,54,49
230,3,8:42.0,T. Ulis misses 2-pt jump shot from 22 ft,,54,49
231,3,8:40.0,M. Chriss misses 2-pt dunk at rim,,54,49
232,3,8:39.0,Offensive rebound by M. Chriss,,54,49
233,3,8:38.0,,Defensive rebound by J. Holiday,54,49
234,3,8:29.0,,J. Holiday misses 3-pt jump shot from 26 ft,54,49
235,3,8:25.0,Defensive rebound by Team,,54,49
236,3,8:17.0,D. Booker makes 3-pt jump shot from 26 ft (assist by T. Ulis),,57,49
237,3,8:06.0,,L. Markkanen misses 3-pt jump shot from 26 ft,57,49
238,3,8:05.0,Defensive rebound by T. Chandler,,57,49
239,3,7:56.0,T. Ulis makes 2-pt layup from 1 ft,,59,49
240,3,7:56.0,Shooting foul by K. Dunn (drawn by T. Ulis),,59,49
241,3,7:56.0,T. Ulis makes free throw 1 of 1,,60,49
242,3,7:52.0,,Chicago full timeout,60,49
243,3,7:45.0,,K. Dunn misses 3-pt jump shot from 23 ft,60,49
244,3,7:42.0,,R. Lopez misses 2-pt layup from 2 ft,60,49
245,3,7:40.0,Defensive rebound by D. Booker,,60,49
246,3,7:34.0,,Defensive rebound by R. Lopez,60,49
247,3,7:19.0,D. Booker makes 3-pt jump shot from 27 ft (assist by T. Ulis),,63,49
248,3,6:55.0,,K. Dunn makes 2-pt dunk at rim (assist by L. Markkanen),63,51
249,3,6:33.0,Turnover by T. Ulis (lost ball; steal by K. Dunn),,63,51
250,3,6:16.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by K. Dunn),63,54
251,3,5:54.0,T. Warren misses 3-pt jump shot from 26 ft,,63,54
252,3,5:49.0,Offensive rebound by T. Chandler,,63,54
253,3,5:46.0,T. Warren makes 2-pt layup at rim (assist by T. Chandler),,65,54
254,3,5:36.0,,D. Valentine makes 3-pt jump shot from 25 ft (assist by K. Dunn),65,57
255,3,5:34.0,Phoenix full timeout,,65,57
256,3,5:34.0,J. Jackson enters the game for T. Chandler,,65,57
257,3,5:34.0,A. Len enters the game for T. Warren,,65,57
258,3,5:16.0,D. Booker misses 2-pt jump shot from 23 ft,,65,57
259,3,5:12.0,,Defensive rebound by R. Lopez,65,57
260,3,5:01.0,,D. Valentine misses 3-pt jump shot from 23 ft,65,57
261,3,4:58.0,Defensive rebound by J. Jackson,,65,57
262,3,4:58.0,M. Chriss misses 2-pt layup from 2 ft (block by J. Holiday),,65,57
263,3,4:58.0,Offensive rebound by Team,,65,57
264,3,4:57.0,Personal foul by D. Valentine (drawn by D. Booker),,65,57
265,3,4:55.0,J. Jackson misses 2-pt jump shot from 11 ft,,65,57
266,3,4:54.0,Offensive rebound by A. Len,,65,57
267,3,4:54.0,A. Len makes 2-pt dunk from 1 ft,,67,57
268,3,4:42.0,,Turnover by K. Dunn (lost ball; steal by T. Ulis),67,57
269,3,4:38.0,D. Booker makes 2-pt layup at rim (assist by T. Ulis),,69,57
270,3,4:38.0,,Chicago full timeout,69,57
271,3,4:38.0,,A. Blakeney enters the game for D. Valentine,69,57
272,3,4:29.0,,K. Dunn misses 2-pt layup from 1 ft (block by M. Chriss),69,57
273,3,4:26.0,Defensive rebound by D. Booker,,69,57
274,3,4:26.0,D. Booker misses 3-pt jump shot from 25 ft,,69,57
275,3,4:26.0,,Defensive rebound by Team,69,57
276,3,4:10.0,,L. Markkanen misses 3-pt jump shot from 22 ft,69,57
277,3,4:06.0,Defensive rebound by D. Booker,,69,57
278,3,3:49.0,A. Len makes 2-pt dunk at rim (assist by D. Booker),,71,57
279,3,3:31.0,,K. Dunn makes 3-pt jump shot from 24 ft (assist by R. Lopez),71,60
280,3,3:15.0,Turnover by T. Ulis (bad pass),,71,60
281,3,3:15.0,,B. Portis enters the game for L. Markkanen,71,60
282,3,3:15.0,,J. Grant enters the game for K. Dunn,71,60
283,3,3:15.0,D. Bender enters the game for M. Chriss,,71,60
284,3,3:15.0,M. James enters the game for T. Ulis,,71,60
285,3,3:02.0,,R. Lopez makes 2-pt hook shot from 4 ft (assist by J. Holiday),71,62
286,3,2:50.0,J. Jackson misses 3-pt jump shot from 23 ft,,71,62
287,3,2:47.0,,Defensive rebound by B. Portis,71,62
288,3,2:44.0,,A. Blakeney makes 3-pt jump shot from 23 ft (assist by B. Portis),71,65
289,3,2:25.0,D. Booker makes 2-pt jump shot from 20 ft,,73,65
290,3,2:13.0,,B. Portis makes 2-pt jump shot from 14 ft (assist by J. Grant),73,67
291,3,1:51.0,A. Len misses 2-pt jump shot from 16 ft,,73,67
292,3,1:46.0,,Defensive rebound by A. Blakeney,73,67
293,3,1:40.0,,J. Grant makes 2-pt jump shot from 11 ft,73,69
294,3,1:27.0,T. Warren enters the game for D. Booker,,73,69
295,3,1:27.0,T. Daniels enters the game for J. Jackson,,73,69
296,3,1:13.0,T. Warren misses 2-pt layup from 1 ft,,73,69
297,3,1:09.0,Offensive rebound by T. Warren,,73,69
298,3,1:08.0,T. Warren misses 2-pt layup from 2 ft (block by R. Lopez),,73,69
299,3,1:08.0,,Defensive rebound by A. Blakeney,73,69
300,3,1:02.0,,Shooting foul by T. Warren (drawn by A. Blakeney),73,69
301,3,1:02.0,,A. Blakeney makes free throw 1 of 2,73,70
302,3,1:02.0,,C. Felício enters the game for R. Lopez,73,70
303,3,1:02.0,,A. Blakeney misses free throw 2 of 2,73,70
304,3,0:56.0,Defensive rebound by T. Warren,,73,70
305,3,0:47.0,T. Warren misses 2-pt jump shot from 20 ft,,73,70
306,3,0:44.0,,Defensive rebound by A. Blakeney,73,70
307,3,0:38.0,,A. Blakeney misses 2-pt jump shot from 12 ft,73,70
308,3,0:34.0,,Offensive rebound by C. Felício,73,70
309,3,0:32.0,,A. Blakeney misses 2-pt jump shot from 12 ft,73,70
310,3,0:32.0,,Offensive rebound by J. Grant,73,70
311,3,0:09.0,,J. Holiday misses 2-pt jump shot from 23 ft,73,70
312,3,0:07.0,Defensive rebound by A. Len,,73,70
313,3,0:00.0,M. James misses 3-pt jump shot from 25 ft,,73,70
314,3,0:00.0,Offensive rebound by Team,,73,70
315,4,11:55.0,T. Warren makes 2-pt dunk at rim (assist by M. James),,75,70
316,4,11:42.0,,J. Grant misses 2-pt jump shot from 9 ft,75,70
317,4,11:37.0,Defensive rebound by A. Len,,75,70
318,4,11:21.0,Turnover by A. Len (bad pass; steal by C. Felício),,75,70
319,4,11:18.0,,Turnover by A. Blakeney (step out of bounds),75,70
320,4,11:07.0,Personal foul by J. Grant (drawn by T. Daniels),,75,70
321,4,10:57.0,T. Warren makes 2-pt jump shot from 9 ft,,77,70
322,4,10:42.0,,D. Valentine misses 2-pt layup at rim,77,70
323,4,10:42.0,,Offensive rebound by Team,77,70
324,4,10:36.0,,A. Blakeney misses 3-pt jump shot from 25 ft,77,70
325,4,10:34.0,Defensive rebound by Team,,77,70
326,4,10:12.0,M. James misses 3-pt jump shot from 26 ft,,77,70
327,4,10:11.0,Offensive rebound by A. Len,,77,70
328,4,10:10.0,A. Len misses 2-pt layup from 1 ft (block by C. Felício),,77,70
329,4,10:08.0,,Defensive rebound by J. Grant,77,70
330,4,10:00.0,,A. Blakeney misses 2-pt jump shot from 19 ft,77,70
331,4,10:00.0,Defensive rebound by T. Daniels,,77,70
332,4,9:53.0,M. James makes 3-pt jump shot from 25 ft (assist by T. Daniels),,80,70
333,4,9:52.0,,Chicago full timeout,80,70
334,4,9:52.0,,K. Dunn enters the game for A. Blakeney,80,70
335,4,9:33.0,,C. Felício makes 2-pt layup from 1 ft (assist by J. Grant),80,72
336,4,9:20.0,Personal foul by C. Felício (drawn by D. Bender),,80,72
337,4,9:15.0,Shooting foul by K. Dunn (drawn by T. Warren),,80,72
338,4,9:15.0,T. Warren makes free throw 1 of 2,,81,72
339,4,9:15.0,T. Warren makes free throw 2 of 2,,82,72
340,4,9:09.0,,Turnover by K. Dunn (out of bounds lost ball),82,72
341,4,8:57.0,Turnover by M. James (bad pass; steal by J. Grant),,82,72
342,4,8:51.0,,D. Valentine misses 3-pt jump shot from 24 ft,82,72
343,4,8:51.0,Defensive rebound by M. James,,82,72
344,4,8:47.0,T. Warren makes 2-pt layup from 1 ft (assist by M. James),,84,72
345,4,8:30.0,,B. Portis misses 2-pt layup from 1 ft,84,72
346,4,8:28.0,Defensive rebound by A. Len,,84,72
347,4,8:25.0,D. Bender misses 3-pt jump shot from 24 ft,,84,72
348,4,8:23.0,Offensive rebound by T. Warren,,84,72
349,4,8:22.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by M. James),,87,72
350,4,8:22.0,,Chicago full timeout,87,72
351,4,8:22.0,,L. Markkanen enters the game for J. Grant,87,72
352,4,8:22.0,,J. Holiday enters the game for C. Felício,87,72
353,4,8:07.0,,J. Holiday makes 2-pt jump shot from 8 ft (assist by L. Markkanen),87,74
354,4,7:45.0,M. James misses 2-pt jump shot from 4 ft,,87,74
355,4,7:40.0,,Defensive rebound by D. Valentine,87,74
356,4,7:35.0,,D. Valentine misses 3-pt jump shot from 24 ft,87,74
357,4,7:32.0,Defensive rebound by A. Len,,87,74
358,4,7:11.0,A. Len makes 2-pt layup from 1 ft (assist by M. James),,89,74
359,4,6:59.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by K. Dunn),89,77
360,4,6:45.0,T. Daniels makes 3-pt jump shot from 27 ft (assist by A. Len),,92,77
361,4,6:29.0,,J. Holiday misses 2-pt layup from 1 ft,92,77
362,4,6:28.0,Defensive rebound by D. Bender,,92,77
363,4,6:14.0,T. Daniels misses 3-pt jump shot from 23 ft,,92,77
364,4,6:11.0,,Defensive rebound by L. Markkanen,92,77
365,4,6:09.0,,Turnover by K. Dunn (bad pass; steal by M. James),92,77
366,4,6:02.0,A. Len makes 2-pt dunk from 1 ft (assist by T. Warren),,94,77
367,4,5:48.0,,L. Markkanen makes 3-pt jump shot from 24 ft (assist by J. Holiday),94,80
368,4,5:25.0,Turnover by A. Len (bad pass; steal by D. Valentine),,94,80
369,4,5:23.0,,Shooting foul by M. James (drawn by B. Portis),94,80
370,4,5:23.0,,B. Portis makes free throw 1 of 2,94,81
371,4,5:23.0,T. Ulis enters the game for T. Daniels,,94,81
372,4,5:23.0,D. Booker enters the game for M. James,,94,81
373,4,5:23.0,,B. Portis makes free throw 2 of 2,94,82
374,4,5:18.0,Phoenix full timeout,,94,82
375,4,5:05.0,T. Warren misses 2-pt jump shot from 21 ft,,94,82
376,4,5:05.0,Offensive rebound by A. Len,,94,82
377,4,5:00.0,Personal foul by B. Portis (drawn by A. Len),,94,82
378,4,4:45.0,T. Ulis misses 2-pt jump shot from 11 ft,,94,82
379,4,4:42.0,,Defensive rebound by D. Valentine,94,82
380,4,4:39.0,,J. Holiday misses 3-pt jump shot from 23 ft,94,82
381,4,4:35.0,,Offensive rebound by D. Valentine,94,82
382,4,4:30.0,,K. Dunn makes 3-pt jump shot from 25 ft (assist by D. Valentine),94,85
383,4,4:15.0,Shooting foul by L. Markkanen (drawn by A. Len),,94,85
384,4,4:15.0,A. Len misses free throw 1 of 2,,94,85
385,4,4:15.0,Offensive rebound by Team,,94,85
386,4,4:15.0,,R. Lopez enters the game for B. Portis,94,85
387,4,4:15.0,M. Chriss enters the game for D. Bender,,94,85
388,4,4:15.0,A. Len makes free throw 2 of 2,,95,85
