,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,SAN ANTONIO_ACTION,SACRAMENTO_SCORE,SAN ANTONIO_SCORE
40,1,5:25.0,D. Fox makes 2-pt layup from 1 ft,,10,14
41,1,5:25.0,,San Antonio full timeout,10,14
42,1,5:25.0,,P. Mills enters the game for K. Anderson,10,14
43,1,5:25.0,,T. Parker enters the game for D. Murray,10,14
44,1,5:25.0,,M. Ginóbili enters the game for D. Green,10,14
45,1,5:25.0,,D. Bertāns enters the game for P. Gasol,10,14
46,1,5:04.0,,M. Ginóbili misses 2-pt layup from 9 ft,10,14
47,1,5:02.0,Defensive rebound by Z. Randolph,,10,14
48,1,4:59.0,D. Fox misses 2-pt jump shot from 17 ft,,10,14
49,1,4:55.0,,Defensive rebound by T. Parker,10,14
50,1,4:42.0,,M. Ginóbili makes 2-pt layup from 1 ft (assist by D. Bertāns),10,16
51,1,4:22.0,Turnover by B. Bogdanović (bad pass),,10,16
52,1,3:56.0,,M. Ginóbili misses 2-pt jump shot from 18 ft,10,16
53,1,3:52.0,,Offensive rebound by L. Aldridge,10,16
54,1,3:52.0,,L. Aldridge misses 2-pt layup at rim,10,16
55,1,3:51.0,Defensive rebound by K. Koufos,,10,16
56,1,3:43.0,Z. Randolph makes 2-pt layup from 2 ft (assist by J. Jackson),,12,16
57,1,3:30.0,,D. Bertāns makes 3-pt jump shot from 26 ft (assist by T. Parker),12,19
58,1,3:17.0,Turnover by Z. Randolph (traveling),,12,19
59,1,3:17.0,G. Hill enters the game for D. Fox,,12,19
60,1,3:17.0,V. Carter enters the game for K. Koufos,,12,19
61,1,2:59.0,,L. Aldridge misses 2-pt jump shot from 15 ft,12,19
62,1,2:57.0,Defensive rebound by Z. Randolph,,12,19
63,1,2:54.0,J. Jackson makes 3-pt jump shot from 25 ft (assist by G. Hill),,15,19
64,1,2:42.0,,T. Parker makes 2-pt layup from 2 ft (assist by M. Ginóbili),15,21
65,1,2:18.0,J. Jackson makes 2-pt jump shot from 16 ft (assist by V. Carter),,17,21
66,1,1:57.0,,T. Parker misses 2-pt jump shot from 6 ft,17,21
67,1,1:54.0,Defensive rebound by J. Jackson,,17,21
68,1,1:43.0,Turnover by Z. Randolph (bad pass; steal by P. Mills),,17,21
69,1,1:39.0,,P. Mills misses 3-pt jump shot from 25 ft,17,21
70,1,1:33.0,,Offensive rebound by L. Aldridge,17,21
71,1,1:33.0,,L. Aldridge makes 2-pt layup at rim,17,23
72,1,1:16.0,Z. Randolph makes 3-pt jump shot from 25 ft (assist by G. Hill),,20,23
73,1,1:08.0,,Shooting foul by G. Hill (drawn by M. Ginóbili),20,23
74,1,1:08.0,,M. Ginóbili makes free throw 1 of 2,20,24
75,1,1:08.0,,J. Lauvergne enters the game for L. Aldridge,20,24
76,1,1:08.0,B. Hield enters the game for B. Bogdanović,,20,24
77,1,1:08.0,,M. Ginóbili makes free throw 2 of 2,20,25
78,1,0:54.0,J. Jackson misses 2-pt jump shot from 20 ft,,20,25
79,1,0:52.0,,Defensive rebound by D. Bertāns,20,25
80,1,0:45.0,,T. Parker makes 2-pt layup from 1 ft,20,27
81,1,0:38.0,G. Hill makes 2-pt jump shot from 19 ft,,22,27
82,1,0:33.0,,T. Parker makes 2-pt layup from 1 ft,22,29
83,1,0:15.0,Turnover by G. Hill (bad pass; steal by P. Mills),,22,29
84,1,0:03.0,,D. Bertāns misses 3-pt jump shot from 23 ft,22,29
85,1,0:03.0,,Offensive rebound by J. Lauvergne,22,29
86,1,0:00.0,,J. Lauvergne misses 2-pt layup at rim,22,29
87,1,0:00.0,Defensive rebound by G. Hill,,22,29
88,2,11:48.0,V. Carter misses 3-pt jump shot from 25 ft,,22,29
89,2,11:44.0,Offensive rebound by K. Koufos,,22,29
90,2,11:33.0,V. Carter misses 2-pt layup from 1 ft,,22,29
91,2,11:31.0,,Defensive rebound by D. Bertāns,22,29
92,2,11:28.0,,Personal foul by B. Hield (drawn by T. Parker),22,29
93,2,11:22.0,,P. Mills makes 3-pt jump shot from 23 ft (assist by T. Parker),22,32
94,2,11:03.0,V. Carter makes 3-pt jump shot from 25 ft (assist by K. Koufos),,25,32
95,2,10:50.0,,T. Parker misses 2-pt jump shot from 14 ft,25,32
96,2,10:48.0,Defensive rebound by V. Carter,,25,32
97,2,10:38.0,V. Carter makes 2-pt jump shot from 9 ft,,27,32
98,2,10:17.0,,T. Parker misses 2-pt layup from 2 ft,27,32
99,2,10:15.0,Defensive rebound by K. Koufos,,27,32
100,2,10:03.0,V. Carter misses 3-pt jump shot from 25 ft,,27,32
101,2,10:00.0,,Defensive rebound by J. Lauvergne,27,32
102,2,9:50.0,,D. Green misses 3-pt jump shot from 25 ft,27,32
103,2,9:47.0,,Offensive rebound by J. Lauvergne,27,32
104,2,9:45.0,,J. Lauvergne misses 2-pt layup at rim (block by V. Carter),27,32
105,2,9:45.0,Defensive rebound by V. Carter,,27,32
106,2,9:32.0,V. Carter makes 3-pt jump shot from 25 ft (assist by G. Hill),,30,32
107,2,9:30.0,,San Antonio full timeout,30,32
108,2,9:30.0,,D. Murray enters the game for P. Mills,30,32
109,2,9:30.0,,B. Forbes enters the game for T. Parker,30,32
110,2,9:30.0,,L. Aldridge enters the game for D. Bertāns,30,32
111,2,9:30.0,,P. Gasol enters the game for J. Lauvergne,30,32
112,2,9:30.0,,M. Ginóbili enters the game for D. Green,30,32
113,2,9:15.0,,M. Ginóbili makes 2-pt layup from 2 ft,30,34
114,2,8:58.0,G. Hill misses 3-pt jump shot from 25 ft,,30,34
115,2,8:55.0,,Defensive rebound by L. Aldridge,30,34
116,2,8:46.0,,M. Ginóbili misses 2-pt jump shot from 22 ft,30,34
117,2,8:46.0,,Offensive rebound by Team,30,34
118,2,8:46.0,Loose ball foul by J. Sampson (drawn by P. Gasol),,30,34
119,2,8:39.0,,P. Gasol misses 2-pt jump shot from 23 ft,30,34
120,2,8:37.0,Defensive rebound by K. Koufos,,30,34
121,2,8:30.0,Shooting foul by D. Murray (drawn by G. Hill),,30,34
122,2,8:30.0,G. Hill makes free throw 1 of 2,,31,34
123,2,8:30.0,G. Hill makes free throw 2 of 2,,32,34
124,2,8:15.0,,M. Ginóbili misses 2-pt jump shot from 18 ft,32,34
125,2,8:09.0,,Offensive rebound by L. Aldridge,32,34
126,2,8:09.0,,L. Aldridge makes 2-pt layup at rim,32,36
127,2,7:59.0,B. Hield misses 3-pt jump shot from 25 ft,,32,36
128,2,7:57.0,,Defensive rebound by L. Aldridge,32,36
129,2,7:49.0,,B. Forbes makes 2-pt jump shot from 10 ft (assist by L. Aldridge),32,38
130,2,7:27.0,V. Carter makes 2-pt jump shot from 19 ft,,34,38
131,2,7:09.0,,B. Forbes makes 2-pt jump shot from 6 ft (assist by P. Gasol),34,40
132,2,6:49.0,B. Hield misses 2-pt jump shot from 9 ft,,34,40
133,2,6:46.0,Offensive rebound by K. Koufos,,34,40
134,2,6:35.0,G. Hill makes 2-pt jump shot from 16 ft,,36,40
135,2,6:14.0,,L. Aldridge misses 2-pt jump shot from 15 ft,36,40
136,2,6:13.0,Defensive rebound by J. Sampson,,36,40
137,2,5:58.0,J. Sampson misses 2-pt jump shot from 11 ft (block by L. Aldridge),,36,40
138,2,5:58.0,,Defensive rebound by D. Murray,36,40
139,2,5:58.0,,Personal foul by J. Sampson (drawn by D. Murray),36,40
140,2,5:58.0,Z. Randolph enters the game for J. Sampson,,36,40
141,2,5:44.0,,Personal foul by K. Koufos (drawn by L. Aldridge),36,40
142,2,5:33.0,,B. Forbes makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),36,43
143,2,5:23.0,Sacramento full timeout,,36,43
144,2,5:23.0,,K. Anderson enters the game for M. Ginóbili,36,43
145,2,5:23.0,D. Fox enters the game for V. Carter,,36,43
146,2,5:04.0,Z. Randolph misses 3-pt jump shot from 23 ft,,36,43
147,2,5:01.0,,Defensive rebound by P. Gasol,36,43
148,2,4:45.0,,L. Aldridge misses 2-pt jump shot from 15 ft,36,43
149,2,4:42.0,Defensive rebound by K. Koufos,,36,43
150,2,4:26.0,K. Koufos makes 2-pt hook shot from 8 ft (assist by G. Hill),,38,43
151,2,4:11.0,,B. Forbes misses 3-pt jump shot from 22 ft,38,43
152,2,4:09.0,Defensive rebound by K. Koufos,,38,43
153,2,4:02.0,Personal foul by K. Anderson (drawn by G. Hill),,38,43
154,2,3:51.0,K. Koufos misses 2-pt jump shot from 9 ft,,38,43
155,2,3:50.0,,Defensive rebound by P. Gasol,38,43
156,2,3:36.0,,B. Forbes misses 2-pt jump shot from 18 ft,38,43
157,2,3:36.0,,Offensive rebound by P. Gasol,38,43
158,2,3:36.0,,Shooting foul by B. Hield (drawn by P. Gasol),38,43
159,2,3:36.0,,P. Gasol makes free throw 1 of 2,38,44
160,2,3:36.0,,D. Bertāns enters the game for D. Murray,38,44
161,2,3:36.0,,T. Parker enters the game for B. Forbes,38,44
162,2,3:36.0,,M. Ginóbili enters the game for L. Aldridge,38,44
163,2,3:36.0,V. Carter enters the game for B. Hield,,38,44
164,2,3:36.0,B. Bogdanović enters the game for K. Koufos,,38,44
165,2,3:36.0,,P. Gasol misses free throw 2 of 2,38,44
166,2,3:34.0,Defensive rebound by V. Carter,,38,44
167,2,3:24.0,Z. Randolph misses 2-pt jump shot from 17 ft,,38,44
168,2,3:22.0,,Defensive rebound by T. Parker,38,44
169,2,3:18.0,,Shooting foul by V. Carter (drawn by T. Parker),38,44
170,2,3:18.0,,T. Parker misses free throw 1 of 2,38,44
171,2,3:18.0,,Offensive rebound by Team,38,44
172,2,3:18.0,J. Jackson enters the game for G. Hill,,38,44
173,2,3:18.0,,T. Parker makes free throw 2 of 2,38,45
174,2,2:58.0,J. Jackson misses 2-pt jump shot from 15 ft,,38,45
175,2,2:56.0,,Defensive rebound by P. Gasol,38,45
176,2,2:54.0,,Turnover by P. Gasol (bad pass; steal by B. Bogdanović),38,45
177,2,2:49.0,B. Bogdanović misses 2-pt jump shot from 17 ft,,38,45
178,2,2:46.0,,Defensive rebound by P. Gasol,38,45
179,2,2:39.0,,San Antonio full timeout,38,45
180,2,2:39.0,,P. Mills enters the game for D. Bertāns,38,45
181,2,2:29.0,,Turnover by T. Parker (bad pass; steal by Z. Randolph),38,45
182,2,2:28.0,Personal foul by M. Ginóbili (drawn by D. Fox),,38,45
183,2,2:18.0,V. Carter makes 3-pt jump shot from 24 ft (assist by Z. Randolph),,41,45
184,2,1:58.0,,M. Ginóbili misses 2-pt layup from 2 ft,41,45
185,2,1:58.0,,Offensive rebound by M. Ginóbili,41,45
186,2,1:56.0,,Shooting foul by J. Jackson (drawn by P. Gasol),41,45
187,2,1:56.0,,P. Gasol misses free throw 1 of 2,41,45
188,2,1:56.0,,Offensive rebound by Team,41,45
189,2,1:56.0,,P. Gasol makes free throw 2 of 2,41,46
190,2,1:44.0,D. Fox misses 2-pt jump shot from 14 ft,,41,46
191,2,1:41.0,,Defensive rebound by T. Parker,41,46
192,2,1:36.0,,Turnover by P. Mills (out of bounds lost ball),41,46
193,2,1:23.0,J. Jackson makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),,44,46
194,2,1:08.0,,Turnover by M. Ginóbili (bad pass; steal by Z. Randolph),44,46
195,2,1:08.0,Personal foul by P. Gasol (drawn by D. Fox),,44,46
196,2,0:51.0,J. Jackson makes 2-pt jump shot from 9 ft (assist by Z. Randolph),,46,46
197,2,0:32.0,,T. Parker misses 2-pt layup from 1 ft (block by D. Fox),46,46
198,2,0:29.0,Defensive rebound by Z. Randolph,,46,46
199,2,0:27.0,D. Fox makes 2-pt layup from 1 ft (assist by Z. Randolph),,48,46
200,2,0:06.0,,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by T. Parker),48,49
201,2,0:01.0,Shooting foul by M. Ginóbili (drawn by D. Fox),,48,49
202,2,0:01.0,D. Fox makes free throw 1 of 2,,49,49
203,2,0:01.0,G. Hill enters the game for Z. Randolph,,49,49
204,2,0:01.0,D. Fox makes free throw 2 of 2,,50,49
205,2,0:00.0,,M. Ginóbili misses 2-pt jump shot from 15 ft (block by B. Bogdanović),50,49
206,2,0:00.0,,Offensive rebound by Team,50,49
207,3,11:41.0,D. Fox makes 3-pt jump shot from 24 ft (assist by J. Jackson),,53,49
208,3,11:22.0,,D. Bertāns makes 3-pt jump shot from 22 ft (assist by B. Forbes),53,52
209,3,10:59.0,Z. Randolph misses 2-pt jump shot from 14 ft,,53,52
210,3,10:57.0,,Defensive rebound by D. Murray,53,52
211,3,10:53.0,,D. Bertāns misses 3-pt jump shot from 27 ft,53,52
212,3,10:51.0,Defensive rebound by Team,,53,52
213,3,10:37.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,53,52
214,3,10:30.0,,Defensive rebound by D. Bertāns,53,52
215,3,10:27.0,,B. Forbes makes 3-pt jump shot from 24 ft (assist by D. Murray),53,55
216,3,10:13.0,K. Koufos makes 2-pt layup from 1 ft (assist by D. Fox),,55,55
217,3,9:58.0,,L. Aldridge misses 2-pt jump shot from 16 ft,55,55
218,3,9:56.0,Defensive rebound by J. Jackson,,55,55
219,3,9:45.0,Z. Randolph misses 3-pt jump shot from 27 ft,,55,55
220,3,9:39.0,,Defensive rebound by B. Forbes,55,55
221,3,9:25.0,,B. Forbes misses 2-pt jump shot from 16 ft,55,55
222,3,9:24.0,Defensive rebound by K. Koufos,,55,55
223,3,9:16.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,55,55
224,3,9:12.0,,Defensive rebound by D. Murray,55,55
225,3,9:00.0,,L. Aldridge misses 2-pt hook shot from 9 ft,55,55
226,3,8:59.0,Defensive rebound by J. Jackson,,55,55
227,3,8:46.0,K. Koufos makes 2-pt hook shot from 5 ft (assist by D. Fox),,57,55
228,3,8:23.0,,B. Forbes makes 3-pt jump shot from 26 ft (assist by L. Aldridge),57,58
229,3,7:56.0,B. Bogdanović misses 2-pt jump shot from 12 ft,,57,58
230,3,7:53.0,Offensive rebound by J. Jackson,,57,58
231,3,7:52.0,J. Jackson makes 2-pt layup from 1 ft,,59,58
232,3,7:39.0,,D. Murray makes 2-pt layup from 2 ft,59,60
233,3,7:27.0,Personal foul by L. Aldridge (drawn by Z. Randolph),,59,60
234,3,7:27.0,,M. Ginóbili enters the game for D. Bertāns,59,60
235,3,7:27.0,V. Carter enters the game for K. Koufos,,59,60
236,3,7:18.0,Personal foul by B. Forbes (drawn by B. Bogdanović),,59,60
237,3,7:06.0,D. Fox makes 3-pt jump shot from 26 ft,,62,60
238,3,6:40.0,,M. Ginóbili makes 2-pt layup from 2 ft (assist by L. Aldridge),62,62
239,3,6:18.0,V. Carter misses 2-pt jump shot from 5 ft,,62,62
240,3,6:17.0,,Defensive rebound by M. Ginóbili,62,62
241,3,6:09.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by D. Murray),62,64
242,3,6:08.0,Sacramento full timeout,,62,64
243,3,6:08.0,,K. Anderson enters the game for D. Hilliard,62,64
244,3,5:47.0,Z. Randolph misses 2-pt layup from 5 ft,,62,64
245,3,5:45.0,,Defensive rebound by D. Murray,62,64
246,3,5:33.0,,B. Forbes misses 2-pt jump shot from 4 ft,62,64
247,3,5:32.0,Defensive rebound by B. Bogdanović,,62,64
248,3,5:23.0,Shooting foul by B. Forbes (drawn by V. Carter),,62,64
249,3,5:23.0,V. Carter misses free throw 1 of 3,,62,64
250,3,5:23.0,Offensive rebound by Team,,62,64
251,3,5:23.0,V. Carter makes free throw 2 of 3,,63,64
252,3,5:23.0,V. Carter makes free throw 3 of 3,,64,64
253,3,5:04.0,,L. Aldridge misses 2-pt jump shot from 17 ft,64,64
254,3,4:59.0,,Offensive rebound by D. Murray,64,64
255,3,4:59.0,,D. Murray makes 2-pt layup at rim,64,66
256,3,4:50.0,Turnover by Z. Randolph (bad pass; steal by M. Ginóbili),,64,66
257,3,4:48.0,,Personal foul by B. Bogdanović (drawn by M. Ginóbili),64,66
258,3,4:43.0,,B. Forbes makes 3-pt jump shot from 25 ft (assist by D. Murray),64,69
259,3,4:23.0,D. Fox makes 3-pt jump shot from 25 ft,,67,69
260,3,4:22.0,,San Antonio full timeout,67,69
261,3,4:22.0,,T. Parker enters the game for D. Murray,67,69
262,3,4:22.0,,P. Mills enters the game for B. Forbes,67,69
263,3,4:08.0,,Turnover by M. Ginóbili (bad pass; steal by Z. Randolph),67,69
264,3,3:43.0,Z. Randolph makes 2-pt jump shot from 4 ft,,69,69
265,3,3:27.0,,P. Gasol enters the game for L. Aldridge,69,69
266,3,3:27.0,J. Sampson enters the game for V. Carter,,69,69
267,3,3:27.0,K. Koufos enters the game for Z. Randolph,,69,69
268,3,3:19.0,,K. Anderson makes 2-pt jump shot from 20 ft (assist by P. Gasol),69,71
269,3,3:10.0,D. Fox misses 2-pt jump shot from 17 ft,,69,71
270,3,3:06.0,,Defensive rebound by K. Anderson,69,71
271,3,2:58.0,,T. Parker makes 2-pt layup from 5 ft (assist by K. Anderson),69,73
272,3,2:34.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,69,73
273,3,2:31.0,,Defensive rebound by P. Mills,69,73
274,3,2:19.0,,Shooting foul by J. Sampson (drawn by P. Gasol),69,73
275,3,2:19.0,,P. Gasol makes free throw 1 of 2,69,74
276,3,2:19.0,,D. Bertāns enters the game for M. Ginóbili,69,74
277,3,2:19.0,,P. Gasol makes free throw 2 of 2,69,75
278,3,2:03.0,Offensive foul by K. Koufos (drawn by P. Mills),,69,75
279,3,2:03.0,Turnover by K. Koufos (offensive foul),,69,75
280,3,2:03.0,,B. Forbes enters the game for D. Bertāns,69,75
281,3,2:03.0,G. Hill enters the game for D. Fox,,69,75
282,3,2:03.0,B. Hield enters the game for J. Jackson,,69,75
283,3,2:03.0,V. Carter enters the game for J. Sampson,,69,75
284,3,1:51.0,,T. Parker misses 2-pt layup from 1 ft,69,75
285,3,1:49.0,Defensive rebound by V. Carter,,69,75
286,3,1:42.0,Turnover by G. Hill (bad pass),,69,75
287,3,1:20.0,,T. Parker misses 3-pt jump shot from 23 ft,69,75
288,3,1:17.0,Defensive rebound by K. Koufos,,69,75
289,3,1:00.0,B. Hield misses 2-pt jump shot from 12 ft,,69,75
290,3,0:58.0,,Defensive rebound by T. Parker,69,75
291,3,0:52.0,,P. Mills makes 2-pt layup from 2 ft (assist by T. Parker),69,77
292,3,0:43.0,Personal foul by T. Parker (drawn by B. Hield),,69,77
293,3,0:29.0,V. Carter misses 2-pt jump shot from 21 ft,,69,77
294,3,0:27.0,,Defensive rebound by P. Gasol,69,77
295,3,0:07.0,,B. Forbes makes 2-pt jump shot from 18 ft (assist by T. Parker),69,79
296,3,0:00.0,B. Hield misses 3-pt jump shot from 24 ft,,69,79
297,3,0:00.0,Offensive rebound by Team,,69,79
298,4,11:46.0,,Offensive foul by P. Mills (drawn by K. Koufos),69,79
299,4,11:46.0,,Turnover by P. Mills (offensive foul),69,79
300,4,11:34.0,G. Hill misses 2-pt jump shot from 10 ft,,69,79
301,4,11:32.0,,Defensive rebound by P. Gasol,69,79
302,4,11:18.0,,T. Parker misses 2-pt layup from 1 ft,69,79
303,4,11:16.0,Defensive rebound by V. Carter,,69,79
304,4,11:11.0,G. Hill misses 3-pt jump shot from 26 ft,,69,79
305,4,11:06.0,,Defensive rebound by P. Gasol,69,79
306,4,10:58.0,,B. Forbes makes 2-pt layup from 1 ft (assist by P. Gasol),69,81
307,4,10:41.0,B. Hield misses 3-pt jump shot from 25 ft,,69,81
308,4,10:37.0,,Defensive rebound by K. Anderson,69,81
309,4,10:28.0,,P. Gasol makes 2-pt layup from 1 ft (assist by K. Anderson),69,83
310,4,10:28.0,,Shooting foul by B. Hield (drawn by P. Gasol),69,83
311,4,10:28.0,,D. Murray enters the game for T. Parker,69,83
312,4,10:28.0,,P. Gasol misses free throw 1 of 1,69,83
313,4,10:26.0,Defensive rebound by K. Koufos,,69,83
314,4,10:08.0,G. Hill makes 3-pt jump shot from 25 ft (assist by B. Hield),,72,83
315,4,9:48.0,,Turnover by P. Mills (lost ball; steal by V. Carter),72,83
316,4,9:41.0,V. Carter makes 3-pt jump shot from 25 ft (assist by B. Hield),,75,83
317,4,9:40.0,,San Antonio full timeout,75,83
318,4,9:40.0,,D. Bertāns enters the game for K. Anderson,75,83
319,4,9:40.0,,M. Ginóbili enters the game for P. Mills,75,83
320,4,9:28.0,,B. Forbes makes 3-pt jump shot from 25 ft (assist by D. Bertāns),75,86
321,4,9:11.0,D. Fox misses 2-pt layup from 3 ft,,75,86
322,4,9:11.0,,Defensive rebound by Team,75,86
323,4,9:11.0,,Personal foul by K. Koufos (drawn by D. Murray),75,86
324,4,8:48.0,,D. Bertāns misses 3-pt jump shot from 25 ft,75,86
325,4,8:48.0,Defensive rebound by Team,,75,86
326,4,8:44.0,Shooting foul by D. Murray (drawn by D. Fox),,75,86
327,4,8:44.0,D. Fox makes free throw 1 of 2,,76,86
328,4,8:44.0,D. Fox makes free throw 2 of 2,,77,86
329,4,8:29.0,,D. Murray makes 2-pt layup from 3 ft (assist by D. Bertāns),77,88
330,4,8:10.0,D. Fox makes 3-pt jump shot from 24 ft,,80,88
331,4,7:52.0,,P. Gasol makes 2-pt jump shot from 19 ft (assist by M. Ginóbili),80,90
332,4,7:42.0,D. Fox makes 3-pt jump shot from 25 ft,,83,90
333,4,7:32.0,,Personal foul by D. Fox (drawn by D. Bertāns),83,90
334,4,7:23.0,,M. Ginóbili misses 2-pt hook shot from 9 ft,83,90
335,4,7:22.0,,Offensive rebound by P. Gasol,83,90
336,4,7:11.0,,B. Forbes misses 3-pt jump shot from 25 ft,83,90
337,4,7:09.0,Defensive rebound by K. Koufos,,83,90
338,4,6:55.0,D. Fox misses 2-pt jump shot from 13 ft,,83,90
339,4,6:51.0,,Defensive rebound by P. Gasol,83,90
340,4,6:42.0,,Shooting foul by V. Carter (drawn by D. Murray),83,90
341,4,6:42.0,,D. Murray makes free throw 1 of 2,83,91
342,4,6:42.0,,L. Aldridge enters the game for P. Gasol,83,91
343,4,6:42.0,,D. Murray makes free throw 2 of 2,83,92
344,4,6:28.0,K. Koufos misses 2-pt hook shot from 9 ft,,83,92
345,4,6:26.0,,Defensive rebound by D. Murray,83,92
346,4,6:17.0,,Personal foul by V. Carter (drawn by L. Aldridge),83,92
347,4,6:17.0,,L. Aldridge misses free throw 1 of 2,83,92
348,4,6:17.0,,Offensive rebound by Team,83,92
349,4,6:17.0,Z. Randolph enters the game for D. Fox,,83,92
350,4,6:17.0,J. Jackson enters the game for V. Carter,,83,92
351,4,6:17.0,B. Bogdanović enters the game for K. Koufos,,83,92
352,4,6:17.0,,L. Aldridge makes free throw 2 of 2,83,93
353,4,6:02.0,G. Hill makes 3-pt jump shot from 24 ft (assist by Z. Randolph),,86,93
354,4,5:44.0,,M. Ginóbili makes 2-pt layup from 3 ft,86,95
355,4,5:31.0,J. Jackson misses 3-pt jump shot from 25 ft,,86,95
356,4,5:29.0,,Defensive rebound by M. Ginóbili,86,95
357,4,5:14.0,,D. Murray makes 2-pt layup at rim (assist by B. Forbes),86,97
358,4,5:13.0,Sacramento full timeout,,86,97
359,4,4:57.0,Z. Randolph misses 2-pt jump shot from 13 ft,,86,97
360,4,4:55.0,,Defensive rebound by D. Bertāns,86,97
361,4,4:42.0,,D. Bertāns makes 2-pt layup from 1 ft (assist by D. Murray),86,99
362,4,4:25.0,G. Hill makes 3-pt jump shot from 26 ft,,89,99
363,4,4:09.0,,L. Aldridge misses 2-pt layup from 2 ft,89,99
364,4,4:08.0,Defensive rebound by Team,,89,99
365,4,4:08.0,,P. Mills enters the game for D. Murray,89,99
366,4,4:08.0,,T. Parker enters the game for M. Ginóbili,89,99
367,4,3:54.0,Z. Randolph misses 2-pt jump shot from 18 ft,,89,99
368,4,3:54.0,,Defensive rebound by B. Forbes,89,99
369,4,3:42.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by D. Bertāns),89,102
370,4,3:40.0,Sacramento full timeout,,89,102
371,4,3:40.0,D. Fox enters the game for B. Hield,,89,102
372,4,3:31.0,G. Hill makes 2-pt layup from 1 ft,,91,102
373,4,3:22.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by L. Aldridge),91,105
374,4,3:05.0,Shooting foul by T. Parker (drawn by G. Hill),,91,105
375,4,3:05.0,G. Hill makes free throw 1 of 2,,92,105
376,4,3:05.0,G. Hill makes free throw 2 of 2,,93,105
377,4,2:49.0,,P. Mills misses 3-pt jump shot from 25 ft,93,105
378,4,2:45.0,Defensive rebound by Z. Randolph,,93,105
379,4,2:36.0,D. Fox misses 2-pt jump shot from 23 ft,,93,105
