,QUARTER,TIME_REMAINING,CHICAGO_ACTION,BROOKLYN_ACTION,CHICAGO_SCORE,BROOKLYN_SCORE
93,1,1:51.0,,N. Stauskas misses 3-pt jump shot from 24 ft,18,27
94,1,1:51.0,Defensive rebound by B. Portis,,18,27
95,1,1:35.0,B. Portis makes 2-pt hook shot from 5 ft,,20,27
96,1,1:20.0,,S. Dinwiddie misses 3-pt jump shot from 24 ft,20,27
97,1,1:18.0,Defensive rebound by R. Arcidiacono,,20,27
98,1,1:09.0,J. Grant misses 2-pt jump shot from 14 ft,,20,27
99,1,1:08.0,Offensive rebound by Team,,20,27
100,1,1:08.0,,Loose ball foul by Q. Acy (drawn by Ö. Aşık),20,27
101,1,1:02.0,Turnover by J. Grant (bad pass; steal by D. Cunningham),,20,27
102,1,0:57.0,,N. Stauskas misses 3-pt jump shot from 24 ft,20,27
103,1,0:54.0,,Offensive rebound by D. Cunningham,20,27
104,1,0:54.0,,D. Cunningham misses 2-pt layup at rim,20,27
105,1,0:54.0,,Offensive rebound by M. Doyle,20,27
106,1,0:53.0,,M. Doyle makes 2-pt layup from 2 ft,20,29
107,1,0:41.0,B. Portis makes 2-pt hook shot from 6 ft,,22,29
108,1,0:30.0,,Turnover by S. Dinwiddie (bad pass; steal by S. Kilpatrick),22,29
109,1,0:30.0,Personal foul by M. Doyle (drawn by S. Kilpatrick),,22,29
110,1,0:30.0,S. Kilpatrick makes free throw 1 of 2,,23,29
111,1,0:30.0,S. Kilpatrick makes free throw 2 of 2,,24,29
112,1,0:11.0,Offensive charge foul by S. Dinwiddie (drawn by B. Portis),,24,29
113,1,0:11.0,,Turnover by S. Dinwiddie (offensive foul),24,29
114,1,0:05.0,R. Arcidiacono makes 2-pt jump shot from 16 ft,,26,29
115,2,11:48.0,R. Arcidiacono makes 2-pt jump shot from 20 ft,,28,29
116,2,11:30.0,,D. Cunningham misses 3-pt jump shot from 24 ft,28,29
117,2,11:28.0,Defensive rebound by B. Portis,,28,29
118,2,11:13.0,Turnover by B. Portis (traveling),,28,29
119,2,10:57.0,,Shooting foul by R. Arcidiacono (drawn by S. Dinwiddie),28,29
120,2,10:57.0,,S. Dinwiddie makes free throw 1 of 2,28,30
121,2,10:57.0,,S. Dinwiddie misses free throw 2 of 2,28,30
122,2,10:55.0,Defensive rebound by B. Portis,,28,30
123,2,10:33.0,J. Grant misses 2-pt jump shot from 22 ft,,28,30
124,2,10:31.0,Offensive rebound by Team,,28,30
125,2,10:31.0,,Loose ball foul by Q. Acy (drawn by B. Portis),28,30
126,2,10:31.0,,R. Hollis-Jefferson enters the game for N. Stauskas,28,30
127,2,10:17.0,S. Kilpatrick misses 2-pt jump shot from 19 ft,,28,30
128,2,10:14.0,,Defensive rebound by Q. Acy,28,30
129,2,9:56.0,,Q. Acy misses 2-pt layup from 2 ft,28,30
130,2,9:54.0,Defensive rebound by Ö. Aşık,,28,30
131,2,9:49.0,Turnover by S. Kilpatrick (traveling),,28,30
132,2,9:40.0,,Shooting block foul by J. Grant (drawn by S. Dinwiddie),28,30
133,2,9:40.0,,S. Dinwiddie makes free throw 1 of 2,28,31
134,2,9:40.0,,S. Dinwiddie makes free throw 2 of 2,28,32
135,2,9:33.0,Personal foul by M. Doyle (drawn by S. Kilpatrick),,28,32
136,2,9:25.0,Turnover by J. Grant (bad pass),,28,32
137,2,9:12.0,,Q. Acy misses 3-pt jump shot from 25 ft,28,32
138,2,9:10.0,Defensive rebound by S. Kilpatrick,,28,32
139,2,9:02.0,B. Portis makes 2-pt jump shot from 19 ft (assist by S. Kilpatrick),,30,32
140,2,8:48.0,,Offensive foul by R. Hollis-Jefferson (drawn by S. Kilpatrick),30,32
141,2,8:48.0,,Turnover by R. Hollis-Jefferson (offensive foul),30,32
142,2,8:39.0,R. Arcidiacono makes 3-pt jump shot from 24 ft,,33,32
143,2,8:22.0,,R. Hollis-Jefferson makes 2-pt jump shot from 13 ft (assist by S. Dinwiddie),33,34
144,2,8:14.0,Turnover by Ö. Aşık (out of bounds lost ball),,33,34
145,2,8:14.0,,D. Russell enters the game for M. Doyle,33,34
146,2,8:14.0,L. Markkanen enters the game for Ö. Aşık,,33,34
147,2,8:14.0,C. Felício enters the game for B. Portis,,33,34
148,2,7:50.0,,S. Dinwiddie makes 2-pt layup at rim,33,36
149,2,7:36.0,C. Felício makes 2-pt layup from 1 ft (assist by R. Arcidiacono),,35,36
150,2,7:19.0,,D. Russell makes 3-pt jump shot from 27 ft (assist by D. Cunningham),35,39
151,2,7:02.0,S. Kilpatrick makes 2-pt layup from 1 ft,,37,39
152,2,6:48.0,,S. Dinwiddie makes 3-pt jump shot from 24 ft,37,42
153,2,6:35.0,J. Grant makes 2-pt layup at rim (assist by R. Arcidiacono),,39,42
154,2,6:27.0,,R. Hollis-Jefferson misses 2-pt jump shot from 8 ft,39,42
155,2,6:26.0,Defensive rebound by Team,,39,42
156,2,6:26.0,Chicago full timeout,,39,42
157,2,6:26.0,,J. Allen enters the game for Q. Acy,39,42
158,2,6:26.0,,A. Crabbe enters the game for D. Cunningham,39,42
159,2,6:26.0,C. Payne enters the game for S. Kilpatrick,,39,42
160,2,6:26.0,J. Holiday enters the game for J. Grant,,39,42
161,2,6:26.0,D. Nwaba enters the game for R. Arcidiacono,,39,42
162,2,6:12.0,C. Felício misses 2-pt dunk from 1 ft (block by J. Allen),,39,42
163,2,6:08.0,,Defensive rebound by D. Russell,39,42
164,2,5:55.0,,S. Dinwiddie makes 3-pt jump shot from 25 ft (assist by D. Russell),39,45
165,2,5:42.0,Offensive foul by C. Payne (drawn by R. Hollis-Jefferson),,39,45
166,2,5:42.0,Turnover by C. Payne (offensive foul),,39,45
167,2,5:29.0,,D. Russell misses 2-pt layup from 2 ft,39,45
168,2,5:26.0,Defensive rebound by L. Markkanen,,39,45
169,2,5:14.0,L. Markkanen misses 3-pt jump shot from 25 ft,,39,45
170,2,5:11.0,,Defensive rebound by S. Dinwiddie,39,45
171,2,5:08.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,39,45
172,2,5:05.0,Defensive rebound by J. Holiday,,39,45
173,2,4:53.0,D. Nwaba makes 3-pt jump shot from 24 ft (assist by C. Felício),,42,45
174,2,4:35.0,,J. Allen makes 2-pt layup from 1 ft (assist by A. Crabbe),42,47
175,2,4:29.0,C. Felício makes 2-pt layup from 1 ft (assist by C. Payne),,44,47
176,2,4:03.0,,S. Dinwiddie misses 3-pt jump shot from 24 ft,44,47
177,2,4:01.0,Defensive rebound by J. Holiday,,44,47
178,2,3:59.0,D. Nwaba makes 2-pt layup at rim (assist by J. Holiday),,46,47
179,2,3:54.0,,Shooting foul by D. Nwaba (drawn by S. Dinwiddie),46,47
180,2,3:54.0,,S. Dinwiddie makes free throw 1 of 2,46,48
181,2,3:54.0,,S. Dinwiddie makes free throw 2 of 2,46,49
182,2,3:44.0,Shooting foul by R. Hollis-Jefferson (drawn by L. Markkanen),,46,49
183,2,3:44.0,L. Markkanen misses free throw 1 of 2,,46,49
184,2,3:44.0,Offensive rebound by Team,,46,49
185,2,3:44.0,,N. Stauskas enters the game for S. Dinwiddie,46,49
186,2,3:44.0,L. Markkanen misses free throw 2 of 2,,46,49
187,2,3:42.0,,Defensive rebound by A. Crabbe,46,49
188,2,3:29.0,,Turnover by R. Hollis-Jefferson (bad pass),46,49
189,2,3:12.0,C. Felício makes 2-pt layup from 1 ft (assist by J. Holiday),,48,49
190,2,2:46.0,,D. Russell makes 2-pt layup from 1 ft,48,51
191,2,2:37.0,C. Payne makes 2-pt jump shot from 21 ft,,50,51
192,2,2:20.0,,A. Crabbe makes 2-pt layup from 2 ft (assist by D. Russell),50,53
193,2,2:05.0,J. Holiday misses 3-pt jump shot from 24 ft,,50,53
194,2,2:02.0,,Defensive rebound by D. Russell,50,53
195,2,1:57.0,Violation by D. Nwaba (kicked ball),,50,53
196,2,1:57.0,Chicago full timeout,,50,53
197,2,1:42.0,,D. Russell makes 2-pt jump shot from 15 ft (assist by N. Stauskas),50,55
198,2,1:33.0,C. Felício makes 2-pt layup from 1 ft (assist by C. Payne),,52,55
199,2,1:26.0,,Shooting foul by J. Holiday (drawn by A. Crabbe),52,55
200,2,1:26.0,Technical foul by J. Holiday,,52,55
201,2,1:26.0,,A. Crabbe makes technical free throw,52,56
202,2,1:26.0,,A. Crabbe makes free throw 1 of 3,52,57
203,2,1:26.0,,A. Crabbe makes free throw 2 of 3,52,58
204,2,1:26.0,,A. Crabbe makes free throw 3 of 3,52,59
205,2,1:09.0,C. Payne misses 2-pt jump shot from 6 ft,,52,59
206,2,1:06.0,,Defensive rebound by J. Allen,52,59
207,2,0:58.0,,A. Crabbe makes 3-pt jump shot from 26 ft (assist by R. Hollis-Jefferson),52,62
208,2,0:49.0,J. Holiday makes 2-pt layup from 2 ft (assist by D. Nwaba),,54,62
209,2,0:49.0,Shooting foul by J. Allen (drawn by J. Holiday),,54,62
210,2,0:49.0,J. Holiday makes free throw 1 of 1,,55,62
211,2,0:49.0,,D. Cunningham enters the game for R. Hollis-Jefferson,55,62
212,2,0:42.0,,D. Russell misses 3-pt jump shot from 24 ft,55,62
213,2,0:42.0,Defensive rebound by C. Felício,,55,62
214,2,0:29.0,C. Felício misses 3-pt jump shot from 24 ft,,55,62
215,2,0:27.0,Offensive rebound by L. Markkanen,,55,62
216,2,0:26.0,L. Markkanen misses 2-pt layup from 2 ft,,55,62
217,2,0:24.0,,Defensive rebound by D. Russell,55,62
218,2,0:05.0,,D. Russell misses 3-pt jump shot from 27 ft,55,62
219,2,0:03.0,Defensive rebound by L. Markkanen,,55,62
220,2,0:00.0,L. Markkanen misses 3-pt jump shot from 46 ft,,55,62
221,2,0:00.0,Offensive rebound by Team,,55,62
222,3,11:49.0,Turnover by C. Felício (traveling),,55,62
223,3,11:31.0,,Turnover by S. Dinwiddie (bad pass),55,62
224,3,11:16.0,L. Markkanen misses 2-pt jump shot from 16 ft,,55,62
225,3,11:12.0,,Defensive rebound by J. Allen,55,62
226,3,10:54.0,,D. Russell misses 3-pt jump shot from 26 ft,55,62
227,3,10:52.0,Defensive rebound by L. Markkanen,,55,62
228,3,10:43.0,C. Payne misses 2-pt jump shot from 14 ft,,55,62
229,3,10:40.0,,Defensive rebound by D. Russell,55,62
230,3,10:35.0,,J. Allen makes 2-pt dunk at rim (assist by A. Crabbe),55,64
231,3,10:10.0,J. Holiday misses 2-pt jump shot from 17 ft,,55,64
232,3,10:07.0,,Defensive rebound by D. Russell,55,64
233,3,9:49.0,,Turnover by D. Russell (out of bounds lost ball),55,64
234,3,9:37.0,L. Markkanen makes 3-pt jump shot from 24 ft (assist by C. Payne),,58,64
235,3,9:20.0,,Turnover by D. Russell (bad pass; steal by L. Markkanen),58,64
236,3,9:16.0,C. Payne misses 3-pt jump shot from 25 ft,,58,64
237,3,9:13.0,,Defensive rebound by J. Allen,58,64
238,3,9:03.0,,A. Crabbe makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),58,67
239,3,8:48.0,C. Payne makes 3-pt jump shot from 27 ft (assist by L. Markkanen),,61,67
240,3,8:48.0,,Brooklyn full timeout,61,67
241,3,8:35.0,,Personal foul by C. Payne (drawn by D. Russell),61,67
242,3,8:28.0,,Turnover by S. Dinwiddie (bad pass; steal by L. Markkanen),61,67
243,3,8:25.0,D. Nwaba misses 2-pt layup from 3 ft (block by R. Hollis-Jefferson),,61,67
244,3,8:24.0,Offensive rebound by Team,,61,67
245,3,8:12.0,Turnover by C. Payne (bad pass; steal by J. Allen),,61,67
246,3,8:10.0,,Offensive foul by D. Russell (drawn by C. Payne),61,67
247,3,8:10.0,,Turnover by D. Russell (offensive foul),61,67
248,3,8:01.0,L. Markkanen misses 2-pt jump shot from 13 ft,,61,67
249,3,7:59.0,,Defensive rebound by A. Crabbe,61,67
250,3,7:48.0,,J. Allen makes 2-pt layup from 1 ft (assist by S. Dinwiddie),61,69
251,3,7:38.0,L. Markkanen misses 2-pt layup from 5 ft (block by R. Hollis-Jefferson),,61,69
252,3,7:38.0,,Defensive rebound by Team,61,69
253,3,7:23.0,,D. Russell makes 3-pt jump shot from 23 ft (assist by A. Crabbe),61,72
254,3,7:09.0,L. Markkanen misses 2-pt hook shot from 4 ft,,61,72
255,3,7:09.0,Offensive rebound by C. Felício,,61,72
256,3,6:58.0,L. Markkanen makes 3-pt jump shot from 25 ft (assist by J. Holiday),,64,72
257,3,6:47.0,,J. Allen misses 2-pt dunk from 2 ft,64,72
258,3,6:47.0,Defensive rebound by C. Payne,,64,72
259,3,6:36.0,C. Payne makes 3-pt jump shot from 25 ft,,67,72
260,3,6:24.0,,A. Crabbe makes 2-pt layup from 1 ft (assist by D. Russell),67,74
261,3,6:09.0,L. Markkanen misses 2-pt jump shot from 18 ft,,67,74
262,3,6:06.0,Offensive rebound by D. Nwaba,,67,74
263,3,6:00.0,J. Holiday misses 3-pt jump shot from 22 ft,,67,74
264,3,5:57.0,,Defensive rebound by A. Crabbe,67,74
265,3,5:54.0,,D. Russell misses 3-pt jump shot from 24 ft,67,74
266,3,5:52.0,Defensive rebound by C. Felício,,67,74
267,3,5:46.0,C. Payne makes 3-pt jump shot from 25 ft,,70,74
268,3,5:30.0,,D. Russell misses 2-pt jump shot from 13 ft,70,74
269,3,5:28.0,Defensive rebound by C. Felício,,70,74
270,3,5:18.0,L. Markkanen misses 3-pt jump shot from 25 ft,,70,74
271,3,5:14.0,,Defensive rebound by S. Dinwiddie,70,74
272,3,4:56.0,,D. Russell misses 3-pt jump shot from 24 ft,70,74
273,3,4:54.0,Defensive rebound by L. Markkanen,,70,74
274,3,4:48.0,Turnover by L. Markkanen (out of bounds lost ball),,70,74
275,3,4:48.0,,Brooklyn full timeout,70,74
276,3,4:48.0,,N. Stauskas enters the game for J. Allen,70,74
277,3,4:48.0,,Q. Acy enters the game for S. Dinwiddie,70,74
278,3,4:48.0,,D. Cunningham enters the game for R. Hollis-Jefferson,70,74
279,3,4:48.0,B. Portis enters the game for C. Felício,,70,74
280,3,4:48.0,S. Kilpatrick enters the game for J. Holiday,,70,74
281,3,4:32.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by D. Russell),70,77
282,3,4:16.0,L. Markkanen misses 2-pt layup from 3 ft (block by D. Cunningham),,70,77
283,3,4:16.0,Offensive rebound by L. Markkanen,,70,77
284,3,4:16.0,Shooting foul by N. Stauskas (drawn by L. Markkanen),,70,77
285,3,4:16.0,L. Markkanen makes free throw 1 of 2,,71,77
286,3,4:16.0,R. Arcidiacono enters the game for C. Payne,,71,77
287,3,4:16.0,L. Markkanen makes free throw 2 of 2,,72,77
288,3,3:53.0,,D. Russell makes 2-pt layup from 1 ft,72,79
289,3,3:34.0,S. Kilpatrick misses 2-pt layup from 1 ft,,72,79
290,3,3:34.0,Offensive rebound by D. Nwaba,,72,79
291,3,3:30.0,D. Nwaba makes 2-pt layup at rim,,74,79
292,3,3:21.0,,D. Cunningham misses 2-pt layup from 1 ft (block by B. Portis),74,79
293,3,3:18.0,Defensive rebound by D. Nwaba,,74,79
294,3,3:15.0,D. Nwaba makes 2-pt layup from 2 ft,,76,79
295,3,3:03.0,,N. Stauskas misses 2-pt jump shot from 5 ft,76,79
296,3,3:00.0,,Offensive rebound by D. Cunningham,76,79
297,3,2:59.0,,N. Stauskas makes 2-pt dunk from 1 ft (assist by D. Cunningham),76,81
298,3,2:35.0,R. Arcidiacono misses 3-pt jump shot from 22 ft,,76,81
299,3,2:33.0,,Defensive rebound by Team,76,81
300,3,2:33.0,,S. Dinwiddie enters the game for D. Russell,76,81
301,3,2:33.0,,M. Doyle enters the game for A. Crabbe,76,81
302,3,2:33.0,Ö. Aşık enters the game for D. Nwaba,,76,81
303,3,2:33.0,J. Grant enters the game for L. Markkanen,,76,81
304,3,2:08.0,,Turnover by Team (shot clock),76,81
305,3,2:01.0,S. Kilpatrick misses 2-pt jump shot from 6 ft,,76,81
306,3,1:58.0,,Defensive rebound by D. Cunningham,76,81
307,3,1:37.0,,Q. Acy makes 3-pt jump shot from 22 ft (assist by S. Dinwiddie),76,84
308,3,1:27.0,Personal foul by M. Doyle (drawn by S. Kilpatrick),,76,84
309,3,1:17.0,B. Portis makes 2-pt layup from 1 ft (assist by J. Grant),,78,84
310,3,0:54.0,,D. Cunningham makes 2-pt jump shot from 8 ft (assist by N. Stauskas),78,86
311,3,0:38.0,B. Portis makes 2-pt jump shot from 9 ft,,80,86
312,3,0:28.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,80,86
313,3,0:25.0,Defensive rebound by B. Portis,,80,86
314,3,0:05.0,S. Kilpatrick makes 3-pt jump shot from 26 ft (assist by R. Arcidiacono),,83,86
315,3,0:00.0,,S. Dinwiddie misses 3-pt jump shot from 33 ft,83,86
316,3,0:00.0,Defensive rebound by Ö. Aşık,,83,86
317,4,11:47.0,,Turnover by D. Cunningham (bad pass),83,86
318,4,11:31.0,Turnover by B. Portis (lost ball; steal by Q. Acy),,83,86
319,4,11:21.0,,N. Stauskas misses 2-pt layup from 4 ft (block by J. Grant),83,86
320,4,11:18.0,,Offensive rebound by Q. Acy,83,86
321,4,11:16.0,,N. Stauskas misses 3-pt jump shot from 23 ft,83,86
322,4,11:12.0,,Offensive rebound by D. Cunningham,83,86
323,4,10:54.0,,S. Dinwiddie makes 2-pt layup from 3 ft,83,88
324,4,10:40.0,B. Portis makes 2-pt jump shot from 18 ft (assist by J. Grant),,85,88
325,4,10:17.0,,D. Cunningham misses 2-pt layup from 1 ft (block by B. Portis),85,88
326,4,10:13.0,Defensive rebound by R. Arcidiacono,,85,88
327,4,9:56.0,J. Grant misses 2-pt jump shot from 7 ft (block by N. Stauskas),,85,88
328,4,9:53.0,,Defensive rebound by M. Doyle,85,88
329,4,9:50.0,,Q. Acy makes 2-pt layup at rim (assist by S. Dinwiddie),85,90
330,4,9:43.0,S. Kilpatrick makes 2-pt layup from 1 ft,,87,90
331,4,9:29.0,,Personal foul by J. Grant (drawn by S. Dinwiddie),87,90
332,4,9:16.0,,M. Doyle makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),87,93
333,4,8:54.0,S. Kilpatrick makes 3-pt jump shot from 22 ft (assist by J. Grant),,90,93
334,4,8:41.0,,S. Dinwiddie misses 2-pt jump shot from 6 ft,90,93
335,4,8:41.0,,Offensive rebound by Team,90,93
336,4,8:41.0,Loose ball foul by B. Portis (drawn by S. Dinwiddie),,90,93
337,4,8:33.0,,D. Cunningham misses 2-pt jump shot from 5 ft,90,93
338,4,8:30.0,Defensive rebound by B. Portis,,90,93
339,4,8:06.0,Turnover by B. Portis (lost ball; steal by Q. Acy),,90,93
340,4,8:01.0,,N. Stauskas misses 2-pt layup from 1 ft (block by Ö. Aşık),90,93
341,4,7:58.0,,Offensive rebound by N. Stauskas,90,93
342,4,7:57.0,,S. Dinwiddie makes 3-pt jump shot from 24 ft (assist by N. Stauskas),90,96
343,4,7:57.0,Chicago full timeout,,90,96
344,4,7:57.0,,D. Russell enters the game for N. Stauskas,90,96
345,4,7:57.0,,R. Hollis-Jefferson enters the game for Q. Acy,90,96
346,4,7:57.0,,A. Crabbe enters the game for S. Dinwiddie,90,96
347,4,7:57.0,C. Felício enters the game for Ö. Aşık,,90,96
348,4,7:46.0,R. Arcidiacono makes 2-pt jump shot from 9 ft,,92,96
349,4,7:24.0,,M. Doyle makes 3-pt jump shot from 24 ft (assist by R. Hollis-Jefferson),92,99
350,4,7:12.0,,Violation by D. Cunningham (def goaltending),92,99
351,4,7:12.0,B. Portis makes 2-pt layup from 2 ft,,94,99
352,4,6:57.0,,Turnover by D. Russell (bad pass),94,99
353,4,6:46.0,C. Felício misses 2-pt layup from 2 ft,,94,99
354,4,6:45.0,,Defensive rebound by D. Russell,94,99
355,4,6:38.0,,D. Russell makes 3-pt jump shot from 25 ft (assist by A. Crabbe),94,102
356,4,6:20.0,Personal foul by M. Doyle (drawn by S. Kilpatrick),,94,102
357,4,6:20.0,,J. Allen enters the game for D. Cunningham,94,102
358,4,6:20.0,D. Nwaba enters the game for B. Portis,,94,102
359,4,6:11.0,S. Kilpatrick makes 2-pt jump shot from 11 ft,,96,102
360,4,5:54.0,,Turnover by A. Crabbe (bad pass; steal by C. Felício),96,102
361,4,5:51.0,D. Nwaba makes 2-pt dunk at rim (assist by C. Felício),,98,102
362,4,5:33.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft (block by S. Kilpatrick),98,102
363,4,5:32.0,Defensive rebound by S. Kilpatrick,,98,102
364,4,5:26.0,S. Kilpatrick misses 2-pt layup from 2 ft (block by J. Allen),,98,102
