,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DALLAS_ACTION,PORTLAND_SCORE,DALLAS_SCORE
44,1,5:42.0,,Personal foul by E. Turner (drawn by H. Barnes),11,12
45,1,5:42.0,P. Connaughton enters the game for E. Turner,,11,12
46,1,5:34.0,,D. Powell misses 3-pt jump shot from 25 ft,11,12
47,1,5:32.0,Defensive rebound by D. Lillard,,11,12
48,1,5:26.0,A. Aminu makes 3-pt jump shot from 25 ft (assist by D. Lillard),,14,12
49,1,5:06.0,,J. Barea makes 3-pt jump shot from 27 ft (assist by D. Smith),14,15
50,1,4:50.0,D. Lillard makes 2-pt jump shot from 20 ft,,16,15
51,1,4:40.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,16,15
52,1,4:37.0,Defensive rebound by J. Nurkić,,16,15
53,1,4:34.0,Personal take foul by D. Nowitzki (drawn by D. Lillard),,16,15
54,1,4:34.0,,M. Kleber enters the game for D. Nowitzki,16,15
55,1,4:34.0,Z. Collins enters the game for C. McCollum,,16,15
56,1,4:26.0,J. Nurkić makes 2-pt layup from 1 ft (assist by D. Lillard),,18,15
57,1,4:10.0,,D. Powell misses 3-pt jump shot from 25 ft,18,15
58,1,4:08.0,Defensive rebound by J. Nurkić,,18,15
59,1,3:58.0,D. Lillard misses 3-pt jump shot from 29 ft,,18,15
60,1,3:55.0,Offensive rebound by P. Connaughton,,18,15
61,1,3:51.0,A. Aminu misses 2-pt jump shot from 5 ft,,18,15
62,1,3:49.0,,Defensive rebound by D. Powell,18,15
63,1,3:40.0,,J. Barea makes 3-pt jump shot from 26 ft (assist by M. Kleber),18,18
64,1,3:20.0,P. Connaughton misses 3-pt jump shot from 26 ft,,18,18
65,1,3:18.0,,Defensive rebound by D. Smith,18,18
66,1,3:09.0,,H. Barnes misses 3-pt jump shot from 24 ft,18,18
67,1,3:06.0,Defensive rebound by J. Nurkić,,18,18
68,1,2:56.0,D. Lillard makes 2-pt jump shot from 15 ft,,20,18
69,1,2:46.0,,Personal block foul by D. Lillard (drawn by J. Barea),20,18
70,1,2:46.0,Portland full timeout,,20,18
71,1,2:46.0,,S. Mejri enters the game for D. Smith,20,18
72,1,2:46.0,,Y. Ferrell enters the game for J. Barea,20,18
73,1,2:46.0,,A. Harrison enters the game for D. Powell,20,18
74,1,2:46.0,M. Leonard enters the game for J. Nurkić,,20,18
75,1,2:36.0,,H. Barnes misses 2-pt jump shot from 6 ft,20,18
76,1,2:34.0,Defensive rebound by M. Leonard,,20,18
77,1,2:25.0,D. Lillard misses 2-pt layup from 9 ft (block by M. Kleber),,20,18
78,1,2:25.0,Offensive rebound by Team,,20,18
79,1,2:15.0,M. Leonard makes 2-pt jump shot from 9 ft (assist by D. Lillard),,22,18
80,1,2:00.0,,H. Barnes makes 2-pt jump shot from 19 ft,22,20
81,1,1:43.0,M. Leonard misses 3-pt jump shot from 25 ft,,22,20
82,1,1:39.0,,Defensive rebound by M. Kleber,22,20
83,1,1:34.0,,M. Kleber misses 3-pt jump shot from 25 ft,22,20
84,1,1:29.0,Defensive rebound by D. Lillard,,22,20
85,1,1:20.0,Turnover by Z. Collins (bad pass; steal by A. Harrison),,22,20
86,1,1:16.0,,A. Harrison misses 2-pt layup at rim,22,20
87,1,1:14.0,Defensive rebound by M. Leonard,,22,20
88,1,0:57.0,Turnover by M. Leonard (lost ball; steal by A. Harrison),,22,20
89,1,0:47.0,,Y. Ferrell misses 3-pt jump shot from 24 ft,22,20
90,1,0:44.0,Defensive rebound by Z. Collins,,22,20
91,1,0:34.0,Personal foul by S. Mejri (drawn by D. Lillard),,22,20
92,1,0:34.0,C. McCollum enters the game for A. Aminu,,22,20
93,1,0:32.0,D. Lillard misses 3-pt jump shot from 25 ft,,22,20
94,1,0:28.0,,Defensive rebound by S. Mejri,22,20
95,1,0:12.0,,H. Barnes makes 2-pt jump shot from 16 ft,22,22
96,1,0:02.0,Turnover by C. McCollum (lost ball; steal by A. Harrison),,22,22
97,1,0:01.0,,Turnover by H. Barnes (lost ball; steal by D. Lillard),22,22
98,1,0:00.0,D. Lillard misses 3-pt jump shot from 26 ft,,22,22
99,1,0:00.0,Offensive rebound by Team,,22,22
100,2,11:40.0,,Y. Ferrell makes 3-pt jump shot from 25 ft (assist by S. Mejri),22,25
101,2,11:23.0,C. McCollum misses 3-pt jump shot from 25 ft,,22,25
102,2,11:23.0,,Defensive rebound by S. Mejri,22,25
103,2,11:08.0,,S. Mejri makes 2-pt hook shot from 5 ft (assist by A. Harrison),22,27
104,2,10:48.0,M. Leonard misses 3-pt jump shot from 25 ft,,22,27
105,2,10:45.0,,Defensive rebound by A. Harrison,22,27
106,2,10:41.0,,Y. Ferrell makes 2-pt jump shot from 16 ft,22,29
107,2,10:22.0,Z. Collins misses 2-pt layup from 4 ft (block by S. Mejri),,22,29
108,2,10:20.0,,Defensive rebound by D. McDermott,22,29
109,2,10:15.0,,Shooting block foul by M. Leonard (drawn by S. Mejri),22,29
110,2,10:15.0,,S. Mejri makes free throw 1 of 2,22,30
111,2,10:15.0,,S. Mejri makes free throw 2 of 2,22,31
112,2,9:55.0,S. Napier makes 3-pt jump shot from 25 ft (assist by M. Leonard),,25,31
113,2,9:39.0,,D. McDermott misses 3-pt jump shot from 24 ft,25,31
114,2,9:37.0,Defensive rebound by M. Leonard,,25,31
115,2,9:29.0,C. McCollum makes 2-pt jump shot from 13 ft,,27,31
116,2,9:10.0,,D. McDermott makes 2-pt layup at rim (assist by Y. Ferrell),27,33
117,2,8:50.0,M. Leonard makes 2-pt jump shot from 15 ft (assist by C. McCollum),,29,33
118,2,8:33.0,,A. Harrison misses 3-pt jump shot from 25 ft,29,33
119,2,8:32.0,,Offensive rebound by S. Mejri,29,33
120,2,8:27.0,,A. Harrison misses 2-pt jump shot from 13 ft,29,33
121,2,8:24.0,Defensive rebound by Z. Collins,,29,33
122,2,8:16.0,S. Napier makes 3-pt jump shot from 25 ft (assist by C. McCollum),,32,33
123,2,7:58.0,,D. McDermott misses 2-pt jump shot from 10 ft,32,33
124,2,7:55.0,Defensive rebound by C. McCollum,,32,33
125,2,7:47.0,C. McCollum misses 2-pt jump shot from 19 ft,,32,33
126,2,7:44.0,,Defensive rebound by Y. Ferrell,32,33
127,2,7:36.0,,Y. Ferrell misses 2-pt jump shot from 16 ft,32,33
128,2,7:34.0,Defensive rebound by Z. Collins,,32,33
129,2,7:26.0,M. Leonard misses 3-pt jump shot from 24 ft,,32,33
130,2,7:22.0,,Defensive rebound by M. Kleber,32,33
131,2,7:06.0,,Y. Ferrell makes 2-pt jump shot from 16 ft (assist by D. McDermott),32,35
132,2,6:47.0,P. Connaughton makes 3-pt jump shot from 25 ft (assist by C. McCollum),,35,35
133,2,6:47.0,,Dallas full timeout,35,35
134,2,6:47.0,,K. Collinsworth enters the game for Y. Ferrell,35,35
135,2,6:47.0,C. Swanigan enters the game for M. Leonard,,35,35
136,2,6:39.0,,M. Kleber makes 2-pt jump shot from 12 ft (assist by D. McDermott),35,37
137,2,6:22.0,P. Connaughton makes 2-pt dunk from 1 ft (assist by S. Napier),,37,37
138,2,6:01.0,,A. Harrison misses 3-pt jump shot from 22 ft,37,37
139,2,5:58.0,Defensive rebound by C. Swanigan,,37,37
140,2,5:49.0,Z. Collins misses 3-pt jump shot from 25 ft,,37,37
141,2,5:49.0,,Defensive rebound by Team,37,37
142,2,5:49.0,Loose ball foul by C. Swanigan (drawn by S. Mejri),,37,37
143,2,5:49.0,,D. Powell enters the game for A. Harrison,37,37
144,2,5:49.0,,D. Nowitzki enters the game for M. Kleber,37,37
145,2,5:49.0,,Y. Ferrell enters the game for S. Mejri,37,37
146,2,5:49.0,E. Turner enters the game for P. Connaughton,,37,37
147,2,5:34.0,,D. McDermott misses 3-pt jump shot from 24 ft,37,37
148,2,5:30.0,Defensive rebound by Z. Collins,,37,37
149,2,5:22.0,Z. Collins misses 3-pt jump shot from 24 ft,,37,37
150,2,5:20.0,,Defensive rebound by D. McDermott,37,37
151,2,5:13.0,,D. McDermott misses 2-pt jump shot from 11 ft,37,37
152,2,5:10.0,,Offensive rebound by D. Powell,37,37
153,2,5:09.0,,D. Powell makes 2-pt layup at rim,37,39
154,2,4:48.0,C. Swanigan misses 2-pt hook shot from 2 ft,,37,39
155,2,4:46.0,,Defensive rebound by D. Powell,37,39
156,2,4:34.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,37,39
157,2,4:34.0,Defensive rebound by C. Swanigan,,37,39
158,2,4:33.0,Portland full timeout,,37,39
159,2,4:33.0,,D. Smith enters the game for K. Collinsworth,37,39
160,2,4:33.0,,J. Barea enters the game for D. McDermott,37,39
161,2,4:33.0,,H. Barnes enters the game for Y. Ferrell,37,39
162,2,4:33.0,J. Nurkić enters the game for C. McCollum,,37,39
163,2,4:33.0,A. Aminu enters the game for Z. Collins,,37,39
164,2,4:33.0,D. Lillard enters the game for C. Swanigan,,37,39
165,2,4:18.0,A. Aminu misses 3-pt jump shot from 25 ft,,37,39
166,2,4:17.0,Offensive rebound by Team,,37,39
167,2,4:17.0,,Loose ball foul by D. Powell (drawn by J. Nurkić),37,39
168,2,4:13.0,S. Napier makes 3-pt jump shot from 25 ft,,40,39
169,2,3:55.0,,D. Powell makes 2-pt dunk at rim (assist by J. Barea),40,41
170,2,3:33.0,D. Lillard makes 3-pt jump shot from 26 ft (assist by S. Napier),,43,41
171,2,3:08.0,,D. Smith misses 2-pt jump shot from 12 ft,43,41
172,2,3:06.0,Defensive rebound by J. Nurkić,,43,41
173,2,3:00.0,D. Lillard misses 3-pt jump shot from 25 ft,,43,41
174,2,2:56.0,,Defensive rebound by D. Nowitzki,43,41
175,2,2:48.0,,J. Barea makes 2-pt jump shot from 4 ft,43,43
176,2,2:34.0,J. Nurkić misses 2-pt jump shot from 21 ft,,43,43
177,2,2:32.0,,Defensive rebound by H. Barnes,43,43
178,2,2:24.0,,H. Barnes misses 2-pt jump shot from 14 ft,43,43
179,2,2:21.0,Defensive rebound by J. Nurkić,,43,43
180,2,2:12.0,A. Aminu makes 2-pt dunk at rim (assist by S. Napier),,45,43
181,2,1:57.0,,H. Barnes misses 3-pt jump shot from 25 ft,45,43
182,2,1:55.0,Defensive rebound by A. Aminu,,45,43
183,2,1:45.0,D. Lillard makes 2-pt layup from 1 ft,,47,43
184,2,1:28.0,,D. Smith misses 2-pt jump shot from 13 ft,47,43
185,2,1:26.0,Defensive rebound by J. Nurkić,,47,43
186,2,1:17.0,A. Aminu misses 3-pt jump shot from 25 ft,,47,43
187,2,1:15.0,,Defensive rebound by J. Barea,47,43
188,2,1:09.0,,J. Barea makes 2-pt layup at rim,47,45
189,2,0:56.0,Turnover by S. Napier (out of bounds lost ball),,47,45
190,2,0:56.0,C. McCollum enters the game for S. Napier,,47,45
191,2,0:34.0,,D. Smith makes 2-pt jump shot from 19 ft,47,47
192,2,0:31.0,Shooting block foul by D. Powell (drawn by D. Lillard),,47,47
193,2,0:31.0,D. Lillard makes free throw 1 of 2,,48,47
194,2,0:31.0,P. Connaughton enters the game for E. Turner,,48,47
195,2,0:31.0,D. Lillard makes free throw 2 of 2,,49,47
196,2,0:23.0,,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by D. Smith),49,50
197,2,0:01.0,A. Aminu misses 3-pt jump shot from 25 ft,,49,50
198,2,0:00.0,,Defensive rebound by D. Smith,49,50
199,3,11:44.0,,H. Barnes misses 2-pt jump shot from 9 ft,49,50
200,3,11:42.0,Defensive rebound by J. Nurkić,,49,50
201,3,11:40.0,Turnover by J. Nurkić (bad pass; steal by J. Barea),,49,50
202,3,11:35.0,,J. Barea misses 3-pt jump shot from 26 ft,49,50
203,3,11:33.0,Defensive rebound by J. Nurkić,,49,50
204,3,11:32.0,C. McCollum makes 2-pt jump shot from 4 ft,,51,50
205,3,11:32.0,Shooting foul by D. Smith (drawn by C. McCollum),,51,50
206,3,11:32.0,C. McCollum misses free throw 1 of 1,,51,50
207,3,11:30.0,,Defensive rebound by D. Powell,51,50
208,3,11:17.0,,D. Powell makes 2-pt dunk at rim (assist by D. Smith),51,52
209,3,10:54.0,C. McCollum misses 2-pt jump shot from 14 ft,,51,52
210,3,10:52.0,,Defensive rebound by D. Smith,51,52
211,3,10:45.0,,D. Smith makes 3-pt jump shot from 25 ft (assist by J. Barea),51,55
212,3,10:16.0,J. Nurkić makes 2-pt jump shot from 22 ft (assist by C. McCollum),,53,55
213,3,10:06.0,,Personal foul by J. Nurkić (drawn by D. Powell),53,55
214,3,10:00.0,,D. Smith makes 2-pt jump shot from 9 ft,53,57
215,3,9:50.0,D. Lillard misses 3-pt jump shot from 23 ft,,53,57
216,3,9:50.0,,Defensive rebound by D. Nowitzki,53,57
217,3,9:29.0,,D. Powell makes 3-pt jump shot from 25 ft (assist by J. Barea),53,60
218,3,9:12.0,C. McCollum makes 2-pt jump shot from 10 ft (assist by D. Lillard),,55,60
219,3,8:48.0,,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by J. Barea),55,63
220,3,8:35.0,A. Aminu misses 3-pt jump shot from 24 ft,,55,63
221,3,8:34.0,Offensive rebound by Team,,55,63
222,3,8:34.0,,Loose ball foul by D. Powell (drawn by J. Nurkić),55,63
223,3,8:28.0,Shooting foul by D. Powell (drawn by D. Lillard),,55,63
224,3,8:28.0,D. Lillard makes free throw 1 of 2,,56,63
225,3,8:28.0,,M. Kleber enters the game for D. Powell,56,63
226,3,8:28.0,D. Lillard makes free throw 2 of 2,,57,63
227,3,8:18.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,57,63
228,3,8:14.0,Defensive rebound by C. McCollum,,57,63
229,3,8:10.0,C. McCollum makes 2-pt layup from 2 ft,,59,63
230,3,7:57.0,,D. Smith misses 2-pt jump shot from 20 ft,59,63
231,3,7:55.0,,Offensive rebound by M. Kleber,59,63
232,3,7:46.0,,Shooting foul by C. McCollum (drawn by D. Nowitzki),59,63
233,3,7:46.0,,D. Nowitzki misses free throw 1 of 2,59,63
234,3,7:46.0,,Offensive rebound by Team,59,63
235,3,7:46.0,,D. Nowitzki makes free throw 2 of 2,59,64
236,3,7:29.0,Turnover by J. Nurkić (out of bounds lost ball),,59,64
237,3,7:07.0,,J. Barea misses 2-pt jump shot from 15 ft,59,64
238,3,7:04.0,Defensive rebound by A. Aminu,,59,64
239,3,6:55.0,A. Aminu makes 2-pt dunk at rim (assist by D. Lillard),,61,64
240,3,6:54.0,,Dallas full timeout,61,64
241,3,6:36.0,,D. Smith misses 2-pt jump shot from 5 ft (block by D. Lillard),61,64
242,3,6:34.0,Defensive rebound by D. Lillard,,61,64
243,3,6:27.0,J. Nurkić makes 2-pt hook shot from 3 ft (assist by D. Lillard),,63,64
244,3,6:15.0,,H. Barnes makes 3-pt jump shot from 23 ft (assist by J. Barea),63,67
245,3,5:52.0,J. Nurkić makes 2-pt hook shot from 4 ft (assist by C. McCollum),,65,67
246,3,5:34.0,,D. Smith makes 3-pt jump shot from 25 ft,65,70
247,3,5:16.0,C. McCollum makes 2-pt jump shot from 12 ft,,67,70
248,3,5:00.0,,D. Nowitzki misses 2-pt jump shot from 18 ft,67,70
249,3,4:57.0,Defensive rebound by J. Nurkić,,67,70
250,3,4:51.0,,A. Harrison enters the game for J. Barea,67,70
251,3,4:43.0,C. McCollum misses 2-pt layup from 5 ft,,67,70
252,3,4:41.0,,Defensive rebound by M. Kleber,67,70
253,3,4:33.0,,D. Nowitzki misses 3-pt jump shot from 26 ft,67,70
254,3,4:33.0,Defensive rebound by A. Aminu,,67,70
255,3,4:24.0,Shooting block foul by A. Harrison (drawn by C. McCollum),,67,70
256,3,4:24.0,C. McCollum makes free throw 1 of 2,,68,70
257,3,4:24.0,P. Connaughton enters the game for E. Turner,,68,70
258,3,4:24.0,C. McCollum makes free throw 2 of 2,,69,70
259,3,4:07.0,,A. Harrison misses 3-pt jump shot from 23 ft,69,70
260,3,4:02.0,Defensive rebound by P. Connaughton,,69,70
261,3,3:58.0,D. Lillard misses 2-pt jump shot from 20 ft,,69,70
262,3,3:55.0,,Defensive rebound by M. Kleber,69,70
263,3,3:43.0,,D. Smith misses 3-pt jump shot from 25 ft,69,70
264,3,3:41.0,Defensive rebound by Team,,69,70
265,3,3:41.0,Z. Collins enters the game for J. Nurkić,,69,70
266,3,3:28.0,Z. Collins makes 2-pt jump shot from 10 ft (assist by C. McCollum),,71,70
267,3,3:13.0,,D. Nowitzki makes 2-pt jump shot from 14 ft (assist by D. Smith),71,72
268,3,2:59.0,D. Lillard misses 2-pt layup from 1 ft,,71,72
269,3,2:59.0,,Defensive rebound by D. Nowitzki,71,72
270,3,2:49.0,Portland full timeout,,71,72
271,3,2:49.0,S. Napier enters the game for C. McCollum,,71,72
272,3,2:38.0,,D. Smith makes 2-pt layup from 2 ft (assist by A. Harrison),71,74
273,3,2:19.0,Turnover by S. Napier (lost ball; steal by D. Smith),,71,74
274,3,2:14.0,,H. Barnes misses 2-pt layup from 2 ft,71,74
275,3,2:13.0,,Offensive rebound by D. Smith,71,74
276,3,2:11.0,,D. Nowitzki makes 3-pt jump shot from 26 ft (assist by D. Smith),71,77
277,3,1:48.0,Z. Collins misses 3-pt jump shot from 24 ft,,71,77
278,3,1:45.0,,Defensive rebound by D. Smith,71,77
279,3,1:30.0,,D. Nowitzki misses 2-pt jump shot from 11 ft,71,77
280,3,1:28.0,,Offensive rebound by M. Kleber,71,77
281,3,1:25.0,,M. Kleber misses 2-pt dunk at rim,71,77
282,3,1:24.0,Defensive rebound by Z. Collins,,71,77
283,3,1:20.0,D. Lillard misses 2-pt layup from 2 ft (block by D. Nowitzki),,71,77
284,3,1:20.0,Offensive rebound by Team,,71,77
285,3,1:17.0,Z. Collins makes 2-pt jump shot at rim (assist by A. Aminu),,73,77
286,3,0:56.0,,D. Nowitzki makes 2-pt jump shot from 13 ft (assist by D. Smith),73,79
287,3,0:35.0,Shooting foul by A. Harrison (drawn by D. Lillard),,73,79
288,3,0:35.0,D. Lillard makes free throw 1 of 2,,74,79
289,3,0:35.0,,S. Mejri enters the game for D. Nowitzki,74,79
290,3,0:35.0,M. Leonard enters the game for A. Aminu,,74,79
291,3,0:35.0,D. Lillard makes free throw 2 of 2,,75,79
292,3,0:29.0,,A. Harrison makes 3-pt jump shot from 23 ft (assist by D. Smith),75,82
293,3,0:24.0,P. Connaughton makes 3-pt jump shot from 26 ft (assist by Z. Collins),,78,82
294,3,0:06.0,,Personal take foul by S. Napier (drawn by D. Smith),78,82
295,3,0:06.0,E. Turner enters the game for D. Lillard,,78,82
296,3,0:01.0,,D. Smith misses 2-pt jump shot from 17 ft,78,82
297,3,0:00.0,Defensive rebound by Z. Collins,,78,82
298,4,11:39.0,Z. Collins makes 2-pt jump shot from 10 ft (assist by S. Napier),,80,82
299,4,11:24.0,,Shooting block foul by M. Leonard (drawn by H. Barnes),80,82
300,4,11:24.0,,H. Barnes makes free throw 1 of 2,80,83
301,4,11:24.0,,H. Barnes makes free throw 2 of 2,80,84
302,4,11:12.0,C. McCollum misses 3-pt jump shot from 25 ft,,80,84
303,4,11:09.0,,Defensive rebound by A. Harrison,80,84
304,4,10:56.0,,S. Mejri misses 2-pt jump shot from 9 ft,80,84
305,4,10:54.0,Defensive rebound by M. Leonard,,80,84
306,4,10:47.0,Offensive foul by C. McCollum (drawn by A. Harrison),,80,84
307,4,10:47.0,Turnover by C. McCollum (offensive foul),,80,84
308,4,10:35.0,,H. Barnes makes 2-pt jump shot from 16 ft,80,86
309,4,10:16.0,S. Napier makes 3-pt jump shot from 25 ft (assist by P. Connaughton),,83,86
310,4,10:00.0,,H. Barnes misses 3-pt jump shot from 25 ft,83,86
311,4,10:00.0,Defensive rebound by Team,,83,86
312,4,9:59.0,E. Turner enters the game for P. Connaughton,,83,86
313,4,9:48.0,M. Leonard makes 2-pt jump shot from 3 ft (assist by C. McCollum),,85,86
314,4,9:30.0,,H. Barnes misses 2-pt jump shot from 20 ft,85,86
315,4,9:30.0,Defensive rebound by C. McCollum,,85,86
316,4,9:21.0,C. McCollum misses 2-pt jump shot from 9 ft,,85,86
317,4,9:18.0,,Defensive rebound by H. Barnes,85,86
318,4,9:13.0,,Shooting foul by Z. Collins (drawn by H. Barnes),85,86
319,4,9:13.0,,H. Barnes makes free throw 1 of 2,85,87
320,4,9:13.0,,H. Barnes makes free throw 2 of 2,85,88
321,4,8:53.0,E. Turner misses 3-pt jump shot from 24 ft,,85,88
322,4,8:51.0,Offensive rebound by Team,,85,88
323,4,8:36.0,Offensive foul by M. Leonard (drawn by M. Kleber),,85,88
324,4,8:36.0,Turnover by M. Leonard (offensive foul),,85,88
325,4,8:18.0,,Turnover by H. Barnes (bad pass; steal by M. Leonard),85,88
326,4,8:13.0,S. Napier misses 2-pt layup from 2 ft (block by M. Kleber),,85,88
327,4,8:12.0,Offensive rebound by Z. Collins,,85,88
328,4,8:11.0,Z. Collins makes 2-pt dunk at rim,,87,88
329,4,7:46.0,,Y. Ferrell makes 3-pt jump shot from 24 ft (assist by A. Harrison),87,91
330,4,7:26.0,Z. Collins misses 3-pt jump shot from 22 ft,,87,91
331,4,7:23.0,,Defensive rebound by H. Barnes,87,91
332,4,7:16.0,,Y. Ferrell misses 3-pt jump shot from 23 ft,87,91
333,4,7:13.0,Defensive rebound by S. Napier,,87,91
334,4,7:08.0,C. McCollum misses 3-pt jump shot from 25 ft,,87,91
335,4,7:04.0,,Defensive rebound by M. Kleber,87,91
336,4,6:55.0,,H. Barnes misses 3-pt jump shot from 26 ft,87,91
337,4,6:52.0,,Offensive rebound by S. Mejri,87,91
338,4,6:52.0,,Dallas full timeout,87,91
339,4,6:52.0,,D. McDermott enters the game for H. Barnes,87,91
340,4,6:52.0,J. Nurkić enters the game for S. Napier,,87,91
341,4,6:52.0,D. Lillard enters the game for M. Leonard,,87,91
342,4,6:39.0,,D. McDermott makes 2-pt jump shot from 6 ft (assist by Y. Ferrell),87,93
343,4,6:23.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by E. Turner),,90,93
344,4,6:00.0,,Y. Ferrell makes 3-pt jump shot from 25 ft (assist by S. Mejri),90,96
345,4,5:42.0,D. Lillard misses 2-pt layup from 2 ft,,90,96
346,4,5:39.0,Offensive rebound by D. Lillard,,90,96
347,4,5:34.0,Shooting foul by M. Kleber (drawn by E. Turner),,90,96
348,4,5:34.0,E. Turner makes free throw 1 of 2,,91,96
349,4,5:34.0,E. Turner makes free throw 2 of 2,,92,96
350,4,5:25.0,,D. McDermott misses 3-pt jump shot from 26 ft,92,96
351,4,5:21.0,Defensive rebound by E. Turner,,92,96
352,4,5:17.0,C. McCollum misses 2-pt layup from 3 ft (block by D. McDermott),,92,96
353,4,5:15.0,,Defensive rebound by A. Harrison,92,96
354,4,5:07.0,,M. Kleber makes 3-pt jump shot from 25 ft (assist by A. Harrison),92,99
355,4,5:03.0,Portland full timeout,,92,99
356,4,5:03.0,S. Napier enters the game for E. Turner,,92,99
357,4,5:03.0,A. Aminu enters the game for Z. Collins,,92,99
358,4,4:55.0,,Offensive charge foul by J. Nurkić (drawn by S. Mejri),92,99
359,4,4:55.0,Turnover by J. Nurkić (offensive foul),,92,99
360,4,4:38.0,,A. Harrison misses 2-pt jump shot from 17 ft,92,99
361,4,4:36.0,Defensive rebound by A. Aminu,,92,99
362,4,4:29.0,D. Lillard misses 3-pt jump shot from 26 ft,,92,99
363,4,4:27.0,,Defensive rebound by Team,92,99
364,4,4:05.0,,Y. Ferrell makes 2-pt jump shot from 13 ft,92,101
365,4,3:45.0,A. Aminu misses 3-pt jump shot from 25 ft,,92,101
366,4,3:42.0,Offensive rebound by J. Nurkić,,92,101
367,4,3:40.0,C. McCollum makes 2-pt jump shot from 7 ft (assist by J. Nurkić),,94,101
368,4,3:13.0,,M. Kleber makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),94,104
369,4,2:58.0,Shooting foul by S. Mejri (drawn by J. Nurkić),,94,104
370,4,2:58.0,J. Nurkić misses free throw 1 of 2,,94,104
371,4,2:58.0,Offensive rebound by Team,,94,104
372,4,2:58.0,Portland full timeout,,94,104
373,4,2:58.0,,D. Smith enters the game for Y. Ferrell,94,104
374,4,2:58.0,J. Nurkić makes free throw 2 of 2,,95,104
375,4,2:37.0,,D. Smith misses 3-pt jump shot from 24 ft,95,104
376,4,2:34.0,Defensive rebound by J. Nurkić,,95,104
