,QUARTER,TIME_REMAINING,PHOENIX_ACTION,LA CLIPPERS_ACTION,PHOENIX_SCORE,LA CLIPPERS_SCORE
0,1,11:41.0,,C. Williams misses 3-pt jump shot from 25 ft,0,0
1,1,11:38.0,Defensive rebound by J. Jackson,,0,0
2,1,11:22.0,T. Warren misses 2-pt layup from 1 ft,,0,0
3,1,11:20.0,,Defensive rebound by D. Jordan,0,0
4,1,11:10.0,,A. Rivers misses 3-pt jump shot from 23 ft,0,0
5,1,11:06.0,Defensive rebound by M. Chriss,,0,0
6,1,10:50.0,J. Jackson misses 2-pt layup from 1 ft,,0,0
7,1,10:47.0,,Defensive rebound by D. Jordan,0,0
8,1,10:38.0,,M. Teodosić misses 2-pt jump shot from 21 ft,0,0
9,1,10:35.0,Defensive rebound by T. Warren,,0,0
10,1,10:30.0,T. Ulis misses 2-pt jump shot from 17 ft,,0,0
11,1,10:26.0,,Defensive rebound by A. Rivers,0,0
12,1,10:19.0,,J. Wilson misses 3-pt jump shot from 25 ft,0,0
13,1,10:14.0,Defensive rebound by T. Warren,,0,0
14,1,9:58.0,J. Jackson misses 2-pt layup from 7 ft (block by A. Rivers),,0,0
15,1,9:58.0,Offensive rebound by Team,,0,0
16,1,9:54.0,M. Chriss misses 3-pt jump shot from 22 ft,,0,0
17,1,9:54.0,,Defensive rebound by D. Jordan,0,0
18,1,9:49.0,,J. Wilson makes 2-pt dunk at rim (assist by C. Williams),0,2
19,1,9:26.0,Turnover by T. Ulis (out of bounds lost ball),,0,2
20,1,9:11.0,,M. Teodosić misses 3-pt jump shot from 25 ft,0,2
21,1,9:08.0,Defensive rebound by T. Warren,,0,2
22,1,9:01.0,Shooting foul by D. Jordan (drawn by T. Chandler),,0,2
23,1,9:01.0,T. Chandler misses free throw 1 of 2,,0,2
24,1,9:01.0,Offensive rebound by Team,,0,2
25,1,9:01.0,T. Chandler makes free throw 2 of 2,,1,2
26,1,8:48.0,,J. Wilson misses 3-pt jump shot from 25 ft,1,2
27,1,8:41.0,,Offensive rebound by D. Jordan,1,2
28,1,8:29.0,,A. Rivers misses 2-pt jump shot from 10 ft,1,2
29,1,8:27.0,Defensive rebound by J. Jackson,,1,2
30,1,8:22.0,T. Warren misses 2-pt layup from 2 ft (block by J. Wilson),,1,2
31,1,8:16.0,,Defensive rebound by D. Jordan,1,2
32,1,8:15.0,,A. Rivers makes 3-pt jump shot from 24 ft (assist by M. Teodosić),1,5
33,1,7:57.0,Personal foul by A. Rivers (drawn by J. Jackson),,1,5
34,1,7:57.0,Offensive foul by M. Chriss (drawn by M. Teodosić),,1,5
35,1,7:57.0,Turnover by M. Chriss (offensive foul),,1,5
36,1,7:39.0,,C. Williams makes 2-pt layup from 1 ft (assist by M. Teodosić),1,7
37,1,7:30.0,,Violation by D. Jordan (kicked ball),1,7
38,1,7:20.0,M. Chriss makes 3-pt jump shot from 24 ft (assist by T. Ulis),,4,7
39,1,7:13.0,,Personal foul by J. Jackson (drawn by A. Rivers),4,7
40,1,7:03.0,,Turnover by C. Williams (out of bounds lost ball),4,7
41,1,6:48.0,J. Jackson misses 3-pt jump shot from 24 ft,,4,7
42,1,6:45.0,,Defensive rebound by D. Jordan,4,7
43,1,6:38.0,,A. Rivers makes 2-pt jump shot from 21 ft,4,9
44,1,6:19.0,T. Warren misses 2-pt jump shot from 10 ft,,4,9
45,1,6:16.0,,Defensive rebound by D. Jordan,4,9
46,1,6:12.0,,D. Jordan makes 2-pt dunk at rim (assist by M. Teodosić),4,11
47,1,6:11.0,Phoenix full timeout,,4,11
48,1,5:55.0,J. Jackson misses 2-pt layup from 4 ft (block by C. Williams),,4,11
49,1,5:55.0,Offensive rebound by Team,,4,11
50,1,5:50.0,J. Jackson makes 2-pt jump shot from 7 ft (assist by T. Chandler),,6,11
51,1,5:34.0,,A. Rivers makes 2-pt layup from 1 ft,6,13
52,1,5:18.0,J. Jackson makes 3-pt jump shot from 24 ft (assist by T. Ulis),,9,13
53,1,5:03.0,,C. Williams misses 2-pt layup from 1 ft (block by T. Warren),9,13
54,1,5:01.0,Defensive rebound by M. Chriss,,9,13
55,1,4:52.0,J. Jackson makes 2-pt jump shot from 11 ft (assist by T. Warren),,11,13
56,1,4:34.0,,A. Rivers makes 3-pt jump shot from 25 ft,11,16
57,1,4:15.0,T. Ulis misses 3-pt jump shot from 22 ft,,11,16
58,1,4:12.0,,Defensive rebound by J. Wilson,11,16
59,1,4:07.0,,C. Williams misses 2-pt layup from 3 ft,11,16
60,1,4:03.0,Defensive rebound by T. Chandler,,11,16
61,1,4:00.0,A. Len enters the game for M. Chriss,,11,16
62,1,4:00.0,T. Daniels enters the game for T. Chandler,,11,16
63,1,4:00.0,D. Bender enters the game for J. Jackson,,11,16
64,1,4:00.0,I. Canaan enters the game for T. Ulis,,11,16
65,1,4:00.0,,L. Williams enters the game for M. Teodosić,11,16
66,1,3:40.0,I. Canaan misses 3-pt jump shot from 27 ft,,11,16
67,1,3:36.0,Offensive rebound by A. Len,,11,16
68,1,3:32.0,I. Canaan misses 3-pt jump shot from 26 ft,,11,16
69,1,3:28.0,,Defensive rebound by D. Jordan,11,16
70,1,3:21.0,,A. Rivers misses 2-pt jump shot from 22 ft,11,16
71,1,3:18.0,Defensive rebound by A. Len,,11,16
72,1,3:12.0,,Offensive charge foul by A. Len (drawn by J. Wilson),11,16
73,1,3:12.0,Turnover by A. Len (offensive foul),,11,16
74,1,3:12.0,,LA Clippers full timeout,11,16
75,1,3:01.0,,D. Jordan misses 2-pt jump shot from 3 ft,11,16
76,1,3:01.0,Defensive rebound by Team,,11,16
77,1,2:39.0,I. Canaan misses 2-pt layup from 2 ft,,11,16
78,1,2:36.0,,Defensive rebound by D. Jordan,11,16
79,1,2:31.0,,L. Williams misses 2-pt layup from 1 ft,11,16
80,1,2:29.0,Defensive rebound by T. Warren,,11,16
81,1,2:21.0,D. Bender misses 3-pt jump shot from 23 ft,,11,16
82,1,2:19.0,,Defensive rebound by D. Jordan,11,16
