,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,DETROIT_ACTION,WASHINGTON_SCORE,DETROIT_SCORE
104,2,9:51.0,J. Meeks makes 2-pt layup from 2 ft (assist by M. Scott),,27,33
105,2,9:41.0,,L. Galloway misses 3-pt jump shot from 26 ft,27,33
106,2,9:37.0,Defensive rebound by T. Satoranský,,27,33
107,2,9:34.0,K. Oubre misses 3-pt jump shot from 24 ft,,27,33
108,2,9:29.0,Offensive rebound by O. Porter,,27,33
109,2,9:22.0,Turnover by M. Scott (bad pass; steal by E. Moreland),,27,33
110,2,9:11.0,,Turnover by E. Moreland (bad pass; steal by O. Porter),27,33
111,2,9:07.0,O. Porter misses 2-pt layup from 1 ft,,27,33
112,2,9:02.0,Offensive rebound by M. Scott,,27,33
113,2,9:02.0,M. Scott makes 2-pt layup at rim,,29,33
114,2,8:57.0,,Detroit full timeout,29,33
115,2,8:57.0,,I. Smith enters the game for D. Buycks,29,33
116,2,8:52.0,,E. Moreland makes 2-pt layup at rim (assist by L. Kennard),29,35
117,2,8:52.0,,Shooting foul by M. Scott (drawn by E. Moreland),29,35
118,2,8:52.0,,E. Moreland misses free throw 1 of 1,29,35
119,2,8:48.0,Defensive rebound by O. Porter,,29,35
120,2,8:28.0,O. Porter makes 3-pt jump shot from 23 ft (assist by T. Satoranský),,32,35
121,2,8:04.0,,A. Tolliver misses 3-pt jump shot from 22 ft,32,35
122,2,8:02.0,,Offensive rebound by Team,32,35
123,2,7:49.0,,L. Galloway misses 3-pt jump shot from 28 ft,32,35
124,2,7:44.0,Defensive rebound by K. Oubre,,32,35
125,2,7:38.0,Shooting foul by L. Kennard (drawn by K. Oubre),,32,35
126,2,7:38.0,K. Oubre makes free throw 1 of 2,,33,35
127,2,7:38.0,,R. Bullock enters the game for L. Galloway,33,35
128,2,7:38.0,J. Wall enters the game for T. Satoranský,,33,35
129,2,7:38.0,K. Oubre makes free throw 2 of 2,,34,35
130,2,7:19.0,,L. Kennard misses 3-pt jump shot from 25 ft,34,35
131,2,7:15.0,Defensive rebound by M. Scott,,34,35
132,2,7:06.0,Shooting foul by E. Moreland (drawn by M. Scott),,34,35
133,2,7:06.0,M. Scott makes free throw 1 of 2,,35,35
134,2,7:06.0,,T. Harris enters the game for E. Moreland,35,35
135,2,7:06.0,,A. Drummond enters the game for A. Tolliver,35,35
136,2,7:06.0,B. Beal enters the game for J. Meeks,,35,35
137,2,7:06.0,M. Scott makes free throw 2 of 2,,36,35
138,2,6:44.0,,T. Harris misses 2-pt jump shot from 8 ft,36,35
139,2,6:42.0,Defensive rebound by M. Scott,,36,35
140,2,6:27.0,M. Scott misses 3-pt jump shot from 25 ft,,36,35
141,2,6:24.0,,Defensive rebound by Team,36,35
142,2,6:04.0,,I. Smith misses 3-pt jump shot from 24 ft,36,35
143,2,6:01.0,Defensive rebound by M. Scott,,36,35
144,2,5:52.0,K. Oubre misses 3-pt jump shot from 25 ft,,36,35
145,2,5:48.0,,Defensive rebound by A. Drummond,36,35
146,2,5:42.0,,R. Bullock misses 3-pt jump shot from 23 ft,36,35
147,2,5:41.0,,Offensive rebound by A. Drummond,36,35
148,2,5:39.0,,A. Bradley enters the game for L. Kennard,36,35
149,2,5:39.0,M. Morris enters the game for M. Scott,,36,35
150,2,5:37.0,,T. Harris misses 3-pt jump shot from 22 ft,36,35
151,2,5:34.0,Defensive rebound by M. Morris,,36,35
152,2,5:10.0,J. Wall misses 2-pt jump shot from 11 ft,,36,35
153,2,5:08.0,,Defensive rebound by A. Drummond,36,35
154,2,5:03.0,,Shooting foul by O. Porter (drawn by I. Smith),36,35
155,2,5:03.0,,I. Smith misses free throw 1 of 2,36,35
156,2,5:03.0,,Offensive rebound by Team,36,35
157,2,5:03.0,,I. Smith makes free throw 2 of 2,36,36
158,2,4:48.0,O. Porter makes 3-pt jump shot from 25 ft (assist by J. Wall),,39,36
159,2,4:29.0,,A. Bradley misses 2-pt jump shot from 9 ft,39,36
160,2,4:27.0,Defensive rebound by M. Morris,,39,36
161,2,4:24.0,,Offensive charge foul by J. Wall (drawn by I. Smith),39,36
162,2,4:24.0,Turnover by J. Wall (offensive foul),,39,36
163,2,4:08.0,,T. Harris misses 3-pt jump shot from 26 ft,39,36
164,2,4:06.0,,Offensive rebound by A. Drummond,39,36
165,2,4:02.0,,A. Drummond makes 2-pt layup at rim,39,38
166,2,4:02.0,Washington full timeout,,39,38
167,2,3:45.0,B. Beal misses 3-pt jump shot from 24 ft,,39,38
168,2,3:41.0,Offensive rebound by M. Morris,,39,38
169,2,3:34.0,M. Morris misses 2-pt layup from 4 ft,,39,38
170,2,3:32.0,,Defensive rebound by A. Drummond,39,38
171,2,3:30.0,,A. Bradley misses 2-pt jump shot from 13 ft,39,38
172,2,3:30.0,Defensive rebound by K. Oubre,,39,38
173,2,3:15.0,K. Oubre misses 2-pt layup from 3 ft,,39,38
174,2,3:15.0,Offensive rebound by Team,,39,38
175,2,3:15.0,,Loose ball foul by A. Drummond (drawn by M. Morris),39,38
176,2,3:09.0,O. Porter misses 3-pt jump shot from 25 ft,,39,38
177,2,3:05.0,,Defensive rebound by A. Drummond,39,38
178,2,2:57.0,,R. Bullock makes 3-pt jump shot from 26 ft (assist by I. Smith),39,41
179,2,2:33.0,K. Oubre makes 2-pt hook shot from 3 ft,,41,41
180,2,2:12.0,,A. Bradley makes 2-pt jump shot from 18 ft (assist by A. Drummond),41,43
181,2,1:54.0,M. Morris misses 2-pt jump shot from 18 ft,,41,43
182,2,1:51.0,,Defensive rebound by I. Smith,41,43
183,2,1:49.0,,A. Bradley misses 3-pt jump shot from 26 ft,41,43
184,2,1:46.0,Defensive rebound by O. Porter,,41,43
185,2,1:42.0,B. Beal makes 3-pt jump shot from 22 ft (assist by J. Wall),,44,43
186,2,1:19.0,,Personal foul by O. Porter (drawn by A. Drummond),44,43
187,2,1:17.0,,R. Bullock misses 2-pt layup from 1 ft (block by M. Morris),44,43
188,2,1:17.0,,Offensive rebound by Team,44,43
189,2,1:07.0,,R. Bullock makes 3-pt jump shot from 24 ft (assist by I. Smith),44,46
190,2,0:55.0,J. Wall misses 2-pt layup from 3 ft,,44,46
191,2,0:53.0,,Defensive rebound by A. Drummond,44,46
192,2,0:45.0,,T. Harris misses 2-pt hook shot from 6 ft,44,46
193,2,0:43.0,Defensive rebound by J. Wall,,44,46
194,2,0:41.0,K. Oubre makes 2-pt dunk from 1 ft (assist by J. Wall),,46,46
195,2,0:18.0,,I. Smith misses 2-pt jump shot from 14 ft,46,46
196,2,0:15.0,Defensive rebound by M. Morris,,46,46
197,2,0:01.0,Turnover by J. Wall (lost ball; steal by I. Smith),,46,46
198,2,0:00.0,,I. Smith misses 3-pt jump shot from 26 ft,46,46
199,2,0:00.0,,Offensive rebound by Team,46,46
200,3,11:49.0,,A. Bradley makes 2-pt layup from 3 ft (assist by A. Drummond),46,48
201,3,11:30.0,O. Porter makes 3-pt jump shot from 25 ft (assist by B. Beal),,49,48
202,3,11:13.0,Offensive charge foul by A. Drummond (drawn by J. Wall),,49,48
203,3,11:13.0,,Turnover by A. Drummond (offensive foul),49,48
204,3,11:02.0,J. Wall makes 2-pt layup from 1 ft,,51,48
205,3,10:44.0,,T. Harris misses 2-pt jump shot from 20 ft,51,48
206,3,10:41.0,Defensive rebound by J. Wall,,51,48
207,3,10:37.0,J. Wall makes 2-pt layup at rim,,53,48
208,3,10:37.0,Shooting foul by R. Bullock (drawn by J. Wall),,53,48
209,3,10:37.0,J. Wall makes free throw 1 of 1,,54,48
210,3,10:26.0,,Personal foul by M. Gortat (drawn by A. Drummond),54,48
211,3,10:15.0,Violation by M. Gortat (kicked ball),,54,48
212,3,10:09.0,,I. Smith makes 2-pt hook shot from 8 ft,54,50
213,3,9:49.0,J. Wall makes 3-pt jump shot from 26 ft (assist by O. Porter),,57,50
214,3,9:32.0,,Shooting foul by M. Morris (drawn by A. Drummond),57,50
215,3,9:32.0,,A. Drummond makes free throw 1 of 2,57,51
216,3,9:32.0,,A. Drummond makes free throw 2 of 2,57,52
217,3,9:18.0,M. Morris makes 3-pt jump shot from 22 ft (assist by J. Wall),,60,52
218,3,8:53.0,,Personal foul by M. Gortat (drawn by A. Drummond),60,52
219,3,8:43.0,,T. Harris makes 2-pt jump shot from 7 ft,60,54
220,3,8:23.0,Shooting foul by T. Harris (drawn by B. Beal),,60,54
221,3,8:23.0,B. Beal makes free throw 1 of 2,,61,54
222,3,8:23.0,B. Beal makes free throw 2 of 2,,62,54
223,3,8:12.0,,Turnover by A. Bradley (bad pass; steal by J. Wall),62,54
224,3,8:08.0,J. Wall makes 2-pt layup from 1 ft,,64,54
225,3,8:08.0,,Detroit full timeout,64,54
226,3,7:51.0,,T. Harris misses 3-pt jump shot from 24 ft,64,54
227,3,7:50.0,,Offensive rebound by A. Drummond,64,54
228,3,7:49.0,,A. Drummond misses 2-pt layup from 1 ft,64,54
229,3,7:48.0,,Offensive rebound by A. Drummond,64,54
230,3,7:47.0,,Personal foul by O. Porter (drawn by A. Drummond),64,54
231,3,7:41.0,,A. Bradley misses 3-pt jump shot from 25 ft,64,54
232,3,7:41.0,Defensive rebound by M. Morris,,64,54
233,3,7:26.0,M. Gortat makes 2-pt hook shot from 7 ft (assist by J. Wall),,66,54
234,3,7:26.0,,Violation by A. Drummond (def goaltending),66,54
235,3,7:15.0,,T. Harris misses 3-pt jump shot from 23 ft,66,54
236,3,7:12.0,,Offensive rebound by Team,66,54
237,3,7:08.0,,A. Bradley misses 2-pt hook shot from 7 ft,66,54
238,3,7:03.0,Defensive rebound by O. Porter,,66,54
239,3,7:00.0,J. Wall misses 2-pt layup from 5 ft (block by R. Bullock),,66,54
240,3,7:00.0,Offensive rebound by Team,,66,54
241,3,6:58.0,Shooting foul by R. Bullock (drawn by M. Gortat),,66,54
242,3,6:58.0,M. Gortat makes free throw 1 of 2,,67,54
243,3,6:58.0,M. Gortat makes free throw 2 of 2,,68,54
244,3,6:43.0,,R. Bullock makes 3-pt jump shot from 27 ft (assist by A. Drummond),68,57
245,3,6:25.0,Turnover by M. Morris (bad pass; steal by A. Drummond),,68,57
246,3,6:18.0,,I. Smith makes 2-pt jump shot from 18 ft (assist by R. Bullock),68,59
247,3,5:53.0,B. Beal makes 2-pt dunk from 1 ft (assist by M. Gortat),,70,59
248,3,5:34.0,,A. Bradley misses 2-pt layup from 2 ft,70,59
249,3,5:33.0,Defensive rebound by M. Morris,,70,59
250,3,5:31.0,B. Beal makes 3-pt jump shot from 29 ft (assist by J. Wall),,73,59
251,3,5:11.0,,Turnover by A. Drummond (bad pass),73,59
252,3,4:58.0,Def 3 sec tech foul by A. Drummond,,73,59
253,3,4:58.0,B. Beal makes technical free throw,,74,59
254,3,4:49.0,M. Morris makes 2-pt hook shot from 8 ft (assist by J. Wall),,76,59
255,3,4:32.0,,I. Smith misses 2-pt jump shot from 7 ft,76,59
256,3,4:30.0,Defensive rebound by B. Beal,,76,59
257,3,4:22.0,,A. Tolliver enters the game for R. Bullock,76,59
258,3,4:19.0,Personal foul by A. Drummond (drawn by B. Beal),,76,59
259,3,4:11.0,J. Wall misses 3-pt jump shot from 31 ft,,76,59
260,3,4:06.0,Offensive rebound by O. Porter,,76,59
261,3,4:04.0,B. Beal makes 3-pt jump shot from 25 ft (assist by O. Porter),,79,59
262,3,3:44.0,,Shooting foul by M. Morris (drawn by T. Harris),79,59
263,3,3:44.0,,T. Harris makes free throw 1 of 2,79,60
264,3,3:44.0,K. Oubre enters the game for O. Porter,,79,60
265,3,3:44.0,,T. Harris makes free throw 2 of 2,79,61
266,3,3:35.0,B. Beal makes 2-pt dunk from 2 ft (assist by J. Wall),,81,61
267,3,3:33.0,,Detroit full timeout,81,61
268,3,3:33.0,M. Scott enters the game for M. Morris,,81,61
269,3,3:16.0,,A. Drummond makes 2-pt layup at rim (assist by A. Bradley),81,63
270,3,2:53.0,M. Gortat makes 2-pt hook shot from 11 ft,,83,63
271,3,2:35.0,,T. Harris makes 2-pt jump shot from 15 ft,83,65
272,3,2:16.0,B. Beal misses 2-pt jump shot from 20 ft,,83,65
273,3,2:11.0,,Defensive rebound by A. Tolliver,83,65
274,3,2:06.0,,A. Tolliver makes 3-pt jump shot from 25 ft (assist by I. Smith),83,68
275,3,1:47.0,M. Gortat makes 2-pt dunk at rim (assist by J. Wall),,85,68
276,3,1:28.0,,I. Smith makes 2-pt jump shot from 15 ft,85,70
277,3,1:05.0,Shooting foul by I. Smith (drawn by M. Scott),,85,70
278,3,1:05.0,M. Scott makes free throw 1 of 2,,86,70
279,3,1:05.0,T. Satoranský enters the game for J. Wall,,86,70
280,3,1:05.0,,L. Galloway enters the game for I. Smith,86,70
281,3,1:05.0,M. Scott misses free throw 2 of 2,,86,70
282,3,1:02.0,,Defensive rebound by A. Drummond,86,70
283,3,0:50.0,,A. Bradley misses 2-pt layup from 2 ft (block by B. Beal),86,70
284,3,0:49.0,,Offensive rebound by A. Bradley,86,70
285,3,0:49.0,,A. Bradley makes 2-pt layup from 2 ft,86,72
286,3,0:29.0,K. Oubre makes 3-pt jump shot from 25 ft (assist by M. Gortat),,89,72
287,3,0:17.0,,T. Harris misses 3-pt jump shot from 23 ft,89,72
288,3,0:13.0,Defensive rebound by K. Oubre,,89,72
289,3,0:11.0,K. Oubre makes 2-pt layup from 1 ft,,91,72
290,3,0:01.0,,A. Drummond makes 2-pt dunk at rim (assist by A. Tolliver),91,74
291,3,0:00.0,T. Satoranský misses 3-pt jump shot from 65 ft,,91,74
292,3,0:00.0,Offensive rebound by Team,,91,74
293,4,11:46.0,M. Gortat misses 2-pt hook shot from 10 ft,,91,74
294,4,11:43.0,,Defensive rebound by L. Kennard,91,74
295,4,11:31.0,,L. Galloway makes 2-pt jump shot from 10 ft (assist by A. Drummond),91,76
296,4,11:09.0,M. Gortat makes 2-pt layup from 3 ft (assist by K. Oubre),,93,76
297,4,10:45.0,,Personal foul by M. Scott (drawn by A. Drummond),93,76
298,4,10:41.0,,L. Galloway makes 2-pt jump shot from 19 ft,93,78
299,4,10:25.0,Personal foul by L. Kennard (drawn by K. Oubre),,93,78
300,4,10:19.0,Turnover by B. Beal (bad pass),,93,78
301,4,10:11.0,,L. Kennard makes 3-pt jump shot from 26 ft (assist by L. Galloway),93,81
302,4,10:08.0,Washington full timeout,,93,81
303,4,9:54.0,Turnover by M. Scott (bad pass; steal by S. Johnson),,93,81
304,4,9:51.0,,A. Tolliver makes 2-pt dunk from 1 ft (assist by S. Johnson),93,83
305,4,9:28.0,Shooting foul by S. Johnson (drawn by B. Beal),,93,83
306,4,9:28.0,B. Beal misses free throw 1 of 2,,93,83
307,4,9:28.0,Offensive rebound by Team,,93,83
308,4,9:28.0,J. Wall enters the game for M. Gortat,,93,83
309,4,9:28.0,M. Morris enters the game for T. Satoranský,,93,83
310,4,9:28.0,B. Beal makes free throw 2 of 2,,94,83
311,4,9:17.0,,L. Galloway misses 3-pt jump shot from 26 ft,94,83
312,4,9:15.0,Defensive rebound by Team,,94,83
313,4,9:15.0,O. Porter enters the game for B. Beal,,94,83
314,4,9:03.0,K. Oubre misses 3-pt jump shot from 23 ft,,94,83
315,4,8:59.0,,Defensive rebound by A. Drummond,94,83
316,4,8:53.0,,Shooting foul by K. Oubre (drawn by A. Tolliver),94,83
317,4,8:53.0,,A. Tolliver makes free throw 1 of 2,94,84
318,4,8:53.0,,A. Tolliver makes free throw 2 of 2,94,85
319,4,8:29.0,K. Oubre makes 3-pt jump shot from 22 ft (assist by J. Wall),,97,85
320,4,8:05.0,,Shooting foul by M. Morris (drawn by A. Drummond),97,85
321,4,8:05.0,,A. Drummond makes free throw 1 of 2,97,86
322,4,8:05.0,,A. Drummond makes free throw 2 of 2,97,87
323,4,7:56.0,Personal foul by L. Galloway (drawn by J. Wall),,97,87
324,4,7:48.0,J. Wall misses 2-pt layup from 4 ft (block by A. Drummond),,97,87
325,4,7:45.0,,Defensive rebound by L. Galloway,97,87
326,4,7:41.0,,S. Johnson makes 3-pt jump shot from 23 ft (assist by A. Tolliver),97,90
327,4,7:18.0,K. Oubre makes 3-pt jump shot from 26 ft (assist by M. Scott),,100,90
328,4,7:00.0,,S. Johnson misses 2-pt jump shot from 21 ft,100,90
329,4,6:58.0,Defensive rebound by K. Oubre,,100,90
330,4,6:47.0,J. Wall misses 2-pt layup from 2 ft,,100,90
331,4,6:46.0,Offensive rebound by M. Morris,,100,90
332,4,6:45.0,M. Morris makes 2-pt hook shot from 6 ft,,102,90
333,4,6:29.0,,Offensive foul by A. Drummond (drawn by K. Oubre),102,90
334,4,6:29.0,,Turnover by A. Drummond (offensive foul),102,90
335,4,6:29.0,B. Beal enters the game for M. Scott,,102,90
336,4,6:29.0,Technical foul by J. Wall,,102,90
337,4,6:29.0,,L. Kennard makes technical free throw,102,91
338,4,6:29.0,,I. Smith enters the game for L. Galloway,102,91
339,4,6:19.0,M. Morris misses 3-pt jump shot from 25 ft,,102,91
340,4,6:15.0,,Defensive rebound by A. Tolliver,102,91
341,4,6:06.0,,Shooting foul by J. Wall (drawn by A. Drummond),102,91
342,4,6:06.0,,A. Drummond misses free throw 1 of 2,102,91
343,4,6:06.0,,Offensive rebound by Team,102,91
344,4,6:06.0,,A. Drummond makes free throw 2 of 2,102,92
345,4,5:47.0,M. Morris misses 2-pt layup from 6 ft,,102,92
346,4,5:45.0,,Defensive rebound by A. Drummond,102,92
347,4,5:37.0,,I. Smith makes 2-pt layup from 6 ft,102,94
348,4,5:20.0,J. Wall makes 2-pt layup from 4 ft,,104,94
349,4,5:02.0,,Turnover by A. Tolliver (bad pass; steal by M. Morris),104,94
350,4,4:45.0,K. Oubre misses 3-pt jump shot from 21 ft,,104,94
351,4,4:42.0,,Defensive rebound by A. Drummond,104,94
352,4,4:34.0,,Shooting foul by B. Beal (drawn by A. Tolliver),104,94
353,4,4:34.0,,A. Tolliver makes free throw 1 of 2,104,95
354,4,4:34.0,,A. Tolliver makes free throw 2 of 2,104,96
355,4,4:18.0,Turnover by B. Beal (turnover),,104,96
356,4,4:09.0,,Personal foul by K. Oubre (drawn by L. Kennard),104,96
357,4,4:09.0,,L. Kennard makes free throw 1 of 2,104,97
358,4,4:09.0,,L. Kennard makes free throw 2 of 2,104,98
359,4,4:01.0,Turnover by K. Oubre (bad pass; steal by S. Johnson),,104,98
360,4,3:59.0,,Shooting foul by B. Beal (drawn by S. Johnson),104,98
361,4,3:59.0,,S. Johnson makes free throw 1 of 2,104,99
362,4,3:59.0,Washington full timeout,,104,99
363,4,3:59.0,,S. Johnson makes free throw 2 of 2,104,100
364,4,3:53.0,Personal foul by S. Johnson (drawn by B. Beal),,104,100
365,4,3:45.0,O. Porter misses 2-pt hook shot from 10 ft,,104,100
366,4,3:38.0,Offensive rebound by M. Morris,,104,100
367,4,3:38.0,J. Wall makes 3-pt jump shot from 25 ft (assist by M. Morris),,107,100
368,4,3:24.0,,Personal foul by K. Oubre (drawn by L. Kennard),107,100
369,4,3:24.0,,L. Kennard makes free throw 1 of 2,107,101
370,4,3:24.0,,L. Kennard makes free throw 2 of 2,107,102
371,4,3:05.0,B. Beal misses 2-pt layup from 7 ft,,107,102
372,4,3:04.0,Offensive rebound by Team,,107,102
373,4,3:04.0,,Loose ball foul by I. Smith (drawn by O. Porter),107,102
374,4,3:04.0,O. Porter makes free throw 1 of 2,,108,102
375,4,3:04.0,O. Porter makes free throw 2 of 2,,109,102
376,4,2:57.0,,L. Kennard makes 2-pt jump shot from 17 ft (assist by I. Smith),109,104
377,4,2:36.0,K. Oubre makes 3-pt jump shot from 22 ft (assist by M. Morris),,112,104
378,4,2:36.0,Shooting foul by A. Tolliver (drawn by K. Oubre),,112,104
379,4,2:36.0,K. Oubre makes free throw 1 of 1,,113,104
380,4,2:28.0,,L. Kennard makes 3-pt jump shot from 25 ft (assist by I. Smith),113,107
381,4,2:03.0,M. Morris misses 2-pt jump shot from 21 ft,,113,107
382,4,1:59.0,,Defensive rebound by A. Tolliver,113,107
