,QUARTER,TIME_REMAINING,CHICAGO_ACTION,TORONTO_ACTION,CHICAGO_SCORE,TORONTO_SCORE
124,2,9:35.0,Offensive foul by C. Felício (drawn by D. Wright),,23,38
125,2,9:35.0,Turnover by C. Felício (offensive foul),,23,38
126,2,9:35.0,P. Zipser enters the game for R. Arcidiacono,,23,38
127,2,9:35.0,J. Grant enters the game for Q. Pondexter,,23,38
128,2,9:21.0,,D. Wright makes 2-pt layup from 1 ft,23,40
129,2,8:59.0,P. Zipser makes 2-pt layup from 1 ft (assist by J. Grant),,25,40
130,2,8:36.0,,Turnover by J. Poeltl (bad pass; steal by J. Grant),25,40
131,2,8:31.0,D. Valentine misses 3-pt jump shot from 25 ft,,25,40
132,2,8:27.0,,Defensive rebound by C. Miles,25,40
133,2,8:08.0,,O. Anunoby makes 2-pt dunk from 1 ft (assist by D. Wright),25,42
134,2,7:55.0,D. Valentine misses 2-pt hook shot from 9 ft,,25,42
135,2,7:52.0,,Defensive rebound by C. Miles,25,42
136,2,7:37.0,,D. Wright misses 3-pt jump shot from 27 ft,25,42
137,2,7:35.0,Defensive rebound by P. Zipser,,25,42
138,2,7:19.0,Turnover by P. Zipser (lost ball; steal by F. VanVleet),,25,42
139,2,7:15.0,,F. VanVleet misses 2-pt layup from 2 ft,25,42
140,2,7:13.0,,Offensive rebound by D. Wright,25,42
141,2,7:11.0,,C. Miles makes 3-pt jump shot from 26 ft (assist by D. Wright),25,45
142,2,7:09.0,Chicago full timeout,,25,45
143,2,7:09.0,,K. Lowry enters the game for O. Anunoby,25,45
144,2,7:09.0,,N. Powell enters the game for F. VanVleet,25,45
145,2,7:09.0,L. Markkanen enters the game for D. Nwaba,,25,45
146,2,7:09.0,J. Holiday enters the game for D. Valentine,,25,45
147,2,6:54.0,,Offensive charge foul by P. Zipser (drawn by K. Lowry),25,45
148,2,6:54.0,Turnover by P. Zipser (offensive foul),,25,45
149,2,6:54.0,R. Lopez enters the game for C. Felício,,25,45
150,2,6:37.0,,C. Miles misses 2-pt jump shot from 22 ft,25,45
151,2,6:34.0,Defensive rebound by L. Markkanen,,25,45
152,2,6:25.0,L. Markkanen misses 2-pt jump shot from 18 ft,,25,45
153,2,6:23.0,,Defensive rebound by K. Lowry,25,45
154,2,6:18.0,,Shooting foul by L. Markkanen (drawn by D. Wright),25,45
155,2,6:18.0,,D. Wright makes free throw 1 of 2,25,46
156,2,6:18.0,,J. Valančiūnas enters the game for J. Poeltl,25,46
157,2,6:18.0,,D. Wright makes free throw 2 of 2,25,47
158,2,5:59.0,Turnover by L. Markkanen (bad pass),,25,47
159,2,5:59.0,,D. DeRozan enters the game for D. Wright,25,47
160,2,5:39.0,,Turnover by D. DeRozan (bad pass; steal by P. Zipser),25,47
161,2,5:35.0,J. Holiday misses 3-pt jump shot from 25 ft,,25,47
162,2,5:35.0,Offensive rebound by Team,,25,47
163,2,5:35.0,,Loose ball foul by N. Powell (drawn by L. Markkanen),25,47
164,2,5:35.0,,S. Ibaka enters the game for C. Miles,25,47
165,2,5:22.0,R. Lopez misses 2-pt jump shot from 15 ft,,25,47
166,2,5:20.0,,Defensive rebound by S. Ibaka,25,47
167,2,5:02.0,,S. Ibaka misses 2-pt jump shot from 13 ft,25,47
168,2,5:00.0,Defensive rebound by P. Zipser,,25,47
169,2,4:51.0,J. Grant misses 2-pt jump shot from 3 ft,,25,47
170,2,4:46.0,Offensive rebound by R. Lopez,,25,47
171,2,4:46.0,R. Lopez makes 2-pt layup at rim,,27,47
172,2,4:32.0,,Shooting foul by P. Zipser (drawn by D. DeRozan),27,47
173,2,4:32.0,,D. DeRozan makes free throw 1 of 2,27,48
174,2,4:32.0,Q. Pondexter enters the game for P. Zipser,,27,48
175,2,4:32.0,,D. DeRozan makes free throw 2 of 2,27,49
176,2,4:25.0,Turnover by J. Grant (bad pass; steal by J. Valančiūnas),,27,49
177,2,4:25.0,,Personal foul by J. Grant (drawn by N. Powell),27,49
178,2,4:25.0,,N. Powell makes free throw 1 of 2,27,50
179,2,4:25.0,,N. Powell makes free throw 2 of 2,27,51
180,2,4:06.0,R. Lopez misses 2-pt jump shot from 18 ft,,27,51
181,2,4:03.0,,Defensive rebound by D. DeRozan,27,51
182,2,3:49.0,,Shooting foul by Q. Pondexter (drawn by J. Valančiūnas),27,51
183,2,3:49.0,,J. Valančiūnas makes free throw 1 of 2,27,52
184,2,3:49.0,K. Felder enters the game for J. Grant,,27,52
185,2,3:49.0,,J. Valančiūnas makes free throw 2 of 2,27,53
186,2,3:41.0,K. Felder misses 2-pt jump shot from 19 ft,,27,53
187,2,3:38.0,,Defensive rebound by J. Valančiūnas,27,53
188,2,3:26.0,,N. Powell misses 2-pt jump shot from 3 ft,27,53
189,2,3:23.0,Defensive rebound by K. Felder,,27,53
190,2,3:20.0,J. Holiday misses 3-pt jump shot from 22 ft (block by S. Ibaka),,27,53
191,2,3:17.0,,Defensive rebound by K. Lowry,27,53
192,2,3:14.0,,N. Powell misses 3-pt jump shot from 23 ft,27,53
193,2,3:10.0,Defensive rebound by L. Markkanen,,27,53
194,2,2:57.0,Shooting foul by N. Powell (drawn by L. Markkanen),,27,53
195,2,2:57.0,L. Markkanen misses free throw 1 of 2,,27,53
196,2,2:57.0,Offensive rebound by Team,,27,53
197,2,2:57.0,L. Markkanen makes free throw 2 of 2,,28,53
198,2,2:53.0,,Toronto full timeout,28,53
199,2,2:44.0,,J. Valančiūnas makes 2-pt dunk from 1 ft (assist by K. Lowry),28,55
200,2,2:44.0,,Technical foul by J. Valančiūnas,28,55
201,2,2:44.0,J. Holiday makes technical free throw,,29,55
202,2,2:28.0,K. Felder makes 2-pt hook shot from 6 ft (assist by R. Lopez),,31,55
203,2,2:12.0,,N. Powell makes 3-pt jump shot from 23 ft (assist by K. Lowry),31,58
204,2,1:51.0,Shooting foul by J. Valančiūnas (drawn by R. Lopez),,31,58
205,2,1:51.0,R. Lopez makes free throw 1 of 2,,32,58
206,2,1:51.0,R. Lopez makes free throw 2 of 2,,33,58
207,2,1:27.0,,S. Ibaka misses 3-pt jump shot from 25 ft,33,58
208,2,1:25.0,Defensive rebound by J. Holiday,,33,58
209,2,1:20.0,K. Felder misses 3-pt jump shot from 25 ft,,33,58
210,2,1:18.0,,Defensive rebound by D. DeRozan,33,58
211,2,1:13.0,,Turnover by D. DeRozan (lost ball; steal by Q. Pondexter),33,58
212,2,1:09.0,Turnover by K. Felder (bad pass; steal by K. Lowry),,33,58
213,2,1:04.0,,Turnover by K. Lowry (bad pass; steal by J. Holiday),33,58
214,2,1:01.0,Q. Pondexter makes 2-pt dunk from 1 ft (assist by J. Holiday),,35,58
215,2,0:47.0,,Turnover by K. Lowry (out of bounds lost ball),35,58
216,2,0:34.0,R. Lopez makes 2-pt hook shot from 7 ft (assist by K. Felder),,37,58
217,2,0:29.0,,N. Powell misses 3-pt jump shot from 27 ft,37,58
218,2,0:28.0,Defensive rebound by Team,,37,58
219,2,0:08.0,R. Lopez misses 3-pt jump shot from 25 ft,,37,58
220,2,0:05.0,,Defensive rebound by N. Powell,37,58
221,2,0:00.0,,N. Powell misses 3-pt jump shot from 26 ft,37,58
222,2,0:00.0,,Offensive rebound by Team,37,58
223,3,11:47.0,,D. DeRozan misses 2-pt jump shot from 12 ft,37,58
224,3,11:43.0,,Offensive rebound by J. Valančiūnas,37,58
225,3,11:40.0,,J. Valančiūnas misses 2-pt layup at rim,37,58
226,3,11:40.0,Defensive rebound by P. Zipser,,37,58
227,3,11:20.0,R. Lopez makes 2-pt jump shot from 16 ft (assist by J. Grant),,39,58
228,3,11:08.0,,D. DeRozan misses 2-pt jump shot from 2 ft,39,58
229,3,11:07.0,Defensive rebound by P. Zipser,,39,58
230,3,10:47.0,P. Zipser makes 2-pt jump shot from 14 ft,,41,58
231,3,10:20.0,,J. Valančiūnas makes 2-pt hook shot from 4 ft,41,60
232,3,9:53.0,P. Zipser misses 3-pt jump shot from 25 ft,,41,60
233,3,9:48.0,Offensive rebound by R. Lopez,,41,60
234,3,9:45.0,J. Holiday misses 3-pt jump shot from 22 ft,,41,60
235,3,9:42.0,,Defensive rebound by S. Ibaka,41,60
236,3,9:32.0,,S. Ibaka makes 3-pt jump shot from 26 ft (assist by N. Powell),41,63
237,3,9:19.0,R. Lopez misses 2-pt jump shot from 20 ft,,41,63
238,3,9:17.0,,Defensive rebound by J. Valančiūnas,41,63
239,3,9:11.0,,Shooting foul by R. Lopez (drawn by D. DeRozan),41,63
240,3,9:11.0,,D. DeRozan makes free throw 1 of 2,41,64
241,3,9:11.0,,D. DeRozan makes free throw 2 of 2,41,65
242,3,8:55.0,L. Markkanen misses 3-pt jump shot from 25 ft,,41,65
243,3,8:50.0,,Defensive rebound by D. DeRozan,41,65
244,3,8:44.0,,Turnover by D. DeRozan (bad pass),41,65
245,3,8:31.0,L. Markkanen misses 2-pt layup from 2 ft,,41,65
246,3,8:27.0,Offensive rebound by L. Markkanen,,41,65
247,3,8:27.0,L. Markkanen makes 2-pt layup at rim,,43,65
248,3,8:21.0,,Turnover by K. Lowry (bad pass; steal by J. Grant),43,65
249,3,8:16.0,L. Markkanen makes 3-pt jump shot from 27 ft (assist by P. Zipser),,46,65
250,3,8:05.0,,J. Valančiūnas misses 2-pt jump shot from 14 ft,46,65
251,3,8:05.0,,Offensive rebound by D. DeRozan,46,65
252,3,7:56.0,,N. Powell misses 2-pt layup from 1 ft,46,65
253,3,7:56.0,,Offensive rebound by J. Valančiūnas,46,65
254,3,7:54.0,,Shooting foul by P. Zipser (drawn by J. Valančiūnas),46,65
255,3,7:54.0,,J. Valančiūnas misses free throw 1 of 2,46,65
256,3,7:54.0,,Offensive rebound by Team,46,65
257,3,7:54.0,D. Valentine enters the game for P. Zipser,,46,65
258,3,7:54.0,,J. Valančiūnas makes free throw 2 of 2,46,66
259,3,7:43.0,Shooting foul by S. Ibaka (drawn by L. Markkanen),,46,66
260,3,7:43.0,L. Markkanen makes free throw 1 of 3,,47,66
261,3,7:43.0,L. Markkanen makes free throw 2 of 3,,48,66
262,3,7:43.0,L. Markkanen makes free throw 3 of 3,,49,66
263,3,7:23.0,,K. Lowry misses 3-pt jump shot from 26 ft,49,66
264,3,7:19.0,,Offensive rebound by S. Ibaka,49,66
265,3,7:12.0,,N. Powell misses 2-pt layup from 4 ft,49,66
266,3,7:04.0,,Offensive rebound by J. Valančiūnas,49,66
267,3,7:04.0,,J. Valančiūnas misses 2-pt layup at rim,49,66
268,3,7:03.0,Defensive rebound by J. Holiday,,49,66
269,3,6:59.0,Personal foul by J. Valančiūnas (drawn by L. Markkanen),,49,66
270,3,6:59.0,,Toronto full timeout,49,66
271,3,6:45.0,J. Grant misses 2-pt jump shot from 8 ft,,49,66
272,3,6:43.0,,Defensive rebound by N. Powell,49,66
273,3,6:36.0,,J. Valančiūnas misses 2-pt layup from 1 ft,49,66
274,3,6:32.0,,Offensive rebound by J. Valančiūnas,49,66
275,3,6:32.0,,J. Valančiūnas makes 2-pt layup at rim,49,68
276,3,6:17.0,J. Grant misses 2-pt jump shot from 7 ft,,49,68
277,3,6:13.0,Offensive rebound by R. Lopez,,49,68
278,3,6:13.0,R. Lopez misses 2-pt hook shot from 4 ft (block by D. DeRozan),,49,68
279,3,6:13.0,Offensive rebound by Team,,49,68
280,3,6:11.0,J. Holiday makes 3-pt jump shot from 26 ft (assist by J. Grant),,52,68
281,3,5:45.0,,S. Ibaka misses 2-pt jump shot from 14 ft,52,68
282,3,5:42.0,Defensive rebound by L. Markkanen,,52,68
283,3,5:37.0,J. Grant makes 2-pt layup from 2 ft,,54,68
284,3,5:19.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by D. DeRozan),54,71
285,3,4:59.0,Turnover by J. Grant (lost ball; steal by D. DeRozan),,54,71
286,3,4:55.0,,K. Lowry makes 2-pt layup from 1 ft (assist by D. DeRozan),54,73
287,3,4:54.0,Chicago full timeout,,54,73
288,3,4:54.0,,C. Miles enters the game for J. Valančiūnas,54,73
289,3,4:54.0,,J. Poeltl enters the game for N. Powell,54,73
290,3,4:54.0,K. Felder enters the game for J. Grant,,54,73
291,3,4:43.0,Shooting foul by K. Lowry (drawn by K. Felder),,54,73
292,3,4:43.0,K. Felder makes free throw 1 of 2,,55,73
293,3,4:43.0,K. Felder makes free throw 2 of 2,,56,73
294,3,4:32.0,,J. Poeltl misses 2-pt layup from 1 ft (block by J. Holiday),56,73
295,3,4:28.0,Defensive rebound by J. Holiday,,56,73
296,3,4:24.0,J. Holiday misses 2-pt jump shot from 16 ft,,56,73
297,3,4:22.0,,Defensive rebound by J. Poeltl,56,73
298,3,4:07.0,,S. Ibaka makes 2-pt jump shot from 8 ft,56,75
299,3,3:56.0,D. Valentine makes 3-pt jump shot from 23 ft (assist by K. Felder),,59,75
300,3,3:41.0,Offensive charge foul by J. Poeltl (drawn by J. Holiday),,59,75
301,3,3:41.0,,Turnover by J. Poeltl (offensive foul),59,75
302,3,3:41.0,,O. Anunoby enters the game for K. Lowry,59,75
303,3,3:41.0,,D. Wright enters the game for S. Ibaka,59,75
304,3,3:29.0,K. Felder misses 2-pt jump shot from 17 ft,,59,75
305,3,3:26.0,,Defensive rebound by D. DeRozan,59,75
306,3,3:11.0,,Personal foul by D. Valentine (drawn by D. Wright),59,75
307,3,2:59.0,,C. Miles misses 3-pt jump shot from 29 ft,59,75
308,3,2:56.0,Defensive rebound by L. Markkanen,,59,75
309,3,2:47.0,Turnover by K. Felder (bad pass; steal by D. DeRozan),,59,75
310,3,2:40.0,,Shooting foul by L. Markkanen (drawn by O. Anunoby),59,75
311,3,2:40.0,,O. Anunoby makes free throw 1 of 2,59,76
312,3,2:40.0,,O. Anunoby makes free throw 2 of 2,59,77
313,3,2:22.0,R. Lopez makes 2-pt layup from 2 ft,,61,77
314,3,2:11.0,,D. DeRozan makes 2-pt jump shot from 15 ft,61,79
315,3,1:59.0,Personal foul by D. DeRozan (drawn by K. Felder),,61,79
316,3,1:49.0,J. Holiday misses 3-pt jump shot from 25 ft,,61,79
317,3,1:45.0,,Defensive rebound by C. Miles,61,79
318,3,1:34.0,,O. Anunoby misses 2-pt layup from 2 ft (block by L. Markkanen),61,79
319,3,1:31.0,Defensive rebound by L. Markkanen,,61,79
320,3,1:28.0,L. Markkanen makes 2-pt layup from 1 ft (assist by K. Felder),,63,79
321,3,1:28.0,Shooting foul by J. Poeltl (drawn by L. Markkanen),,63,79
322,3,1:28.0,C. Felício enters the game for R. Lopez,,63,79
323,3,1:28.0,L. Markkanen makes free throw 1 of 1,,64,79
324,3,1:08.0,,O. Anunoby makes 3-pt jump shot from 22 ft (assist by D. DeRozan),64,82
325,3,1:00.0,Turnover by J. Holiday (lost ball; steal by D. Wright),,64,82
326,3,0:59.0,,Personal foul by K. Felder (drawn by D. Wright),64,82
327,3,0:59.0,,D. Wright makes free throw 1 of 2,64,83
328,3,0:59.0,,D. Wright makes free throw 2 of 2,64,84
329,3,0:48.0,K. Felder misses 2-pt layup from 4 ft,,64,84
330,3,0:46.0,,Defensive rebound by J. Poeltl,64,84
331,3,0:39.0,,C. Miles misses 3-pt jump shot from 25 ft,64,84
332,3,0:35.0,,Offensive rebound by O. Anunoby,64,84
333,3,0:20.0,,D. DeRozan misses 2-pt jump shot from 18 ft,64,84
334,3,0:17.0,Defensive rebound by D. Valentine,,64,84
335,3,0:00.0,D. Valentine misses 3-pt jump shot from 27 ft,,64,84
336,3,0:00.0,Offensive rebound by Team,,64,84
337,4,11:43.0,Shooting block foul by O. Anunoby (drawn by D. Nwaba),,64,84
338,4,11:43.0,D. Nwaba misses free throw 1 of 2,,64,84
339,4,11:43.0,Offensive rebound by Team,,64,84
340,4,11:43.0,D. Nwaba makes free throw 2 of 2,,65,84
341,4,11:31.0,,Personal foul by C. Felício (drawn by J. Poeltl),65,84
342,4,11:22.0,,Turnover by F. VanVleet (bad pass),65,84
343,4,11:08.0,C. Felício makes 2-pt layup from 1 ft (assist by K. Felder),,67,84
344,4,10:49.0,,J. Poeltl makes 2-pt layup from 1 ft (assist by O. Anunoby),67,86
345,4,10:38.0,Shooting foul by C. Miles (drawn by P. Zipser),,67,86
346,4,10:38.0,P. Zipser makes free throw 1 of 2,,68,86
347,4,10:38.0,P. Zipser misses free throw 2 of 2,,68,86
348,4,10:38.0,Turnover by C. Felício (turnover),,68,86
349,4,10:26.0,,C. Miles makes 2-pt jump shot from 4 ft (assist by D. Wright),68,88
350,4,10:13.0,C. Felício makes 2-pt layup from 1 ft (assist by K. Felder),,70,88
351,4,9:56.0,,F. VanVleet misses 3-pt jump shot from 25 ft,70,88
352,4,9:53.0,Defensive rebound by K. Felder,,70,88
353,4,9:46.0,Turnover by K. Felder (traveling),,70,88
354,4,9:31.0,,O. Anunoby misses 3-pt jump shot from 23 ft,70,88
355,4,9:29.0,Defensive rebound by D. Nwaba,,70,88
356,4,9:26.0,D. Valentine makes 3-pt jump shot from 26 ft (assist by D. Nwaba),,73,88
357,4,9:15.0,,Offensive foul by J. Poeltl (drawn by K. Felder),73,88
358,4,9:15.0,,Turnover by J. Poeltl (offensive foul),73,88
359,4,9:03.0,K. Felder misses 2-pt layup from 9 ft,,73,88
360,4,9:03.0,,Defensive rebound by Team,73,88
361,4,9:03.0,Loose ball foul by C. Felício (drawn by J. Poeltl),,73,88
362,4,8:50.0,,F. VanVleet misses 2-pt jump shot from 20 ft,73,88
363,4,8:48.0,Defensive rebound by D. Nwaba,,73,88
364,4,8:47.0,Personal foul by C. Miles (drawn by D. Nwaba),,73,88
365,4,8:41.0,Personal foul by C. Miles (drawn by P. Zipser),,73,88
366,4,8:25.0,P. Zipser misses 2-pt jump shot from 8 ft,,73,88
367,4,8:23.0,,Defensive rebound by C. Miles,73,88
368,4,8:18.0,,F. VanVleet makes 2-pt layup from 1 ft,73,90
369,4,8:04.0,K. Felder misses 2-pt layup from 2 ft,,73,90
370,4,8:02.0,,Defensive rebound by J. Poeltl,73,90
371,4,7:54.0,,D. Wright makes 2-pt layup from 1 ft,73,92
372,4,7:54.0,Chicago full timeout,,73,92
373,4,7:46.0,D. Nwaba makes 2-pt layup from 3 ft (assist by K. Felder),,75,92
374,4,7:46.0,Shooting foul by C. Miles (drawn by D. Nwaba),,75,92
375,4,7:46.0,D. Nwaba makes free throw 1 of 1,,76,92
376,4,7:27.0,,Personal block foul by C. Felício (drawn by C. Miles),76,92
377,4,7:22.0,,C. Miles misses 3-pt jump shot from 26 ft,76,92
