,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,NEW ORLEANS_ACTION,OKLAHOMA CITY_SCORE,NEW ORLEANS_SCORE
71,1,4:44.0,R. Westbrook misses 2-pt dunk at rim,,15,14
72,1,4:42.0,,Defensive rebound by S. Hill,15,14
73,1,4:32.0,,Turnover by I. Clark (bad pass; steal by J. Grant),15,14
74,1,4:23.0,R. Westbrook misses 2-pt jump shot from 16 ft,,15,14
75,1,4:19.0,,Defensive rebound by A. Davis,15,14
76,1,4:05.0,Violation by C. Brewer (kicked ball),,15,14
77,1,4:05.0,P. George enters the game for R. Westbrook,,15,14
78,1,4:05.0,R. Felton enters the game for C. Brewer,,15,14
79,1,3:59.0,,I. Clark makes 3-pt jump shot from 25 ft,15,17
80,1,3:36.0,Turnover by S. Adams (turnover),,15,17
81,1,3:36.0,,N. Mirotić enters the game for R. Rondo,15,17
82,1,3:36.0,,J. Holiday enters the game for A. Davis,15,17
83,1,3:17.0,,Turnover by E. Okafor (turnover),15,17
84,1,3:07.0,P. George misses 3-pt jump shot from 25 ft,,15,17
85,1,3:04.0,,Defensive rebound by J. Holiday,15,17
86,1,2:51.0,,N. Mirotić misses 3-pt jump shot from 23 ft,15,17
87,1,2:48.0,Defensive rebound by R. Felton,,15,17
88,1,2:41.0,R. Felton misses 2-pt jump shot from 20 ft,,15,17
89,1,2:37.0,,Defensive rebound by J. Holiday,15,17
90,1,2:32.0,,Shooting foul by J. Grant (drawn by J. Holiday),15,17
91,1,2:32.0,,J. Holiday misses free throw 1 of 2,15,17
92,1,2:32.0,,Offensive rebound by Team,15,17
93,1,2:32.0,,C. Diallo enters the game for E. Okafor,15,17
94,1,2:32.0,P. Patterson enters the game for S. Adams,,15,17
95,1,2:32.0,,J. Holiday makes free throw 2 of 2,15,18
96,1,2:20.0,P. George misses 3-pt jump shot from 25 ft,,15,18
97,1,2:18.0,,Defensive rebound by J. Holiday,15,18
98,1,2:10.0,,N. Mirotić makes 2-pt jump shot from 12 ft (assist by J. Holiday),15,20
99,1,1:57.0,P. Patterson misses 3-pt jump shot from 26 ft,,15,20
100,1,1:54.0,,Defensive rebound by S. Hill,15,20
101,1,1:46.0,,N. Mirotić makes 2-pt jump shot from 17 ft,15,22
102,1,1:21.0,R. Felton misses 2-pt jump shot from 9 ft,,15,22
103,1,1:18.0,Offensive rebound by Team,,15,22
104,1,1:17.0,P. George misses 2-pt jump shot from 9 ft,,15,22
105,1,1:13.0,,Defensive rebound by C. Diallo,15,22
106,1,0:59.0,,I. Clark makes 3-pt jump shot from 24 ft (assist by J. Holiday),15,25
107,1,0:39.0,,D. Miller enters the game for S. Hill,15,25
108,1,0:37.0,P. George makes 2-pt layup from 2 ft (assist by R. Felton),,17,25
109,1,0:37.0,Shooting foul by C. Diallo (drawn by P. George),,17,25
110,1,0:37.0,P. George makes free throw 1 of 1,,18,25
111,1,0:29.0,,D. Miller makes 3-pt jump shot from 25 ft (assist by J. Holiday),18,28
112,1,0:07.0,J. Grant makes 2-pt layup from 1 ft (assist by R. Felton),,20,28
113,1,0:00.0,,I. Clark misses 2-pt jump shot from 5 ft,20,28
114,1,0:00.0,Defensive rebound by P. Patterson,,20,28
115,2,11:54.0,Personal foul by C. Diallo (drawn by P. George),,20,28
116,2,11:37.0,P. George makes 2-pt jump shot from 12 ft,,22,28
117,2,11:15.0,,Turnover by I. Clark (bad pass; steal by P. Patterson),22,28
118,2,11:11.0,P. George makes 2-pt layup from 1 ft,,24,28
119,2,11:11.0,Technical foul by C. Anthony,,24,28
120,2,11:11.0,,I. Clark makes technical free throw,24,29
121,2,11:11.0,,A. Davis enters the game for C. Diallo,24,29
122,2,10:57.0,,D. Miller misses 3-pt jump shot from 24 ft,24,29
123,2,10:55.0,Defensive rebound by P. George,,24,29
124,2,10:42.0,P. George makes 2-pt layup from 2 ft (assist by P. Patterson),,26,29
125,2,10:35.0,,I. Clark makes 2-pt layup from 1 ft (assist by J. Holiday),26,31
126,2,10:24.0,Shooting foul by J. Holiday (drawn by P. George),,26,31
127,2,10:24.0,P. George makes free throw 1 of 2,,27,31
128,2,10:24.0,R. Westbrook enters the game for R. Felton,,27,31
129,2,10:24.0,P. George makes free throw 2 of 2,,28,31
130,2,10:19.0,,I. Clark makes 2-pt jump shot from 21 ft (assist by J. Holiday),28,33
131,2,10:05.0,P. George makes 3-pt jump shot from 27 ft (assist by R. Westbrook),,31,33
132,2,9:46.0,,D. Miller misses 3-pt jump shot from 22 ft,31,33
133,2,9:43.0,Defensive rebound by P. Patterson,,31,33
134,2,9:37.0,P. George misses 3-pt jump shot from 26 ft,,31,33
135,2,9:33.0,,Defensive rebound by N. Mirotić,31,33
136,2,9:24.0,,N. Mirotić misses 2-pt jump shot from 20 ft,31,33
137,2,9:21.0,Defensive rebound by P. George,,31,33
138,2,9:18.0,R. Westbrook misses 3-pt jump shot from 24 ft,,31,33
139,2,9:14.0,Offensive rebound by J. Grant,,31,33
140,2,9:13.0,J. Grant makes 2-pt layup from 1 ft,,33,33
141,2,9:06.0,,Turnover by J. Holiday (bad pass; steal by P. Patterson),33,33
142,2,8:58.0,R. Westbrook makes 2-pt dunk at rim (assist by P. George),,35,33
143,2,8:52.0,,New Orleans full timeout,35,33
144,2,8:52.0,,S. Hill enters the game for N. Mirotić,35,33
145,2,8:52.0,,R. Rondo enters the game for J. Holiday,35,33
146,2,8:52.0,R. Felton enters the game for P. George,,35,33
147,2,8:42.0,,A. Davis makes 2-pt dunk from 1 ft (assist by I. Clark),35,35
148,2,8:28.0,P. Patterson makes 3-pt jump shot from 22 ft (assist by R. Westbrook),,38,35
149,2,8:07.0,,A. Davis misses 2-pt layup from 1 ft,38,35
150,2,8:05.0,Defensive rebound by R. Westbrook,,38,35
151,2,8:00.0,R. Westbrook makes 2-pt layup from 1 ft,,40,35
152,2,7:42.0,,Turnover by S. Hill (bad pass; steal by R. Felton),40,35
153,2,7:37.0,J. Grant makes 2-pt dunk at rim (assist by R. Felton),,42,35
154,2,7:25.0,,A. Davis misses 2-pt dunk at rim,42,35
155,2,7:22.0,Defensive rebound by R. Felton,,42,35
156,2,7:16.0,R. Felton misses 3-pt jump shot from 26 ft,,42,35
157,2,7:12.0,,Defensive rebound by R. Rondo,42,35
158,2,7:07.0,,Shooting foul by R. Felton (drawn by A. Davis),42,35
159,2,7:07.0,,A. Davis misses free throw 1 of 2,42,35
160,2,7:07.0,,Offensive rebound by Team,42,35
161,2,7:07.0,,N. Mirotić enters the game for I. Clark,42,35
162,2,7:07.0,,E. Moore enters the game for S. Hill,42,35
163,2,7:07.0,S. Adams enters the game for J. Grant,,42,35
164,2,7:07.0,,A. Davis makes free throw 2 of 2,42,36
165,2,6:58.0,P. Patterson misses 3-pt jump shot from 24 ft,,42,36
166,2,6:55.0,,Defensive rebound by A. Davis,42,36
167,2,6:47.0,,D. Miller misses 2-pt layup from 1 ft,42,36
168,2,6:39.0,,Offensive rebound by D. Miller,42,36
169,2,6:39.0,,D. Miller makes 2-pt layup at rim,42,38
170,2,6:34.0,R. Felton makes 2-pt jump shot from 16 ft (assist by S. Adams),,44,38
171,2,6:25.0,,A. Davis makes 2-pt dunk at rim (assist by R. Rondo),44,40
172,2,6:02.0,S. Adams misses 2-pt layup from 1 ft (block by N. Mirotić),,44,40
173,2,6:00.0,Offensive rebound by S. Adams,,44,40
174,2,5:59.0,Á. Abrines misses 3-pt jump shot from 22 ft,,44,40
175,2,5:55.0,,Defensive rebound by E. Moore,44,40
176,2,5:42.0,,N. Mirotić misses 3-pt jump shot from 22 ft,44,40
177,2,5:39.0,Defensive rebound by R. Westbrook,,44,40
178,2,5:33.0,R. Felton misses 3-pt jump shot from 25 ft,,44,40
179,2,5:30.0,,Defensive rebound by N. Mirotić,44,40
180,2,5:18.0,,Turnover by A. Davis (traveling),44,40
181,2,5:18.0,C. Brewer enters the game for R. Felton,,44,40
182,2,5:18.0,P. George enters the game for Á. Abrines,,44,40
183,2,5:18.0,C. Anthony enters the game for P. Patterson,,44,40
184,2,5:04.0,Turnover by S. Adams (turnover; steal by D. Miller),,44,40
185,2,4:55.0,,R. Rondo misses 3-pt jump shot from 26 ft,44,40
186,2,4:51.0,Defensive rebound by R. Westbrook,,44,40
187,2,4:49.0,Personal block foul by R. Rondo (drawn by R. Westbrook),,44,40
188,2,4:49.0,,J. Holiday enters the game for D. Miller,44,40
189,2,4:43.0,Personal foul by N. Mirotić (drawn by C. Anthony),,44,40
190,2,4:33.0,C. Anthony misses 2-pt jump shot from 14 ft,,44,40
191,2,4:30.0,,Defensive rebound by R. Rondo,44,40
192,2,4:20.0,,Personal foul by R. Westbrook (drawn by A. Davis),44,40
193,2,4:12.0,,N. Mirotić misses 3-pt jump shot from 26 ft,44,40
194,2,4:08.0,Defensive rebound by P. George,,44,40
195,2,3:54.0,Personal foul by E. Moore (drawn by R. Westbrook),,44,40
196,2,3:54.0,R. Westbrook makes free throw 1 of 2,,45,40
197,2,3:54.0,R. Westbrook misses free throw 2 of 2,,45,40
198,2,3:51.0,,Defensive rebound by N. Mirotić,45,40
199,2,3:47.0,,Turnover by R. Rondo (bad pass),45,40
200,2,3:35.0,C. Anthony misses 2-pt jump shot from 14 ft,,45,40
201,2,3:33.0,,Defensive rebound by R. Rondo,45,40
202,2,3:26.0,,Personal foul by C. Brewer (drawn by A. Davis),45,40
203,2,3:17.0,,A. Davis makes 2-pt dunk at rim (assist by R. Rondo),45,42
204,2,3:01.0,P. George misses 2-pt jump shot from 19 ft,,45,42
205,2,2:59.0,,Defensive rebound by R. Rondo,45,42
206,2,2:52.0,,J. Holiday misses 2-pt layup from 1 ft,45,42
207,2,2:50.0,Defensive rebound by R. Westbrook,,45,42
208,2,2:50.0,Personal foul by N. Mirotić (drawn by R. Westbrook),,45,42
209,2,2:50.0,Oklahoma City full timeout,,45,42
210,2,2:50.0,R. Westbrook misses free throw 1 of 2,,45,42
211,2,2:50.0,Offensive rebound by Team,,45,42
212,2,2:50.0,R. Westbrook makes free throw 2 of 2,,46,42
213,2,2:39.0,,Turnover by R. Rondo (bad pass; steal by R. Westbrook),46,42
214,2,2:25.0,C. Brewer misses 2-pt hook shot from 2 ft,,46,42
215,2,2:22.0,,Defensive rebound by R. Rondo,46,42
216,2,2:19.0,,E. Moore makes 3-pt jump shot from 25 ft (assist by R. Rondo),46,45
217,2,1:52.0,C. Brewer misses 3-pt jump shot from 23 ft,,46,45
218,2,1:48.0,Offensive rebound by S. Adams,,46,45
219,2,1:48.0,Personal foul by A. Davis (drawn by S. Adams),,46,45
220,2,1:48.0,S. Adams misses free throw 1 of 2,,46,45
221,2,1:48.0,Offensive rebound by Team,,46,45
222,2,1:48.0,S. Adams misses free throw 2 of 2,,46,45
223,2,1:45.0,Offensive rebound by P. George,,46,45
224,2,1:40.0,R. Westbrook makes 2-pt layup from 1 ft (assist by C. Brewer),,48,45
225,2,1:30.0,,Shooting foul by P. George (drawn by J. Holiday),48,45
226,2,1:30.0,,J. Holiday makes free throw 1 of 2,48,46
227,2,1:30.0,,J. Holiday makes free throw 2 of 2,48,47
228,2,1:20.0,C. Anthony makes 3-pt jump shot from 22 ft (assist by R. Westbrook),,51,47
229,2,0:59.0,,A. Davis misses 2-pt layup from 5 ft,51,47
230,2,0:57.0,Defensive rebound by R. Westbrook,,51,47
231,2,0:53.0,P. George misses 3-pt jump shot from 24 ft,,51,47
232,2,0:49.0,,Defensive rebound by R. Rondo,51,47
233,2,0:45.0,,R. Rondo makes 2-pt layup from 1 ft,51,49
234,2,0:34.0,Turnover by S. Adams (bad pass; steal by J. Holiday),,51,49
235,2,0:30.0,,Shooting foul by P. George (drawn by A. Davis),51,49
236,2,0:30.0,,A. Davis makes free throw 1 of 2,51,50
237,2,0:30.0,,A. Davis misses free throw 2 of 2,51,50
238,2,0:28.0,Defensive rebound by C. Anthony,,51,50
239,2,0:08.0,S. Adams makes 2-pt hook shot from 8 ft (assist by R. Westbrook),,53,50
240,2,0:00.0,,N. Mirotić misses 3-pt jump shot from 25 ft,53,50
241,2,0:00.0,Defensive rebound by Team,,53,50
242,3,11:51.0,P. George misses 2-pt jump shot from 12 ft,,53,50
243,3,11:46.0,,Defensive rebound by J. Holiday,53,50
244,3,11:26.0,,A. Davis misses 2-pt jump shot from 19 ft,53,50
245,3,11:22.0,Defensive rebound by C. Anthony,,53,50
246,3,11:09.0,C. Anthony makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,56,50
247,3,10:48.0,,J. Holiday makes 2-pt layup from 1 ft (assist by A. Davis),56,52
248,3,10:33.0,S. Adams makes 2-pt hook shot from 13 ft,,58,52
249,3,10:17.0,,A. Davis makes 2-pt layup from 2 ft,58,54
250,3,10:05.0,Turnover by S. Adams (bad pass; steal by J. Holiday),,58,54
251,3,9:58.0,,J. Holiday makes 2-pt jump shot from 13 ft (assist by R. Rondo),58,56
252,3,9:44.0,P. George misses 3-pt jump shot from 25 ft,,58,56
253,3,9:40.0,,Defensive rebound by A. Davis,58,56
254,3,9:31.0,,J. Holiday misses 2-pt jump shot from 11 ft,58,56
255,3,9:28.0,Defensive rebound by P. George,,58,56
256,3,9:23.0,C. Anthony misses 3-pt jump shot from 26 ft,,58,56
257,3,9:19.0,Offensive rebound by S. Adams,,58,56
258,3,9:14.0,P. George misses 2-pt layup from 2 ft,,58,56
259,3,9:12.0,,Defensive rebound by E. Okafor,58,56
260,3,9:11.0,,Turnover by E. Okafor (bad pass; steal by C. Brewer),58,56
261,3,9:07.0,P. George misses 3-pt jump shot from 23 ft,,58,56
262,3,9:05.0,,Defensive rebound by A. Davis,58,56
263,3,8:55.0,,E. Moore misses 3-pt jump shot from 24 ft,58,56
264,3,8:50.0,Defensive rebound by C. Anthony,,58,56
265,3,8:42.0,Turnover by R. Westbrook (bad pass),,58,56
266,3,8:28.0,,J. Holiday misses 3-pt jump shot from 23 ft,58,56
267,3,8:24.0,Defensive rebound by R. Westbrook,,58,56
268,3,8:20.0,C. Brewer misses 3-pt jump shot from 22 ft,,58,56
269,3,8:16.0,Offensive rebound by R. Westbrook,,58,56
270,3,8:15.0,R. Westbrook makes 2-pt layup from 2 ft,,60,56
271,3,8:06.0,,Turnover by J. Holiday (bad pass; steal by R. Westbrook),60,56
272,3,8:03.0,R. Westbrook makes 2-pt layup at rim,,62,56
273,3,8:03.0,,New Orleans full timeout,62,56
274,3,8:03.0,,N. Mirotić enters the game for E. Okafor,62,56
275,3,7:50.0,Violation by P. George (kicked ball),,62,56
276,3,7:41.0,,Turnover by R. Rondo (bad pass; steal by C. Brewer),62,56
277,3,7:40.0,Personal foul by J. Holiday (drawn by R. Westbrook),,62,56
278,3,7:36.0,P. George misses 3-pt jump shot from 24 ft,,62,56
279,3,7:31.0,Offensive rebound by S. Adams,,62,56
280,3,7:27.0,C. Brewer misses 2-pt layup from 1 ft,,62,56
281,3,7:27.0,,Defensive rebound by Team,62,56
282,3,7:27.0,Loose ball foul by R. Westbrook (drawn by A. Davis),,62,56
283,3,7:27.0,,D. Miller enters the game for R. Rondo,62,56
284,3,7:09.0,,Turnover by E. Moore (lost ball; steal by C. Brewer),62,56
285,3,7:05.0,Shooting foul by E. Moore (drawn by R. Westbrook),,62,56
286,3,7:05.0,R. Westbrook makes free throw 1 of 2,,63,56
287,3,7:05.0,R. Westbrook misses free throw 2 of 2,,63,56
288,3,7:03.0,,Defensive rebound by N. Mirotić,63,56
289,3,6:53.0,,Turnover by E. Moore (traveling),63,56
290,3,6:43.0,Turnover by R. Westbrook (bad pass; steal by A. Davis),,63,56
291,3,6:38.0,,E. Moore makes 3-pt jump shot from 23 ft (assist by A. Davis),63,59
292,3,6:24.0,P. George misses 3-pt jump shot from 25 ft,,63,59
293,3,6:22.0,Offensive rebound by S. Adams,,63,59
294,3,6:12.0,Turnover by R. Westbrook (bad pass; steal by E. Moore),,63,59
295,3,6:06.0,,E. Moore misses 3-pt jump shot from 23 ft,63,59
296,3,6:02.0,,Offensive rebound by E. Moore,63,59
297,3,5:48.0,,D. Miller makes 2-pt jump shot from 12 ft,63,61
298,3,5:47.0,Oklahoma City full timeout,,63,61
299,3,5:26.0,Turnover by S. Adams (lost ball; steal by A. Davis),,63,61
300,3,5:18.0,,E. Moore makes 2-pt layup from 1 ft (assist by J. Holiday),63,63
301,3,5:04.0,Shooting foul by N. Mirotić (drawn by R. Westbrook),,63,63
302,3,5:04.0,R. Westbrook makes free throw 1 of 2,,64,63
303,3,5:04.0,Á. Abrines enters the game for P. George,,64,63
304,3,5:04.0,R. Westbrook makes free throw 2 of 2,,65,63
305,3,5:04.0,,Technical foul by N. Mirotić,65,63
306,3,5:04.0,R. Westbrook makes technical free throw,,66,63
307,3,4:54.0,,N. Mirotić misses 3-pt jump shot from 25 ft,66,63
308,3,4:49.0,Defensive rebound by R. Westbrook,,66,63
309,3,4:39.0,Á. Abrines makes 3-pt jump shot from 27 ft (assist by R. Westbrook),,69,63
310,3,4:27.0,,Turnover by A. Davis (bad pass),69,63
311,3,4:27.0,,R. Rondo enters the game for J. Holiday,69,63
312,3,4:13.0,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),,71,63
313,3,4:13.0,Shooting foul by A. Davis (drawn by S. Adams),,71,63
314,3,4:13.0,S. Adams makes free throw 1 of 1,,72,63
315,3,3:59.0,,Personal foul by S. Adams (drawn by R. Rondo),72,63
316,3,3:59.0,R. Felton enters the game for R. Westbrook,,72,63
317,3,3:55.0,,Shooting foul by C. Brewer (drawn by A. Davis),72,63
318,3,3:55.0,,A. Davis makes free throw 1 of 2,72,64
319,3,3:55.0,,I. Clark enters the game for E. Moore,72,64
320,3,3:55.0,,A. Davis makes free throw 2 of 2,72,65
321,3,3:35.0,C. Brewer makes 2-pt jump shot from 16 ft,,74,65
322,3,3:20.0,,A. Davis makes 2-pt hook shot from 10 ft (assist by R. Rondo),74,67
323,3,3:01.0,C. Anthony makes 3-pt jump shot from 25 ft (assist by R. Felton),,77,67
324,3,2:49.0,,N. Mirotić misses 2-pt jump shot from 22 ft,77,67
325,3,2:48.0,Defensive rebound by Team,,77,67
326,3,2:48.0,J. Grant enters the game for C. Brewer,,77,67
327,3,2:48.0,P. George enters the game for C. Anthony,,77,67
328,3,2:33.0,,S. Hill enters the game for N. Mirotić,77,67
329,3,2:28.0,R. Felton misses 2-pt jump shot from 19 ft,,77,67
330,3,2:24.0,,Defensive rebound by A. Davis,77,67
331,3,2:18.0,,Turnover by R. Rondo (out of bounds lost ball),77,67
332,3,2:04.0,R. Felton misses 3-pt jump shot from 25 ft,,77,67
333,3,2:00.0,,Defensive rebound by A. Davis,77,67
334,3,1:47.0,,I. Clark makes 2-pt jump shot from 12 ft,77,69
335,3,1:25.0,P. George misses 2-pt layup from 1 ft,,77,69
336,3,1:21.0,Offensive rebound by S. Adams,,77,69
337,3,1:21.0,S. Adams misses 2-pt layup at rim,,77,69
338,3,1:21.0,,Defensive rebound by A. Davis,77,69
339,3,1:17.0,,I. Clark makes 3-pt jump shot from 23 ft (assist by D. Miller),77,72
340,3,0:59.0,P. George makes 2-pt jump shot from 8 ft,,79,72
341,3,0:59.0,Shooting foul by A. Davis (drawn by P. George),,79,72
342,3,0:59.0,P. George makes free throw 1 of 1,,80,72
343,3,0:46.0,,Turnover by R. Rondo (bad pass; steal by P. George),80,72
344,3,0:42.0,R. Felton misses 2-pt layup from 1 ft (block by A. Davis),,80,72
345,3,0:37.0,,Defensive rebound by S. Hill,80,72
346,3,0:24.0,,Personal foul by Á. Abrines (drawn by A. Davis),80,72
347,3,0:24.0,,C. Diallo enters the game for A. Davis,80,72
348,3,0:24.0,P. Patterson enters the game for S. Adams,,80,72
349,3,0:13.0,,D. Miller makes 3-pt jump shot from 26 ft (assist by S. Hill),80,75
350,3,0:00.0,R. Felton misses 2-pt jump shot from 20 ft,,80,75
351,3,0:00.0,Offensive rebound by Team,,80,75
352,4,11:46.0,,Shooting foul by P. George (drawn by C. Diallo),80,75
353,4,11:46.0,,C. Diallo misses free throw 1 of 2,80,75
354,4,11:46.0,,Offensive rebound by Team,80,75
355,4,11:46.0,,C. Diallo makes free throw 2 of 2,80,76
356,4,11:32.0,Shooting foul by S. Hill (drawn by P. George),,80,76
357,4,11:32.0,P. George makes free throw 1 of 2,,81,76
358,4,11:32.0,P. George makes free throw 2 of 2,,82,76
359,4,11:21.0,,S. Hill makes 2-pt dunk at rim (assist by R. Rondo),82,78
360,4,10:57.0,J. Grant makes 2-pt jump shot from 7 ft (assist by R. Felton),,84,78
361,4,10:33.0,,C. Diallo makes 2-pt layup from 1 ft (assist by S. Hill),84,80
362,4,10:33.0,,Shooting foul by Á. Abrines (drawn by C. Diallo),84,80
363,4,10:33.0,,C. Diallo makes free throw 1 of 1,84,81
364,4,10:24.0,Á. Abrines misses 3-pt jump shot from 23 ft,,84,81
365,4,10:22.0,,Defensive rebound by Team,84,81
366,4,10:22.0,R. Westbrook enters the game for P. George,,84,81
367,4,10:11.0,,D. Miller misses 3-pt jump shot from 24 ft,84,81
368,4,10:07.0,Defensive rebound by R. Westbrook,,84,81
369,4,10:02.0,Turnover by R. Westbrook (lost ball; steal by R. Rondo),,84,81
370,4,9:56.0,,C. Diallo misses 2-pt layup from 1 ft (block by P. Patterson),84,81
371,4,9:56.0,Defensive rebound by R. Felton,,84,81
372,4,9:50.0,J. Grant makes 2-pt dunk at rim (assist by R. Westbrook),,86,81
373,4,9:32.0,,R. Rondo misses 3-pt jump shot from 24 ft,86,81
374,4,9:31.0,,Offensive rebound by Team,86,81
375,4,9:27.0,,Turnover by I. Clark (lost ball; steal by R. Felton),86,81
376,4,9:18.0,Turnover by R. Westbrook (bad pass; steal by S. Hill),,86,81
377,4,9:16.0,,Shooting foul by R. Felton (drawn by S. Hill),86,81
378,4,9:16.0,,S. Hill misses free throw 1 of 2,86,81
379,4,9:16.0,,Offensive rebound by Team,86,81
380,4,9:16.0,,J. Holiday enters the game for R. Rondo,86,81
381,4,9:16.0,,S. Hill makes free throw 2 of 2,86,82
382,4,9:07.0,R. Felton makes 2-pt jump shot from 18 ft,,88,82
383,4,8:54.0,,S. Hill misses 3-pt jump shot from 26 ft,88,82
384,4,8:49.0,,Offensive rebound by D. Miller,88,82
385,4,8:43.0,,S. Hill misses 2-pt layup from 1 ft,88,82
386,4,8:37.0,,Offensive rebound by C. Diallo,88,82
387,4,8:37.0,,C. Diallo misses 2-pt layup at rim (block by J. Grant),88,82
388,4,8:37.0,Defensive rebound by R. Westbrook,,88,82
