,QUARTER,TIME_REMAINING,PORTLAND_ACTION,LA LAKERS_ACTION,PORTLAND_SCORE,LA LAKERS_SCORE
103,1,0:38.0,,I. Zubac makes free throw 1 of 2,25,21
104,1,0:38.0,,I. Zubac makes free throw 2 of 2,25,22
105,1,0:27.0,E. Davis makes 2-pt jump shot from 4 ft (assist by D. Lillard),,27,22
106,1,0:08.0,,I. Thomas misses 3-pt jump shot from 27 ft,27,22
107,1,0:08.0,,Offensive rebound by I. Zubac,27,22
108,1,0:08.0,,I. Zubac makes 2-pt dunk from 2 ft,27,24
109,1,0:00.0,E. Davis misses 2-pt hook shot from 10 ft,,27,24
110,1,0:00.0,Offensive rebound by Team,,27,24
111,2,11:47.0,D. Lillard makes 2-pt jump shot from 15 ft (assist by P. Connaughton),,29,24
112,2,11:37.0,,Personal foul by Z. Collins (drawn by T. Wear),29,24
113,2,11:30.0,,Personal foul by S. Napier (drawn by I. Thomas),29,24
114,2,11:17.0,,T. Wear misses 3-pt jump shot from 25 ft,29,24
115,2,11:13.0,Defensive rebound by E. Davis,,29,24
116,2,11:08.0,D. Lillard makes 2-pt jump shot from 19 ft,,31,24
117,2,11:08.0,Shooting foul by T. Wear (drawn by D. Lillard),,31,24
118,2,11:08.0,D. Lillard makes free throw 1 of 1,,32,24
119,2,10:51.0,,L. Ball misses 2-pt jump shot from 13 ft,32,24
120,2,10:48.0,Defensive rebound by S. Napier,,32,24
121,2,10:38.0,D. Lillard makes 2-pt jump shot from 13 ft,,34,24
122,2,10:26.0,,I. Thomas misses 2-pt jump shot from 16 ft,34,24
123,2,10:23.0,Defensive rebound by Z. Collins,,34,24
124,2,10:14.0,P. Connaughton misses 2-pt jump shot from 17 ft,,34,24
125,2,10:11.0,,Defensive rebound by T. Wear,34,24
126,2,10:04.0,,T. Wear makes 3-pt jump shot from 26 ft (assist by T. Ennis),34,27
127,2,9:43.0,S. Napier makes 2-pt jump shot from 18 ft (assist by Z. Collins),,36,27
128,2,9:32.0,,Shooting foul by Z. Collins (drawn by L. Ball),36,27
129,2,9:32.0,,L. Ball misses free throw 1 of 3,36,27
130,2,9:32.0,,Offensive rebound by Team,36,27
131,2,9:32.0,,L. Ball misses free throw 2 of 3,36,27
132,2,9:32.0,,Offensive rebound by Team,36,27
133,2,9:32.0,,L. Ball makes free throw 3 of 3,36,28
134,2,9:13.0,S. Napier makes 2-pt jump shot from 16 ft,,38,28
135,2,9:06.0,,Personal foul by P. Connaughton (drawn by L. Ball),38,28
136,2,9:01.0,,T. Wear makes 2-pt jump shot from 19 ft (assist by T. Ennis),38,30
137,2,8:45.0,E. Davis makes 2-pt layup from 2 ft (assist by D. Lillard),,40,30
138,2,8:36.0,,I. Thomas makes 2-pt layup from 1 ft,40,32
139,2,8:14.0,E. Davis makes 2-pt hook shot from 6 ft (assist by P. Connaughton),,42,32
140,2,7:59.0,,I. Thomas misses 3-pt jump shot from 24 ft,42,32
141,2,7:55.0,Defensive rebound by E. Davis,,42,32
142,2,7:47.0,Shooting foul by I. Zubac (drawn by D. Lillard),,42,32
143,2,7:47.0,D. Lillard misses free throw 1 of 2,,42,32
144,2,7:47.0,Offensive rebound by Team,,42,32
145,2,7:47.0,,K. Kuzma enters the game for T. Ennis,42,32
146,2,7:47.0,D. Lillard makes free throw 2 of 2,,43,32
147,2,7:38.0,,I. Thomas misses 2-pt layup from 2 ft,43,32
148,2,7:35.0,Defensive rebound by E. Davis,,43,32
149,2,7:32.0,P. Connaughton makes 3-pt jump shot from 24 ft (assist by D. Lillard),,46,32
150,2,7:31.0,,LA Lakers full timeout,46,32
151,2,7:31.0,,K. Caldwell-Pope enters the game for I. Thomas,46,32
152,2,7:31.0,,J. Randle enters the game for I. Zubac,46,32
153,2,7:13.0,,J. Randle makes 2-pt layup from 3 ft (assist by K. Kuzma),46,34
154,2,6:48.0,Turnover by D. Lillard (bad pass; steal by K. Caldwell-Pope),,46,34
155,2,6:43.0,,K. Kuzma makes 3-pt jump shot from 25 ft (assist by K. Caldwell-Pope),46,37
156,2,6:17.0,Z. Collins misses 3-pt jump shot from 25 ft,,46,37
157,2,6:16.0,,Defensive rebound by K. Caldwell-Pope,46,37
158,2,6:05.0,,L. Ball makes 3-pt jump shot from 26 ft (assist by K. Caldwell-Pope),46,40
159,2,6:04.0,Portland full timeout,,46,40
160,2,6:04.0,J. Nurkić enters the game for D. Lillard,,46,40
161,2,6:04.0,A. Aminu enters the game for P. Connaughton,,46,40
162,2,6:04.0,C. McCollum enters the game for E. Davis,,46,40
163,2,6:04.0,E. Turner enters the game for Z. Collins,,46,40
164,2,5:53.0,Personal foul by T. Wear (drawn by A. Aminu),,46,40
165,2,5:40.0,J. Nurkić misses 2-pt hook shot from 6 ft,,46,40
166,2,5:37.0,,Defensive rebound by T. Wear,46,40
167,2,5:22.0,,L. Ball misses 3-pt jump shot from 25 ft,46,40
168,2,5:20.0,Defensive rebound by A. Aminu,,46,40
169,2,5:13.0,Shooting foul by L. Ball (drawn by E. Turner),,46,40
170,2,5:13.0,E. Turner makes free throw 1 of 2,,47,40
171,2,5:13.0,,I. Thomas enters the game for L. Ball,47,40
172,2,5:13.0,,B. Lopez enters the game for T. Wear,47,40
173,2,5:13.0,E. Turner makes free throw 2 of 2,,48,40
174,2,4:59.0,,K. Kuzma makes 2-pt jump shot from 10 ft (assist by I. Thomas),48,42
175,2,4:44.0,S. Napier misses 3-pt jump shot from 25 ft,,48,42
176,2,4:40.0,,Defensive rebound by J. Randle,48,42
177,2,4:31.0,,J. Randle misses 2-pt hook shot from 5 ft,48,42
178,2,4:27.0,Defensive rebound by J. Nurkić,,48,42
179,2,4:24.0,C. McCollum makes 2-pt jump shot from 13 ft,,50,42
180,2,4:08.0,,B. Lopez makes 2-pt dunk from 2 ft,50,44
181,2,3:53.0,A. Aminu misses 2-pt layup from 3 ft,,50,44
182,2,3:52.0,Offensive rebound by Team,,50,44
183,2,3:44.0,A. Aminu misses 3-pt jump shot from 26 ft,,50,44
184,2,3:44.0,,Defensive rebound by Team,50,44
185,2,3:44.0,Loose ball foul by J. Nurkić (drawn by B. Lopez),,50,44
186,2,3:44.0,,B. Lopez makes free throw 1 of 2,50,45
187,2,3:44.0,,B. Lopez makes free throw 2 of 2,50,46
188,2,3:27.0,Shooting foul by J. Randle (drawn by C. McCollum),,50,46
189,2,3:27.0,C. McCollum makes free throw 1 of 3,,51,46
190,2,3:27.0,C. McCollum makes free throw 2 of 3,,52,46
191,2,3:27.0,C. McCollum misses free throw 3 of 3,,52,46
192,2,3:24.0,,Defensive rebound by J. Randle,52,46
193,2,3:10.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by I. Thomas),52,49
194,2,2:51.0,Turnover by A. Aminu (traveling),,52,49
195,2,2:51.0,D. Lillard enters the game for S. Napier,,52,49
196,2,2:39.0,,I. Thomas misses 2-pt jump shot from 14 ft,52,49
197,2,2:35.0,,Offensive rebound by B. Lopez,52,49
198,2,2:32.0,,Shooting block foul by J. Nurkić (drawn by I. Thomas),52,49
199,2,2:32.0,,I. Thomas makes free throw 1 of 2,52,50
200,2,2:32.0,M. Leonard enters the game for J. Nurkić,,52,50
201,2,2:32.0,,I. Thomas makes free throw 2 of 2,52,51
202,2,2:18.0,Offensive foul by A. Aminu (drawn by K. Caldwell-Pope),,52,51
203,2,2:18.0,Turnover by A. Aminu (offensive foul),,52,51
204,2,2:18.0,,T. Wear enters the game for B. Lopez,52,51
205,2,2:11.0,,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,52,51
206,2,2:07.0,Defensive rebound by M. Leonard,,52,51
207,2,1:54.0,A. Aminu misses 2-pt layup from 1 ft (block by T. Wear),,52,51
208,2,1:45.0,Offensive rebound by A. Aminu,,52,51
209,2,1:45.0,A. Aminu misses 2-pt layup at rim (block by T. Wear),,52,51
210,2,1:45.0,Offensive rebound by M. Leonard,,52,51
211,2,1:39.0,D. Lillard makes 3-pt jump shot from 27 ft,,55,51
212,2,1:24.0,,J. Randle makes 2-pt dunk from 2 ft (assist by I. Thomas),55,53
213,2,1:00.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by M. Leonard),,58,53
214,2,0:55.0,,Offensive foul by J. Randle (drawn by D. Lillard),58,53
215,2,0:55.0,,Turnover by J. Randle (offensive foul),58,53
216,2,0:34.0,D. Lillard misses 2-pt jump shot from 21 ft,,58,53
217,2,0:34.0,,Defensive rebound by I. Thomas,58,53
218,2,0:27.0,,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by I. Thomas),58,55
219,2,0:03.0,E. Turner misses 2-pt jump shot from 14 ft,,58,55
220,2,0:00.0,,Defensive rebound by K. Kuzma,58,55
221,2,0:00.0,,K. Kuzma misses 3-pt jump shot from 42 ft,58,55
222,2,0:00.0,,Offensive rebound by Team,58,55
223,3,11:39.0,D. Lillard misses 2-pt layup from 2 ft,,58,55
224,3,11:36.0,,Defensive rebound by K. Caldwell-Pope,58,55
225,3,11:28.0,,Personal foul by A. Aminu (drawn by J. Randle),58,55
226,3,11:16.0,,J. Randle makes 2-pt layup from 1 ft (assist by B. Lopez),58,57
227,3,11:03.0,C. McCollum misses 2-pt hook shot from 5 ft,,58,57
228,3,11:01.0,Offensive rebound by J. Nurkić,,58,57
229,3,11:00.0,Turnover by J. Nurkić (lost ball; steal by J. Randle),,58,57
230,3,10:59.0,,Personal foul by E. Turner (drawn by K. Kuzma),58,57
231,3,10:59.0,Z. Collins enters the game for A. Aminu,,58,57
232,3,10:56.0,,Shooting foul by Z. Collins (drawn by J. Randle),58,57
233,3,10:56.0,,J. Randle makes free throw 1 of 2,58,58
234,3,10:56.0,,J. Randle makes free throw 2 of 2,58,59
235,3,10:36.0,J. Nurkić misses 2-pt hook shot from 3 ft,,58,59
236,3,10:33.0,,Defensive rebound by K. Kuzma,58,59
237,3,10:29.0,,Shooting foul by Z. Collins (drawn by J. Randle),58,59
238,3,10:29.0,,J. Randle makes free throw 1 of 2,58,60
239,3,10:29.0,,J. Randle misses free throw 2 of 2,58,60
240,3,10:27.0,Defensive rebound by Z. Collins,,58,60
241,3,10:20.0,Turnover by J. Nurkić (out of bounds lost ball),,58,60
242,3,10:07.0,,K. Kuzma misses 3-pt jump shot from 25 ft,58,60
243,3,10:02.0,Defensive rebound by J. Nurkić,,58,60
244,3,9:51.0,E. Turner misses 2-pt hook shot from 6 ft,,58,60
245,3,9:51.0,,Defensive rebound by B. Lopez,58,60
246,3,9:45.0,,B. Lopez misses 3-pt jump shot from 26 ft,58,60
247,3,9:42.0,Defensive rebound by C. McCollum,,58,60
248,3,9:31.0,D. Lillard misses 3-pt jump shot from 27 ft,,58,60
249,3,9:31.0,,Defensive rebound by Team,58,60
250,3,9:31.0,M. Leonard enters the game for J. Nurkić,,58,60
251,3,9:31.0,E. Davis enters the game for Z. Collins,,58,60
252,3,9:18.0,,Shooting foul by D. Lillard (drawn by K. Caldwell-Pope),58,60
253,3,9:18.0,,K. Caldwell-Pope misses free throw 1 of 2,58,60
254,3,9:18.0,,Offensive rebound by Team,58,60
255,3,9:18.0,,K. Caldwell-Pope makes free throw 2 of 2,58,61
256,3,9:06.0,Turnover by D. Lillard (bad pass),,58,61
257,3,8:51.0,,Personal foul by M. Leonard (drawn by B. Lopez),58,61
258,3,8:51.0,,B. Lopez makes free throw 1 of 2,58,62
259,3,8:51.0,,B. Lopez misses free throw 2 of 2,58,62
260,3,8:48.0,Defensive rebound by M. Leonard,,58,62
261,3,8:34.0,C. McCollum makes 2-pt jump shot from 20 ft,,60,62
262,3,8:18.0,,B. Lopez misses 3-pt jump shot from 25 ft,60,62
263,3,8:16.0,Defensive rebound by D. Lillard,,60,62
264,3,8:12.0,Shooting foul by J. Randle (drawn by E. Davis),,60,62
265,3,8:12.0,E. Davis makes free throw 1 of 2,,61,62
266,3,8:12.0,E. Davis misses free throw 2 of 2,,61,62
267,3,8:09.0,,Defensive rebound by J. Randle,61,62
268,3,8:00.0,,K. Kuzma misses 3-pt jump shot from 24 ft,61,62
269,3,7:56.0,,Offensive rebound by B. Lopez,61,62
270,3,7:52.0,,L. Ball misses 2-pt layup from 1 ft,61,62
271,3,7:49.0,Defensive rebound by C. McCollum,,61,62
272,3,7:46.0,Shooting foul by K. Kuzma (drawn by C. McCollum),,61,62
273,3,7:46.0,C. McCollum makes free throw 1 of 2,,62,62
274,3,7:46.0,C. McCollum misses free throw 2 of 2,,62,62
275,3,7:43.0,,Defensive rebound by B. Lopez,62,62
276,3,7:25.0,,Turnover by J. Randle (bad pass; steal by E. Davis),62,62
277,3,7:17.0,D. Lillard misses 2-pt jump shot from 21 ft,,62,62
278,3,7:12.0,,Defensive rebound by K. Kuzma,62,62
279,3,7:03.0,,B. Lopez makes 2-pt jump shot from 13 ft,62,64
280,3,6:41.0,C. McCollum misses 2-pt layup from 7 ft (block by B. Lopez),,62,64
281,3,6:38.0,,Defensive rebound by L. Ball,62,64
282,3,6:32.0,,Personal foul by M. Leonard (drawn by J. Randle),62,64
283,3,6:32.0,,LA Lakers full timeout,62,64
284,3,6:32.0,,J. Randle makes free throw 1 of 2,62,65
285,3,6:32.0,,J. Randle makes free throw 2 of 2,62,66
286,3,6:23.0,D. Lillard misses 2-pt jump shot from 20 ft,,62,66
287,3,6:18.0,,Defensive rebound by J. Randle,62,66
288,3,6:04.0,,K. Caldwell-Pope misses 2-pt jump shot from 1 ft,62,66
289,3,5:59.0,,Offensive rebound by B. Lopez,62,66
290,3,5:59.0,,B. Lopez makes 2-pt layup at rim,62,68
291,3,5:49.0,M. Leonard misses 3-pt jump shot from 25 ft,,62,68
292,3,5:46.0,,Defensive rebound by K. Caldwell-Pope,62,68
293,3,5:34.0,,LA Lakers full timeout,62,68
294,3,5:26.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by L. Ball),62,71
295,3,5:08.0,C. McCollum misses 2-pt jump shot from 16 ft,,62,71
296,3,5:06.0,,Defensive rebound by K. Kuzma,62,71
297,3,5:03.0,,K. Caldwell-Pope makes 3-pt jump shot from 27 ft (assist by K. Kuzma),62,74
298,3,4:48.0,Shooting foul by B. Lopez (drawn by D. Lillard),,62,74
299,3,4:48.0,D. Lillard misses free throw 1 of 2,,62,74
300,3,4:48.0,Offensive rebound by Team,,62,74
301,3,4:48.0,,I. Thomas enters the game for K. Kuzma,62,74
302,3,4:48.0,P. Connaughton enters the game for E. Turner,,62,74
303,3,4:48.0,D. Lillard makes free throw 2 of 2,,63,74
304,3,4:36.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,63,74
305,3,4:35.0,Defensive rebound by Team,,63,74
306,3,4:26.0,D. Lillard misses 2-pt layup from 1 ft,,63,74
307,3,4:21.0,Offensive rebound by E. Davis,,63,74
308,3,4:20.0,E. Davis makes 2-pt hook shot from 2 ft,,65,74
309,3,4:11.0,,Shooting foul by E. Davis (drawn by J. Randle),65,74
310,3,4:11.0,,J. Randle makes free throw 1 of 2,65,75
311,3,4:11.0,,J. Randle makes free throw 2 of 2,65,76
312,3,4:00.0,Turnover by D. Lillard (bad pass; steal by L. Ball),,65,76
313,3,3:49.0,,K. Caldwell-Pope misses 2-pt jump shot from 16 ft,65,76
314,3,3:46.0,Defensive rebound by C. McCollum,,65,76
315,3,3:40.0,C. McCollum misses 2-pt jump shot from 12 ft (block by B. Lopez),,65,76
316,3,3:36.0,,Defensive rebound by B. Lopez,65,76
317,3,3:32.0,,J. Randle misses 2-pt dunk from 1 ft,65,76
318,3,3:28.0,Defensive rebound by M. Leonard,,65,76
319,3,3:18.0,E. Davis misses 2-pt layup from 4 ft,,65,76
320,3,3:14.0,,Defensive rebound by K. Caldwell-Pope,65,76
321,3,3:08.0,,I. Thomas misses 3-pt jump shot from 26 ft,65,76
322,3,3:04.0,Defensive rebound by E. Davis,,65,76
323,3,2:56.0,C. McCollum misses 2-pt jump shot from 3 ft,,65,76
324,3,2:54.0,,Defensive rebound by B. Lopez,65,76
325,3,2:36.0,,J. Randle misses 2-pt layup from 3 ft,65,76
326,3,2:35.0,Defensive rebound by E. Davis,,65,76
327,3,2:35.0,Portland full timeout,,65,76
328,3,2:35.0,,I. Zubac enters the game for K. Caldwell-Pope,65,76
329,3,2:35.0,,T. Wear enters the game for B. Lopez,65,76
330,3,2:35.0,,K. Kuzma enters the game for J. Randle,65,76
331,3,2:35.0,S. Napier enters the game for C. McCollum,,65,76
332,3,2:35.0,A. Aminu enters the game for M. Leonard,,65,76
333,3,2:35.0,J. Nurkić enters the game for E. Davis,,65,76
334,3,2:14.0,D. Lillard makes 2-pt jump shot from 4 ft,,67,76
335,3,1:59.0,,T. Wear misses 3-pt jump shot from 26 ft,67,76
336,3,1:55.0,Defensive rebound by J. Nurkić,,67,76
337,3,1:47.0,Personal foul by T. Wear (drawn by D. Lillard),,67,76
338,3,1:39.0,J. Nurkić misses 2-pt hook shot from 5 ft,,67,76
339,3,1:36.0,,Defensive rebound by T. Wear,67,76
340,3,1:32.0,,Personal foul by P. Connaughton (drawn by I. Thomas),67,76
341,3,1:32.0,,I. Thomas makes free throw 1 of 2,67,77
342,3,1:32.0,,I. Thomas makes free throw 2 of 2,67,78
343,3,1:15.0,S. Napier misses 3-pt jump shot from 25 ft,,67,78
344,3,1:07.0,Offensive rebound by J. Nurkić,,67,78
345,3,1:07.0,J. Nurkić makes 2-pt layup at rim,,69,78
346,3,1:05.0,Violation by J. Nurkić (kicked ball),,69,78
347,3,0:57.0,,Personal foul by P. Connaughton (drawn by I. Thomas),69,78
348,3,0:57.0,,I. Thomas makes free throw 1 of 2,69,79
349,3,0:57.0,,I. Thomas makes free throw 2 of 2,69,80
350,3,0:46.0,J. Nurkić makes 2-pt dunk from 1 ft (assist by D. Lillard),,71,80
351,3,0:38.0,,I. Thomas misses 3-pt jump shot from 25 ft (block by P. Connaughton),71,80
352,3,0:37.0,Defensive rebound by S. Napier,,71,80
353,3,0:28.0,D. Lillard misses 2-pt layup from 4 ft (block by T. Wear),,71,80
354,3,0:28.0,Offensive rebound by Team,,71,80
355,3,0:28.0,,T. Ennis enters the game for L. Ball,71,80
356,3,0:27.0,A. Aminu misses 2-pt jump shot from 18 ft,,71,80
357,3,0:24.0,Offensive rebound by Team,,71,80
358,3,0:24.0,,Loose ball foul by K. Kuzma (drawn by J. Nurkić),71,80
359,3,0:24.0,J. Nurkić makes free throw 1 of 2,,72,80
360,3,0:24.0,Z. Collins enters the game for D. Lillard,,72,80
361,3,0:24.0,E. Turner enters the game for A. Aminu,,72,80
362,3,0:24.0,J. Nurkić makes free throw 2 of 2,,73,80
363,3,0:00.0,,Turnover by Team (bad pass),73,80
364,3,0:00.0,,B. Lopez enters the game for T. Ennis,73,80
365,3,0:00.0,Turnover by P. Connaughton (bad pass; steal by K. Kuzma),,73,80
366,4,11:45.0,,I. Thomas makes 2-pt jump shot from 13 ft,73,82
367,4,11:21.0,A. Aminu makes 2-pt layup from 2 ft (assist by J. Nurkić),,75,82
368,4,11:08.0,,Turnover by I. Thomas (bad pass),75,82
369,4,10:53.0,P. Connaughton makes 2-pt jump shot from 13 ft (assist by J. Nurkić),,77,82
370,4,10:39.0,,Turnover by I. Thomas (bad pass; steal by P. Connaughton),77,82
371,4,10:35.0,P. Connaughton misses 2-pt layup from 2 ft,,77,82
372,4,10:31.0,,Defensive rebound by K. Caldwell-Pope,77,82
373,4,10:28.0,,I. Thomas misses 3-pt jump shot from 26 ft,77,82
374,4,10:25.0,,Offensive rebound by K. Caldwell-Pope,77,82
375,4,10:14.0,,K. Kuzma misses 2-pt hook shot from 6 ft (block by J. Nurkić),77,82
376,4,10:14.0,,Offensive rebound by Team,77,82
377,4,10:08.0,,I. Thomas makes 2-pt layup at rim,77,84
378,4,9:55.0,S. Napier misses 3-pt jump shot from 23 ft,,77,84
379,4,9:52.0,,Defensive rebound by T. Wear,77,84
380,4,9:42.0,,I. Thomas misses 2-pt jump shot from 12 ft,77,84
381,4,9:39.0,Defensive rebound by J. Nurkić,,77,84
382,4,9:34.0,Shooting foul by T. Wear (drawn by C. McCollum),,77,84
383,4,9:34.0,C. McCollum makes free throw 1 of 2,,78,84
