,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,DENVER_ACTION,PHILADELPHIA_SCORE,DENVER_SCORE
387,4,6:58.0,T. McConnell enters the game for J. Bayless,,97,88
388,4,6:58.0,,J. Murray misses free throw 2 of 2,97,88
389,4,6:56.0,Defensive rebound by B. Simmons,,97,88
390,4,6:39.0,Turnover by B. Simmons (bad pass; steal by T. Lyles),,97,88
391,4,6:33.0,,W. Chandler misses 2-pt layup from 4 ft,97,88
392,4,6:31.0,Defensive rebound by B. Simmons,,97,88
393,4,6:28.0,Turnover by R. Covington (bad pass),,97,88
394,4,6:17.0,,G. Harris misses 3-pt jump shot from 26 ft,97,88
395,4,6:14.0,,Offensive rebound by T. Lyles,97,88
396,4,6:12.0,,T. Lyles makes 2-pt dunk from 1 ft,97,90
397,4,5:57.0,Personal foul by T. Lyles (drawn by R. Covington),,97,90
398,4,5:57.0,R. Holmes enters the game for A. Johnson,,97,90
399,4,5:48.0,T. McConnell makes 2-pt jump shot from 15 ft (assist by B. Simmons),,99,90
400,4,5:26.0,,N. Jokić makes 3-pt jump shot from 26 ft (assist by G. Harris),99,93
401,4,5:09.0,R. Holmes makes 2-pt jump shot from 6 ft (assist by D. Šarić),,101,93
402,4,4:57.0,,J. Murray makes 2-pt jump shot from 8 ft,101,95
403,4,4:51.0,R. Covington misses 3-pt jump shot from 25 ft,,101,95
404,4,4:46.0,,Defensive rebound by T. Lyles,101,95
405,4,4:40.0,,Personal foul by R. Holmes (drawn by N. Jokić),101,95
406,4,4:40.0,J. Redick enters the game for B. Simmons,,101,95
407,4,4:26.0,,J. Murray misses 3-pt jump shot from 25 ft,101,95
408,4,4:20.0,,Offensive rebound by N. Jokić,101,95
409,4,4:20.0,,N. Jokić makes 2-pt layup at rim,101,97
410,4,4:10.0,J. Redick makes 2-pt jump shot from 21 ft,,103,97
411,4,3:48.0,,G. Harris misses 3-pt jump shot from 26 ft,103,97
412,4,3:48.0,Defensive rebound by Team,,103,97
413,4,3:33.0,D. Šarić misses 3-pt jump shot from 25 ft,,103,97
414,4,3:30.0,,Defensive rebound by N. Jokić,103,97
415,4,3:22.0,,J. Murray misses 2-pt layup from 8 ft (block by R. Holmes),103,97
416,4,3:19.0,Defensive rebound by R. Covington,,103,97
417,4,3:04.0,T. McConnell misses 3-pt jump shot from 22 ft (block by N. Jokić),,103,97
418,4,3:00.0,,Defensive rebound by T. Lyles,103,97
419,4,2:56.0,,Shooting foul by R. Holmes (drawn by T. Lyles),103,97
420,4,2:56.0,A. Johnson enters the game for R. Holmes,,103,97
421,4,2:56.0,B. Simmons enters the game for T. McConnell,,103,97
422,4,2:56.0,,T. Lyles misses free throw 1 of 2,103,97
423,4,2:56.0,,Offensive rebound by Team,103,97
424,4,2:56.0,,W. Barton enters the game for G. Harris,103,97
425,4,2:56.0,,T. Lyles makes free throw 2 of 2,103,98
426,4,2:44.0,A. Johnson misses 2-pt layup from 3 ft (block by N. Jokić),,103,98
427,4,2:44.0,,Defensive rebound by Team,103,98
428,4,2:36.0,,T. Lyles misses 3-pt jump shot from 23 ft,103,98
429,4,2:32.0,Defensive rebound by R. Covington,,103,98
430,4,2:15.0,J. Bayless enters the game for A. Johnson,,103,98
431,4,2:12.0,Turnover by B. Simmons (bad pass; steal by J. Murray),,103,98
432,4,2:05.0,,Turnover by W. Chandler (bad pass),103,98
433,4,1:53.0,J. Redick misses 3-pt jump shot from 26 ft,,103,98
434,4,1:49.0,Offensive rebound by Team,,103,98
435,4,1:49.0,,G. Harris enters the game for W. Chandler,103,98
436,4,1:45.0,D. Šarić misses 3-pt jump shot from 24 ft,,103,98
437,4,1:42.0,,Defensive rebound by T. Lyles,103,98
438,4,1:35.0,,N. Jokić misses 2-pt layup at rim,103,98
439,4,1:34.0,,Offensive rebound by N. Jokić,103,98
440,4,1:34.0,,N. Jokić misses 2-pt layup at rim,103,98
441,4,1:34.0,Defensive rebound by Team,,103,98
442,4,1:32.0,Personal take foul by W. Barton (drawn by B. Simmons),,103,98
443,4,1:14.0,J. Bayless misses 2-pt jump shot from 14 ft,,103,98
444,4,1:11.0,,Defensive rebound by T. Lyles,103,98
445,4,1:01.0,,Personal foul by B. Simmons (drawn by N. Jokić),103,98
446,4,1:01.0,,N. Jokić makes free throw 1 of 2,103,99
447,4,1:01.0,,N. Jokić makes free throw 2 of 2,103,100
448,4,0:36.0,J. Bayless misses 2-pt jump shot from 6 ft (block by T. Lyles),,103,100
449,4,0:34.0,,Defensive rebound by J. Murray,103,100
450,4,0:25.0,,W. Barton misses 3-pt jump shot from 27 ft,103,100
451,4,0:21.0,Defensive rebound by D. Šarić,,103,100
452,4,0:21.0,Philadelphia full timeout,,103,100
453,4,0:21.0,Philadelphia full timeout,,103,100
454,4,0:21.0,,W. Chandler enters the game for N. Jokić,103,100
455,4,0:21.0,,T. Craig enters the game for J. Murray,103,100
456,4,0:19.0,Personal foul by W. Chandler (drawn by R. Covington),,103,100
457,4,0:19.0,R. Covington makes free throw 1 of 2,,104,100
458,4,0:19.0,,N. Jokić enters the game for T. Craig,104,100
459,4,0:19.0,T. McConnell enters the game for D. Šarić,,104,100
460,4,0:19.0,R. Covington makes free throw 2 of 2,,105,100
461,4,0:19.0,,Denver full timeout,105,100
462,4,0:19.0,,J. Murray enters the game for W. Chandler,105,100
463,4,0:19.0,D. Šarić enters the game for T. McConnell,,105,100
464,4,0:11.0,,Shooting foul by B. Simmons (drawn by J. Murray),105,100
465,4,0:11.0,,J. Murray makes free throw 1 of 2,105,101
466,4,0:11.0,,W. Chandler enters the game for N. Jokić,105,101
467,4,0:11.0,,J. Murray makes free throw 2 of 2,105,102
468,4,0:04.0,R. Covington makes 2-pt dunk from 1 ft (assist by D. Šarić),,107,102
469,4,0:00.0,,J. Murray misses 3-pt jump shot from 35 ft,107,102
470,4,0:00.0,,Offensive rebound by Team,107,102
