,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MEMPHIS_ACTION,PHOENIX_SCORE,MEMPHIS_SCORE
102,1,1:25.0,,A. Harrison makes free throw 2 of 2,20,21
103,1,1:17.0,Personal foul by M. Chalmers (drawn by J. Jackson),,20,21
104,1,1:17.0,J. Jackson makes free throw 1 of 2,,21,21
105,1,1:17.0,,D. Brooks enters the game for M. Chalmers,21,21
106,1,1:17.0,J. Jackson misses free throw 2 of 2,,21,21
107,1,1:15.0,,Defensive rebound by I. Rabb,21,21
108,1,1:00.0,,D. Brooks makes 3-pt jump shot from 25 ft (assist by I. Rabb),21,24
109,1,0:47.0,Shooting foul by I. Rabb (drawn by J. Dudley),,21,24
110,1,0:47.0,J. Dudley misses free throw 1 of 2,,21,24
111,1,0:47.0,Offensive rebound by Team,,21,24
112,1,0:47.0,J. Dudley misses free throw 2 of 2,,21,24
113,1,0:45.0,,Defensive rebound by I. Rabb,21,24
114,1,0:36.0,,A. Harrison makes 3-pt jump shot from 25 ft,21,27
115,1,0:31.0,Turnover by J. Dudley (step out of bounds),,21,27
116,1,0:15.0,,J. Green misses 3-pt jump shot from 25 ft,21,27
117,1,0:13.0,Defensive rebound by D. Bender,,21,27
118,1,0:00.0,J. Jackson misses 2-pt layup at rim (block by J. Green),,21,27
119,1,0:00.0,Offensive rebound by Team,,21,27
120,2,11:42.0,Turnover by D. Booker (bad pass; steal by M. Henry),,21,27
121,2,11:42.0,,Personal take foul by J. Dudley (drawn by D. Brooks),21,27
122,2,11:35.0,,Turnover by I. Rabb (lost ball; steal by T. Daniels),21,27
123,2,11:22.0,A. Len makes 2-pt jump shot from 17 ft (assist by S. Harrison),,23,27
124,2,11:02.0,,I. Rabb makes 2-pt jump shot from 18 ft (assist by A. Harrison),23,29
125,2,10:48.0,Personal foul by A. Harrison (drawn by D. Booker),,23,29
126,2,10:39.0,A. Len misses 2-pt jump shot from 1 ft (block by J. Green),,23,29
127,2,10:39.0,Offensive rebound by Team,,23,29
128,2,10:36.0,D. Booker misses 2-pt layup at rim,,23,29
129,2,10:34.0,,Defensive rebound by I. Rabb,23,29
130,2,10:16.0,,D. Brooks misses 3-pt jump shot from 23 ft,23,29
131,2,10:14.0,Defensive rebound by S. Harrison,,23,29
132,2,10:08.0,J. Dudley misses 3-pt jump shot from 25 ft,,23,29
133,2,10:03.0,,Defensive rebound by A. Harrison,23,29
134,2,9:56.0,,I. Rabb makes 2-pt layup at rim (assist by A. Harrison),23,31
135,2,9:39.0,D. Booker makes 3-pt jump shot from 23 ft (assist by A. Len),,26,31
136,2,9:16.0,,J. Green makes 3-pt jump shot from 23 ft,26,34
137,2,9:01.0,D. Booker misses 2-pt layup at rim,,26,34
138,2,8:59.0,Offensive rebound by A. Len,,26,34
139,2,8:56.0,A. Len makes 2-pt layup at rim,,28,34
140,2,8:52.0,,Memphis full timeout,28,34
141,2,8:52.0,,M. Chalmers enters the game for A. Harrison,28,34
142,2,8:52.0,,M. Gasol enters the game for I. Rabb,28,34
143,2,8:52.0,E. Payton enters the game for J. Dudley,,28,34
144,2,8:52.0,M. Chriss enters the game for S. Harrison,,28,34
145,2,8:52.0,D. Bender enters the game for A. Len,,28,34
146,2,8:36.0,,M. Gasol makes 2-pt jump shot from 6 ft (assist by J. Green),28,36
147,2,8:36.0,,Shooting foul by D. Bender (drawn by M. Gasol),28,36
148,2,8:36.0,,M. Gasol makes free throw 1 of 1,28,37
149,2,8:25.0,Offensive foul by M. Chriss (drawn by M. Chalmers),,28,37
150,2,8:25.0,Turnover by M. Chriss (offensive foul),,28,37
151,2,8:11.0,,M. Gasol misses 2-pt jump shot from 12 ft,28,37
152,2,8:10.0,,Offensive rebound by J. Green,28,37
153,2,8:10.0,,J. Green misses 2-pt layup at rim,28,37
154,2,8:10.0,,Offensive rebound by Team,28,37
155,2,7:48.0,,D. Brooks misses 2-pt jump shot from 10 ft,28,37
156,2,7:47.0,,Offensive rebound by J. Green,28,37
157,2,7:47.0,,J. Green makes 2-pt layup at rim,28,39
158,2,7:47.0,,Shooting foul by M. Chriss (drawn by J. Green),28,39
159,2,7:47.0,A. Len enters the game for M. Chriss,,28,39
160,2,7:47.0,,J. Green makes free throw 1 of 1,28,40
161,2,7:38.0,D. Booker makes 2-pt layup from 4 ft,,30,40
162,2,7:38.0,Shooting foul by M. Chalmers (drawn by D. Booker),,30,40
163,2,7:38.0,J. Jackson enters the game for T. Daniels,,30,40
164,2,7:38.0,D. Booker makes free throw 1 of 1,,31,40
165,2,7:26.0,,D. Brooks misses 2-pt jump shot from 16 ft,31,40
166,2,7:23.0,Defensive rebound by E. Payton,,31,40
167,2,7:14.0,D. Booker misses 2-pt jump shot from 11 ft,,31,40
168,2,7:11.0,,Defensive rebound by J. Green,31,40
169,2,6:56.0,,M. Gasol makes 2-pt dunk at rim (assist by M. Chalmers),31,42
170,2,6:44.0,E. Payton misses 3-pt jump shot from 24 ft,,31,42
171,2,6:42.0,,Defensive rebound by M. Gasol,31,42
172,2,6:27.0,,Turnover by M. Henry (step out of bounds),31,42
173,2,6:27.0,,J. Martin enters the game for J. Green,31,42
174,2,6:10.0,D. Booker makes 2-pt layup at rim,,33,42
175,2,5:55.0,,M. Henry misses 2-pt layup from 2 ft,33,42
176,2,5:51.0,,Offensive rebound by M. Henry,33,42
177,2,5:51.0,,M. Henry makes 2-pt layup at rim,33,44
178,2,5:42.0,Offensive foul by A. Len (drawn by M. Gasol),,33,44
179,2,5:42.0,Turnover by A. Len (offensive foul),,33,44
180,2,5:34.0,,M. Gasol misses 3-pt jump shot from 25 ft,33,44
181,2,5:30.0,Defensive rebound by D. Bender,,33,44
182,2,5:24.0,Turnover by E. Payton (bad pass; steal by J. Martin),,33,44
183,2,5:21.0,,M. Henry misses 2-pt layup at rim,33,44
184,2,5:20.0,Defensive rebound by Team,,33,44
185,2,5:20.0,,A. Harrison enters the game for M. Chalmers,33,44
186,2,5:08.0,Shooting foul by D. Brooks (drawn by D. Booker),,33,44
187,2,5:08.0,D. Booker makes free throw 1 of 3,,34,44
188,2,5:08.0,D. Booker makes free throw 2 of 3,,35,44
189,2,5:08.0,,M. Chalmers enters the game for D. Brooks,35,44
190,2,5:08.0,D. Booker makes free throw 3 of 3,,36,44
191,2,4:55.0,,Shooting foul by A. Len (drawn by M. Gasol),36,44
192,2,4:55.0,,M. Gasol makes free throw 1 of 2,36,45
193,2,4:55.0,T. Daniels enters the game for A. Len,,36,45
194,2,4:55.0,,M. Gasol misses free throw 2 of 2,36,45
195,2,4:53.0,Defensive rebound by D. Bender,,36,45
196,2,4:43.0,D. Bender misses 2-pt layup from 2 ft (block by M. Gasol),,36,45
197,2,4:39.0,,Defensive rebound by M. Gasol,36,45
198,2,4:31.0,,Shooting foul by D. Booker (drawn by M. Gasol),36,45
199,2,4:31.0,,M. Gasol makes free throw 1 of 2,36,46
200,2,4:31.0,,M. Gasol makes free throw 2 of 2,36,47
201,2,4:17.0,D. Booker makes 2-pt layup from 1 ft (assist by D. Bender),,38,47
202,2,4:00.0,,M. Gasol makes 2-pt dunk from 1 ft (assist by J. Martin),38,49
203,2,4:00.0,Phoenix full timeout,,38,49
204,2,4:00.0,,J. Green enters the game for M. Chalmers,38,49
205,2,3:54.0,T. Daniels makes 3-pt jump shot from 26 ft (assist by E. Payton),,41,49
206,2,3:34.0,,M. Gasol misses 2-pt jump shot from 7 ft,41,49
207,2,3:31.0,Defensive rebound by E. Payton,,41,49
208,2,3:28.0,J. Jackson makes 2-pt layup at rim,,43,49
209,2,3:06.0,,J. Green misses 3-pt jump shot from 25 ft,43,49
210,2,3:02.0,Defensive rebound by J. Jackson,,43,49
211,2,3:00.0,Shooting foul by M. Henry (drawn by J. Jackson),,43,49
212,2,3:00.0,J. Jackson makes free throw 1 of 2,,44,49
213,2,3:00.0,J. Jackson misses free throw 2 of 2,,44,49
214,2,2:58.0,,Defensive rebound by M. Gasol,44,49
215,2,2:47.0,,M. Henry misses 3-pt jump shot from 26 ft,44,49
216,2,2:42.0,,Offensive rebound by J. Green,44,49
217,2,2:40.0,,Shooting foul by D. Bender (drawn by A. Harrison),44,49
218,2,2:40.0,,A. Harrison makes free throw 1 of 2,44,50
219,2,2:40.0,,A. Harrison misses free throw 2 of 2,44,50
220,2,2:37.0,Defensive rebound by E. Payton,,44,50
221,2,2:25.0,E. Payton makes 2-pt layup from 1 ft (assist by T. Daniels),,46,50
222,2,2:14.0,,J. Martin makes 2-pt jump shot from 21 ft,46,52
223,2,2:03.0,J. Jackson makes 2-pt dunk from 1 ft (assist by E. Payton),,48,52
224,2,1:52.0,,Shooting foul by D. Bender (drawn by M. Gasol),48,52
225,2,1:52.0,,M. Gasol makes free throw 1 of 2,48,53
226,2,1:52.0,A. Len enters the game for D. Bender,,48,53
227,2,1:52.0,,M. Gasol makes free throw 2 of 2,48,54
228,2,1:40.0,D. Booker misses 3-pt jump shot from 25 ft,,48,54
229,2,1:38.0,Offensive rebound by J. Jackson,,48,54
230,2,1:35.0,Offensive foul by J. Jackson (drawn by A. Harrison),,48,54
231,2,1:35.0,Turnover by J. Jackson (offensive foul),,48,54
232,2,1:18.0,,M. Henry misses 3-pt jump shot from 26 ft,48,54
233,2,1:13.0,Defensive rebound by T. Daniels,,48,54
234,2,1:09.0,D. Booker makes 2-pt jump shot from 12 ft (assist by T. Daniels),,50,54
235,2,0:44.0,,A. Harrison misses 3-pt jump shot from 25 ft,50,54
236,2,0:40.0,Defensive rebound by A. Len,,50,54
237,2,0:27.0,J. Jackson makes 2-pt jump shot from 5 ft,,52,54
238,2,0:25.0,,Turnover by M. Henry (bad pass; steal by T. Daniels),52,54
239,2,0:25.0,Shooting foul by M. Henry (drawn by T. Daniels),,52,54
240,2,0:25.0,T. Daniels makes free throw 1 of 2,,53,54
241,2,0:25.0,,M. Chalmers enters the game for M. Henry,53,54
242,2,0:25.0,J. Dudley enters the game for A. Len,,53,54
243,2,0:25.0,T. Daniels makes free throw 2 of 2,,54,54
244,2,0:06.0,,J. Green misses 2-pt layup from 1 ft,54,54
245,2,0:02.0,Defensive rebound by J. Jackson,,54,54
246,2,0:00.0,J. Jackson makes 3-pt jump shot from 24 ft,,57,54
247,3,11:48.0,E. Payton makes 2-pt jump shot from 4 ft (assist by A. Len),,59,54
248,3,11:28.0,,Shooting foul by M. Chriss (drawn by J. Martin),59,54
249,3,11:28.0,,J. Martin misses free throw 1 of 2,59,54
250,3,11:28.0,,Offensive rebound by Team,59,54
251,3,11:28.0,,J. Martin makes free throw 2 of 2,59,55
252,3,11:17.0,E. Payton makes 2-pt jump shot from 7 ft,,61,55
253,3,10:55.0,,M. Gasol misses 3-pt jump shot from 25 ft,61,55
254,3,10:51.0,Defensive rebound by M. Chriss,,61,55
255,3,10:37.0,E. Payton misses 2-pt jump shot from 13 ft,,61,55
256,3,10:34.0,,Defensive rebound by M. Gasol,61,55
257,3,10:24.0,,Shooting foul by M. Chriss (drawn by J. Green),61,55
258,3,10:24.0,,J. Green makes free throw 1 of 2,61,56
259,3,10:24.0,J. Dudley enters the game for M. Chriss,,61,56
260,3,10:24.0,,J. Green misses free throw 2 of 2,61,56
261,3,10:22.0,Defensive rebound by A. Len,,61,56
262,3,10:11.0,D. Booker makes 2-pt jump shot from 13 ft (assist by A. Len),,63,56
263,3,9:50.0,,A. Harrison misses 2-pt jump shot from 13 ft,63,56
264,3,9:48.0,Defensive rebound by J. Jackson,,63,56
265,3,9:37.0,D. Booker misses 2-pt layup at rim,,63,56
266,3,9:36.0,,Defensive rebound by J. Martin,63,56
267,3,9:31.0,,Personal foul by J. Jackson (drawn by J. Martin),63,56
268,3,9:18.0,,D. Brooks misses 2-pt jump shot from 2 ft (block by J. Jackson),63,56
269,3,9:18.0,,Offensive rebound by Team,63,56
270,3,9:18.0,Loose ball foul by J. Dudley (drawn by J. Green),,63,56
271,3,9:11.0,,Turnover by M. Gasol (bad pass),63,56
272,3,8:59.0,A. Len misses 2-pt jump shot from 13 ft,,63,56
273,3,8:57.0,,Defensive rebound by A. Harrison,63,56
274,3,8:50.0,,J. Green misses 3-pt jump shot from 23 ft,63,56
275,3,8:45.0,,Offensive rebound by A. Harrison,63,56
276,3,8:43.0,,M. Gasol makes 3-pt jump shot from 26 ft (assist by A. Harrison),63,59
277,3,8:24.0,D. Booker misses 2-pt layup from 7 ft (block by A. Harrison),,63,59
278,3,8:24.0,,Defensive rebound by Team,63,59
279,3,8:24.0,,M. Chalmers enters the game for A. Harrison,63,59
280,3,8:06.0,,M. Chalmers misses 3-pt jump shot from 25 ft,63,59
281,3,8:03.0,Defensive rebound by A. Len,,63,59
282,3,7:59.0,D. Booker misses 3-pt jump shot from 26 ft,,63,59
283,3,7:56.0,,Defensive rebound by M. Gasol,63,59
284,3,7:49.0,,J. Green misses 2-pt layup from 2 ft (block by J. Dudley),63,59
285,3,7:49.0,,Offensive rebound by Team,63,59
286,3,7:45.0,,M. Chalmers makes 2-pt layup from 1 ft (assist by J. Martin),63,61
287,3,7:37.0,D. Booker misses 3-pt jump shot from 25 ft,,63,61
288,3,7:34.0,,Defensive rebound by M. Gasol,63,61
289,3,7:26.0,,M. Chalmers misses 2-pt layup from 1 ft,63,61
290,3,7:24.0,,Offensive rebound by J. Green,63,61
291,3,7:24.0,,J. Green misses 2-pt layup at rim,63,61
292,3,7:24.0,,Offensive rebound by J. Green,63,61
293,3,7:24.0,,Shooting foul by E. Payton (drawn by J. Green),63,61
294,3,7:24.0,,J. Green misses free throw 1 of 2,63,61
295,3,7:24.0,,Offensive rebound by Team,63,61
296,3,7:24.0,,J. Green makes free throw 2 of 2,63,62
297,3,7:05.0,J. Jackson misses 2-pt jump shot from 21 ft,,63,62
298,3,7:02.0,,Defensive rebound by M. Gasol,63,62
299,3,6:58.0,,D. Brooks misses 2-pt layup at rim,63,62
300,3,6:58.0,,Offensive rebound by Team,63,62
301,3,6:58.0,,Memphis full timeout,63,62
302,3,6:58.0,T. Daniels enters the game for J. Jackson,,63,62
303,3,6:48.0,,M. Gasol misses 2-pt hook shot from 7 ft,63,62
304,3,6:44.0,Defensive rebound by E. Payton,,63,62
305,3,6:35.0,D. Booker misses 2-pt jump shot from 13 ft,,63,62
306,3,6:33.0,Offensive rebound by D. Booker,,63,62
307,3,6:32.0,D. Booker makes 2-pt layup at rim,,65,62
308,3,6:12.0,,Shooting foul by E. Payton (drawn by M. Chalmers),65,62
309,3,6:12.0,,M. Chalmers makes free throw 1 of 2,65,63
310,3,6:12.0,,M. Chalmers makes free throw 2 of 2,65,64
311,3,6:02.0,D. Booker makes 2-pt dunk at rim (assist by A. Len),,67,64
312,3,5:59.0,,Turnover by D. Brooks (turnover),67,64
313,3,5:59.0,,M. Henry enters the game for J. Green,67,64
314,3,5:59.0,,A. Harrison enters the game for D. Brooks,67,64
315,3,5:59.0,D. Bender enters the game for J. Dudley,,67,64
316,3,5:48.0,D. Bender makes 2-pt jump shot from 7 ft,,69,64
317,3,5:36.0,,M. Gasol misses 2-pt jump shot from 11 ft,69,64
318,3,5:35.0,Defensive rebound by A. Len,,69,64
319,3,5:35.0,Personal foul by M. Gasol (drawn by A. Len),,69,64
320,3,5:29.0,Offensive foul by D. Booker (drawn by M. Chalmers),,69,64
321,3,5:29.0,Turnover by D. Booker (offensive foul),,69,64
322,3,5:12.0,,M. Henry makes 3-pt jump shot from 25 ft (assist by M. Gasol),69,67
323,3,5:00.0,Shooting foul by M. Chalmers (drawn by E. Payton),,69,67
324,3,5:00.0,E. Payton misses free throw 1 of 2,,69,67
325,3,5:00.0,Offensive rebound by Team,,69,67
326,3,5:00.0,E. Payton misses free throw 2 of 2,,69,67
327,3,4:57.0,,Defensive rebound by M. Gasol,69,67
328,3,4:45.0,,M. Henry misses 2-pt jump shot from 14 ft,69,67
329,3,4:41.0,Defensive rebound by D. Booker,,69,67
330,3,4:37.0,Personal foul by M. Chalmers (drawn by D. Booker),,69,67
331,3,4:37.0,,I. Rabb enters the game for M. Chalmers,69,67
332,3,4:37.0,,B. McLemore enters the game for M. Gasol,69,67
333,3,4:28.0,T. Daniels misses 3-pt jump shot from 24 ft,,69,67
334,3,4:26.0,,Defensive rebound by I. Rabb,69,67
335,3,4:20.0,,A. Harrison misses 2-pt jump shot from 15 ft,69,67
336,3,4:15.0,Defensive rebound by E. Payton,,69,67
337,3,4:09.0,E. Payton makes 2-pt jump shot from 16 ft,,71,67
338,3,3:44.0,,M. Henry misses 2-pt jump shot from 10 ft,71,67
339,3,3:42.0,Defensive rebound by A. Len,,71,67
340,3,3:39.0,Shooting foul by I. Rabb (drawn by D. Booker),,71,67
341,3,3:39.0,D. Booker makes free throw 1 of 2,,72,67
342,3,3:39.0,J. Jackson enters the game for A. Len,,72,67
343,3,3:39.0,D. Booker makes free throw 2 of 2,,73,67
344,3,3:23.0,,A. Harrison misses 2-pt layup from 2 ft,73,67
345,3,3:19.0,,Offensive rebound by J. Martin,73,67
346,3,3:19.0,,J. Martin misses 2-pt jump shot from 12 ft,73,67
347,3,3:19.0,Defensive rebound by E. Payton,,73,67
348,3,3:13.0,Turnover by E. Payton (bad pass; steal by I. Rabb),,73,67
349,3,3:03.0,,Personal foul by E. Payton (drawn by A. Harrison),73,67
350,3,3:03.0,,A. Harrison makes free throw 1 of 2,73,68
351,3,3:03.0,S. Harrison enters the game for E. Payton,,73,68
352,3,3:03.0,,A. Harrison makes free throw 2 of 2,73,69
353,3,2:49.0,D. Bender makes 3-pt jump shot from 25 ft (assist by J. Jackson),,76,69
354,3,2:33.0,,I. Rabb misses 2-pt jump shot from 17 ft,76,69
355,3,2:31.0,Defensive rebound by J. Jackson,,76,69
356,3,2:27.0,J. Jackson misses 2-pt jump shot from 10 ft,,76,69
357,3,2:23.0,Offensive rebound by S. Harrison,,76,69
358,3,2:23.0,S. Harrison misses 2-pt layup at rim,,76,69
359,3,2:20.0,,Defensive rebound by B. McLemore,76,69
360,3,2:13.0,Phoenix full timeout,,76,69
361,3,2:03.0,,A. Harrison misses 2-pt jump shot from 18 ft (block by S. Harrison),76,69
362,3,2:00.0,Defensive rebound by S. Harrison,,76,69
363,3,2:00.0,Shooting foul by B. McLemore (drawn by D. Booker),,76,69
364,3,2:00.0,D. Booker makes free throw 1 of 2,,77,69
365,3,2:00.0,D. Booker misses free throw 2 of 2,,77,69
366,3,1:57.0,,Defensive rebound by J. Martin,77,69
367,3,1:41.0,,J. Martin misses 2-pt jump shot from 21 ft,77,69
368,3,1:38.0,Defensive rebound by D. Booker,,77,69
369,3,1:21.0,J. Jackson makes 2-pt layup at rim (assist by S. Harrison),,79,69
370,3,1:21.0,Shooting foul by M. Henry (drawn by J. Jackson),,79,69
371,3,1:21.0,J. Jackson makes free throw 1 of 1,,80,69
372,3,1:08.0,,B. McLemore makes 3-pt jump shot from 25 ft (assist by A. Harrison),80,72
373,3,0:52.0,Shooting foul by J. Martin (drawn by J. Jackson),,80,72
374,3,0:52.0,J. Jackson makes free throw 1 of 2,,81,72
375,3,0:52.0,J. Jackson makes free throw 2 of 2,,82,72
376,3,0:34.0,,B. McLemore misses 3-pt jump shot from 25 ft,82,72
377,3,0:31.0,Defensive rebound by J. Jackson,,82,72
378,3,0:13.0,J. Jackson misses 2-pt jump shot from 13 ft,,82,72
379,3,0:10.0,,Defensive rebound by I. Rabb,82,72
380,3,0:06.0,Offensive charge foul by B. McLemore (drawn by J. Jackson),,82,72
381,3,0:06.0,,Turnover by B. McLemore (offensive foul),82,72
382,3,0:01.0,T. Daniels misses 3-pt jump shot from 23 ft,,82,72
383,3,0:01.0,,Defensive rebound by J. Martin,82,72
384,4,11:42.0,,J. Green misses 2-pt hook shot from 4 ft,82,72
385,4,11:39.0,,Offensive rebound by M. Henry,82,72
386,4,11:37.0,,M. Henry misses 2-pt jump shot from 4 ft (block by D. Bender),82,72
387,4,11:35.0,Defensive rebound by E. Payton,,82,72
388,4,11:33.0,J. Jackson misses 2-pt dunk at rim,,82,72
389,4,11:29.0,,Defensive rebound by M. Henry,82,72
390,4,11:28.0,,Turnover by M. Henry (lost ball; steal by S. Harrison),82,72
391,4,11:16.0,Turnover by D. Bender (bad pass; steal by D. Brooks),,82,72
392,4,11:12.0,,B. McLemore makes 2-pt layup from 1 ft (assist by D. Brooks),82,74
393,4,11:06.0,Shooting foul by M. Henry (drawn by J. Jackson),,82,74
394,4,11:06.0,J. Jackson makes free throw 1 of 2,,83,74
