,QUARTER,TIME_REMAINING,DALLAS_ACTION,OKLAHOMA CITY_ACTION,DALLAS_SCORE,OKLAHOMA CITY_SCORE
61,1,4:40.0,Defensive rebound by S. Mejri,,9,13
62,1,4:28.0,Turnover by S. Mejri (bad pass),,9,13
63,1,4:28.0,,P. Patterson enters the game for D. Johnson,9,13
64,1,4:10.0,,R. Westbrook misses 3-pt jump shot from 25 ft,9,13
65,1,4:07.0,Defensive rebound by Team,,9,13
66,1,4:07.0,D. Finney-Smith enters the game for D. Smith,,9,13
67,1,4:07.0,J. Barea enters the game for W. Matthews,,9,13
68,1,3:56.0,S. Mejri misses 2-pt dunk at rim,,9,13
69,1,3:55.0,,Defensive rebound by R. Westbrook,9,13
70,1,3:46.0,,R. Westbrook makes 2-pt layup from 1 ft,9,15
71,1,3:31.0,H. Barnes misses 2-pt jump shot from 6 ft,,9,15
72,1,3:29.0,S. Mejri makes 2-pt layup at rim,,11,15
73,1,3:26.0,Offensive rebound by S. Mejri,,11,15
74,1,3:16.0,,Turnover by P. George (bad pass),11,15
75,1,3:06.0,Personal foul by Á. Abrines (drawn by Y. Ferrell),,11,15
76,1,3:06.0,,R. Felton enters the game for R. Westbrook,11,15
77,1,2:57.0,D. Finney-Smith makes 3-pt jump shot from 23 ft (assist by S. Mejri),,14,15
78,1,2:44.0,,P. Patterson makes 3-pt jump shot from 24 ft (assist by J. Grant),14,18
79,1,2:19.0,J. Barea misses 2-pt jump shot from 5 ft,,14,18
80,1,2:17.0,,Defensive rebound by J. Grant,14,18
81,1,2:05.0,,J. Grant misses 2-pt jump shot from 1 ft,14,18
82,1,2:03.0,Defensive rebound by S. Mejri,,14,18
83,1,1:55.0,J. Barea makes 3-pt jump shot from 24 ft (assist by Y. Ferrell),,17,18
84,1,1:35.0,,R. Felton misses 3-pt jump shot from 24 ft,17,18
85,1,1:32.0,Defensive rebound by H. Barnes,,17,18
86,1,1:19.0,Y. Ferrell makes 3-pt jump shot from 23 ft (assist by J. Barea),,20,18
87,1,1:17.0,,Oklahoma City full timeout,20,18
88,1,1:17.0,,D. Johnson enters the game for J. Grant,20,18
89,1,1:17.0,,A. Roberson enters the game for P. George,20,18
90,1,1:17.0,G. Clavell enters the game for Y. Ferrell,,20,18
91,1,1:05.0,,Á. Abrines misses 2-pt jump shot from 16 ft,20,18
92,1,1:02.0,Defensive rebound by J. Barea,,20,18
93,1,0:42.0,Turnover by H. Barnes (lost ball; steal by A. Roberson),,20,18
94,1,0:31.0,,Turnover by Á. Abrines (lost ball; steal by S. Mejri),20,18
95,1,0:18.0,J. Barea misses 3-pt jump shot from 25 ft,,20,18
96,1,0:16.0,,Defensive rebound by Team,20,18
97,1,0:03.0,,Turnover by R. Felton (bad pass; steal by J. Barea),20,18
98,1,0:01.0,J. Barea misses 2-pt layup from 3 ft,,20,18
99,1,0:00.0,Offensive rebound by D. Finney-Smith,,20,18
100,1,0:00.0,D. Finney-Smith misses 2-pt layup at rim,,20,18
101,1,0:00.0,Offensive rebound by Team,,20,18
102,2,11:46.0,G. Clavell misses 2-pt jump shot from 5 ft,,20,18
103,2,11:43.0,,Defensive rebound by D. Johnson,20,18
104,2,11:32.0,,Offensive foul by D. Johnson (drawn by G. Clavell),20,18
105,2,11:32.0,,Turnover by D. Johnson (offensive foul),20,18
106,2,11:11.0,D. Finney-Smith makes 2-pt jump shot from 6 ft (assist by D. Powell),,22,18
107,2,10:47.0,,A. Roberson misses 3-pt jump shot from 23 ft,22,18
108,2,10:45.0,Defensive rebound by J. Barea,,22,18
109,2,10:37.0,Offensive foul by D. Finney-Smith (drawn by P. Patterson),,22,18
110,2,10:37.0,Turnover by D. Finney-Smith (offensive foul),,22,18
111,2,10:37.0,,P. George enters the game for Á. Abrines,22,18
112,2,10:37.0,,J. Huestis enters the game for A. Roberson,22,18
113,2,10:23.0,,R. Felton makes 2-pt jump shot from 10 ft,22,20
114,2,10:07.0,D. Powell makes 2-pt layup from 1 ft,,24,20
115,2,10:07.0,Shooting foul by D. Johnson (drawn by D. Powell),,24,20
116,2,10:07.0,D. Powell misses free throw 1 of 1,,24,20
117,2,10:05.0,,Defensive rebound by P. Patterson,24,20
118,2,9:53.0,,P. George misses 3-pt jump shot from 26 ft,24,20
119,2,9:50.0,,Offensive rebound by D. Johnson,24,20
120,2,9:42.0,,J. Huestis makes 3-pt jump shot from 22 ft (assist by P. George),24,23
121,2,9:19.0,J. Barea misses 3-pt jump shot from 24 ft,,24,23
122,2,9:17.0,,Defensive rebound by P. Patterson,24,23
123,2,9:13.0,,Turnover by P. George (bad pass),24,23
124,2,8:58.0,D. Finney-Smith misses 3-pt jump shot from 23 ft,,24,23
125,2,8:55.0,,Defensive rebound by P. George,24,23
126,2,8:43.0,,R. Felton makes 2-pt jump shot from 17 ft,24,25
127,2,8:39.0,Dallas full timeout,,24,25
128,2,8:39.0,,R. Westbrook enters the game for R. Felton,24,25
129,2,8:39.0,W. Matthews enters the game for G. Clavell,,24,25
130,2,8:39.0,D. Smith enters the game for D. Finney-Smith,,24,25
131,2,8:29.0,Personal foul by P. George (drawn by D. Smith),,24,25
132,2,8:29.0,,J. Grant enters the game for D. Johnson,24,25
133,2,8:23.0,D. Smith misses 2-pt layup from 4 ft,,24,25
134,2,8:21.0,,Defensive rebound by J. Grant,24,25
135,2,8:17.0,,R. Westbrook misses 2-pt jump shot from 15 ft,24,25
136,2,8:15.0,Defensive rebound by D. Powell,,24,25
137,2,8:02.0,Def 3 sec tech foul by P. Patterson,,24,25
138,2,8:02.0,D. Nowitzki makes technical free throw,,25,25
139,2,7:58.0,Turnover by D. Powell (bad pass),,25,25
140,2,7:46.0,,P. George makes 3-pt jump shot from 24 ft (assist by J. Huestis),25,28
141,2,7:22.0,W. Matthews misses 3-pt jump shot from 26 ft,,25,28
142,2,7:19.0,,Defensive rebound by P. George,25,28
143,2,7:08.0,,Turnover by R. Westbrook (bad pass; steal by J. Barea),25,28
144,2,7:03.0,D. Powell makes 3-pt jump shot from 22 ft (assist by D. Smith),,28,28
145,2,6:39.0,,J. Huestis makes 3-pt jump shot from 24 ft (assist by R. Westbrook),28,31
146,2,6:22.0,D. Nowitzki makes 2-pt jump shot from 6 ft (assist by D. Powell),,30,31
147,2,6:07.0,Technical foul by D. Nowitzki,,30,31
148,2,6:07.0,Technical foul by D. Nowitzki,,30,31
149,2,6:07.0,,R. Westbrook makes technical free throw,30,32
150,2,6:07.0,H. Barnes enters the game for J. Barea,,30,32
151,2,6:07.0,Y. Ferrell enters the game for D. Nowitzki,,30,32
152,2,6:07.0,,J. Grant makes flagrant free throw 1 of 2,30,33
153,2,6:07.0,,J. Grant makes flagrant free throw 2 of 2,30,34
154,2,6:01.0,,R. Westbrook misses 2-pt layup from 1 ft (block by D. Powell),30,34
155,2,5:56.0,Defensive rebound by W. Matthews,,30,34
156,2,5:38.0,H. Barnes misses 2-pt jump shot from 21 ft,,30,34
157,2,5:36.0,,Defensive rebound by J. Grant,30,34
158,2,5:21.0,,P. Patterson makes 2-pt layup from 6 ft (assist by P. George),30,36
159,2,5:02.0,D. Smith makes 2-pt dunk at rim (assist by W. Matthews),,32,36
160,2,4:41.0,,P. Patterson makes 2-pt jump shot at rim (assist by R. Westbrook),32,38
161,2,4:25.0,Turnover by H. Barnes (bad pass; steal by J. Grant),,32,38
162,2,4:23.0,,J. Grant makes 2-pt jump shot from 6 ft,32,40
163,2,4:23.0,,Shooting foul by W. Matthews (drawn by J. Grant),32,40
164,2,4:23.0,,A. Roberson enters the game for P. Patterson,32,40
165,2,4:23.0,,J. Grant misses free throw 1 of 1,32,40
166,2,4:21.0,Defensive rebound by D. Powell,,32,40
167,2,4:09.0,W. Matthews misses 2-pt layup from 3 ft,,32,40
168,2,4:07.0,Offensive rebound by H. Barnes,,32,40
169,2,4:01.0,D. Smith misses 3-pt jump shot from 25 ft,,32,40
170,2,4:01.0,,Defensive rebound by Team,32,40
171,2,3:58.0,,Loose ball foul by J. Grant (drawn by D. Powell),32,40
172,2,3:49.0,Y. Ferrell makes 2-pt layup from 2 ft,,34,40
173,2,3:35.0,,J. Grant makes 2-pt dunk from 1 ft (assist by P. George),34,42
174,2,3:17.0,Personal foul by J. Huestis (drawn by H. Barnes),,34,42
175,2,3:05.0,D. Smith misses 2-pt layup from 1 ft (block by J. Huestis),,34,42
176,2,3:04.0,Offensive rebound by D. Powell,,34,42
177,2,3:04.0,D. Powell makes 2-pt layup at rim,,36,42
178,2,3:04.0,,Oklahoma City full timeout,36,42
179,2,2:49.0,,Turnover by J. Grant (bad pass; steal by D. Powell),36,42
180,2,2:43.0,H. Barnes makes 3-pt jump shot from 24 ft (assist by D. Smith),,39,42
181,2,2:22.0,,P. George misses 2-pt jump shot from 16 ft,39,42
182,2,2:20.0,Defensive rebound by W. Matthews,,39,42
183,2,2:11.0,Y. Ferrell misses 3-pt jump shot from 25 ft,,39,42
184,2,2:08.0,,Defensive rebound by A. Roberson,39,42
185,2,2:02.0,,R. Westbrook misses 2-pt jump shot from 7 ft,39,42
186,2,1:57.0,Defensive rebound by H. Barnes,,39,42
187,2,1:46.0,Turnover by D. Powell (out of bounds lost ball),,39,42
188,2,1:22.0,,Turnover by Team (shot clock),39,42
189,2,1:08.0,D. Smith misses 2-pt dunk from 1 ft (block by J. Grant),,39,42
190,2,1:03.0,,Defensive rebound by A. Roberson,39,42
191,2,1:02.0,,R. Westbrook makes 2-pt layup at rim (assist by A. Roberson),39,44
192,2,0:41.0,W. Matthews misses 2-pt layup from 1 ft,,39,44
193,2,0:39.0,,Defensive rebound by A. Roberson,39,44
194,2,0:28.0,,J. Huestis misses 3-pt jump shot from 24 ft,39,44
195,2,0:24.0,Defensive rebound by H. Barnes,,39,44
196,2,0:07.0,D. Smith makes 3-pt jump shot from 24 ft,,42,44
197,2,0:00.0,,Turnover by R. Westbrook (bad pass; steal by D. Powell),42,44
198,2,0:00.0,D. Powell misses 3-pt jump shot from 53 ft,,42,44
199,2,0:00.0,Offensive rebound by Team,,42,44
200,3,11:43.0,Personal foul by D. Johnson (drawn by D. Nowitzki),,42,44
201,3,11:33.0,D. Smith misses 2-pt layup from 1 ft,,42,44
202,3,11:29.0,Offensive rebound by D. Smith,,42,44
203,3,11:29.0,D. Smith makes 2-pt layup at rim,,44,44
204,3,11:09.0,,D. Johnson makes 2-pt jump shot from 8 ft (assist by A. Roberson),44,46
205,3,10:55.0,D. Smith makes 2-pt layup from 1 ft,,46,46
206,3,10:37.0,,P. George misses 2-pt jump shot from 10 ft,46,46
207,3,10:34.0,Defensive rebound by Y. Ferrell,,46,46
208,3,10:30.0,D. Smith misses 3-pt jump shot from 28 ft,,46,46
209,3,10:28.0,,Defensive rebound by R. Westbrook,46,46
210,3,10:19.0,,Shooting foul by D. Nowitzki (drawn by P. George),46,46
211,3,10:19.0,,P. George makes free throw 1 of 2,46,47
212,3,10:19.0,,P. George makes free throw 2 of 2,46,48
213,3,10:11.0,Personal foul by D. Johnson (drawn by D. Nowitzki),,46,48
214,3,9:59.0,H. Barnes makes 2-pt jump shot from 21 ft,,48,48
215,3,9:43.0,,Personal foul by W. Matthews (drawn by P. George),48,48
216,3,9:43.0,,J. Huestis enters the game for D. Johnson,48,48
217,3,9:39.0,,R. Westbrook makes 2-pt layup from 1 ft,48,50
218,3,9:17.0,Y. Ferrell misses 2-pt layup at rim,,48,50
219,3,9:15.0,,Defensive rebound by R. Westbrook,48,50
220,3,9:10.0,,P. George makes 2-pt dunk at rim,48,52
221,3,9:09.0,Dallas full timeout,,48,52
222,3,8:53.0,Turnover by D. Smith (bad pass; steal by J. Huestis),,48,52
223,3,8:52.0,,Turnover by J. Huestis (bad pass; steal by D. Smith),48,52
224,3,8:49.0,Turnover by D. Smith (bad pass),,48,52
225,3,8:40.0,,R. Westbrook misses 2-pt layup from 1 ft (block by D. Smith),48,52
226,3,8:40.0,,Offensive rebound by Team,48,52
227,3,8:28.0,,A. Roberson makes 2-pt layup from 2 ft (assist by P. George),48,54
228,3,8:10.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,48,54
229,3,8:07.0,,Defensive rebound by J. Grant,48,54
230,3,8:03.0,,Shooting foul by Y. Ferrell (drawn by R. Westbrook),48,54
231,3,8:03.0,,R. Westbrook misses free throw 1 of 2,48,54
232,3,8:03.0,,Offensive rebound by Team,48,54
233,3,8:03.0,,R. Westbrook makes free throw 2 of 2,48,55
234,3,7:48.0,Shooting foul by J. Grant (drawn by D. Smith),,48,55
235,3,7:48.0,D. Smith makes free throw 1 of 1,,51,55
236,3,7:47.0,D. Smith makes 2-pt jump shot from 20 ft,,50,55
237,3,7:40.0,,R. Westbrook makes 3-pt jump shot from 24 ft,51,58
238,3,7:22.0,Turnover by D. Smith (discontinued dribble),,51,58
239,3,7:12.0,,Turnover by R. Westbrook (bad pass; steal by W. Matthews),51,58
240,3,7:05.0,H. Barnes makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),,54,58
241,3,7:05.0,,Oklahoma City full timeout,54,58
242,3,7:05.0,,P. Patterson enters the game for J. Grant,54,58
243,3,6:55.0,,J. Huestis makes 3-pt jump shot from 25 ft (assist by R. Westbrook),54,61
244,3,6:31.0,W. Matthews misses 3-pt jump shot from 22 ft,,54,61
245,3,6:29.0,,Defensive rebound by A. Roberson,54,61
246,3,6:23.0,,Shooting foul by D. Smith (drawn by R. Westbrook),54,61
247,3,6:23.0,,R. Westbrook makes free throw 1 of 2,54,62
248,3,6:23.0,S. Mejri enters the game for D. Nowitzki,,54,62
249,3,6:23.0,,R. Westbrook makes free throw 2 of 2,54,63
250,3,6:08.0,H. Barnes makes 2-pt jump shot from 16 ft,,56,63
251,3,5:56.0,,J. Huestis misses 3-pt jump shot from 22 ft,56,63
252,3,5:54.0,Defensive rebound by H. Barnes,,56,63
253,3,5:44.0,H. Barnes misses 2-pt jump shot from 16 ft,,56,63
254,3,5:42.0,,Defensive rebound by P. George,56,63
255,3,5:35.0,,P. Patterson misses 3-pt jump shot from 25 ft,56,63
256,3,5:35.0,Defensive rebound by H. Barnes,,56,63
257,3,5:21.0,W. Matthews misses 3-pt jump shot from 24 ft,,56,63
258,3,5:21.0,,Defensive rebound by P. George,56,63
259,3,5:12.0,,P. George makes 3-pt jump shot from 26 ft (assist by R. Westbrook),56,66
260,3,4:56.0,Turnover by S. Mejri (lost ball; steal by R. Westbrook),,56,66
261,3,4:52.0,,P. George misses 3-pt jump shot from 25 ft,56,66
262,3,4:50.0,,Offensive rebound by P. George,56,66
263,3,4:39.0,,R. Westbrook makes 3-pt jump shot from 24 ft,56,69
264,3,4:37.0,Dallas full timeout,,56,69
265,3,4:37.0,,Á. Abrines enters the game for A. Roberson,56,69
266,3,4:37.0,D. Finney-Smith enters the game for D. Smith,,56,69
267,3,4:37.0,J. Barea enters the game for W. Matthews,,56,69
268,3,4:31.0,Personal foul by J. Huestis (drawn by H. Barnes),,56,69
269,3,4:20.0,Turnover by H. Barnes (traveling),,56,69
270,3,4:13.0,,Shooting foul by Y. Ferrell (drawn by R. Westbrook),56,69
271,3,4:13.0,,R. Westbrook makes free throw 1 of 2,56,70
272,3,4:13.0,,R. Westbrook makes free throw 2 of 2,56,71
273,3,3:57.0,S. Mejri makes 2-pt layup from 1 ft (assist by J. Barea),,58,71
274,3,3:35.0,,R. Westbrook makes 3-pt jump shot from 25 ft,58,74
275,3,3:15.0,Y. Ferrell makes 2-pt layup from 1 ft,,60,74
276,3,3:15.0,Shooting foul by J. Huestis (drawn by Y. Ferrell),,60,74
277,3,3:15.0,,A. Roberson enters the game for P. George,60,74
278,3,3:15.0,Y. Ferrell makes free throw 1 of 1,,61,74
279,3,3:06.0,,R. Westbrook misses 3-pt jump shot from 25 ft,61,74
280,3,3:03.0,Defensive rebound by S. Mejri,,61,74
281,3,2:52.0,J. Barea misses 2-pt jump shot from 8 ft,,61,74
282,3,2:50.0,Offensive rebound by S. Mejri,,61,74
283,3,2:50.0,Shooting foul by J. Huestis (drawn by S. Mejri),,61,74
284,3,2:50.0,S. Mejri misses free throw 1 of 2,,61,74
285,3,2:50.0,Offensive rebound by Team,,61,74
286,3,2:50.0,,R. Felton enters the game for R. Westbrook,61,74
287,3,2:50.0,,J. Grant enters the game for J. Huestis,61,74
288,3,2:50.0,S. Mejri misses free throw 2 of 2,,61,74
289,3,2:48.0,,Defensive rebound by P. Patterson,61,74
290,3,2:46.0,,Personal take foul by J. Barea (drawn by A. Roberson),61,74
291,3,2:46.0,,A. Roberson misses free throw 1 of 2,61,74
292,3,2:46.0,,Offensive rebound by Team,61,74
293,3,2:46.0,,A. Roberson misses free throw 2 of 2,61,74
294,3,2:41.0,Defensive rebound by H. Barnes,,61,74
295,3,2:32.0,D. Finney-Smith misses 3-pt jump shot from 23 ft,,61,74
296,3,2:31.0,,Defensive rebound by Á. Abrines,61,74
297,3,2:31.0,,Oklahoma City full timeout,61,74
298,3,2:31.0,,P. George enters the game for A. Roberson,61,74
299,3,2:31.0,D. Powell enters the game for S. Mejri,,61,74
300,3,2:18.0,,P. George misses 2-pt jump shot from 16 ft,61,74
301,3,2:14.0,Defensive rebound by H. Barnes,,61,74
302,3,1:59.0,H. Barnes makes 2-pt layup from 1 ft,,63,74
303,3,1:43.0,,R. Felton misses 3-pt jump shot from 24 ft,63,74
304,3,1:41.0,Defensive rebound by H. Barnes,,63,74
305,3,1:29.0,Y. Ferrell misses 2-pt jump shot from 14 ft,,63,74
306,3,1:26.0,,Defensive rebound by J. Grant,63,74
307,3,1:16.0,,Shooting foul by D. Finney-Smith (drawn by P. George),63,74
308,3,1:16.0,,P. George makes free throw 1 of 2,63,75
309,3,1:16.0,D. Smith enters the game for Y. Ferrell,,63,75
310,3,1:16.0,,P. George makes free throw 2 of 2,63,76
311,3,0:58.0,Turnover by D. Finney-Smith (bad pass; steal by P. George),,63,76
312,3,0:55.0,,P. George makes 2-pt layup from 1 ft,63,78
313,3,0:44.0,Personal foul by J. Grant (drawn by H. Barnes),,63,78
314,3,0:44.0,H. Barnes makes free throw 1 of 2,,64,78
315,3,0:44.0,H. Barnes makes free throw 2 of 2,,65,78
316,3,0:36.0,,P. George makes 3-pt jump shot from 25 ft (assist by R. Felton),65,81
317,3,0:24.0,Personal foul by R. Felton (drawn by J. Barea),,65,81
318,3,0:24.0,J. Barea makes free throw 1 of 2,,66,81
319,3,0:24.0,J. Barea makes free throw 2 of 2,,67,81
320,3,0:03.0,,Personal foul by J. Barea (drawn by P. George),67,81
321,3,0:03.0,,P. George makes free throw 1 of 2,67,82
322,3,0:03.0,,A. Roberson enters the game for Á. Abrines,67,82
323,3,0:03.0,,P. George makes free throw 2 of 2,67,83
324,3,0:00.0,J. Barea misses 3-pt jump shot from 53 ft,,67,83
325,3,0:00.0,Offensive rebound by Team,,67,83
326,4,12:00.0,,P. George misses technical free throw,67,83
327,4,12:00.0,,Offensive rebound by Team,67,83
328,4,11:49.0,,Shooting foul by D. Nowitzki (drawn by J. Grant),67,83
329,4,11:49.0,,J. Grant makes free throw 1 of 2,67,84
330,4,11:49.0,,J. Grant makes free throw 2 of 2,67,85
331,4,11:37.0,D. Smith misses 3-pt jump shot from 24 ft,,67,85
332,4,11:34.0,,Defensive rebound by P. Patterson,67,85
333,4,11:26.0,,P. George makes 3-pt jump shot from 24 ft (assist by J. Grant),67,88
334,4,11:24.0,Dallas full timeout,,67,88
335,4,11:04.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,67,88
336,4,11:01.0,Offensive rebound by J. Barea,,67,88
337,4,11:00.0,J. Barea makes 2-pt jump shot from 12 ft,,69,88
338,4,10:41.0,,Offensive foul by P. George (drawn by W. Matthews),69,88
339,4,10:41.0,,Turnover by P. George (offensive foul),69,88
340,4,10:23.0,Shooting foul by Á. Abrines (drawn by D. Powell),,69,88
341,4,10:23.0,D. Powell makes free throw 1 of 2,,70,88
342,4,10:23.0,D. Powell makes free throw 2 of 2,,71,88
343,4,10:11.0,,R. Felton makes 2-pt jump shot from 13 ft (assist by P. George),71,90
344,4,9:50.0,D. Nowitzki makes 2-pt jump shot from 17 ft (assist by D. Smith),,73,90
345,4,9:38.0,,J. Grant makes 2-pt layup from 1 ft (assist by R. Felton),73,92
346,4,9:15.0,D. Powell makes 2-pt layup from 2 ft (assist by D. Nowitzki),,75,92
347,4,9:02.0,,P. George misses 3-pt jump shot from 23 ft,75,92
348,4,8:59.0,Defensive rebound by D. Nowitzki,,75,92
349,4,8:50.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,75,92
350,4,8:44.0,Offensive rebound by W. Matthews,,75,92
351,4,8:43.0,Turnover by W. Matthews (bad pass; steal by P. George),,75,92
352,4,8:37.0,,P. Patterson misses 3-pt jump shot from 25 ft,75,92
353,4,8:35.0,,Offensive rebound by Á. Abrines,75,92
354,4,8:26.0,,Á. Abrines makes 3-pt jump shot from 26 ft (assist by R. Felton),75,95
355,4,8:24.0,Dallas full timeout,,75,95
356,4,8:24.0,,R. Westbrook enters the game for J. Grant,75,95
357,4,8:24.0,,J. Huestis enters the game for Á. Abrines,75,95
358,4,8:24.0,M. Kleber enters the game for D. Powell,,75,95
359,4,8:24.0,H. Barnes enters the game for D. Nowitzki,,75,95
360,4,8:06.0,J. Barea makes 2-pt jump shot from 6 ft,,77,95
361,4,7:44.0,,R. Westbrook misses 2-pt jump shot from 15 ft,77,95
362,4,7:42.0,Defensive rebound by H. Barnes,,77,95
363,4,7:29.0,M. Kleber makes 2-pt layup from 1 ft (assist by W. Matthews),,79,95
364,4,7:14.0,,P. George makes 2-pt jump shot from 7 ft (assist by R. Westbrook),79,97
365,4,7:00.0,D. Smith misses 2-pt jump shot from 15 ft,,79,97
366,4,6:58.0,Offensive rebound by H. Barnes,,79,97
367,4,6:56.0,J. Barea misses 3-pt jump shot from 25 ft,,79,97
368,4,6:54.0,,Defensive rebound by J. Huestis,79,97
369,4,6:51.0,,Personal take foul by J. Barea (drawn by P. George),79,97
370,4,6:51.0,Y. Ferrell enters the game for J. Barea,,79,97
371,4,6:44.0,,J. Huestis misses 3-pt jump shot from 22 ft,79,97
372,4,6:41.0,Defensive rebound by Team,,79,97
373,4,6:41.0,,Loose ball foul by R. Westbrook (drawn by M. Kleber),79,97
374,4,6:29.0,Personal foul by J. Huestis (drawn by W. Matthews),,79,97
375,4,6:20.0,H. Barnes makes 2-pt jump shot from 12 ft,,81,97
376,4,6:02.0,,P. George misses 2-pt jump shot from 14 ft,81,97
377,4,6:00.0,Defensive rebound by H. Barnes,,81,97
378,4,5:56.0,Y. Ferrell makes 3-pt jump shot from 24 ft,,84,97
379,4,5:55.0,,Oklahoma City full timeout,84,97
380,4,5:55.0,,J. Grant enters the game for R. Felton,84,97
381,4,5:55.0,,A. Roberson enters the game for P. Patterson,84,97
382,4,5:40.0,,J. Huestis misses 3-pt jump shot from 25 ft,84,97
383,4,5:38.0,Defensive rebound by Team,,84,97
384,4,5:34.0,Personal foul by P. George (drawn by H. Barnes),,84,97
385,4,5:25.0,M. Kleber misses 2-pt layup from 1 ft,,84,97
386,4,5:21.0,Offensive rebound by M. Kleber,,84,97
387,4,5:21.0,M. Kleber misses 2-pt layup at rim,,84,97
388,4,5:20.0,,Defensive rebound by P. George,84,97
389,4,5:10.0,,R. Westbrook misses 2-pt jump shot from 18 ft,84,97
