,QUARTER,TIME_REMAINING,ORLANDO_ACTION,BOSTON_ACTION,ORLANDO_SCORE,BOSTON_SCORE
30,1,7:04.0,,J. Tatum makes 3-pt jump shot from 24 ft (assist by A. Horford),13,15
31,1,6:57.0,Orlando full timeout,,13,15
32,1,6:37.0,A. Gordon misses 2-pt jump shot from 12 ft (block by J. Tatum),,13,15
33,1,6:32.0,Offensive rebound by A. Gordon,,13,15
34,1,6:32.0,A. Gordon misses 2-pt jump shot from 3 ft,,13,15
35,1,6:32.0,,Defensive rebound by K. Irving,13,15
36,1,6:24.0,,Turnover by K. Irving (bad pass; steal by N. Vučević),13,15
37,1,6:19.0,E. Payton makes 2-pt layup from 1 ft,,15,15
38,1,6:06.0,,Shooting foul by E. Payton (drawn by K. Irving),15,15
39,1,6:06.0,,K. Irving makes free throw 1 of 2,15,16
40,1,6:06.0,,M. Smart enters the game for J. Tatum,15,16
41,1,6:06.0,,K. Irving makes free throw 2 of 2,15,17
42,1,5:58.0,E. Fournier misses 2-pt layup from 1 ft (block by A. Horford),,15,17
43,1,5:52.0,,Defensive rebound by M. Morris,15,17
44,1,5:50.0,,J. Brown makes 2-pt layup from 1 ft (assist by M. Morris),15,19
45,1,5:35.0,Shooting foul by M. Smart (drawn by A. Gordon),,15,19
46,1,5:35.0,A. Gordon makes free throw 1 of 2,,16,19
47,1,5:35.0,J. Simmons enters the game for T. Ross,,16,19
48,1,5:35.0,A. Gordon misses free throw 2 of 2,,16,19
49,1,5:32.0,,Defensive rebound by M. Morris,16,19
50,1,5:15.0,,J. Brown makes 3-pt jump shot from 23 ft (assist by A. Horford),16,22
51,1,5:07.0,Shooting foul by K. Irving (drawn by E. Payton),,16,22
52,1,5:07.0,E. Payton makes free throw 1 of 2,,17,22
53,1,5:07.0,,S. Ojeleye enters the game for M. Morris,17,22
54,1,5:07.0,E. Payton makes free throw 2 of 2,,18,22
55,1,4:52.0,,Turnover by M. Smart (bad pass; steal by N. Vučević),18,22
56,1,4:48.0,Shooting foul by M. Smart (drawn by J. Simmons),,18,22
57,1,4:48.0,J. Simmons misses free throw 1 of 2,,18,22
58,1,4:48.0,Offensive rebound by Team,,18,22
59,1,4:48.0,J. Simmons makes free throw 2 of 2,,19,22
60,1,4:27.0,,K. Irving makes 2-pt layup at rim,19,24
61,1,4:26.0,Personal foul by M. Smart (drawn by E. Payton),,19,24
62,1,4:09.0,Offensive foul by N. Vučević (drawn by M. Smart),,19,24
63,1,4:09.0,Turnover by N. Vučević (offensive foul),,19,24
64,1,3:58.0,,Offensive foul by A. Horford (drawn by E. Payton),19,24
65,1,3:58.0,,Turnover by A. Horford (offensive foul),19,24
66,1,3:58.0,,T. Rozier enters the game for K. Irving,19,24
67,1,3:42.0,A. Gordon misses 2-pt hook shot from 4 ft,,19,24
68,1,3:40.0,Offensive rebound by N. Vučević,,19,24
69,1,3:37.0,Shooting foul by J. Brown (drawn by E. Payton),,19,24
70,1,3:37.0,E. Payton misses free throw 1 of 2,,19,24
71,1,3:37.0,Offensive rebound by Team,,19,24
72,1,3:37.0,E. Payton makes free throw 2 of 2,,20,24
73,1,3:22.0,,J. Brown makes 2-pt jump shot from 19 ft (assist by A. Horford),20,26
74,1,3:03.0,N. Vučević misses 3-pt jump shot from 27 ft,,20,26
75,1,3:00.0,,Defensive rebound by T. Rozier,20,26
76,1,2:53.0,,A. Horford makes 3-pt jump shot from 23 ft (assist by J. Brown),20,29
77,1,2:37.0,J. Simmons misses 2-pt hook shot from 6 ft,,20,29
78,1,2:36.0,Offensive rebound by A. Gordon,,20,29
79,1,2:36.0,Shooting foul by T. Rozier (drawn by A. Gordon),,20,29
80,1,2:36.0,,Boston full timeout,20,29
81,1,2:36.0,B. Biyombo enters the game for E. Payton,,20,29
82,1,2:36.0,D. Augustin enters the game for N. Vučević,,20,29
83,1,2:36.0,A. Gordon makes free throw 1 of 2,,21,29
84,1,2:36.0,A. Gordon makes free throw 2 of 2,,22,29
85,1,2:23.0,,Shooting foul by E. Fournier (drawn by M. Smart),22,29
86,1,2:23.0,,M. Smart misses free throw 1 of 2,22,29
87,1,2:23.0,,Offensive rebound by Team,22,29
88,1,2:23.0,,A. Baynes enters the game for A. Horford,22,29
89,1,2:23.0,,M. Smart makes free throw 2 of 2,22,30
90,1,2:11.0,A. Gordon misses 3-pt jump shot from 27 ft,,22,30
91,1,2:11.0,,Defensive rebound by T. Rozier,22,30
92,1,2:03.0,,T. Rozier makes 3-pt jump shot from 24 ft (assist by J. Brown),22,33
93,1,1:52.0,E. Fournier misses 2-pt jump shot from 4 ft,,22,33
94,1,1:50.0,,Defensive rebound by A. Baynes,22,33
95,1,1:49.0,,Turnover by A. Baynes (bad pass; steal by A. Gordon),22,33
96,1,1:34.0,A. Gordon makes 2-pt layup from 2 ft (assist by D. Augustin),,24,33
97,1,1:25.0,,S. Ojeleye misses 3-pt jump shot from 22 ft,24,33
98,1,1:25.0,,Offensive rebound by A. Baynes,24,33
99,1,1:21.0,,A. Baynes misses 2-pt hook shot from 1 ft,24,33
100,1,1:21.0,,Offensive rebound by A. Baynes,24,33
101,1,1:08.0,,J. Brown makes 3-pt jump shot from 22 ft,24,36
102,1,1:07.0,Orlando full timeout,,24,36
103,1,1:07.0,M. Speights enters the game for A. Gordon,,24,36
104,1,1:07.0,A. Afflalo enters the game for E. Fournier,,24,36
105,1,0:59.0,Turnover by D. Augustin (lost ball; steal by T. Rozier),,24,36
106,1,0:56.0,,T. Rozier makes 2-pt layup from 1 ft,24,38
107,1,0:56.0,,Shooting foul by M. Speights (drawn by T. Rozier),24,38
108,1,0:56.0,,T. Rozier misses free throw 1 of 1,24,38
109,1,0:54.0,,Offensive rebound by T. Rozier,24,38
110,1,0:52.0,,J. Brown misses 3-pt jump shot from 24 ft,24,38
111,1,0:49.0,Defensive rebound by A. Afflalo,,24,38
112,1,0:42.0,J. Simmons misses 3-pt jump shot from 26 ft,,24,38
113,1,0:38.0,,Defensive rebound by M. Smart,24,38
114,1,0:29.0,,M. Smart misses 3-pt jump shot from 25 ft,24,38
115,1,0:25.0,,Offensive rebound by S. Ojeleye,24,38
116,1,0:08.0,,A. Baynes makes 2-pt layup from 1 ft (assist by M. Smart),24,40
117,1,0:00.0,D. Augustin makes 2-pt layup from 1 ft,,26,40
118,2,11:50.0,,A. Baynes makes 2-pt dunk at rim (assist by M. Smart),26,42
119,2,11:35.0,Personal foul by S. Ojeleye (drawn by M. Speights),,26,42
120,2,11:23.0,M. Speights misses 3-pt jump shot from 26 ft,,26,42
121,2,11:21.0,,Defensive rebound by M. Smart,26,42
122,2,11:14.0,,A. Baynes misses 2-pt jump shot from 11 ft,26,42
123,2,11:11.0,Defensive rebound by M. Speights,,26,42
124,2,11:07.0,Turnover by D. Augustin (bad pass; steal by J. Tatum),,26,42
125,2,11:03.0,,J. Tatum misses 2-pt layup from 1 ft,26,42
126,2,11:02.0,Defensive rebound by D. Augustin,,26,42
127,2,10:59.0,J. Simmons misses 3-pt jump shot from 26 ft,,26,42
128,2,10:59.0,,Defensive rebound by S. Ojeleye,26,42
129,2,10:43.0,,S. Ojeleye misses 3-pt jump shot from 24 ft,26,42
130,2,10:43.0,Defensive rebound by J. Simmons,,26,42
131,2,10:33.0,J. Simmons makes 2-pt hook shot from 7 ft,,28,42
132,2,10:13.0,,A. Baynes misses 2-pt hook shot from 5 ft,28,42
133,2,10:13.0,Defensive rebound by B. Biyombo,,28,42
134,2,10:03.0,M. Speights misses 3-pt jump shot from 25 ft,,28,42
135,2,10:03.0,,Defensive rebound by J. Tatum,28,42
136,2,9:53.0,,J. Tatum misses 2-pt layup at rim,28,42
137,2,9:50.0,Defensive rebound by B. Biyombo,,28,42
138,2,9:39.0,J. Simmons makes 2-pt layup from 2 ft (assist by D. Augustin),,30,42
139,2,9:23.0,,S. Ojeleye makes 2-pt jump shot from 12 ft (assist by A. Baynes),30,44
140,2,8:57.0,A. Afflalo misses 2-pt jump shot from 13 ft,,30,44
141,2,8:55.0,,Defensive rebound by A. Baynes,30,44
142,2,8:47.0,,S. Ojeleye misses 3-pt jump shot from 25 ft,30,44
143,2,8:44.0,Defensive rebound by B. Biyombo,,30,44
144,2,8:39.0,M. Speights misses 3-pt jump shot from 26 ft,,30,44
145,2,8:36.0,,Defensive rebound by S. Ojeleye,30,44
146,2,8:26.0,,T. Rozier misses 2-pt jump shot from 8 ft,30,44
147,2,8:23.0,,Offensive rebound by T. Rozier,30,44
148,2,8:21.0,,S. Ojeleye makes 3-pt jump shot from 23 ft (assist by T. Rozier),30,47
149,2,8:05.0,B. Biyombo misses 2-pt hook shot from 4 ft (block by M. Smart),,30,47
150,2,8:02.0,Offensive rebound by B. Biyombo,,30,47
151,2,8:02.0,Turnover by B. Biyombo (traveling),,30,47
152,2,8:02.0,,M. Morris enters the game for S. Ojeleye,30,47
153,2,7:49.0,,T. Rozier misses 3-pt jump shot from 24 ft,30,47
154,2,7:48.0,,Offensive rebound by Team,30,47
155,2,7:48.0,,K. Irving enters the game for M. Smart,30,47
156,2,7:44.0,,A. Baynes makes 2-pt jump shot from 16 ft (assist by T. Rozier),30,49
157,2,7:41.0,Orlando full timeout,,30,49
158,2,7:22.0,Personal foul by J. Tatum (drawn by M. Speights),,30,49
159,2,7:12.0,M. Speights misses 3-pt jump shot from 27 ft,,30,49
160,2,7:09.0,Offensive rebound by J. Simmons,,30,49
161,2,7:07.0,J. Simmons misses 2-pt layup at rim,,30,49
162,2,7:07.0,Offensive rebound by Team,,30,49
163,2,7:06.0,Personal foul by M. Morris (drawn by M. Speights),,30,49
164,2,7:00.0,J. Simmons misses 2-pt layup from 2 ft,,30,49
165,2,6:57.0,,Defensive rebound by K. Irving,30,49
166,2,6:49.0,,K. Irving misses 2-pt jump shot from 4 ft,30,49
167,2,6:47.0,Defensive rebound by J. Simmons,,30,49
168,2,6:30.0,D. Augustin makes 2-pt layup from 1 ft,,32,49
169,2,6:14.0,,Personal foul by J. Simmons (drawn by K. Irving),32,49
170,2,6:14.0,A. Gordon enters the game for A. Afflalo,,32,49
171,2,6:14.0,T. Ross enters the game for M. Speights,,32,49
172,2,6:14.0,E. Payton enters the game for D. Augustin,,32,49
173,2,6:03.0,,T. Rozier makes 2-pt jump shot from 17 ft (assist by K. Irving),32,51
174,2,5:45.0,J. Simmons misses 3-pt jump shot from 25 ft,,32,51
175,2,5:41.0,,Defensive rebound by A. Baynes,32,51
176,2,5:32.0,,M. Morris misses 2-pt layup from 1 ft (block by B. Biyombo),32,51
177,2,5:28.0,,Offensive rebound by A. Baynes,32,51
178,2,5:27.0,,A. Baynes makes 2-pt dunk from 1 ft,32,53
179,2,5:23.0,J. Simmons misses 2-pt layup from 3 ft,,32,53
180,2,5:22.0,Offensive rebound by Team,,32,53
181,2,5:22.0,,A. Horford enters the game for A. Baynes,32,53
182,2,5:22.0,N. Vučević enters the game for B. Biyombo,,32,53
183,2,5:22.0,E. Fournier enters the game for J. Simmons,,32,53
184,2,5:16.0,T. Ross makes 2-pt layup from 3 ft (assist by E. Fournier),,34,53
185,2,4:56.0,,Shooting foul by N. Vučević (drawn by K. Irving),34,53
186,2,4:56.0,,K. Irving makes free throw 1 of 2,34,54
187,2,4:56.0,,K. Irving makes free throw 2 of 2,34,55
188,2,4:44.0,N. Vučević misses 2-pt hook shot from 7 ft,,34,55
189,2,4:40.0,,Defensive rebound by A. Horford,34,55
190,2,4:28.0,,J. Tatum makes 3-pt jump shot from 23 ft (assist by M. Morris),34,58
191,2,4:26.0,Orlando full timeout,,34,58
192,2,4:11.0,N. Vučević misses 2-pt jump shot from 14 ft,,34,58
193,2,4:09.0,Offensive rebound by E. Fournier,,34,58
194,2,4:08.0,E. Fournier misses 2-pt jump shot at rim,,34,58
195,2,4:08.0,,Defensive rebound by M. Morris,34,58
196,2,4:03.0,,Turnover by M. Morris (bad pass; steal by E. Fournier),34,58
197,2,3:59.0,E. Fournier makes 2-pt dunk from 2 ft,,36,58
198,2,3:42.0,,K. Irving makes 2-pt layup at rim,36,60
199,2,3:34.0,Turnover by E. Fournier (traveling),,36,60
200,2,3:34.0,,J. Brown enters the game for J. Tatum,36,60
201,2,3:19.0,,K. Irving misses 2-pt layup from 6 ft,36,60
202,2,3:17.0,Defensive rebound by E. Payton,,36,60
203,2,3:12.0,E. Payton misses 2-pt layup from 1 ft,,36,60
204,2,3:11.0,Offensive rebound by N. Vučević,,36,60
205,2,3:09.0,N. Vučević misses 2-pt layup from 1 ft,,36,60
206,2,3:09.0,Offensive rebound by N. Vučević,,36,60
207,2,3:06.0,N. Vučević makes 2-pt dunk from 2 ft,,38,60
208,2,2:47.0,,T. Rozier makes 3-pt jump shot from 23 ft (assist by J. Brown),38,63
209,2,2:33.0,Turnover by E. Fournier (lost ball; steal by J. Brown),,38,63
210,2,2:28.0,,T. Rozier makes 3-pt jump shot from 25 ft (assist by K. Irving),38,66
211,2,2:13.0,N. Vučević makes 2-pt jump shot from 21 ft (assist by E. Payton),,40,66
212,2,2:03.0,,Personal foul by T. Ross (drawn by T. Rozier),40,66
213,2,2:03.0,,S. Ojeleye enters the game for M. Morris,40,66
214,2,2:03.0,J. Simmons enters the game for E. Fournier,,40,66
215,2,1:53.0,,A. Horford makes 2-pt jump shot from 6 ft,40,68
216,2,1:40.0,N. Vučević misses 3-pt jump shot from 26 ft,,40,68
217,2,1:37.0,,Defensive rebound by J. Brown,40,68
218,2,1:28.0,,K. Irving misses 3-pt jump shot from 22 ft,40,68
219,2,1:24.0,Defensive rebound by E. Payton,,40,68
220,2,1:19.0,E. Payton makes 3-pt jump shot from 26 ft (assist by A. Gordon),,43,68
221,2,1:01.0,,K. Irving makes 2-pt layup at rim (assist by A. Horford),43,70
222,2,0:53.0,Shooting foul by T. Rozier (drawn by A. Gordon),,43,70
223,2,0:53.0,A. Gordon makes free throw 1 of 2,,44,70
224,2,0:53.0,,J. Tatum enters the game for T. Rozier,44,70
225,2,0:53.0,B. Biyombo enters the game for N. Vučević,,44,70
226,2,0:53.0,A. Gordon makes free throw 2 of 2,,45,70
227,2,0:38.0,,A. Horford misses 3-pt jump shot from 24 ft,45,70
228,2,0:35.0,Defensive rebound by A. Gordon,,45,70
229,2,0:31.0,Shooting foul by S. Ojeleye (drawn by A. Gordon),,45,70
230,2,0:31.0,A. Gordon makes free throw 1 of 2,,46,70
231,2,0:31.0,A. Gordon makes free throw 2 of 2,,47,70
232,2,0:23.0,,K. Irving makes 2-pt layup at rim,47,72
233,2,0:23.0,,Shooting foul by B. Biyombo (drawn by K. Irving),47,72
234,2,0:23.0,,K. Irving makes free throw 1 of 1,47,73
235,2,0:04.0,Turnover by J. Simmons (lost ball; steal by J. Brown),,47,73
236,2,0:00.0,,J. Brown misses 2-pt layup at rim,47,73
237,2,0:00.0,Defensive rebound by E. Payton,,47,73
238,3,11:48.0,,M. Morris makes 2-pt layup from 4 ft (assist by A. Horford),47,75
239,3,11:31.0,A. Gordon misses 2-pt layup from 1 ft,,47,75
240,3,11:21.0,Offensive rebound by N. Vučević,,47,75
241,3,11:21.0,N. Vučević makes 2-pt layup at rim,,49,75
242,3,11:19.0,,Shooting foul by J. Simmons (drawn by K. Irving),49,75
243,3,11:19.0,,K. Irving makes free throw 1 of 2,49,76
244,3,11:19.0,,K. Irving makes free throw 2 of 2,49,77
245,3,11:04.0,Turnover by E. Payton (bad pass),,49,77
246,3,10:55.0,,J. Brown misses 2-pt layup from 1 ft,49,77
247,3,10:51.0,,Offensive rebound by J. Tatum,49,77
248,3,10:43.0,,J. Tatum misses 3-pt jump shot from 26 ft,49,77
249,3,10:40.0,Defensive rebound by N. Vučević,,49,77
250,3,10:31.0,T. Ross misses 2-pt jump shot from 5 ft,,49,77
251,3,10:21.0,,Defensive rebound by A. Horford,49,77
252,3,10:18.0,,J. Brown misses 2-pt layup from 3 ft,49,77
253,3,10:18.0,Defensive rebound by N. Vučević,,49,77
254,3,10:04.0,T. Ross makes 2-pt jump shot from 2 ft (assist by J. Simmons),,51,77
255,3,9:45.0,,K. Irving makes 3-pt jump shot from 27 ft (assist by M. Morris),51,80
256,3,9:34.0,Personal foul by K. Irving (drawn by A. Gordon),,51,80
257,3,9:25.0,Personal foul by M. Morris (drawn by A. Gordon),,51,80
258,3,9:18.0,J. Simmons misses 2-pt layup from 3 ft (block by J. Tatum),,51,80
259,3,9:17.0,Offensive rebound by N. Vučević,,51,80
260,3,9:16.0,N. Vučević makes 2-pt layup from 2 ft,,53,80
261,3,8:59.0,,A. Horford misses 2-pt jump shot from 7 ft (block by N. Vučević),53,80
262,3,8:59.0,Defensive rebound by N. Vučević,,53,80
263,3,8:52.0,J. Simmons makes 2-pt layup from 2 ft,,55,80
264,3,8:40.0,,M. Morris makes 2-pt layup from 3 ft,55,82
265,3,8:23.0,A. Gordon misses 2-pt jump shot from 12 ft,,55,82
266,3,8:19.0,,Defensive rebound by J. Brown,55,82
267,3,8:07.0,,M. Morris misses 2-pt jump shot from 15 ft,55,82
268,3,8:04.0,Defensive rebound by E. Payton,,55,82
269,3,8:01.0,E. Payton makes 2-pt layup at rim,,57,82
270,3,8:01.0,,Boston full timeout,57,82
271,3,8:01.0,M. Speights enters the game for A. Gordon,,57,82
272,3,7:38.0,,M. Morris misses 3-pt jump shot from 23 ft,57,82
273,3,7:34.0,Defensive rebound by N. Vučević,,57,82
274,3,7:22.0,N. Vučević misses 2-pt jump shot from 11 ft,,57,82
275,3,7:20.0,,Defensive rebound by Team,57,82
276,3,7:02.0,,K. Irving makes 2-pt layup from 4 ft,57,84
277,3,6:37.0,J. Simmons makes 2-pt layup from 1 ft,,59,84
278,3,6:25.0,,M. Morris misses 3-pt jump shot from 25 ft,59,84
279,3,6:22.0,Defensive rebound by N. Vučević,,59,84
280,3,6:17.0,E. Payton misses 2-pt layup from 1 ft,,59,84
281,3,6:14.0,Offensive rebound by M. Speights,,59,84
282,3,6:13.0,Shooting foul by J. Brown (drawn by T. Ross),,59,84
283,3,6:13.0,T. Ross misses free throw 1 of 2,,59,84
284,3,6:13.0,Offensive rebound by Team,,59,84
285,3,6:13.0,T. Ross makes free throw 2 of 2,,60,84
286,3,5:58.0,,J. Brown misses 2-pt jump shot from 8 ft,60,84
287,3,5:55.0,Defensive rebound by N. Vučević,,60,84
288,3,5:47.0,N. Vučević misses 2-pt jump shot from 7 ft,,60,84
289,3,5:44.0,,Defensive rebound by M. Morris,60,84
290,3,5:36.0,,M. Morris makes 2-pt jump shot from 19 ft,60,86
291,3,5:20.0,E. Payton misses 2-pt jump shot from 8 ft,,60,86
292,3,5:19.0,Offensive rebound by Team,,60,86
293,3,5:19.0,,M. Smart enters the game for J. Tatum,60,86
294,3,5:19.0,,S. Ojeleye enters the game for M. Morris,60,86
295,3,5:19.0,E. Fournier enters the game for N. Vučević,,60,86
296,3,5:19.0,B. Biyombo enters the game for T. Ross,,60,86
297,3,5:19.0,A. Gordon enters the game for M. Speights,,60,86
298,3,5:06.0,J. Simmons makes 3-pt jump shot from 24 ft,,63,86
299,3,4:45.0,,J. Brown makes 2-pt layup from 2 ft (assist by A. Horford),63,88
300,3,4:36.0,A. Gordon misses 2-pt jump shot from 13 ft,,63,88
301,3,4:30.0,,Defensive rebound by K. Irving,63,88
302,3,4:29.0,,K. Irving misses 2-pt layup from 1 ft (block by B. Biyombo),63,88
303,3,4:29.0,,Offensive rebound by Team,63,88
304,3,4:29.0,D. Augustin enters the game for E. Payton,,63,88
305,3,4:19.0,,K. Irving makes 3-pt jump shot from 22 ft,63,91
306,3,4:04.0,Turnover by D. Augustin (lost ball; steal by S. Ojeleye),,63,91
307,3,4:04.0,,Shooting foul by A. Gordon (drawn by S. Ojeleye),63,91
308,3,4:04.0,,S. Ojeleye misses free throw 1 of 2,63,91
309,3,4:04.0,,Offensive rebound by Team,63,91
310,3,4:04.0,,S. Ojeleye makes free throw 2 of 2,63,92
311,3,3:47.0,E. Fournier misses 3-pt jump shot from 24 ft,,63,92
312,3,3:45.0,,Defensive rebound by K. Irving,63,92
313,3,3:41.0,,Shooting foul by J. Simmons (drawn by K. Irving),63,92
314,3,3:41.0,,K. Irving makes free throw 1 of 3,63,93
315,3,3:41.0,,K. Irving makes free throw 2 of 3,63,94
316,3,3:41.0,A. Afflalo enters the game for A. Gordon,,63,94
317,3,3:41.0,S. Mack enters the game for E. Fournier,,63,94
318,3,3:41.0,,K. Irving makes free throw 3 of 3,63,95
319,3,3:21.0,J. Simmons makes 2-pt jump shot from 19 ft,,65,95
320,3,2:59.0,,J. Brown misses 2-pt jump shot from 21 ft,65,95
321,3,2:58.0,Defensive rebound by Team,,65,95
322,3,2:58.0,Orlando full timeout,,65,95
323,3,2:58.0,,T. Rozier enters the game for K. Irving,65,95
324,3,2:58.0,E. Fournier enters the game for A. Afflalo,,65,95
325,3,2:58.0,A. Gordon enters the game for S. Mack,,65,95
326,3,2:39.0,E. Fournier misses 2-pt jump shot from 4 ft,,65,95
327,3,2:35.0,,Defensive rebound by A. Horford,65,95
328,3,2:35.0,,Shooting foul by J. Simmons (drawn by J. Brown),65,95
329,3,2:35.0,,J. Brown makes free throw 1 of 2,65,96
330,3,2:35.0,S. Mack enters the game for J. Simmons,,65,96
331,3,2:35.0,,J. Brown misses free throw 2 of 2,65,96
332,3,2:32.0,Defensive rebound by A. Gordon,,65,96
333,3,2:10.0,A. Gordon misses 2-pt hook shot from 2 ft,,65,96
334,3,2:07.0,,Defensive rebound by T. Rozier,65,96
335,3,2:04.0,,J. Brown misses 2-pt layup from 4 ft (block by B. Biyombo),65,96
336,3,2:04.0,,Offensive rebound by Team,65,96
337,3,1:54.0,,A. Horford misses 3-pt jump shot from 24 ft,65,96
338,3,1:51.0,Defensive rebound by A. Gordon,,65,96
339,3,1:43.0,D. Augustin makes 2-pt jump shot from 15 ft,,67,96
340,3,1:25.0,,T. Rozier makes 3-pt jump shot from 23 ft (assist by J. Brown),67,99
341,3,1:12.0,D. Augustin misses 3-pt jump shot from 28 ft,,67,99
342,3,1:08.0,,Defensive rebound by M. Smart,67,99
343,3,1:02.0,,M. Smart misses 3-pt jump shot from 26 ft,67,99
344,3,1:02.0,Defensive rebound by A. Gordon,,67,99
345,3,0:57.0,Personal foul by T. Rozier (drawn by A. Gordon),,67,99
346,3,0:57.0,,A. Baynes enters the game for A. Horford,67,99
347,3,0:48.0,B. Biyombo makes 2-pt jump shot from 17 ft (assist by E. Fournier),,69,99
348,3,0:31.0,,J. Brown misses 2-pt jump shot from 17 ft,69,99
349,3,0:28.0,Defensive rebound by E. Fournier,,69,99
350,3,0:10.0,Personal foul by M. Smart (drawn by S. Mack),,69,99
351,3,0:10.0,S. Mack misses free throw 1 of 2,,69,99
352,3,0:10.0,Offensive rebound by Team,,69,99
353,3,0:10.0,S. Mack misses free throw 2 of 2,,69,99
354,3,0:08.0,Offensive rebound by Team,,69,99
355,3,0:02.0,E. Fournier misses 2-pt jump shot from 20 ft,,69,99
356,3,0:01.0,,Defensive rebound by M. Smart,69,99
357,4,11:36.0,A. Afflalo misses 2-pt jump shot from 14 ft,,69,99
358,4,11:32.0,,Defensive rebound by G. Yabusele,69,99
359,4,11:18.0,,Shooting foul by M. Hezonja (drawn by S. Ojeleye),69,99
360,4,11:18.0,,S. Ojeleye misses free throw 1 of 2,69,99
361,4,11:18.0,,Offensive rebound by Team,69,99
362,4,11:18.0,,S. Ojeleye misses free throw 2 of 2,69,99
363,4,11:15.0,Defensive rebound by M. Speights,,69,99
364,4,11:07.0,B. Biyombo misses 2-pt layup from 2 ft (block by G. Yabusele),,69,99
365,4,11:07.0,Offensive rebound by Team,,69,99
366,4,10:59.0,M. Speights makes 3-pt jump shot from 24 ft (assist by S. Mack),,72,99
367,4,10:42.0,,M. Smart misses 3-pt jump shot from 28 ft,72,99
368,4,10:42.0,,Offensive rebound by A. Baynes,72,99
369,4,10:32.0,,T. Rozier misses 3-pt jump shot from 26 ft,72,99
370,4,10:28.0,Defensive rebound by B. Biyombo,,72,99
371,4,10:18.0,S. Mack makes 2-pt jump shot from 18 ft,,74,99
372,4,9:58.0,,S. Ojeleye misses 3-pt jump shot from 25 ft,74,99
373,4,9:57.0,Defensive rebound by Team,,74,99
374,4,9:57.0,,Loose ball foul by S. Ojeleye (drawn by A. Afflalo),74,99
375,4,9:57.0,,Technical foul by Team,74,99
376,4,9:57.0,A. Afflalo misses technical free throw,,74,99
377,4,9:57.0,Offensive rebound by Team,,74,99
378,4,9:46.0,M. Speights makes 3-pt jump shot from 25 ft (assist by S. Mack),,77,99
379,4,9:23.0,,M. Smart makes 3-pt jump shot from 26 ft,77,102
380,4,9:00.0,A. Afflalo makes 3-pt jump shot from 22 ft (assist by S. Mack),,80,102
381,4,8:45.0,,S. Ojeleye misses 3-pt jump shot from 23 ft,80,102
382,4,8:42.0,,Offensive rebound by G. Yabusele,80,102
383,4,8:33.0,,M. Smart misses 3-pt jump shot from 26 ft,80,102
384,4,8:29.0,Defensive rebound by S. Mack,,80,102
385,4,8:22.0,B. Biyombo makes 2-pt hook shot from 5 ft (assist by S. Mack),,82,102
386,4,8:22.0,,Boston full timeout,82,102
387,4,8:22.0,,M. Morris enters the game for S. Ojeleye,82,102
388,4,8:11.0,,M. Morris misses 2-pt jump shot from 18 ft,82,102
389,4,8:07.0,,Offensive rebound by A. Baynes,82,102
