,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MILWAUKEE_ACTION,ATLANTA_SCORE,MILWAUKEE_SCORE
70,1,3:51.0,Personal foul by E. Bledsoe (drawn by D. Schröder),,15,14
71,1,3:51.0,,S. Brown enters the game for T. Snell,15,14
72,1,3:51.0,T. Prince enters the game for D. Schröder,,15,14
73,1,3:36.0,T. Prince makes 3-pt jump shot from 26 ft (assist by M. Delaney),,18,14
74,1,3:18.0,,K. Middleton misses 2-pt jump shot from 20 ft,18,14
75,1,3:16.0,Defensive rebound by M. Delaney,,18,14
76,1,3:10.0,M. Muscala misses 3-pt jump shot from 26 ft,,18,14
77,1,3:06.0,,Defensive rebound by S. Brown,18,14
78,1,3:00.0,,T. Zeller misses 2-pt hook shot from 5 ft (block by J. Collins),18,14
79,1,2:57.0,Defensive rebound by M. Muscala,,18,14
80,1,2:41.0,T. Prince makes 2-pt layup at rim,,20,14
81,1,2:25.0,,J. Parker misses 2-pt jump shot from 18 ft,20,14
82,1,2:21.0,,Offensive rebound by S. Brown,20,14
83,1,2:21.0,,Shooting foul by T. Prince (drawn by K. Middleton),20,14
84,1,2:21.0,,K. Middleton makes free throw 1 of 2,20,15
85,1,2:21.0,,K. Middleton makes free throw 2 of 2,20,16
86,1,1:58.0,Turnover by M. Muscala (traveling),,20,16
87,1,1:39.0,,T. Zeller makes 2-pt jump shot from 16 ft,20,18
88,1,1:19.0,M. Delaney misses 2-pt layup from 3 ft (block by T. Zeller),,20,18
89,1,1:18.0,Offensive rebound by J. Collins,,20,18
90,1,1:18.0,Personal foul by K. Middleton (drawn by J. Collins),,20,18
91,1,1:18.0,,J. Terry enters the game for E. Bledsoe,20,18
92,1,1:18.0,,G. Antetokounmpo enters the game for K. Middleton,20,18
93,1,1:09.0,T. Prince misses 3-pt jump shot from 26 ft,,20,18
94,1,1:09.0,Offensive rebound by Team,,20,18
95,1,1:09.0,,Loose ball foul by S. Brown (drawn by M. Muscala),20,18
96,1,1:09.0,M. Muscala makes free throw 1 of 2,,21,18
97,1,1:09.0,M. Muscala makes free throw 2 of 2,,22,18
98,1,0:52.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,22,18
99,1,0:48.0,Defensive rebound by D. Bembry,,22,18
100,1,0:38.0,Shooting foul by T. Zeller (drawn by T. Prince),,22,18
101,1,0:38.0,T. Prince misses free throw 1 of 2,,22,18
102,1,0:38.0,Offensive rebound by Team,,22,18
103,1,0:38.0,T. Prince misses free throw 2 of 2,,22,18
104,1,0:35.0,,Defensive rebound by T. Zeller,22,18
105,1,0:27.0,,S. Brown makes 3-pt jump shot from 26 ft (assist by J. Terry),22,21
106,1,0:06.0,J. Collins misses 2-pt layup from 4 ft (block by S. Brown),,22,21
107,1,0:01.0,Offensive rebound by D. Bembry,,22,21
108,1,0:00.0,T. Prince makes 2-pt jump shot from 13 ft (assist by D. Bembry),,24,21
109,2,11:39.0,,J. Parker misses 2-pt jump shot from 4 ft,24,21
110,2,11:39.0,,Offensive rebound by T. Zeller,24,21
111,2,11:37.0,,T. Zeller makes 2-pt layup at rim,24,23
112,2,11:19.0,M. Muscala makes 3-pt jump shot from 23 ft (assist by M. Delaney),,27,23
113,2,11:02.0,,J. Parker misses 2-pt layup from 3 ft (block by J. Collins),27,23
114,2,11:02.0,Defensive rebound by M. Delaney,,27,23
115,2,10:45.0,T. Prince misses 2-pt layup from 2 ft,,27,23
116,2,10:43.0,,Defensive rebound by G. Antetokounmpo,27,23
117,2,10:32.0,,G. Antetokounmpo misses 2-pt jump shot from 11 ft,27,23
118,2,10:28.0,Defensive rebound by M. Delaney,,27,23
119,2,10:14.0,T. Prince misses 3-pt jump shot from 23 ft,,27,23
120,2,10:12.0,,Defensive rebound by G. Antetokounmpo,27,23
121,2,10:05.0,,J. Parker misses 2-pt jump shot from 16 ft,27,23
122,2,10:00.0,Defensive rebound by M. Delaney,,27,23
123,2,9:54.0,Personal foul by G. Antetokounmpo (drawn by J. Collins),,27,23
124,2,9:54.0,,S. Kilpatrick enters the game for J. Parker,27,23
125,2,9:54.0,K. Bazemore enters the game for T. Prince,,27,23
126,2,9:54.0,E. İlyasova enters the game for M. Muscala,,27,23
127,2,9:40.0,M. Delaney misses 2-pt jump shot from 11 ft,,27,23
128,2,9:40.0,Offensive rebound by Team,,27,23
129,2,9:40.0,Turnover by Team (shot clock),,27,23
130,2,9:32.0,,S. Kilpatrick misses 2-pt jump shot from 9 ft,27,23
131,2,9:32.0,Defensive rebound by M. Delaney,,27,23
132,2,9:25.0,Shooting foul by T. Zeller (drawn by E. İlyasova),,27,23
133,2,9:25.0,E. İlyasova makes free throw 1 of 2,,28,23
134,2,9:25.0,E. İlyasova misses free throw 2 of 2,,28,23
135,2,9:21.0,,Defensive rebound by G. Antetokounmpo,28,23
136,2,9:17.0,,Personal foul by I. Taylor (drawn by G. Antetokounmpo),28,23
137,2,9:08.0,,Personal foul by J. Collins (drawn by T. Zeller),28,23
138,2,9:00.0,,S. Kilpatrick misses 3-pt jump shot from 23 ft,28,23
139,2,8:58.0,Defensive rebound by E. İlyasova,,28,23
140,2,8:46.0,K. Bazemore misses 2-pt jump shot from 19 ft,,28,23
141,2,8:42.0,Offensive rebound by E. İlyasova,,28,23
142,2,8:36.0,K. Bazemore misses 2-pt layup from 5 ft,,28,23
143,2,8:34.0,,Defensive rebound by S. Brown,28,23
144,2,8:20.0,,J. Terry makes 3-pt jump shot from 22 ft (assist by G. Antetokounmpo),28,26
145,2,8:03.0,E. İlyasova misses 3-pt jump shot from 22 ft,,28,26
146,2,8:02.0,,Defensive rebound by G. Antetokounmpo,28,26
147,2,7:56.0,,S. Brown misses 3-pt jump shot from 22 ft,28,26
148,2,7:55.0,Defensive rebound by I. Taylor,,28,26
149,2,7:39.0,Turnover by M. Delaney (bad pass; steal by S. Brown),,28,26
150,2,7:28.0,,T. Zeller makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),28,28
151,2,7:28.0,Atlanta full timeout,,28,28
152,2,7:28.0,,T. Snell enters the game for S. Brown,28,28
153,2,7:28.0,D. Dedmon enters the game for M. Delaney,,28,28
154,2,7:28.0,D. Schröder enters the game for J. Collins,,28,28
155,2,7:13.0,Turnover by D. Dedmon (bad pass; steal by J. Terry),,28,28
156,2,7:10.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by J. Terry),28,30
157,2,6:52.0,Turnover by D. Schröder (bad pass; steal by G. Antetokounmpo),,28,30
158,2,6:45.0,,T. Snell misses 3-pt jump shot from 28 ft,28,30
159,2,6:42.0,Defensive rebound by I. Taylor,,28,30
160,2,6:40.0,D. Dedmon makes 3-pt jump shot from 27 ft (assist by I. Taylor),,31,30
161,2,6:11.0,,J. Terry misses 3-pt jump shot from 26 ft,31,30
162,2,6:08.0,Defensive rebound by E. İlyasova,,31,30
163,2,6:03.0,Turnover by K. Bazemore (out of bounds lost ball),,31,30
164,2,6:03.0,,T. Maker enters the game for T. Zeller,31,30
165,2,6:03.0,T. Dorsey enters the game for I. Taylor,,31,30
166,2,5:42.0,,T. Snell makes 3-pt jump shot from 22 ft (assist by S. Kilpatrick),31,33
167,2,5:25.0,K. Bazemore makes 3-pt jump shot from 22 ft (assist by E. İlyasova),,34,33
168,2,5:12.0,,T. Maker misses 3-pt jump shot from 27 ft,34,33
169,2,5:09.0,Defensive rebound by K. Bazemore,,34,33
170,2,5:02.0,E. İlyasova misses 2-pt layup from 3 ft,,34,33
171,2,5:02.0,Offensive rebound by E. İlyasova,,34,33
172,2,5:02.0,E. İlyasova makes 2-pt layup from 3 ft,,36,33
173,2,5:02.0,,Milwaukee full timeout,36,33
174,2,5:02.0,,E. Bledsoe enters the game for J. Terry,36,33
175,2,5:02.0,,K. Middleton enters the game for S. Kilpatrick,36,33
176,2,5:02.0,J. Collins enters the game for E. İlyasova,,36,33
177,2,4:53.0,,E. Bledsoe misses 2-pt jump shot from 18 ft,36,33
178,2,4:50.0,Defensive rebound by K. Bazemore,,36,33
179,2,4:39.0,T. Dorsey misses 3-pt jump shot from 29 ft,,36,33
180,2,4:33.0,,Defensive rebound by K. Middleton,36,33
181,2,4:22.0,,T. Maker misses 2-pt hook shot from 6 ft (block by J. Collins),36,33
182,2,4:18.0,,Offensive rebound by T. Snell,36,33
183,2,4:13.0,,K. Middleton misses 2-pt layup from 2 ft (block by J. Collins),36,33
184,2,4:10.0,,Offensive rebound by K. Middleton,36,33
185,2,4:08.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,36,33
186,2,3:56.0,Defensive rebound by T. Dorsey,,36,33
187,2,3:47.0,K. Bazemore misses 3-pt jump shot from 25 ft,,36,33
188,2,3:45.0,,Defensive rebound by K. Middleton,36,33
189,2,3:38.0,,T. Maker makes 2-pt layup from 1 ft (assist by E. Bledsoe),36,35
190,2,3:19.0,K. Bazemore makes 3-pt jump shot from 25 ft,,39,35
191,2,3:01.0,,K. Middleton misses 2-pt layup from 3 ft (block by K. Bazemore),39,35
192,2,2:57.0,Defensive rebound by D. Dedmon,,39,35
193,2,2:54.0,T. Dorsey misses 3-pt jump shot from 23 ft,,39,35
194,2,2:54.0,Offensive rebound by J. Collins,,39,35
195,2,2:47.0,K. Bazemore misses 3-pt jump shot from 27 ft,,39,35
196,2,2:47.0,Offensive rebound by T. Dorsey,,39,35
197,2,2:26.0,D. Schröder makes 2-pt layup at rim (assist by T. Dorsey),,41,35
198,2,2:12.0,,T. Maker makes 2-pt layup from 1 ft (assist by E. Bledsoe),41,37
199,2,2:00.0,D. Dedmon misses 3-pt jump shot from 26 ft,,41,37
200,2,1:57.0,,Defensive rebound by Team,41,37
201,2,1:57.0,,J. Parker enters the game for G. Antetokounmpo,41,37
202,2,1:57.0,T. Prince enters the game for T. Dorsey,,41,37
203,2,1:57.0,M. Muscala enters the game for D. Dedmon,,41,37
204,2,1:57.0,D. Bembry enters the game for K. Bazemore,,41,37
205,2,1:46.0,,K. Middleton makes 2-pt jump shot from 17 ft (assist by E. Bledsoe),41,39
206,2,1:28.0,D. Schröder misses 2-pt jump shot from 19 ft,,41,39
207,2,1:25.0,,Defensive rebound by J. Parker,41,39
208,2,1:04.0,,K. Middleton misses 3-pt jump shot from 26 ft,41,39
209,2,1:02.0,Defensive rebound by D. Schröder,,41,39
210,2,0:56.0,Turnover by D. Schröder (lost ball; steal by E. Bledsoe),,41,39
211,2,0:52.0,,Shooting foul by M. Muscala (drawn by J. Parker),41,39
212,2,0:52.0,,J. Parker makes free throw 1 of 2,41,40
213,2,0:52.0,,J. Parker makes free throw 2 of 2,41,41
214,2,0:32.0,D. Bembry misses 3-pt jump shot from 26 ft,,41,41
215,2,0:29.0,,Defensive rebound by J. Parker,41,41
216,2,0:25.0,,T. Snell misses 2-pt layup from 2 ft,41,41
217,2,0:25.0,,Offensive rebound by Team,41,41
218,2,0:05.0,,Turnover by E. Bledsoe (lost ball; steal by T. Prince),41,41
219,2,0:05.0,Personal take foul by E. Bledsoe (drawn by T. Prince),,41,41
220,2,0:00.0,D. Schröder makes 2-pt jump shot from 16 ft,,43,41
221,3,11:38.0,,T. Snell misses 2-pt jump shot from 21 ft,43,41
222,3,11:36.0,Defensive rebound by D. Dedmon,,43,41
223,3,11:22.0,Shooting foul by G. Antetokounmpo (drawn by T. Prince),,43,41
224,3,11:22.0,T. Prince makes free throw 1 of 2,,44,41
225,3,11:22.0,T. Prince makes free throw 2 of 2,,45,41
226,3,11:15.0,,T. Snell misses 2-pt layup from 2 ft (block by D. Dedmon),45,41
227,3,11:10.0,,Offensive rebound by T. Maker,45,41
228,3,11:05.0,,G. Antetokounmpo misses 2-pt jump shot from 18 ft,45,41
229,3,11:00.0,,Offensive rebound by E. Bledsoe,45,41
230,3,10:57.0,,E. Bledsoe makes 2-pt layup from 2 ft,45,43
231,3,10:37.0,E. İlyasova makes 2-pt layup from 1 ft (assist by T. Prince),,47,43
232,3,10:18.0,,E. Bledsoe misses 3-pt jump shot from 22 ft,47,43
233,3,10:10.0,,Offensive rebound by G. Antetokounmpo,47,43
234,3,10:10.0,,G. Antetokounmpo makes 2-pt dunk at rim,47,45
235,3,10:01.0,K. Bazemore misses 3-pt jump shot from 26 ft,,47,45
236,3,9:58.0,,Defensive rebound by G. Antetokounmpo,47,45
237,3,9:50.0,,K. Middleton makes 3-pt jump shot from 23 ft (assist by T. Snell),47,48
238,3,9:22.0,T. Prince misses 3-pt jump shot from 25 ft,,47,48
239,3,9:19.0,,Defensive rebound by G. Antetokounmpo,47,48
240,3,9:18.0,,Shooting foul by D. Schröder (drawn by T. Maker),47,48
241,3,9:18.0,,T. Maker makes free throw 1 of 2,47,49
242,3,9:18.0,,T. Maker misses free throw 2 of 2,47,49
243,3,9:13.0,Defensive rebound by K. Bazemore,,47,49
244,3,9:01.0,Turnover by D. Schröder (bad pass),,47,49
245,3,8:47.0,,G. Antetokounmpo misses 3-pt jump shot from 25 ft,47,49
246,3,8:44.0,Defensive rebound by D. Dedmon,,47,49
247,3,8:25.0,D. Schröder makes 2-pt layup from 1 ft,,49,49
248,3,8:19.0,Violation by T. Prince (kicked ball),,49,49
249,3,8:04.0,,T. Maker makes 2-pt layup from 1 ft (assist by E. Bledsoe),49,51
250,3,7:54.0,D. Schröder misses 3-pt jump shot from 27 ft,,49,51
251,3,7:52.0,Offensive rebound by D. Dedmon,,49,51
252,3,7:52.0,D. Dedmon misses 2-pt dunk from 1 ft,,49,51
253,3,7:48.0,Offensive rebound by D. Dedmon,,49,51
254,3,7:47.0,D. Dedmon makes 2-pt layup from 1 ft,,51,51
255,3,7:26.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,51,51
256,3,7:20.0,Defensive rebound by K. Bazemore,,51,51
257,3,7:17.0,Turnover by K. Bazemore (bad pass),,51,51
258,3,7:04.0,,E. Bledsoe makes 2-pt layup at rim,51,53
259,3,7:03.0,Atlanta full timeout,,51,53
260,3,7:03.0,T. Dorsey enters the game for T. Prince,,51,53
261,3,6:39.0,D. Schröder misses 3-pt jump shot from 24 ft (block by E. Bledsoe),,51,53
262,3,6:39.0,Offensive rebound by Team,,51,53
263,3,6:39.0,Turnover by Team (shot clock),,51,53
264,3,6:27.0,,T. Maker makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),51,56
265,3,6:05.0,D. Dedmon makes 2-pt hook shot from 7 ft (assist by K. Bazemore),,53,56
266,3,5:53.0,,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),53,59
267,3,5:31.0,E. İlyasova misses 3-pt jump shot from 23 ft,,53,59
268,3,5:28.0,,Defensive rebound by G. Antetokounmpo,53,59
269,3,5:20.0,,Turnover by G. Antetokounmpo (bad pass; steal by E. İlyasova),53,59
270,3,5:11.0,D. Schröder misses 2-pt layup from 3 ft,,53,59
271,3,5:11.0,,Defensive rebound by Team,53,59
272,3,5:11.0,,J. Parker enters the game for G. Antetokounmpo,53,59
273,3,5:11.0,M. Delaney enters the game for E. İlyasova,,53,59
274,3,5:11.0,J. Collins enters the game for K. Bazemore,,53,59
275,3,4:59.0,,Personal foul by D. Dedmon (drawn by J. Parker),53,59
276,3,4:59.0,M. Muscala enters the game for D. Dedmon,,53,59
277,3,4:53.0,,K. Middleton makes 2-pt jump shot from 11 ft,53,61
278,3,4:26.0,J. Collins misses 2-pt dunk from 3 ft (block by E. Bledsoe),,53,61
279,3,4:26.0,,Defensive rebound by T. Snell,53,61
280,3,4:20.0,,J. Parker makes 2-pt dunk at rim (assist by T. Maker),53,63
281,3,4:19.0,Atlanta full timeout,,53,63
282,3,4:19.0,,T. Zeller enters the game for T. Maker,53,63
283,3,4:19.0,T. Prince enters the game for D. Schröder,,53,63
284,3,4:02.0,T. Prince misses 3-pt jump shot from 25 ft,,53,63
285,3,3:57.0,,Defensive rebound by K. Middleton,53,63
286,3,3:51.0,,E. Bledsoe misses 2-pt jump shot from 13 ft,53,63
287,3,3:49.0,,Offensive rebound by T. Zeller,53,63
288,3,3:46.0,,Turnover by K. Middleton (bad pass; steal by J. Collins),53,63
289,3,3:44.0,Personal foul by T. Snell (drawn by T. Prince),,53,63
290,3,3:44.0,,S. Brown enters the game for T. Snell,53,63
291,3,3:37.0,M. Muscala misses 3-pt jump shot from 26 ft,,53,63
292,3,3:33.0,,Defensive rebound by T. Zeller,53,63
293,3,3:24.0,,K. Middleton misses 2-pt jump shot from 18 ft,53,63
294,3,3:19.0,,Offensive rebound by T. Zeller,53,63
295,3,2:58.0,,K. Middleton makes 2-pt jump shot from 6 ft,53,65
296,3,2:41.0,T. Prince makes 2-pt layup from 1 ft,,55,65
297,3,2:24.0,,S. Brown misses 2-pt jump shot from 6 ft,55,65
298,3,2:21.0,Defensive rebound by M. Delaney,,55,65
299,3,2:20.0,Shooting foul by K. Middleton (drawn by M. Delaney),,55,65
300,3,2:20.0,M. Delaney makes free throw 1 of 2,,56,65
301,3,2:20.0,M. Delaney makes free throw 2 of 2,,57,65
302,3,1:55.0,,T. Zeller makes 2-pt dunk from 1 ft (assist by E. Bledsoe),57,67
303,3,1:41.0,J. Collins misses 2-pt layup from 1 ft,,57,67
304,3,1:40.0,,Defensive rebound by K. Middleton,57,67
305,3,1:32.0,,J. Parker misses 2-pt layup from 2 ft,57,67
306,3,1:30.0,,Offensive rebound by J. Parker,57,67
307,3,1:27.0,,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by S. Brown),57,70
308,3,1:08.0,Personal foul by E. Bledsoe,,57,70
309,3,1:08.0,,G. Antetokounmpo enters the game for E. Bledsoe,57,70
310,3,1:08.0,,J. Terry enters the game for K. Middleton,57,70
311,3,1:08.0,D. Bembry enters the game for T. Dorsey,,57,70
312,3,1:08.0,,Technical foul by E. Bledsoe,57,70
313,3,1:08.0,M. Delaney makes technical free throw,,58,70
314,3,1:01.0,M. Muscala misses 3-pt jump shot from 27 ft,,58,70
315,3,0:57.0,,Defensive rebound by J. Terry,58,70
316,3,0:39.0,,G. Antetokounmpo makes 2-pt jump shot from 18 ft,58,72
317,3,0:34.0,T. Prince misses 2-pt jump shot from 15 ft,,58,72
318,3,0:32.0,Offensive rebound by J. Collins,,58,72
319,3,0:32.0,J. Collins makes 2-pt layup from 1 ft,,60,72
320,3,0:18.0,,S. Brown misses 2-pt layup from 1 ft,60,72
321,3,0:17.0,,Offensive rebound by T. Zeller,60,72
322,3,0:17.0,,T. Zeller makes 2-pt layup at rim,60,74
323,3,0:12.0,Turnover by T. Prince (bad pass; steal by J. Terry),,60,74
324,3,0:07.0,,S. Brown misses 3-pt jump shot from 27 ft,60,74
325,3,0:03.0,Defensive rebound by M. Delaney,,60,74
326,3,0:00.0,Shooting foul by S. Brown (drawn by M. Delaney),,60,74
327,3,0:00.0,M. Delaney makes free throw 1 of 2,,61,74
328,3,0:00.0,,S. Kilpatrick enters the game for S. Brown,61,74
329,3,0:00.0,M. Delaney misses free throw 2 of 2,,61,74
330,3,0:00.0,Offensive rebound by M. Muscala,,61,74
331,3,0:00.0,M. Muscala misses 2-pt dunk at rim,,61,74
332,3,0:00.0,Offensive rebound by Team,,61,74
333,4,11:46.0,Personal foul by G. Antetokounmpo (drawn by J. Collins),,61,74
334,4,11:34.0,D. Bembry makes 2-pt layup from 1 ft (assist by I. Taylor),,63,74
335,4,11:23.0,,J. Parker misses 2-pt layup from 4 ft,63,74
336,4,11:23.0,Defensive rebound by J. Collins,,63,74
337,4,11:08.0,T. Prince misses 2-pt layup from 5 ft,,63,74
338,4,11:05.0,,Defensive rebound by S. Kilpatrick,63,74
339,4,10:49.0,,S. Kilpatrick misses 2-pt jump shot from 15 ft,63,74
340,4,10:49.0,,Offensive rebound by Team,63,74
341,4,10:49.0,Loose ball foul by M. Muscala (drawn by T. Zeller),,63,74
342,4,10:49.0,,S. Brown enters the game for J. Parker,63,74
343,4,10:28.0,,S. Brown misses 3-pt jump shot from 25 ft,63,74
344,4,10:26.0,Defensive rebound by M. Muscala,,63,74
345,4,10:17.0,M. Muscala makes 3-pt jump shot from 27 ft (assist by I. Taylor),,66,74
346,4,9:57.0,,G. Antetokounmpo misses 2-pt jump shot from 16 ft,66,74
347,4,9:53.0,Defensive rebound by I. Taylor,,66,74
348,4,9:50.0,I. Taylor misses 2-pt layup from 1 ft (block by J. Terry),,66,74
349,4,9:50.0,Offensive rebound by Team,,66,74
350,4,9:50.0,E. İlyasova enters the game for J. Collins,,66,74
351,4,9:39.0,M. Muscala misses 2-pt hook shot from 6 ft,,66,74
352,4,9:36.0,,Defensive rebound by G. Antetokounmpo,66,74
353,4,9:29.0,,S. Kilpatrick makes 2-pt jump shot from 9 ft,66,76
354,4,9:09.0,E. İlyasova misses 3-pt jump shot from 22 ft,,66,76
355,4,9:07.0,,Defensive rebound by G. Antetokounmpo,66,76
356,4,8:51.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,66,76
357,4,8:51.0,Defensive rebound by D. Bembry,,66,76
358,4,8:36.0,E. İlyasova makes 2-pt jump shot from 16 ft (assist by T. Prince),,68,76
359,4,8:13.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by J. Terry),68,78
360,4,8:04.0,Shooting foul by G. Antetokounmpo (drawn by E. İlyasova),,68,78
361,4,8:04.0,E. İlyasova makes free throw 1 of 2,,69,78
362,4,8:04.0,,K. Middleton enters the game for J. Terry,69,78
363,4,8:04.0,,E. Bledsoe enters the game for G. Antetokounmpo,69,78
364,4,8:04.0,K. Bazemore enters the game for T. Prince,,69,78
365,4,8:04.0,D. Dedmon enters the game for M. Muscala,,69,78
366,4,8:04.0,D. Schröder enters the game for D. Bembry,,69,78
367,4,8:04.0,E. İlyasova makes free throw 2 of 2,,70,78
368,4,7:48.0,,E. Bledsoe misses 2-pt jump shot from 16 ft,70,78
369,4,7:46.0,Defensive rebound by E. İlyasova,,70,78
370,4,7:35.0,D. Schröder makes 2-pt layup from 2 ft,,72,78
371,4,7:35.0,,Milwaukee full timeout,72,78
372,4,7:35.0,,T. Snell enters the game for S. Kilpatrick,72,78
373,4,7:18.0,,K. Middleton misses 2-pt jump shot from 20 ft,72,78
374,4,7:15.0,Defensive rebound by E. İlyasova,,72,78
375,4,7:02.0,D. Schröder misses 2-pt layup from 2 ft (block by K. Middleton),,72,78
376,4,6:59.0,,Defensive rebound by T. Zeller,72,78
377,4,6:58.0,,Turnover by T. Zeller (bad pass; steal by E. İlyasova),72,78
378,4,6:42.0,E. İlyasova misses 2-pt jump shot from 15 ft,,72,78
379,4,6:40.0,,Defensive rebound by S. Brown,72,78
