,QUARTER,TIME_REMAINING,BOSTON_ACTION,WASHINGTON_ACTION,BOSTON_SCORE,WASHINGTON_SCORE
55,1,3:48.0,,T. Satoranský misses 2-pt jump shot from 13 ft,16,19
56,1,3:48.0,Defensive rebound by M. Morris,,16,19
57,1,3:32.0,T. Rozier makes 2-pt layup from 1 ft,,18,19
58,1,3:15.0,,B. Beal misses 2-pt jump shot from 8 ft (block by A. Horford),18,19
59,1,3:15.0,,Offensive rebound by M. Gortat,18,19
60,1,3:15.0,,Shooting foul by T. Rozier (drawn by M. Gortat),18,19
61,1,3:15.0,,M. Gortat makes free throw 1 of 2,18,20
62,1,3:15.0,,T. Frazier enters the game for T. Satoranský,18,20
63,1,3:15.0,G. Monroe enters the game for K. Irving,,18,20
64,1,3:15.0,D. Theis enters the game for A. Horford,,18,20
65,1,3:15.0,,M. Gortat misses free throw 2 of 2,18,20
66,1,3:13.0,Defensive rebound by M. Morris,,18,20
67,1,2:59.0,T. Rozier makes 3-pt jump shot from 26 ft,,21,20
68,1,2:37.0,,Turnover by T. Frazier (bad pass; steal by G. Monroe),21,20
69,1,2:22.0,G. Monroe misses 2-pt hook shot from 8 ft,,21,20
70,1,2:19.0,,Defensive rebound by O. Porter,21,20
71,1,2:13.0,,O. Porter makes 2-pt jump shot from 19 ft (assist by M. Gortat),21,22
72,1,1:59.0,,Violation by M. Gortat (kicked ball),21,22
73,1,1:59.0,,I. Mahinmi enters the game for M. Gortat,21,22
74,1,1:59.0,,M. Scott enters the game for O. Porter,21,22
75,1,1:46.0,Turnover by T. Rozier (bad pass; steal by T. Frazier),,21,22
76,1,1:41.0,,M. Scott makes 2-pt layup at rim (assist by B. Beal),21,24
77,1,1:23.0,J. Tatum misses 2-pt jump shot from 19 ft,,21,24
78,1,1:19.0,,Defensive rebound by K. Oubre,21,24
79,1,1:14.0,,K. Oubre misses 3-pt jump shot from 26 ft,21,24
80,1,1:12.0,Defensive rebound by T. Rozier,,21,24
81,1,1:01.0,Shooting foul by K. Oubre (drawn by M. Morris),,21,24
82,1,1:01.0,M. Morris makes free throw 1 of 2,,22,24
83,1,1:01.0,J. Brown enters the game for J. Tatum,,22,24
84,1,1:01.0,M. Morris makes free throw 2 of 2,,23,24
85,1,0:48.0,,Turnover by I. Mahinmi (bad pass),23,24
86,1,0:36.0,J. Brown makes 3-pt jump shot from 25 ft,,26,24
87,1,0:32.0,,B. Beal makes 3-pt jump shot from 27 ft (assist by M. Scott),26,27
88,1,0:20.0,M. Morris misses 2-pt jump shot from 16 ft,,26,27
89,1,0:17.0,,Defensive rebound by Team,26,27
90,1,0:04.0,,B. Beal misses 2-pt jump shot from 21 ft,26,27
91,1,0:02.0,Defensive rebound by J. Brown,,26,27
92,1,0:01.0,J. Brown misses 3-pt jump shot from 47 ft,,26,27
93,1,0:01.0,,Defensive rebound by Team,26,27
94,2,11:44.0,G. Monroe misses 2-pt hook shot from 4 ft,,26,27
95,2,11:44.0,,Defensive rebound by Team,26,27
96,2,11:44.0,Loose ball foul by G. Monroe,,26,27
97,2,11:44.0,Technical foul by G. Monroe,,26,27
98,2,11:44.0,,J. Meeks makes technical free throw,26,28
99,2,11:34.0,,T. Frazier misses 2-pt layup from 3 ft (block by D. Theis),26,28
100,2,11:30.0,Defensive rebound by G. Monroe,,26,28
101,2,11:24.0,D. Theis makes 2-pt layup at rim (assist by J. Brown),,28,28
102,2,10:59.0,,K. Oubre misses 3-pt jump shot from 25 ft,28,28
103,2,10:55.0,,Offensive rebound by T. Frazier,28,28
104,2,10:50.0,,T. Frazier misses 3-pt jump shot from 25 ft,28,28
105,2,10:47.0,,Offensive rebound by K. Oubre,28,28
106,2,10:47.0,,Shooting foul by G. Monroe (drawn by K. Oubre),28,28
107,2,10:47.0,,K. Oubre makes free throw 1 of 2,28,29
108,2,10:47.0,,K. Oubre makes free throw 2 of 2,28,30
109,2,10:33.0,M. Morris misses 2-pt layup from 1 ft,,28,30
110,2,10:30.0,,Defensive rebound by K. Oubre,28,30
111,2,10:22.0,,K. Oubre makes 2-pt layup from 4 ft,28,32
112,2,10:06.0,J. Brown makes 2-pt layup from 1 ft,,30,32
113,2,9:51.0,,M. Scott makes 3-pt jump shot from 27 ft (assist by T. Frazier),30,35
114,2,9:33.0,Turnover by T. Rozier (bad pass; steal by I. Mahinmi),,30,35
115,2,9:28.0,,J. Meeks misses 2-pt layup from 2 ft,30,35
116,2,9:24.0,Defensive rebound by D. Theis,,30,35
117,2,9:11.0,Personal foul by J. Meeks (drawn by J. Brown),,30,35
118,2,9:05.0,T. Rozier misses 2-pt layup from 4 ft,,30,35
119,2,9:03.0,Offensive rebound by D. Theis,,30,35
120,2,9:02.0,D. Theis makes 2-pt dunk from 1 ft,,32,35
121,2,8:45.0,,I. Mahinmi misses 2-pt layup from 3 ft (block by J. Brown),32,35
122,2,8:41.0,Defensive rebound by G. Monroe,,32,35
123,2,8:40.0,Shooting foul by M. Scott (drawn by J. Brown),,32,35
124,2,8:40.0,J. Brown makes free throw 1 of 2,,33,35
125,2,8:40.0,J. Brown misses free throw 2 of 2,,33,35
126,2,8:38.0,,Defensive rebound by K. Oubre,33,35
127,2,8:34.0,,Personal foul by M. Morris (drawn by K. Oubre),33,35
128,2,8:30.0,,K. Oubre misses 2-pt jump shot from 16 ft,33,35
129,2,8:25.0,,Offensive rebound by I. Mahinmi,33,35
130,2,8:25.0,,I. Mahinmi misses 2-pt layup from 3 ft,33,35
131,2,8:23.0,Defensive rebound by G. Monroe,,33,35
132,2,8:17.0,G. Monroe makes 2-pt layup from 3 ft,,35,35
133,2,8:17.0,Shooting foul by I. Mahinmi (drawn by G. Monroe),,35,35
134,2,8:17.0,G. Monroe makes free throw 1 of 1,,36,35
135,2,8:04.0,,M. Scott makes 2-pt hook shot from 5 ft (assist by J. Meeks),36,37
136,2,8:04.0,,Shooting foul by T. Rozier (drawn by M. Scott),36,37
137,2,8:04.0,,M. Scott misses free throw 1 of 1,36,37
138,2,8:00.0,Defensive rebound by D. Theis,,36,37
139,2,7:50.0,M. Morris misses 3-pt jump shot from 25 ft,,36,37
140,2,7:47.0,,Defensive rebound by M. Scott,36,37
141,2,7:43.0,,M. Scott misses 3-pt jump shot from 26 ft,36,37
142,2,7:37.0,Defensive rebound by M. Morris,,36,37
143,2,7:31.0,J. Brown misses 3-pt jump shot from 24 ft,,36,37
144,2,7:27.0,,Defensive rebound by T. Frazier,36,37
145,2,7:18.0,,Turnover by T. Frazier (out of bounds lost ball),36,37
146,2,7:05.0,D. Theis makes 3-pt jump shot from 24 ft (assist by J. Brown),,39,37
147,2,7:03.0,,Washington full timeout,39,37
148,2,7:03.0,,M. Gortat enters the game for T. Frazier,39,37
149,2,7:03.0,,O. Porter enters the game for I. Mahinmi,39,37
150,2,7:03.0,,B. Beal enters the game for J. Meeks,39,37
151,2,6:42.0,,B. Beal misses 2-pt jump shot from 22 ft,39,37
152,2,6:41.0,Defensive rebound by Team,,39,37
153,2,6:41.0,,Loose ball foul by M. Gortat (drawn by T. Rozier),39,37
154,2,6:20.0,M. Morris misses 2-pt hook shot from 3 ft,,39,37
155,2,6:17.0,Offensive rebound by G. Monroe,,39,37
156,2,6:16.0,Turnover by G. Monroe (lost ball; steal by M. Gortat),,39,37
157,2,6:03.0,,O. Porter makes 3-pt jump shot from 26 ft,39,40
158,2,5:44.0,T. Rozier makes 2-pt jump shot from 19 ft (assist by G. Monroe),,41,40
159,2,5:19.0,,K. Oubre makes 3-pt jump shot from 26 ft (assist by B. Beal),41,43
160,2,5:06.0,T. Rozier makes 3-pt jump shot from 27 ft (assist by G. Monroe),,44,43
161,2,4:47.0,,Turnover by K. Oubre (lost ball; steal by M. Morris),44,43
162,2,4:41.0,J. Brown misses 3-pt jump shot from 24 ft,,44,43
163,2,4:37.0,,Defensive rebound by M. Scott,44,43
164,2,4:30.0,,Turnover by M. Scott (bad pass; steal by G. Monroe),44,43
165,2,4:27.0,Shooting foul by M. Scott (drawn by T. Rozier),,44,43
166,2,4:27.0,T. Rozier misses free throw 1 of 2,,44,43
167,2,4:27.0,Offensive rebound by Team,,44,43
168,2,4:27.0,,M. Morris enters the game for M. Scott,44,43
169,2,4:27.0,K. Irving enters the game for J. Brown,,44,43
170,2,4:27.0,J. Tatum enters the game for M. Morris,,44,43
171,2,4:27.0,A. Horford enters the game for G. Monroe,,44,43
172,2,4:27.0,T. Rozier misses free throw 2 of 2,,44,43
173,2,4:23.0,,Defensive rebound by M. Morris,44,43
174,2,4:14.0,,Turnover by M. Gortat (traveling),44,43
175,2,3:57.0,D. Theis misses 3-pt jump shot from 26 ft,,44,43
176,2,3:53.0,,Defensive rebound by O. Porter,44,43
177,2,3:47.0,,M. Morris misses 2-pt jump shot from 15 ft,44,43
178,2,3:43.0,Defensive rebound by K. Irving,,44,43
179,2,3:29.0,Personal foul by M. Morris (drawn by J. Tatum),,44,43
180,2,3:29.0,J. Tatum makes free throw 1 of 2,,45,43
181,2,3:29.0,,T. Satoranský enters the game for K. Oubre,45,43
182,2,3:29.0,J. Tatum makes free throw 2 of 2,,46,43
183,2,3:16.0,,B. Beal makes 2-pt layup from 2 ft,46,45
184,2,2:59.0,Turnover by A. Horford (traveling),,46,45
185,2,2:59.0,Boston full timeout,,46,45
186,2,2:48.0,,Turnover by M. Morris (traveling),46,45
187,2,2:41.0,Turnover by T. Rozier (bad pass; steal by T. Satoranský),,46,45
188,2,2:38.0,,T. Satoranský makes 2-pt layup from 2 ft,46,47
189,2,2:15.0,K. Irving misses 2-pt layup from 1 ft (block by T. Satoranský),,46,47
190,2,2:15.0,Offensive rebound by Team,,46,47
191,2,2:15.0,M. Morris enters the game for T. Rozier,,46,47
192,2,2:15.0,J. Brown enters the game for D. Theis,,46,47
193,2,2:11.0,M. Morris makes 3-pt jump shot from 25 ft (assist by K. Irving),,49,47
194,2,1:41.0,,Turnover by Team (shot clock),49,47
195,2,1:29.0,A. Horford misses 3-pt jump shot from 24 ft,,49,47
196,2,1:25.0,,Defensive rebound by O. Porter,49,47
197,2,1:13.0,,O. Porter makes 2-pt jump shot from 17 ft (assist by T. Satoranský),49,49
198,2,1:13.0,,Away from play foul by A. Horford (drawn by M. Gortat),49,49
199,2,1:13.0,Turnover by A. Horford (turnover),,49,49
200,2,1:13.0,,M. Gortat misses free throw 1 of 1,49,49
201,2,1:13.0,Defensive rebound by J. Brown,,49,49
202,2,0:56.0,Turnover by J. Brown (bad pass; steal by O. Porter),,49,49
203,2,0:53.0,,B. Beal makes 2-pt layup from 1 ft (assist by O. Porter),49,51
204,2,0:34.0,M. Morris misses 2-pt jump shot from 3 ft (block by M. Morris),,49,51
205,2,0:29.0,Offensive rebound by M. Morris,,49,51
206,2,0:28.0,M. Morris misses 2-pt jump shot from 13 ft,,49,51
207,2,0:28.0,,Defensive rebound by O. Porter,49,51
208,2,0:20.0,,O. Porter misses 2-pt jump shot from 19 ft,49,51
209,2,0:16.0,,Offensive rebound by M. Gortat,49,51
210,2,0:01.0,,B. Beal misses 2-pt jump shot from 19 ft,49,51
211,2,0:01.0,Defensive rebound by Team,,49,51
212,3,11:45.0,K. Irving makes 3-pt jump shot from 27 ft,,52,51
213,3,11:29.0,,M. Morris misses 2-pt jump shot from 10 ft,52,51
214,3,11:28.0,Defensive rebound by A. Horford,,52,51
215,3,11:20.0,A. Baynes makes 2-pt jump shot from 10 ft (assist by K. Irving),,54,51
216,3,11:01.0,,Turnover by T. Satoranský (bad pass),54,51
217,3,11:01.0,J. Tatum makes 2-pt jump shot from 15 ft (assist by J. Brown),,56,51
218,3,10:42.0,,O. Porter misses 2-pt jump shot from 17 ft,56,51
219,3,10:39.0,Defensive rebound by A. Baynes,,56,51
220,3,10:34.0,A. Horford misses 3-pt jump shot from 24 ft,,56,51
221,3,10:31.0,,Defensive rebound by T. Satoranský,56,51
222,3,10:31.0,,Turnover by T. Satoranský (out of bounds lost ball),56,51
223,3,10:27.0,A. Baynes misses 2-pt hook shot from 4 ft,,56,51
224,3,10:25.0,,Defensive rebound by M. Gortat,56,51
225,3,10:07.0,,Turnover by T. Satoranský (out of bounds lost ball),56,51
226,3,9:48.0,K. Irving misses 3-pt jump shot from 26 ft,,56,51
227,3,9:44.0,,Defensive rebound by B. Beal,56,51
228,3,9:29.0,,M. Gortat misses 2-pt layup from 1 ft,56,51
229,3,9:27.0,Defensive rebound by A. Baynes,,56,51
230,3,9:25.0,J. Brown misses 2-pt layup from 2 ft,,56,51
231,3,9:22.0,,Defensive rebound by T. Satoranský,56,51
232,3,9:16.0,,O. Porter makes 2-pt jump shot from 10 ft (assist by B. Beal),56,53
233,3,9:04.0,Turnover by K. Irving (traveling),,56,53
234,3,8:50.0,,B. Beal misses 2-pt jump shot from 15 ft,56,53
235,3,8:46.0,Defensive rebound by J. Brown,,56,53
236,3,8:38.0,A. Horford makes 2-pt jump shot from 18 ft (assist by K. Irving),,58,53
237,3,8:16.0,,O. Porter makes 3-pt jump shot from 24 ft (assist by M. Gortat),58,56
238,3,7:55.0,A. Baynes misses 2-pt hook shot from 9 ft,,58,56
239,3,7:52.0,,Defensive rebound by M. Gortat,58,56
240,3,7:45.0,,O. Porter misses 2-pt layup from 5 ft (block by A. Baynes),58,56
241,3,7:45.0,,Offensive rebound by O. Porter,58,56
242,3,7:41.0,,O. Porter misses 2-pt layup from 3 ft,58,56
243,3,7:41.0,Defensive rebound by A. Baynes,,58,56
244,3,7:35.0,J. Tatum misses 3-pt jump shot from 26 ft,,58,56
245,3,7:35.0,,Defensive rebound by Team,58,56
246,3,7:22.0,,T. Satoranský makes 2-pt layup from 1 ft,58,58
247,3,7:22.0,Violation by A. Baynes (def goaltending),,58,58
248,3,7:08.0,K. Irving makes 2-pt jump shot from 12 ft,,60,58
249,3,6:50.0,,T. Satoranský makes 3-pt jump shot from 24 ft (assist by O. Porter),60,61
250,3,6:32.0,J. Tatum misses 2-pt layup from 6 ft,,60,61
251,3,6:31.0,,Defensive rebound by B. Beal,60,61
252,3,6:27.0,,Turnover by O. Porter (bad pass; steal by J. Brown),60,61
253,3,6:23.0,J. Brown misses 2-pt layup from 1 ft,,60,61
254,3,6:17.0,Offensive rebound by A. Horford,,60,61
255,3,6:17.0,A. Horford makes 2-pt dunk at rim,,62,61
256,3,6:05.0,,Turnover by M. Morris (lost ball; steal by A. Baynes),62,61
257,3,6:02.0,J. Brown makes 2-pt dunk from 3 ft (assist by A. Baynes),,64,61
258,3,6:02.0,,Washington full timeout,64,61
259,3,5:39.0,,T. Satoranský misses 2-pt jump shot from 13 ft (block by K. Irving),64,61
260,3,5:35.0,Defensive rebound by K. Irving,,64,61
261,3,5:30.0,K. Irving makes 2-pt jump shot from 10 ft,,66,61
262,3,5:14.0,,Personal foul by A. Baynes (drawn by B. Beal),66,61
263,3,5:01.0,,M. Gortat makes 2-pt layup from 1 ft (assist by T. Satoranský),66,63
264,3,4:49.0,K. Irving makes 2-pt layup from 2 ft,,68,63
265,3,4:47.0,Technical foul by M. Morris,,68,63
266,3,4:47.0,,B. Beal makes technical free throw,68,64
267,3,4:47.0,T. Rozier enters the game for J. Tatum,,68,64
268,3,4:31.0,,M. Gortat makes 2-pt hook shot at rim (assist by B. Beal),68,66
269,3,4:13.0,Personal foul by T. Satoranský (drawn by K. Irving),,68,66
270,3,4:13.0,M. Morris enters the game for A. Baynes,,68,66
271,3,4:00.0,A. Horford makes 3-pt jump shot from 27 ft (assist by K. Irving),,71,66
272,3,3:44.0,,B. Beal misses 2-pt jump shot from 9 ft,71,66
273,3,3:41.0,Defensive rebound by J. Brown,,71,66
274,3,3:35.0,J. Brown misses 2-pt layup from 3 ft (block by M. Gortat),,71,66
275,3,3:32.0,,Defensive rebound by M. Gortat,71,66
276,3,3:31.0,,Shooting foul by T. Rozier (drawn by O. Porter),71,66
277,3,3:31.0,,O. Porter makes free throw 1 of 2,71,67
278,3,3:31.0,,K. Oubre enters the game for M. Morris,71,67
279,3,3:31.0,,I. Mahinmi enters the game for M. Gortat,71,67
280,3,3:31.0,D. Theis enters the game for K. Irving,,71,67
281,3,3:31.0,,O. Porter makes free throw 2 of 2,71,68
282,3,3:10.0,A. Horford makes 2-pt layup from 5 ft (assist by T. Rozier),,73,68
283,3,2:49.0,,T. Satoranský misses 2-pt jump shot from 15 ft,73,68
284,3,2:45.0,Defensive rebound by A. Horford,,73,68
285,3,2:34.0,T. Rozier misses 2-pt jump shot from 13 ft,,73,68
286,3,2:32.0,,Defensive rebound by O. Porter,73,68
287,3,2:22.0,,O. Porter misses 2-pt layup from 2 ft,73,68
288,3,2:21.0,Defensive rebound by A. Horford,,73,68
289,3,2:13.0,Personal foul by T. Satoranský (drawn by D. Theis),,73,68
290,3,2:13.0,Boston full timeout,,73,68
291,3,2:13.0,,T. Frazier enters the game for O. Porter,73,68
292,3,2:13.0,,M. Scott enters the game for T. Satoranský,73,68
293,3,2:13.0,J. Tatum enters the game for J. Brown,,73,68
294,3,2:02.0,A. Horford misses 3-pt jump shot from 26 ft,,73,68
295,3,2:00.0,Offensive rebound by Team,,73,68
296,3,2:00.0,,Loose ball foul by I. Mahinmi (drawn by A. Horford),73,68
297,3,2:00.0,G. Monroe enters the game for A. Horford,,73,68
298,3,1:51.0,Turnover by T. Rozier (lost ball; steal by T. Frazier),,73,68
299,3,1:47.0,,T. Frazier misses 2-pt layup from 1 ft,73,68
300,3,1:43.0,,Offensive rebound by I. Mahinmi,73,68
301,3,1:43.0,,I. Mahinmi makes 2-pt layup at rim,73,70
302,3,1:24.0,M. Morris makes 2-pt jump shot from 13 ft,,75,70
303,3,1:00.0,,B. Beal misses 2-pt jump shot from 11 ft,75,70
304,3,0:56.0,Defensive rebound by M. Morris,,75,70
305,3,0:52.0,J. Tatum misses 3-pt jump shot from 25 ft,,75,70
306,3,0:48.0,Offensive rebound by G. Monroe,,75,70
307,3,0:45.0,G. Monroe misses 2-pt hook shot from 4 ft,,75,70
308,3,0:42.0,,Defensive rebound by I. Mahinmi,75,70
309,3,0:32.0,,B. Beal misses 2-pt jump shot from 14 ft,75,70
310,3,0:29.0,Defensive rebound by D. Theis,,75,70
311,3,0:18.0,Offensive foul by D. Theis (drawn by T. Frazier),,75,70
312,3,0:18.0,Turnover by D. Theis (offensive foul),,75,70
313,3,0:02.0,,B. Beal misses 2-pt jump shot from 18 ft,75,70
314,3,0:02.0,Defensive rebound by M. Morris,,75,70
315,4,12:00.0,,J. Meeks makes technical free throw,75,71
316,4,11:44.0,,K. Oubre misses 2-pt jump shot from 8 ft,75,71
317,4,11:41.0,,Offensive rebound by I. Mahinmi,75,71
318,4,11:41.0,,I. Mahinmi makes 2-pt layup at rim,75,73
319,4,11:29.0,Turnover by J. Tatum (bad pass; steal by T. Frazier),,75,73
320,4,11:27.0,,Personal foul by M. Morris (drawn by K. Oubre),75,73
321,4,11:11.0,,I. Mahinmi makes 2-pt layup from 1 ft (assist by T. Frazier),75,75
322,4,10:57.0,Offensive foul by J. Tatum (drawn by J. Meeks),,75,75
323,4,10:57.0,Turnover by J. Tatum (offensive foul),,75,75
324,4,10:37.0,,Turnover by M. Scott (turnover),75,75
325,4,10:21.0,G. Monroe makes 2-pt hook shot from 6 ft (assist by J. Tatum),,77,75
326,4,10:01.0,,M. Scott misses 3-pt jump shot from 26 ft,77,75
327,4,9:57.0,Defensive rebound by M. Morris,,77,75
328,4,9:38.0,Shooting foul by T. Frazier (drawn by T. Rozier),,77,75
329,4,9:38.0,T. Rozier makes free throw 1 of 2,,78,75
330,4,9:38.0,T. Rozier makes free throw 2 of 2,,79,75
331,4,9:31.0,,Turnover by T. Frazier (bad pass; steal by J. Tatum),79,75
332,4,9:22.0,Shooting foul by I. Mahinmi (drawn by J. Tatum),,79,75
333,4,9:22.0,J. Tatum makes free throw 1 of 2,,80,75
334,4,9:22.0,J. Tatum misses free throw 2 of 2,,80,75
335,4,9:20.0,,Defensive rebound by M. Scott,80,75
336,4,9:07.0,,Turnover by K. Oubre (out of bounds lost ball),80,75
337,4,8:58.0,Shooting foul by I. Mahinmi (drawn by G. Monroe),,80,75
338,4,8:58.0,G. Monroe misses free throw 1 of 2,,80,75
339,4,8:58.0,Offensive rebound by Team,,80,75
340,4,8:58.0,G. Monroe misses free throw 2 of 2,,80,75
341,4,8:54.0,,Defensive rebound by M. Scott,80,75
342,4,8:36.0,,K. Oubre misses 2-pt layup from 1 ft,80,75
343,4,8:34.0,Defensive rebound by G. Monroe,,80,75
344,4,8:33.0,,Technical foul by K. Oubre,80,75
345,4,8:33.0,J. Tatum makes technical free throw,,81,75
346,4,8:21.0,M. Morris makes 2-pt jump shot from 18 ft,,83,75
347,4,8:20.0,,Washington full timeout,83,75
348,4,8:20.0,,T. Satoranský enters the game for T. Frazier,83,75
349,4,8:20.0,,B. Beal enters the game for M. Scott,83,75
350,4,8:20.0,,O. Porter enters the game for J. Meeks,83,75
351,4,7:59.0,,K. Oubre misses 2-pt jump shot from 8 ft,83,75
352,4,7:57.0,Defensive rebound by T. Rozier,,83,75
353,4,7:46.0,Personal foul by O. Porter (drawn by G. Monroe),,83,75
354,4,7:36.0,Turnover by J. Tatum (lost ball; steal by B. Beal),,83,75
355,4,7:30.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by T. Satoranský),83,78
356,4,7:08.0,M. Morris makes 2-pt jump shot from 17 ft,,85,78
357,4,6:47.0,,O. Porter misses 2-pt jump shot from 5 ft,85,78
358,4,6:42.0,,Offensive rebound by I. Mahinmi,85,78
359,4,6:42.0,,I. Mahinmi misses 2-pt layup at rim,85,78
360,4,6:41.0,Defensive rebound by J. Tatum,,85,78
361,4,6:41.0,Shooting foul by K. Oubre (drawn by J. Tatum),,85,78
362,4,6:41.0,J. Tatum misses free throw 1 of 2,,85,78
363,4,6:41.0,Offensive rebound by Team,,85,78
364,4,6:41.0,,M. Morris enters the game for I. Mahinmi,85,78
365,4,6:41.0,K. Irving enters the game for T. Rozier,,85,78
366,4,6:41.0,J. Tatum makes free throw 2 of 2,,86,78
367,4,6:29.0,,B. Beal misses 2-pt layup from 6 ft,86,78
368,4,6:27.0,Defensive rebound by K. Irving,,86,78
369,4,6:19.0,M. Morris misses 2-pt layup from 4 ft,,86,78
370,4,6:19.0,,Defensive rebound by Team,86,78
371,4,6:19.0,A. Horford enters the game for G. Monroe,,86,78
372,4,6:04.0,,B. Beal misses 3-pt jump shot from 24 ft,86,78
373,4,6:00.0,Defensive rebound by M. Morris,,86,78
374,4,5:48.0,K. Irving misses 2-pt layup from 5 ft,,86,78
375,4,5:45.0,,Defensive rebound by B. Beal,86,78
376,4,5:39.0,,O. Porter misses 2-pt jump shot from 17 ft,86,78
377,4,5:36.0,Defensive rebound by D. Theis,,86,78
378,4,5:23.0,M. Morris makes 2-pt jump shot from 14 ft,,88,78
379,4,5:23.0,,Washington full timeout,88,78
380,4,5:23.0,J. Brown enters the game for J. Tatum,,88,78
381,4,5:09.0,,Personal foul by J. Brown (drawn by M. Morris),88,78
382,4,4:57.0,,T. Satoranský makes 3-pt jump shot from 25 ft (assist by B. Beal),88,81
383,4,4:45.0,K. Irving misses 2-pt layup from 5 ft,,88,81
384,4,4:41.0,,Defensive rebound by M. Morris,88,81
385,4,4:38.0,,B. Beal misses 3-pt jump shot from 25 ft,88,81
386,4,4:35.0,,Offensive rebound by O. Porter,88,81
387,4,4:34.0,,O. Porter makes 2-pt layup at rim,88,83
388,4,4:13.0,Boston full timeout,,88,83
389,4,4:13.0,T. Rozier enters the game for D. Theis,,88,83
390,4,4:08.0,J. Brown makes 2-pt layup at rim,,90,83
391,4,3:50.0,,M. Morris makes 2-pt jump shot from 12 ft (assist by B. Beal),90,85
