,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,BOSTON_ACTION,MINNESOTA_SCORE,BOSTON_SCORE
28,1,8:04.0,,Defensive rebound by K. Irving,4,4
29,1,7:54.0,,Turnover by A. Horford (step out of bounds),4,4
30,1,7:34.0,T. Gibson misses 2-pt jump shot from 19 ft,,4,4
31,1,7:32.0,,Defensive rebound by J. Tatum,4,4
32,1,7:12.0,,A. Horford makes 2-pt jump shot from 18 ft (assist by K. Irving),4,6
33,1,6:55.0,Personal foul by K. Irving (drawn by J. Butler),,4,6
34,1,6:55.0,,Boston full timeout,4,6
35,1,6:40.0,J. Butler misses 2-pt jump shot from 19 ft,,4,6
36,1,6:38.0,,Defensive rebound by A. Baynes,4,6
37,1,6:27.0,,A. Baynes misses 2-pt hook shot from 4 ft (block by A. Wiggins),4,6
38,1,6:27.0,,Offensive rebound by Team,4,6
39,1,6:23.0,,K. Irving makes 3-pt jump shot from 27 ft (assist by A. Baynes),4,9
40,1,6:00.0,A. Wiggins misses 2-pt jump shot from 16 ft,,4,9
41,1,5:59.0,Offensive rebound by Team,,4,9
42,1,5:59.0,,Loose ball foul by A. Baynes (drawn by T. Gibson),4,9
43,1,5:51.0,T. Gibson makes 2-pt layup from 4 ft (assist by J. Butler),,6,9
44,1,5:34.0,,J. Tatum misses 2-pt layup from 2 ft,6,9
45,1,5:31.0,Defensive rebound by K. Towns,,6,9
46,1,5:08.0,K. Towns makes 2-pt jump shot from 14 ft,,8,9
47,1,4:49.0,,A. Baynes misses 2-pt hook shot from 4 ft,8,9
48,1,4:46.0,Defensive rebound by K. Towns,,8,9
49,1,4:37.0,T. Jones makes 2-pt hook shot from 6 ft (assist by A. Wiggins),,10,9
50,1,4:20.0,,J. Tatum makes 2-pt dunk at rim (assist by A. Horford),10,11
51,1,3:59.0,A. Wiggins misses 3-pt jump shot from 23 ft,,10,11
52,1,3:57.0,,Defensive rebound by K. Irving,10,11
53,1,3:50.0,,A. Baynes makes 2-pt dunk at rim (assist by K. Irving),10,13
54,1,3:26.0,T. Gibson misses 2-pt jump shot from 12 ft,,10,13
55,1,3:23.0,Offensive rebound by K. Towns,,10,13
56,1,3:20.0,K. Towns makes 2-pt hook shot from 5 ft,,12,13
57,1,3:07.0,,Turnover by K. Irving (bad pass; steal by J. Butler),12,13
58,1,3:03.0,J. Butler misses 2-pt layup from 1 ft (block by J. Brown),,12,13
59,1,3:02.0,Offensive rebound by T. Gibson,,12,13
60,1,3:00.0,T. Gibson makes 2-pt dunk from 2 ft,,14,13
61,1,2:55.0,,Personal foul by A. Wiggins (drawn by A. Baynes),14,13
62,1,2:55.0,Minnesota full timeout,,14,13
63,1,2:55.0,,D. Theis enters the game for J. Tatum,14,13
64,1,2:55.0,,G. Yabusele enters the game for A. Horford,14,13
65,1,2:55.0,,M. Smart enters the game for A. Baynes,14,13
66,1,2:55.0,G. Dieng enters the game for K. Towns,,14,13
67,1,2:55.0,J. Crawford enters the game for J. Butler,,14,13
68,1,2:50.0,,Turnover by D. Theis (traveling),14,13
69,1,2:36.0,Shooting foul by D. Theis (drawn by A. Wiggins),,14,13
70,1,2:36.0,A. Wiggins misses free throw 1 of 2,,14,13
71,1,2:36.0,Offensive rebound by Team,,14,13
72,1,2:36.0,,T. Rozier enters the game for K. Irving,14,13
73,1,2:36.0,A. Wiggins makes free throw 2 of 2,,15,13
74,1,2:13.0,,J. Brown misses 2-pt jump shot from 6 ft,15,13
75,1,2:12.0,,Offensive rebound by Team,15,13
76,1,2:10.0,,J. Brown misses 2-pt jump shot from 11 ft,15,13
77,1,2:06.0,,Offensive rebound by T. Rozier,15,13
78,1,1:59.0,,T. Rozier makes 2-pt jump shot from 3 ft,15,15
79,1,1:44.0,Personal foul by J. Brown (drawn by A. Wiggins),,15,15
80,1,1:44.0,,S. Ojeleye enters the game for G. Yabusele,15,15
81,1,1:44.0,N. Bjelica enters the game for T. Gibson,,15,15
82,1,1:35.0,G. Dieng misses 2-pt jump shot from 18 ft,,15,15
83,1,1:34.0,,Defensive rebound by S. Ojeleye,15,15
84,1,1:26.0,,M. Smart makes 2-pt jump shot from 14 ft,15,17
85,1,1:08.0,Turnover by J. Crawford (bad pass; steal by D. Theis),,15,17
86,1,1:02.0,,T. Rozier misses 3-pt jump shot from 24 ft,15,17
87,1,1:01.0,,Offensive rebound by D. Theis,15,17
88,1,1:01.0,,D. Theis misses 2-pt layup at rim,15,17
89,1,1:00.0,Defensive rebound by A. Wiggins,,15,17
90,1,0:55.0,Personal foul by D. Theis (drawn by A. Wiggins),,15,17
91,1,0:55.0,A. Wiggins makes free throw 1 of 2,,16,17
92,1,0:55.0,A. Wiggins misses free throw 2 of 2,,16,17
93,1,0:55.0,Offensive rebound by N. Bjelica,,16,17
94,1,0:38.0,J. Crawford misses 3-pt jump shot from 25 ft,,16,17
95,1,0:35.0,,Defensive rebound by D. Theis,16,17
96,1,0:26.0,,M. Smart makes 2-pt jump shot from 19 ft,16,19
97,1,0:06.0,A. Wiggins misses 2-pt layup from 6 ft (block by J. Brown),,16,19
98,1,0:05.0,Offensive rebound by Team,,16,19
99,1,0:03.0,J. Crawford makes 3-pt jump shot from 25 ft (assist by T. Jones),,19,19
100,1,0:00.0,,M. Smart misses 3-pt jump shot from 58 ft,19,19
101,1,0:00.0,,Offensive rebound by Team,19,19
102,2,11:42.0,,M. Smart misses 2-pt jump shot from 14 ft (block by J. Crawford),19,19
103,2,11:39.0,Defensive rebound by G. Dieng,,19,19
104,2,11:18.0,A. Brooks misses 2-pt jump shot from 7 ft,,19,19
105,2,11:17.0,Offensive rebound by N. Bjelica,,19,19
106,2,11:17.0,N. Bjelica misses 2-pt layup at rim,,19,19
107,2,11:16.0,,Defensive rebound by D. Theis,19,19
108,2,11:03.0,,S. Ojeleye misses 3-pt jump shot from 24 ft,19,19
109,2,11:03.0,Defensive rebound by J. Crawford,,19,19
110,2,10:51.0,Shooting foul by S. Ojeleye (drawn by G. Dieng),,19,19
111,2,10:51.0,G. Dieng misses free throw 1 of 2,,19,19
112,2,10:51.0,Offensive rebound by Team,,19,19
113,2,10:51.0,,A. Horford enters the game for S. Ojeleye,19,19
114,2,10:51.0,G. Dieng makes free throw 2 of 2,,20,19
115,2,10:38.0,,M. Smart misses 3-pt jump shot from 23 ft,20,19
116,2,10:35.0,Defensive rebound by G. Dieng,,20,19
117,2,10:29.0,J. Crawford makes 3-pt jump shot from 26 ft,,23,19
118,2,10:08.0,,M. Smart makes 2-pt layup at rim (assist by A. Horford),23,21
119,2,9:52.0,J. Crawford misses 2-pt jump shot from 18 ft,,23,21
120,2,9:49.0,,Defensive rebound by A. Horford,23,21
121,2,9:38.0,,A. Horford misses 3-pt jump shot from 24 ft,23,21
122,2,9:35.0,Defensive rebound by K. Towns,,23,21
123,2,9:26.0,A. Brooks misses 2-pt jump shot from 8 ft,,23,21
124,2,9:24.0,,Defensive rebound by T. Rozier,23,21
125,2,9:18.0,,D. Theis makes 2-pt dunk at rim (assist by J. Tatum),23,23
126,2,9:06.0,K. Towns misses 2-pt jump shot from 19 ft,,23,23
127,2,9:02.0,,Defensive rebound by J. Tatum,23,23
128,2,8:56.0,,J. Tatum misses 3-pt jump shot from 26 ft,23,23
129,2,8:53.0,Defensive rebound by J. Crawford,,23,23
130,2,8:45.0,N. Bjelica misses 3-pt jump shot from 27 ft,,23,23
131,2,8:43.0,,Defensive rebound by T. Rozier,23,23
132,2,8:36.0,,D. Theis misses 3-pt jump shot from 24 ft,23,23
133,2,8:33.0,Defensive rebound by J. Crawford,,23,23
134,2,8:15.0,N. Bjelica makes 2-pt jump shot from 3 ft,,25,23
135,2,7:57.0,,M. Smart makes 2-pt jump shot from 21 ft (assist by A. Horford),25,25
136,2,7:40.0,K. Towns makes 2-pt jump shot from 14 ft,,27,25
137,2,7:40.0,Shooting foul by A. Horford (drawn by K. Towns),,27,25
138,2,7:40.0,,K. Irving enters the game for A. Horford,27,25
139,2,7:40.0,T. Jones enters the game for A. Brooks,,27,25
140,2,7:40.0,K. Towns makes free throw 1 of 1,,28,25
141,2,7:27.0,,K. Irving makes 2-pt jump shot from 5 ft,28,27
142,2,7:08.0,K. Towns misses 2-pt hook shot from 8 ft,,28,27
143,2,7:06.0,,Defensive rebound by K. Irving,28,27
144,2,6:57.0,,K. Irving misses 2-pt jump shot from 8 ft,28,27
145,2,6:55.0,Defensive rebound by K. Towns,,28,27
146,2,6:51.0,N. Bjelica misses 2-pt layup from 5 ft,,28,27
147,2,6:48.0,,Defensive rebound by T. Rozier,28,27
148,2,6:45.0,,M. Smart misses 3-pt jump shot from 23 ft,28,27
149,2,6:45.0,,Offensive rebound by T. Rozier,28,27
150,2,6:39.0,,T. Rozier misses 3-pt jump shot from 26 ft,28,27
151,2,6:37.0,Defensive rebound by G. Dieng,,28,27
152,2,6:21.0,N. Bjelica misses 3-pt jump shot from 25 ft,,28,27
153,2,6:19.0,,Defensive rebound by D. Theis,28,27
154,2,6:11.0,,T. Rozier makes 2-pt layup from 1 ft,28,29
155,2,6:04.0,Minnesota full timeout,,28,29
156,2,6:04.0,,A. Baynes enters the game for D. Theis,28,29
157,2,6:04.0,A. Wiggins enters the game for G. Dieng,,28,29
158,2,6:04.0,J. Butler enters the game for N. Bjelica,,28,29
159,2,6:04.0,T. Gibson enters the game for J. Crawford,,28,29
160,2,6:00.0,K. Towns makes 2-pt layup from 3 ft (assist by J. Butler),,30,29
161,2,6:00.0,Shooting foul by A. Baynes (drawn by K. Towns),,30,29
162,2,6:00.0,,A. Horford enters the game for M. Smart,30,29
163,2,6:00.0,K. Towns makes free throw 1 of 1,,31,29
164,2,5:39.0,,T. Rozier makes 3-pt jump shot from 23 ft (assist by A. Horford),31,32
165,2,5:16.0,Shooting foul by A. Horford (drawn by K. Towns),,31,32
166,2,5:16.0,K. Towns makes free throw 1 of 2,,32,32
167,2,5:16.0,K. Towns makes free throw 2 of 2,,33,32
168,2,4:59.0,,K. Irving misses 2-pt jump shot from 3 ft,33,32
169,2,4:55.0,Defensive rebound by T. Jones,,33,32
170,2,4:51.0,T. Jones misses 2-pt layup from 4 ft,,33,32
171,2,4:50.0,,Defensive rebound by A. Baynes,33,32
172,2,4:50.0,,Personal foul by K. Towns (drawn by A. Baynes),33,32
173,2,4:40.0,,Offensive foul by K. Irving (drawn by K. Towns),33,32
174,2,4:40.0,,Turnover by K. Irving (offensive foul),33,32
175,2,4:40.0,,J. Brown enters the game for T. Rozier,33,32
176,2,4:17.0,J. Butler misses 2-pt layup from 2 ft,,33,32
177,2,4:14.0,Offensive rebound by K. Towns,,33,32
178,2,4:12.0,T. Jones misses 3-pt jump shot from 25 ft,,33,32
179,2,4:12.0,Offensive rebound by J. Butler,,33,32
180,2,4:04.0,J. Butler misses 3-pt jump shot from 23 ft,,33,32
181,2,4:02.0,,Defensive rebound by J. Brown,33,32
182,2,3:54.0,,J. Brown misses 3-pt jump shot from 25 ft,33,32
183,2,3:50.0,Defensive rebound by K. Towns,,33,32
184,2,3:33.0,T. Gibson misses 2-pt hook shot from 7 ft,,33,32
185,2,3:32.0,,Defensive rebound by Team,33,32
186,2,3:32.0,,Boston full timeout,33,32
187,2,3:32.0,,G. Yabusele enters the game for J. Tatum,33,32
188,2,3:32.0,,M. Smart enters the game for A. Horford,33,32
189,2,3:14.0,,Shooting foul by T. Jones (drawn by A. Baynes),33,32
190,2,3:14.0,,A. Baynes makes free throw 1 of 2,33,33
191,2,3:14.0,,A. Baynes misses free throw 2 of 2,33,33
192,2,3:14.0,Defensive rebound by K. Towns,,33,33
193,2,2:53.0,J. Butler makes 2-pt jump shot from 12 ft (assist by K. Towns),,35,33
194,2,2:30.0,,A. Baynes misses 2-pt hook shot from 4 ft,35,33
195,2,2:29.0,,Offensive rebound by G. Yabusele,35,33
196,2,2:29.0,,G. Yabusele makes 2-pt layup at rim,35,35
197,2,2:02.0,Turnover by T. Gibson (turnover),,35,35
198,2,1:51.0,,Personal foul by T. Jones (drawn by K. Irving),35,35
199,2,1:45.0,,J. Brown makes 3-pt jump shot from 25 ft (assist by K. Irving),35,38
200,2,1:32.0,Personal foul by J. Brown (drawn by J. Butler),,35,38
201,2,1:32.0,J. Butler makes free throw 1 of 2,,36,38
202,2,1:32.0,J. Butler misses free throw 2 of 2,,36,38
203,2,1:30.0,,Defensive rebound by A. Baynes,36,38
204,2,1:19.0,,K. Irving misses 3-pt jump shot from 25 ft,36,38
205,2,1:16.0,,Offensive rebound by J. Brown,36,38
206,2,1:02.0,,Turnover by G. Yabusele (lost ball; steal by J. Butler),36,38
207,2,0:59.0,A. Wiggins makes 2-pt dunk from 1 ft (assist by J. Butler),,38,38
208,2,0:48.0,,A. Baynes misses 2-pt layup at rim,38,38
209,2,0:45.0,,Offensive rebound by Team,38,38
210,2,0:45.0,Violation by J. Butler (kicked ball),,38,38
211,2,0:45.0,,J. Tatum enters the game for A. Baynes,38,38
212,2,0:45.0,,D. Theis enters the game for G. Yabusele,38,38
213,2,0:31.0,,M. Smart makes 2-pt jump shot from 5 ft,38,40
214,2,0:13.0,,Offensive charge foul by A. Wiggins (drawn by M. Smart),38,40
215,2,0:13.0,Turnover by A. Wiggins (offensive foul),,38,40
216,2,0:01.0,,Shooting foul by T. Jones (drawn by K. Irving),38,40
217,2,0:01.0,,K. Irving makes free throw 1 of 2,38,41
218,2,0:01.0,,K. Irving misses free throw 2 of 2,38,41
219,2,0:01.0,Defensive rebound by K. Towns,,38,41
220,2,0:00.0,,T. Rozier enters the game for J. Brown,38,41
221,3,11:38.0,,A. Baynes misses 2-pt hook shot from 6 ft (block by A. Wiggins),38,41
222,3,11:37.0,Defensive rebound by K. Towns,,38,41
223,3,11:29.0,K. Towns misses 3-pt jump shot from 25 ft,,38,41
224,3,11:28.0,,Defensive rebound by A. Horford,38,41
225,3,11:19.0,,K. Irving misses 2-pt jump shot from 9 ft,38,41
226,3,11:19.0,Defensive rebound by Team,,38,41
227,3,11:04.0,T. Jones misses 2-pt layup from 2 ft (block by A. Baynes),,38,41
228,3,11:03.0,,Defensive rebound by K. Irving,38,41
229,3,10:59.0,,J. Brown misses 3-pt jump shot from 23 ft,38,41
230,3,10:58.0,,Offensive rebound by A. Horford,38,41
231,3,10:58.0,,A. Horford misses 2-pt layup at rim,38,41
232,3,10:57.0,,Offensive rebound by Team,38,41
233,3,10:51.0,,Personal foul by T. Jones (drawn by A. Baynes),38,41
234,3,10:51.0,A. Brooks enters the game for T. Jones,,38,41
235,3,10:40.0,,J. Brown makes 2-pt layup from 1 ft (assist by K. Irving),38,43
236,3,10:26.0,A. Brooks makes 2-pt jump shot from 13 ft,,40,43
237,3,10:10.0,,Turnover by A. Horford (lost ball; steal by A. Wiggins),40,43
238,3,10:05.0,J. Butler makes 2-pt jump shot from 11 ft (assist by T. Gibson),,42,43
239,3,9:42.0,,Shooting foul by A. Wiggins (drawn by J. Brown),42,43
240,3,9:42.0,,J. Brown makes free throw 1 of 2,42,44
241,3,9:42.0,,D. Theis enters the game for A. Baynes,42,44
242,3,9:42.0,,J. Brown makes free throw 2 of 2,42,45
243,3,9:31.0,A. Brooks makes 2-pt layup from 2 ft,,44,45
244,3,9:17.0,,J. Brown misses 3-pt jump shot from 25 ft,44,45
245,3,9:16.0,Defensive rebound by K. Towns,,44,45
246,3,9:04.0,Shooting foul by D. Theis (drawn by K. Towns),,44,45
247,3,9:04.0,K. Towns makes free throw 1 of 2,,45,45
248,3,9:04.0,K. Towns makes free throw 2 of 2,,46,45
249,3,8:50.0,,D. Theis makes 2-pt layup from 3 ft (assist by A. Horford),46,47
250,3,8:25.0,J. Butler makes 2-pt jump shot from 13 ft,,48,47
251,3,8:10.0,,J. Brown misses 3-pt jump shot from 25 ft,48,47
252,3,8:07.0,,Offensive rebound by D. Theis,48,47
253,3,8:06.0,,J. Brown misses 3-pt jump shot from 25 ft,48,47
254,3,8:06.0,Defensive rebound by A. Brooks,,48,47
255,3,7:55.0,A. Brooks misses 2-pt layup from 1 ft,,48,47
256,3,7:53.0,,Defensive rebound by D. Theis,48,47
257,3,7:46.0,,J. Tatum misses 3-pt jump shot from 26 ft,48,47
258,3,7:44.0,,Offensive rebound by D. Theis,48,47
259,3,7:44.0,,Shooting foul by A. Brooks (drawn by D. Theis),48,47
260,3,7:44.0,,D. Theis misses free throw 1 of 2,48,47
261,3,7:44.0,,Offensive rebound by Team,48,47
262,3,7:44.0,,D. Theis makes free throw 2 of 2,48,48
263,3,7:20.0,Turnover by J. Butler (bad pass; steal by J. Tatum),,48,48
264,3,7:15.0,,J. Tatum misses 3-pt jump shot from 26 ft,48,48
265,3,7:11.0,Defensive rebound by K. Towns,,48,48
266,3,7:01.0,A. Brooks misses 3-pt jump shot from 28 ft,,48,48
267,3,6:59.0,Offensive rebound by A. Wiggins,,48,48
268,3,6:54.0,A. Wiggins makes 2-pt jump shot from 13 ft,,50,48
269,3,6:34.0,,A. Horford misses 3-pt jump shot from 27 ft,50,48
270,3,6:34.0,,Offensive rebound by J. Tatum,50,48
271,3,6:24.0,,J. Brown misses 2-pt jump shot from 3 ft,50,48
272,3,6:24.0,,Offensive rebound by J. Brown,50,48
273,3,6:24.0,,Boston full timeout,50,48
274,3,6:12.0,,K. Irving misses 2-pt layup from 2 ft (block by K. Towns),50,48
275,3,6:11.0,Defensive rebound by K. Towns,,50,48
276,3,6:01.0,A. Wiggins makes 3-pt jump shot from 24 ft (assist by T. Gibson),,53,48
277,3,5:43.0,,Turnover by D. Theis (bad pass; steal by A. Brooks),53,48
278,3,5:31.0,Turnover by J. Butler (traveling),,53,48
279,3,5:05.0,,Turnover by Team (shot clock),53,48
280,3,4:53.0,Shooting foul by K. Irving (drawn by J. Butler),,53,48
281,3,4:53.0,J. Butler makes free throw 1 of 2,,54,48
282,3,4:53.0,,M. Smart enters the game for J. Tatum,54,48
283,3,4:53.0,J. Butler makes free throw 2 of 2,,55,48
284,3,4:38.0,,D. Theis makes 3-pt jump shot from 23 ft (assist by K. Irving),55,51
285,3,4:21.0,K. Towns makes 2-pt jump shot from 19 ft (assist by A. Brooks),,57,51
286,3,4:04.0,,A. Horford misses 2-pt hook shot from 3 ft,57,51
287,3,4:03.0,,Offensive rebound by M. Smart,57,51
288,3,4:03.0,,M. Smart makes 2-pt layup at rim,57,53
289,3,3:48.0,Personal foul by J. Brown (drawn by J. Butler),,57,53
290,3,3:48.0,,T. Rozier enters the game for K. Irving,57,53
291,3,3:38.0,K. Towns misses 2-pt layup from 1 ft (block by A. Horford),,57,53
292,3,3:35.0,,Defensive rebound by D. Theis,57,53
293,3,3:17.0,,A. Horford misses 3-pt jump shot from 25 ft,57,53
294,3,3:13.0,Defensive rebound by K. Towns,,57,53
295,3,2:57.0,J. Butler misses 2-pt jump shot from 11 ft,,57,53
296,3,2:54.0,,Defensive rebound by M. Smart,57,53
297,3,2:48.0,,M. Smart makes 2-pt layup from 2 ft,57,55
298,3,2:44.0,Turnover by A. Wiggins (turnover),,57,55
299,3,2:44.0,Minnesota full timeout,,57,55
300,3,2:44.0,,A. Baynes enters the game for D. Theis,57,55
301,3,2:44.0,G. Dieng enters the game for J. Butler,,57,55
302,3,2:44.0,J. Crawford enters the game for K. Towns,,57,55
303,3,2:41.0,,J. Brown makes 2-pt layup from 2 ft (assist by A. Horford),57,57
304,3,2:22.0,J. Crawford makes 3-pt jump shot from 22 ft (assist by A. Brooks),,60,57
305,3,2:07.0,,A. Horford makes 3-pt jump shot from 25 ft (assist by T. Rozier),60,60
306,3,1:43.0,T. Gibson misses 2-pt jump shot from 15 ft,,60,60
307,3,1:40.0,,Defensive rebound by T. Rozier,60,60
308,3,1:31.0,,T. Rozier makes 2-pt layup from 2 ft,60,62
309,3,1:11.0,A. Wiggins misses 2-pt jump shot from 14 ft,,60,62
310,3,1:08.0,,Defensive rebound by T. Rozier,60,62
311,3,0:59.0,,A. Horford makes 2-pt layup from 1 ft,60,64
312,3,0:59.0,,Shooting foul by T. Gibson (drawn by A. Horford),60,64
313,3,0:59.0,,A. Horford misses free throw 1 of 1,60,64
314,3,0:59.0,Defensive rebound by A. Wiggins,,60,64
315,3,0:44.0,A. Wiggins misses 2-pt jump shot from 16 ft,,60,64
316,3,0:42.0,,Defensive rebound by A. Baynes,60,64
317,3,0:34.0,,T. Rozier misses 3-pt jump shot from 26 ft,60,64
318,3,0:31.0,Defensive rebound by Team,,60,64
319,3,0:31.0,,Loose ball foul by J. Brown (drawn by T. Gibson),60,64
320,3,0:31.0,,J. Tatum enters the game for J. Brown,60,64
321,3,0:17.0,Shooting foul by J. Tatum (drawn by T. Gibson),,60,64
322,3,0:17.0,T. Gibson makes free throw 1 of 2,,61,64
323,3,0:17.0,,K. Irving enters the game for A. Baynes,61,64
324,3,0:17.0,M. Georges-Hunt enters the game for J. Crawford,,61,64
325,3,0:17.0,T. Gibson makes free throw 2 of 2,,62,64
326,3,0:01.0,,K. Irving makes 2-pt layup from 3 ft (assist by A. Horford),62,66
327,3,0:00.0,A. Brooks misses 3-pt jump shot from 68 ft,,62,66
328,3,0:00.0,Offensive rebound by Team,,62,66
329,4,11:42.0,J. Crawford makes 3-pt jump shot from 28 ft (assist by J. Butler),,65,66
330,4,11:21.0,,A. Baynes makes 2-pt jump shot from 18 ft (assist by M. Smart),65,68
331,4,11:09.0,Offensive foul by G. Dieng (drawn by M. Smart),,65,68
332,4,11:09.0,Turnover by G. Dieng (offensive foul),,65,68
333,4,10:55.0,,A. Baynes makes 2-pt layup from 1 ft (assist by K. Irving),65,70
334,4,10:38.0,Personal foul by K. Irving (drawn by N. Bjelica),,65,70
335,4,10:31.0,K. Towns makes 2-pt jump shot from 17 ft (assist by J. Butler),,67,70
336,4,10:14.0,,M. Smart misses 3-pt jump shot from 26 ft,67,70
337,4,10:11.0,Defensive rebound by G. Dieng,,67,70
338,4,9:59.0,K. Towns misses 3-pt jump shot from 26 ft,,67,70
339,4,9:55.0,,Defensive rebound by A. Baynes,67,70
340,4,9:52.0,,T. Rozier makes 2-pt jump shot from 8 ft,67,72
341,4,9:29.0,J. Butler misses 3-pt jump shot from 25 ft,,67,72
342,4,9:26.0,,Defensive rebound by A. Baynes,67,72
343,4,9:24.0,,T. Rozier misses 3-pt jump shot from 25 ft,67,72
344,4,9:22.0,,Offensive rebound by M. Smart,67,72
345,4,9:16.0,,T. Rozier misses 3-pt jump shot from 26 ft,67,72
346,4,9:13.0,Defensive rebound by K. Towns,,67,72
347,4,9:05.0,J. Crawford misses 2-pt jump shot from 18 ft,,67,72
348,4,9:02.0,,Defensive rebound by T. Rozier,67,72
349,4,8:59.0,,Personal foul by N. Bjelica (drawn by K. Irving),67,72
350,4,8:59.0,T. Jones enters the game for N. Bjelica,,67,72
351,4,8:45.0,,M. Smart makes 2-pt layup from 2 ft (assist by K. Irving),67,74
352,4,8:32.0,Shooting foul by D. Theis (drawn by J. Butler),,67,74
353,4,8:32.0,J. Butler makes free throw 1 of 2,,68,74
354,4,8:32.0,J. Butler misses free throw 2 of 2,,68,74
355,4,8:32.0,,Defensive rebound by D. Theis,68,74
356,4,8:16.0,,D. Theis misses 3-pt jump shot from 24 ft,68,74
357,4,8:15.0,,Offensive rebound by A. Baynes,68,74
358,4,8:08.0,,D. Theis misses 3-pt jump shot from 23 ft,68,74
359,4,8:07.0,,Offensive rebound by D. Theis,68,74
360,4,8:02.0,,T. Rozier makes 3-pt jump shot from 27 ft (assist by K. Irving),68,77
361,4,8:00.0,Minnesota full timeout,,68,77
362,4,7:45.0,K. Towns makes 3-pt jump shot from 23 ft (assist by T. Jones),,71,77
363,4,7:32.0,,K. Irving makes 2-pt jump shot from 20 ft,71,79
364,4,7:09.0,J. Crawford misses 2-pt jump shot from 17 ft,,71,79
365,4,7:06.0,,Defensive rebound by T. Rozier,71,79
366,4,6:59.0,,Shooting foul by T. Jones (drawn by K. Irving),71,79
367,4,6:59.0,,K. Irving makes free throw 1 of 2,71,80
368,4,6:59.0,,K. Irving makes free throw 2 of 2,71,81
369,4,6:48.0,Shooting foul by T. Rozier (drawn by J. Butler),,71,81
370,4,6:48.0,J. Butler makes free throw 1 of 2,,72,81
371,4,6:48.0,J. Butler makes free throw 2 of 2,,73,81
372,4,6:35.0,,A. Baynes misses 2-pt jump shot from 18 ft,73,81
373,4,6:33.0,,Offensive rebound by K. Irving,73,81
374,4,6:30.0,,A. Baynes makes 2-pt dunk from 1 ft (assist by D. Theis),73,83
375,4,6:08.0,Turnover by J. Crawford (bad pass; steal by M. Smart),,73,83
376,4,6:05.0,,Shooting foul by J. Butler (drawn by M. Smart),73,83
377,4,6:05.0,,M. Smart makes free throw 1 of 2,73,84
378,4,6:05.0,A. Wiggins enters the game for G. Dieng,,73,84
379,4,6:05.0,T. Gibson enters the game for J. Butler,,73,84
380,4,6:05.0,,M. Smart makes free throw 2 of 2,73,85
381,4,5:51.0,K. Towns misses 2-pt hook shot from 11 ft,,73,85
382,4,5:50.0,Offensive rebound by T. Gibson,,73,85
383,4,5:50.0,T. Gibson makes 2-pt layup at rim,,75,85
384,4,5:30.0,,Turnover by T. Rozier (lost ball; steal by T. Jones),75,85
385,4,5:17.0,Turnover by T. Gibson (bad pass; steal by K. Irving),,75,85
386,4,5:10.0,,K. Irving misses 3-pt jump shot from 25 ft,75,85
387,4,5:07.0,Defensive rebound by K. Towns,,75,85
388,4,5:01.0,Turnover by J. Crawford (traveling),,75,85
389,4,4:47.0,,D. Theis misses 3-pt jump shot from 26 ft,75,85
390,4,4:45.0,Defensive rebound by T. Jones,,75,85
391,4,4:37.0,Shooting foul by A. Baynes (drawn by J. Crawford),,75,85
