,QUARTER,TIME_REMAINING,PORTLAND_ACTION,OKLAHOMA CITY_ACTION,PORTLAND_SCORE,OKLAHOMA CITY_SCORE
97,1,0:30.0,,Turnover by P. George (bad pass; steal by D. Lillard),32,17
98,1,0:11.0,D. Lillard misses 2-pt layup from 1 ft,,32,17
99,1,0:09.0,,Defensive rebound by T. Ferguson,32,17
100,1,0:04.0,,Turnover by P. George (lost ball; steal by D. Lillard),32,17
101,1,0:01.0,D. Lillard makes 2-pt layup from 1 ft,,34,17
102,1,0:00.0,,R. Felton misses 3-pt jump shot from 48 ft,34,17
103,1,0:00.0,,Offensive rebound by Team,34,17
104,2,11:50.0,,Shooting foul by S. Napier (drawn by J. Grant),34,17
105,2,11:50.0,,J. Grant makes free throw 1 of 2,34,18
106,2,11:50.0,,J. Grant misses free throw 2 of 2,34,18
107,2,11:47.0,Defensive rebound by S. Napier,,34,18
108,2,11:33.0,Turnover by E. Davis (lost ball; steal by R. Felton),,34,18
109,2,11:20.0,,T. Ferguson misses 3-pt jump shot from 22 ft,34,18
110,2,11:17.0,Defensive rebound by S. Napier,,34,18
111,2,10:59.0,S. Napier makes 2-pt jump shot from 13 ft,,36,18
112,2,10:38.0,,J. Grant makes 2-pt layup from 1 ft,36,20
113,2,10:22.0,E. Turner makes 2-pt dunk at rim (assist by Z. Collins),,38,20
114,2,10:22.0,,Oklahoma City full timeout,38,20
115,2,10:22.0,,Á. Abrines enters the game for P. George,38,20
116,2,10:08.0,,R. Felton makes 3-pt jump shot from 26 ft (assist by J. Grant),38,23
117,2,9:41.0,Turnover by Z. Collins (bad pass; steal by P. Patterson),,38,23
118,2,9:29.0,,R. Felton makes 2-pt jump shot from 18 ft,38,25
119,2,9:15.0,C. McCollum makes 2-pt jump shot from 8 ft,,40,25
120,2,8:54.0,,R. Felton misses 2-pt layup from 1 ft (block by Z. Collins),40,25
121,2,8:52.0,Defensive rebound by E. Davis,,40,25
122,2,8:46.0,E. Turner misses 2-pt jump shot from 7 ft,,40,25
123,2,8:44.0,,Defensive rebound by P. Patterson,40,25
124,2,8:33.0,,J. Grant makes 2-pt layup from 1 ft,40,27
125,2,8:14.0,C. McCollum misses 3-pt jump shot from 24 ft,,40,27
126,2,8:11.0,Offensive rebound by S. Napier,,40,27
127,2,8:08.0,Z. Collins makes 2-pt jump shot from 4 ft (assist by S. Napier),,42,27
128,2,7:52.0,,R. Felton makes 2-pt layup from 1 ft,42,29
129,2,7:52.0,Portland full timeout,,42,29
130,2,7:52.0,,S. Adams enters the game for T. Ferguson,42,29
131,2,7:52.0,,R. Westbrook enters the game for P. Patterson,42,29
132,2,7:28.0,E. Davis makes 2-pt dunk from 1 ft (assist by S. Napier),,44,29
133,2,7:03.0,,S. Adams makes 2-pt hook shot from 4 ft,44,31
134,2,6:44.0,Z. Collins misses 3-pt jump shot from 22 ft,,44,31
135,2,6:40.0,,Defensive rebound by Á. Abrines,44,31
136,2,6:35.0,,J. Grant makes 3-pt jump shot from 23 ft (assist by S. Adams),44,34
137,2,6:15.0,Turnover by E. Davis (lost ball; steal by R. Westbrook),,44,34
138,2,6:10.0,,R. Felton makes 2-pt layup from 2 ft,44,36
139,2,5:56.0,Personal foul by R. Westbrook (drawn by E. Turner),,44,36
140,2,5:56.0,J. Nurkić enters the game for E. Turner,,44,36
141,2,5:56.0,A. Aminu enters the game for C. McCollum,,44,36
142,2,5:56.0,M. Harkless enters the game for E. Davis,,44,36
143,2,5:56.0,D. Lillard enters the game for Z. Collins,,44,36
144,2,5:53.0,D. Lillard misses 3-pt jump shot from 24 ft,,44,36
145,2,5:50.0,,Defensive rebound by R. Westbrook,44,36
146,2,5:43.0,,R. Westbrook makes 2-pt jump shot from 11 ft,44,38
147,2,5:21.0,J. Nurkić misses 2-pt hook shot from 5 ft (block by S. Adams),,44,38
148,2,5:19.0,,Defensive rebound by R. Westbrook,44,38
149,2,5:14.0,,C. Anthony enters the game for R. Felton,44,38
150,2,5:14.0,,P. George enters the game for Á. Abrines,44,38
151,2,5:14.0,,C. Brewer enters the game for J. Grant,44,38
152,2,5:10.0,,R. Westbrook misses 3-pt jump shot from 26 ft,44,38
153,2,5:08.0,Defensive rebound by S. Napier,,44,38
154,2,5:08.0,Turnover by S. Napier (step out of bounds),,44,38
155,2,5:05.0,,C. Brewer makes 3-pt jump shot from 22 ft (assist by C. Anthony),44,41
156,2,4:43.0,J. Nurkić misses 2-pt layup from 3 ft (block by C. Anthony),,44,41
157,2,4:41.0,,Defensive rebound by C. Anthony,44,41
158,2,4:34.0,,Shooting foul by A. Aminu (drawn by P. George),44,41
159,2,4:34.0,,P. George makes free throw 1 of 2,44,42
160,2,4:34.0,,P. George makes free throw 2 of 2,44,43
161,2,4:19.0,Turnover by D. Lillard (lost ball; steal by R. Westbrook),,44,43
162,2,4:15.0,,R. Westbrook misses 2-pt dunk from 1 ft,44,43
163,2,4:10.0,Defensive rebound by A. Aminu,,44,43
164,2,4:07.0,D. Lillard misses 3-pt jump shot from 24 ft,,44,43
165,2,4:00.0,Offensive rebound by J. Nurkić,,44,43
166,2,3:59.0,A. Aminu misses 2-pt jump shot from 17 ft,,44,43
167,2,3:58.0,,Defensive rebound by Team,44,43
168,2,3:47.0,,S. Adams makes 2-pt jump shot from 9 ft (assist by P. George),44,45
169,2,3:46.0,Portland full timeout,,44,45
170,2,3:46.0,C. McCollum enters the game for S. Napier,,44,45
171,2,3:35.0,A. Aminu misses 3-pt jump shot from 25 ft,,44,45
172,2,3:32.0,Offensive rebound by C. McCollum,,44,45
173,2,3:32.0,Personal foul by P. George (drawn by C. McCollum),,44,45
174,2,3:19.0,M. Harkless makes 2-pt layup at rim (assist by C. McCollum),,46,45
175,2,2:55.0,,C. Anthony misses 3-pt jump shot from 26 ft,46,45
176,2,2:51.0,Defensive rebound by J. Nurkić,,46,45
177,2,2:40.0,M. Harkless misses 3-pt jump shot from 23 ft,,46,45
178,2,2:40.0,,Defensive rebound by Team,46,45
179,2,2:40.0,Loose ball foul by J. Nurkić (drawn by R. Westbrook),,46,45
180,2,2:27.0,,C. Brewer misses 3-pt jump shot from 22 ft,46,45
181,2,2:23.0,Defensive rebound by M. Harkless,,46,45
182,2,2:13.0,C. McCollum makes 3-pt jump shot from 22 ft (assist by D. Lillard),,49,45
183,2,1:54.0,,P. George makes 2-pt jump shot from 15 ft,49,47
184,2,1:28.0,J. Nurkić makes 2-pt layup from 1 ft (assist by A. Aminu),,51,47
185,2,1:10.0,,Turnover by C. Brewer (lost ball; steal by C. McCollum),51,47
186,2,1:06.0,C. McCollum makes 2-pt layup at rim,,53,47
187,2,1:06.0,Shooting block foul by P. George (drawn by C. McCollum),,53,47
188,2,1:06.0,C. McCollum makes free throw 1 of 1,,54,47
189,2,0:52.0,,S. Adams makes 2-pt jump shot from 13 ft (assist by R. Westbrook),54,49
190,2,0:33.0,Shooting block foul by C. Brewer (drawn by D. Lillard),,54,49
191,2,0:33.0,D. Lillard makes free throw 1 of 2,,55,49
192,2,0:33.0,E. Davis enters the game for J. Nurkić,,55,49
193,2,0:33.0,D. Lillard makes free throw 2 of 2,,56,49
194,2,0:29.0,,R. Westbrook misses 2-pt layup from 1 ft,56,49
195,2,0:27.0,Defensive rebound by M. Harkless,,56,49
196,2,0:21.0,Personal foul by S. Adams (drawn by A. Aminu),,56,49
197,2,0:21.0,A. Aminu misses free throw 1 of 2,,56,49
198,2,0:21.0,Offensive rebound by Team,,56,49
199,2,0:21.0,A. Aminu makes free throw 2 of 2,,57,49
200,2,0:05.0,,Personal foul by D. Lillard (drawn by C. Anthony),57,49
201,2,0:05.0,P. Connaughton enters the game for C. McCollum,,57,49
202,2,0:03.0,,R. Westbrook makes 3-pt jump shot from 25 ft (assist by P. George),57,52
203,2,0:00.0,E. Davis misses 3-pt jump shot from 53 ft,,57,52
204,2,0:00.0,Offensive rebound by Team,,57,52
205,3,11:48.0,,Shooting foul by M. Harkless (drawn by P. George),57,52
206,3,11:48.0,,P. George makes free throw 1 of 2,57,53
207,3,11:48.0,,P. George makes free throw 2 of 2,57,54
208,3,11:29.0,J. Nurkić makes 2-pt hook shot from 5 ft,,59,54
209,3,11:16.0,,S. Adams misses 2-pt layup from 2 ft (block by J. Nurkić),59,54
210,3,11:13.0,Defensive rebound by C. McCollum,,59,54
211,3,11:12.0,Personal foul by C. Anthony (drawn by D. Lillard),,59,54
212,3,10:58.0,C. McCollum misses 2-pt jump shot from 4 ft,,59,54
213,3,10:56.0,Offensive rebound by J. Nurkić,,59,54
214,3,10:55.0,J. Nurkić makes 2-pt hook shot from 1 ft,,61,54
215,3,10:40.0,,Turnover by S. Adams (bad pass),61,54
216,3,10:25.0,M. Harkless misses 3-pt jump shot from 23 ft,,61,54
217,3,10:23.0,,Defensive rebound by C. Anthony,61,54
218,3,10:09.0,,Personal foul by J. Nurkić (drawn by S. Adams),61,54
219,3,10:09.0,,Oklahoma City full timeout,61,54
220,3,10:04.0,,C. Brewer makes 3-pt jump shot from 23 ft (assist by R. Westbrook),61,57
221,3,9:45.0,D. Lillard misses 3-pt jump shot from 28 ft,,61,57
222,3,9:42.0,Offensive rebound by D. Lillard,,61,57
223,3,9:39.0,C. McCollum misses 3-pt jump shot from 24 ft,,61,57
224,3,9:36.0,Offensive rebound by D. Lillard,,61,57
225,3,9:21.0,C. McCollum makes 2-pt layup at rim,,63,57
226,3,9:11.0,,S. Adams makes 2-pt jump shot from 8 ft (assist by R. Westbrook),63,59
227,3,8:48.0,Turnover by A. Aminu (lost ball; steal by R. Westbrook),,63,59
228,3,8:46.0,,R. Westbrook makes 2-pt layup at rim,63,61
229,3,8:23.0,A. Aminu misses 3-pt jump shot from 25 ft,,63,61
230,3,8:21.0,,Defensive rebound by Team,63,61
231,3,8:10.0,,R. Westbrook misses 2-pt jump shot from 13 ft,63,61
232,3,8:07.0,Defensive rebound by D. Lillard,,63,61
233,3,8:02.0,Personal foul by R. Westbrook (drawn by D. Lillard),,63,61
234,3,7:58.0,Personal foul by C. Anthony (drawn by C. McCollum),,63,61
235,3,7:51.0,C. McCollum makes 2-pt jump shot from 8 ft,,65,61
236,3,7:44.0,,Shooting foul by M. Harkless (drawn by R. Westbrook),65,61
237,3,7:44.0,,R. Westbrook makes free throw 1 of 2,65,62
238,3,7:44.0,,R. Westbrook misses free throw 2 of 2,65,62
239,3,7:44.0,Defensive rebound by Team,,65,62
240,3,7:44.0,,Violation by R. Westbrook (lane),65,62
241,3,7:36.0,D. Lillard misses 3-pt jump shot from 26 ft,,65,62
242,3,7:33.0,,Defensive rebound by C. Brewer,65,62
243,3,7:26.0,,C. Brewer misses 2-pt layup from 1 ft (block by M. Harkless),65,62
244,3,7:26.0,Defensive rebound by Team,,65,62
245,3,7:02.0,Turnover by Team (shot clock),,65,62
246,3,6:54.0,,P. George misses 3-pt jump shot from 24 ft (block by M. Harkless),65,62
247,3,6:49.0,Defensive rebound by J. Nurkić,,65,62
248,3,6:44.0,C. McCollum misses 2-pt jump shot from 17 ft,,65,62
249,3,6:37.0,Offensive rebound by A. Aminu,,65,62
250,3,6:37.0,A. Aminu makes 2-pt dunk at rim,,67,62
251,3,6:22.0,,P. George misses 2-pt jump shot from 5 ft,67,62
252,3,6:22.0,,Offensive rebound by C. Anthony,67,62
253,3,6:19.0,,C. Anthony misses 2-pt layup at rim,67,62
254,3,6:18.0,,Offensive rebound by S. Adams,67,62
255,3,6:15.0,,C. Anthony makes 2-pt dunk at rim (assist by R. Westbrook),67,64
256,3,6:01.0,Personal foul by R. Westbrook (drawn by M. Harkless),,67,64
257,3,6:01.0,,Oklahoma City full timeout,67,64
258,3,5:56.0,Personal foul by C. Brewer (drawn by D. Lillard),,67,64
259,3,5:56.0,D. Lillard makes free throw 1 of 2,,68,64
260,3,5:56.0,D. Lillard makes free throw 2 of 2,,69,64
261,3,5:43.0,,R. Westbrook makes 2-pt layup from 1 ft,69,66
262,3,5:18.0,M. Harkless makes 2-pt jump shot from 16 ft,,71,66
263,3,5:09.0,,C. Anthony misses 2-pt jump shot from 21 ft,71,66
264,3,5:07.0,,Offensive rebound by S. Adams,71,66
265,3,5:07.0,,S. Adams misses 2-pt layup at rim,71,66
266,3,5:06.0,,Offensive rebound by S. Adams,71,66
267,3,5:05.0,,S. Adams makes 2-pt layup at rim,71,68
268,3,4:45.0,C. McCollum makes 2-pt jump shot from 10 ft,,73,68
269,3,4:31.0,,S. Adams misses 2-pt layup from 4 ft,73,68
270,3,4:20.0,,Offensive rebound by R. Westbrook,73,68
271,3,4:17.0,,R. Westbrook makes 2-pt layup at rim,73,70
272,3,4:17.0,,T. Ferguson enters the game for C. Brewer,73,70
273,3,4:17.0,E. Turner enters the game for C. McCollum,,73,70
274,3,4:17.0,P. Connaughton enters the game for M. Harkless,,73,70
275,3,4:02.0,J. Nurkić misses 2-pt layup from 3 ft (block by S. Adams),,73,70
276,3,4:00.0,Offensive rebound by A. Aminu,,73,70
277,3,4:00.0,Turnover by P. Connaughton (step out of bounds),,73,70
278,3,3:47.0,,Personal foul by P. Connaughton (drawn by R. Westbrook),73,70
279,3,3:47.0,E. Davis enters the game for J. Nurkić,,73,70
280,3,3:43.0,,Offensive foul by R. Westbrook (drawn by D. Lillard),73,70
281,3,3:43.0,,Turnover by R. Westbrook (offensive foul),73,70
282,3,3:20.0,P. Connaughton misses 3-pt jump shot from 25 ft,,73,70
283,3,3:18.0,Offensive rebound by D. Lillard,,73,70
284,3,3:18.0,Loose ball foul by E. Davis (drawn by T. Ferguson),,73,70
285,3,3:18.0,Turnover by E. Davis (turnover),,73,70
286,3,3:18.0,,J. Grant enters the game for R. Westbrook,73,70
287,3,3:18.0,,R. Felton enters the game for C. Anthony,73,70
288,3,3:18.0,,T. Ferguson makes free throw 1 of 2,73,71
289,3,3:18.0,,T. Ferguson makes free throw 2 of 2,73,72
290,3,3:01.0,D. Lillard misses 2-pt layup from 3 ft (block by J. Grant),,73,72
291,3,2:55.0,,Defensive rebound by J. Grant,73,72
292,3,2:53.0,,P. George misses 3-pt jump shot from 24 ft,73,72
293,3,2:48.0,Defensive rebound by E. Turner,,73,72
294,3,2:44.0,Turnover by E. Turner (lost ball; steal by P. George),,73,72
295,3,2:34.0,,P. George makes 2-pt jump shot from 16 ft (assist by R. Felton),73,74
296,3,2:15.0,Personal foul by S. Adams (drawn by D. Lillard),,73,74
297,3,2:15.0,D. Lillard makes free throw 1 of 2,,74,74
298,3,2:15.0,Z. Collins enters the game for A. Aminu,,74,74
299,3,2:15.0,D. Lillard makes free throw 2 of 2,,75,74
300,3,2:04.0,,R. Felton misses 3-pt jump shot from 25 ft,75,74
301,3,2:01.0,,Offensive rebound by J. Grant,75,74
302,3,2:01.0,,Shooting foul by P. Connaughton (drawn by J. Grant),75,74
303,3,2:01.0,,J. Grant makes free throw 1 of 2,75,75
304,3,2:01.0,,P. Patterson enters the game for S. Adams,75,75
305,3,2:01.0,,J. Grant makes free throw 2 of 2,75,76
306,3,1:53.0,Turnover by E. Turner (lost ball; steal by R. Felton),,75,76
307,3,1:53.0,,R. Felton makes 2-pt layup from 1 ft,75,78
308,3,1:44.0,D. Lillard makes 2-pt layup from 2 ft,,77,78
309,3,1:22.0,,Turnover by R. Felton (lost ball; steal by D. Lillard),77,78
310,3,1:17.0,D. Lillard misses 2-pt layup from 1 ft,,77,78
311,3,1:14.0,Offensive rebound by D. Lillard,,77,78
312,3,1:14.0,D. Lillard makes 2-pt layup at rim,,79,78
313,3,0:51.0,,Shooting foul by E. Davis (drawn by J. Grant),79,78
314,3,0:51.0,,J. Grant makes free throw 1 of 2,79,79
315,3,0:51.0,M. Harkless enters the game for E. Turner,,79,79
316,3,0:51.0,C. McCollum enters the game for Z. Collins,,79,79
317,3,0:51.0,,J. Grant makes free throw 2 of 2,79,80
318,3,0:29.0,D. Lillard misses 2-pt jump shot from 18 ft,,79,80
319,3,0:27.0,,Defensive rebound by P. Patterson,79,80
320,3,0:04.0,,P. George misses 3-pt jump shot from 25 ft,79,80
321,3,0:04.0,,Offensive rebound by Team,79,80
322,3,0:04.0,,Turnover by Team (shot clock),79,80
323,3,0:00.0,M. Harkless makes 3-pt jump shot from 26 ft (assist by D. Lillard),,82,80
324,4,11:47.0,Turnover by C. McCollum (lost ball; steal by T. Ferguson),,82,80
325,4,11:47.0,,Personal take foul by S. Napier (drawn by T. Ferguson),82,80
326,4,11:22.0,,Shooting foul by M. Harkless (drawn by P. George),82,80
327,4,11:22.0,,P. George makes free throw 1 of 2,82,81
328,4,11:22.0,,P. George makes free throw 2 of 2,82,82
329,4,11:03.0,C. McCollum makes 3-pt jump shot from 26 ft,,85,82
330,4,10:47.0,,Shooting foul by E. Davis (drawn by P. George),85,82
331,4,10:47.0,,P. George makes free throw 1 of 2,85,83
332,4,10:47.0,,P. George makes free throw 2 of 2,85,84
333,4,10:30.0,C. McCollum makes 2-pt jump shot from 22 ft,,87,84
334,4,10:02.0,,J. Grant misses 2-pt layup at rim,87,84
335,4,10:00.0,Defensive rebound by E. Davis,,87,84
336,4,9:52.0,S. Napier misses 3-pt jump shot from 26 ft,,87,84
337,4,9:47.0,,Defensive rebound by P. George,87,84
338,4,9:39.0,,P. George makes 2-pt layup at rim,87,86
339,4,9:15.0,C. McCollum misses 2-pt jump shot from 11 ft,,87,86
340,4,9:13.0,,Defensive rebound by Team,87,86
341,4,9:13.0,,Á. Abrines enters the game for P. George,87,86
342,4,9:13.0,,R. Westbrook enters the game for T. Ferguson,87,86
343,4,8:59.0,,P. Patterson makes 3-pt jump shot from 23 ft (assist by Á. Abrines),87,89
344,4,8:34.0,P. Connaughton misses 3-pt jump shot from 22 ft,,87,89
345,4,8:30.0,Offensive rebound by P. Connaughton,,87,89
346,4,8:30.0,Portland full timeout,,87,89
347,4,8:30.0,D. Lillard enters the game for P. Connaughton,,87,89
348,4,8:30.0,A. Aminu enters the game for S. Napier,,87,89
349,4,8:18.0,Personal foul by Á. Abrines (drawn by D. Lillard),,87,89
350,4,8:06.0,C. McCollum makes 2-pt jump shot from 13 ft,,89,89
351,4,7:48.0,,R. Westbrook makes 2-pt jump shot from 21 ft,89,91
352,4,7:33.0,M. Harkless makes 2-pt layup from 1 ft (assist by E. Davis),,91,91
353,4,7:17.0,,Shooting foul by E. Davis (drawn by J. Grant),91,91
354,4,7:17.0,,J. Grant makes free throw 1 of 2,91,92
355,4,7:17.0,,S. Adams enters the game for P. Patterson,91,92
356,4,7:17.0,J. Nurkić enters the game for E. Davis,,91,92
357,4,7:17.0,,J. Grant makes free throw 2 of 2,91,93
358,4,6:59.0,J. Nurkić misses 2-pt jump shot from 5 ft,,91,93
359,4,6:58.0,,Defensive rebound by Á. Abrines,91,93
360,4,6:50.0,,Turnover by R. Westbrook (bad pass; steal by A. Aminu),91,93
361,4,6:44.0,C. McCollum makes 2-pt jump shot from 8 ft,,93,93
362,4,6:25.0,,Personal foul by M. Harkless (drawn by R. Westbrook),93,93
363,4,6:25.0,,R. Westbrook makes free throw 1 of 2,93,94
364,4,6:25.0,,C. Brewer enters the game for R. Felton,93,94
365,4,6:25.0,,C. Anthony enters the game for J. Grant,93,94
366,4,6:25.0,,R. Westbrook makes free throw 2 of 2,93,95
367,4,6:13.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by J. Nurkić),,96,95
368,4,6:13.0,Shooting foul by C. Brewer (drawn by C. McCollum),,96,95
369,4,6:13.0,C. McCollum misses free throw 1 of 1,,96,95
370,4,6:13.0,,Defensive rebound by R. Westbrook,96,95
371,4,6:04.0,,Turnover by R. Westbrook (bad pass; steal by A. Aminu),96,95
372,4,6:00.0,M. Harkless misses 2-pt layup at rim,,96,95
373,4,5:56.0,Offensive rebound by D. Lillard,,96,95
374,4,5:55.0,D. Lillard misses 2-pt jump shot from 9 ft,,96,95
375,4,5:54.0,,Defensive rebound by C. Anthony,96,95
376,4,5:46.0,,Á. Abrines makes 3-pt jump shot from 26 ft (assist by R. Westbrook),96,98
377,4,5:26.0,A. Aminu misses 3-pt jump shot from 24 ft,,96,98
378,4,5:24.0,,Defensive rebound by R. Westbrook,96,98
379,4,5:22.0,,Personal foul by C. McCollum (drawn by R. Westbrook),96,98
380,4,5:22.0,,R. Westbrook makes free throw 1 of 2,96,99
381,4,5:22.0,,R. Westbrook misses free throw 2 of 2,96,99
382,4,5:20.0,Defensive rebound by M. Harkless,,96,99
383,4,5:06.0,J. Nurkić makes 2-pt hook shot from 1 ft (assist by C. McCollum),,98,99
384,4,5:04.0,,Oklahoma City full timeout,98,99
385,4,5:04.0,,P. George enters the game for Á. Abrines,98,99
386,4,4:53.0,,C. Anthony misses 3-pt jump shot from 24 ft,98,99
