,QUARTER,TIME_REMAINING,NEW YORK_ACTION,MILWAUKEE_ACTION,NEW YORK_SCORE,MILWAUKEE_SCORE
74,1,3:28.0,K. O'Quinn enters the game for K. Porziņģis,,21,21
75,1,3:28.0,F. Ntilikina enters the game for J. Jack,,21,21
76,1,3:11.0,M. Beasley misses 2-pt layup from 6 ft,,21,21
77,1,3:06.0,Offensive rebound by M. Beasley,,21,21
78,1,3:06.0,M. Beasley misses 2-pt layup at rim (block by S. Brown),,21,21
79,1,3:06.0,,Defensive rebound by T. Maker,21,21
80,1,3:01.0,,Def 3 sec tech foul by K. O'Quinn,21,21
81,1,3:01.0,,K. Middleton makes technical free throw,21,22
82,1,2:56.0,,J. Parker misses 2-pt dunk from 2 ft,21,22
83,1,2:53.0,Defensive rebound by K. O'Quinn,,21,22
84,1,2:45.0,K. O'Quinn makes 2-pt dunk at rim (assist by F. Ntilikina),,23,22
85,1,2:33.0,,Shooting foul by K. O'Quinn (drawn by J. Parker),23,22
86,1,2:33.0,,J. Parker makes free throw 1 of 2,23,23
87,1,2:33.0,D. McDermott enters the game for T. Hardaway,,23,23
88,1,2:33.0,,J. Parker makes free throw 2 of 2,23,24
89,1,2:09.0,M. Beasley misses 2-pt jump shot from 8 ft,,23,24
90,1,2:06.0,,Defensive rebound by K. Middleton,23,24
91,1,2:02.0,,J. Parker makes 2-pt layup at rim (assist by K. Middleton),23,26
92,1,1:42.0,C. Lee misses 3-pt jump shot from 23 ft,,23,26
93,1,1:39.0,,Defensive rebound by M. Dellavedova,23,26
94,1,1:37.0,,K. Middleton misses 2-pt layup from 2 ft (block by M. Beasley),23,26
95,1,1:35.0,Defensive rebound by K. O'Quinn,,23,26
96,1,1:24.0,D. McDermott makes 2-pt layup at rim (assist by M. Beasley),,25,26
97,1,1:11.0,,J. Parker misses 3-pt jump shot from 26 ft,25,26
98,1,1:07.0,Defensive rebound by C. Lee,,25,26
99,1,0:55.0,M. Beasley makes 2-pt jump shot from 14 ft,,27,26
100,1,0:39.0,,Shooting foul by K. O'Quinn (drawn by J. Parker),27,26
101,1,0:39.0,,J. Parker misses free throw 1 of 2,27,26
102,1,0:39.0,,Offensive rebound by Team,27,26
103,1,0:39.0,,G. Antetokounmpo enters the game for K. Middleton,27,26
104,1,0:39.0,L. Thomas enters the game for C. Lee,,27,26
105,1,0:39.0,,J. Parker makes free throw 2 of 2,27,27
106,1,0:19.0,F. Ntilikina makes 2-pt jump shot from 15 ft (assist by D. McDermott),,29,27
107,1,0:02.0,,Shooting foul by L. Thomas (drawn by G. Antetokounmpo),29,27
108,1,0:02.0,,G. Antetokounmpo misses free throw 1 of 2,29,27
109,1,0:02.0,,Offensive rebound by Team,29,27
110,1,0:02.0,,G. Antetokounmpo makes free throw 2 of 2,29,28
111,1,0:00.0,L. Thomas misses 3-pt jump shot from 42 ft (block by G. Antetokounmpo),,29,28
112,1,0:00.0,Offensive rebound by Team,,29,28
113,2,11:48.0,,Def 3 sec tech foul by L. Thomas,29,28
114,2,11:48.0,,M. Dellavedova makes technical free throw,29,29
115,2,11:38.0,,M. Dellavedova misses 2-pt jump shot from 19 ft,29,29
116,2,11:36.0,Defensive rebound by M. Beasley,,29,29
117,2,11:29.0,M. Beasley misses 2-pt layup from 4 ft (block by T. Maker),,29,29
118,2,11:29.0,,Defensive rebound by M. Dellavedova,29,29
119,2,11:24.0,,Personal foul by F. Ntilikina (drawn by J. Parker),29,29
120,2,11:24.0,,S. Kilpatrick enters the game for J. Parker,29,29
121,2,11:10.0,,G. Antetokounmpo misses 2-pt jump shot from 14 ft,29,29
122,2,11:07.0,Defensive rebound by M. Beasley,,29,29
123,2,10:53.0,F. Ntilikina makes 2-pt jump shot from 10 ft,,31,29
124,2,10:39.0,,Shooting foul by M. Beasley (drawn by G. Antetokounmpo),31,29
125,2,10:39.0,,G. Antetokounmpo makes free throw 1 of 2,31,30
126,2,10:39.0,,G. Antetokounmpo misses free throw 2 of 2,31,30
127,2,10:37.0,Defensive rebound by K. O'Quinn,,31,30
128,2,10:15.0,Turnover by M. Beasley (lost ball; steal by S. Brown),,31,30
129,2,10:07.0,,T. Maker makes 2-pt dunk from 1 ft (assist by S. Brown),31,32
130,2,9:51.0,M. Beasley makes 2-pt dunk from 1 ft (assist by F. Ntilikina),,33,32
131,2,9:35.0,,T. Maker makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),33,35
132,2,9:25.0,D. McDermott makes 2-pt layup from 1 ft (assist by K. O'Quinn),,35,35
133,2,9:08.0,,G. Antetokounmpo makes 2-pt jump shot from 20 ft,35,37
134,2,9:08.0,,T. Maker makes free throw 1 of 1,35,38
135,2,9:08.0,,Away from play foul by L. Thomas (drawn by T. Maker),35,38
136,2,9:08.0,Turnover by L. Thomas (turnover),,35,38
137,2,8:51.0,Turnover by D. McDermott (bad pass; steal by S. Kilpatrick),,35,38
138,2,8:51.0,,Shooting foul by F. Ntilikina (drawn by S. Kilpatrick),35,38
139,2,8:51.0,,S. Kilpatrick makes 2-pt layup at rim,35,40
140,2,8:51.0,,S. Kilpatrick makes free throw 1 of 1,35,41
141,2,8:34.0,F. Ntilikina makes 2-pt layup from 1 ft,,37,41
142,2,8:16.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Dellavedova),37,43
143,2,8:05.0,D. McDermott misses 3-pt jump shot from 28 ft,,37,43
144,2,8:03.0,,Defensive rebound by G. Antetokounmpo,37,43
145,2,8:00.0,,G. Antetokounmpo misses 2-pt layup from 4 ft (block by L. Thomas),37,43
146,2,8:00.0,J. Jack enters the game for F. Ntilikina,,37,43
147,2,8:00.0,Offensive rebound by Team,,37,43
148,2,7:46.0,Turnover by K. O'Quinn (bad pass),,37,43
149,2,7:46.0,K. Porziņģis enters the game for L. Thomas,,37,43
150,2,7:23.0,,G. Antetokounmpo misses 2-pt jump shot from 18 ft,37,43
151,2,7:19.0,Defensive rebound by K. O'Quinn,,37,43
152,2,7:11.0,Turnover by J. Jack (bad pass; steal by S. Brown),,37,43
153,2,7:07.0,,S. Brown makes 2-pt layup at rim (assist by G. Antetokounmpo),37,45
154,2,7:00.0,New York full timeout,,37,45
155,2,7:00.0,,J. Henson enters the game for T. Maker,37,45
156,2,7:00.0,,E. Bledsoe enters the game for M. Dellavedova,37,45
157,2,7:00.0,E. Freedom enters the game for M. Beasley,,37,45
158,2,7:00.0,T. Hardaway enters the game for K. O'Quinn,,37,45
159,2,7:00.0,C. Lee enters the game for D. McDermott,,37,45
160,2,6:49.0,C. Lee misses 2-pt jump shot from 12 ft,,37,45
161,2,6:49.0,Offensive rebound by Team,,37,45
162,2,6:49.0,,Loose ball foul by J. Henson (drawn by E. Freedom),37,45
163,2,6:35.0,E. Freedom makes 2-pt jump shot from 5 ft (assist by J. Jack),,39,45
164,2,6:20.0,,S. Kilpatrick misses 3-pt jump shot from 26 ft,39,45
165,2,6:17.0,Defensive rebound by J. Jack,,39,45
166,2,6:15.0,T. Hardaway misses 3-pt jump shot from 23 ft,,39,45
167,2,6:13.0,Offensive rebound by E. Freedom,,39,45
168,2,6:11.0,E. Freedom makes 2-pt layup at rim,,41,45
169,2,5:58.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,41,45
170,2,5:58.0,Defensive rebound by T. Hardaway,,41,45
171,2,5:52.0,C. Lee makes 2-pt layup from 1 ft (assist by T. Hardaway),,43,45
172,2,5:48.0,,Milwaukee full timeout,43,45
173,2,5:48.0,,K. Middleton enters the game for S. Kilpatrick,43,45
174,2,5:48.0,,J. Parker enters the game for S. Brown,43,45
175,2,5:48.0,,T. Snell enters the game for G. Antetokounmpo,43,45
176,2,5:37.0,,E. Bledsoe misses 2-pt jump shot from 12 ft,43,45
177,2,5:35.0,,Offensive rebound by J. Parker,43,45
178,2,5:34.0,,J. Parker makes 2-pt layup from 1 ft,43,47
179,2,5:22.0,Personal foul by J. Henson (drawn by E. Freedom),,43,47
180,2,5:15.0,K. Porziņģis makes 2-pt dunk from 2 ft (assist by J. Jack),,45,47
181,2,5:06.0,,J. Parker makes 2-pt jump shot from 5 ft,45,49
182,2,4:47.0,Personal foul by J. Henson (drawn by E. Freedom),,45,49
183,2,4:47.0,,G. Antetokounmpo enters the game for J. Henson,45,49
184,2,4:35.0,T. Hardaway misses 3-pt jump shot from 26 ft,,45,49
185,2,4:30.0,Offensive rebound by C. Lee,,45,49
186,2,4:25.0,K. Porziņģis misses 2-pt jump shot from 9 ft,,45,49
187,2,4:21.0,,Defensive rebound by G. Antetokounmpo,45,49
188,2,4:10.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,45,49
189,2,4:08.0,Defensive rebound by K. Porziņģis,,45,49
190,2,3:56.0,Personal foul by E. Bledsoe (drawn by E. Freedom),,45,49
191,2,3:44.0,K. Porziņģis misses 3-pt jump shot from 26 ft,,45,49
192,2,3:41.0,,Defensive rebound by T. Snell,45,49
193,2,3:40.0,,Personal block foul by C. Lee (drawn by G. Antetokounmpo),45,49
194,2,3:40.0,,G. Antetokounmpo misses free throw 1 of 2,45,49
195,2,3:40.0,,Offensive rebound by Team,45,49
196,2,3:40.0,,G. Antetokounmpo misses free throw 2 of 2,45,49
197,2,3:40.0,Defensive rebound by E. Freedom,,45,49
198,2,3:34.0,J. Jack misses 2-pt jump shot from 7 ft,,45,49
199,2,3:24.0,Offensive rebound by E. Freedom,,45,49
200,2,3:24.0,E. Freedom makes 2-pt layup at rim,,47,49
201,2,3:20.0,,Shooting foul by E. Freedom (drawn by J. Parker),47,49
202,2,3:20.0,,J. Parker misses free throw 1 of 2,47,49
203,2,3:20.0,,Offensive rebound by Team,47,49
204,2,3:20.0,,J. Parker makes free throw 2 of 2,47,50
205,2,3:09.0,Personal foul by K. Middleton (drawn by T. Hardaway),,47,50
206,2,3:09.0,T. Hardaway makes free throw 1 of 2,,48,50
207,2,3:09.0,T. Hardaway makes free throw 2 of 2,,49,50
208,2,2:52.0,,T. Snell misses 3-pt jump shot from 22 ft,49,50
209,2,2:49.0,Defensive rebound by E. Freedom,,49,50
210,2,2:39.0,Turnover by E. Freedom (out of bounds lost ball),,49,50
211,2,2:27.0,,J. Parker misses 2-pt jump shot from 8 ft,49,50
212,2,2:25.0,Defensive rebound by E. Freedom,,49,50
213,2,2:15.0,T. Hardaway misses 3-pt jump shot from 28 ft,,49,50
214,2,2:08.0,Offensive rebound by J. Jack,,49,50
215,2,2:05.0,C. Lee misses 3-pt jump shot from 27 ft,,49,50
216,2,2:02.0,Offensive rebound by J. Jack,,49,50
217,2,2:01.0,,T. Maker enters the game for J. Parker,49,50
218,2,1:48.0,Turnover by J. Jack (out of bounds lost ball),,49,50
219,2,1:31.0,,E. Bledsoe misses 2-pt layup from 1 ft,49,50
220,2,1:29.0,Defensive rebound by K. Porziņģis,,49,50
221,2,1:23.0,C. Lee makes 2-pt jump shot from 9 ft,,51,50
222,2,1:12.0,,G. Antetokounmpo makes 3-pt jump shot from 28 ft (assist by T. Snell),51,53
223,2,0:52.0,Shooting foul by E. Bledsoe (drawn by K. Porziņģis),,51,53
224,2,0:52.0,K. Porziņģis makes free throw 1 of 2,,52,53
225,2,0:52.0,,M. Dellavedova enters the game for E. Bledsoe,52,53
226,2,0:52.0,K. Porziņģis makes free throw 2 of 2,,53,53
227,2,0:31.0,,M. Dellavedova misses 3-pt jump shot from 26 ft,53,53
228,2,0:28.0,Defensive rebound by E. Freedom,,53,53
229,2,0:13.0,J. Jack makes 2-pt layup from 1 ft,,55,53
230,2,0:01.0,,Shooting foul by C. Lee (drawn by K. Middleton),55,53
231,2,0:01.0,,K. Middleton makes free throw 1 of 2,55,54
232,2,0:01.0,,K. Middleton makes free throw 2 of 2,55,55
233,2,0:00.0,K. Porziņģis misses 3-pt jump shot from 59 ft,,55,55
234,2,0:00.0,Offensive rebound by Team,,55,55
235,3,11:38.0,,E. Bledsoe makes 3-pt jump shot from 22 ft (assist by K. Middleton),55,58
236,3,11:21.0,J. Jack misses 2-pt jump shot from 17 ft,,55,58
237,3,11:16.0,,Defensive rebound by K. Middleton,55,58
238,3,11:14.0,,Turnover by G. Antetokounmpo (bad pass),55,58
239,3,10:58.0,C. Lee makes 2-pt layup at rim,,57,58
240,3,10:43.0,,G. Antetokounmpo misses 3-pt jump shot from 23 ft,57,58
241,3,10:40.0,Defensive rebound by J. Jack,,57,58
242,3,10:34.0,K. Porziņģis misses 2-pt jump shot from 12 ft (block by G. Antetokounmpo),,57,58
243,3,10:33.0,Offensive rebound by J. Jack,,57,58
244,3,10:29.0,E. Freedom makes 2-pt layup at rim (assist by J. Jack),,59,58
245,3,10:16.0,,Offensive foul by E. Bledsoe (drawn by K. Porziņģis),59,58
246,3,10:16.0,,Turnover by E. Bledsoe (offensive foul),59,58
247,3,9:50.0,J. Jack misses 3-pt jump shot from 31 ft,,59,58
248,3,9:50.0,Offensive rebound by Team,,59,58
249,3,9:50.0,Turnover by Team (shot clock),,59,58
250,3,9:33.0,,T. Snell makes 3-pt jump shot from 22 ft (assist by E. Bledsoe),59,61
251,3,9:21.0,T. Hardaway misses 3-pt jump shot from 27 ft,,59,61
252,3,9:18.0,,Defensive rebound by K. Middleton,59,61
253,3,9:08.0,,K. Middleton misses 3-pt jump shot from 26 ft,59,61
254,3,9:06.0,Defensive rebound by K. Porziņģis,,59,61
255,3,8:55.0,C. Lee makes 2-pt layup from 1 ft (assist by E. Freedom),,61,61
256,3,8:44.0,,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by K. Middleton),61,63
257,3,8:35.0,Offensive foul by E. Freedom (drawn by E. Bledsoe),,61,63
258,3,8:35.0,Turnover by E. Freedom (offensive foul),,61,63
259,3,8:15.0,,G. Antetokounmpo misses 2-pt layup from 4 ft (block by K. Porziņģis),61,63
260,3,8:12.0,Defensive rebound by C. Lee,,61,63
261,3,8:07.0,E. Freedom makes 2-pt layup at rim (assist by T. Hardaway),,63,63
262,3,8:02.0,,Personal foul by J. Jack (drawn by E. Bledsoe),63,63
263,3,7:57.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,63,63
264,3,7:55.0,Defensive rebound by E. Freedom,,63,63
265,3,7:45.0,Turnover by E. Freedom (bad pass; steal by G. Antetokounmpo),,63,63
266,3,7:42.0,,Personal foul by K. Porziņģis (drawn by E. Bledsoe),63,63
267,3,7:26.0,,J. Henson makes 2-pt hook shot from 3 ft (assist by K. Middleton),63,65
268,3,7:15.0,Shooting foul by E. Bledsoe (drawn by J. Jack),,63,65
269,3,7:15.0,J. Jack makes free throw 1 of 2,,64,65
270,3,7:15.0,,M. Dellavedova enters the game for E. Bledsoe,64,65
271,3,7:15.0,J. Jack makes free throw 2 of 2,,65,65
272,3,7:01.0,,J. Henson makes 2-pt layup from 1 ft (assist by K. Middleton),65,67
273,3,6:44.0,C. Lee misses 2-pt jump shot from 10 ft,,65,67
274,3,6:41.0,,Defensive rebound by G. Antetokounmpo,65,67
275,3,6:36.0,,M. Dellavedova misses 3-pt jump shot from 26 ft,65,67
276,3,6:36.0,Defensive rebound by C. Lee,,65,67
277,3,6:23.0,,Milwaukee full timeout,65,67
278,3,6:23.0,L. Thomas enters the game for C. Lee,,65,67
279,3,6:13.0,Turnover by E. Freedom (lost ball; steal by J. Henson),,65,67
280,3,5:54.0,,M. Dellavedova misses 3-pt jump shot from 27 ft,65,67
281,3,5:50.0,Defensive rebound by T. Hardaway,,65,67
282,3,5:48.0,Turnover by T. Hardaway (lost ball; steal by G. Antetokounmpo),,65,67
283,3,5:46.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft,65,69
284,3,5:35.0,T. Hardaway misses 3-pt jump shot from 22 ft,,65,69
285,3,5:32.0,Offensive rebound by E. Freedom,,65,69
286,3,5:29.0,T. Hardaway misses 3-pt jump shot from 25 ft,,65,69
287,3,5:25.0,,Defensive rebound by G. Antetokounmpo,65,69
288,3,5:17.0,,G. Antetokounmpo makes 2-pt jump shot from 17 ft,65,71
289,3,5:00.0,Personal foul by M. Dellavedova (drawn by J. Jack),,65,71
290,3,5:00.0,,J. Parker enters the game for G. Antetokounmpo,65,71
291,3,5:00.0,F. Ntilikina enters the game for J. Jack,,65,71
292,3,4:54.0,K. Porziņģis makes 2-pt jump shot from 13 ft (assist by F. Ntilikina),,67,71
293,3,4:34.0,,K. Middleton misses 3-pt jump shot from 26 ft,67,71
294,3,4:31.0,Defensive rebound by T. Hardaway,,67,71
295,3,4:30.0,Turnover by T. Hardaway (bad pass),,67,71
296,3,4:19.0,,Turnover by M. Dellavedova (bad pass; steal by T. Hardaway),67,71
297,3,3:59.0,F. Ntilikina makes 3-pt jump shot from 26 ft (assist by T. Hardaway),,70,71
298,3,3:44.0,,K. Middleton misses 2-pt jump shot from 14 ft,70,71
299,3,3:41.0,Defensive rebound by F. Ntilikina,,70,71
300,3,3:36.0,T. Hardaway misses 2-pt jump shot from 5 ft,,70,71
301,3,3:33.0,,Defensive rebound by J. Henson,70,71
302,3,3:24.0,,J. Henson misses 2-pt jump shot from 19 ft,70,71
303,3,3:22.0,Defensive rebound by E. Freedom,,70,71
304,3,3:02.0,F. Ntilikina misses 2-pt jump shot from 19 ft,,70,71
305,3,2:59.0,Offensive rebound by E. Freedom,,70,71
306,3,2:54.0,New York full timeout,,70,71
307,3,2:54.0,,S. Brown enters the game for T. Snell,70,71
308,3,2:54.0,M. Beasley enters the game for K. Porziņģis,,70,71
309,3,2:41.0,T. Hardaway misses 3-pt jump shot from 27 ft,,70,71
310,3,2:32.0,Offensive rebound by F. Ntilikina,,70,71
311,3,2:32.0,F. Ntilikina misses 2-pt dunk at rim,,70,71
312,3,2:31.0,,Defensive rebound by J. Parker,70,71
313,3,2:31.0,,Personal foul by E. Freedom (drawn by J. Henson),70,71
314,3,2:31.0,C. Lee enters the game for T. Hardaway,,70,71
315,3,2:19.0,,J. Henson misses 2-pt dunk from 1 ft,70,71
316,3,2:17.0,Defensive rebound by E. Freedom,,70,71
317,3,2:04.0,M. Beasley makes 2-pt layup at rim,,72,71
318,3,1:43.0,,K. Middleton misses 3-pt jump shot from 23 ft,72,71
319,3,1:40.0,,Offensive rebound by S. Brown,72,71
320,3,1:31.0,,K. Middleton misses 2-pt hook shot from 3 ft,72,71
321,3,1:29.0,Defensive rebound by E. Freedom,,72,71
322,3,1:22.0,M. Beasley misses 2-pt jump shot from 13 ft,,72,71
323,3,1:19.0,,Defensive rebound by S. Brown,72,71
324,3,1:07.0,,S. Brown makes 3-pt jump shot from 23 ft (assist by M. Dellavedova),72,74
325,3,0:43.0,C. Lee misses 2-pt jump shot from 18 ft,,72,74
326,3,0:40.0,,Defensive rebound by M. Dellavedova,72,74
327,3,0:34.0,,S. Brown misses 3-pt jump shot from 26 ft,72,74
328,3,0:31.0,Defensive rebound by M. Beasley,,72,74
329,3,0:12.0,E. Freedom makes 2-pt dunk from 1 ft (assist by F. Ntilikina),,74,74
330,3,0:03.0,,Personal foul by L. Thomas (drawn by K. Middleton),74,74
331,3,0:03.0,,T. Maker enters the game for K. Middleton,74,74
332,3,0:03.0,,G. Antetokounmpo enters the game for J. Henson,74,74
333,3,0:03.0,K. O'Quinn enters the game for E. Freedom,,74,74
334,3,0:00.0,,S. Brown misses 3-pt jump shot from 25 ft,74,74
335,3,0:00.0,,Offensive rebound by Team,74,74
336,4,11:47.0,L. Thomas misses 3-pt jump shot from 23 ft,,74,74
337,4,11:43.0,,Defensive rebound by S. Brown,74,74
338,4,11:37.0,Offensive charge foul by M. Dellavedova (drawn by L. Thomas),,74,74
339,4,11:37.0,,Turnover by M. Dellavedova (offensive foul),74,74
340,4,11:17.0,K. O'Quinn makes 2-pt jump shot from 14 ft (assist by F. Ntilikina),,76,74
341,4,11:00.0,,T. Maker misses 3-pt jump shot from 26 ft,76,74
342,4,10:57.0,Defensive rebound by M. Beasley,,76,74
343,4,10:46.0,C. Lee makes 3-pt jump shot from 27 ft (assist by K. O'Quinn),,79,74
344,4,10:33.0,,S. Brown makes 2-pt layup at rim (assist by M. Dellavedova),79,76
345,4,10:19.0,Turnover by F. Ntilikina (bad pass; steal by T. Maker),,79,76
346,4,10:14.0,,Turnover by T. Maker (lost ball; steal by K. O'Quinn),79,76
347,4,10:02.0,Turnover by F. Ntilikina (bad pass; steal by S. Brown),,79,76
348,4,10:01.0,,Turnover by S. Brown (bad pass; steal by F. Ntilikina),79,76
349,4,10:01.0,New York full timeout,,79,76
350,4,10:01.0,K. Porziņģis enters the game for M. Beasley,,79,76
351,4,9:49.0,F. Ntilikina misses 2-pt jump shot from 9 ft,,79,76
352,4,9:47.0,,Defensive rebound by M. Dellavedova,79,76
353,4,9:43.0,,Shooting foul by K. Porziņģis (drawn by G. Antetokounmpo),79,76
354,4,9:43.0,,G. Antetokounmpo makes free throw 1 of 2,79,77
355,4,9:43.0,,G. Antetokounmpo makes free throw 2 of 2,79,78
356,4,9:20.0,K. Porziņģis misses 2-pt jump shot from 4 ft,,79,78
357,4,9:14.0,Offensive rebound by L. Thomas,,79,78
358,4,9:14.0,L. Thomas misses 2-pt dunk at rim,,79,78
359,4,9:13.0,,Defensive rebound by T. Snell,79,78
360,4,9:08.0,,S. Brown makes 2-pt hook shot from 1 ft,79,80
361,4,8:40.0,F. Ntilikina misses 2-pt jump shot from 18 ft,,79,80
362,4,8:37.0,,Defensive rebound by T. Snell,79,80
363,4,8:15.0,,M. Dellavedova makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),79,83
364,4,8:01.0,Personal foul by S. Brown (drawn by K. Porziņģis),,79,83
365,4,8:01.0,T. Hardaway enters the game for K. O'Quinn,,79,83
366,4,8:01.0,J. Jack enters the game for L. Thomas,,79,83
367,4,7:51.0,F. Ntilikina misses 2-pt layup from 1 ft (block by T. Maker),,79,83
368,4,7:46.0,Offensive rebound by K. Porziņģis,,79,83
369,4,7:45.0,K. Porziņģis makes 2-pt layup from 1 ft,,81,83
370,4,7:34.0,,Shooting foul by T. Hardaway (drawn by T. Maker),81,83
371,4,7:34.0,,T. Maker misses free throw 1 of 2,81,83
372,4,7:34.0,,Offensive rebound by Team,81,83
373,4,7:34.0,,E. Bledsoe enters the game for M. Dellavedova,81,83
