,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,SAN ANTONIO_ACTION,NEW ORLEANS_SCORE,SAN ANTONIO_SCORE
62,1,5:35.0,,D. Murray misses 2-pt layup from 1 ft,11,14
63,1,5:32.0,Defensive rebound by A. Davis,,11,14
64,1,5:24.0,N. Mirotić makes 2-pt layup from 1 ft (assist by J. Holiday),,13,14
65,1,5:08.0,,D. Green makes 3-pt jump shot from 22 ft (assist by R. Gay),13,17
66,1,4:56.0,N. Mirotić makes 3-pt jump shot from 23 ft,,16,17
67,1,4:43.0,,D. Murray makes 2-pt layup from 1 ft,16,19
68,1,4:36.0,Turnover by R. Rondo (bad pass; steal by R. Gay),,16,19
69,1,4:30.0,,D. Murray makes 2-pt layup at rim (assist by R. Gay),16,21
70,1,4:16.0,R. Rondo misses 2-pt jump shot from 6 ft (block by D. Murray),,16,21
71,1,4:12.0,Offensive rebound by R. Rondo,,16,21
72,1,4:09.0,J. Holiday makes 2-pt jump shot from 15 ft,,18,21
73,1,3:45.0,,D. Green misses 2-pt jump shot from 13 ft,18,21
74,1,3:39.0,,Offensive rebound by L. Aldridge,18,21
75,1,3:39.0,,L. Aldridge misses 2-pt layup at rim,18,21
76,1,3:38.0,Defensive rebound by A. Davis,,18,21
77,1,3:29.0,N. Mirotić misses 3-pt jump shot from 22 ft,,18,21
78,1,3:25.0,,Defensive rebound by D. Murray,18,21
79,1,3:16.0,,R. Gay misses 3-pt jump shot from 24 ft,18,21
80,1,3:14.0,Defensive rebound by A. Davis,,18,21
81,1,3:07.0,E. Moore misses 3-pt jump shot from 24 ft,,18,21
82,1,3:04.0,,Defensive rebound by R. Gay,18,21
83,1,3:02.0,,Personal foul by R. Rondo (drawn by D. Murray),18,21
84,1,3:02.0,,T. Parker enters the game for D. Murray,18,21
85,1,3:02.0,,J. Lauvergne enters the game for P. Mills,18,21
86,1,3:02.0,,M. Ginóbili enters the game for L. Aldridge,18,21
87,1,3:02.0,I. Clark enters the game for R. Rondo,,18,21
88,1,3:02.0,D. Miller enters the game for E. Moore,,18,21
89,1,2:44.0,,R. Gay misses 2-pt jump shot from 6 ft,18,21
90,1,2:44.0,Defensive rebound by N. Mirotić,,18,21
91,1,2:44.0,Personal foul by R. Gay (drawn by N. Mirotić),,18,21
92,1,2:44.0,New Orleans full timeout,,18,21
93,1,2:44.0,C. Diallo enters the game for A. Davis,,18,21
94,1,2:30.0,Turnover by N. Mirotić (lost ball; steal by D. Green),,18,21
95,1,2:15.0,,M. Ginóbili makes 2-pt jump shot from 19 ft,18,23
96,1,1:56.0,N. Mirotić makes 2-pt layup from 1 ft (assist by C. Diallo),,20,23
97,1,1:56.0,Shooting foul by T. Parker (drawn by N. Mirotić),,20,23
98,1,1:56.0,N. Mirotić makes free throw 1 of 1,,21,23
99,1,1:37.0,,R. Gay makes 2-pt jump shot from 11 ft,21,25
100,1,1:24.0,J. Holiday makes 3-pt jump shot from 24 ft (assist by D. Miller),,24,25
101,1,1:10.0,,T. Parker makes 2-pt layup from 1 ft,24,27
102,1,1:00.0,I. Clark misses 3-pt jump shot from 25 ft,,24,27
103,1,0:58.0,,Defensive rebound by M. Ginóbili,24,27
104,1,0:58.0,,Personal foul by D. Miller (drawn by M. Ginóbili),24,27
105,1,0:58.0,W. Lemon enters the game for J. Holiday,,24,27
106,1,0:44.0,,M. Ginóbili makes 2-pt jump shot from 7 ft,24,29
107,1,0:30.0,W. Lemon misses 2-pt layup from 2 ft (block by R. Gay),,24,29
108,1,0:30.0,,Defensive rebound by D. Green,24,29
109,1,0:21.0,,Turnover by R. Gay (bad pass),24,29
110,1,0:02.0,C. Diallo misses 2-pt layup from 3 ft (block by R. Gay),,24,29
111,1,0:02.0,,Defensive rebound by R. Gay,24,29
112,1,0:00.0,,R. Gay misses 3-pt jump shot from 56 ft,24,29
113,1,0:00.0,,Offensive rebound by Team,24,29
114,2,11:47.0,,R. Gay misses 2-pt jump shot from 19 ft,24,29
115,2,11:41.0,Defensive rebound by C. Diallo,,24,29
116,2,11:34.0,Turnover by I. Clark (lost ball; steal by M. Ginóbili),,24,29
117,2,11:28.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,24,29
118,2,11:25.0,,Offensive rebound by J. Lauvergne,24,29
119,2,11:23.0,,J. Lauvergne makes 2-pt layup at rim,24,31
120,2,11:12.0,C. Diallo makes 2-pt dunk from 1 ft (assist by N. Mirotić),,26,31
121,2,10:54.0,,T. Parker misses 2-pt layup from 5 ft,26,31
122,2,10:51.0,,Offensive rebound by T. Parker,26,31
123,2,10:43.0,,M. Ginóbili makes 2-pt jump shot from 7 ft (assist by R. Gay),26,33
124,2,10:19.0,,B. Forbes enters the game for D. Green,26,33
125,2,10:19.0,,K. Anderson enters the game for R. Gay,26,33
126,2,10:17.0,Turnover by N. Mirotić (bad pass),,26,33
127,2,10:03.0,,Turnover by M. Ginóbili (bad pass; steal by C. Diallo),26,33
128,2,9:57.0,W. Lemon makes 2-pt layup from 1 ft (assist by I. Clark),,28,33
129,2,9:40.0,,J. Lauvergne makes 2-pt dunk from 1 ft (assist by M. Ginóbili),28,35
130,2,9:16.0,N. Mirotić misses 2-pt layup from 1 ft (block by J. Lauvergne),,28,35
131,2,9:16.0,,Defensive rebound by J. Lauvergne,28,35
132,2,9:14.0,,Personal foul by N. Mirotić (drawn by J. Lauvergne),28,35
133,2,9:05.0,,Personal foul by N. Mirotić (drawn by K. Anderson),28,35
134,2,9:00.0,,T. Parker misses 2-pt layup from 1 ft (block by C. Diallo),28,35
135,2,8:57.0,Defensive rebound by I. Clark,,28,35
136,2,8:54.0,C. Diallo makes 2-pt dunk from 1 ft (assist by I. Clark),,30,35
137,2,8:54.0,,San Antonio full timeout,30,35
138,2,8:54.0,,D. Murray enters the game for T. Parker,30,35
139,2,8:54.0,,P. Mills enters the game for M. Ginóbili,30,35
140,2,8:42.0,,B. Forbes misses 3-pt jump shot from 26 ft,30,35
141,2,8:38.0,Defensive rebound by D. Miller,,30,35
142,2,8:34.0,I. Clark makes 2-pt layup from 1 ft,,32,35
143,2,8:20.0,,D. Murray makes 2-pt jump shot from 12 ft (assist by J. Lauvergne),32,37
144,2,8:20.0,,Shooting foul by W. Lemon (drawn by D. Murray),32,37
145,2,8:20.0,,D. Murray makes free throw 1 of 1,32,38
146,2,8:07.0,I. Clark misses 2-pt jump shot from 14 ft,,32,38
147,2,8:05.0,,Defensive rebound by J. Lauvergne,32,38
148,2,7:58.0,,D. Murray misses 2-pt jump shot from 15 ft,32,38
149,2,7:54.0,,Offensive rebound by J. Lauvergne,32,38
150,2,7:54.0,,J. Lauvergne makes 2-pt layup at rim,32,40
151,2,7:39.0,Offensive foul by C. Diallo (drawn by B. Forbes),,32,40
152,2,7:39.0,Turnover by C. Diallo (offensive foul),,32,40
153,2,7:39.0,,L. Aldridge enters the game for J. Lauvergne,32,40
154,2,7:39.0,A. Davis enters the game for N. Mirotić,,32,40
155,2,7:39.0,R. Rondo enters the game for W. Lemon,,32,40
156,2,7:29.0,,P. Mills misses 2-pt jump shot from 20 ft,32,40
157,2,7:27.0,Defensive rebound by D. Miller,,32,40
158,2,7:15.0,D. Miller misses 2-pt jump shot from 17 ft,,32,40
159,2,7:11.0,,Defensive rebound by D. Murray,32,40
160,2,6:53.0,,P. Mills makes 2-pt jump shot from 18 ft (assist by B. Forbes),32,42
161,2,6:34.0,I. Clark misses 2-pt jump shot from 7 ft,,32,42
162,2,6:34.0,,Defensive rebound by D. Murray,32,42
163,2,6:34.0,,Personal foul by C. Diallo (drawn by D. Murray),32,42
164,2,6:34.0,E. Moore enters the game for C. Diallo,,32,42
165,2,6:34.0,J. Holiday enters the game for I. Clark,,32,42
166,2,6:21.0,,B. Forbes misses 2-pt jump shot from 21 ft,32,42
167,2,6:19.0,,Offensive rebound by K. Anderson,32,42
168,2,6:08.0,,D. Murray makes 2-pt layup from 3 ft,32,44
169,2,6:00.0,A. Davis makes 2-pt jump shot from 20 ft (assist by D. Miller),,34,44
170,2,5:46.0,,P. Mills makes 3-pt jump shot from 22 ft (assist by B. Forbes),34,47
171,2,5:38.0,D. Miller misses 3-pt jump shot from 23 ft,,34,47
172,2,5:33.0,Offensive rebound by A. Davis,,34,47
173,2,5:28.0,J. Holiday makes 2-pt jump shot from 14 ft,,36,47
174,2,5:10.0,,D. Murray makes 2-pt jump shot from 9 ft,36,49
175,2,4:57.0,J. Holiday makes 2-pt layup from 2 ft (assist by R. Rondo),,38,49
176,2,4:37.0,,L. Aldridge misses 2-pt jump shot from 20 ft,38,49
177,2,4:33.0,Defensive rebound by D. Miller,,38,49
178,2,4:32.0,Turnover by E. Moore (bad pass),,38,49
179,2,4:14.0,,L. Aldridge misses 2-pt jump shot from 14 ft,38,49
180,2,4:14.0,Defensive rebound by Team,,38,49
181,2,3:57.0,R. Rondo misses 3-pt jump shot from 25 ft,,38,49
182,2,3:53.0,,Defensive rebound by B. Forbes,38,49
183,2,3:44.0,,Personal foul by J. Holiday (drawn by P. Mills),38,49
184,2,3:44.0,,P. Mills makes free throw 1 of 2,38,50
185,2,3:44.0,,P. Mills makes free throw 2 of 2,38,51
186,2,3:32.0,A. Davis makes 2-pt hook shot from 8 ft,,40,51
187,2,3:20.0,,K. Anderson makes 2-pt layup at rim (assist by D. Murray),40,53
188,2,3:17.0,New Orleans full timeout,,40,53
189,2,3:17.0,,J. Lauvergne enters the game for L. Aldridge,40,53
190,2,3:04.0,A. Davis makes 2-pt hook shot from 7 ft (assist by R. Rondo),,42,53
191,2,2:52.0,,B. Forbes misses 2-pt jump shot from 17 ft,42,53
192,2,2:49.0,Defensive rebound by A. Davis,,42,53
193,2,2:42.0,Personal foul by D. Murray (drawn by J. Holiday),,42,53
194,2,2:42.0,,M. Ginóbili enters the game for K. Anderson,42,53
195,2,2:42.0,,D. Green enters the game for D. Murray,42,53
196,2,2:42.0,,T. Parker enters the game for B. Forbes,42,53
197,2,2:37.0,A. Davis makes 2-pt dunk from 1 ft (assist by R. Rondo),,44,53
198,2,2:24.0,,M. Ginóbili makes 2-pt jump shot from 9 ft,44,55
199,2,2:13.0,E. Moore misses 2-pt jump shot from 10 ft (block by M. Ginóbili),,44,55
200,2,2:13.0,Offensive rebound by E. Moore,,44,55
201,2,2:09.0,Shooting foul by M. Ginóbili (drawn by E. Moore),,44,55
202,2,2:09.0,E. Moore makes free throw 1 of 2,,45,55
203,2,2:09.0,E. Moore makes free throw 2 of 2,,46,55
204,2,1:48.0,,M. Ginóbili makes 2-pt layup from 1 ft (assist by P. Mills),46,57
205,2,1:41.0,J. Holiday misses 3-pt jump shot from 23 ft,,46,57
206,2,1:41.0,,Defensive rebound by J. Lauvergne,46,57
207,2,1:28.0,,D. Green misses 3-pt jump shot from 23 ft,46,57
208,2,1:28.0,Defensive rebound by A. Davis,,46,57
209,2,1:17.0,D. Miller makes 3-pt jump shot from 25 ft (assist by J. Holiday),,49,57
210,2,1:05.0,,Turnover by M. Ginóbili (out of bounds lost ball),49,57
211,2,0:52.0,R. Rondo makes 2-pt layup from 1 ft,,51,57
212,2,0:28.0,,Turnover by M. Ginóbili (bad pass; steal by A. Davis),51,57
213,2,0:24.0,Turnover by A. Davis (bad pass),,51,57
214,2,0:24.0,,R. Gay enters the game for J. Lauvergne,51,57
215,2,0:01.0,,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by P. Mills),51,60
216,3,11:34.0,,P. Mills makes 2-pt jump shot from 22 ft,51,62
217,3,11:24.0,R. Rondo misses 2-pt layup from 1 ft,,51,62
218,3,11:24.0,Offensive rebound by R. Rondo,,51,62
219,3,11:19.0,R. Rondo misses 2-pt layup from 2 ft,,51,62
220,3,11:18.0,Offensive rebound by E. Moore,,51,62
221,3,11:16.0,E. Moore makes 2-pt layup at rim,,53,62
222,3,11:13.0,A. Davis makes technical free throw,,54,62
223,3,11:13.0,A. Davis makes technical free throw,,55,62
224,3,10:53.0,,D. Green makes 2-pt jump shot from 10 ft (assist by D. Murray),55,64
225,3,10:39.0,E. Moore makes 2-pt jump shot from 9 ft (assist by A. Davis),,57,64
226,3,10:27.0,,D. Murray misses 2-pt layup at rim,57,64
227,3,10:25.0,Defensive rebound by J. Holiday,,57,64
228,3,10:15.0,A. Davis misses 2-pt jump shot from 14 ft,,57,64
229,3,10:13.0,,Defensive rebound by K. Anderson,57,64
230,3,10:05.0,,K. Anderson misses 2-pt jump shot from 10 ft,57,64
231,3,10:00.0,,Offensive rebound by K. Anderson,57,64
232,3,10:00.0,,K. Anderson makes 2-pt layup at rim,57,66
233,3,9:44.0,A. Davis makes 2-pt layup at rim (assist by R. Rondo),,59,66
234,3,9:31.0,,J. Lauvergne makes 2-pt layup at rim,59,68
235,3,9:19.0,E. Moore makes 2-pt layup from 7 ft,,61,68
236,3,8:55.0,,J. Lauvergne misses 2-pt hook shot from 4 ft,61,68
237,3,8:52.0,Defensive rebound by R. Rondo,,61,68
238,3,8:47.0,E. Moore misses 2-pt layup from 3 ft,,61,68
239,3,8:47.0,Offensive rebound by Team,,61,68
240,3,8:47.0,,Loose ball foul by J. Lauvergne (drawn by N. Mirotić),61,68
241,3,8:44.0,A. Davis misses 2-pt layup from 3 ft,,61,68
242,3,8:39.0,Offensive rebound by A. Davis,,61,68
243,3,8:39.0,A. Davis misses 2-pt layup at rim (block by K. Anderson),,61,68
244,3,8:37.0,,Defensive rebound by D. Murray,61,68
245,3,8:31.0,,J. Lauvergne misses 2-pt layup from 1 ft (block by J. Holiday),61,68
246,3,8:31.0,,Offensive rebound by J. Lauvergne,61,68
247,3,8:30.0,,Shooting foul by N. Mirotić (drawn by J. Lauvergne),61,68
248,3,8:30.0,,J. Lauvergne makes free throw 1 of 2,61,69
249,3,8:30.0,,J. Lauvergne makes free throw 2 of 2,61,70
250,3,8:21.0,Turnover by A. Davis (lost ball; steal by K. Anderson),,61,70
251,3,8:21.0,,Personal foul by J. Holiday (drawn by D. Murray),61,70
252,3,8:07.0,,J. Lauvergne misses 2-pt jump shot from 8 ft,61,70
253,3,8:06.0,Defensive rebound by Team,,61,70
254,3,8:06.0,,Loose ball foul by D. Green (drawn by N. Mirotić),61,70
255,3,7:58.0,R. Rondo misses 2-pt layup at rim,,61,70
256,3,7:56.0,,Defensive rebound by D. Murray,61,70
257,3,7:46.0,,D. Murray misses 2-pt layup from 1 ft,61,70
258,3,7:42.0,,Offensive rebound by J. Lauvergne,61,70
259,3,7:42.0,,J. Lauvergne makes 2-pt layup at rim,61,72
260,3,7:31.0,N. Mirotić misses 3-pt jump shot from 26 ft,,61,72
261,3,7:31.0,Offensive rebound by Team,,61,72
262,3,7:24.0,N. Mirotić makes 3-pt jump shot from 26 ft (assist by R. Rondo),,64,72
263,3,7:15.0,,Turnover by J. Lauvergne (bad pass; steal by A. Davis),64,72
264,3,7:10.0,J. Holiday makes 3-pt jump shot from 24 ft,,67,72
265,3,7:10.0,,San Antonio full timeout,67,72
266,3,7:10.0,,R. Gay enters the game for K. Anderson,67,72
267,3,7:10.0,,D. Bertāns enters the game for J. Lauvergne,67,72
268,3,6:57.0,,D. Bertāns makes 3-pt jump shot from 23 ft (assist by D. Murray),67,75
269,3,6:43.0,A. Davis misses 2-pt layup from 1 ft,,67,75
270,3,6:40.0,,Defensive rebound by D. Bertāns,67,75
271,3,6:35.0,,R. Gay makes 2-pt layup from 1 ft (assist by D. Murray),67,77
272,3,6:25.0,J. Holiday misses 3-pt jump shot from 24 ft,,67,77
273,3,6:22.0,,Defensive rebound by D. Green,67,77
274,3,6:14.0,,R. Gay misses 3-pt jump shot from 24 ft,67,77
275,3,6:13.0,Defensive rebound by Team,,67,77
276,3,5:59.0,N. Mirotić misses 3-pt jump shot from 22 ft,,67,77
277,3,5:56.0,,Defensive rebound by D. Murray,67,77
278,3,5:53.0,,Turnover by D. Murray (bad pass; steal by N. Mirotić),67,77
279,3,5:48.0,Turnover by A. Davis (lost ball; steal by D. Green),,67,77
280,3,5:43.0,,D. Green makes 3-pt jump shot from 25 ft (assist by D. Bertāns),67,80
281,3,5:43.0,New Orleans full timeout,,67,80
282,3,5:43.0,,M. Ginóbili enters the game for D. Green,67,80
283,3,5:43.0,D. Miller enters the game for R. Rondo,,67,80
284,3,5:43.0,I. Clark enters the game for E. Moore,,67,80
285,3,5:31.0,N. Mirotić makes 2-pt jump shot from 9 ft (assist by D. Miller),,69,80
286,3,5:20.0,,R. Gay makes 2-pt dunk at rim (assist by D. Murray),69,82
287,3,5:03.0,Turnover by J. Holiday (bad pass; steal by D. Bertāns),,69,82
288,3,4:55.0,,D. Murray makes 2-pt layup at rim (assist by D. Bertāns),69,84
289,3,4:36.0,A. Davis makes 2-pt dunk from 1 ft,,71,84
290,3,4:15.0,,Turnover by M. Ginóbili (bad pass; steal by I. Clark),71,84
291,3,4:11.0,Personal foul by D. Bertāns (drawn by I. Clark),,71,84
292,3,4:11.0,,T. Parker enters the game for D. Murray,71,84
293,3,4:11.0,E. Moore enters the game for N. Mirotić,,71,84
294,3,4:00.0,I. Clark makes 2-pt jump shot from 21 ft,,73,84
295,3,3:49.0,,Personal foul by J. Holiday (drawn by M. Ginóbili),73,84
296,3,3:49.0,,K. Anderson enters the game for P. Mills,73,84
297,3,3:38.0,,M. Ginóbili makes 2-pt layup from 2 ft,73,86
298,3,3:23.0,J. Holiday makes 2-pt jump shot from 17 ft,,75,86
299,3,3:12.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,75,86
300,3,3:08.0,,Offensive rebound by D. Bertāns,75,86
301,3,3:07.0,,D. Bertāns misses 2-pt jump shot from 14 ft,75,86
302,3,3:07.0,Defensive rebound by A. Davis,,75,86
303,3,2:58.0,Turnover by J. Holiday (out of bounds lost ball),,75,86
304,3,2:41.0,,K. Anderson misses 2-pt hook shot from 7 ft,75,86
305,3,2:37.0,Defensive rebound by I. Clark,,75,86
306,3,2:29.0,I. Clark makes 2-pt jump shot from 9 ft,,77,86
307,3,2:06.0,,R. Gay makes 2-pt jump shot from 10 ft,77,88
308,3,2:00.0,J. Holiday makes 2-pt layup from 3 ft,,79,88
309,3,2:00.0,Shooting foul by K. Anderson (drawn by J. Holiday),,79,88
310,3,2:00.0,J. Holiday makes free throw 1 of 1,,80,88
311,3,1:45.0,,R. Gay makes 2-pt layup at rim (assist by T. Parker),80,90
312,3,1:34.0,I. Clark misses 3-pt jump shot from 25 ft,,80,90
313,3,1:31.0,,Defensive rebound by D. Bertāns,80,90
314,3,1:13.0,,Shooting foul by A. Davis (drawn by M. Ginóbili),80,90
315,3,1:13.0,,M. Ginóbili makes free throw 1 of 2,80,91
316,3,1:13.0,R. Rondo enters the game for J. Holiday,,80,91
317,3,1:13.0,,M. Ginóbili makes free throw 2 of 2,80,92
318,3,1:06.0,A. Davis makes 2-pt jump shot from 7 ft (assist by R. Rondo),,82,92
319,3,0:54.0,,M. Ginóbili misses 2-pt layup at rim,82,92
320,3,0:51.0,Defensive rebound by R. Rondo,,82,92
321,3,0:43.0,D. Miller misses 3-pt jump shot from 26 ft,,82,92
322,3,0:43.0,,Defensive rebound by R. Gay,82,92
323,3,0:38.0,,Turnover by R. Gay (lost ball; steal by R. Rondo),82,92
324,3,0:33.0,E. Moore misses 3-pt jump shot from 26 ft,,82,92
325,3,0:33.0,Offensive rebound by Team,,82,92
326,3,0:33.0,,Loose ball foul by D. Bertāns (drawn by A. Davis),82,92
327,3,0:33.0,A. Davis makes free throw 1 of 2,,83,92
328,3,0:33.0,A. Davis makes free throw 2 of 2,,84,92
329,3,0:19.0,,R. Gay makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),84,95
330,3,0:02.0,D. Miller makes 3-pt jump shot from 22 ft (assist by R. Rondo),,87,95
331,3,0:00.0,,T. Parker misses 3-pt jump shot from 53 ft,87,95
332,3,0:00.0,,Offensive rebound by Team,87,95
333,4,11:45.0,I. Clark misses 3-pt jump shot from 23 ft,,87,95
334,4,11:42.0,Offensive rebound by I. Clark,,87,95
335,4,11:40.0,I. Clark makes 2-pt layup at rim,,89,95
336,4,11:28.0,,M. Ginóbili misses 2-pt layup from 2 ft (block by C. Diallo),89,95
337,4,11:28.0,,Offensive rebound by Team,89,95
338,4,11:25.0,,M. Ginóbili misses 2-pt jump shot from 12 ft,89,95
339,4,11:23.0,Defensive rebound by C. Diallo,,89,95
340,4,11:11.0,E. Moore makes 2-pt jump shot from 12 ft (assist by R. Rondo),,91,95
341,4,10:50.0,,J. Lauvergne makes 2-pt hook shot from 3 ft (assist by M. Ginóbili),91,97
342,4,10:38.0,,K. Anderson enters the game for M. Ginóbili,91,97
343,4,10:38.0,,P. Mills enters the game for D. Bertāns,91,97
344,4,10:33.0,E. Moore makes 2-pt jump shot from 10 ft (assist by R. Rondo),,93,97
345,4,10:20.0,,T. Parker makes 2-pt jump shot from 12 ft,93,99
346,4,10:09.0,R. Rondo misses 3-pt jump shot from 25 ft,,93,99
347,4,10:06.0,,Defensive rebound by K. Anderson,93,99
348,4,9:58.0,,T. Parker makes 2-pt jump shot from 17 ft,93,101
349,4,9:35.0,I. Clark makes 2-pt jump shot from 14 ft,,95,101
350,4,9:24.0,,T. Parker makes 2-pt jump shot from 18 ft,95,103
351,4,9:08.0,R. Rondo makes 2-pt layup at rim,,97,103
352,4,8:55.0,,T. Parker makes 2-pt layup at rim,97,105
353,4,8:35.0,E. Moore makes 2-pt jump shot from 21 ft (assist by I. Clark),,99,105
354,4,8:19.0,,T. Parker misses 2-pt jump shot from 11 ft,99,105
355,4,8:17.0,Defensive rebound by R. Rondo,,99,105
356,4,8:11.0,D. Miller makes 3-pt jump shot from 25 ft (assist by R. Rondo),,102,105
357,4,8:06.0,,San Antonio full timeout,102,105
358,4,8:06.0,,D. Murray enters the game for T. Parker,102,105
359,4,8:06.0,,R. Gay enters the game for J. Lauvergne,102,105
360,4,8:06.0,A. Davis enters the game for I. Clark,,102,105
361,4,8:06.0,J. Holiday enters the game for C. Diallo,,102,105
362,4,7:53.0,,Shooting foul by R. Rondo (drawn by R. Gay),102,105
363,4,7:53.0,,R. Gay misses free throw 1 of 2,102,105
364,4,7:53.0,,Offensive rebound by Team,102,105
365,4,7:53.0,,R. Gay makes free throw 2 of 2,102,106
366,4,7:34.0,R. Rondo makes 2-pt jump shot from 5 ft,,104,106
367,4,7:23.0,,P. Mills misses 3-pt jump shot from 25 ft,104,106
368,4,7:20.0,Defensive rebound by A. Davis,,104,106
369,4,7:01.0,E. Moore misses 3-pt jump shot from 24 ft,,104,106
370,4,6:58.0,,Defensive rebound by D. Green,104,106
371,4,6:35.0,,D. Murray misses 2-pt jump shot from 19 ft,104,106
372,4,6:34.0,,Offensive rebound by K. Anderson,104,106
373,4,6:34.0,,K. Anderson misses 2-pt layup at rim,104,106
374,4,6:32.0,Defensive rebound by J. Holiday,,104,106
375,4,6:23.0,D. Miller makes 2-pt layup from 1 ft (assist by R. Rondo),,106,106
376,4,6:00.0,,D. Murray makes 2-pt dunk from 1 ft (assist by R. Gay),106,108
377,4,5:47.0,D. Miller misses 2-pt jump shot from 18 ft,,106,108
378,4,5:44.0,,Defensive rebound by D. Green,106,108
379,4,5:32.0,,R. Gay makes 3-pt jump shot from 25 ft (assist by K. Anderson),106,111
380,4,5:13.0,R. Rondo misses 3-pt jump shot from 24 ft,,106,111
