,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,OKLAHOMA CITY_ACTION,MEMPHIS_SCORE,OKLAHOMA CITY_SCORE
59,1,3:57.0,,S. Adams makes 2-pt layup from 1 ft (assist by P. George),14,23
60,1,3:38.0,J. Martin misses 2-pt jump shot from 16 ft,,14,23
61,1,3:36.0,,Defensive rebound by S. Adams,14,23
62,1,3:30.0,,P. George makes 3-pt jump shot from 24 ft,14,26
63,1,3:28.0,Memphis full timeout,,14,26
64,1,3:28.0,Technical foul by M. Chalmers,,14,26
65,1,3:28.0,T. Evans enters the game for M. Henry,,14,26
66,1,3:28.0,I. Rabb enters the game for M. Gasol,,14,26
67,1,3:28.0,,P. George makes technical free throw,14,27
68,1,3:13.0,J. Martin misses 2-pt layup from 1 ft (block by S. Adams),,14,27
69,1,3:12.0,Offensive rebound by Team,,14,27
70,1,3:12.0,,P. Patterson enters the game for S. Adams,14,27
71,1,3:01.0,B. McLemore misses 2-pt jump shot from 6 ft,,14,27
72,1,2:57.0,,Defensive rebound by Á. Abrines,14,27
73,1,2:41.0,,Turnover by J. Grant (out of bounds lost ball),14,27
74,1,2:31.0,Personal foul by J. Grant (drawn by M. Chalmers),,14,27
75,1,2:22.0,M. Chalmers misses 3-pt jump shot from 23 ft,,14,27
76,1,2:19.0,,Defensive rebound by P. Patterson,14,27
77,1,2:13.0,,P. George misses 3-pt jump shot from 26 ft,14,27
78,1,2:12.0,,Offensive rebound by Á. Abrines,14,27
79,1,2:12.0,,Á. Abrines misses 2-pt layup at rim,14,27
80,1,2:10.0,,Offensive rebound by Á. Abrines,14,27
81,1,2:10.0,,Á. Abrines misses 2-pt layup at rim,14,27
82,1,2:06.0,Defensive rebound by T. Evans,,14,27
83,1,1:59.0,T. Evans makes 2-pt layup from 2 ft,,16,27
84,1,1:35.0,,P. Patterson makes 2-pt layup at rim (assist by J. Grant),16,29
85,1,1:23.0,T. Evans misses 3-pt jump shot from 24 ft,,16,29
86,1,1:20.0,,Defensive rebound by P. Patterson,16,29
87,1,1:16.0,,P. George makes 2-pt layup at rim,16,31
88,1,1:16.0,,Shooting foul by J. Martin (drawn by P. George),16,31
89,1,1:16.0,A. Harrison enters the game for M. Chalmers,,16,31
90,1,1:16.0,D. Brooks enters the game for I. Rabb,,16,31
91,1,1:16.0,,P. George misses free throw 1 of 1,16,31
92,1,1:14.0,Defensive rebound by J. Martin,,16,31
93,1,0:55.0,J. Martin makes 2-pt jump shot from 13 ft (assist by D. Brooks),,18,31
94,1,0:47.0,,Á. Abrines makes 3-pt jump shot from 24 ft (assist by P. George),18,34
95,1,0:29.0,Offensive foul by A. Harrison (drawn by J. Grant),,18,34
96,1,0:29.0,Turnover by A. Harrison (offensive foul),,18,34
97,1,0:29.0,J. Green enters the game for A. Harrison,,18,34
98,1,0:14.0,,Shooting foul by T. Evans (drawn by J. Grant),18,34
99,1,0:14.0,,J. Grant misses free throw 1 of 2,18,34
100,1,0:14.0,,Offensive rebound by Team,18,34
101,1,0:14.0,,J. Grant makes free throw 2 of 2,18,35
102,1,0:07.0,Personal take foul by J. Huestis (drawn by T. Evans),,18,35
103,1,0:00.0,T. Evans misses 3-pt jump shot from 24 ft,,18,35
104,1,0:00.0,Offensive rebound by Team,,18,35
105,2,11:46.0,,Shooting foul by J. Martin (drawn by J. Grant),18,35
106,2,11:46.0,,J. Grant misses free throw 1 of 2,18,35
107,2,11:46.0,,Offensive rebound by Team,18,35
108,2,11:46.0,,J. Grant makes free throw 2 of 2,18,36
109,2,11:32.0,B. McLemore makes 3-pt jump shot from 23 ft (assist by T. Evans),,21,36
110,2,11:14.0,,Personal foul by J. Martin (drawn by J. Grant),21,36
111,2,11:14.0,I. Rabb enters the game for J. Martin,,21,36
112,2,11:04.0,,Personal foul by D. Brooks (drawn by J. Grant),21,36
113,2,10:52.0,,R. Felton misses 3-pt jump shot from 24 ft,21,36
114,2,10:49.0,Defensive rebound by J. Green,,21,36
115,2,10:45.0,B. McLemore misses 3-pt jump shot from 25 ft,,21,36
116,2,10:43.0,,Defensive rebound by J. Grant,21,36
117,2,10:30.0,,J. Grant makes 2-pt layup from 1 ft,21,38
118,2,10:30.0,,Shooting foul by I. Rabb (drawn by J. Grant),21,38
119,2,10:30.0,A. Harrison enters the game for T. Evans,,21,38
120,2,10:30.0,,J. Grant misses free throw 1 of 1,21,38
121,2,10:28.0,Defensive rebound by I. Rabb,,21,38
122,2,10:12.0,J. Green misses 2-pt jump shot from 1 ft,,21,38
123,2,10:09.0,Offensive rebound by J. Green,,21,38
124,2,10:07.0,I. Rabb makes 2-pt dunk at rim (assist by J. Green),,23,38
125,2,9:54.0,,J. Huestis misses 3-pt jump shot from 24 ft,23,38
126,2,9:51.0,Defensive rebound by I. Rabb,,23,38
127,2,9:44.0,J. Green misses 3-pt jump shot from 23 ft,,23,38
128,2,9:40.0,,Defensive rebound by P. Patterson,23,38
129,2,9:28.0,,Personal foul by J. Green (drawn by J. Grant),23,38
130,2,9:28.0,,J. Grant makes free throw 1 of 2,23,39
131,2,9:28.0,M. Gasol enters the game for J. Green,,23,39
132,2,9:28.0,,J. Grant makes free throw 2 of 2,23,40
133,2,9:08.0,M. Gasol misses 2-pt jump shot from 6 ft,,23,40
134,2,9:07.0,Offensive rebound by Team,,23,40
135,2,9:07.0,,Loose ball foul by T. Ferguson (drawn by I. Rabb),23,40
136,2,9:07.0,,S. Adams enters the game for J. Grant,23,40
137,2,8:54.0,M. Gasol makes 2-pt jump shot from 22 ft (assist by A. Harrison),,25,40
138,2,8:43.0,,Personal foul by A. Harrison (drawn by R. Felton),25,40
139,2,8:43.0,,R. Felton makes free throw 1 of 2,25,41
140,2,8:43.0,M. Chalmers enters the game for A. Harrison,,25,41
141,2,8:43.0,,R. Felton makes free throw 2 of 2,25,42
142,2,8:28.0,M. Gasol makes 2-pt layup at rim (assist by M. Chalmers),,27,42
143,2,8:15.0,,P. Patterson makes 3-pt jump shot from 24 ft (assist by R. Felton),27,45
144,2,7:58.0,,P. George enters the game for R. Felton,27,45
145,2,7:50.0,D. Brooks makes 2-pt layup from 1 ft,,29,45
146,2,7:34.0,,J. Huestis makes 3-pt jump shot from 22 ft (assist by S. Adams),29,48
147,2,7:33.0,Memphis full timeout,,29,48
148,2,7:16.0,Technical foul by D. Brooks,,29,48
149,2,7:16.0,Turnover by D. Brooks (turnover),,29,48
150,2,7:16.0,,J. Huestis makes flagrant free throw 1 of 2,29,49
151,2,7:16.0,J. Green enters the game for I. Rabb,,29,49
152,2,7:16.0,T. Evans enters the game for D. Brooks,,29,49
153,2,7:16.0,,J. Huestis misses flagrant free throw 2 of 2,29,49
154,2,7:16.0,,Offensive rebound by Team,29,49
155,2,7:10.0,,P. George misses 2-pt jump shot from 17 ft,29,49
156,2,7:07.0,Defensive rebound by J. Green,,29,49
157,2,6:56.0,Shooting foul by P. Patterson (drawn by T. Evans),,29,49
158,2,6:56.0,T. Evans makes free throw 1 of 2,,30,49
159,2,6:56.0,,R. Felton enters the game for T. Ferguson,30,49
160,2,6:56.0,,Á. Abrines enters the game for J. Huestis,30,49
161,2,6:56.0,T. Evans makes free throw 2 of 2,,31,49
162,2,6:41.0,,R. Felton misses 2-pt jump shot from 14 ft,31,49
163,2,6:39.0,,Offensive rebound by Team,31,49
164,2,6:39.0,Loose ball foul by M. Gasol (drawn by S. Adams),,31,49
165,2,6:39.0,,S. Adams misses free throw 1 of 2,31,49
166,2,6:39.0,,Offensive rebound by Team,31,49
167,2,6:39.0,,S. Adams misses free throw 2 of 2,31,49
168,2,6:37.0,Defensive rebound by M. Gasol,,31,49
169,2,6:32.0,B. McLemore misses 2-pt layup from 3 ft (block by P. Patterson),,31,49
170,2,6:30.0,Offensive rebound by Team,,31,49
171,2,6:30.0,M. Henry enters the game for B. McLemore,,31,49
172,2,6:28.0,T. Evans misses 2-pt jump shot from 20 ft (block by P. George),,31,49
173,2,6:28.0,Offensive rebound by Team,,31,49
174,2,6:21.0,Shooting foul by S. Adams (drawn by T. Evans),,31,49
175,2,6:21.0,T. Evans makes free throw 1 of 2,,32,49
176,2,6:21.0,,Oklahoma City full timeout,32,49
177,2,6:21.0,T. Evans makes free throw 2 of 2,,33,49
178,2,6:06.0,,Á. Abrines makes 2-pt jump shot from 11 ft (assist by R. Felton),33,51
179,2,5:44.0,M. Chalmers makes 2-pt jump shot from 5 ft (assist by M. Henry),,35,51
180,2,5:33.0,,Personal foul by M. Chalmers (drawn by R. Felton),35,51
181,2,5:33.0,,R. Felton makes free throw 1 of 2,35,52
182,2,5:33.0,,J. Grant enters the game for P. Patterson,35,52
183,2,5:33.0,,R. Felton makes free throw 2 of 2,35,53
184,2,5:16.0,M. Gasol misses 2-pt jump shot from 10 ft,,35,53
185,2,5:14.0,Offensive rebound by J. Green,,35,53
186,2,5:14.0,J. Green makes 2-pt layup at rim,,37,53
187,2,4:55.0,,Shooting foul by T. Evans (drawn by S. Adams),37,53
188,2,4:55.0,,S. Adams misses free throw 1 of 2,37,53
189,2,4:55.0,,Offensive rebound by Team,37,53
190,2,4:55.0,,S. Adams makes free throw 2 of 2,37,54
191,2,4:46.0,Personal foul by S. Adams (drawn by M. Chalmers),,37,54
192,2,4:39.0,Personal foul by Á. Abrines (drawn by M. Chalmers),,37,54
193,2,4:39.0,M. Chalmers makes free throw 1 of 2,,38,54
194,2,4:39.0,M. Chalmers makes free throw 2 of 2,,39,54
195,2,4:28.0,,Á. Abrines makes 3-pt jump shot from 22 ft (assist by P. George),39,57
196,2,4:16.0,Personal foul by R. Felton (drawn by T. Evans),,39,57
197,2,4:16.0,T. Evans misses free throw 1 of 2,,39,57
198,2,4:16.0,Offensive rebound by Team,,39,57
199,2,4:16.0,T. Evans makes free throw 2 of 2,,40,57
200,2,4:09.0,,P. George makes 3-pt jump shot from 24 ft,40,60
201,2,3:55.0,,Offensive charge foul by M. Gasol (drawn by P. George),40,60
202,2,3:55.0,Turnover by M. Gasol (offensive foul),,40,60
203,2,3:42.0,,R. Felton makes 2-pt jump shot from 8 ft,40,62
204,2,3:30.0,M. Gasol misses 3-pt jump shot from 25 ft,,40,62
205,2,3:28.0,Offensive rebound by J. Green,,40,62
206,2,3:24.0,M. Gasol makes 2-pt jump shot from 4 ft (assist by T. Evans),,42,62
207,2,3:07.0,,S. Adams makes 2-pt dunk from 1 ft (assist by P. George),42,64
208,2,2:52.0,Personal foul by J. Grant (drawn by J. Green),,42,64
209,2,2:52.0,J. Green makes free throw 1 of 2,,43,64
210,2,2:52.0,,P. Patterson enters the game for J. Grant,43,64
211,2,2:52.0,B. McLemore enters the game for M. Henry,,43,64
212,2,2:52.0,J. Green makes free throw 2 of 2,,44,64
213,2,2:41.0,,P. George misses 3-pt jump shot from 25 ft,44,64
214,2,2:36.0,Defensive rebound by J. Green,,44,64
215,2,2:32.0,T. Evans makes 2-pt layup at rim,,46,64
216,2,2:15.0,,R. Felton misses 3-pt jump shot from 24 ft,46,64
217,2,2:13.0,Defensive rebound by M. Gasol,,46,64
218,2,2:03.0,T. Evans misses 2-pt layup at rim,,46,64
219,2,2:02.0,Offensive rebound by J. Green,,46,64
220,2,2:02.0,J. Green misses 2-pt layup at rim,,46,64
221,2,1:59.0,Offensive rebound by Team,,46,64
222,2,1:54.0,B. McLemore makes 3-pt jump shot from 26 ft (assist by M. Chalmers),,49,64
223,2,1:41.0,,Personal foul by B. McLemore (drawn by P. George),49,64
224,2,1:41.0,,P. George makes free throw 1 of 2,49,65
225,2,1:41.0,,P. George misses free throw 2 of 2,49,65
226,2,1:39.0,Defensive rebound by Team,,49,65
227,2,1:29.0,M. Gasol makes 3-pt jump shot from 26 ft (assist by M. Chalmers),,52,65
228,2,1:16.0,,Á. Abrines makes 3-pt jump shot from 24 ft (assist by P. Patterson),52,68
229,2,1:00.0,M. Gasol makes 2-pt layup from 1 ft,,54,68
230,2,0:47.0,,Shooting foul by J. Green (drawn by P. Patterson),54,68
231,2,0:47.0,,P. Patterson makes free throw 1 of 2,54,69
232,2,0:47.0,,P. Patterson makes free throw 2 of 2,54,70
233,2,0:35.0,Turnover by T. Evans (bad pass; steal by P. George),,54,70
234,2,0:32.0,,Á. Abrines makes 2-pt layup from 1 ft (assist by P. Patterson),54,72
235,2,0:08.0,J. Green misses 2-pt layup from 7 ft,,54,72
236,2,0:06.0,,Defensive rebound by Á. Abrines,54,72
237,2,0:01.0,,Personal foul by M. Chalmers (drawn by P. George),54,72
238,2,0:01.0,,P. George makes free throw 1 of 2,54,73
239,2,0:01.0,,P. George makes free throw 2 of 2,54,74
240,2,0:00.0,M. Chalmers misses 3-pt jump shot from 61 ft,,54,74
241,2,0:00.0,Offensive rebound by Team,,54,74
242,3,11:48.0,,R. Felton makes 3-pt jump shot from 23 ft (assist by P. George),54,77
243,3,11:32.0,Turnover by A. Harrison (traveling),,54,77
244,3,11:23.0,,P. George misses 2-pt jump shot from 17 ft,54,77
245,3,11:22.0,Defensive rebound by J. Green,,54,77
246,3,11:12.0,A. Harrison misses 3-pt jump shot from 23 ft,,54,77
247,3,11:07.0,Offensive rebound by D. Brooks,,54,77
248,3,11:02.0,Turnover by T. Evans (bad pass; steal by P. George),,54,77
249,3,10:47.0,,Shooting foul by A. Harrison (drawn by P. Patterson),54,77
250,3,10:47.0,,P. Patterson makes free throw 1 of 2,54,78
251,3,10:47.0,J. Martin enters the game for A. Harrison,,54,78
252,3,10:47.0,,P. Patterson makes free throw 2 of 2,54,79
253,3,10:33.0,M. Gasol misses 3-pt jump shot from 24 ft,,54,79
254,3,10:30.0,,Defensive rebound by R. Felton,54,79
255,3,10:24.0,,P. George makes 3-pt jump shot from 25 ft,54,82
256,3,10:11.0,D. Brooks misses 2-pt jump shot from 17 ft,,54,82
257,3,10:07.0,,Defensive rebound by R. Felton,54,82
258,3,10:01.0,,P. George misses 3-pt jump shot from 24 ft,54,82
259,3,9:59.0,Defensive rebound by J. Martin,,54,82
260,3,9:48.0,Shooting foul by S. Adams (drawn by M. Gasol),,54,82
261,3,9:48.0,M. Gasol makes free throw 1 of 2,,55,82
262,3,9:48.0,M. Gasol makes free throw 2 of 2,,56,82
263,3,9:38.0,,Shooting foul by D. Brooks (drawn by P. George),56,82
264,3,9:38.0,,P. George makes free throw 1 of 2,56,83
265,3,9:38.0,,P. George misses free throw 2 of 2,56,83
266,3,9:36.0,Defensive rebound by J. Martin,,56,83
267,3,9:22.0,T. Evans makes 3-pt jump shot from 24 ft (assist by D. Brooks),,59,83
268,3,9:04.0,,R. Felton misses 3-pt jump shot from 25 ft,59,83
269,3,9:02.0,Defensive rebound by T. Evans,,59,83
270,3,8:48.0,J. Martin misses 3-pt jump shot from 23 ft,,59,83
271,3,8:45.0,Offensive rebound by J. Green,,59,83
272,3,8:45.0,Shooting foul by Á. Abrines (drawn by J. Green),,59,83
273,3,8:45.0,J. Green makes free throw 1 of 2,,60,83
274,3,8:45.0,J. Green makes free throw 2 of 2,,61,83
275,3,8:32.0,,P. Patterson misses 3-pt jump shot from 25 ft,61,83
276,3,8:28.0,Defensive rebound by M. Gasol,,61,83
277,3,8:24.0,T. Evans misses 2-pt layup from 2 ft,,61,83
278,3,8:22.0,,Defensive rebound by S. Adams,61,83
279,3,8:19.0,,Shooting foul by J. Martin (drawn by P. George),61,83
280,3,8:19.0,,P. George makes free throw 1 of 2,61,84
281,3,8:19.0,,P. George makes free throw 2 of 2,61,85
282,3,7:59.0,Turnover by M. Gasol (bad pass),,61,85
283,3,7:37.0,,R. Felton misses 3-pt jump shot from 25 ft,61,85
284,3,7:34.0,Defensive rebound by T. Evans,,61,85
285,3,7:29.0,Personal foul by P. George (drawn by T. Evans),,61,85
286,3,7:29.0,B. McLemore enters the game for D. Brooks,,61,85
287,3,7:20.0,B. McLemore misses 2-pt jump shot from 5 ft,,61,85
288,3,7:19.0,Offensive rebound by T. Evans,,61,85
289,3,7:19.0,T. Evans misses 2-pt layup at rim,,61,85
290,3,7:18.0,,Defensive rebound by Á. Abrines,61,85
291,3,7:09.0,,Oklahoma City full timeout,61,85
292,3,7:01.0,,Á. Abrines misses 3-pt jump shot from 26 ft,61,85
293,3,6:58.0,Defensive rebound by M. Gasol,,61,85
294,3,6:40.0,M. Gasol makes 2-pt jump shot from 3 ft (assist by J. Green),,63,85
295,3,6:40.0,Shooting foul by S. Adams (drawn by M. Gasol),,63,85
296,3,6:40.0,,J. Grant enters the game for S. Adams,63,85
297,3,6:40.0,M. Gasol makes free throw 1 of 1,,64,85
298,3,6:24.0,,P. George makes 2-pt jump shot from 15 ft (assist by R. Felton),64,87
299,3,6:07.0,,Violation by Á. Abrines (kicked ball),64,87
300,3,6:01.0,B. McLemore misses 3-pt jump shot from 24 ft,,64,87
301,3,5:59.0,Offensive rebound by Team,,64,87
302,3,5:59.0,,Loose ball foul by P. Patterson (drawn by M. Gasol),64,87
303,3,5:59.0,M. Gasol makes free throw 1 of 2,,65,87
304,3,5:59.0,M. Chalmers enters the game for T. Evans,,65,87
305,3,5:59.0,M. Gasol makes free throw 2 of 2,,66,87
306,3,5:46.0,,P. Patterson makes 2-pt hook shot from 6 ft,66,89
307,3,5:30.0,M. Gasol misses 2-pt layup from 1 ft,,66,89
308,3,5:29.0,Offensive rebound by J. Green,,66,89
309,3,5:29.0,J. Green makes 2-pt dunk at rim,,68,89
310,3,5:11.0,,P. George misses 2-pt layup from 2 ft (block by M. Gasol),68,89
311,3,5:11.0,Defensive rebound by B. McLemore,,68,89
312,3,5:05.0,J. Green misses 2-pt jump shot from 12 ft,,68,89
313,3,5:01.0,,Defensive rebound by Team,68,89
314,3,4:49.0,,P. Patterson misses 3-pt jump shot from 22 ft,68,89
315,3,4:49.0,Defensive rebound by J. Green,,68,89
316,3,4:41.0,J. Martin makes 2-pt layup from 1 ft (assist by M. Chalmers),,70,89
317,3,4:23.0,,P. George misses 2-pt jump shot from 19 ft,70,89
318,3,4:21.0,,Offensive rebound by Team,70,89
319,3,4:21.0,,J. Huestis enters the game for R. Felton,70,89
320,3,4:21.0,I. Rabb enters the game for J. Green,,70,89
321,3,4:15.0,,P. George misses 2-pt jump shot from 18 ft,70,89
322,3,4:13.0,Defensive rebound by J. Martin,,70,89
323,3,3:57.0,I. Rabb makes 2-pt jump shot from 13 ft (assist by M. Gasol),,72,89
324,3,3:41.0,,P. Patterson makes 3-pt jump shot from 25 ft (assist by P. George),72,92
325,3,3:16.0,I. Rabb makes 2-pt hook shot from 6 ft (assist by M. Chalmers),,74,92
326,3,3:02.0,,P. George misses 3-pt jump shot from 24 ft,74,92
327,3,3:00.0,Defensive rebound by I. Rabb,,74,92
328,3,2:38.0,B. McLemore makes 3-pt jump shot from 25 ft (assist by J. Martin),,77,92
329,3,2:36.0,,Oklahoma City full timeout,77,92
330,3,2:36.0,,D. Johnson enters the game for P. Patterson,77,92
331,3,2:23.0,,J. Grant misses 2-pt layup from 3 ft,77,92
332,3,2:22.0,,Offensive rebound by D. Johnson,77,92
333,3,2:21.0,,Personal foul by B. McLemore (drawn by D. Johnson),77,92
334,3,2:11.0,,P. George misses 2-pt jump shot from 16 ft,77,92
335,3,2:08.0,Defensive rebound by Team,,77,92
336,3,1:58.0,Personal foul by Á. Abrines (drawn by B. McLemore),,77,92
337,3,1:58.0,B. McLemore makes free throw 1 of 2,,78,92
338,3,1:58.0,B. McLemore makes free throw 2 of 2,,79,92
339,3,1:43.0,,J. Grant makes 2-pt layup from 1 ft (assist by P. George),79,94
340,3,1:25.0,Personal foul by J. Huestis (drawn by J. Martin),,79,94
341,3,1:25.0,J. Martin makes free throw 1 of 2,,80,94
342,3,1:25.0,J. Martin misses free throw 2 of 2,,80,94
343,3,1:23.0,,Defensive rebound by D. Johnson,80,94
344,3,1:10.0,,Personal foul by M. Chalmers (drawn by D. Johnson),80,94
345,3,1:10.0,,D. Johnson makes free throw 1 of 2,80,95
346,3,1:10.0,,D. Johnson misses free throw 2 of 2,80,95
347,3,1:08.0,Defensive rebound by M. Gasol,,80,95
348,3,0:50.0,M. Gasol misses 2-pt jump shot from 10 ft,,80,95
349,3,0:49.0,,Defensive rebound by P. George,80,95
350,3,0:31.0,,P. George misses 2-pt jump shot from 12 ft,80,95
351,3,0:27.0,,Offensive rebound by J. Grant,80,95
352,3,0:26.0,,J. Grant misses 2-pt jump shot from 3 ft (block by B. McLemore),80,95
353,3,0:23.0,Defensive rebound by J. Martin,,80,95
354,3,0:06.0,M. Gasol misses 3-pt jump shot from 25 ft,,80,95
355,3,0:03.0,,Defensive rebound by J. Huestis,80,95
356,3,0:00.0,,Á. Abrines misses 3-pt jump shot from 34 ft,80,95
357,3,0:00.0,,Offensive rebound by Team,80,95
358,4,11:38.0,Offensive foul by M. Chalmers (drawn by J. Grant),,80,95
359,4,11:38.0,Turnover by M. Chalmers (offensive foul),,80,95
360,4,11:30.0,,Shooting foul by I. Rabb (drawn by R. Felton),80,95
361,4,11:30.0,,R. Felton makes free throw 1 of 2,80,96
362,4,11:30.0,,R. Felton makes free throw 2 of 2,80,97
363,4,11:15.0,B. McLemore misses 3-pt jump shot from 25 ft,,80,97
364,4,11:12.0,,Defensive rebound by J. Grant,80,97
365,4,11:00.0,,T. Ferguson misses 3-pt jump shot from 23 ft,80,97
366,4,10:56.0,Defensive rebound by I. Rabb,,80,97
367,4,10:43.0,T. Evans misses 2-pt jump shot from 4 ft,,80,97
368,4,10:40.0,,Defensive rebound by J. Grant,80,97
369,4,10:31.0,,Shooting foul by I. Rabb (drawn by J. Grant),80,97
370,4,10:31.0,,J. Grant misses free throw 1 of 2,80,97
371,4,10:31.0,,Offensive rebound by Team,80,97
372,4,10:31.0,A. Harrison enters the game for M. Chalmers,,80,97
373,4,10:31.0,J. Martin enters the game for I. Rabb,,80,97
374,4,10:31.0,,J. Grant misses free throw 2 of 2,80,97
375,4,10:29.0,Defensive rebound by J. Martin,,80,97
376,4,10:14.0,J. Martin misses 2-pt jump shot from 18 ft,,80,97
377,4,10:12.0,,Defensive rebound by P. Patterson,80,97
378,4,9:58.0,,R. Felton misses 3-pt jump shot from 25 ft,80,97
379,4,9:55.0,Defensive rebound by J. Martin,,80,97
380,4,9:36.0,T. Evans misses 3-pt jump shot from 25 ft,,80,97
381,4,9:33.0,,Defensive rebound by R. Felton,80,97
382,4,9:13.0,,J. Grant makes 2-pt layup from 2 ft,80,99
383,4,9:13.0,,Shooting foul by T. Evans (drawn by J. Grant),80,99
384,4,9:13.0,D. Brooks enters the game for T. Evans,,80,99
385,4,9:13.0,,J. Grant makes free throw 1 of 1,80,100
386,4,9:07.0,B. McLemore misses 3-pt jump shot from 24 ft,,80,100
387,4,9:04.0,,Defensive rebound by P. Patterson,80,100
388,4,8:51.0,,T. Ferguson makes 2-pt dunk from 1 ft (assist by R. Felton),80,102
389,4,8:50.0,Memphis full timeout,,80,102
390,4,8:50.0,,S. Adams enters the game for J. Grant,80,102
391,4,8:50.0,M. Henry enters the game for J. Martin,,80,102
392,4,8:50.0,M. Gasol enters the game for B. McLemore,,80,102
393,4,8:30.0,M. Henry misses 3-pt jump shot from 23 ft,,80,102
394,4,8:27.0,,Defensive rebound by S. Adams,80,102
395,4,8:04.0,,Turnover by P. Patterson (lost ball; steal by A. Harrison),80,102
396,4,7:46.0,J. Green misses 3-pt jump shot from 24 ft,,80,102
397,4,7:43.0,,Defensive rebound by R. Felton,80,102
