,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,NEW YORK_ACTION,LA LAKERS_SCORE,NEW YORK_SCORE
368,4,4:43.0,K. Kuzma misses 3-pt jump shot from 24 ft,,90,92
369,4,4:40.0,,Defensive rebound by K. Porziņģis,90,92
370,4,4:27.0,,Personal foul by L. Ball (drawn by F. Ntilikina),90,92
371,4,4:27.0,LA Lakers full timeout,,90,92
372,4,4:13.0,,F. Ntilikina makes 3-pt jump shot from 27 ft (assist by K. Porziņģis),90,95
373,4,3:55.0,J. Randle makes 2-pt dunk at rim (assist by L. Ball),,92,95
374,4,3:36.0,,K. Porziņģis misses 2-pt jump shot from 18 ft (block by L. Ball),92,95
375,4,3:35.0,K. Caldwell-Pope enters the game for J. Clarkson,,92,95
376,4,3:35.0,,Offensive rebound by K. Porziņģis,92,95
377,4,3:22.0,,F. Ntilikina misses 2-pt jump shot from 17 ft,92,95
378,4,3:19.0,Defensive rebound by J. Randle,,92,95
379,4,3:10.0,Turnover by B. Ingram (bad pass; steal by C. Lee),,92,95
380,4,3:08.0,,C. Lee misses 2-pt layup from 1 ft,92,95
381,4,2:58.0,Defensive rebound by Team,,92,95
382,4,2:49.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,92,95
383,4,2:49.0,,Defensive rebound by M. Beasley,92,95
384,4,2:37.0,,K. Porziņģis misses 2-pt jump shot from 22 ft (block by K. Kuzma),92,95
385,4,2:37.0,Defensive rebound by J. Randle,,92,95
386,4,2:28.0,J. Randle misses 2-pt jump shot from 6 ft (block by K. Porziņģis),,92,95
387,4,2:28.0,,Defensive rebound by Team,92,95
388,4,2:28.0,Loose ball foul by J. Randle (drawn by F. Ntilikina),,92,95
389,4,2:28.0,L. Nance enters the game for J. Randle,,92,95
390,4,2:14.0,,Personal foul by K. Kuzma (drawn by K. Porziņģis),92,95
391,4,2:06.0,,K. Porziņģis makes 2-pt jump shot from 10 ft (assist by C. Lee),92,97
392,4,1:56.0,Personal foul by C. Lee (drawn by L. Ball),,92,97
393,4,1:48.0,Personal foul by K. Porziņģis (drawn by K. Caldwell-Pope),,92,97
394,4,1:48.0,K. Caldwell-Pope makes free throw 1 of 2,,93,97
395,4,1:48.0,K. Caldwell-Pope makes free throw 2 of 2,,94,97
396,4,1:29.0,,K. Porziņģis makes 2-pt jump shot from 16 ft (assist by F. Ntilikina),94,99
397,4,1:21.0,Turnover by L. Ball (bad pass),,94,99
398,4,1:06.0,,F. Ntilikina misses 3-pt jump shot from 27 ft,94,99
399,4,1:02.0,Defensive rebound by L. Nance,,94,99
400,4,0:51.0,K. Caldwell-Pope misses 2-pt jump shot from 5 ft,,94,99
401,4,0:49.0,Offensive rebound by K. Caldwell-Pope,,94,99
402,4,0:49.0,K. Caldwell-Pope makes 2-pt layup at rim,,96,99
403,4,0:30.0,,K. Porziņģis misses 2-pt layup from 1 ft,96,99
404,4,0:27.0,Defensive rebound by L. Nance,,96,99
405,4,0:24.0,K. Kuzma makes 3-pt jump shot from 25 ft (assist by B. Ingram),,99,99
406,4,0:23.0,,New York full timeout,99,99
407,4,0:23.0,J. Randle enters the game for L. Nance,,99,99
408,4,0:04.0,,Personal foul by J. Randle (drawn by K. Porziņģis),99,99
409,4,0:04.0,,New York full timeout,99,99
410,4,0:00.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,99,99
411,4,0:00.0,,Offensive rebound by Team,99,99
412,1OT,4:47.0,,M. Beasley makes 2-pt jump shot from 16 ft,99,101
413,1OT,4:33.0,Shooting foul by F. Ntilikina (drawn by L. Ball),,99,101
414,1OT,4:33.0,L. Ball misses free throw 1 of 3,,99,101
415,1OT,4:33.0,Offensive rebound by Team,,99,101
416,1OT,4:33.0,L. Ball makes free throw 2 of 3,,100,101
417,1OT,4:33.0,L. Ball makes free throw 3 of 3,,101,101
418,1OT,4:18.0,,C. Lee misses 2-pt jump shot from 22 ft,101,101
419,1OT,4:14.0,Defensive rebound by L. Ball,,101,101
420,1OT,4:03.0,K. Kuzma misses 2-pt jump shot from 6 ft,,101,101
421,1OT,4:02.0,,Defensive rebound by Team,101,101
422,1OT,4:02.0,Loose ball foul by J. Randle (drawn by K. Porziņģis),,101,101
423,1OT,3:48.0,,D. McDermott misses 2-pt jump shot from 20 ft,101,101
424,1OT,3:45.0,Defensive rebound by B. Ingram,,101,101
425,1OT,3:37.0,Turnover by B. Ingram (bad pass; steal by M. Beasley),,101,101
426,1OT,3:26.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,101,101
427,1OT,3:22.0,,Offensive rebound by C. Lee,101,101
428,1OT,3:21.0,,D. McDermott makes 2-pt layup from 1 ft (assist by C. Lee),101,103
429,1OT,2:54.0,K. Kuzma makes 2-pt hook shot from 9 ft (assist by B. Ingram),,103,103
430,1OT,2:34.0,,D. McDermott misses 2-pt layup from 1 ft,103,103
431,1OT,2:33.0,,Offensive rebound by M. Beasley,103,103
432,1OT,2:33.0,,M. Beasley makes 2-pt layup at rim,103,105
433,1OT,2:33.0,LA Lakers full timeout,,103,105
434,1OT,2:18.0,K. Kuzma misses 3-pt jump shot from 25 ft,,103,105
435,1OT,2:16.0,,Defensive rebound by K. Porziņģis,103,105
436,1OT,2:00.0,,D. McDermott makes 2-pt layup from 1 ft (assist by M. Beasley),103,107
437,1OT,1:49.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,103,107
438,1OT,1:47.0,,Defensive rebound by K. Porziņģis,103,107
439,1OT,1:24.0,,M. Beasley makes 2-pt layup from 1 ft,103,109
440,1OT,1:12.0,B. Ingram makes 2-pt layup at rim,,105,109
441,1OT,0:52.0,,K. Porziņģis makes 2-pt hook shot from 2 ft,105,111
442,1OT,0:44.0,Shooting foul by K. Porziņģis (drawn by K. Caldwell-Pope),,105,111
443,1OT,0:44.0,K. Caldwell-Pope makes free throw 1 of 2,,106,111
444,1OT,0:44.0,K. Caldwell-Pope makes free throw 2 of 2,,107,111
445,1OT,0:44.0,,New York full timeout,107,111
446,1OT,0:44.0,,J. Jack enters the game for M. Beasley,107,111
447,1OT,0:42.0,,Turnover by D. McDermott (bad pass),107,111
448,1OT,0:33.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,107,111
449,1OT,0:32.0,,Defensive rebound by F. Ntilikina,107,111
450,1OT,0:09.0,,F. Ntilikina misses 2-pt jump shot from 16 ft,107,111
451,1OT,0:08.0,Defensive rebound by L. Ball,,107,111
452,1OT,0:02.0,K. Kuzma misses 2-pt layup from 1 ft,,107,111
453,1OT,0:01.0,Offensive rebound by K. Caldwell-Pope,,107,111
454,1OT,0:01.0,K. Caldwell-Pope makes 2-pt layup at rim,,109,111
455,1OT,0:01.0,,New York full timeout,109,111
456,1OT,0:00.0,,Personal foul by K. Kuzma (drawn by K. Porziņģis),109,111
457,1OT,0:00.0,,Personal foul by K. Kuzma (drawn by K. Porziņģis),109,111
458,1OT,0:00.0,A. Bogut enters the game for K. Caldwell-Pope,,109,111
459,1OT,0:00.0,,K. Porziņģis makes free throw 1 of 2,109,112
460,1OT,0:00.0,,K. Porziņģis makes free throw 2 of 2,109,113
461,1OT,0:00.0,LA Lakers full timeout,,109,113
462,1OT,0:00.0,K. Caldwell-Pope enters the game for A. Bogut,,109,113
463,1OT,0:00.0,K. Kuzma misses 3-pt jump shot from 26 ft,,109,113
464,1OT,0:00.0,Offensive rebound by Team,,109,113
