,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,GOLDEN STATE_ACTION,NEW ORLEANS_SCORE,GOLDEN STATE_SCORE
32,1,8:08.0,E. Moore makes 3-pt jump shot from 22 ft (assist by R. Rondo),,11,5
33,1,7:55.0,,Z. Pachulia misses 2-pt hook shot from 4 ft,11,5
34,1,7:47.0,,Offensive rebound by Z. Pachulia,11,5
35,1,7:47.0,,Z. Pachulia makes 2-pt layup at rim,11,7
36,1,7:44.0,A. Davis misses 2-pt jump shot from 10 ft,,11,7
37,1,7:39.0,,Defensive rebound by Z. Pachulia,11,7
38,1,7:33.0,,D. Green makes 2-pt layup from 1 ft (assist by S. Curry),11,9
39,1,7:12.0,J. Holiday makes 3-pt jump shot from 22 ft,,14,9
40,1,6:57.0,,S. Curry misses 3-pt jump shot from 27 ft,14,9
41,1,6:53.0,Defensive rebound by E. Moore,,14,9
42,1,6:44.0,Turnover by R. Rondo (bad pass; steal by D. Green),,14,9
43,1,6:36.0,,O. Casspi makes 2-pt jump shot from 10 ft (assist by K. Thompson),14,11
44,1,6:28.0,R. Rondo misses 2-pt layup from 2 ft,,14,11
45,1,6:23.0,,Defensive rebound by Z. Pachulia,14,11
46,1,6:19.0,,S. Curry misses 2-pt layup from 2 ft,14,11
47,1,6:16.0,Defensive rebound by D. Cousins,,14,11
48,1,6:14.0,E. Moore makes 3-pt jump shot from 23 ft (assist by J. Holiday),,17,11
49,1,6:12.0,,Golden State full timeout,17,11
50,1,6:00.0,,K. Thompson misses 2-pt jump shot from 11 ft,17,11
51,1,5:59.0,,Offensive rebound by Team,17,11
52,1,5:59.0,,Personal foul by E. Moore (drawn by O. Casspi),17,11
53,1,5:55.0,,S. Curry misses 2-pt jump shot from 20 ft,17,11
54,1,5:51.0,Defensive rebound by D. Cousins,,17,11
55,1,5:35.0,Personal foul by Z. Pachulia (drawn by A. Davis),,17,11
56,1,5:26.0,E. Moore makes 2-pt jump shot from 17 ft (assist by D. Cousins),,19,11
57,1,5:11.0,,D. Green misses 3-pt jump shot from 27 ft,19,11
58,1,5:08.0,Defensive rebound by R. Rondo,,19,11
59,1,5:03.0,J. Holiday misses 3-pt jump shot from 24 ft,,19,11
60,1,5:02.0,,Defensive rebound by Team,19,11
61,1,5:02.0,Loose ball foul by D. Cousins (drawn by D. Green),,19,11
62,1,5:02.0,,J. McGee enters the game for O. Casspi,19,11
63,1,5:02.0,,A. Iguodala enters the game for Z. Pachulia,19,11
64,1,5:02.0,D. Cunningham enters the game for D. Cousins,,19,11
65,1,4:40.0,,K. Thompson misses 2-pt jump shot from 20 ft,19,11
66,1,4:38.0,,Offensive rebound by J. McGee,19,11
67,1,4:37.0,,J. McGee misses 2-pt layup at rim,19,11
68,1,4:35.0,Defensive rebound by A. Davis,,19,11
69,1,4:28.0,D. Cunningham misses 2-pt layup from 1 ft,,19,11
70,1,4:26.0,,Defensive rebound by D. Green,19,11
71,1,4:17.0,,S. Curry misses 3-pt jump shot from 26 ft,19,11
72,1,4:15.0,Defensive rebound by Team,,19,11
73,1,4:15.0,Personal foul by J. McGee (drawn by A. Davis),,19,11
74,1,4:15.0,,P. McCaw enters the game for K. Thompson,19,11
75,1,4:15.0,,O. Casspi enters the game for D. Green,19,11
76,1,4:15.0,J. Nelson enters the game for R. Rondo,,19,11
77,1,4:15.0,D. Miller enters the game for E. Moore,,19,11
78,1,4:02.0,Personal foul by J. McGee (drawn by J. Holiday),,19,11
79,1,3:57.0,Personal foul by P. McCaw (drawn by J. Holiday),,19,11
80,1,3:57.0,J. Holiday makes free throw 1 of 2,,20,11
81,1,3:57.0,J. Holiday makes free throw 2 of 2,,21,11
82,1,3:48.0,,Golden State full timeout,21,11
83,1,3:42.0,,A. Iguodala misses 3-pt jump shot from 25 ft,21,11
84,1,3:38.0,Defensive rebound by A. Davis,,21,11
85,1,3:15.0,A. Davis misses 2-pt jump shot from 17 ft,,21,11
86,1,3:12.0,,Defensive rebound by S. Curry,21,11
87,1,2:55.0,,O. Casspi misses 2-pt jump shot from 6 ft,21,11
88,1,2:50.0,Defensive rebound by J. Nelson,,21,11
89,1,2:45.0,J. Holiday misses 2-pt jump shot from 14 ft,,21,11
90,1,2:40.0,,Defensive rebound by O. Casspi,21,11
91,1,2:37.0,,S. Curry misses 2-pt jump shot from 10 ft,21,11
92,1,2:30.0,Defensive rebound by A. Davis,,21,11
93,1,2:29.0,J. Holiday makes 2-pt layup from 1 ft (assist by A. Davis),,23,11
94,1,2:14.0,,A. Iguodala misses 3-pt jump shot from 22 ft,23,11
95,1,2:11.0,Defensive rebound by J. Nelson,,23,11
96,1,1:57.0,J. Holiday makes 2-pt jump shot from 6 ft (assist by A. Davis),,25,11
97,1,1:47.0,,Personal foul by J. Holiday (drawn by S. Curry),25,11
98,1,1:47.0,,S. Curry makes free throw 1 of 2,25,12
99,1,1:47.0,,D. Green enters the game for O. Casspi,25,12
100,1,1:47.0,,S. Curry makes free throw 2 of 2,25,13
101,1,1:35.0,A. Davis makes 2-pt layup from 1 ft (assist by J. Holiday),,27,13
102,1,1:25.0,,A. Iguodala makes 2-pt dunk from 1 ft (assist by D. Green),27,15
103,1,1:12.0,A. Davis makes 2-pt jump shot from 18 ft,,29,15
104,1,0:50.0,,P. McCaw makes 2-pt jump shot from 22 ft (assist by J. McGee),29,17
105,1,0:36.0,A. Davis makes 2-pt layup from 2 ft,,31,17
106,1,0:30.0,,S. Curry misses 3-pt jump shot from 23 ft,31,17
107,1,0:26.0,Defensive rebound by D. Cunningham,,31,17
108,1,0:05.0,J. Holiday misses 2-pt jump shot from 13 ft,,31,17
109,1,0:00.0,,Defensive rebound by J. McGee,31,17
110,1,0:00.0,,S. Curry misses 3-pt jump shot from 38 ft,31,17
111,1,0:00.0,,Offensive rebound by Team,31,17
112,2,11:41.0,,D. West misses 2-pt layup from 2 ft,31,17
113,2,11:38.0,Defensive rebound by D. Cunningham,,31,17
114,2,11:37.0,J. Nelson misses 3-pt jump shot from 24 ft,,31,17
115,2,11:33.0,,Defensive rebound by K. Thompson,31,17
116,2,11:25.0,,S. Livingston makes 2-pt layup from 1 ft (assist by D. Green),31,19
117,2,11:05.0,D. Miller misses 3-pt jump shot from 25 ft,,31,19
118,2,11:02.0,,Defensive rebound by D. West,31,19
119,2,10:54.0,,Shooting foul by J. Nelson (drawn by D. West),31,19
120,2,10:54.0,,D. West makes free throw 1 of 2,31,20
121,2,10:54.0,,D. West makes free throw 2 of 2,31,21
122,2,10:34.0,T. Allen misses 3-pt jump shot from 25 ft,,31,21
123,2,10:31.0,Offensive rebound by D. Cousins,,31,21
124,2,10:31.0,D. Cousins makes 2-pt jump shot from 2 ft,,33,21
125,2,10:31.0,Shooting foul by D. Green (drawn by D. Cousins),,33,21
126,2,10:31.0,D. Cousins makes free throw 1 of 1,,34,21
127,2,10:14.0,,Turnover by D. West (bad pass; steal by D. Cousins),34,21
128,2,10:06.0,D. Cousins misses 3-pt jump shot from 25 ft,,34,21
129,2,10:02.0,,Defensive rebound by D. Green,34,21
130,2,10:00.0,,K. Thompson makes 3-pt jump shot from 29 ft (assist by D. Green),34,24
131,2,9:40.0,Def 3 sec tech foul by D. Green,,34,24
132,2,9:40.0,D. Miller misses technical free throw,,34,24
133,2,9:40.0,Offensive rebound by Team,,34,24
134,2,9:26.0,D. Cunningham misses 3-pt jump shot from 25 ft,,34,24
135,2,9:23.0,Offensive rebound by T. Allen,,34,24
136,2,9:15.0,T. Allen misses 2-pt hook shot from 6 ft,,34,24
137,2,9:13.0,Offensive rebound by T. Allen,,34,24
138,2,9:13.0,Shooting foul by D. Green (drawn by T. Allen),,34,24
139,2,9:13.0,T. Allen makes free throw 1 of 2,,35,24
140,2,9:13.0,T. Allen makes free throw 2 of 2,,36,24
141,2,8:59.0,,D. West misses 2-pt layup from 1 ft (block by D. Cousins),36,24
142,2,8:56.0,Defensive rebound by D. Cousins,,36,24
143,2,8:54.0,,Violation by S. Livingston (kicked ball),36,24
144,2,8:39.0,T. Allen misses 2-pt jump shot from 5 ft,,36,24
145,2,8:36.0,,Defensive rebound by D. Green,36,24
146,2,8:34.0,,Shooting foul by D. Miller (drawn by A. Iguodala),36,24
147,2,8:34.0,,A. Iguodala misses free throw 1 of 2,36,24
148,2,8:34.0,,Offensive rebound by Team,36,24
149,2,8:34.0,A. Davis enters the game for D. Cunningham,,36,24
150,2,8:34.0,,A. Iguodala makes free throw 2 of 2,36,25
151,2,8:19.0,D. Cousins misses 2-pt jump shot from 18 ft,,36,25
152,2,8:16.0,,Defensive rebound by D. Green,36,25
153,2,8:12.0,,A. Iguodala misses 2-pt layup from 1 ft (block by D. Cousins),36,25
154,2,8:07.0,Defensive rebound by J. Nelson,,36,25
155,2,8:05.0,Turnover by T. Allen (bad pass; steal by K. Thompson),,36,25
156,2,8:04.0,,Personal foul by T. Allen (drawn by K. Thompson),36,25
157,2,7:57.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by A. Iguodala),36,28
158,2,7:37.0,D. Miller makes 3-pt jump shot from 26 ft (assist by J. Nelson),,39,28
159,2,7:13.0,,D. West makes 2-pt jump shot from 18 ft (assist by A. Iguodala),39,30
160,2,7:04.0,Personal foul by D. Green (drawn by A. Davis),,39,30
161,2,7:04.0,,K. Looney enters the game for D. Green,39,30
162,2,7:04.0,E. Moore enters the game for D. Miller,,39,30
163,2,7:04.0,J. Holiday enters the game for T. Allen,,39,30
164,2,6:45.0,E. Moore makes 2-pt jump shot from 11 ft (assist by J. Holiday),,41,30
165,2,6:32.0,,Shooting foul by D. Cousins (drawn by D. West),41,30
166,2,6:32.0,,Golden State full timeout,41,30
167,2,6:32.0,,S. Curry enters the game for K. Thompson,41,30
168,2,6:32.0,D. Cunningham enters the game for D. Cousins,,41,30
169,2,6:32.0,,D. West makes free throw 1 of 2,41,31
170,2,6:32.0,,D. West makes free throw 2 of 2,41,32
171,2,6:16.0,Turnover by J. Holiday (bad pass; steal by A. Iguodala),,41,32
172,2,6:11.0,,Turnover by S. Livingston (lost ball; steal by D. Cunningham),41,32
173,2,6:02.0,Turnover by A. Davis (bad pass),,41,32
174,2,6:02.0,,O. Casspi enters the game for D. West,41,32
175,2,6:02.0,R. Rondo enters the game for J. Nelson,,41,32
176,2,5:47.0,,A. Iguodala makes 2-pt jump shot from 21 ft (assist by S. Curry),41,34
177,2,5:30.0,R. Rondo misses 2-pt jump shot from 11 ft,,41,34
178,2,5:26.0,Offensive rebound by A. Davis,,41,34
179,2,5:25.0,A. Davis misses 2-pt layup from 3 ft,,41,34
180,2,5:25.0,,Defensive rebound by Team,41,34
181,2,5:06.0,,S. Livingston makes 2-pt dunk from 1 ft (assist by A. Iguodala),41,36
182,2,4:54.0,Shooting foul by O. Casspi (drawn by A. Davis),,41,36
183,2,4:54.0,A. Davis misses free throw 2 of 2,,41,36
184,2,4:54.0,,Defensive rebound by K. Looney,41,36
185,2,4:54.0,A. Davis makes free throw 1 of 2,,42,36
186,2,4:35.0,,O. Casspi misses 2-pt jump shot from 16 ft,42,36
187,2,4:31.0,Defensive rebound by R. Rondo,,42,36
188,2,4:28.0,E. Moore misses 2-pt jump shot from 10 ft (block by K. Looney),,42,36
189,2,4:22.0,,Defensive rebound by K. Looney,42,36
190,2,4:20.0,,A. Iguodala misses 2-pt layup from 3 ft (block by J. Holiday),42,36
191,2,4:19.0,,Offensive rebound by A. Iguodala,42,36
192,2,4:19.0,,A. Iguodala makes 2-pt layup from 3 ft,42,38
193,2,4:13.0,Personal foul by A. Iguodala (drawn by J. Holiday),,42,38
194,2,4:13.0,J. Holiday misses free throw 1 of 2,,42,38
195,2,4:13.0,Offensive rebound by Team,,42,38
196,2,4:13.0,,K. Thompson enters the game for A. Iguodala,42,38
197,2,4:13.0,,N. Young enters the game for S. Livingston,42,38
198,2,4:13.0,J. Holiday makes free throw 2 of 2,,43,38
199,2,4:04.0,,O. Casspi makes 2-pt layup from 1 ft (assist by S. Curry),43,40
200,2,3:58.0,New Orleans full timeout,,43,40
201,2,3:49.0,J. Holiday makes 2-pt jump shot from 5 ft (assist by R. Rondo),,45,40
202,2,3:34.0,Offensive charge foul by K. Looney (drawn by R. Rondo),,45,40
203,2,3:34.0,,Turnover by K. Looney (offensive foul),45,40
204,2,3:34.0,D. Miller enters the game for D. Cunningham,,45,40
205,2,3:20.0,J. Holiday misses 3-pt jump shot from 25 ft,,45,40
206,2,3:17.0,Offensive rebound by J. Holiday,,45,40
207,2,3:15.0,Turnover by E. Moore (traveling),,45,40
208,2,3:08.0,,K. Looney makes 2-pt dunk from 1 ft (assist by S. Curry),45,42
209,2,2:55.0,Turnover by R. Rondo (bad pass),,45,42
210,2,2:50.0,,S. Curry misses 3-pt jump shot from 29 ft,45,42
211,2,2:45.0,Defensive rebound by D. Miller,,45,42
212,2,2:39.0,R. Rondo misses 3-pt jump shot from 23 ft,,45,42
213,2,2:35.0,,Defensive rebound by S. Curry,45,42
214,2,2:27.0,,Turnover by O. Casspi (bad pass),45,42
215,2,2:21.0,E. Moore misses 2-pt layup from 2 ft (block by O. Casspi),,45,42
216,2,2:16.0,,Defensive rebound by K. Looney,45,42
217,2,2:14.0,,S. Curry misses 2-pt layup from 3 ft,45,42
218,2,2:10.0,Defensive rebound by A. Davis,,45,42
219,2,2:07.0,A. Davis makes 2-pt dunk from 1 ft (assist by J. Holiday),,47,42
220,2,1:57.0,,K. Thompson misses 2-pt jump shot from 20 ft,47,42
221,2,1:56.0,,Offensive rebound by Team,47,42
222,2,1:52.0,,A. Iguodala enters the game for O. Casspi,47,42
223,2,1:52.0,,Away from play foul by E. Moore (drawn by K. Thompson),47,42
224,2,1:52.0,,S. Curry makes free throw 1 of 1,47,43
225,2,1:52.0,,J. Bell enters the game for K. Looney,47,43
226,2,1:48.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by S. Curry),47,46
227,2,1:36.0,Personal foul by A. Iguodala (drawn by A. Davis),,47,46
228,2,1:36.0,A. Davis makes free throw 1 of 2,,48,46
229,2,1:36.0,A. Davis makes free throw 2 of 2,,49,46
230,2,1:18.0,,Shooting foul by R. Rondo (drawn by K. Thompson),49,46
231,2,1:18.0,,K. Thompson makes free throw 1 of 2,49,47
232,2,1:18.0,,K. Thompson makes free throw 2 of 2,49,48
233,2,1:10.0,D. Miller makes 3-pt jump shot from 25 ft (assist by R. Rondo),,52,48
234,2,0:55.0,,S. Curry makes 2-pt jump shot from 18 ft,52,50
235,2,0:41.0,R. Rondo misses 3-pt jump shot from 23 ft,,52,50
236,2,0:37.0,,Defensive rebound by K. Thompson,52,50
237,2,0:27.0,,K. Thompson makes 3-pt jump shot from 23 ft (assist by A. Iguodala),52,53
238,2,0:10.0,Personal foul by J. Bell (drawn by A. Davis),,52,53
239,2,0:10.0,A. Davis makes free throw 1 of 2,,53,53
240,2,0:10.0,T. Allen enters the game for D. Miller,,53,53
241,2,0:10.0,D. Cunningham enters the game for E. Moore,,53,53
242,2,0:10.0,A. Davis misses free throw 2 of 2,,53,53
243,2,0:09.0,,Defensive rebound by J. Bell,53,53
244,2,0:00.0,,K. Thompson misses 2-pt jump shot from 18 ft,53,53
245,2,0:00.0,,Offensive rebound by Team,53,53
246,3,11:40.0,,K. Thompson makes 2-pt jump shot from 16 ft (assist by D. Green),53,55
247,3,11:24.0,Personal foul by O. Casspi (drawn by A. Davis),,53,55
248,3,11:09.0,J. Holiday misses 3-pt jump shot from 25 ft,,53,55
249,3,11:04.0,,Defensive rebound by S. Curry,53,55
250,3,10:58.0,,Personal foul by D. Cousins (drawn by Z. Pachulia),53,55
251,3,10:57.0,Offensive charge foul by D. Green (drawn by R. Rondo),,53,55
252,3,10:57.0,,Turnover by D. Green (offensive foul),53,55
253,3,10:45.0,D. Cousins misses 2-pt layup from 2 ft,,53,55
254,3,10:38.0,,Defensive rebound by D. Green,53,55
255,3,10:36.0,,O. Casspi makes 2-pt dunk from 1 ft (assist by D. Green),53,57
256,3,10:34.0,Turnover by R. Rondo (bad pass),,53,57
257,3,10:23.0,,S. Curry makes 2-pt jump shot from 20 ft (assist by D. Green),53,59
258,3,10:22.0,New Orleans full timeout,,53,59
259,3,10:11.0,,Violation by D. Green (kicked ball),53,59
260,3,10:02.0,J. Holiday misses 3-pt jump shot from 26 ft,,53,59
261,3,10:00.0,,Defensive rebound by S. Curry,53,59
262,3,9:53.0,,S. Curry misses 3-pt jump shot from 24 ft,53,59
263,3,9:49.0,,Offensive rebound by D. Green,53,59
264,3,9:47.0,,Z. Pachulia makes 2-pt layup from 2 ft (assist by D. Green),53,61
265,3,9:33.0,A. Davis misses 3-pt jump shot from 25 ft,,53,61
266,3,9:29.0,,Defensive rebound by O. Casspi,53,61
267,3,9:13.0,,K. Thompson misses 3-pt jump shot from 25 ft,53,61
268,3,9:09.0,Defensive rebound by J. Holiday,,53,61
269,3,9:01.0,E. Moore makes 3-pt jump shot from 23 ft (assist by D. Cousins),,56,61
270,3,8:40.0,,S. Curry makes 2-pt jump shot from 22 ft (assist by D. Green),56,63
271,3,8:25.0,Personal foul by D. Green (drawn by D. Cousins),,56,63
272,3,8:25.0,,J. Bell enters the game for D. Green,56,63
273,3,8:17.0,A. Davis makes 2-pt dunk at rim (assist by D. Cousins),,58,63
274,3,8:04.0,,Z. Pachulia makes 2-pt dunk at rim (assist by J. Bell),58,65
275,3,7:55.0,D. Cousins makes 3-pt jump shot from 28 ft (assist by J. Holiday),,61,65
276,3,7:43.0,,S. Curry makes 2-pt layup from 2 ft (assist by Z. Pachulia),61,67
277,3,7:29.0,A. Davis makes 2-pt layup from 2 ft (assist by R. Rondo),,63,67
278,3,7:10.0,,S. Curry misses 2-pt jump shot from 18 ft (block by D. Cousins),63,67
279,3,7:05.0,Defensive rebound by A. Davis,,63,67
280,3,7:03.0,Turnover by D. Cousins (turnover),,63,67
281,3,6:49.0,,K. Thompson misses 2-pt jump shot from 12 ft,63,67
282,3,6:42.0,Defensive rebound by J. Holiday,,63,67
283,3,6:34.0,Personal foul by J. Bell (drawn by A. Davis),,63,67
284,3,6:29.0,Turnover by D. Cousins (lost ball; steal by Z. Pachulia),,63,67
285,3,6:17.0,,Turnover by Z. Pachulia (bad pass),63,67
286,3,6:11.0,A. Davis misses 2-pt dunk from 1 ft,,63,67
287,3,6:05.0,,Defensive rebound by Z. Pachulia,63,67
288,3,6:02.0,,S. Curry misses 3-pt jump shot from 22 ft,63,67
289,3,5:58.0,,Offensive rebound by Z. Pachulia,63,67
290,3,5:55.0,,Z. Pachulia makes 2-pt jump shot from 13 ft (assist by O. Casspi),63,69
291,3,5:37.0,J. Holiday misses 2-pt jump shot from 9 ft,,63,69
292,3,5:32.0,Offensive rebound by A. Davis,,63,69
293,3,5:32.0,A. Davis makes 2-pt layup from 1 ft,,65,69
294,3,5:24.0,,Shooting foul by R. Rondo (drawn by Z. Pachulia),65,69
295,3,5:24.0,,Z. Pachulia misses free throw 1 of 2,65,69
296,3,5:24.0,,Offensive rebound by Team,65,69
297,3,5:24.0,D. Miller enters the game for A. Davis,,65,69
298,3,5:24.0,,Z. Pachulia makes free throw 2 of 2,65,70
299,3,5:06.0,R. Rondo misses 3-pt jump shot from 25 ft,,65,70
300,3,5:03.0,,Defensive rebound by J. Bell,65,70
301,3,4:51.0,Violation by D. Cousins (kicked ball),,65,70
302,3,4:51.0,,A. Iguodala enters the game for J. Bell,65,70
303,3,4:51.0,,Golden State full timeout,65,70
304,3,4:51.0,,N. Young enters the game for O. Casspi,65,70
305,3,4:40.0,,K. Thompson misses 2-pt layup from 1 ft (block by D. Cousins),65,70
306,3,4:37.0,Defensive rebound by D. Cousins,,65,70
307,3,4:35.0,,Violation by Z. Pachulia (kicked ball),65,70
308,3,4:30.0,Shooting foul by S. Curry (drawn by J. Holiday),,65,70
309,3,4:30.0,J. Holiday makes free throw 1 of 2,,66,70
310,3,4:30.0,J. Nelson enters the game for R. Rondo,,66,70
311,3,4:30.0,J. Holiday makes free throw 2 of 2,,67,70
312,3,4:07.0,,Z. Pachulia misses 2-pt jump shot from 4 ft,67,70
313,3,4:04.0,Defensive rebound by D. Miller,,67,70
314,3,3:58.0,Turnover by D. Cousins (lost ball; steal by Z. Pachulia),,67,70
315,3,3:52.0,,S. Curry makes 3-pt jump shot from 28 ft,67,73
316,3,3:35.0,Personal foul by Z. Pachulia (drawn by D. Cousins),,67,73
317,3,3:35.0,D. Cousins misses free throw 1 of 2,,67,73
318,3,3:35.0,Offensive rebound by Team,,67,73
319,3,3:35.0,,K. Looney enters the game for K. Thompson,67,73
320,3,3:35.0,,P. McCaw enters the game for Z. Pachulia,67,73
321,3,3:35.0,D. Cousins makes free throw 2 of 2,,68,73
322,3,3:27.0,,Shooting foul by J. Holiday (drawn by N. Young),68,73
323,3,3:27.0,,N. Young makes free throw 1 of 2,68,74
324,3,3:27.0,,N. Young makes free throw 2 of 2,68,75
325,3,3:17.0,J. Holiday makes 2-pt jump shot from 10 ft,,70,75
326,3,2:56.0,,N. Young misses 3-pt jump shot from 22 ft,70,75
327,3,2:53.0,Defensive rebound by J. Nelson,,70,75
328,3,2:37.0,D. Cousins makes 2-pt dunk from 1 ft (assist by D. Miller),,72,75
329,3,2:26.0,,A. Iguodala makes 3-pt jump shot from 25 ft (assist by S. Curry),72,78
330,3,2:04.0,E. Moore makes 3-pt jump shot from 23 ft (assist by J. Nelson),,75,78
331,3,1:54.0,,Shooting foul by D. Miller (drawn by K. Looney),75,78
332,3,1:54.0,,K. Looney makes free throw 1 of 2,75,79
333,3,1:54.0,T. Allen enters the game for E. Moore,,75,79
334,3,1:54.0,,K. Looney misses free throw 2 of 2,75,79
335,3,1:52.0,Defensive rebound by J. Nelson,,75,79
336,3,1:38.0,Personal foul by K. Looney (drawn by D. Cousins),,75,79
337,3,1:38.0,D. Cousins misses free throw 1 of 2,,75,79
338,3,1:38.0,Offensive rebound by Team,,75,79
339,3,1:38.0,D. Cousins misses free throw 2 of 2,,75,79
340,3,1:35.0,,Defensive rebound by A. Iguodala,75,79
341,3,1:23.0,,P. McCaw misses 3-pt jump shot from 23 ft,75,79
342,3,1:19.0,,Offensive rebound by K. Looney,75,79
343,3,1:17.0,,S. Curry makes 3-pt jump shot from 24 ft (assist by K. Looney),75,82
344,3,0:59.0,Turnover by D. Cousins (bad pass; steal by K. Looney),,75,82
345,3,0:54.0,,Personal foul by J. Nelson (drawn by S. Curry),75,82
346,3,0:54.0,,S. Curry makes free throw 1 of 2,75,83
347,3,0:54.0,A. Davis enters the game for D. Cousins,,75,83
348,3,0:54.0,,S. Curry makes free throw 2 of 2,75,84
349,3,0:44.0,J. Holiday misses 2-pt jump shot from 16 ft,,75,84
350,3,0:39.0,,Defensive rebound by K. Looney,75,84
351,3,0:37.0,,S. Curry misses 3-pt jump shot from 26 ft,75,84
352,3,0:33.0,Defensive rebound by J. Holiday,,75,84
353,3,0:29.0,Turnover by J. Holiday (bad pass; steal by A. Iguodala),,75,84
354,3,0:06.0,,P. McCaw misses 3-pt jump shot from 24 ft,75,84
355,3,0:03.0,Defensive rebound by A. Davis,,75,84
356,4,11:44.0,Shooting foul by D. West (drawn by A. Davis),,75,84
357,4,11:44.0,A. Davis makes free throw 1 of 2,,76,84
358,4,11:44.0,A. Davis makes free throw 2 of 2,,77,84
359,4,11:35.0,,Personal foul by E. Moore (drawn by K. Thompson),77,84
360,4,11:27.0,,A. Iguodala misses 3-pt jump shot from 26 ft,77,84
361,4,11:24.0,Defensive rebound by A. Davis,,77,84
362,4,11:16.0,E. Moore misses 3-pt jump shot from 25 ft,,77,84
363,4,11:14.0,,Defensive rebound by Team,77,84
364,4,11:14.0,Loose ball foul by T. Allen (drawn by A. Iguodala),,77,84
365,4,10:58.0,,S. Livingston misses 2-pt jump shot from 10 ft,77,84
366,4,10:55.0,,Offensive rebound by O. Casspi,77,84
367,4,10:53.0,,S. Livingston misses 2-pt jump shot from 13 ft,77,84
368,4,10:50.0,Defensive rebound by A. Davis,,77,84
369,4,10:45.0,A. Davis misses 2-pt layup from 2 ft,,77,84
370,4,10:38.0,Offensive rebound by T. Allen,,77,84
371,4,10:38.0,T. Allen misses 2-pt layup at rim,,77,84
372,4,10:38.0,,Defensive rebound by S. Livingston,77,84
373,4,10:38.0,,Shooting foul by E. Moore (drawn by A. Iguodala),77,84
374,4,10:38.0,,A. Iguodala misses free throw 1 of 2,77,84
375,4,10:38.0,,Offensive rebound by Team,77,84
376,4,10:38.0,,A. Iguodala makes free throw 2 of 2,77,85
377,4,10:26.0,A. Davis makes 2-pt jump shot from 15 ft,,79,85
378,4,10:07.0,,K. Thompson makes 2-pt jump shot from 11 ft (assist by D. West),79,87
379,4,9:59.0,T. Allen makes 2-pt layup from 2 ft (assist by J. Nelson),,81,87
380,4,9:41.0,,K. Thompson makes 2-pt layup from 1 ft (assist by S. Livingston),81,89
381,4,9:31.0,A. Davis makes 2-pt layup from 1 ft (assist by J. Nelson),,83,89
382,4,9:14.0,,O. Casspi misses 2-pt jump shot from 10 ft (block by T. Allen),83,89
383,4,9:12.0,,Offensive rebound by Team,83,89
384,4,9:12.0,,Personal foul by T. Allen (drawn by O. Casspi),83,89
385,4,9:08.0,,A. Iguodala makes 3-pt jump shot from 25 ft (assist by K. Thompson),83,92
