,QUARTER,TIME_REMAINING,TORONTO_ACTION,BROOKLYN_ACTION,TORONTO_SCORE,BROOKLYN_SCORE
27,1,8:06.0,,Turnover by T. Zeller (bad pass),13,3
28,1,7:56.0,,Violation by A. Crabbe (kicked ball),13,3
29,1,7:48.0,D. DeRozan makes 2-pt jump shot from 20 ft (assist by K. Lowry),,15,3
30,1,7:37.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by T. Zeller),15,6
31,1,7:19.0,J. Valančiūnas misses 3-pt jump shot from 24 ft,,15,6
32,1,7:17.0,,Defensive rebound by J. Harris,15,6
33,1,7:09.0,,T. Zeller misses 2-pt layup from 1 ft,15,6
34,1,7:07.0,Defensive rebound by J. Valančiūnas,,15,6
35,1,7:04.0,Personal foul by R. Hollis-Jefferson (drawn by S. Ibaka),,15,6
36,1,6:58.0,K. Lowry makes 3-pt jump shot from 24 ft (assist by D. DeRozan),,18,6
37,1,6:42.0,,R. Hollis-Jefferson misses 2-pt layup at rim,18,6
38,1,6:40.0,Defensive rebound by J. Valančiūnas,,18,6
39,1,6:31.0,Turnover by D. DeRozan (bad pass; steal by R. Hollis-Jefferson),,18,6
40,1,6:25.0,,J. Allen enters the game for J. Harris,18,6
41,1,6:25.0,,C. LeVert enters the game for T. Zeller,18,6
42,1,6:07.0,,R. Hollis-Jefferson makes 2-pt jump shot from 7 ft,18,8
43,1,5:57.0,Personal foul by C. LeVert (drawn by D. DeRozan),,18,8
44,1,5:48.0,O. Anunoby misses 3-pt jump shot from 22 ft,,18,8
45,1,5:44.0,,Defensive rebound by R. Hollis-Jefferson,18,8
46,1,5:33.0,,C. LeVert misses 2-pt layup from 1 ft (block by S. Ibaka),18,8
47,1,5:31.0,Defensive rebound by K. Lowry,,18,8
48,1,5:31.0,Personal foul by J. Allen (drawn by K. Lowry),,18,8
49,1,5:22.0,S. Ibaka misses 2-pt hook shot from 9 ft,,18,8
50,1,5:17.0,,Defensive rebound by A. Crabbe,18,8
51,1,5:13.0,,R. Hollis-Jefferson misses 2-pt layup from 4 ft (block by S. Ibaka),18,8
52,1,5:13.0,,Offensive rebound by Team,18,8
53,1,5:13.0,,Q. Acy enters the game for R. Hollis-Jefferson,18,8
54,1,5:07.0,,C. LeVert misses 2-pt jump shot from 13 ft,18,8
55,1,5:05.0,Defensive rebound by Team,,18,8
56,1,4:55.0,D. DeRozan makes 2-pt jump shot from 13 ft,,20,8
57,1,4:36.0,,S. Dinwiddie misses 2-pt jump shot from 11 ft,20,8
58,1,4:33.0,,Offensive rebound by J. Allen,20,8
59,1,4:33.0,,Shooting foul by O. Anunoby (drawn by J. Allen),20,8
60,1,4:33.0,,J. Allen makes free throw 1 of 2,20,9
61,1,4:33.0,J. Poeltl enters the game for O. Anunoby,,20,9
62,1,4:33.0,C. Miles enters the game for J. Valančiūnas,,20,9
63,1,4:33.0,,J. Allen makes free throw 2 of 2,20,10
64,1,4:24.0,C. Miles misses 3-pt jump shot from 24 ft,,20,10
65,1,4:22.0,,Defensive rebound by Team,20,10
66,1,4:10.0,,Personal foul by K. Lowry (drawn by J. Allen),20,10
67,1,4:05.0,,Shooting foul by C. Miles (drawn by A. Crabbe),20,10
68,1,4:05.0,,A. Crabbe makes free throw 1 of 2,20,11
69,1,4:05.0,,A. Crabbe makes free throw 2 of 2,20,12
70,1,4:00.0,D. DeRozan misses 3-pt jump shot from 24 ft,,20,12
71,1,3:58.0,,Defensive rebound by Team,20,12
72,1,3:49.0,,Shooting foul by J. Poeltl (drawn by J. Allen),20,12
73,1,3:49.0,,J. Allen makes free throw 1 of 2,20,13
74,1,3:49.0,,J. Allen misses free throw 2 of 2,20,13
75,1,3:47.0,Defensive rebound by S. Ibaka,,20,13
76,1,3:37.0,K. Lowry misses 3-pt jump shot from 26 ft,,20,13
77,1,3:34.0,,Defensive rebound by J. Allen,20,13
78,1,3:25.0,,C. LeVert misses 2-pt layup from 2 ft,20,13
79,1,3:24.0,Defensive rebound by J. Poeltl,,20,13
80,1,3:21.0,Turnover by J. Poeltl (bad pass; steal by Q. Acy),,20,13
81,1,3:20.0,,C. LeVert misses 3-pt jump shot from 25 ft,20,13
82,1,3:20.0,Defensive rebound by Team,,20,13
83,1,3:10.0,S. Ibaka makes 2-pt jump shot from 13 ft,,22,13
84,1,2:53.0,,A. Crabbe misses 3-pt jump shot from 26 ft,22,13
85,1,2:50.0,Defensive rebound by S. Ibaka,,22,13
86,1,2:46.0,K. Lowry misses 3-pt jump shot from 24 ft,,22,13
87,1,2:44.0,,Defensive rebound by J. Allen,22,13
88,1,2:39.0,,Offensive foul by J. Allen (drawn by K. Lowry),22,13
89,1,2:39.0,,Turnover by J. Allen (offensive foul),22,13
90,1,2:39.0,Toronto full timeout,,22,13
91,1,2:39.0,,M. Doyle enters the game for S. Dinwiddie,22,13
92,1,2:39.0,,J. Harris enters the game for A. Crabbe,22,13
93,1,2:39.0,P. Siakam enters the game for K. Lowry,,22,13
94,1,2:39.0,D. Wright enters the game for S. Ibaka,,22,13
95,1,2:23.0,J. Poeltl misses 2-pt layup from 1 ft,,22,13
96,1,2:20.0,,Defensive rebound by Q. Acy,22,13
97,1,2:06.0,,C. LeVert makes 2-pt layup at rim,22,15
98,1,1:54.0,,Offensive charge foul by D. Wright (drawn by Q. Acy),22,15
99,1,1:54.0,Turnover by D. Wright (offensive foul),,22,15
100,1,1:34.0,,Q. Acy makes 2-pt jump shot from 15 ft (assist by J. Harris),22,17
101,1,1:18.0,D. DeRozan misses 2-pt jump shot from 9 ft,,22,17
102,1,1:17.0,Offensive rebound by J. Poeltl,,22,17
103,1,1:17.0,J. Poeltl misses 2-pt layup from 2 ft,,22,17
104,1,1:15.0,Offensive rebound by Team,,22,17
105,1,1:10.0,Personal foul by Q. Acy (drawn by D. DeRozan),,22,17
106,1,1:10.0,D. DeRozan makes free throw 1 of 2,,23,17
107,1,1:10.0,D. DeRozan makes free throw 2 of 2,,24,17
108,1,0:52.0,,J. Allen makes 2-pt dunk at rim (assist by C. LeVert),24,19
109,1,0:33.0,D. DeRozan makes 2-pt jump shot from 4 ft,,26,19
110,1,0:21.0,,C. LeVert misses 2-pt jump shot from 3 ft,26,19
111,1,0:19.0,Defensive rebound by P. Siakam,,26,19
112,1,0:01.0,D. DeRozan misses 3-pt jump shot from 26 ft,,26,19
113,1,0:01.0,,Defensive rebound by M. Doyle,26,19
114,2,11:48.0,C. Miles misses 3-pt jump shot from 25 ft,,26,19
115,2,11:44.0,,Defensive rebound by Q. Acy,26,19
116,2,11:26.0,,J. Harris misses 2-pt layup from 5 ft (block by C. Miles),26,19
117,2,11:24.0,,Offensive rebound by Q. Acy,26,19
118,2,11:23.0,,M. Doyle misses 3-pt jump shot from 25 ft,26,19
119,2,11:20.0,Defensive rebound by D. Wright,,26,19
120,2,11:04.0,P. Siakam misses 3-pt jump shot from 23 ft,,26,19
121,2,11:02.0,,Defensive rebound by Q. Acy,26,19
122,2,10:43.0,,M. Doyle misses 2-pt layup from 1 ft,26,19
123,2,10:41.0,Defensive rebound by J. Poeltl,,26,19
124,2,10:39.0,F. VanVleet misses 2-pt layup from 1 ft (block by C. LeVert),,26,19
125,2,10:39.0,Offensive rebound by Team,,26,19
126,2,10:20.0,C. Miles misses 3-pt jump shot from 23 ft,,26,19
127,2,10:16.0,,Defensive rebound by Q. Acy,26,19
128,2,10:02.0,,J. Okafor makes 2-pt hook shot from 3 ft,26,21
129,2,9:54.0,Shooting foul by J. Harris (drawn by C. Miles),,26,21
130,2,9:54.0,C. Miles makes free throw 1 of 2,,27,21
131,2,9:54.0,C. Miles makes free throw 2 of 2,,28,21
132,2,9:38.0,,Turnover by C. LeVert (traveling),28,21
133,2,9:21.0,P. Siakam misses 3-pt jump shot from 24 ft,,28,21
134,2,9:18.0,,Defensive rebound by C. LeVert,28,21
135,2,9:04.0,,Personal foul by J. Poeltl (drawn by J. Okafor),28,21
136,2,8:55.0,,Turnover by J. Harris (lost ball; steal by C. Miles),28,21
137,2,8:51.0,J. Poeltl makes 2-pt layup at rim,,30,21
138,2,8:32.0,,Personal foul by F. VanVleet (drawn by J. Okafor),30,21
139,2,8:32.0,,R. Hollis-Jefferson enters the game for M. Doyle,30,21
140,2,8:20.0,,C. LeVert misses 2-pt jump shot from 8 ft,30,21
141,2,8:18.0,Defensive rebound by F. VanVleet,,30,21
142,2,8:13.0,C. Miles misses 3-pt jump shot from 25 ft,,30,21
143,2,8:11.0,,Defensive rebound by Q. Acy,30,21
144,2,8:07.0,,C. LeVert misses 2-pt layup from 1 ft (block by P. Siakam),30,21
145,2,8:04.0,Defensive rebound by F. VanVleet,,30,21
146,2,7:55.0,P. Siakam misses 3-pt jump shot from 22 ft,,30,21
147,2,7:52.0,,Defensive rebound by J. Okafor,30,21
148,2,7:50.0,,Brooklyn full timeout,30,21
149,2,7:50.0,K. Lowry enters the game for C. Miles,,30,21
150,2,7:50.0,,S. Dinwiddie enters the game for C. LeVert,30,21
151,2,7:42.0,,S. Dinwiddie makes 2-pt jump shot from 14 ft,30,23
152,2,7:17.0,P. Siakam makes 3-pt jump shot from 25 ft (assist by J. Poeltl),,33,23
153,2,7:04.0,,Personal foul by F. VanVleet (drawn by J. Okafor),33,23
154,2,6:52.0,,Shooting block foul by P. Siakam (drawn by S. Dinwiddie),33,23
155,2,6:52.0,,S. Dinwiddie makes free throw 1 of 2,33,24
156,2,6:52.0,J. Valančiūnas enters the game for F. VanVleet,,33,24
157,2,6:52.0,D. DeRozan enters the game for J. Poeltl,,33,24
158,2,6:52.0,,S. Dinwiddie makes free throw 2 of 2,33,25
159,2,6:40.0,J. Valančiūnas misses 2-pt jump shot from 10 ft,,33,25
160,2,6:38.0,,Defensive rebound by J. Harris,33,25
161,2,6:29.0,,Shooting foul by D. DeRozan (drawn by R. Hollis-Jefferson),33,25
162,2,6:29.0,,R. Hollis-Jefferson makes free throw 1 of 2,33,26
163,2,6:29.0,O. Anunoby enters the game for P. Siakam,,33,26
164,2,6:29.0,S. Ibaka enters the game for D. Wright,,33,26
165,2,6:29.0,,R. Hollis-Jefferson makes free throw 2 of 2,33,27
166,2,6:10.0,K. Lowry makes 2-pt layup from 1 ft (assist by J. Valančiūnas),,35,27
167,2,6:10.0,Shooting foul by J. Okafor (drawn by K. Lowry),,35,27
168,2,6:10.0,,J. Allen enters the game for J. Okafor,35,27
169,2,6:10.0,K. Lowry makes free throw 1 of 1,,36,27
170,2,5:58.0,,S. Dinwiddie misses 3-pt jump shot from 24 ft,36,27
171,2,5:55.0,Defensive rebound by J. Valančiūnas,,36,27
172,2,5:50.0,Turnover by K. Lowry (turnover),,36,27
173,2,5:36.0,,Q. Acy misses 3-pt jump shot from 23 ft,36,27
174,2,5:33.0,,Offensive rebound by J. Allen,36,27
175,2,5:32.0,,Turnover by J. Allen (lost ball; steal by D. DeRozan),36,27
176,2,5:24.0,Shooting foul by J. Harris (drawn by D. DeRozan),,36,27
177,2,5:24.0,D. DeRozan misses free throw 1 of 2,,36,27
178,2,5:24.0,Offensive rebound by Team,,36,27
179,2,5:24.0,,A. Crabbe enters the game for J. Harris,36,27
180,2,5:24.0,,M. Doyle enters the game for Q. Acy,36,27
181,2,5:24.0,D. DeRozan makes free throw 2 of 2,,37,27
182,2,5:09.0,,M. Doyle makes 2-pt layup from 2 ft,37,29
183,2,4:58.0,J. Valančiūnas misses 2-pt layup from 1 ft,,37,29
184,2,4:56.0,,Defensive rebound by M. Doyle,37,29
185,2,4:52.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),37,32
186,2,4:44.0,O. Anunoby misses 3-pt jump shot from 22 ft,,37,32
187,2,4:40.0,,Defensive rebound by R. Hollis-Jefferson,37,32
188,2,4:27.0,,S. Dinwiddie misses 2-pt jump shot from 5 ft,37,32
189,2,4:24.0,Defensive rebound by S. Ibaka,,37,32
190,2,4:18.0,Turnover by D. DeRozan (out of bounds lost ball),,37,32
191,2,3:55.0,,A. Crabbe makes 3-pt jump shot from 27 ft (assist by S. Dinwiddie),37,35
192,2,3:53.0,Toronto full timeout,,37,35
193,2,3:45.0,D. DeRozan misses 2-pt jump shot from 10 ft,,37,35
194,2,3:42.0,,Defensive rebound by R. Hollis-Jefferson,37,35
195,2,3:34.0,,J. Allen makes 2-pt dunk at rim (assist by A. Crabbe),37,37
196,2,3:14.0,J. Valančiūnas makes 2-pt layup at rim (assist by K. Lowry),,39,37
197,2,2:52.0,,A. Crabbe misses 2-pt jump shot from 22 ft,39,37
198,2,2:50.0,Defensive rebound by J. Valančiūnas,,39,37
199,2,2:47.0,Personal block foul by S. Dinwiddie (drawn by K. Lowry),,39,37
200,2,2:39.0,J. Valančiūnas makes 2-pt layup from 1 ft (assist by K. Lowry),,41,37
201,2,2:22.0,,R. Hollis-Jefferson misses 2-pt jump shot from 6 ft,41,37
202,2,2:19.0,Defensive rebound by J. Valančiūnas,,41,37
203,2,2:16.0,S. Ibaka misses 2-pt hook shot from 8 ft,,41,37
204,2,2:11.0,,Defensive rebound by S. Dinwiddie,41,37
205,2,2:08.0,,Shooting foul by O. Anunoby (drawn by S. Dinwiddie),41,37
206,2,2:08.0,,S. Dinwiddie makes free throw 1 of 2,41,38
207,2,2:08.0,N. Powell enters the game for O. Anunoby,,41,38
208,2,2:08.0,,S. Dinwiddie makes free throw 2 of 2,41,39
209,2,1:56.0,Turnover by K. Lowry (bad pass; steal by R. Hollis-Jefferson),,41,39
210,2,1:52.0,,S. Dinwiddie makes 2-pt layup from 1 ft (assist by R. Hollis-Jefferson),41,41
211,2,1:35.0,J. Valančiūnas misses 2-pt layup from 1 ft,,41,41
212,2,1:31.0,,Defensive rebound by A. Crabbe,41,41
213,2,1:23.0,,S. Dinwiddie misses 3-pt jump shot from 24 ft,41,41
214,2,1:21.0,Defensive rebound by Team,,41,41
215,2,1:21.0,,Q. Acy enters the game for J. Allen,41,41
216,2,1:12.0,D. DeRozan makes 2-pt jump shot from 4 ft,,43,41
217,2,1:12.0,Shooting foul by A. Crabbe (drawn by D. DeRozan),,43,41
218,2,1:12.0,D. DeRozan misses free throw 1 of 1,,43,41
219,2,1:10.0,,Defensive rebound by R. Hollis-Jefferson,43,41
220,2,1:00.0,,A. Crabbe makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),43,44
221,2,0:48.0,D. DeRozan misses 2-pt jump shot from 17 ft,,43,44
222,2,0:46.0,Offensive rebound by S. Ibaka,,43,44
223,2,0:44.0,S. Ibaka misses 2-pt layup from 9 ft (block by Q. Acy),,43,44
224,2,0:44.0,,Defensive rebound by A. Crabbe,43,44
225,2,0:38.0,,Offensive foul by S. Dinwiddie (drawn by K. Lowry),43,44
226,2,0:38.0,,Turnover by S. Dinwiddie (offensive foul),43,44
227,2,0:33.0,D. DeRozan makes 2-pt jump shot from 12 ft,,45,44
228,2,0:14.0,,Q. Acy misses 2-pt jump shot from 14 ft,45,44
229,2,0:11.0,,Offensive rebound by R. Hollis-Jefferson,45,44
230,2,0:00.0,,S. Dinwiddie misses 2-pt jump shot from 7 ft,45,44
231,2,0:00.0,,Offensive rebound by Team,45,44
232,3,11:52.0,D. DeRozan misses 2-pt jump shot from 13 ft,,45,44
233,3,11:51.0,,Defensive rebound by Team,45,44
234,3,11:51.0,Loose ball foul by J. Valančiūnas (drawn by T. Zeller),,45,44
235,3,11:42.0,,A. Crabbe misses 3-pt jump shot from 25 ft,45,44
236,3,11:37.0,Defensive rebound by S. Ibaka,,45,44
237,3,11:33.0,Personal foul by R. Hollis-Jefferson (drawn by D. DeRozan),,45,44
238,3,11:27.0,J. Valančiūnas misses 2-pt jump shot from 10 ft,,45,44
239,3,11:25.0,,Defensive rebound by A. Crabbe,45,44
240,3,11:16.0,,J. Harris makes 2-pt jump shot from 22 ft (assist by A. Crabbe),45,46
241,3,11:04.0,S. Ibaka misses 3-pt jump shot from 25 ft,,45,46
242,3,11:01.0,,Defensive rebound by J. Harris,45,46
243,3,10:54.0,,R. Hollis-Jefferson misses 2-pt jump shot from 6 ft,45,46
244,3,10:50.0,Defensive rebound by K. Lowry,,45,46
245,3,10:45.0,D. DeRozan makes 3-pt jump shot from 25 ft (assist by K. Lowry),,48,46
246,3,10:28.0,,Personal foul by J. Valančiūnas (drawn by T. Zeller),48,46
247,3,10:25.0,,Personal foul by K. Lowry (drawn by S. Dinwiddie),48,46
248,3,10:15.0,,S. Dinwiddie misses 3-pt jump shot from 24 ft,48,46
249,3,10:12.0,Defensive rebound by J. Valančiūnas,,48,46
250,3,10:05.0,J. Valančiūnas makes 2-pt jump shot from 11 ft (assist by K. Lowry),,50,46
251,3,9:53.0,,R. Hollis-Jefferson makes 2-pt layup at rim (assist by S. Dinwiddie),50,48
252,3,9:44.0,S. Ibaka misses 3-pt jump shot from 25 ft,,50,48
253,3,9:43.0,,Defensive rebound by T. Zeller,50,48
254,3,9:25.0,,T. Zeller misses 3-pt jump shot from 24 ft,50,48
255,3,9:23.0,Defensive rebound by J. Valančiūnas,,50,48
256,3,9:14.0,S. Ibaka misses 2-pt hook shot from 10 ft,,50,48
257,3,9:12.0,,Defensive rebound by R. Hollis-Jefferson,50,48
258,3,9:05.0,,A. Crabbe misses 2-pt jump shot from 20 ft,50,48
259,3,9:03.0,,Offensive rebound by T. Zeller,50,48
260,3,9:01.0,,T. Zeller makes 2-pt hook shot from 2 ft,50,50
261,3,8:47.0,O. Anunoby makes 2-pt layup from 1 ft (assist by K. Lowry),,52,50
262,3,8:47.0,Shooting foul by T. Zeller (drawn by O. Anunoby),,52,50
263,3,8:47.0,D. Wright enters the game for S. Ibaka,,52,50
264,3,8:47.0,O. Anunoby makes free throw 1 of 1,,53,50
265,3,8:37.0,,T. Zeller makes 2-pt layup from 2 ft (assist by S. Dinwiddie),53,52
266,3,8:26.0,D. DeRozan misses 2-pt jump shot from 11 ft,,53,52
267,3,8:23.0,,Defensive rebound by R. Hollis-Jefferson,53,52
268,3,8:19.0,,R. Hollis-Jefferson makes 2-pt jump shot from 7 ft,53,54
269,3,8:19.0,,Shooting foul by O. Anunoby (drawn by R. Hollis-Jefferson),53,54
270,3,8:19.0,,R. Hollis-Jefferson makes free throw 1 of 1,53,55
271,3,8:03.0,K. Lowry misses 2-pt jump shot from 5 ft,,53,55
272,3,8:02.0,Offensive rebound by J. Valančiūnas,,53,55
273,3,8:02.0,Shooting foul by T. Zeller (drawn by J. Valančiūnas),,53,55
274,3,8:02.0,J. Valančiūnas misses free throw 1 of 2,,53,55
275,3,8:02.0,Offensive rebound by Team,,53,55
276,3,8:02.0,S. Ibaka enters the game for O. Anunoby,,53,55
277,3,8:02.0,J. Valančiūnas makes free throw 2 of 2,,54,55
278,3,7:50.0,,T. Zeller misses 2-pt hook shot from 6 ft,54,55
279,3,7:48.0,Defensive rebound by S. Ibaka,,54,55
280,3,7:39.0,Turnover by K. Lowry (traveling),,54,55
281,3,7:21.0,,Turnover by T. Zeller (step out of bounds),54,55
282,3,7:05.0,J. Valančiūnas makes 2-pt hook shot from 5 ft (assist by K. Lowry),,56,55
283,3,6:53.0,,J. Harris misses 2-pt layup from 1 ft (block by S. Ibaka),56,55
284,3,6:51.0,Defensive rebound by K. Lowry,,56,55
285,3,6:40.0,D. Wright makes 3-pt jump shot from 24 ft (assist by K. Lowry),,59,55
286,3,6:40.0,,Brooklyn full timeout,59,55
287,3,6:40.0,,J. Allen enters the game for T. Zeller,59,55
288,3,6:28.0,,J. Allen makes 2-pt dunk at rim (assist by R. Hollis-Jefferson),59,57
289,3,6:28.0,,Shooting foul by J. Valančiūnas (drawn by J. Allen),59,57
290,3,6:28.0,,J. Allen misses free throw 1 of 1,59,57
291,3,6:26.0,Defensive rebound by J. Valančiūnas,,59,57
292,3,6:14.0,J. Valančiūnas makes 2-pt layup from 2 ft (assist by K. Lowry),,61,57
293,3,6:14.0,Shooting foul by J. Allen (drawn by J. Valančiūnas),,61,57
294,3,6:14.0,J. Valančiūnas misses free throw 1 of 1,,61,57
295,3,6:12.0,,Defensive rebound by R. Hollis-Jefferson,61,57
296,3,5:53.0,,S. Dinwiddie misses 2-pt layup from 2 ft (block by S. Ibaka),61,57
297,3,5:53.0,,Offensive rebound by Team,61,57
298,3,5:50.0,,R. Hollis-Jefferson makes 2-pt layup at rim (assist by J. Harris),61,59
299,3,5:38.0,D. Wright misses 3-pt jump shot from 22 ft,,61,59
300,3,5:35.0,,Defensive rebound by R. Hollis-Jefferson,61,59
301,3,5:27.0,,R. Hollis-Jefferson misses 2-pt layup from 1 ft,61,59
302,3,5:26.0,,Offensive rebound by R. Hollis-Jefferson,61,59
303,3,5:23.0,,J. Harris makes 3-pt jump shot from 24 ft (assist by R. Hollis-Jefferson),61,62
304,3,5:11.0,Shooting foul by A. Crabbe (drawn by D. DeRozan),,61,62
305,3,5:11.0,D. DeRozan misses free throw 1 of 2,,61,62
306,3,5:11.0,Offensive rebound by Team,,61,62
307,3,5:11.0,D. DeRozan makes free throw 2 of 2,,62,62
308,3,5:00.0,,A. Crabbe makes 2-pt jump shot from 15 ft,62,64
309,3,4:50.0,Personal foul by J. Harris (drawn by D. Wright),,62,64
310,3,4:50.0,D. Wright makes free throw 1 of 2,,63,64
311,3,4:50.0,L. Nogueira enters the game for J. Valančiūnas,,63,64
312,3,4:50.0,D. Wright makes free throw 2 of 2,,64,64
313,3,4:44.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,64,64
314,3,4:43.0,,Offensive rebound by J. Harris,64,64
315,3,4:42.0,,J. Harris misses 2-pt layup from 2 ft (block by D. DeRozan),64,64
316,3,4:41.0,Defensive rebound by D. Wright,,64,64
317,3,4:36.0,K. Lowry makes 2-pt layup from 1 ft,,66,64
318,3,4:13.0,,J. Harris misses 3-pt jump shot from 24 ft,66,64
319,3,4:10.0,Defensive rebound by S. Ibaka,,66,64
320,3,4:03.0,K. Lowry misses 3-pt jump shot from 27 ft,,66,64
321,3,4:03.0,,Defensive rebound by A. Crabbe,66,64
322,3,3:47.0,,Q. Acy enters the game for J. Harris,66,64
323,3,3:47.0,,C. LeVert enters the game for R. Hollis-Jefferson,66,64
324,3,3:41.0,,S. Dinwiddie misses 2-pt layup from 1 ft,66,64
325,3,3:41.0,Defensive rebound by D. Wright,,66,64
326,3,3:26.0,D. DeRozan misses 2-pt jump shot from 8 ft,,66,64
327,3,3:26.0,,Defensive rebound by A. Crabbe,66,64
328,3,3:13.0,,Q. Acy misses 2-pt layup from 1 ft,66,64
329,3,3:13.0,Defensive rebound by S. Ibaka,,66,64
330,3,3:00.0,Personal foul by Q. Acy (drawn by S. Ibaka),,66,64
331,3,3:00.0,S. Ibaka makes free throw 1 of 2,,67,64
332,3,3:00.0,C. Miles enters the game for K. Lowry,,67,64
333,3,3:00.0,S. Ibaka makes free throw 2 of 2,,68,64
334,3,2:44.0,,Turnover by Q. Acy (bad pass),68,64
335,3,2:44.0,Toronto full timeout,,68,64
336,3,2:44.0,,M. Doyle enters the game for A. Crabbe,68,64
337,3,2:33.0,D. DeRozan makes 2-pt jump shot from 5 ft,,70,64
338,3,2:14.0,,Turnover by M. Doyle (bad pass; steal by S. Ibaka),70,64
339,3,2:10.0,Turnover by S. Ibaka (bad pass; steal by C. LeVert),,70,64
340,3,2:08.0,,C. LeVert misses 2-pt layup from 1 ft,70,64
341,3,2:06.0,Defensive rebound by C. Miles,,70,64
342,3,2:01.0,Turnover by C. Miles (out of bounds lost ball),,70,64
343,3,2:01.0,,J. Harris enters the game for S. Dinwiddie,70,64
344,3,1:45.0,,Shooting foul by C. Miles (drawn by J. Harris),70,64
345,3,1:45.0,,J. Harris makes free throw 1 of 2,70,65
346,3,1:45.0,,J. Harris makes free throw 2 of 2,70,66
347,3,1:33.0,C. Miles misses 2-pt jump shot from 17 ft,,70,66
348,3,1:30.0,,Defensive rebound by Team,70,66
349,3,1:17.0,,J. Harris misses 3-pt jump shot from 25 ft,70,66
350,3,1:14.0,Defensive rebound by D. DeRozan,,70,66
351,3,1:07.0,D. DeRozan makes 2-pt jump shot from 14 ft,,72,66
352,3,0:51.0,,C. LeVert makes 3-pt jump shot from 24 ft,72,69
353,3,0:37.0,D. DeRozan misses 3-pt jump shot from 25 ft,,72,69
354,3,0:34.0,Offensive rebound by S. Ibaka,,72,69
355,3,0:33.0,S. Ibaka makes 3-pt jump shot from 24 ft,,75,69
356,3,0:27.0,,J. Allen makes 2-pt dunk at rim (assist by C. LeVert),75,71
357,3,0:04.0,C. Miles makes 3-pt jump shot from 24 ft (assist by D. DeRozan),,78,71
358,3,0:00.0,,M. Doyle misses 3-pt jump shot from 42 ft,78,71
359,3,0:00.0,,Offensive rebound by Team,78,71
360,4,11:41.0,,C. LeVert misses 2-pt layup from 1 ft,78,71
361,4,11:41.0,,Offensive rebound by J. Allen,78,71
362,4,11:41.0,,J. Allen makes 2-pt layup at rim,78,73
363,4,11:41.0,,Shooting foul by D. Wright (drawn by J. Allen),78,73
364,4,11:41.0,,J. Allen makes free throw 1 of 1,78,74
365,4,11:26.0,Shooting foul by J. Allen (drawn by C. Miles),,78,74
366,4,11:26.0,C. Miles makes free throw 1 of 2,,79,74
367,4,11:26.0,,J. Okafor enters the game for J. Allen,79,74
368,4,11:26.0,C. Miles makes free throw 2 of 2,,80,74
369,4,11:04.0,,C. LeVert misses 2-pt jump shot from 15 ft,80,74
370,4,11:00.0,Defensive rebound by L. Nogueira,,80,74
371,4,10:53.0,F. VanVleet misses 3-pt jump shot from 25 ft,,80,74
372,4,10:50.0,,Defensive rebound by J. Harris,80,74
