,QUARTER,TIME_REMAINING,DALLAS_ACTION,LA CLIPPERS_ACTION,DALLAS_SCORE,LA CLIPPERS_SCORE
375,4,8:05.0,Defensive rebound by Y. Ferrell,,81,107
376,4,7:59.0,Y. Ferrell makes 3-pt jump shot from 24 ft,,84,107
377,4,7:41.0,,Turnover by S. Dekker (bad pass; steal by D. Powell),84,107
378,4,7:37.0,Turnover by Y. Ferrell (step out of bounds),,84,107
379,4,7:37.0,,M. Harrell enters the game for L. Williams,84,107
380,4,7:37.0,,J. Evans enters the game for W. Reed,84,107
381,4,7:24.0,,Turnover by S. Dekker (bad pass; steal by M. Kleber),84,107
382,4,7:20.0,Shooting foul by S. Thornwell (drawn by D. Smith),,84,107
383,4,7:20.0,D. Smith makes free throw 1 of 2,,85,107
384,4,7:20.0,D. Smith makes free throw 2 of 2,,86,107
385,4,7:02.0,,S. Thornwell misses 2-pt jump shot from 13 ft,86,107
386,4,6:59.0,Defensive rebound by D. Powell,,86,107
387,4,6:53.0,D. Smith misses 2-pt layup from 1 ft,,86,107
388,4,6:50.0,Offensive rebound by S. Mejri,,86,107
389,4,6:47.0,D. Powell misses 3-pt jump shot from 25 ft,,86,107
390,4,6:44.0,,Defensive rebound by W. Johnson,86,107
391,4,6:36.0,,W. Johnson misses 3-pt jump shot from 25 ft,86,107
392,4,6:33.0,Defensive rebound by D. Smith,,86,107
393,4,6:16.0,Y. Ferrell makes 2-pt jump shot from 19 ft,,88,107
394,4,5:54.0,,W. Johnson makes 2-pt jump shot from 20 ft (assist by M. Harrell),88,109
395,4,5:41.0,D. Smith misses 3-pt jump shot from 24 ft,,88,109
396,4,5:38.0,,Defensive rebound by J. Evans,88,109
397,4,5:32.0,,Turnover by M. Harrell (traveling),88,109
398,4,5:16.0,D. Powell misses 2-pt jump shot from 8 ft,,88,109
399,4,5:11.0,,Defensive rebound by M. Harrell,88,109
400,4,5:06.0,,Turnover by S. Dekker (traveling),88,109
401,4,5:06.0,,B. Johnson enters the game for W. Johnson,88,109
402,4,4:54.0,Y. Ferrell misses 2-pt jump shot from 10 ft,,88,109
403,4,4:50.0,,Defensive rebound by M. Harrell,88,109
404,4,4:47.0,,B. Johnson misses 2-pt hook shot from 3 ft,88,109
405,4,4:41.0,Defensive rebound by M. Kleber,,88,109
406,4,4:41.0,Personal foul by S. Thornwell (drawn by D. Smith),,88,109
407,4,4:41.0,Dallas full timeout,,88,109
408,4,4:41.0,J. Withey enters the game for D. Smith,,88,109
409,4,4:31.0,M. Kleber makes 2-pt layup at rim,,90,109
410,4,4:17.0,,J. Evans misses 2-pt jump shot from 17 ft,90,109
411,4,4:13.0,,Offensive rebound by M. Harrell,90,109
412,4,4:13.0,,M. Harrell misses 2-pt layup from 1 ft (block by J. Withey),90,109
413,4,4:13.0,Defensive rebound by J. Withey,,90,109
414,4,4:01.0,M. Kleber makes 2-pt jump shot from 10 ft,,92,109
415,4,3:39.0,,J. Evans misses 2-pt jump shot from 8 ft,92,109
416,4,3:35.0,Defensive rebound by D. Powell,,92,109
417,4,3:33.0,Turnover by D. Powell (bad pass; steal by B. Johnson),,92,109
418,4,3:31.0,Offensive charge foul by B. Johnson (drawn by D. Powell),,92,109
419,4,3:31.0,,Turnover by B. Johnson (offensive foul),92,109
420,4,3:18.0,Shooting foul by B. Johnson (drawn by M. Kleber),,92,109
421,4,3:18.0,M. Kleber makes free throw 1 of 2,,93,109
422,4,3:18.0,M. Kleber makes free throw 2 of 2,,94,109
423,4,3:02.0,,S. Thornwell makes 2-pt layup from 4 ft (assist by S. Dekker),94,111
424,4,2:45.0,Personal foul by J. Evans (drawn by D. Powell),,94,111
425,4,2:39.0,J. Withey misses 3-pt jump shot from 25 ft,,94,111
426,4,2:35.0,,Defensive rebound by M. Harrell,94,111
427,4,2:26.0,,J. Evans misses 2-pt jump shot from 18 ft,94,111
428,4,2:17.0,,Offensive rebound by M. Harrell,94,111
429,4,2:17.0,,M. Harrell makes 2-pt dunk at rim,94,113
430,4,2:09.0,Y. Ferrell misses 3-pt jump shot from 25 ft,,94,113
431,4,2:06.0,,Defensive rebound by S. Dekker,94,113
432,4,1:55.0,,S. Thornwell misses 2-pt layup from 1 ft (block by S. Mejri),94,113
433,4,1:55.0,,Offensive rebound by Team,94,113
434,4,1:46.0,,S. Dekker makes 3-pt jump shot from 24 ft (assist by S. Thornwell),94,116
435,4,1:36.0,Y. Ferrell misses 2-pt jump shot from 16 ft,,94,116
436,4,1:36.0,Offensive rebound by S. Mejri,,94,116
437,4,1:26.0,Shooting foul by B. Johnson (drawn by S. Mejri),,94,116
438,4,1:26.0,S. Mejri misses free throw 1 of 2,,94,116
439,4,1:26.0,Offensive rebound by Team,,94,116
440,4,1:26.0,S. Mejri makes free throw 2 of 2,,95,116
441,4,1:13.0,,Turnover by J. Evans (bad pass; steal by M. Kleber),95,116
442,4,0:57.0,D. Powell misses 3-pt jump shot from 24 ft,,95,116
443,4,0:54.0,,Defensive rebound by J. Evans,95,116
444,4,0:50.0,,Turnover by J. Evans (bad pass; steal by D. Powell),95,116
445,4,0:44.0,J. Withey makes 3-pt jump shot from 23 ft (assist by D. Powell),,98,116
446,4,0:28.0,Violation by S. Mejri (kicked ball),,98,116
447,4,0:24.0,,J. Evans makes 3-pt jump shot from 26 ft,98,119
448,4,0:07.0,J. Withey misses 2-pt jump shot from 16 ft (block by S. Thornwell),,98,119
449,4,0:01.0,,Defensive rebound by M. Harrell,98,119
