,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,GOLDEN STATE_ACTION,SAN ANTONIO_SCORE,GOLDEN STATE_SCORE
131,2,7:36.0,,S. Livingston makes free throw 2 of 2,26,39
132,2,7:22.0,Shooting foul by S. Livingston (drawn by D. Murray),,26,39
133,2,7:22.0,D. Murray makes free throw 1 of 2,,27,39
134,2,7:22.0,,A. Iguodala enters the game for S. Livingston,27,39
135,2,7:22.0,D. Murray makes free throw 2 of 2,,28,39
136,2,7:13.0,,K. Thompson makes 2-pt jump shot from 20 ft (assist by K. Durant),28,41
137,2,6:55.0,L. Aldridge makes 2-pt jump shot from 16 ft,,30,41
138,2,6:39.0,,A. Iguodala misses 3-pt jump shot from 25 ft,30,41
139,2,6:34.0,Defensive rebound by P. Gasol,,30,41
140,2,6:19.0,D. Green makes 3-pt jump shot from 26 ft (assist by P. Gasol),,33,41
141,2,6:02.0,,K. Durant misses 2-pt jump shot from 14 ft,33,41
142,2,6:00.0,Defensive rebound by D. Murray,,33,41
143,2,5:43.0,Shooting foul by K. Thompson (drawn by L. Aldridge),,33,41
144,2,5:43.0,L. Aldridge makes free throw 1 of 2,,34,41
145,2,5:43.0,,J. McGee enters the game for D. West,34,41
146,2,5:43.0,L. Aldridge makes free throw 2 of 2,,35,41
147,2,5:32.0,,Shooting foul by L. Aldridge (drawn by J. McGee),35,41
148,2,5:32.0,,J. McGee makes free throw 1 of 2,35,42
149,2,5:32.0,R. Gay enters the game for P. Gasol,,35,42
150,2,5:32.0,,J. McGee makes free throw 2 of 2,35,43
151,2,5:18.0,L. Aldridge misses 2-pt jump shot from 11 ft,,35,43
152,2,5:16.0,,Defensive rebound by K. Durant,35,43
153,2,5:12.0,T. Parker enters the game for D. Murray,,35,43
154,2,5:09.0,,D. Green makes 2-pt jump shot from 15 ft (assist by A. Iguodala),35,45
155,2,4:45.0,T. Parker misses 2-pt jump shot from 21 ft,,35,45
156,2,4:44.0,Offensive rebound by Team,,35,45
157,2,4:44.0,,Loose ball foul by J. McGee (drawn by L. Aldridge),35,45
158,2,4:29.0,M. Ginóbili enters the game for D. Green,,35,45
159,2,4:24.0,,Violation by J. McGee (kicked ball),35,45
160,2,4:16.0,Turnover by P. Mills (bad pass; steal by K. Thompson),,35,45
161,2,4:12.0,,K. Durant makes 2-pt dunk from 1 ft (assist by K. Thompson),35,47
162,2,3:58.0,Shooting foul by J. McGee (drawn by M. Ginóbili),,35,47
163,2,3:58.0,M. Ginóbili makes free throw 1 of 2,,36,47
164,2,3:58.0,,K. Looney enters the game for J. McGee,36,47
165,2,3:58.0,M. Ginóbili misses free throw 2 of 2,,36,47
166,2,3:56.0,,Defensive rebound by D. Green,36,47
167,2,3:49.0,,K. Thompson makes 2-pt jump shot from 11 ft (assist by D. Green),36,49
168,2,3:34.0,Turnover by M. Ginóbili (bad pass),,36,49
169,2,3:16.0,,A. Iguodala makes 3-pt jump shot from 27 ft (assist by K. Thompson),36,52
170,2,2:56.0,R. Gay misses 3-pt jump shot from 27 ft,,36,52
171,2,2:54.0,,Defensive rebound by A. Iguodala,36,52
172,2,2:47.0,,D. Green misses 3-pt jump shot from 24 ft,36,52
173,2,2:45.0,Defensive rebound by R. Gay,,36,52
174,2,2:26.0,T. Parker misses 2-pt layup from 6 ft,,36,52
175,2,2:24.0,Offensive rebound by R. Gay,,36,52
176,2,2:20.0,R. Gay misses 2-pt jump shot from 12 ft,,36,52
177,2,2:18.0,,Defensive rebound by D. Green,36,52
178,2,2:18.0,,Turnover by K. Durant (bad pass),36,52
179,2,2:18.0,,Golden State full timeout,36,52
180,2,2:18.0,,Q. Cook enters the game for D. Green,36,52
181,2,2:18.0,,J. McGee enters the game for K. Looney,36,52
182,2,2:18.0,D. Green enters the game for T. Parker,,36,52
183,2,2:03.0,L. Aldridge misses 2-pt jump shot from 19 ft,,36,52
184,2,2:00.0,,Defensive rebound by K. Thompson,36,52
185,2,1:45.0,,Shooting foul by L. Aldridge (drawn by A. Iguodala),36,52
186,2,1:45.0,,A. Iguodala misses free throw 1 of 2,36,52
187,2,1:45.0,,Offensive rebound by Team,36,52
188,2,1:45.0,,K. Looney enters the game for J. McGee,36,52
189,2,1:45.0,P. Gasol enters the game for L. Aldridge,,36,52
190,2,1:45.0,,A. Iguodala misses free throw 2 of 2,36,52
191,2,1:43.0,Defensive rebound by R. Gay,,36,52
192,2,1:22.0,P. Gasol misses 2-pt jump shot from 9 ft (block by A. Iguodala),,36,52
193,2,1:22.0,,Defensive rebound by A. Iguodala,36,52
194,2,1:17.0,,K. Durant misses 2-pt layup from 2 ft,36,52
195,2,1:06.0,,Offensive rebound by K. Looney,36,52
196,2,1:06.0,,K. Looney makes 2-pt layup at rim,36,54
197,2,1:00.0,P. Mills makes 3-pt jump shot from 26 ft (assist by M. Ginóbili),,39,54
198,2,0:46.0,,K. Durant misses 2-pt jump shot from 17 ft,39,54
199,2,0:44.0,Defensive rebound by D. Green,,39,54
200,2,0:30.0,P. Gasol misses 2-pt layup from 3 ft,,39,54
201,2,0:26.0,,Defensive rebound by K. Durant,39,54
202,2,0:08.0,,K. Thompson misses 2-pt jump shot from 18 ft,39,54
203,2,0:05.0,,Offensive rebound by A. Iguodala,39,54
204,2,0:04.0,,Shooting foul by D. Green (drawn by K. Durant),39,54
205,2,0:04.0,,K. Durant makes free throw 1 of 3,39,55
206,2,0:04.0,,K. Durant makes free throw 2 of 3,39,56
207,2,0:04.0,,D. Green enters the game for Q. Cook,39,56
208,2,0:04.0,,S. Livingston enters the game for A. Iguodala,39,56
209,2,0:04.0,,K. Durant makes free throw 3 of 3,39,57
210,2,0:00.0,Shooting foul by K. Looney (drawn by R. Gay),,39,57
211,2,0:00.0,R. Gay makes free throw 1 of 2,,40,57
212,2,0:00.0,,Q. Cook enters the game for K. Looney,40,57
213,2,0:00.0,R. Gay makes free throw 2 of 2,,41,57
214,3,11:49.0,D. Green makes 3-pt jump shot from 25 ft (assist by R. Gay),,44,57
215,3,11:33.0,,Turnover by A. Iguodala (bad pass),44,57
216,3,11:24.0,R. Gay makes 2-pt jump shot from 18 ft,,46,57
217,3,11:09.0,,Personal foul by D. Murray (drawn by K. Thompson),46,57
218,3,11:08.0,,Personal foul by D. Murray (drawn by K. Thompson),46,57
219,3,11:08.0,T. Parker enters the game for D. Murray,,46,57
220,3,10:53.0,,K. Thompson makes 2-pt jump shot from 11 ft,46,59
221,3,10:36.0,R. Gay makes 2-pt jump shot from 21 ft,,48,59
222,3,10:26.0,,Personal foul by D. Green (drawn by D. Green),48,59
223,3,10:26.0,D. Murray enters the game for T. Parker,,48,59
224,3,10:20.0,,J. McGee misses 2-pt jump shot from 12 ft,48,59
225,3,10:17.0,Defensive rebound by D. Murray,,48,59
226,3,10:07.0,D. Murray makes 2-pt jump shot from 5 ft,,50,59
227,3,9:57.0,,Personal foul by D. Murray (drawn by A. Iguodala),50,59
228,3,9:57.0,T. Parker enters the game for D. Murray,,50,59
229,3,9:54.0,,K. Thompson makes 3-pt jump shot from 30 ft (assist by K. Durant),50,62
230,3,9:51.0,San Antonio full timeout,,50,62
231,3,9:32.0,R. Gay misses 3-pt jump shot from 24 ft,,50,62
232,3,9:26.0,,Defensive rebound by D. Green,50,62
233,3,9:15.0,,K. Durant misses 3-pt jump shot from 28 ft,50,62
234,3,9:10.0,Defensive rebound by L. Aldridge,,50,62
235,3,9:05.0,T. Parker misses 2-pt jump shot from 15 ft,,50,62
236,3,9:03.0,Offensive rebound by Team,,50,62
237,3,9:01.0,T. Parker misses 3-pt jump shot from 23 ft,,50,62
238,3,8:58.0,,Defensive rebound by K. Durant,50,62
239,3,8:54.0,,A. Iguodala misses 2-pt layup from 2 ft,50,62
240,3,8:54.0,,Offensive rebound by J. McGee,50,62
241,3,8:54.0,,J. McGee makes 2-pt layup at rim,50,64
242,3,8:34.0,R. Gay misses 2-pt jump shot from 16 ft,,50,64
243,3,8:31.0,,Defensive rebound by A. Iguodala,50,64
244,3,8:22.0,,K. Thompson makes 2-pt jump shot from 17 ft (assist by D. Green),50,66
245,3,8:01.0,L. Aldridge makes 2-pt jump shot from 14 ft (assist by P. Mills),,52,66
246,3,7:51.0,,D. Green makes 3-pt jump shot from 28 ft (assist by K. Durant),52,69
247,3,7:34.0,Personal foul by J. McGee (drawn by L. Aldridge),,52,69
248,3,7:24.0,L. Aldridge misses 2-pt jump shot from 13 ft,,52,69
249,3,7:18.0,,Defensive rebound by D. Green,52,69
250,3,7:14.0,,Personal foul by R. Gay (drawn by J. McGee),52,69
251,3,7:14.0,,J. McGee makes free throw 1 of 2,52,70
252,3,7:14.0,,J. McGee makes free throw 2 of 2,52,71
253,3,6:54.0,Shooting foul by J. McGee (drawn by R. Gay),,52,71
254,3,6:54.0,R. Gay misses free throw 1 of 2,,52,71
255,3,6:54.0,Offensive rebound by Team,,52,71
256,3,6:54.0,,K. Looney enters the game for J. McGee,52,71
257,3,6:54.0,B. Forbes enters the game for T. Parker,,52,71
258,3,6:54.0,R. Gay makes free throw 2 of 2,,53,71
259,3,6:42.0,,K. Thompson misses 3-pt jump shot from 28 ft,53,71
260,3,6:39.0,Defensive rebound by B. Forbes,,53,71
261,3,6:20.0,Turnover by L. Aldridge (bad pass),,53,71
262,3,6:04.0,,Turnover by K. Durant (bad pass),53,71
263,3,5:49.0,Personal foul by K. Durant (drawn by L. Aldridge),,53,71
264,3,5:38.0,Turnover by D. Green (lost ball; steal by K. Durant),,53,71
265,3,5:36.0,,A. Iguodala misses 2-pt layup from 2 ft (block by D. Green),53,71
266,3,5:34.0,Defensive rebound by D. Green,,53,71
267,3,5:26.0,D. Green misses 2-pt layup from 1 ft,,53,71
268,3,5:24.0,Offensive rebound by R. Gay,,53,71
269,3,5:21.0,Turnover by R. Gay (lost ball; steal by K. Durant),,53,71
270,3,5:21.0,M. Ginóbili enters the game for D. Green,,53,71
271,3,5:08.0,,D. Green misses 2-pt jump shot from 11 ft,53,71
272,3,5:05.0,Defensive rebound by M. Ginóbili,,53,71
273,3,5:00.0,Shooting foul by D. Green (drawn by L. Aldridge),,53,71
274,3,5:00.0,L. Aldridge makes free throw 1 of 2,,54,71
275,3,5:00.0,,Golden State full timeout,54,71
276,3,5:00.0,,S. Livingston enters the game for A. Iguodala,54,71
277,3,5:00.0,K. Anderson enters the game for R. Gay,,54,71
278,3,5:00.0,L. Aldridge makes free throw 2 of 2,,55,71
279,3,4:45.0,,K. Durant makes 2-pt jump shot from 15 ft (assist by D. Green),55,73
280,3,4:26.0,L. Aldridge makes 2-pt jump shot from 11 ft (assist by K. Anderson),,57,73
281,3,4:04.0,,Turnover by K. Thompson (lost ball; steal by M. Ginóbili),57,73
282,3,3:52.0,Turnover by L. Aldridge (lost ball; steal by D. Green),,57,73
283,3,3:44.0,,Turnover by S. Livingston (bad pass; steal by M. Ginóbili),57,73
284,3,3:34.0,K. Anderson misses 2-pt jump shot from 8 ft (block by K. Looney),,57,73
285,3,3:29.0,,Defensive rebound by K. Looney,57,73
286,3,3:27.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by D. Green),57,76
287,3,3:25.0,San Antonio full timeout,,57,76
288,3,3:25.0,,D. West enters the game for K. Thompson,57,76
289,3,3:25.0,,Q. Cook enters the game for D. Green,57,76
290,3,3:14.0,M. Ginóbili makes 2-pt layup from 4 ft,,59,76
291,3,2:55.0,,K. Looney misses 2-pt jump shot from 3 ft,59,76
292,3,2:51.0,Defensive rebound by K. Anderson,,59,76
293,3,2:42.0,L. Aldridge misses 2-pt jump shot from 7 ft,,59,76
294,3,2:38.0,,Defensive rebound by K. Looney,59,76
295,3,2:28.0,P. Gasol enters the game for P. Mills,,59,76
296,3,2:28.0,D. Bertāns enters the game for L. Aldridge,,59,76
297,3,2:22.0,,K. Durant misses 2-pt jump shot from 16 ft,59,76
298,3,2:18.0,Defensive rebound by B. Forbes,,59,76
299,3,2:18.0,Personal foul by K. Looney (drawn by B. Forbes),,59,76
300,3,2:18.0,B. Forbes makes free throw 1 of 2,,60,76
301,3,2:18.0,B. Forbes makes free throw 2 of 2,,61,76
302,3,2:07.0,,Personal foul by K. Anderson (drawn by K. Durant),61,76
303,3,2:07.0,,K. Durant makes free throw 1 of 2,61,77
304,3,2:07.0,,K. Durant makes free throw 2 of 2,61,78
305,3,1:52.0,M. Ginóbili misses 2-pt layup from 1 ft,,61,78
306,3,1:48.0,,Defensive rebound by K. Looney,61,78
307,3,1:44.0,,K. Durant makes 2-pt jump shot from 12 ft (assist by S. Livingston),61,80
308,3,1:30.0,M. Ginóbili misses 2-pt jump shot from 18 ft,,61,80
309,3,1:26.0,,Defensive rebound by S. Livingston,61,80
310,3,1:14.0,,K. Durant misses 3-pt jump shot from 27 ft,61,80
311,3,1:10.0,,Offensive rebound by D. West,61,80
312,3,1:04.0,,Personal foul by K. Anderson (drawn by S. Livingston),61,80
313,3,1:04.0,,S. Livingston misses free throw 1 of 2,61,80
314,3,1:04.0,,Offensive rebound by Team,61,80
315,3,1:04.0,,D. Green enters the game for D. West,61,80
316,3,1:04.0,D. White enters the game for K. Anderson,,61,80
317,3,1:04.0,,S. Livingston makes free throw 2 of 2,61,81
318,3,0:47.0,D. White makes 2-pt jump shot from 11 ft (assist by P. Gasol),,63,81
319,3,0:33.0,,D. Green makes 3-pt jump shot from 26 ft (assist by K. Looney),63,84
320,3,0:25.0,Offensive foul by M. Ginóbili (drawn by S. Livingston),,63,84
321,3,0:25.0,Turnover by M. Ginóbili (offensive foul),,63,84
322,3,0:25.0,,K. Thompson enters the game for K. Looney,63,84
323,3,0:07.0,,K. Durant misses 2-pt jump shot from 17 ft,63,84
324,3,0:05.0,,Offensive rebound by K. Durant,63,84
325,3,0:04.0,,K. Durant makes 2-pt jump shot from 6 ft,63,86
326,3,0:01.0,B. Forbes misses 3-pt jump shot from 49 ft,,63,86
327,3,0:00.0,Offensive rebound by Team,,63,86
328,4,11:42.0,,S. Livingston makes 2-pt jump shot from 12 ft (assist by D. Green),63,88
329,4,11:27.0,B. Forbes makes 3-pt jump shot from 26 ft (assist by D. Murray),,66,88
330,4,11:00.0,,D. West makes 2-pt jump shot from 19 ft (assist by D. Green),66,90
331,4,10:40.0,Shooting foul by K. Thompson (drawn by B. Forbes),,66,90
332,4,10:40.0,,Technical foul by K. Thompson,66,90
333,4,10:40.0,B. Forbes makes technical free throw,,67,90
334,4,10:40.0,B. Forbes misses free throw 1 of 2,,67,90
335,4,10:40.0,Offensive rebound by Team,,67,90
336,4,10:40.0,B. Forbes misses free throw 2 of 2,,67,90
337,4,10:35.0,,Defensive rebound by D. Green,67,90
338,4,10:21.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by D. Green),67,93
339,4,10:06.0,D. Murray makes 2-pt jump shot from 10 ft,,69,93
340,4,9:50.0,,Q. Cook misses 2-pt jump shot from 11 ft,69,93
341,4,9:45.0,Defensive rebound by D. Bertāns,,69,93
342,4,9:40.0,P. Gasol makes 2-pt dunk from 1 ft (assist by D. White),,71,93
343,4,9:40.0,,Golden State full timeout,71,93
344,4,9:27.0,,D. West makes 2-pt jump shot from 10 ft (assist by D. Green),71,95
345,4,9:08.0,P. Gasol makes 2-pt layup from 2 ft (assist by B. Forbes),,73,95
346,4,8:48.0,,D. Green misses 3-pt jump shot from 27 ft,73,95
347,4,8:44.0,,Offensive rebound by S. Livingston,73,95
348,4,8:41.0,,Turnover by D. West (bad pass; steal by D. Murray),73,95
349,4,8:35.0,B. Forbes makes 2-pt jump shot from 15 ft (assist by D. Bertāns),,75,95
350,4,8:22.0,,K. Thompson makes 3-pt jump shot from 29 ft (assist by D. Green),75,98
351,4,8:06.0,D. Bertāns misses 3-pt jump shot from 25 ft,,75,98
352,4,8:02.0,,Defensive rebound by Q. Cook,75,98
353,4,7:58.0,,Q. Cook misses 2-pt layup from 1 ft (block by D. White),75,98
354,4,7:55.0,Defensive rebound by P. Gasol,,75,98
355,4,7:55.0,Personal foul by D. West (drawn by D. Murray),,75,98
356,4,7:55.0,,N. Young enters the game for S. Livingston,75,98
357,4,7:43.0,D. White misses 2-pt jump shot from 17 ft,,75,98
358,4,7:38.0,,Defensive rebound by Q. Cook,75,98
359,4,7:35.0,,Personal foul by D. Bertāns (drawn by D. West),75,98
360,4,7:29.0,,K. Thompson makes 2-pt jump shot from 16 ft (assist by D. Green),75,100
361,4,7:28.0,San Antonio full timeout,,75,100
362,4,7:28.0,,K. Looney enters the game for D. West,75,100
363,4,7:13.0,D. White misses 2-pt jump shot from 9 ft,,75,100
364,4,7:09.0,,Defensive rebound by D. Green,75,100
365,4,6:59.0,,N. Young makes 3-pt jump shot from 22 ft (assist by K. Looney),75,103
366,4,6:40.0,Shooting foul by K. Thompson (drawn by D. Bertāns),,75,103
367,4,6:40.0,D. Bertāns misses free throw 1 of 3,,75,103
368,4,6:40.0,Offensive rebound by Team,,75,103
369,4,6:40.0,D. Bertāns makes free throw 2 of 3,,76,103
370,4,6:40.0,,S. Livingston enters the game for K. Thompson,76,103
371,4,6:40.0,,J. Bell enters the game for D. Green,76,103
372,4,6:40.0,D. Bertāns makes free throw 3 of 3,,77,103
373,4,6:26.0,,Turnover by K. Looney (traveling),77,103
374,4,6:14.0,B. Forbes makes 2-pt jump shot from 5 ft,,79,103
375,4,5:52.0,,J. Bell misses 2-pt jump shot from 4 ft (block by D. Murray),79,103
376,4,5:52.0,,Offensive rebound by Team,79,103
377,4,5:52.0,J. Lauvergne enters the game for P. Gasol,,79,103
378,4,5:49.0,,S. Livingston misses 2-pt jump shot from 15 ft,79,103
379,4,5:46.0,Defensive rebound by J. Lauvergne,,79,103
380,4,5:38.0,D. Murray misses 2-pt layup from 7 ft,,79,103
381,4,5:34.0,,Defensive rebound by S. Livingston,79,103
382,4,5:23.0,,N. Young misses 2-pt layup from 4 ft,79,103
383,4,5:19.0,,Offensive rebound by K. Looney,79,103
384,4,5:18.0,,K. Looney makes 2-pt layup from 2 ft,79,105
385,4,5:05.0,B. Forbes makes 2-pt jump shot from 20 ft,,81,105
386,4,4:48.0,,S. Livingston makes 2-pt layup from 1 ft (assist by Q. Cook),81,107
387,4,4:35.0,D. White makes 3-pt jump shot from 25 ft (assist by D. Murray),,84,107
