,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,HOUSTON_ACTION,MINNESOTA_SCORE,HOUSTON_SCORE
56,1,4:53.0,Defensive rebound by A. Wiggins,,8,17
57,1,4:49.0,Personal foul by G. Green (drawn by J. Butler),,8,17
58,1,4:49.0,T. Jones enters the game for J. Teague,,8,17
59,1,4:49.0,J. Crawford enters the game for J. Butler,,8,17
60,1,4:36.0,A. Wiggins makes 2-pt jump shot from 12 ft,,10,17
61,1,4:19.0,,J. Harden makes 2-pt jump shot from 11 ft,10,19
62,1,4:04.0,T. Gibson makes 2-pt jump shot from 12 ft (assist by K. Towns),,12,19
63,1,3:47.0,,Offensive foul by T. Ariza (drawn by T. Gibson),12,19
64,1,3:47.0,,Turnover by T. Ariza (offensive foul),12,19
65,1,3:47.0,,N. Hilário enters the game for T. Ariza,12,19
66,1,3:47.0,,J. Johnson enters the game for C. Capela,12,19
67,1,3:34.0,A. Wiggins misses 2-pt layup at rim,,12,19
68,1,3:31.0,,Defensive rebound by G. Green,12,19
69,1,3:28.0,,E. Gordon misses 3-pt jump shot from 25 ft,12,19
70,1,3:26.0,Defensive rebound by T. Gibson,,12,19
71,1,3:19.0,Shooting foul by N. Hilário (drawn by K. Towns),,12,19
72,1,3:19.0,K. Towns misses free throw 1 of 2,,12,19
73,1,3:19.0,Offensive rebound by Team,,12,19
74,1,3:19.0,K. Towns makes free throw 2 of 2,,13,19
75,1,3:09.0,,E. Gordon makes 2-pt jump shot from 14 ft,13,21
76,1,2:48.0,K. Towns makes 2-pt jump shot from 5 ft,,15,21
77,1,2:31.0,,J. Harden misses 3-pt jump shot from 26 ft,15,21
78,1,2:29.0,Defensive rebound by T. Gibson,,15,21
79,1,2:23.0,Shooting foul by G. Green (drawn by J. Crawford),,15,21
80,1,2:23.0,,Houston full timeout,15,21
81,1,2:23.0,,C. Paul enters the game for J. Harden,15,21
82,1,2:23.0,G. Dieng enters the game for K. Towns,,15,21
83,1,2:23.0,J. Crawford makes free throw 1 of 2,,16,21
84,1,2:23.0,J. Crawford makes free throw 2 of 2,,17,21
85,1,2:03.0,,E. Gordon misses 2-pt jump shot from 7 ft,17,21
86,1,2:02.0,Defensive rebound by Team,,17,21
87,1,2:02.0,J. Teague enters the game for T. Jones,,17,21
88,1,1:44.0,A. Wiggins misses 2-pt jump shot from 9 ft,,17,21
89,1,1:40.0,Offensive rebound by J. Teague,,17,21
90,1,1:34.0,Shooting foul by N. Hilário (drawn by J. Teague),,17,21
91,1,1:34.0,J. Teague makes free throw 1 of 2,,18,21
92,1,1:34.0,N. Bjelica enters the game for A. Wiggins,,18,21
93,1,1:34.0,D. Rose enters the game for T. Gibson,,18,21
94,1,1:34.0,J. Teague misses free throw 2 of 2,,18,21
95,1,1:34.0,Offensive rebound by G. Dieng,,18,21
96,1,1:31.0,G. Dieng makes 2-pt layup from 4 ft,,20,21
97,1,1:16.0,,E. Gordon misses 3-pt jump shot from 27 ft,20,21
98,1,1:14.0,Defensive rebound by G. Dieng,,20,21
99,1,1:09.0,N. Bjelica misses 2-pt layup from 1 ft,,20,21
100,1,1:07.0,,Defensive rebound by N. Hilário,20,21
101,1,1:04.0,,Turnover by C. Paul (turnover),20,21
102,1,1:04.0,,Loose ball foul by C. Paul (drawn by G. Dieng),20,21
103,1,1:04.0,G. Dieng makes free throw 1 of 2,,21,21
104,1,1:04.0,G. Dieng misses free throw 2 of 2,,21,21
105,1,1:04.0,,Defensive rebound by N. Hilário,21,21
106,1,0:54.0,,Personal foul by D. Rose (drawn by E. Gordon),21,21
107,1,0:46.0,,Personal foul by J. Teague (drawn by C. Paul),21,21
108,1,0:46.0,,C. Paul misses free throw 1 of 2,21,21
109,1,0:46.0,,Offensive rebound by Team,21,21
110,1,0:46.0,,C. Paul makes free throw 2 of 2,21,22
111,1,0:35.0,J. Crawford misses 3-pt jump shot from 27 ft,,21,22
112,1,0:32.0,,Defensive rebound by N. Hilário,21,22
113,1,0:26.0,,C. Paul makes 3-pt jump shot from 24 ft,21,25
114,1,0:04.0,Turnover by J. Teague (traveling),,21,25
115,1,0:00.0,,N. Hilário makes 2-pt layup from 2 ft (assist by C. Paul),21,27
116,1,0:00.0,,Shooting foul by J. Teague (drawn by N. Hilário),21,27
117,1,0:00.0,T. Jones enters the game for J. Teague,,21,27
118,1,0:00.0,,N. Hilário misses free throw 1 of 1,21,27
119,1,0:00.0,Defensive rebound by G. Dieng,,21,27
120,2,11:45.0,J. Butler makes 2-pt jump shot from 18 ft,,23,27
121,2,11:15.0,,C. Paul misses 3-pt jump shot from 23 ft,23,27
122,2,11:13.0,Defensive rebound by J. Butler,,23,27
123,2,11:04.0,N. Bjelica misses 2-pt layup from 1 ft (block by J. Johnson),,23,27
124,2,11:01.0,,Defensive rebound by J. Johnson,23,27
125,2,10:57.0,,G. Green misses 3-pt jump shot from 26 ft,23,27
126,2,10:54.0,Defensive rebound by N. Bjelica,,23,27
127,2,10:46.0,D. Rose misses 2-pt hook shot from 8 ft,,23,27
128,2,10:44.0,Offensive rebound by J. Butler,,23,27
129,2,10:42.0,J. Butler makes 2-pt layup from 2 ft,,25,27
130,2,10:34.0,,E. Gordon misses 3-pt jump shot from 25 ft,25,27
131,2,10:32.0,Defensive rebound by N. Bjelica,,25,27
132,2,10:21.0,D. Rose misses 3-pt jump shot from 26 ft,,25,27
133,2,10:19.0,,Defensive rebound by Team,25,27
134,2,10:12.0,,C. Paul makes 2-pt jump shot from 13 ft,25,29
135,2,10:01.0,J. Crawford makes 2-pt layup from 1 ft,,27,29
136,2,9:47.0,,C. Paul misses 2-pt jump shot from 14 ft,27,29
137,2,9:44.0,Defensive rebound by K. Towns,,27,29
138,2,9:39.0,J. Crawford misses 3-pt jump shot from 25 ft,,27,29
139,2,9:37.0,,Defensive rebound by J. Johnson,27,29
140,2,9:25.0,,C. Paul misses 2-pt jump shot from 3 ft,27,29
141,2,9:25.0,,Offensive rebound by Team,27,29
142,2,9:21.0,,N. Hilário makes 2-pt jump shot from 3 ft (assist by C. Paul),27,31
143,2,9:21.0,,Shooting foul by K. Towns (drawn by N. Hilário),27,31
144,2,9:21.0,T. Gibson enters the game for N. Bjelica,,27,31
145,2,9:21.0,,N. Hilário makes free throw 1 of 1,27,32
146,2,9:05.0,D. Rose makes 2-pt layup from 2 ft (assist by J. Butler),,29,32
147,2,9:05.0,Shooting block foul by N. Hilário (drawn by D. Rose),,29,32
148,2,9:05.0,,C. Capela enters the game for J. Johnson,29,32
149,2,9:05.0,,T. Ariza enters the game for G. Green,29,32
150,2,9:05.0,,P. Tucker enters the game for N. Hilário,29,32
151,2,9:05.0,D. Rose makes free throw 1 of 1,,30,32
152,2,8:44.0,,E. Gordon misses 3-pt jump shot from 26 ft,30,32
153,2,8:42.0,Defensive rebound by J. Crawford,,30,32
154,2,8:38.0,,J. Harden enters the game for E. Gordon,30,32
155,2,8:22.0,J. Crawford makes 3-pt jump shot from 23 ft (assist by J. Butler),,33,32
156,2,8:04.0,,C. Capela makes 2-pt dunk from 2 ft (assist by J. Harden),33,34
157,2,7:47.0,,Violation by J. Harden (kicked ball),33,34
158,2,7:35.0,Turnover by T. Gibson (turnover),,33,34
159,2,7:18.0,,C. Capela misses 2-pt hook shot from 4 ft,33,34
160,2,7:16.0,Defensive rebound by J. Butler,,33,34
161,2,6:56.0,J. Butler makes 3-pt jump shot from 26 ft (assist by D. Rose),,36,34
162,2,6:38.0,,J. Harden misses 2-pt layup from 2 ft,36,34
163,2,6:34.0,,Offensive rebound by C. Capela,36,34
164,2,6:34.0,,C. Capela makes 2-pt layup at rim,36,36
165,2,6:25.0,T. Gibson makes 2-pt hook shot from 6 ft (assist by J. Crawford),,38,36
166,2,6:06.0,,P. Tucker misses 3-pt jump shot from 26 ft,38,36
167,2,6:04.0,Defensive rebound by J. Butler,,38,36
168,2,5:49.0,,Houston full timeout,38,36
169,2,5:49.0,,E. Gordon enters the game for C. Paul,38,36
170,2,5:49.0,A. Wiggins enters the game for J. Butler,,38,36
171,2,5:47.0,Turnover by D. Rose (bad pass; steal by T. Ariza),,38,36
172,2,5:38.0,,Shooting foul by A. Wiggins (drawn by J. Harden),38,36
173,2,5:38.0,,J. Harden makes free throw 1 of 2,38,37
174,2,5:38.0,,J. Harden makes free throw 2 of 2,38,38
175,2,5:27.0,D. Rose misses 2-pt layup from 2 ft (block by C. Capela),,38,38
176,2,5:26.0,,Defensive rebound by J. Harden,38,38
177,2,5:22.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),38,40
178,2,5:04.0,A. Wiggins misses 2-pt layup from 3 ft,,38,40
179,2,5:02.0,,Defensive rebound by C. Capela,38,40
180,2,4:53.0,,P. Tucker misses 3-pt jump shot from 26 ft,38,40
181,2,4:51.0,Defensive rebound by K. Towns,,38,40
182,2,4:36.0,J. Crawford misses 2-pt jump shot from 21 ft,,38,40
183,2,4:36.0,,Defensive rebound by Team,38,40
184,2,4:18.0,,C. Capela makes 2-pt layup from 2 ft,38,42
185,2,4:11.0,Minnesota full timeout,,38,42
186,2,4:08.0,,Offensive charge foul by K. Towns (drawn by P. Tucker),38,42
187,2,4:08.0,Turnover by K. Towns (offensive foul),,38,42
188,2,4:08.0,J. Butler enters the game for J. Crawford,,38,42
189,2,3:55.0,,Personal foul by J. Butler (drawn by J. Harden),38,42
190,2,3:47.0,,J. Harden misses 2-pt layup from 3 ft,38,42
191,2,3:45.0,,Offensive rebound by C. Capela,38,42
192,2,3:45.0,,C. Capela misses 2-pt layup at rim,38,42
193,2,3:43.0,,Offensive rebound by C. Capela,38,42
194,2,3:43.0,,C. Capela makes 2-pt layup at rim,38,44
195,2,3:36.0,Personal foul by C. Capela (drawn by K. Towns),,38,44
196,2,3:36.0,,C. Paul enters the game for E. Gordon,38,44
197,2,3:19.0,Turnover by Team (shot clock),,38,44
198,2,3:07.0,,J. Harden makes 3-pt jump shot from 27 ft,38,47
199,2,2:47.0,D. Rose makes 2-pt layup at rim,,40,47
200,2,2:22.0,,J. Harden makes 3-pt jump shot from 25 ft,40,50
201,2,2:06.0,D. Rose makes 2-pt jump shot from 20 ft,,42,50
202,2,1:55.0,,J. Harden misses 2-pt jump shot from 9 ft,42,50
203,2,1:52.0,,Offensive rebound by J. Harden,42,50
204,2,1:51.0,,J. Harden makes 2-pt layup at rim,42,52
205,2,1:32.0,A. Wiggins misses 3-pt jump shot from 26 ft,,42,52
206,2,1:29.0,Offensive rebound by A. Wiggins,,42,52
207,2,1:28.0,A. Wiggins misses 2-pt layup from 2 ft,,42,52
208,2,1:25.0,Offensive rebound by K. Towns,,42,52
209,2,1:24.0,K. Towns misses 2-pt layup from 1 ft (block by P. Tucker),,42,52
210,2,1:24.0,,Defensive rebound by C. Capela,42,52
211,2,1:19.0,,T. Ariza misses 3-pt jump shot from 23 ft,42,52
212,2,1:19.0,Defensive rebound by T. Gibson,,42,52
213,2,1:12.0,D. Rose makes 2-pt layup from 2 ft (assist by T. Gibson),,44,52
214,2,0:48.0,,J. Harden makes 2-pt layup from 1 ft,44,54
215,2,0:32.0,Shooting foul by C. Capela (drawn by J. Butler),,44,54
216,2,0:32.0,J. Butler makes free throw 1 of 3,,45,54
217,2,0:32.0,J. Butler makes free throw 2 of 3,,46,54
218,2,0:32.0,G. Dieng enters the game for K. Towns,,46,54
219,2,0:32.0,J. Butler makes free throw 3 of 3,,47,54
220,2,0:26.0,,C. Paul misses 3-pt jump shot from 25 ft,47,54
221,2,0:24.0,Defensive rebound by D. Rose,,47,54
222,2,0:00.0,D. Rose misses 2-pt jump shot from 21 ft,,47,54
223,2,0:00.0,Offensive rebound by Team,,47,54
224,3,11:49.0,A. Wiggins makes 2-pt layup from 1 ft,,49,54
225,3,11:49.0,Shooting foul by C. Paul (drawn by A. Wiggins),,49,54
226,3,11:49.0,A. Wiggins makes free throw 1 of 1,,50,54
227,3,11:30.0,,C. Paul misses 3-pt jump shot from 26 ft,50,54
228,3,11:28.0,Defensive rebound by K. Towns,,50,54
229,3,11:15.0,Turnover by A. Wiggins (bad pass; steal by T. Ariza),,50,54
230,3,10:52.0,,J. Harden misses 3-pt jump shot from 28 ft,50,54
231,3,10:50.0,Defensive rebound by J. Teague,,50,54
232,3,10:43.0,T. Gibson makes 2-pt layup at rim (assist by J. Teague),,52,54
233,3,10:43.0,Shooting foul by J. Harden (drawn by T. Gibson),,52,54
234,3,10:43.0,T. Gibson makes free throw 1 of 1,,53,54
235,3,10:20.0,,C. Paul misses 3-pt jump shot from 27 ft,53,54
236,3,10:18.0,Defensive rebound by J. Butler,,53,54
237,3,10:07.0,J. Butler misses 3-pt jump shot from 26 ft,,53,54
238,3,10:05.0,,Defensive rebound by C. Paul,53,54
239,3,10:00.0,,T. Ariza misses 2-pt layup from 2 ft,53,54
240,3,10:00.0,,Offensive rebound by T. Ariza,53,54
241,3,10:00.0,,Shooting foul by A. Wiggins (drawn by T. Ariza),53,54
242,3,10:00.0,,T. Ariza misses free throw 1 of 2,53,54
243,3,10:00.0,,Offensive rebound by Team,53,54
244,3,10:00.0,,T. Ariza misses free throw 2 of 2,53,54
245,3,10:00.0,Defensive rebound by K. Towns,,53,54
246,3,9:48.0,J. Teague misses 3-pt jump shot from 27 ft,,53,54
247,3,9:45.0,Offensive rebound by T. Gibson,,53,54
248,3,9:27.0,J. Butler makes 3-pt jump shot from 23 ft (assist by J. Teague),,56,54
249,3,9:10.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by J. Harden),56,57
250,3,8:51.0,A. Wiggins makes 3-pt jump shot from 25 ft (assist by J. Teague),,59,57
251,3,8:34.0,,Turnover by J. Harden (bad pass),59,57
252,3,8:16.0,Turnover by J. Teague (bad pass),,59,57
253,3,8:08.0,,Shooting foul by A. Wiggins (drawn by T. Ariza),59,57
254,3,8:08.0,,T. Ariza misses free throw 1 of 2,59,57
255,3,8:08.0,,Offensive rebound by Team,59,57
256,3,8:08.0,D. Rose enters the game for A. Wiggins,,59,57
257,3,8:08.0,,T. Ariza makes free throw 2 of 2,59,58
258,3,7:47.0,J. Teague makes 3-pt jump shot from 26 ft (assist by D. Rose),,62,58
259,3,7:38.0,,Turnover by J. Harden (bad pass),62,58
260,3,7:23.0,D. Rose misses 2-pt jump shot from 20 ft,,62,58
261,3,7:20.0,,Defensive rebound by C. Capela,62,58
262,3,7:11.0,,C. Paul makes 2-pt jump shot from 13 ft,62,60
263,3,6:48.0,K. Towns misses 2-pt hook shot from 7 ft,,62,60
264,3,6:45.0,,Defensive rebound by C. Paul,62,60
265,3,6:36.0,,P. Tucker misses 3-pt jump shot from 23 ft,62,60
266,3,6:34.0,Defensive rebound by K. Towns,,62,60
267,3,6:20.0,J. Teague misses 3-pt jump shot from 26 ft,,62,60
268,3,6:17.0,Offensive rebound by K. Towns,,62,60
269,3,6:17.0,Shooting foul by J. Harden (drawn by K. Towns),,62,60
270,3,6:17.0,,Houston full timeout,62,60
271,3,6:17.0,,E. Gordon enters the game for C. Paul,62,60
272,3,6:17.0,K. Towns misses free throw 1 of 2,,62,60
273,3,6:17.0,Offensive rebound by Team,,62,60
274,3,6:17.0,K. Towns makes free throw 2 of 2,,63,60
275,3,6:01.0,,P. Tucker misses 3-pt jump shot from 23 ft,63,60
276,3,6:00.0,Defensive rebound by J. Teague,,63,60
277,3,5:45.0,J. Teague misses 2-pt layup from 4 ft,,63,60
278,3,5:45.0,,Defensive rebound by Team,63,60
279,3,5:45.0,,G. Green enters the game for P. Tucker,63,60
280,3,5:35.0,,Personal foul by D. Rose (drawn by J. Harden),63,60
281,3,5:23.0,,T. Ariza misses 3-pt jump shot from 25 ft,63,60
282,3,5:19.0,,Offensive rebound by J. Harden,63,60
283,3,5:15.0,,G. Green makes 2-pt jump shot from 20 ft (assist by E. Gordon),63,62
284,3,4:57.0,D. Rose makes 2-pt jump shot from 16 ft (assist by J. Butler),,65,62
285,3,4:41.0,,J. Harden makes 3-pt jump shot from 26 ft,65,65
286,3,4:41.0,,Shooting foul by D. Rose (drawn by J. Harden),65,65
287,3,4:41.0,J. Crawford enters the game for J. Teague,,65,65
288,3,4:41.0,T. Jones enters the game for J. Butler,,65,65
289,3,4:41.0,,J. Harden makes free throw 1 of 1,65,66
290,3,4:17.0,D. Rose misses 2-pt layup from 2 ft,,65,66
291,3,4:16.0,,Defensive rebound by G. Green,65,66
292,3,4:11.0,,C. Capela makes 2-pt dunk from 2 ft (assist by E. Gordon),65,68
293,3,4:11.0,Minnesota full timeout,,65,68
294,3,3:51.0,J. Crawford misses 2-pt jump shot from 20 ft,,65,68
295,3,3:49.0,,Defensive rebound by G. Green,65,68
296,3,3:34.0,,C. Capela misses 2-pt layup from 1 ft (block by K. Towns),65,68
297,3,3:31.0,Defensive rebound by K. Towns,,65,68
298,3,3:28.0,D. Rose makes 2-pt layup from 1 ft (assist by T. Jones),,67,68
299,3,3:13.0,,T. Ariza misses 3-pt jump shot from 25 ft,67,68
300,3,3:10.0,Defensive rebound by T. Gibson,,67,68
301,3,3:00.0,D. Rose makes 3-pt jump shot from 23 ft (assist by J. Crawford),,70,68
302,3,2:45.0,,J. Harden makes 2-pt dunk from 1 ft,70,70
303,3,2:16.0,K. Towns makes 2-pt jump shot from 20 ft (assist by D. Rose),,72,70
304,3,1:55.0,,J. Harden misses 2-pt jump shot from 7 ft,72,70
305,3,1:52.0,,Offensive rebound by C. Capela,72,70
306,3,1:52.0,,C. Capela misses 2-pt layup at rim,72,70
307,3,1:51.0,Defensive rebound by J. Crawford,,72,70
308,3,1:40.0,,N. Hilário enters the game for C. Capela,72,70
309,3,1:40.0,N. Bjelica enters the game for T. Gibson,,72,70
310,3,1:40.0,,C. Paul enters the game for T. Ariza,72,70
311,3,1:27.0,J. Crawford misses 2-pt jump shot from 7 ft (block by N. Hilário),,72,70
312,3,1:24.0,,Defensive rebound by G. Green,72,70
313,3,1:23.0,,C. Paul misses 2-pt layup from 1 ft,72,70
314,3,1:23.0,Defensive rebound by D. Rose,,72,70
315,3,1:13.0,D. Rose misses 2-pt jump shot from 14 ft,,72,70
316,3,1:11.0,,Defensive rebound by G. Green,72,70
317,3,0:55.0,,J. Harden makes 3-pt jump shot from 26 ft,72,73
318,3,0:43.0,K. Towns misses 3-pt jump shot from 26 ft,,72,73
319,3,0:40.0,,Defensive rebound by G. Green,72,73
320,3,0:29.0,,Turnover by C. Paul (bad pass),72,73
321,3,0:29.0,G. Dieng enters the game for K. Towns,,72,73
322,3,0:12.0,Turnover by D. Rose (bad pass; steal by C. Paul),,72,73
323,3,0:02.0,,J. Harden makes 2-pt layup from 1 ft,72,75
324,3,0:02.0,,Shooting foul by G. Dieng (drawn by J. Harden),72,75
325,3,0:02.0,,J. Harden makes free throw 1 of 1,72,76
326,4,11:46.0,,E. Gordon makes 3-pt jump shot from 23 ft (assist by C. Paul),72,79
327,4,11:24.0,J. Crawford makes 3-pt jump shot from 22 ft (assist by A. Wiggins),,75,79
328,4,11:08.0,,Turnover by J. Harden (bad pass; steal by J. Butler),75,79
329,4,11:01.0,J. Crawford misses 3-pt jump shot from 22 ft,,75,79
330,4,10:59.0,,Defensive rebound by J. Harden,75,79
331,4,10:49.0,,C. Paul makes 2-pt jump shot from 9 ft,75,81
332,4,10:33.0,J. Teague makes 2-pt jump shot from 6 ft,,77,81
333,4,10:19.0,,G. Green misses 3-pt jump shot from 27 ft,77,81
334,4,10:17.0,Defensive rebound by A. Wiggins,,77,81
335,4,10:01.0,G. Dieng makes 2-pt jump shot from 20 ft (assist by J. Teague),,79,81
336,4,9:36.0,,G. Green makes 2-pt jump shot from 9 ft (assist by J. Harden),79,83
337,4,9:19.0,Shooting foul by N. Hilário (drawn by G. Dieng),,79,83
338,4,9:19.0,G. Dieng makes free throw 1 of 2,,80,83
339,4,9:19.0,,P. Tucker enters the game for N. Hilário,80,83
340,4,9:19.0,G. Dieng makes free throw 2 of 2,,81,83
341,4,8:58.0,,C. Paul makes 2-pt jump shot from 12 ft,81,85
342,4,8:40.0,G. Dieng misses 2-pt jump shot from 6 ft,,81,85
343,4,8:37.0,,Defensive rebound by E. Gordon,81,85
344,4,8:27.0,,J. Harden misses 3-pt jump shot from 28 ft,81,85
345,4,8:25.0,Defensive rebound by J. Teague,,81,85
346,4,8:03.0,J. Crawford makes 3-pt jump shot from 26 ft (assist by J. Teague),,84,85
347,4,7:40.0,,E. Gordon misses 3-pt jump shot from 24 ft,84,85
348,4,7:37.0,Defensive rebound by J. Teague,,84,85
349,4,7:36.0,Turnover by J. Teague (lost ball; steal by C. Paul),,84,85
350,4,7:27.0,,Offensive foul by P. Tucker (drawn by J. Butler),84,85
351,4,7:27.0,,Turnover by P. Tucker (offensive foul),84,85
352,4,7:27.0,,T. Ariza enters the game for J. Harden,84,85
353,4,7:27.0,K. Towns enters the game for G. Dieng,,84,85
354,4,7:13.0,J. Butler misses 3-pt jump shot from 23 ft,,84,85
355,4,7:11.0,,Defensive rebound by G. Green,84,85
356,4,7:05.0,,E. Gordon misses 3-pt jump shot from 27 ft,84,85
357,4,7:02.0,Defensive rebound by J. Teague,,84,85
358,4,6:49.0,Shooting foul by G. Green (drawn by J. Crawford),,84,85
359,4,6:49.0,,Houston full timeout,84,85
360,4,6:49.0,,C. Capela enters the game for G. Green,84,85
361,4,6:49.0,J. Crawford makes free throw 1 of 2,,85,85
362,4,6:49.0,J. Crawford makes free throw 2 of 2,,86,85
363,4,6:31.0,,E. Gordon makes 2-pt jump shot from 8 ft (assist by C. Paul),86,87
364,4,6:08.0,J. Crawford misses 3-pt jump shot from 29 ft,,86,87
365,4,6:07.0,,Defensive rebound by Team,86,87
366,4,6:07.0,Loose ball foul by J. Butler (drawn by E. Gordon),,86,87
367,4,6:07.0,,J. Harden enters the game for C. Paul,86,87
368,4,6:07.0,T. Gibson enters the game for J. Butler,,86,87
369,4,5:52.0,,J. Harden misses 2-pt layup from 2 ft,86,87
370,4,5:50.0,Defensive rebound by J. Teague,,86,87
371,4,5:36.0,Turnover by T. Gibson (bad pass; steal by J. Harden),,86,87
372,4,5:28.0,,J. Harden makes 2-pt jump shot from 5 ft,86,89
373,4,5:28.0,Minnesota full timeout,,86,89
374,4,5:28.0,J. Butler enters the game for J. Crawford,,86,89
375,4,5:13.0,J. Butler misses 2-pt jump shot from 7 ft (block by C. Capela),,86,89
376,4,5:11.0,Offensive rebound by T. Gibson,,86,89
377,4,5:09.0,T. Gibson misses 2-pt jump shot from 10 ft,,86,89
378,4,5:09.0,,Defensive rebound by Team,86,89
379,4,4:48.0,,J. Harden makes 2-pt layup from 2 ft,86,91
380,4,4:33.0,A. Wiggins misses 2-pt jump shot from 9 ft (block by E. Gordon),,86,91
381,4,4:32.0,,Defensive rebound by T. Ariza,86,91
382,4,4:27.0,,J. Harden makes 3-pt jump shot from 27 ft,86,94
383,4,4:27.0,Minnesota full timeout,,86,94
384,4,4:27.0,J. Crawford enters the game for T. Gibson,,86,94
385,4,4:13.0,Shooting foul by P. Tucker (drawn by J. Teague),,86,94
386,4,4:13.0,J. Teague makes free throw 1 of 2,,87,94
387,4,4:13.0,J. Teague makes free throw 2 of 2,,88,94
388,4,3:50.0,,J. Harden makes 3-pt jump shot from 25 ft,88,97
389,4,3:37.0,J. Teague makes 2-pt jump shot from 6 ft,,90,97
390,4,3:37.0,Shooting foul by P. Tucker (drawn by J. Teague),,90,97
391,4,3:37.0,J. Teague makes free throw 1 of 1,,91,97
392,4,3:17.0,,J. Harden makes 2-pt layup from 1 ft,91,99
393,4,3:04.0,J. Teague makes 2-pt jump shot from 9 ft,,93,99
394,4,2:40.0,,C. Capela makes 2-pt layup at rim (assist by J. Harden),93,101
