,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BOSTON_ACTION,MILWAUKEE_SCORE,BOSTON_SCORE
87,1,1:27.0,,A. Baynes makes 2-pt layup from 1 ft (assist by S. Larkin),15,23
88,1,1:09.0,T. Snell misses 3-pt jump shot from 25 ft,,15,23
89,1,1:09.0,,Defensive rebound by S. Larkin,15,23
90,1,0:55.0,,Personal foul by T. Zeller (drawn by J. Tatum),15,23
91,1,0:55.0,,J. Tatum makes free throw 1 of 2,15,24
92,1,0:55.0,E. Bledsoe enters the game for M. Dellavedova,,15,24
93,1,0:55.0,K. Middleton enters the game for G. Antetokounmpo,,15,24
94,1,0:55.0,,J. Tatum makes free throw 2 of 2,15,25
95,1,0:47.0,,J. Brown enters the game for J. Tatum,15,25
96,1,0:39.0,E. Bledsoe makes 2-pt layup from 1 ft (assist by J. Parker),,17,25
97,1,0:32.0,,Personal foul by E. Bledsoe,17,25
98,1,0:32.0,Technical foul by E. Bledsoe,,17,25
99,1,0:32.0,,S. Larkin makes technical free throw,17,26
100,1,0:32.0,,S. Larkin makes free throw 1 of 2,17,27
101,1,0:32.0,,S. Larkin makes free throw 2 of 2,17,28
102,1,0:20.0,Personal foul by S. Larkin (drawn by K. Middleton),,17,28
103,1,0:20.0,,S. Ojeleye enters the game for S. Larkin,17,28
104,1,0:10.0,E. Bledsoe misses 2-pt jump shot from 5 ft,,17,28
105,1,0:08.0,,Defensive rebound by M. Morris,17,28
106,1,0:00.0,,A. Baynes makes 2-pt jump shot from 15 ft (assist by M. Smart),17,30
107,2,11:53.0,Offensive foul by E. Bledsoe (drawn by A. Baynes),,17,30
108,2,11:53.0,Turnover by E. Bledsoe (offensive foul),,17,30
109,2,11:44.0,,Shooting foul by G. Antetokounmpo (drawn by J. Brown),17,30
110,2,11:44.0,,J. Brown misses free throw 1 of 2,17,30
111,2,11:44.0,,Offensive rebound by Team,17,30
112,2,11:44.0,,J. Brown misses free throw 2 of 2,17,30
113,2,11:41.0,Defensive rebound by J. Terry,,17,30
114,2,11:31.0,K. Middleton makes 2-pt layup from 3 ft (assist by G. Antetokounmpo),,19,30
115,2,11:20.0,,M. Smart misses 2-pt layup from 1 ft,19,30
116,2,11:11.0,,Offensive rebound by M. Smart,19,30
117,2,11:11.0,,M. Smart makes 2-pt layup at rim,19,32
118,2,11:03.0,Shooting foul by A. Baynes (drawn by E. Bledsoe),,19,32
119,2,11:03.0,E. Bledsoe makes free throw 1 of 2,,20,32
120,2,11:03.0,E. Bledsoe makes free throw 2 of 2,,21,32
121,2,10:50.0,,Turnover by M. Smart (bad pass),21,32
122,2,10:35.0,Shooting foul by M. Smart (drawn by E. Bledsoe),,21,32
123,2,10:35.0,E. Bledsoe makes free throw 1 of 2,,22,32
124,2,10:35.0,,T. Rozier enters the game for S. Larkin,22,32
125,2,10:35.0,E. Bledsoe makes free throw 2 of 2,,23,32
126,2,10:15.0,,M. Morris misses 2-pt layup from 2 ft,23,32
127,2,10:13.0,,Offensive rebound by M. Smart,23,32
128,2,10:11.0,,J. Brown misses 3-pt jump shot from 26 ft,23,32
129,2,10:09.0,Defensive rebound by K. Middleton,,23,32
130,2,9:54.0,K. Middleton makes 2-pt layup from 2 ft,,25,32
131,2,9:54.0,,Violation by A. Baynes (def goaltending),25,32
132,2,9:39.0,,J. Brown misses 3-pt jump shot from 27 ft,25,32
133,2,9:36.0,Defensive rebound by E. Bledsoe,,25,32
134,2,9:20.0,G. Antetokounmpo makes 3-pt jump shot from 26 ft (assist by K. Middleton),,28,32
135,2,9:15.0,,A. Horford enters the game for A. Baynes,28,32
136,2,9:05.0,,M. Morris misses 2-pt jump shot from 16 ft,28,32
137,2,9:01.0,Defensive rebound by T. Maker,,28,32
138,2,8:47.0,E. Bledsoe makes 2-pt hook shot from 5 ft,,30,32
139,2,8:47.0,,Boston full timeout,30,32
140,2,8:47.0,,S. Ojeleye enters the game for M. Morris,30,32
141,2,8:47.0,,J. Tatum enters the game for M. Smart,30,32
142,2,8:31.0,,A. Horford makes 2-pt layup from 1 ft (assist by T. Rozier),30,34
143,2,8:05.0,K. Middleton misses 3-pt jump shot from 28 ft,,30,34
144,2,8:02.0,,Defensive rebound by J. Tatum,30,34
145,2,7:42.0,,A. Horford makes 2-pt hook shot from 5 ft,30,36
146,2,7:21.0,Turnover by G. Antetokounmpo (bad pass),,30,36
147,2,7:21.0,M. Brogdon enters the game for J. Terry,,30,36
148,2,7:21.0,J. Parker enters the game for T. Maker,,30,36
149,2,7:08.0,,T. Rozier misses 3-pt jump shot from 25 ft,30,36
150,2,7:06.0,Defensive rebound by G. Antetokounmpo,,30,36
151,2,7:01.0,,Offensive charge foul by E. Bledsoe (drawn by S. Ojeleye),30,36
152,2,7:01.0,Turnover by E. Bledsoe (offensive foul),,30,36
153,2,7:01.0,M. Dellavedova enters the game for E. Bledsoe,,30,36
154,2,6:48.0,,T. Rozier makes 2-pt jump shot from 11 ft,30,38
155,2,6:47.0,Milwaukee full timeout,,30,38
156,2,6:37.0,M. Brogdon misses 2-pt layup from 6 ft (block by T. Rozier),,30,38
157,2,6:35.0,,Defensive rebound by Team,30,38
158,2,6:22.0,,T. Rozier makes 2-pt jump shot from 12 ft,30,40
159,2,5:58.0,K. Middleton misses 2-pt jump shot from 15 ft,,30,40
160,2,5:56.0,,Defensive rebound by S. Ojeleye,30,40
161,2,5:48.0,,T. Rozier misses 2-pt jump shot from 18 ft,30,40
162,2,5:48.0,,Offensive rebound by A. Horford,30,40
163,2,5:43.0,,A. Horford misses 2-pt layup at rim,30,40
164,2,5:43.0,,Offensive rebound by A. Horford,30,40
165,2,5:41.0,,J. Tatum misses 3-pt jump shot from 26 ft,30,40
166,2,5:39.0,Defensive rebound by J. Parker,,30,40
167,2,5:35.0,G. Antetokounmpo misses 2-pt layup from 4 ft,,30,40
168,2,5:33.0,,Defensive rebound by A. Horford,30,40
169,2,5:30.0,,J. Tatum misses 2-pt layup from 3 ft (block by K. Middleton),30,40
170,2,5:30.0,,Offensive rebound by Team,30,40
171,2,5:30.0,J. Terry enters the game for M. Dellavedova,,30,40
172,2,5:30.0,,Away from play foul by G. Antetokounmpo (drawn by M. Smart),30,40
173,2,5:30.0,,M. Smart makes free throw 1 of 1,30,41
174,2,5:30.0,T. Maker enters the game for G. Antetokounmpo,,30,41
175,2,5:30.0,,M. Smart enters the game for J. Brown,30,41
176,2,5:30.0,,J. Brown enters the game for S. Ojeleye,30,41
177,2,5:25.0,,J. Brown misses 3-pt jump shot from 23 ft,30,41
178,2,5:23.0,Defensive rebound by T. Maker,,30,41
179,2,5:12.0,J. Parker makes 2-pt jump shot from 18 ft (assist by T. Maker),,32,41
180,2,4:54.0,,J. Tatum misses 2-pt jump shot from 13 ft,32,41
181,2,4:51.0,Defensive rebound by J. Parker,,32,41
182,2,4:38.0,Turnover by K. Middleton (lost ball; steal by M. Smart),,32,41
183,2,4:33.0,,A. Horford makes 2-pt layup from 2 ft (assist by M. Smart),32,43
184,2,4:33.0,Milwaukee full timeout,,32,43
185,2,4:33.0,E. Bledsoe enters the game for J. Terry,,32,43
186,2,4:26.0,Personal foul by J. Brown (drawn by K. Middleton),,32,43
187,2,4:21.0,J. Parker makes 2-pt hook shot from 8 ft (assist by T. Maker),,34,43
188,2,3:58.0,,T. Rozier makes 3-pt jump shot from 22 ft (assist by J. Brown),34,46
189,2,3:42.0,J. Parker makes 2-pt layup from 1 ft (assist by T. Maker),,36,46
190,2,3:17.0,,A. Horford makes 2-pt jump shot from 17 ft,36,48
191,2,3:04.0,Personal foul by J. Tatum (drawn by K. Middleton),,36,48
192,2,3:04.0,,M. Morris enters the game for J. Brown,36,48
193,2,2:56.0,M. Brogdon misses 2-pt jump shot from 9 ft,,36,48
194,2,2:54.0,,Defensive rebound by M. Morris,36,48
195,2,2:44.0,,T. Rozier misses 2-pt layup from 3 ft,36,48
196,2,2:42.0,Defensive rebound by E. Bledsoe,,36,48
197,2,2:38.0,J. Parker misses 2-pt layup from 2 ft,,36,48
198,2,2:35.0,,Defensive rebound by A. Horford,36,48
199,2,2:21.0,,Turnover by A. Horford (bad pass; steal by E. Bledsoe),36,48
200,2,2:15.0,M. Brogdon misses 2-pt layup from 1 ft,,36,48
201,2,2:13.0,,Defensive rebound by T. Rozier,36,48
202,2,2:09.0,,A. Horford misses 3-pt jump shot from 25 ft,36,48
203,2,2:05.0,Defensive rebound by M. Brogdon,,36,48
204,2,1:52.0,K. Middleton misses 3-pt jump shot from 25 ft,,36,48
205,2,1:48.0,,Defensive rebound by J. Tatum,36,48
206,2,1:32.0,,Turnover by M. Smart (bad pass; steal by J. Parker),36,48
207,2,1:31.0,Shooting foul by M. Smart (drawn by J. Parker),,36,48
208,2,1:31.0,J. Parker misses free throw 1 of 2,,36,48
209,2,1:31.0,Offensive rebound by Team,,36,48
210,2,1:31.0,J. Parker makes free throw 2 of 2,,37,48
211,2,1:09.0,,M. Smart misses 3-pt jump shot from 25 ft,37,48
212,2,1:06.0,Defensive rebound by T. Maker,,37,48
213,2,0:55.0,K. Middleton makes 3-pt jump shot from 22 ft (assist by T. Maker),,40,48
214,2,0:32.0,,A. Horford makes 2-pt layup from 2 ft (assist by J. Tatum),40,50
215,2,0:32.0,Violation by T. Maker (def goaltending),,40,50
216,2,0:24.0,K. Middleton makes 2-pt jump shot from 8 ft,,42,50
217,2,0:00.0,,J. Tatum misses 3-pt jump shot from 24 ft,42,50
218,2,0:00.0,,Offensive rebound by Team,42,50
219,3,11:49.0,K. Middleton makes 2-pt jump shot from 13 ft (assist by E. Bledsoe),,44,50
220,3,11:27.0,,A. Horford makes 2-pt jump shot from 10 ft (assist by T. Rozier),44,52
221,3,11:00.0,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by K. Middleton),,46,52
222,3,10:41.0,,M. Smart misses 2-pt layup from 1 ft,46,52
223,3,10:38.0,Defensive rebound by G. Antetokounmpo,,46,52
224,3,10:31.0,Personal foul by M. Smart (drawn by M. Brogdon),,46,52
225,3,10:20.0,E. Bledsoe makes 3-pt jump shot from 22 ft (assist by G. Antetokounmpo),,49,52
226,3,10:13.0,,Turnover by T. Rozier (out of bounds lost ball),49,52
227,3,10:01.0,M. Brogdon misses 2-pt jump shot from 12 ft,,49,52
228,3,9:58.0,,Defensive rebound by T. Rozier,49,52
229,3,9:48.0,,A. Horford makes 2-pt dunk at rim (assist by T. Rozier),49,54
230,3,9:33.0,E. Bledsoe makes 2-pt layup from 4 ft,,51,54
231,3,9:33.0,,Violation by A. Horford (def goaltending),51,54
232,3,9:16.0,,Personal foul by K. Middleton (drawn by J. Tatum),51,54
233,3,9:05.0,,T. Rozier misses 2-pt jump shot from 4 ft,51,54
234,3,9:03.0,Defensive rebound by G. Antetokounmpo,,51,54
235,3,8:59.0,M. Brogdon misses 3-pt jump shot from 22 ft,,51,54
236,3,8:55.0,,Defensive rebound by M. Smart,51,54
237,3,8:44.0,,A. Horford makes 2-pt layup from 1 ft (assist by T. Rozier),51,56
238,3,8:29.0,G. Antetokounmpo misses 2-pt jump shot from 8 ft,,51,56
239,3,8:26.0,,Defensive rebound by A. Horford,51,56
240,3,8:05.0,,J. Tatum makes 2-pt layup from 1 ft,51,58
241,3,7:56.0,E. Bledsoe makes 2-pt jump shot from 5 ft (assist by M. Brogdon),,53,58
242,3,7:40.0,,T. Rozier makes 3-pt jump shot from 23 ft (assist by A. Horford),53,61
243,3,7:26.0,T. Maker misses 3-pt jump shot from 24 ft,,53,61
244,3,7:24.0,,Defensive rebound by S. Ojeleye,53,61
245,3,7:04.0,,A. Horford makes 2-pt hook shot from 4 ft,53,63
246,3,7:02.0,Milwaukee full timeout,,53,63
247,3,7:02.0,J. Parker enters the game for T. Maker,,53,63
248,3,6:51.0,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by K. Middleton),,55,63
249,3,6:35.0,,A. Horford makes 2-pt dunk from 1 ft (assist by M. Smart),55,65
250,3,6:06.0,Turnover by Team (shot clock),,55,65
251,3,5:54.0,,Personal foul by K. Middleton (drawn by T. Rozier),55,65
252,3,5:54.0,,M. Morris enters the game for M. Smart,55,65
253,3,5:54.0,J. Terry enters the game for M. Brogdon,,55,65
254,3,5:42.0,,Turnover by J. Tatum (bad pass),55,65
255,3,5:39.0,Shooting foul by M. Morris (drawn by K. Middleton),,55,65
256,3,5:39.0,K. Middleton makes free throw 1 of 2,,56,65
257,3,5:39.0,K. Middleton makes free throw 2 of 2,,57,65
258,3,5:19.0,,J. Tatum makes 2-pt layup from 1 ft,57,67
259,3,5:04.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by J. Parker),,59,67
260,3,4:45.0,,S. Ojeleye makes 3-pt jump shot from 23 ft (assist by T. Rozier),59,70
261,3,4:31.0,K. Middleton makes 2-pt layup from 1 ft,,61,70
262,3,4:13.0,,Offensive foul by A. Horford (drawn by K. Middleton),61,70
263,3,4:13.0,,Turnover by A. Horford (offensive foul),61,70
264,3,4:04.0,E. Bledsoe makes 2-pt layup from 2 ft,,63,70
265,3,3:43.0,,M. Morris misses 2-pt jump shot from 6 ft,63,70
266,3,3:41.0,Defensive rebound by G. Antetokounmpo,,63,70
267,3,3:37.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,63,70
268,3,3:35.0,,Defensive rebound by J. Tatum,63,70
269,3,3:28.0,,M. Morris makes 2-pt layup from 2 ft (assist by A. Horford),63,72
270,3,3:11.0,J. Parker misses 2-pt jump shot from 17 ft,,63,72
271,3,3:08.0,,Defensive rebound by S. Ojeleye,63,72
272,3,3:01.0,,T. Rozier makes 2-pt layup from 1 ft,63,74
273,3,2:51.0,Personal foul by T. Rozier (drawn by E. Bledsoe),,63,74
274,3,2:51.0,,Boston full timeout,63,74
275,3,2:51.0,,S. Larkin enters the game for T. Rozier,63,74
276,3,2:51.0,,A. Baynes enters the game for S. Ojeleye,63,74
277,3,2:51.0,,M. Smart enters the game for A. Horford,63,74
278,3,2:51.0,S. Muhammad enters the game for K. Middleton,,63,74
279,3,2:38.0,E. Bledsoe misses 3-pt jump shot from 29 ft,,63,74
280,3,2:37.0,,Defensive rebound by A. Baynes,63,74
281,3,2:35.0,,Turnover by A. Baynes (bad pass; steal by G. Antetokounmpo),63,74
282,3,2:29.0,Personal foul by A. Baynes (drawn by E. Bledsoe),,63,74
283,3,2:17.0,Turnover by S. Muhammad (lost ball; steal by M. Morris),,63,74
284,3,1:56.0,,Shooting foul by J. Parker (drawn by M. Morris),63,74
285,3,1:56.0,,M. Morris makes free throw 1 of 2,63,75
286,3,1:56.0,M. Dellavedova enters the game for E. Bledsoe,,63,75
287,3,1:56.0,,M. Morris misses free throw 2 of 2,63,75
288,3,1:54.0,Defensive rebound by S. Muhammad,,63,75
289,3,1:41.0,J. Parker makes 2-pt jump shot from 19 ft (assist by G. Antetokounmpo),,65,75
290,3,1:24.0,,J. Tatum misses 2-pt layup from 2 ft (block by S. Muhammad),65,75
291,3,1:21.0,,Offensive rebound by A. Baynes,65,75
292,3,1:19.0,,M. Morris makes 3-pt jump shot from 23 ft (assist by A. Baynes),65,78
293,3,1:19.0,,Shooting foul by G. Antetokounmpo (drawn by M. Morris),65,78
294,3,1:19.0,,M. Morris misses free throw 1 of 1,65,78
295,3,1:19.0,Defensive rebound by J. Parker,,65,78
296,3,1:12.0,S. Muhammad misses 2-pt layup from 4 ft (block by J. Tatum),,65,78
297,3,1:10.0,,Defensive rebound by M. Smart,65,78
298,3,1:04.0,,J. Tatum makes 3-pt jump shot from 25 ft (assist by S. Larkin),65,81
299,3,0:52.0,Shooting foul by M. Morris (drawn by G. Antetokounmpo),,65,81
300,3,0:52.0,G. Antetokounmpo makes free throw 1 of 2,,66,81
301,3,0:52.0,K. Middleton enters the game for J. Parker,,66,81
302,3,0:52.0,G. Antetokounmpo makes free throw 2 of 2,,67,81
303,3,0:36.0,,Offensive foul by M. Smart (drawn by M. Dellavedova),67,81
304,3,0:36.0,,Turnover by M. Smart (offensive foul),67,81
305,3,0:19.0,J. Terry misses 3-pt jump shot from 27 ft,,67,81
306,3,0:15.0,,Defensive rebound by M. Morris,67,81
307,3,0:01.0,,S. Larkin misses 3-pt jump shot from 26 ft,67,81
308,3,0:00.0,,Offensive rebound by Team,67,81
309,4,11:47.0,,A. Baynes misses 2-pt dunk from 1 ft (block by G. Antetokounmpo),67,81
310,4,11:44.0,,Offensive rebound by A. Baynes,67,81
311,4,11:30.0,,M. Morris makes 2-pt jump shot from 15 ft (assist by M. Smart),67,83
312,4,11:13.0,E. Bledsoe misses 2-pt jump shot from 15 ft,,67,83
313,4,11:10.0,,Defensive rebound by M. Morris,67,83
314,4,10:50.0,,M. Smart misses 3-pt jump shot from 24 ft,67,83
315,4,10:47.0,,Offensive rebound by A. Baynes,67,83
316,4,10:47.0,,Personal foul by K. Middleton (drawn by A. Baynes),67,83
317,4,10:38.0,,S. Larkin misses 2-pt layup from 2 ft,67,83
318,4,10:37.0,Defensive rebound by G. Antetokounmpo,,67,83
319,4,10:26.0,J. Terry makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,70,83
320,4,10:00.0,,M. Morris makes 2-pt jump shot from 12 ft,70,85
321,4,9:46.0,G. Antetokounmpo makes 2-pt jump shot from 19 ft (assist by E. Bledsoe),,72,85
322,4,9:27.0,,S. Larkin misses 2-pt layup from 3 ft,72,85
323,4,9:26.0,,Offensive rebound by A. Baynes,72,85
324,4,9:24.0,,S. Larkin makes 2-pt jump shot from 13 ft (assist by A. Baynes),72,87
325,4,8:59.0,E. Bledsoe makes 2-pt jump shot from 5 ft,,74,87
326,4,8:35.0,,A. Baynes makes 2-pt hook shot from 4 ft,74,89
327,4,8:24.0,Offensive foul by G. Antetokounmpo (drawn by M. Smart),,74,89
328,4,8:24.0,Turnover by G. Antetokounmpo (offensive foul),,74,89
329,4,8:24.0,,T. Rozier enters the game for M. Smart,74,89
330,4,8:24.0,M. Brogdon enters the game for J. Terry,,74,89
331,4,8:24.0,T. Maker enters the game for J. Parker,,74,89
332,4,8:12.0,,Offensive foul by A. Baynes (drawn by G. Antetokounmpo),74,89
333,4,8:12.0,,Turnover by A. Baynes (offensive foul),74,89
334,4,8:06.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,76,89
335,4,8:06.0,Shooting foul by A. Baynes (drawn by G. Antetokounmpo),,76,89
336,4,8:06.0,G. Antetokounmpo makes free throw 1 of 1,,77,89
337,4,7:45.0,,T. Rozier misses 3-pt jump shot from 25 ft,77,89
338,4,7:43.0,,Offensive rebound by Team,77,89
339,4,7:43.0,,Loose ball foul by S. Ojeleye (drawn by T. Maker),77,89
340,4,7:43.0,,Turnover by S. Ojeleye (turnover),77,89
341,4,7:43.0,,J. Tatum enters the game for M. Morris,77,89
342,4,7:31.0,Turnover by G. Antetokounmpo (bad pass; steal by A. Baynes),,77,89
343,4,7:21.0,,Boston full timeout,77,89
344,4,7:21.0,,A. Horford enters the game for S. Ojeleye,77,89
345,4,7:21.0,,M. Morris enters the game for A. Baynes,77,89
346,4,7:12.0,,T. Rozier makes 3-pt jump shot from 23 ft (assist by J. Tatum),77,92
347,4,6:57.0,Turnover by E. Bledsoe (lost ball; steal by T. Rozier),,77,92
348,4,6:56.0,,Shooting foul by E. Bledsoe (drawn by T. Rozier),77,92
349,4,6:56.0,,T. Rozier misses free throw 1 of 2,77,92
350,4,6:56.0,,Offensive rebound by Team,77,92
351,4,6:56.0,,T. Rozier makes free throw 2 of 2,77,93
352,4,6:48.0,Personal foul by A. Horford (drawn by M. Brogdon),,77,93
353,4,6:47.0,Personal foul by M. Morris (drawn by G. Antetokounmpo),,77,93
354,4,6:34.0,K. Middleton makes 3-pt jump shot from 26 ft (assist by M. Brogdon),,80,93
355,4,6:16.0,,J. Tatum makes 2-pt layup from 1 ft (assist by T. Rozier),80,95
356,4,6:16.0,Milwaukee full timeout,,80,95
357,4,6:16.0,,M. Smart enters the game for S. Larkin,80,95
358,4,6:16.0,J. Parker enters the game for T. Maker,,80,95
359,4,6:01.0,Shooting foul by M. Morris (drawn by G. Antetokounmpo),,80,95
360,4,6:01.0,G. Antetokounmpo makes free throw 1 of 2,,81,95
361,4,6:01.0,,S. Ojeleye enters the game for M. Morris,81,95
362,4,6:01.0,G. Antetokounmpo makes free throw 2 of 2,,82,95
363,4,5:45.0,,T. Rozier makes 3-pt jump shot from 26 ft (assist by M. Smart),82,98
364,4,5:33.0,Turnover by E. Bledsoe (step out of bounds),,82,98
365,4,5:19.0,,T. Rozier makes 3-pt jump shot from 25 ft (assist by M. Smart),82,101
366,4,5:17.0,Milwaukee full timeout,,82,101
367,4,5:17.0,J. Terry enters the game for E. Bledsoe,,82,101
368,4,5:08.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,82,101
369,4,5:06.0,,Defensive rebound by T. Rozier,82,101
370,4,4:44.0,,S. Ojeleye misses 3-pt jump shot from 23 ft,82,101
371,4,4:42.0,Defensive rebound by M. Brogdon,,82,101
372,4,4:38.0,Turnover by M. Brogdon (lost ball; steal by A. Horford),,82,101
373,4,4:31.0,,J. Tatum misses 3-pt jump shot from 22 ft,82,101
374,4,4:29.0,,Offensive rebound by T. Rozier,82,101
375,4,4:15.0,,A. Horford misses 2-pt jump shot from 13 ft,82,101
376,4,4:13.0,Defensive rebound by J. Parker,,82,101
377,4,4:07.0,J. Parker misses 3-pt jump shot from 25 ft,,82,101
378,4,4:03.0,Offensive rebound by J. Terry,,82,101
