,QUARTER,TIME_REMAINING,CHICAGO_ACTION,MIAMI_ACTION,CHICAGO_SCORE,MIAMI_SCORE
75,1,2:00.0,,Shooting foul by K. Dunn (drawn by D. Waiters),11,22
76,1,2:00.0,,D. Waiters makes free throw 1 of 2,11,23
77,1,2:00.0,,K. Olynyk enters the game for G. Dragić,11,23
78,1,2:00.0,,J. Winslow enters the game for O. White,11,23
79,1,2:00.0,,W. Ellington enters the game for H. Whiteside,11,23
80,1,2:00.0,P. Zipser enters the game for J. Holiday,,11,23
81,1,2:00.0,Q. Pondexter enters the game for L. Markkanen,,11,23
82,1,2:00.0,C. Felício enters the game for R. Lopez,,11,23
83,1,2:00.0,,D. Waiters makes free throw 2 of 2,11,24
84,1,1:50.0,Personal block foul by T. Johnson (drawn by K. Dunn),,11,24
85,1,1:32.0,C. Felício makes 2-pt layup from 1 ft (assist by P. Zipser),,13,24
86,1,1:21.0,,W. Ellington makes 3-pt jump shot from 26 ft (assist by D. Waiters),13,27
87,1,1:07.0,K. Dunn makes 2-pt jump shot from 21 ft,,15,27
88,1,0:50.0,,J. Richardson enters the game for D. Waiters,15,27
89,1,0:42.0,,W. Ellington misses 3-pt jump shot from 26 ft,15,27
90,1,0:40.0,Defensive rebound by K. Dunn,,15,27
91,1,0:31.0,C. Felício makes 2-pt dunk from 1 ft (assist by K. Dunn),,17,27
92,1,0:07.0,,J. Richardson misses 3-pt jump shot from 25 ft,17,27
93,1,0:04.0,Defensive rebound by C. Felício,,17,27
94,1,0:00.0,Q. Pondexter misses 3-pt jump shot from 25 ft,,17,27
95,1,0:00.0,Offensive rebound by Team,,17,27
96,2,11:41.0,Turnover by K. Dunn (bad pass; steal by J. Richardson),,17,27
97,2,11:24.0,,W. Ellington misses 3-pt jump shot from 23 ft,17,27
98,2,11:21.0,Defensive rebound by K. Dunn,,17,27
99,2,11:14.0,Turnover by P. Zipser (bad pass; steal by T. Johnson),,17,27
100,2,11:05.0,,Turnover by T. Johnson (bad pass; steal by D. Valentine),17,27
101,2,10:57.0,D. Valentine misses 2-pt jump shot from 7 ft,,17,27
102,2,10:53.0,,Defensive rebound by J. Richardson,17,27
103,2,10:41.0,,K. Olynyk misses 2-pt jump shot from 21 ft,17,27
104,2,10:39.0,Defensive rebound by D. Valentine,,17,27
105,2,10:29.0,Turnover by C. Felício (bad pass; steal by W. Ellington),,17,27
106,2,10:18.0,,J. Winslow makes 2-pt jump shot from 12 ft,17,29
107,2,10:18.0,,Shooting foul by P. Zipser (drawn by J. Winslow),17,29
108,2,10:18.0,,J. Winslow misses free throw 1 of 1,17,29
109,2,10:15.0,Defensive rebound by C. Felício,,17,29
110,2,10:08.0,Shooting foul by K. Olynyk (drawn by C. Felício),,17,29
111,2,10:08.0,C. Felício makes free throw 1 of 2,,18,29
112,2,10:08.0,C. Felício misses free throw 2 of 2,,18,29
113,2,10:04.0,,Defensive rebound by K. Olynyk,18,29
114,2,9:57.0,,T. Johnson misses 2-pt layup from 1 ft (block by K. Dunn),18,29
115,2,9:49.0,Defensive rebound by P. Zipser,,18,29
116,2,9:47.0,D. Valentine misses 2-pt layup from 1 ft,,18,29
117,2,9:47.0,,Defensive rebound by K. Olynyk,18,29
118,2,9:42.0,,W. Ellington misses 3-pt jump shot from 25 ft,18,29
119,2,9:38.0,Defensive rebound by P. Zipser,,18,29
120,2,9:32.0,K. Dunn misses 2-pt layup at rim,,18,29
121,2,9:30.0,Offensive rebound by C. Felício,,18,29
122,2,9:25.0,K. Dunn misses 3-pt jump shot from 24 ft,,18,29
123,2,9:21.0,,Defensive rebound by J. Winslow,18,29
124,2,9:17.0,,J. Winslow misses 2-pt layup from 2 ft (block by K. Dunn),18,29
125,2,9:12.0,Defensive rebound by P. Zipser,,18,29
126,2,9:01.0,D. Valentine makes 2-pt jump shot from 16 ft,,20,29
127,2,8:41.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by T. Johnson),20,32
128,2,8:18.0,P. Zipser misses 2-pt jump shot from 10 ft,,20,32
129,2,8:18.0,,Defensive rebound by Team,20,32
130,2,8:18.0,Loose ball foul by C. Felício (drawn by K. Olynyk),,20,32
131,2,7:57.0,,K. Olynyk makes 2-pt layup from 1 ft,20,34
132,2,7:57.0,,Shooting foul by C. Felício (drawn by K. Olynyk),20,34
133,2,7:57.0,L. Markkanen enters the game for C. Felício,,20,34
134,2,7:57.0,J. Holiday enters the game for Q. Pondexter,,20,34
135,2,7:57.0,,K. Olynyk makes free throw 1 of 1,20,35
136,2,7:44.0,Personal foul by J. Richardson (drawn by L. Markkanen),,20,35
137,2,7:39.0,Personal foul by K. Olynyk (drawn by P. Zipser),,20,35
138,2,7:32.0,D. Valentine misses 2-pt jump shot from 10 ft,,20,35
139,2,7:28.0,,Defensive rebound by T. Johnson,20,35
140,2,7:21.0,,J. Richardson misses 3-pt jump shot from 23 ft,20,35
141,2,7:17.0,Defensive rebound by D. Valentine,,20,35
142,2,7:14.0,K. Dunn makes 2-pt layup at rim,,22,35
143,2,7:14.0,Shooting block foul by T. Johnson (drawn by K. Dunn),,22,35
144,2,7:14.0,D. Nwaba enters the game for D. Valentine,,22,35
145,2,7:14.0,K. Dunn makes free throw 1 of 1,,23,35
146,2,7:10.0,,Miami full timeout,23,35
147,2,7:10.0,,G. Dragić enters the game for J. Richardson,23,35
148,2,7:10.0,,D. Waiters enters the game for T. Johnson,23,35
149,2,7:00.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by W. Ellington),23,37
150,2,6:53.0,K. Dunn makes 2-pt dunk from 1 ft,,25,37
151,2,6:53.0,Shooting foul by K. Olynyk (drawn by K. Dunn),,25,37
152,2,6:53.0,,H. Whiteside enters the game for K. Olynyk,25,37
153,2,6:53.0,R. Lopez enters the game for P. Zipser,,25,37
154,2,6:53.0,K. Dunn misses free throw 1 of 1,,25,37
155,2,6:50.0,,Defensive rebound by H. Whiteside,25,37
156,2,6:37.0,,G. Dragić misses 2-pt layup from 1 ft,25,37
157,2,6:31.0,,Offensive rebound by H. Whiteside,25,37
158,2,6:31.0,,H. Whiteside makes 2-pt layup at rim,25,39
159,2,6:20.0,L. Markkanen makes 3-pt jump shot from 26 ft (assist by K. Dunn),,28,39
160,2,6:06.0,,D. Waiters misses 2-pt layup from 1 ft,28,39
161,2,6:03.0,Defensive rebound by R. Lopez,,28,39
162,2,5:58.0,J. Holiday misses 3-pt jump shot from 25 ft,,28,39
163,2,5:54.0,,Defensive rebound by H. Whiteside,28,39
164,2,5:33.0,,H. Whiteside misses 2-pt jump shot from 20 ft,28,39
165,2,5:32.0,Defensive rebound by D. Nwaba,,28,39
166,2,5:19.0,Personal foul by J. Winslow (drawn by L. Markkanen),,28,39
167,2,5:19.0,L. Markkanen makes free throw 1 of 2,,29,39
168,2,5:19.0,J. Grant enters the game for K. Dunn,,29,39
169,2,5:19.0,L. Markkanen makes free throw 2 of 2,,30,39
170,2,4:58.0,,J. Winslow misses 2-pt jump shot from 10 ft,30,39
171,2,4:54.0,Defensive rebound by D. Nwaba,,30,39
172,2,4:48.0,R. Lopez makes 2-pt dunk from 1 ft (assist by D. Nwaba),,32,39
173,2,4:35.0,,D. Waiters makes 2-pt layup at rim,32,41
174,2,4:23.0,,T. Johnson enters the game for W. Ellington,32,41
175,2,4:23.0,,O. White enters the game for J. Winslow,32,41
176,2,4:18.0,J. Grant misses 2-pt jump shot from 12 ft,,32,41
177,2,4:14.0,,Defensive rebound by G. Dragić,32,41
178,2,4:10.0,,G. Dragić misses 2-pt jump shot from 3 ft,32,41
179,2,4:07.0,Defensive rebound by D. Nwaba,,32,41
180,2,3:54.0,Personal foul by H. Whiteside (drawn by J. Holiday),,32,41
181,2,3:54.0,J. Holiday misses free throw 1 of 2,,32,41
182,2,3:54.0,Offensive rebound by Team,,32,41
183,2,3:54.0,J. Holiday makes free throw 2 of 2,,33,41
184,2,3:39.0,,H. Whiteside makes 2-pt hook shot from 7 ft (assist by D. Waiters),33,43
185,2,3:20.0,L. Markkanen makes 2-pt jump shot from 10 ft,,35,43
186,2,3:13.0,,G. Dragić misses 2-pt layup at rim (block by D. Nwaba),35,43
187,2,3:13.0,Defensive rebound by J. Holiday,,35,43
188,2,3:06.0,R. Lopez makes 2-pt jump shot from 22 ft (assist by J. Grant),,37,43
189,2,3:06.0,,Miami full timeout,37,43
190,2,3:01.0,,Turnover by G. Dragić (bad pass; steal by J. Holiday),37,43
191,2,2:57.0,J. Holiday misses 2-pt layup at rim,,37,43
192,2,2:52.0,Offensive rebound by L. Markkanen,,37,43
193,2,2:52.0,L. Markkanen makes 2-pt dunk at rim,,39,43
194,2,2:40.0,,Shooting foul by D. Nwaba (drawn by T. Johnson),39,43
195,2,2:40.0,,T. Johnson makes free throw 1 of 2,39,44
196,2,2:40.0,,T. Johnson makes free throw 2 of 2,39,45
197,2,2:22.0,R. Lopez makes 2-pt hook shot from 6 ft,,41,45
198,2,2:02.0,,H. Whiteside misses 2-pt jump shot from 3 ft,41,45
199,2,2:00.0,Defensive rebound by R. Lopez,,41,45
200,2,1:52.0,L. Markkanen makes 2-pt hook shot from 6 ft (assist by J. Grant),,43,45
201,2,1:40.0,,D. Waiters makes 2-pt jump shot from 20 ft,43,47
202,2,1:18.0,L. Markkanen makes 2-pt layup from 1 ft (assist by R. Lopez),,45,47
203,2,1:04.0,,Turnover by D. Waiters (bad pass; steal by L. Markkanen),45,47
204,2,0:55.0,R. Lopez makes 2-pt dunk from 1 ft (assist by J. Grant),,47,47
205,2,0:34.0,,G. Dragić makes 2-pt layup from 1 ft,47,49
206,2,0:28.0,J. Holiday misses 3-pt jump shot from 23 ft,,47,49
207,2,0:26.0,,Defensive rebound by D. Waiters,47,49
208,2,0:03.0,,D. Waiters misses 2-pt jump shot from 19 ft,47,49
209,2,0:03.0,Defensive rebound by J. Holiday,,47,49
210,2,0:00.0,L. Markkanen misses 3-pt jump shot from 25 ft,,47,49
211,2,0:00.0,Offensive rebound by Team,,47,49
212,3,11:37.0,J. Holiday makes 2-pt jump shot from 20 ft,,49,49
213,3,11:19.0,,H. Whiteside misses 2-pt hook shot from 5 ft (block by D. Nwaba),49,49
214,3,11:18.0,,Offensive rebound by D. Waiters,49,49
215,3,11:10.0,,H. Whiteside makes 2-pt jump shot from 5 ft (assist by J. Richardson),49,51
216,3,11:00.0,R. Lopez misses 2-pt jump shot from 20 ft,,49,51
217,3,10:58.0,,Defensive rebound by O. White,49,51
218,3,10:44.0,,J. Richardson misses 2-pt jump shot from 21 ft,49,51
219,3,10:41.0,Defensive rebound by J. Holiday,,49,51
220,3,10:34.0,Personal foul by H. Whiteside (drawn by R. Lopez),,49,51
221,3,10:27.0,R. Lopez makes 2-pt layup from 1 ft (assist by J. Grant),,51,51
222,3,9:58.0,,D. Waiters makes 2-pt layup at rim,51,53
223,3,9:54.0,Shooting foul by D. Waiters (drawn by R. Lopez),,51,53
224,3,9:54.0,R. Lopez makes free throw 1 of 2,,52,53
225,3,9:54.0,R. Lopez makes free throw 2 of 2,,53,53
226,3,9:27.0,,G. Dragić misses 3-pt jump shot from 26 ft,53,53
227,3,9:25.0,Defensive rebound by D. Nwaba,,53,53
228,3,9:22.0,D. Nwaba makes 2-pt dunk from 1 ft,,55,53
229,3,9:11.0,,Personal foul by J. Grant (drawn by G. Dragić),55,53
230,3,8:57.0,,Turnover by O. White (bad pass; steal by R. Lopez),55,53
231,3,8:47.0,R. Lopez makes 2-pt layup from 1 ft (assist by J. Grant),,57,53
232,3,8:34.0,,G. Dragić makes 2-pt layup from 2 ft,57,55
233,3,8:20.0,J. Holiday misses 3-pt jump shot from 25 ft,,57,55
234,3,8:17.0,,Defensive rebound by D. Waiters,57,55
235,3,8:07.0,Offensive charge foul by G. Dragić (drawn by J. Grant),,57,55
236,3,8:07.0,,Turnover by G. Dragić (offensive foul),57,55
237,3,7:57.0,,Offensive charge foul by J. Grant (drawn by G. Dragić),57,55
238,3,7:57.0,Turnover by J. Grant (offensive foul),,57,55
239,3,7:40.0,,G. Dragić misses 2-pt jump shot from 14 ft,57,55
240,3,7:37.0,Defensive rebound by D. Nwaba,,57,55
241,3,7:31.0,L. Markkanen misses 2-pt jump shot from 17 ft,,57,55
242,3,7:26.0,,Defensive rebound by G. Dragić,57,55
243,3,7:16.0,,J. Richardson misses 2-pt jump shot from 16 ft,57,55
244,3,7:09.0,Defensive rebound by D. Nwaba,,57,55
245,3,7:05.0,J. Holiday misses 2-pt layup from 1 ft,,57,55
246,3,7:02.0,Offensive rebound by D. Nwaba,,57,55
247,3,6:55.0,L. Markkanen makes 2-pt dunk at rim (assist by J. Grant),,59,55
248,3,6:36.0,,D. Waiters misses 2-pt jump shot from 17 ft,59,55
249,3,6:34.0,Defensive rebound by J. Grant,,59,55
250,3,6:23.0,J. Grant misses 3-pt jump shot from 22 ft,,59,55
251,3,6:19.0,,Defensive rebound by D. Waiters,59,55
252,3,6:14.0,,O. White misses 3-pt jump shot from 25 ft,59,55
253,3,6:11.0,Defensive rebound by D. Nwaba,,59,55
254,3,6:00.0,L. Markkanen misses 3-pt jump shot from 24 ft,,59,55
255,3,5:57.0,,Defensive rebound by G. Dragić,59,55
256,3,5:47.0,,D. Waiters misses 3-pt jump shot from 25 ft,59,55
257,3,5:44.0,Defensive rebound by D. Nwaba,,59,55
258,3,5:44.0,Chicago full timeout,,59,55
259,3,5:44.0,,T. Johnson enters the game for G. Dragić,59,55
260,3,5:44.0,K. Dunn enters the game for J. Grant,,59,55
261,3,5:35.0,D. Nwaba makes 2-pt layup from 1 ft (assist by K. Dunn),,61,55
262,3,5:19.0,,Turnover by J. Richardson (out of bounds lost ball),61,55
263,3,5:06.0,L. Markkanen misses 2-pt dunk at rim,,61,55
264,3,5:03.0,,Defensive rebound by H. Whiteside,61,55
265,3,4:50.0,,Turnover by D. Waiters (traveling),61,55
266,3,4:39.0,K. Dunn misses 2-pt layup from 1 ft,,61,55
267,3,4:37.0,,Defensive rebound by H. Whiteside,61,55
268,3,4:29.0,,O. White misses 3-pt jump shot from 25 ft,61,55
269,3,4:26.0,Defensive rebound by J. Holiday,,61,55
270,3,4:18.0,K. Dunn misses 2-pt layup from 1 ft,,61,55
271,3,4:15.0,,Defensive rebound by D. Waiters,61,55
272,3,4:08.0,,T. Johnson misses 2-pt layup at rim,61,55
273,3,4:06.0,Defensive rebound by K. Dunn,,61,55
274,3,3:55.0,J. Holiday misses 2-pt jump shot from 4 ft,,61,55
275,3,3:53.0,,Defensive rebound by O. White,61,55
276,3,3:46.0,,T. Johnson makes 2-pt layup from 1 ft,61,57
277,3,3:28.0,R. Lopez makes 2-pt jump shot from 21 ft (assist by L. Markkanen),,63,57
278,3,3:02.0,,J. Richardson misses 3-pt jump shot from 23 ft,63,57
279,3,2:58.0,Defensive rebound by J. Holiday,,63,57
280,3,2:42.0,D. Nwaba misses 2-pt layup at rim,,63,57
281,3,2:40.0,,Defensive rebound by D. Waiters,63,57
282,3,2:32.0,,T. Johnson makes 2-pt jump shot from 19 ft,63,59
283,3,2:31.0,Chicago full timeout,,63,59
284,3,2:31.0,,J. Winslow enters the game for J. Richardson,63,59
285,3,2:31.0,,W. Ellington enters the game for D. Waiters,63,59
286,3,2:31.0,,G. Dragić enters the game for O. White,63,59
287,3,2:31.0,,K. Olynyk enters the game for H. Whiteside,63,59
288,3,2:31.0,P. Zipser enters the game for L. Markkanen,,63,59
289,3,2:31.0,C. Felício enters the game for R. Lopez,,63,59
290,3,2:20.0,Personal foul by K. Olynyk (drawn by C. Felício),,63,59
291,3,2:11.0,K. Dunn misses 2-pt jump shot from 20 ft,,63,59
292,3,2:07.0,,Defensive rebound by W. Ellington,63,59
293,3,1:49.0,,T. Johnson misses 2-pt layup from 1 ft (block by C. Felício),63,59
294,3,1:45.0,Defensive rebound by C. Felício,,63,59
295,3,1:41.0,Turnover by P. Zipser (lost ball; steal by J. Winslow),,63,59
296,3,1:40.0,,Turnover by J. Winslow (lost ball; steal by P. Zipser),63,59
297,3,1:37.0,Turnover by P. Zipser (traveling),,63,59
298,3,1:37.0,D. Valentine enters the game for D. Nwaba,,63,59
299,3,1:25.0,,T. Johnson makes 3-pt jump shot from 25 ft (assist by W. Ellington),63,62
300,3,1:04.0,Shooting foul by K. Olynyk (drawn by C. Felício),,63,62
301,3,1:04.0,C. Felício makes free throw 1 of 2,,64,62
302,3,1:04.0,,B. Adebayo enters the game for K. Olynyk,64,62
303,3,1:04.0,C. Felício misses free throw 2 of 2,,64,62
304,3,1:01.0,,Defensive rebound by B. Adebayo,64,62
305,3,0:49.0,,J. Winslow makes 2-pt layup from 1 ft (assist by W. Ellington),64,64
306,3,0:40.0,K. Dunn misses 3-pt jump shot from 24 ft,,64,64
307,3,0:38.0,,Defensive rebound by T. Johnson,64,64
308,3,0:26.0,,G. Dragić makes 3-pt jump shot from 25 ft (assist by T. Johnson),64,67
309,3,0:03.0,K. Dunn misses 2-pt jump shot from 16 ft,,64,67
310,3,0:03.0,Offensive rebound by K. Dunn,,64,67
311,3,0:02.0,K. Dunn misses 2-pt jump shot from 16 ft,,64,67
312,3,0:01.0,,Defensive rebound by J. Winslow,64,67
313,4,11:49.0,,Personal foul by D. Nwaba (drawn by W. Ellington),64,67
314,4,11:36.0,,W. Ellington misses 3-pt jump shot from 23 ft,64,67
315,4,11:34.0,Defensive rebound by D. Valentine,,64,67
316,4,11:14.0,P. Zipser misses 2-pt jump shot from 19 ft,,64,67
317,4,11:09.0,,Defensive rebound by J. Winslow,64,67
318,4,10:56.0,,G. Dragić misses 3-pt jump shot from 25 ft,64,67
319,4,10:50.0,Defensive rebound by D. Nwaba,,64,67
320,4,10:41.0,Turnover by K. Dunn (bad pass; steal by G. Dragić),,64,67
321,4,10:38.0,,G. Dragić makes 2-pt layup from 1 ft,64,69
322,4,10:38.0,,Shooting foul by K. Dunn (drawn by G. Dragić),64,69
323,4,10:38.0,,G. Dragić makes free throw 1 of 1,64,70
324,4,10:23.0,K. Dunn misses 3-pt jump shot from 25 ft,,64,70
325,4,10:21.0,Offensive rebound by C. Felício,,64,70
326,4,10:18.0,D. Valentine misses 3-pt jump shot from 25 ft,,64,70
327,4,10:16.0,,Defensive rebound by B. Adebayo,64,70
328,4,10:02.0,,B. Adebayo misses 2-pt layup from 1 ft,64,70
329,4,9:57.0,Defensive rebound by K. Dunn,,64,70
330,4,9:33.0,D. Valentine makes 2-pt jump shot from 16 ft,,66,70
331,4,9:11.0,,J. Winslow misses 2-pt layup from 1 ft,66,70
332,4,9:09.0,Defensive rebound by P. Zipser,,66,70
333,4,9:05.0,D. Valentine misses 3-pt jump shot from 23 ft,,66,70
334,4,9:02.0,,Defensive rebound by G. Dragić,66,70
335,4,8:59.0,,Personal foul by K. Dunn (drawn by J. Winslow),66,70
336,4,8:47.0,,T. Johnson misses 2-pt jump shot from 20 ft,66,70
337,4,8:45.0,Defensive rebound by P. Zipser,,66,70
338,4,8:38.0,K. Dunn makes 2-pt jump shot from 17 ft,,68,70
339,4,8:18.0,,T. Johnson makes 3-pt jump shot from 22 ft (assist by G. Dragić),68,73
340,4,8:04.0,Personal foul by W. Ellington (drawn by D. Valentine),,68,73
341,4,7:56.0,Turnover by C. Felício (offensive goaltending),,68,73
342,4,7:36.0,,B. Adebayo makes 2-pt dunk from 1 ft (assist by G. Dragić),68,75
343,4,7:36.0,Chicago full timeout,,68,75
344,4,7:36.0,R. Lopez enters the game for C. Felício,,68,75
345,4,7:36.0,J. Holiday enters the game for D. Nwaba,,68,75
346,4,7:17.0,R. Lopez misses 2-pt jump shot from 20 ft,,68,75
347,4,7:15.0,,Defensive rebound by J. Winslow,68,75
348,4,7:10.0,,J. Winslow misses 2-pt layup at rim,68,75
349,4,7:08.0,Defensive rebound by P. Zipser,,68,75
350,4,7:04.0,D. Valentine misses 3-pt jump shot from 25 ft,,68,75
351,4,7:01.0,,Defensive rebound by B. Adebayo,68,75
352,4,6:51.0,,Personal foul by P. Zipser (drawn by J. Winslow),68,75
353,4,6:51.0,L. Markkanen enters the game for P. Zipser,,68,75
354,4,6:51.0,J. Grant enters the game for D. Valentine,,68,75
355,4,6:41.0,,T. Johnson misses 2-pt layup from 1 ft (block by R. Lopez),68,75
356,4,6:37.0,Defensive rebound by J. Holiday,,68,75
357,4,6:27.0,Turnover by K. Dunn (bad pass),,68,75
358,4,6:11.0,,G. Dragić misses 3-pt jump shot from 25 ft,68,75
359,4,6:08.0,Defensive rebound by L. Markkanen,,68,75
360,4,5:59.0,Turnover by K. Dunn (lost ball; steal by B. Adebayo),,68,75
361,4,5:54.0,,T. Johnson makes 3-pt jump shot from 22 ft (assist by G. Dragić),68,78
362,4,5:54.0,Chicago full timeout,,68,78
363,4,5:36.0,R. Lopez misses 2-pt hook shot from 5 ft,,68,78
364,4,5:32.0,,Defensive rebound by B. Adebayo,68,78
365,4,5:14.0,,G. Dragić misses 3-pt jump shot from 26 ft,68,78
366,4,5:10.0,Defensive rebound by J. Grant,,68,78
367,4,5:03.0,R. Lopez makes 2-pt jump shot from 14 ft (assist by J. Grant),,70,78
368,4,4:50.0,,Personal foul by K. Dunn (drawn by G. Dragić),70,78
369,4,4:50.0,,G. Dragić misses free throw 1 of 2,70,78
370,4,4:50.0,,Offensive rebound by Team,70,78
371,4,4:50.0,,D. Waiters enters the game for T. Johnson,70,78
372,4,4:50.0,,G. Dragić makes free throw 2 of 2,70,79
373,4,4:33.0,Shooting foul by G. Dragić (drawn by J. Grant),,70,79
374,4,4:33.0,J. Grant misses free throw 1 of 2,,70,79
375,4,4:33.0,Offensive rebound by Team,,70,79
376,4,4:33.0,,T. Johnson enters the game for G. Dragić,70,79
377,4,4:33.0,J. Grant makes free throw 2 of 2,,71,79
378,4,4:24.0,,T. Johnson misses 3-pt jump shot from 23 ft,71,79
379,4,4:21.0,Defensive rebound by K. Dunn,,71,79
380,4,4:13.0,L. Markkanen misses 2-pt jump shot from 4 ft,,71,79
381,4,4:10.0,,Defensive rebound by W. Ellington,71,79
382,4,3:56.0,,Turnover by D. Waiters (out of bounds lost ball),71,79
383,4,3:47.0,K. Dunn makes 2-pt layup from 1 ft,,73,79
384,4,3:47.0,,Miami full timeout,73,79
