,QUARTER,TIME_REMAINING,DENVER_ACTION,NEW ORLEANS_ACTION,DENVER_SCORE,NEW ORLEANS_SCORE
97,2,11:06.0,,D. Cousins misses free throw 1 of 2,33,33
98,2,11:06.0,,Offensive rebound by Team,33,33
99,2,11:06.0,,D. Cousins makes free throw 2 of 2,33,34
100,2,10:50.0,G. Harris misses 2-pt layup from 9 ft,,33,34
101,2,10:46.0,Offensive rebound by G. Harris,,33,34
102,2,10:37.0,M. Plumlee makes 2-pt dunk at rim (assist by G. Harris),,35,34
103,2,10:12.0,,D. Cousins misses 2-pt jump shot from 11 ft,35,34
104,2,10:09.0,Defensive rebound by M. Plumlee,,35,34
105,2,9:55.0,E. Mudiay makes 3-pt jump shot from 24 ft (assist by T. Lyles),,38,34
106,2,9:41.0,,J. Nelson misses 3-pt jump shot from 25 ft,38,34
107,2,9:37.0,,Offensive rebound by D. Cousins,38,34
108,2,9:32.0,,T. Allen misses 2-pt layup from 1 ft,38,34
109,2,9:25.0,,Offensive rebound by D. Cousins,38,34
110,2,9:25.0,,D. Cousins makes 2-pt layup at rim,38,36
111,2,9:16.0,Personal foul by E. Moore (drawn by G. Harris),,38,36
112,2,9:09.0,Shooting foul by T. Allen (drawn by G. Harris),,38,36
113,2,9:09.0,G. Harris makes free throw 1 of 2,,39,36
114,2,9:09.0,,D. Cunningham enters the game for E. Moore,39,36
115,2,9:09.0,G. Harris makes free throw 2 of 2,,40,36
116,2,8:57.0,,D. Cousins misses 2-pt layup from 3 ft,40,36
117,2,8:55.0,Defensive rebound by T. Lyles,,40,36
118,2,8:37.0,T. Lyles makes 2-pt jump shot from 7 ft,,42,36
119,2,8:28.0,,J. Nelson misses 2-pt layup from 4 ft (block by T. Lyles),42,36
120,2,8:23.0,Defensive rebound by Team,,42,36
121,2,8:23.0,E. Mudiay misses 2-pt layup from 2 ft (block by D. Cousins),,42,36
122,2,8:23.0,Offensive rebound by Team,,42,36
123,2,8:10.0,M. Beasley misses 3-pt jump shot from 23 ft,,42,36
124,2,8:07.0,,Defensive rebound by D. Cunningham,42,36
125,2,7:58.0,,T. Allen makes 2-pt layup from 2 ft (assist by J. Nelson),42,38
126,2,7:37.0,G. Harris makes 3-pt jump shot from 27 ft (assist by T. Lyles),,45,38
127,2,7:20.0,,D. Cousins misses 3-pt jump shot from 26 ft,45,38
128,2,7:19.0,,Offensive rebound by Team,45,38
129,2,7:19.0,,J. Holiday enters the game for T. Allen,45,38
130,2,7:19.0,W. Barton enters the game for G. Harris,,45,38
131,2,7:15.0,,Shooting foul by T. Lyles (drawn by D. Cunningham),45,38
132,2,7:15.0,,D. Cunningham makes free throw 1 of 2,45,39
133,2,7:15.0,,D. Cunningham makes free throw 2 of 2,45,40
134,2,6:57.0,Turnover by M. Beasley (bad pass),,45,40
135,2,6:57.0,,New Orleans full timeout,45,40
136,2,6:57.0,,R. Rondo enters the game for J. Nelson,45,40
137,2,6:41.0,,Turnover by D. Cousins (lost ball; steal by M. Beasley),45,40
138,2,6:39.0,M. Beasley makes 2-pt layup from 2 ft,,47,40
139,2,6:39.0,Shooting foul by D. Miller (drawn by M. Beasley),,47,40
140,2,6:39.0,M. Beasley misses free throw 1 of 1,,47,40
141,2,6:38.0,,Defensive rebound by D. Cousins,47,40
142,2,6:38.0,,Personal foul by M. Plumlee (drawn by D. Cousins),47,40
143,2,6:38.0,,E. Moore enters the game for D. Miller,47,40
144,2,6:38.0,K. Faried enters the game for M. Plumlee,,47,40
145,2,6:26.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by R. Rondo),47,43
146,2,6:06.0,Shooting foul by J. Holiday (drawn by T. Lyles),,47,43
147,2,6:06.0,T. Lyles makes free throw 1 of 2,,48,43
148,2,6:06.0,G. Harris enters the game for M. Beasley,,48,43
149,2,6:06.0,T. Lyles makes free throw 2 of 2,,49,43
150,2,5:49.0,,J. Holiday makes 2-pt layup from 3 ft,49,45
151,2,5:39.0,T. Lyles misses 3-pt jump shot from 26 ft,,49,45
152,2,5:36.0,,Defensive rebound by D. Cousins,49,45
153,2,5:31.0,,Turnover by D. Cousins (lost ball; steal by T. Lyles),49,45
154,2,5:25.0,E. Mudiay makes 2-pt layup from 2 ft,,51,45
155,2,5:19.0,,D. Cousins makes 2-pt layup from 2 ft (assist by R. Rondo),51,47
156,2,5:19.0,,Shooting foul by K. Faried (drawn by D. Cousins),51,47
157,2,5:19.0,W. Chandler enters the game for T. Lyles,,51,47
158,2,5:19.0,,D. Cousins misses free throw 1 of 1,51,47
159,2,5:16.0,Defensive rebound by K. Faried,,51,47
160,2,5:07.0,E. Mudiay makes 3-pt jump shot from 23 ft (assist by G. Harris),,54,47
161,2,4:55.0,,D. Cunningham makes 3-pt jump shot from 24 ft (assist by D. Cousins),54,50
162,2,4:43.0,E. Mudiay misses 3-pt jump shot from 24 ft,,54,50
163,2,4:39.0,,Defensive rebound by D. Cunningham,54,50
164,2,4:30.0,,D. Cousins makes 2-pt dunk at rim (assist by R. Rondo),54,52
165,2,4:12.0,G. Harris misses 2-pt layup from 2 ft,,54,52
166,2,4:05.0,Offensive rebound by K. Faried,,54,52
167,2,4:05.0,K. Faried makes 2-pt layup at rim,,56,52
168,2,4:00.0,,D. Cousins makes 2-pt layup at rim (assist by J. Holiday),56,54
169,2,3:51.0,W. Barton makes 2-pt jump shot from 8 ft,,58,54
170,2,3:44.0,,Turnover by R. Rondo (bad pass),58,54
171,2,3:29.0,W. Barton misses 3-pt jump shot from 25 ft,,58,54
172,2,3:26.0,,Defensive rebound by R. Rondo,58,54
173,2,3:22.0,,R. Rondo makes 2-pt layup from 1 ft,58,56
174,2,3:22.0,Denver full timeout,,58,56
175,2,3:02.0,W. Chandler misses 2-pt jump shot from 20 ft,,58,56
176,2,2:59.0,,Defensive rebound by R. Rondo,58,56
177,2,2:48.0,,D. Cousins misses 2-pt layup at rim,58,56
178,2,2:45.0,Defensive rebound by W. Barton,,58,56
179,2,2:40.0,K. Faried makes 2-pt dunk from 1 ft (assist by E. Mudiay),,60,56
180,2,2:38.0,,Personal foul by W. Chandler (drawn by D. Cousins),60,56
181,2,2:38.0,,D. Cousins makes free throw 1 of 2,60,57
182,2,2:38.0,,D. Cousins makes free throw 2 of 2,60,58
183,2,2:27.0,W. Chandler misses 2-pt jump shot from 13 ft,,60,58
184,2,2:25.0,Offensive rebound by Team,,60,58
185,2,2:13.0,G. Harris makes 2-pt jump shot from 19 ft (assist by E. Mudiay),,62,58
186,2,1:52.0,,E. Moore misses 2-pt jump shot from 8 ft,62,58
187,2,1:49.0,Defensive rebound by E. Mudiay,,62,58
188,2,1:27.0,W. Barton misses 3-pt jump shot from 25 ft,,62,58
189,2,1:22.0,Offensive rebound by G. Harris,,62,58
190,2,1:22.0,E. Mudiay misses 3-pt jump shot from 25 ft,,62,58
191,2,1:22.0,,Defensive rebound by Team,62,58
192,2,1:22.0,Loose ball foul by W. Barton (drawn by D. Cousins),,62,58
193,2,1:22.0,,D. Cousins makes free throw 1 of 2,62,59
194,2,1:22.0,,D. Cousins misses free throw 2 of 2,62,59
195,2,1:20.0,Defensive rebound by W. Barton,,62,59
196,2,1:09.0,Turnover by G. Harris (bad pass),,62,59
197,2,0:55.0,,E. Moore makes 3-pt jump shot from 23 ft (assist by J. Holiday),62,62
198,2,0:42.0,G. Harris makes 2-pt jump shot from 8 ft,,64,62
199,2,0:32.0,,D. Cousins makes 2-pt layup from 1 ft,64,64
200,2,0:32.0,,Shooting foul by W. Chandler (drawn by D. Cousins),64,64
201,2,0:32.0,,D. Cousins makes free throw 1 of 1,64,65
202,2,0:13.0,Personal foul by J. Holiday (drawn by E. Mudiay),,64,65
203,2,0:13.0,E. Mudiay makes free throw 1 of 2,,65,65
204,2,0:13.0,,D. Miller enters the game for D. Cunningham,65,65
205,2,0:13.0,E. Mudiay makes free throw 2 of 2,,66,65
206,2,0:00.0,,Shooting foul by G. Harris (drawn by J. Holiday),66,65
207,2,0:00.0,,J. Holiday makes free throw 1 of 2,66,66
208,2,0:00.0,,D. Cunningham enters the game for D. Cousins,66,66
209,2,0:00.0,,J. Holiday makes free throw 2 of 2,66,67
210,3,11:51.0,J. Murray makes 2-pt jump shot from 16 ft,,68,67
211,3,11:30.0,,D. Cousins makes 2-pt dunk from 1 ft (assist by J. Holiday),68,69
212,3,11:15.0,G. Harris misses 3-pt jump shot from 25 ft,,68,69
213,3,11:12.0,,Defensive rebound by D. Cunningham,68,69
214,3,10:51.0,,E. Moore makes 3-pt jump shot from 24 ft (assist by D. Cousins),68,72
215,3,10:34.0,G. Harris misses 3-pt jump shot from 26 ft,,68,72
216,3,10:31.0,,Defensive rebound by D. Cousins,68,72
217,3,10:20.0,,J. Holiday makes 2-pt layup at rim (assist by R. Rondo),68,74
218,3,10:20.0,Denver full timeout,,68,74
219,3,10:03.0,J. Murray misses 2-pt jump shot from 18 ft,,68,74
220,3,10:00.0,,Defensive rebound by D. Cunningham,68,74
221,3,10:00.0,,Personal foul by K. Faried (drawn by D. Cunningham),68,74
222,3,10:00.0,M. Plumlee enters the game for K. Faried,,68,74
223,3,9:44.0,,J. Holiday misses 2-pt hook shot from 9 ft,68,74
224,3,9:42.0,Defensive rebound by W. Chandler,,68,74
225,3,9:39.0,Personal foul by E. Moore (drawn by W. Barton),,68,74
226,3,9:35.0,G. Harris misses 2-pt jump shot from 16 ft,,68,74
227,3,9:32.0,,Defensive rebound by E. Moore,68,74
228,3,9:27.0,,E. Moore misses 3-pt jump shot from 25 ft,68,74
229,3,9:22.0,Defensive rebound by M. Plumlee,,68,74
230,3,9:18.0,Personal foul by E. Moore (drawn by M. Plumlee),,68,74
231,3,9:06.0,W. Barton makes 2-pt layup from 2 ft (assist by G. Harris),,70,74
232,3,8:52.0,,Shooting foul by M. Plumlee (drawn by D. Cousins),70,74
233,3,8:52.0,,D. Cousins makes free throw 1 of 2,70,75
234,3,8:52.0,,D. Cousins misses free throw 2 of 2,70,75
235,3,8:50.0,Defensive rebound by W. Barton,,70,75
236,3,8:39.0,M. Plumlee makes 2-pt dunk at rim (assist by W. Barton),,72,75
237,3,8:28.0,,Turnover by J. Holiday (bad pass; steal by G. Harris),72,75
238,3,8:27.0,,Technical foul by T. Allen,72,75
239,3,8:27.0,J. Murray makes technical free throw,,73,75
240,3,8:06.0,W. Chandler makes 3-pt jump shot from 25 ft (assist by J. Murray),,76,75
241,3,7:48.0,,R. Rondo makes 2-pt hook shot from 1 ft,76,77
242,3,7:37.0,G. Harris makes 3-pt jump shot from 25 ft (assist by J. Murray),,79,77
243,3,7:18.0,,R. Rondo misses 2-pt layup from 2 ft,79,77
244,3,7:18.0,,Offensive rebound by D. Cousins,79,77
245,3,7:18.0,,Shooting foul by W. Barton (drawn by D. Cousins),79,77
246,3,7:18.0,Technical foul by W. Barton,,79,77
247,3,7:18.0,,J. Holiday misses technical free throw,79,77
248,3,7:18.0,,Offensive rebound by Team,79,77
249,3,7:18.0,,D. Cousins makes free throw 1 of 2,79,78
250,3,7:18.0,,D. Cousins makes free throw 2 of 2,79,79
251,3,7:07.0,Def 3 sec tech foul by D. Cunningham,,79,79
252,3,7:07.0,J. Murray makes technical free throw,,80,79
253,3,6:57.0,W. Chandler misses 2-pt hook shot from 6 ft,,80,79
254,3,6:55.0,,Defensive rebound by D. Cousins,80,79
255,3,6:42.0,,D. Cousins misses 2-pt layup from 2 ft,80,79
256,3,6:37.0,,Offensive rebound by D. Cousins,80,79
257,3,6:37.0,,D. Cousins makes 2-pt layup at rim,80,81
258,3,6:29.0,W. Chandler misses 3-pt jump shot from 27 ft,,80,81
259,3,6:26.0,,Defensive rebound by R. Rondo,80,81
260,3,6:18.0,,E. Moore misses 3-pt jump shot from 23 ft,80,81
261,3,6:14.0,,Offensive rebound by R. Rondo,80,81
262,3,6:12.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by R. Rondo),80,84
263,3,5:55.0,J. Murray makes 2-pt layup from 6 ft,,82,84
264,3,5:45.0,,Turnover by D. Cousins (bad pass; steal by J. Murray),82,84
265,3,5:45.0,Personal foul by D. Cousins (drawn by J. Murray),,82,84
266,3,5:45.0,,D. Miller enters the game for E. Moore,82,84
267,3,5:45.0,T. Lyles enters the game for W. Chandler,,82,84
268,3,5:27.0,Shooting foul by J. Holiday (drawn by G. Harris),,82,84
269,3,5:27.0,G. Harris misses free throw 1 of 2,,82,84
270,3,5:27.0,Offensive rebound by Team,,82,84
271,3,5:27.0,G. Harris makes free throw 2 of 2,,83,84
272,3,5:13.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by R. Rondo),83,87
273,3,4:47.0,G. Harris misses 3-pt jump shot from 27 ft,,83,87
274,3,4:45.0,,Defensive rebound by Team,83,87
275,3,4:45.0,,Ö. Aşık enters the game for D. Cousins,83,87
276,3,4:45.0,,J. Nelson enters the game for R. Rondo,83,87
277,3,4:28.0,,J. Holiday misses 3-pt jump shot from 24 ft,83,87
278,3,4:24.0,,Offensive rebound by J. Nelson,83,87
279,3,4:12.0,,J. Holiday misses 3-pt jump shot from 24 ft,83,87
280,3,4:10.0,Defensive rebound by M. Plumlee,,83,87
281,3,4:02.0,,Offensive charge foul by M. Plumlee (drawn by Ö. Aşık),83,87
282,3,4:02.0,Turnover by M. Plumlee (offensive foul),,83,87
283,3,4:02.0,E. Mudiay enters the game for M. Plumlee,,83,87
284,3,4:02.0,K. Faried enters the game for J. Murray,,83,87
285,3,3:50.0,,Shooting foul by E. Mudiay (drawn by D. Miller),83,87
286,3,3:50.0,,D. Miller misses free throw 1 of 3,83,87
287,3,3:50.0,,Offensive rebound by Team,83,87
288,3,3:50.0,,D. Miller makes free throw 2 of 3,83,88
289,3,3:50.0,,D. Miller misses free throw 3 of 3,83,88
290,3,3:47.0,Defensive rebound by T. Lyles,,83,88
291,3,3:37.0,T. Lyles makes 3-pt jump shot from 27 ft (assist by G. Harris),,86,88
292,3,3:20.0,,J. Nelson misses 3-pt jump shot from 25 ft,86,88
293,3,3:17.0,Defensive rebound by T. Lyles,,86,88
294,3,3:10.0,Personal foul by J. Nelson (drawn by T. Lyles),,86,88
295,3,3:10.0,T. Lyles makes free throw 1 of 2,,87,88
296,3,3:10.0,T. Lyles misses free throw 2 of 2,,87,88
297,3,3:08.0,,Defensive rebound by D. Cunningham,87,88
298,3,2:54.0,,Ö. Aşık misses 2-pt layup from 2 ft,87,88
299,3,2:52.0,Defensive rebound by K. Faried,,87,88
300,3,2:50.0,W. Barton misses 2-pt layup from 3 ft (block by D. Cunningham),,87,88
301,3,2:50.0,Offensive rebound by Team,,87,88
302,3,2:50.0,,New Orleans full timeout,87,88
303,3,2:47.0,T. Lyles misses 3-pt jump shot from 22 ft,,87,88
304,3,2:44.0,,Defensive rebound by J. Holiday,87,88
305,3,2:31.0,,J. Holiday makes 2-pt layup from 2 ft,87,90
306,3,2:09.0,G. Harris misses 2-pt jump shot from 8 ft,,87,90
307,3,2:07.0,,Defensive rebound by J. Nelson,87,90
308,3,2:00.0,,Turnover by J. Holiday (lost ball; steal by E. Mudiay),87,90
309,3,1:55.0,Turnover by E. Mudiay (lost ball; steal by D. Miller),,87,90
310,3,1:50.0,,D. Cunningham misses 3-pt jump shot from 22 ft,87,90
311,3,1:47.0,,Offensive rebound by Ö. Aşık,87,90
312,3,1:45.0,,D. Miller misses 3-pt jump shot from 25 ft,87,90
313,3,1:45.0,,Offensive rebound by D. Cunningham,87,90
314,3,1:34.0,,D. Cunningham makes 2-pt layup from 3 ft (assist by J. Nelson),87,92
315,3,1:18.0,G. Harris misses 3-pt jump shot from 25 ft,,87,92
316,3,1:15.0,,Defensive rebound by Ö. Aşık,87,92
317,3,0:55.0,,J. Holiday makes 2-pt layup from 3 ft,87,94
318,3,0:42.0,E. Mudiay makes 2-pt jump shot from 18 ft,,89,94
319,3,0:34.0,,D. Miller makes 3-pt jump shot from 25 ft (assist by J. Holiday),89,97
320,3,0:16.0,Personal foul by J. Nelson (drawn by E. Mudiay),,89,97
321,3,0:16.0,E. Mudiay makes free throw 1 of 2,,90,97
322,3,0:16.0,,D. Cousins enters the game for Ö. Aşık,90,97
323,3,0:16.0,,E. Moore enters the game for D. Cunningham,90,97
324,3,0:16.0,M. Beasley enters the game for W. Barton,,90,97
325,3,0:16.0,W. Chandler enters the game for G. Harris,,90,97
326,3,0:16.0,E. Mudiay makes free throw 2 of 2,,91,97
327,3,0:00.0,,J. Holiday misses 2-pt layup from 4 ft,91,97
328,3,0:00.0,,Offensive rebound by Team,91,97
329,4,11:37.0,,D. Cousins misses 2-pt layup at rim (block by K. Faried),91,97
330,4,11:34.0,,Offensive rebound by D. Cousins,91,97
331,4,11:34.0,,Turnover by Team (shot clock),91,97
332,4,11:25.0,M. Beasley makes 3-pt jump shot from 27 ft,,94,97
333,4,10:57.0,,T. Allen makes 2-pt layup from 1 ft (assist by E. Moore),94,99
334,4,10:35.0,W. Chandler misses 3-pt jump shot from 25 ft,,94,99
335,4,10:33.0,Offensive rebound by K. Faried,,94,99
336,4,10:33.0,,Loose ball foul by D. Miller (drawn by K. Faried),94,99
337,4,10:25.0,E. Mudiay misses 2-pt jump shot from 15 ft,,94,99
338,4,10:20.0,,Defensive rebound by D. Cousins,94,99
339,4,10:17.0,,Shooting foul by K. Faried (drawn by D. Cousins),94,99
340,4,10:17.0,,D. Cousins makes free throw 1 of 2,94,100
341,4,10:17.0,,D. Cousins makes free throw 2 of 2,94,101
342,4,9:56.0,W. Chandler misses 3-pt jump shot from 25 ft,,94,101
343,4,9:51.0,Offensive rebound by T. Lyles,,94,101
344,4,9:49.0,T. Lyles misses 2-pt layup from 3 ft,,94,101
345,4,9:42.0,Offensive rebound by T. Lyles,,94,101
346,4,9:42.0,T. Lyles makes 2-pt layup at rim,,96,101
347,4,9:38.0,,D. Cousins makes 2-pt layup from 1 ft,96,103
348,4,9:38.0,,Shooting foul by K. Faried (drawn by D. Cousins),96,103
349,4,9:38.0,,D. Cousins misses free throw 1 of 1,96,103
350,4,9:35.0,Defensive rebound by T. Lyles,,96,103
351,4,9:23.0,E. Mudiay misses 2-pt layup from 1 ft,,96,103
352,4,9:22.0,Offensive rebound by Team,,96,103
353,4,9:22.0,,Loose ball foul by D. Cousins (drawn by T. Lyles),96,103
354,4,9:13.0,E. Mudiay misses 3-pt jump shot from 25 ft,,96,103
355,4,9:10.0,,Defensive rebound by D. Cousins,96,103
356,4,9:03.0,,D. Miller makes 3-pt jump shot from 26 ft (assist by D. Cousins),96,106
357,4,9:02.0,Denver full timeout,,96,106
358,4,9:02.0,G. Harris enters the game for W. Chandler,,96,106
359,4,9:02.0,M. Plumlee enters the game for M. Beasley,,96,106
360,4,9:02.0,W. Barton enters the game for K. Faried,,96,106
361,4,8:48.0,T. Lyles misses 2-pt layup from 1 ft,,96,106
362,4,8:45.0,,Defensive rebound by D. Cousins,96,106
363,4,8:31.0,,D. Cousins makes 2-pt hook shot from 1 ft (assist by E. Moore),96,108
364,4,8:16.0,G. Harris misses 2-pt layup from 2 ft,,96,108
365,4,8:14.0,Offensive rebound by G. Harris,,96,108
366,4,8:12.0,G. Harris misses 2-pt layup from 3 ft (block by D. Cousins),,96,108
367,4,8:12.0,,Defensive rebound by J. Nelson,96,108
368,4,8:08.0,,J. Nelson makes 2-pt jump shot from 22 ft,96,110
369,4,8:06.0,Denver full timeout,,96,110
370,4,7:49.0,M. Plumlee misses 2-pt layup from 2 ft (block by D. Cousins),,96,110
371,4,7:46.0,,Defensive rebound by J. Nelson,96,110
372,4,7:41.0,,E. Moore misses 3-pt jump shot from 23 ft,96,110
373,4,7:37.0,Defensive rebound by M. Plumlee,,96,110
374,4,7:21.0,E. Mudiay misses 2-pt jump shot from 12 ft,,96,110
375,4,7:17.0,,Defensive rebound by D. Miller,96,110
376,4,6:58.0,,D. Miller makes 2-pt layup from 3 ft,96,112
377,4,6:45.0,W. Barton misses 2-pt jump shot from 5 ft,,96,112
378,4,6:41.0,,Defensive rebound by E. Moore,96,112
379,4,6:38.0,,T. Allen makes 2-pt layup from 1 ft (assist by J. Nelson),96,114
380,4,6:38.0,Denver full timeout,,96,114
381,4,6:38.0,,New Orleans full timeout,96,114
382,4,6:38.0,J. Murray enters the game for E. Mudiay,,96,114
383,4,6:24.0,Shooting foul by D. Miller (drawn by G. Harris),,96,114
384,4,6:24.0,G. Harris misses free throw 1 of 2,,96,114
385,4,6:24.0,Offensive rebound by Team,,96,114
386,4,6:24.0,G. Harris makes free throw 2 of 2,,97,114
