,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,UTAH_ACTION,NEW ORLEANS_SCORE,UTAH_SCORE
132,2,8:32.0,,A. Burks misses 3-pt jump shot from 25 ft,36,36
133,2,8:29.0,Defensive rebound by A. Davis,,36,36
134,2,8:21.0,D. Miller makes 3-pt jump shot from 22 ft (assist by J. Nelson),,39,36
135,2,8:19.0,,Utah full timeout,39,36
136,2,8:19.0,,D. Favors enters the game for R. Rubio,39,36
137,2,8:19.0,,J. Ingles enters the game for E. Udoh,39,36
138,2,8:05.0,,A. Burks misses 2-pt layup from 5 ft,39,36
139,2,8:04.0,,Offensive rebound by A. Burks,39,36
140,2,7:56.0,,A. Burks misses 2-pt layup from 3 ft (block by A. Davis),39,36
141,2,7:53.0,Defensive rebound by E. Moore,,39,36
142,2,7:50.0,,R. Hood enters the game for A. Burks,39,36
143,2,7:50.0,J. Holiday enters the game for J. Nelson,,39,36
144,2,7:48.0,A. Davis makes 2-pt dunk from 1 ft (assist by J. Holiday),,41,36
145,2,7:33.0,,Turnover by D. Favors (lost ball; steal by A. Davis),41,36
146,2,7:27.0,Turnover by E. Moore (bad pass; steal by D. Favors),,41,36
147,2,7:18.0,,Turnover by D. Mitchell (bad pass),41,36
148,2,7:06.0,J. Holiday makes 2-pt layup from 4 ft,,43,36
149,2,6:50.0,,J. Jerebko makes 2-pt dunk from 2 ft (assist by J. Ingles),43,38
150,2,6:28.0,J. Holiday makes 2-pt jump shot from 18 ft,,45,38
151,2,6:01.0,,D. Favors misses 2-pt jump shot from 14 ft,45,38
152,2,5:59.0,Defensive rebound by D. Cunningham,,45,38
153,2,5:49.0,Turnover by J. Holiday (bad pass; steal by R. Hood),,45,38
154,2,5:46.0,,Personal foul by D. Miller (drawn by R. Hood),45,38
155,2,5:32.0,,Offensive foul by R. Hood (drawn by D. Miller),45,38
156,2,5:32.0,,Turnover by R. Hood (offensive foul),45,38
157,2,5:24.0,J. Holiday makes 2-pt jump shot from 13 ft,,47,38
158,2,5:04.0,,Turnover by R. Hood (lost ball; steal by D. Miller),47,38
159,2,5:03.0,Personal foul by D. Mitchell (drawn by A. Davis),,47,38
160,2,5:03.0,,J. Johnson enters the game for J. Jerebko,47,38
161,2,4:54.0,A. Davis misses 2-pt jump shot from 13 ft,,47,38
162,2,4:50.0,,Defensive rebound by D. Mitchell,47,38
163,2,4:47.0,,D. Mitchell makes 2-pt jump shot from 9 ft,47,40
164,2,4:33.0,D. Miller misses 2-pt jump shot from 16 ft,,47,40
165,2,4:25.0,Offensive rebound by A. Davis,,47,40
166,2,4:25.0,A. Davis makes 2-pt dunk at rim,,49,40
167,2,4:16.0,,D. Mitchell makes 2-pt jump shot from 12 ft,49,42
168,2,3:59.0,Offensive foul by A. Davis (drawn by D. Mitchell),,49,42
169,2,3:59.0,Turnover by A. Davis (offensive foul),,49,42
170,2,3:43.0,,D. Favors makes 2-pt layup from 2 ft (assist by R. Hood),49,44
171,2,3:18.0,J. Holiday makes 2-pt layup from 1 ft,,51,44
172,2,3:05.0,,D. Mitchell makes 3-pt jump shot from 25 ft,51,47
173,2,2:53.0,,Violation by D. Favors (kicked ball),51,47
174,2,2:53.0,New Orleans full timeout,,51,47
175,2,2:40.0,Personal foul by J. Ingles (drawn by J. Holiday),,51,47
176,2,2:27.0,A. Davis misses 2-pt hook shot from 5 ft,,51,47
177,2,2:20.0,Offensive rebound by A. Davis,,51,47
178,2,2:20.0,A. Davis makes 2-pt dunk at rim,,53,47
179,2,2:07.0,,J. Johnson makes 2-pt jump shot from 6 ft (assist by J. Ingles),53,49
180,2,1:56.0,E. Moore makes 3-pt jump shot from 24 ft (assist by A. Davis),,56,49
181,2,1:40.0,,R. Hood misses 3-pt jump shot from 23 ft,56,49
182,2,1:36.0,Defensive rebound by A. Davis,,56,49
183,2,1:30.0,J. Holiday misses 3-pt jump shot from 24 ft,,56,49
184,2,1:26.0,,Defensive rebound by J. Ingles,56,49
185,2,1:19.0,,D. Favors makes 2-pt layup at rim (assist by J. Ingles),56,51
186,2,0:57.0,D. Cunningham misses 3-pt jump shot from 23 ft,,56,51
187,2,0:55.0,,Defensive rebound by J. Ingles,56,51
188,2,0:49.0,,J. Johnson makes 2-pt jump shot from 5 ft (assist by J. Ingles),56,53
189,2,0:39.0,D. Miller misses 3-pt jump shot from 25 ft,,56,53
190,2,0:37.0,,Defensive rebound by Team,56,53
191,2,0:25.0,,J. Johnson makes 2-pt jump shot from 13 ft,56,55
192,2,0:04.0,A. Davis makes 2-pt layup from 2 ft (assist by J. Holiday),,58,55
193,2,0:00.0,,D. Mitchell misses 3-pt jump shot from 32 ft,58,55
194,2,0:00.0,,Offensive rebound by Team,58,55
195,3,11:40.0,,R. Rubio makes 2-pt jump shot from 9 ft,58,57
196,3,11:22.0,,Violation by J. Ingles (kicked ball),58,57
197,3,11:10.0,Turnover by J. Holiday (bad pass; steal by R. Rubio),,58,57
198,3,11:05.0,,J. Ingles misses 3-pt jump shot from 24 ft,58,57
199,3,11:04.0,Defensive rebound by Team,,58,57
200,3,11:04.0,,Loose ball foul by J. Jerebko (drawn by D. Cousins),58,57
201,3,10:51.0,J. Holiday misses 3-pt jump shot from 25 ft,,58,57
202,3,10:47.0,,Defensive rebound by D. Favors,58,57
203,3,10:40.0,,R. Rubio makes 2-pt layup from 2 ft (assist by D. Mitchell),58,59
204,3,10:23.0,R. Rondo misses 2-pt jump shot from 15 ft,,58,59
205,3,10:22.0,Offensive rebound by Team,,58,59
206,3,10:22.0,,Loose ball foul by D. Mitchell (drawn by A. Davis),58,59
207,3,10:13.0,Personal foul by D. Mitchell (drawn by D. Cousins),,58,59
208,3,10:08.0,R. Rondo makes 2-pt layup from 1 ft,,60,59
209,3,9:56.0,,R. Rubio makes 2-pt layup from 2 ft (assist by D. Favors),60,61
210,3,9:44.0,J. Holiday makes 2-pt jump shot from 13 ft,,62,61
211,3,9:26.0,,D. Mitchell misses 2-pt jump shot from 10 ft,62,61
212,3,9:22.0,,Offensive rebound by D. Favors,62,61
213,3,9:21.0,,R. Rubio misses 3-pt jump shot from 25 ft,62,61
214,3,9:21.0,Defensive rebound by J. Holiday,,62,61
215,3,9:09.0,,Violation by J. Ingles (kicked ball),62,61
216,3,9:08.0,Turnover by R. Rondo (bad pass),,62,61
217,3,8:48.0,,Turnover by J. Ingles (step out of bounds),62,61
218,3,8:30.0,R. Rondo makes 2-pt jump shot from 9 ft,,64,61
219,3,8:24.0,,D. Mitchell misses 3-pt jump shot from 24 ft,64,61
220,3,8:22.0,Defensive rebound by D. Cousins,,64,61
221,3,8:00.0,A. Davis makes 2-pt jump shot from 20 ft (assist by E. Moore),,66,61
222,3,7:42.0,,D. Favors misses 2-pt layup from 3 ft,66,61
223,3,7:40.0,Defensive rebound by D. Cousins,,66,61
224,3,7:39.0,Turnover by D. Cousins (bad pass; steal by R. Rubio),,66,61
225,3,7:30.0,,R. Rubio makes 2-pt jump shot from 16 ft,66,63
226,3,7:15.0,R. Rondo misses 3-pt jump shot from 22 ft,,66,63
227,3,7:12.0,,Defensive rebound by D. Favors,66,63
228,3,6:54.0,,R. Rubio misses 2-pt jump shot from 11 ft,66,63
229,3,6:52.0,Defensive rebound by A. Davis,,66,63
230,3,6:46.0,Turnover by J. Holiday (out of bounds lost ball),,66,63
231,3,6:46.0,,Utah full timeout,66,63
232,3,6:46.0,,R. Hood enters the game for R. Rubio,66,63
233,3,6:46.0,,J. Johnson enters the game for J. Jerebko,66,63
234,3,6:34.0,,J. Ingles misses 3-pt jump shot from 24 ft,66,63
235,3,6:31.0,Defensive rebound by A. Davis,,66,63
236,3,6:19.0,A. Davis misses 2-pt hook shot from 5 ft,,66,63
237,3,6:17.0,,Defensive rebound by J. Johnson,66,63
238,3,6:09.0,,Turnover by R. Hood (bad pass; steal by A. Davis),66,63
239,3,5:53.0,E. Moore misses 3-pt jump shot from 25 ft,,66,63
240,3,5:50.0,,Defensive rebound by D. Favors,66,63
241,3,5:42.0,,D. Mitchell misses 3-pt jump shot from 24 ft,66,63
242,3,5:40.0,Defensive rebound by A. Davis,,66,63
243,3,5:29.0,J. Holiday misses 2-pt layup from 3 ft (block by D. Favors),,66,63
244,3,5:29.0,Offensive rebound by Team,,66,63
245,3,5:24.0,Turnover by E. Moore (bad pass; steal by J. Ingles),,66,63
246,3,5:21.0,,J. Ingles makes 2-pt layup from 1 ft,66,65
247,3,5:07.0,Turnover by J. Holiday (out of bounds lost ball),,66,65
248,3,5:00.0,,D. Favors misses 2-pt jump shot from 8 ft,66,65
249,3,4:57.0,Defensive rebound by A. Davis,,66,65
250,3,4:50.0,D. Cousins makes 3-pt jump shot from 28 ft (assist by J. Holiday),,69,65
251,3,4:31.0,,Personal foul by D. Cousins (drawn by J. Johnson),69,65
252,3,4:31.0,D. Miller enters the game for D. Cousins,,69,65
253,3,4:31.0,D. Cunningham enters the game for R. Rondo,,69,65
254,3,4:21.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by J. Ingles),69,68
255,3,4:04.0,A. Davis misses 2-pt layup from 4 ft,,69,68
256,3,4:04.0,,Defensive rebound by J. Johnson,69,68
257,3,3:55.0,,D. Mitchell makes 3-pt jump shot from 22 ft (assist by R. Hood),69,71
258,3,3:42.0,,Violation by D. Mitchell (kicked ball),69,71
259,3,3:42.0,New Orleans full timeout,,69,71
260,3,3:42.0,I. Clark enters the game for E. Moore,,69,71
261,3,3:32.0,Shooting foul by D. Favors (drawn by A. Davis),,69,71
262,3,3:32.0,A. Davis makes free throw 1 of 2,,70,71
263,3,3:32.0,A. Davis makes free throw 2 of 2,,71,71
264,3,3:14.0,,J. Johnson misses 2-pt jump shot from 10 ft,71,71
265,3,3:11.0,Defensive rebound by A. Davis,,71,71
266,3,3:00.0,A. Davis misses 2-pt jump shot from 21 ft,,71,71
267,3,2:57.0,,Defensive rebound by J. Ingles,71,71
268,3,2:39.0,,D. Mitchell misses 3-pt jump shot from 27 ft,71,71
269,3,2:35.0,Defensive rebound by A. Davis,,71,71
270,3,2:26.0,J. Holiday makes 2-pt layup from 1 ft,,73,71
271,3,2:07.0,,Shooting foul by J. Holiday (drawn by D. Favors),73,71
272,3,2:07.0,,D. Favors makes free throw 1 of 2,73,72
273,3,2:07.0,,A. Burks enters the game for J. Ingles,73,72
274,3,2:07.0,,R. Rubio enters the game for D. Mitchell,73,72
275,3,2:07.0,J. Nelson enters the game for J. Holiday,,73,72
276,3,2:07.0,,D. Favors misses free throw 2 of 2,73,72
277,3,2:05.0,Defensive rebound by A. Davis,,73,72
278,3,1:54.0,J. Nelson misses 3-pt jump shot from 24 ft,,73,72
279,3,1:52.0,Offensive rebound by A. Davis,,73,72
280,3,1:41.0,,E. Udoh enters the game for D. Favors,73,72
281,3,1:32.0,A. Davis makes 2-pt jump shot from 18 ft (assist by J. Nelson),,75,72
282,3,1:14.0,,J. Johnson misses 3-pt jump shot from 26 ft,75,72
283,3,1:11.0,Defensive rebound by D. Cunningham,,75,72
284,3,0:54.0,D. Cunningham makes 3-pt jump shot from 23 ft (assist by I. Clark),,78,72
285,3,0:38.0,,E. Udoh misses 2-pt jump shot from 7 ft,78,72
286,3,0:35.0,Defensive rebound by A. Davis,,78,72
287,3,0:26.0,A. Davis makes 3-pt jump shot from 26 ft (assist by J. Nelson),,81,72
288,3,0:00.0,,R. Hood misses 3-pt jump shot from 23 ft,81,72
289,3,0:00.0,,Offensive rebound by Team,81,72
290,4,11:53.0,Personal foul by E. Udoh (drawn by D. Cousins),,81,72
291,4,11:47.0,Turnover by D. Cousins (bad pass),,81,72
292,4,11:36.0,,R. Hood misses 3-pt jump shot from 24 ft,81,72
293,4,11:33.0,Defensive rebound by J. Nelson,,81,72
294,4,11:12.0,D. Cunningham makes 2-pt layup from 3 ft,,83,72
295,4,11:12.0,Shooting foul by J. Johnson (drawn by D. Cunningham),,83,72
296,4,11:12.0,D. Cunningham makes free throw 1 of 1,,84,72
297,4,10:50.0,,R. Hood misses 2-pt jump shot from 12 ft,84,72
298,4,10:46.0,Defensive rebound by D. Cousins,,84,72
299,4,10:28.0,D. Cousins misses 3-pt jump shot from 25 ft,,84,72
300,4,10:23.0,,Defensive rebound by J. Johnson,84,72
301,4,10:04.0,,A. Burks makes 2-pt dunk from 1 ft (assist by E. Udoh),84,74
302,4,9:50.0,J. Nelson misses 2-pt layup from 2 ft,,84,74
303,4,9:48.0,,Defensive rebound by R. Hood,84,74
304,4,9:44.0,,A. Burks makes 2-pt jump shot from 3 ft (assist by R. Rubio),84,76
305,4,9:44.0,,Shooting foul by I. Clark (drawn by A. Burks),84,76
306,4,9:44.0,New Orleans full timeout,,84,76
307,4,9:44.0,,D. Mitchell enters the game for R. Rubio,84,76
308,4,9:44.0,E. Moore enters the game for I. Clark,,84,76
309,4,9:44.0,,A. Burks makes free throw 1 of 1,84,77
310,4,9:25.0,D. Miller misses 3-pt jump shot from 23 ft,,84,77
311,4,9:22.0,,Defensive rebound by A. Burks,84,77
312,4,9:19.0,Offensive charge foul by A. Burks (drawn by J. Nelson),,84,77
313,4,9:19.0,,Turnover by A. Burks (offensive foul),84,77
314,4,9:09.0,Turnover by E. Moore (lost ball; steal by E. Udoh),,84,77
315,4,9:04.0,,D. Mitchell misses 2-pt layup from 1 ft,84,77
316,4,8:59.0,,Offensive rebound by E. Udoh,84,77
317,4,8:59.0,,E. Udoh makes 2-pt layup at rim,84,79
318,4,8:39.0,E. Moore misses 2-pt jump shot from 21 ft,,84,79
319,4,8:37.0,,Defensive rebound by A. Burks,84,79
320,4,8:28.0,,J. Johnson misses 2-pt hook shot from 5 ft,84,79
321,4,8:25.0,Defensive rebound by D. Cousins,,84,79
322,4,8:07.0,J. Nelson misses 2-pt jump shot from 9 ft,,84,79
323,4,8:06.0,,Defensive rebound by D. Mitchell,84,79
324,4,8:03.0,,Shooting foul by D. Miller (drawn by A. Burks),84,79
325,4,8:03.0,,A. Burks makes free throw 1 of 2,84,80
326,4,8:03.0,,J. Jerebko enters the game for R. Hood,84,80
327,4,8:03.0,,R. Rubio enters the game for J. Johnson,84,80
328,4,8:03.0,J. Holiday enters the game for D. Cunningham,,84,80
329,4,8:03.0,A. Davis enters the game for E. Moore,,84,80
330,4,8:03.0,,A. Burks makes free throw 2 of 2,84,81
331,4,7:49.0,A. Davis misses 2-pt jump shot from 20 ft,,84,81
332,4,7:47.0,,Defensive rebound by A. Burks,84,81
333,4,7:41.0,,R. Rubio misses 2-pt jump shot from 11 ft,84,81
334,4,7:37.0,Defensive rebound by D. Cousins,,84,81
335,4,7:30.0,Personal foul by E. Udoh (drawn by D. Cousins),,84,81
336,4,7:20.0,A. Davis misses 2-pt layup from 3 ft,,84,81
337,4,7:20.0,Offensive rebound by D. Cousins,,84,81
338,4,7:20.0,Shooting foul by R. Rubio (drawn by D. Cousins),,84,81
339,4,7:20.0,D. Cousins makes free throw 1 of 2,,85,81
340,4,7:20.0,D. Cousins makes free throw 2 of 2,,86,81
341,4,7:04.0,,D. Mitchell misses 3-pt jump shot from 24 ft,86,81
342,4,7:00.0,,Offensive rebound by E. Udoh,86,81
343,4,6:45.0,,Turnover by A. Burks (lost ball; steal by D. Cousins),86,81
344,4,6:32.0,Shooting foul by J. Jerebko (drawn by A. Davis),,86,81
345,4,6:32.0,A. Davis makes free throw 1 of 2,,87,81
346,4,6:32.0,,J. Ingles enters the game for A. Burks,87,81
347,4,6:32.0,,D. Favors enters the game for E. Udoh,87,81
348,4,6:32.0,A. Davis makes free throw 2 of 2,,88,81
349,4,6:22.0,,Personal foul by J. Holiday (drawn by D. Favors),88,81
350,4,6:13.0,,Personal foul by D. Miller (drawn by J. Ingles),88,81
351,4,6:00.0,,J. Jerebko misses 2-pt jump shot from 17 ft,88,81
352,4,5:58.0,Defensive rebound by J. Holiday,,88,81
353,4,5:45.0,A. Davis makes 2-pt jump shot from 4 ft,,90,81
354,4,5:45.0,Shooting foul by R. Rubio (drawn by A. Davis),,90,81
355,4,5:45.0,,J. Johnson enters the game for R. Rubio,90,81
356,4,5:45.0,,R. Hood enters the game for J. Jerebko,90,81
357,4,5:45.0,A. Davis makes free throw 1 of 1,,91,81
358,4,5:32.0,,Turnover by D. Mitchell (lost ball; steal by J. Holiday),91,81
359,4,5:19.0,A. Davis misses 2-pt jump shot from 10 ft,,91,81
360,4,5:16.0,,Defensive rebound by J. Johnson,91,81
361,4,5:04.0,,D. Mitchell misses 3-pt jump shot from 22 ft,91,81
362,4,5:01.0,Defensive rebound by D. Cousins,,91,81
363,4,4:40.0,A. Davis misses 3-pt jump shot from 25 ft,,91,81
364,4,4:38.0,,Defensive rebound by D. Favors,91,81
365,4,4:34.0,,Utah full timeout,91,81
366,4,4:34.0,,R. Rubio enters the game for D. Mitchell,91,81
367,4,4:15.0,,J. Johnson makes 2-pt jump shot from 11 ft (assist by R. Hood),91,83
368,4,3:56.0,J. Nelson misses 2-pt layup from 2 ft,,91,83
369,4,3:50.0,Offensive rebound by D. Cousins,,91,83
370,4,3:50.0,D. Cousins makes 2-pt layup at rim,,93,83
371,4,3:43.0,,D. Favors makes 2-pt jump shot from 11 ft (assist by R. Rubio),93,85
372,4,3:24.0,D. Cousins misses 3-pt jump shot from 26 ft,,93,85
373,4,3:23.0,Offensive rebound by A. Davis,,93,85
374,4,3:23.0,A. Davis makes 2-pt layup at rim,,95,85
375,4,3:23.0,Shooting foul by J. Johnson (drawn by A. Davis),,95,85
376,4,3:23.0,,D. Mitchell enters the game for R. Rubio,95,85
377,4,3:23.0,E. Moore enters the game for J. Nelson,,95,85
378,4,3:23.0,A. Davis makes free throw 1 of 1,,96,85
379,4,3:17.0,,Shooting foul by D. Cousins (drawn by D. Mitchell),96,85
380,4,3:17.0,,D. Mitchell makes free throw 1 of 2,96,86
381,4,3:17.0,,D. Mitchell makes free throw 2 of 2,96,87
382,4,3:17.0,New Orleans full timeout,,96,87
