,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,INDIANA_ACTION,CLEVELAND_SCORE,INDIANA_SCORE
127,2,8:31.0,Defensive rebound by T. Thompson,,38,22
128,2,8:28.0,Shooting block foul by A. Jefferson (drawn by L. James),,38,22
129,2,8:28.0,L. James makes free throw 1 of 2,,39,22
130,2,8:28.0,L. James makes free throw 2 of 2,,40,22
131,2,8:10.0,,A. Jefferson makes 2-pt jump shot from 12 ft (assist by C. Joseph),40,24
132,2,8:10.0,,Shooting foul by T. Thompson (drawn by A. Jefferson),40,24
133,2,8:10.0,,T. Young enters the game for T. Leaf,40,24
134,2,8:10.0,K. Love enters the game for T. Thompson,,40,24
135,2,8:10.0,,A. Jefferson misses free throw 1 of 1,40,24
136,2,8:08.0,Defensive rebound by L. James,,40,24
137,2,8:04.0,J. Green makes 2-pt layup from 2 ft (assist by L. James),,42,24
138,2,8:04.0,Shooting block foul by A. Jefferson (drawn by J. Green),,42,24
139,2,8:04.0,,D. Sabonis enters the game for A. Jefferson,42,24
140,2,8:04.0,J. Green makes free throw 1 of 1,,43,24
141,2,7:52.0,,Turnover by B. Bogdanović (bad pass; steal by K. Love),43,24
142,2,7:46.0,L. James makes 3-pt jump shot from 25 ft,,46,24
143,2,7:25.0,,T. Young makes 3-pt jump shot from 23 ft (assist by C. Joseph),46,27
144,2,7:19.0,,V. Oladipo enters the game for C. Joseph,46,27
145,2,7:12.0,J. Green makes 2-pt layup from 1 ft (assist by L. James),,48,27
146,2,6:53.0,,Turnover by V. Oladipo (lost ball; steal by K. Love),48,27
147,2,6:48.0,Turnover by K. Korver (bad pass),,48,27
148,2,6:48.0,,Indiana full timeout,48,27
149,2,6:48.0,,D. Collison enters the game for B. Bogdanović,48,27
150,2,6:48.0,J. Smith enters the game for C. Osman,,48,27
151,2,6:38.0,,Turnover by L. Stephenson (bad pass; steal by L. James),48,27
152,2,6:35.0,Shooting block foul by T. Young (drawn by L. James),,48,27
153,2,6:35.0,L. James makes free throw 1 of 2,,49,27
154,2,6:35.0,L. James misses free throw 2 of 2,,49,27
155,2,6:33.0,,Defensive rebound by D. Sabonis,49,27
156,2,6:13.0,,D. Collison makes 2-pt jump shot from 20 ft,49,29
157,2,5:54.0,Personal foul by D. Sabonis (drawn by K. Love),,49,29
158,2,5:48.0,K. Love misses 2-pt layup from 1 ft,,49,29
159,2,5:46.0,,Defensive rebound by L. Stephenson,49,29
160,2,5:40.0,,L. Stephenson misses 2-pt layup from 6 ft,49,29
161,2,5:36.0,Defensive rebound by J. Green,,49,29
162,2,5:30.0,J. Smith makes 2-pt layup from 2 ft,,51,29
163,2,5:09.0,,T. Young makes 3-pt jump shot from 26 ft (assist by L. Stephenson),51,32
164,2,4:55.0,Turnover by L. James (bad pass; steal by L. Stephenson),,51,32
165,2,4:49.0,,L. Stephenson misses 3-pt jump shot from 24 ft,51,32
166,2,4:47.0,Defensive rebound by K. Love,,51,32
167,2,4:28.0,L. James misses 3-pt jump shot from 28 ft,,51,32
168,2,4:23.0,,Defensive rebound by D. Sabonis,51,32
169,2,4:14.0,,D. Collison makes 2-pt jump shot from 20 ft,51,34
170,2,4:12.0,Cleveland full timeout,,51,34
171,2,4:12.0,,B. Bogdanović enters the game for L. Stephenson,51,34
172,2,4:12.0,J. Calderón enters the game for K. Korver,,51,34
173,2,4:12.0,J. Crowder enters the game for J. Green,,51,34
174,2,3:46.0,K. Love makes 2-pt layup from 1 ft,,53,34
175,2,3:28.0,,V. Oladipo makes 2-pt jump shot from 17 ft,53,36
176,2,3:15.0,J. Calderón makes 2-pt layup at rim (assist by L. James),,55,36
177,2,2:54.0,,Turnover by D. Collison (bad pass; steal by L. James),55,36
178,2,2:48.0,K. Love misses 3-pt jump shot from 28 ft,,55,36
179,2,2:46.0,,Defensive rebound by D. Sabonis,55,36
180,2,2:41.0,,V. Oladipo misses 2-pt layup from 1 ft,55,36
181,2,2:38.0,Defensive rebound by J. Calderón,,55,36
182,2,2:29.0,Turnover by J. Crowder (lost ball; steal by V. Oladipo),,55,36
183,2,2:22.0,,D. Collison makes 2-pt layup from 1 ft (assist by D. Sabonis),55,38
184,2,1:59.0,J. Calderón misses 2-pt jump shot from 19 ft,,55,38
185,2,1:56.0,,Defensive rebound by D. Sabonis,55,38
186,2,1:48.0,,D. Sabonis misses 2-pt jump shot from 18 ft,55,38
187,2,1:44.0,Defensive rebound by K. Love,,55,38
188,2,1:30.0,J. Crowder misses 3-pt jump shot from 25 ft,,55,38
189,2,1:28.0,,Defensive rebound by V. Oladipo,55,38
190,2,1:22.0,,V. Oladipo makes 2-pt layup at rim,55,40
191,2,1:02.0,L. James misses 3-pt jump shot from 27 ft,,55,40
192,2,1:00.0,,Defensive rebound by D. Sabonis,55,40
193,2,0:54.0,,T. Young makes 2-pt layup at rim (assist by D. Collison),55,42
194,2,0:46.0,,L. Stephenson enters the game for D. Sabonis,55,42
195,2,0:46.0,J. Green enters the game for K. Love,,55,42
196,2,0:31.0,J. Smith makes 2-pt jump shot from 18 ft,,57,42
197,2,0:09.0,,Shooting foul by J. Calderón (drawn by D. Collison),57,42
198,2,0:09.0,,D. Collison makes free throw 1 of 2,57,43
199,2,0:09.0,,C. Joseph enters the game for B. Bogdanović,57,43
200,2,0:09.0,K. Korver enters the game for J. Green,,57,43
201,2,0:09.0,,D. Collison makes free throw 2 of 2,57,44
202,2,0:04.0,Shooting foul by D. Collison (drawn by J. Calderón),,57,44
203,2,0:04.0,J. Calderón misses free throw 1 of 2,,57,44
204,2,0:04.0,Offensive rebound by Team,,57,44
205,2,0:04.0,C. Osman enters the game for L. James,,57,44
206,2,0:04.0,J. Green enters the game for K. Korver,,57,44
207,2,0:04.0,J. Calderón makes free throw 2 of 2,,58,44
208,2,0:00.0,,V. Oladipo misses 2-pt layup from 9 ft,58,44
209,2,0:00.0,,Offensive rebound by Team,58,44
210,2,0:00.0,T. Thompson enters the game for J. Calderón,,58,44
211,3,11:46.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by D. Sabonis),58,47
212,3,11:23.0,Turnover by K. Love (lost ball; steal by D. Collison),,58,47
213,3,11:10.0,,D. Sabonis makes 2-pt layup from 1 ft,58,49
214,3,10:48.0,Personal foul by B. Bogdanović (drawn by K. Love),,58,49
215,3,10:34.0,Turnover by Team (shot clock),,58,49
216,3,10:20.0,,D. Sabonis makes 2-pt layup from 1 ft,58,51
217,3,10:19.0,Cleveland full timeout,,58,51
218,3,10:05.0,L. James misses 2-pt layup from 1 ft,,58,51
219,3,10:03.0,,Defensive rebound by D. Sabonis,58,51
220,3,9:59.0,,D. Collison makes 2-pt jump shot from 19 ft,58,53
221,3,9:37.0,K. Love misses 2-pt jump shot from 13 ft,,58,53
222,3,9:35.0,,Defensive rebound by D. Sabonis,58,53
223,3,9:28.0,,Turnover by T. Young (bad pass; steal by J. Crowder),58,53
224,3,9:20.0,J. Calderón misses 3-pt jump shot from 26 ft,,58,53
225,3,9:16.0,,Defensive rebound by T. Young,58,53
226,3,9:13.0,,T. Young misses 2-pt layup from 9 ft (block by J. Crowder),58,53
227,3,9:12.0,,Offensive rebound by T. Young,58,53
228,3,9:11.0,,T. Young misses 2-pt layup from 2 ft,58,53
229,3,9:10.0,,Offensive rebound by D. Sabonis,58,53
230,3,9:10.0,,D. Sabonis makes 2-pt layup from 1 ft,58,55
231,3,8:43.0,L. James makes 3-pt jump shot from 28 ft,,61,55
232,3,8:34.0,,V. Oladipo misses 2-pt layup from 2 ft (block by J. Crowder),61,55
233,3,8:34.0,Defensive rebound by J. Smith,,61,55
234,3,8:25.0,J. Crowder misses 2-pt layup at rim,,61,55
235,3,8:25.0,,Defensive rebound by D. Sabonis,61,55
236,3,8:15.0,,D. Collison makes 2-pt layup from 2 ft,61,57
237,3,7:51.0,L. James misses 3-pt jump shot from 22 ft,,61,57
238,3,7:50.0,Offensive rebound by K. Love,,61,57
239,3,7:49.0,K. Love makes 2-pt layup at rim,,63,57
240,3,7:34.0,,D. Sabonis misses 2-pt jump shot from 16 ft,63,57
241,3,7:33.0,Defensive rebound by L. James,,63,57
242,3,7:21.0,K. Love makes 2-pt layup at rim (assist by J. Smith),,65,57
243,3,7:06.0,,V. Oladipo makes 3-pt jump shot from 26 ft (assist by T. Young),65,60
244,3,6:42.0,J. Smith makes 3-pt jump shot from 23 ft (assist by L. James),,68,60
245,3,6:19.0,,D. Sabonis misses 2-pt jump shot from 19 ft,68,60
246,3,6:17.0,Defensive rebound by J. Calderón,,68,60
247,3,6:15.0,Shooting foul by D. Sabonis (drawn by J. Crowder),,68,60
248,3,6:15.0,J. Crowder misses free throw 1 of 2,,68,60
249,3,6:15.0,Offensive rebound by Team,,68,60
250,3,6:15.0,J. Crowder misses free throw 2 of 2,,68,60
251,3,6:14.0,,Defensive rebound by D. Sabonis,68,60
252,3,5:59.0,,T. Young misses 2-pt layup at rim,68,60
253,3,5:55.0,Defensive rebound by J. Smith,,68,60
254,3,5:52.0,Shooting foul by D. Sabonis (drawn by K. Love),,68,60
255,3,5:52.0,K. Love makes free throw 1 of 2,,69,60
256,3,5:52.0,,L. Stephenson enters the game for D. Sabonis,69,60
257,3,5:52.0,K. Love makes free throw 2 of 2,,70,60
258,3,5:38.0,,T. Young misses 3-pt jump shot from 27 ft,70,60
259,3,5:35.0,Defensive rebound by J. Calderón,,70,60
260,3,5:23.0,L. James makes 2-pt layup at rim (assist by J. Calderón),,72,60
261,3,5:09.0,,V. Oladipo misses 3-pt jump shot from 26 ft,72,60
262,3,5:06.0,Defensive rebound by K. Love,,72,60
263,3,4:59.0,Turnover by L. James (bad pass; steal by D. Collison),,72,60
264,3,4:55.0,,D. Collison makes 2-pt layup from 1 ft,72,62
265,3,4:32.0,Turnover by L. James (bad pass; steal by T. Young),,72,62
266,3,4:27.0,,D. Collison makes 3-pt jump shot from 26 ft (assist by V. Oladipo),72,65
267,3,4:25.0,Cleveland full timeout,,72,65
268,3,4:25.0,C. Osman enters the game for K. Love,,72,65
269,3,4:25.0,J. Green enters the game for J. Smith,,72,65
270,3,4:04.0,J. Green misses 2-pt jump shot from 14 ft,,72,65
271,3,4:02.0,,Defensive rebound by L. Stephenson,72,65
272,3,3:58.0,,Shooting foul by J. Crowder (drawn by L. Stephenson),72,65
273,3,3:58.0,,L. Stephenson makes free throw 1 of 2,72,66
274,3,3:58.0,,L. Stephenson misses free throw 2 of 2,72,66
275,3,3:56.0,Defensive rebound by L. James,,72,66
276,3,3:49.0,L. James misses 2-pt layup from 6 ft,,72,66
277,3,3:46.0,,Defensive rebound by L. Stephenson,72,66
278,3,3:43.0,,L. Stephenson misses 2-pt jump shot from 17 ft,72,66
279,3,3:41.0,Defensive rebound by C. Osman,,72,66
280,3,3:29.0,L. James misses 2-pt layup from 4 ft,,72,66
281,3,3:26.0,,Defensive rebound by T. Young,72,66
282,3,3:16.0,,Offensive foul by T. Young (drawn by C. Osman),72,66
283,3,3:16.0,,Turnover by T. Young (offensive foul),72,66
284,3,2:58.0,J. Crowder misses 3-pt jump shot from 28 ft,,72,66
285,3,2:54.0,,Defensive rebound by L. Stephenson,72,66
286,3,2:44.0,,B. Bogdanović makes 3-pt jump shot from 22 ft (assist by T. Young),72,69
287,3,2:25.0,Offensive foul by J. Calderón (drawn by B. Bogdanović),,72,69
288,3,2:25.0,Turnover by J. Calderón (offensive foul),,72,69
289,3,2:25.0,K. Korver enters the game for J. Calderón,,72,69
290,3,2:25.0,T. Thompson enters the game for J. Crowder,,72,69
291,3,2:25.0,,A. Jefferson enters the game for T. Young,72,69
292,3,2:17.0,,V. Oladipo makes 2-pt layup from 1 ft (assist by L. Stephenson),72,71
293,3,2:00.0,L. James makes 2-pt layup at rim,,74,71
294,3,1:48.0,,L. Stephenson makes 3-pt jump shot from 26 ft (assist by D. Collison),74,74
295,3,1:21.0,L. James misses 2-pt jump shot from 11 ft,,74,74
296,3,1:19.0,,Defensive rebound by L. Stephenson,74,74
297,3,1:15.0,,A. Jefferson misses 2-pt jump shot from 7 ft,74,74
298,3,1:13.0,Defensive rebound by K. Korver,,74,74
299,3,1:03.0,J. Green misses 2-pt layup from 8 ft,,74,74
300,3,1:00.0,,Defensive rebound by A. Jefferson,74,74
301,3,0:56.0,,V. Oladipo misses 2-pt jump shot from 8 ft,74,74
302,3,0:54.0,Defensive rebound by C. Osman,,74,74
303,3,0:49.0,Personal foul by L. Stephenson (drawn by C. Osman),,74,74
304,3,0:49.0,,C. Joseph enters the game for B. Bogdanović,74,74
305,3,0:49.0,J. Crowder enters the game for L. James,,74,74
306,3,0:39.0,C. Osman misses 2-pt layup from 4 ft,,74,74
307,3,0:36.0,Offensive rebound by T. Thompson,,74,74
308,3,0:34.0,K. Korver misses 3-pt jump shot from 27 ft,,74,74
309,3,0:30.0,,Defensive rebound by A. Jefferson,74,74
310,3,0:10.0,,D. Collison makes 2-pt jump shot from 18 ft,74,76
311,3,0:01.0,J. Green misses 2-pt layup from 1 ft (block by L. Stephenson),,74,76
312,3,0:01.0,Offensive rebound by T. Thompson,,74,76
313,3,0:00.0,T. Thompson misses 2-pt layup at rim,,74,76
314,3,0:00.0,Offensive rebound by Team,,74,76
315,4,11:46.0,K. Korver misses 3-pt jump shot from 27 ft,,74,76
316,4,11:43.0,Offensive rebound by C. Osman,,74,76
317,4,11:43.0,C. Osman makes 2-pt layup from 1 ft,,76,76
318,4,11:22.0,,A. Jefferson misses 2-pt hook shot from 7 ft,76,76
319,4,11:20.0,Defensive rebound by C. Osman,,76,76
320,4,11:14.0,,Violation by A. Jefferson (kicked ball),76,76
321,4,11:14.0,,T. Young enters the game for T. Leaf,76,76
322,4,11:00.0,K. Love makes 2-pt jump shot from 18 ft (assist by K. Korver),,78,76
323,4,10:47.0,,Personal block foul by C. Osman (drawn by T. Young),78,76
324,4,10:40.0,,D. Collison makes 2-pt jump shot from 18 ft,78,78
325,4,10:15.0,C. Osman makes 3-pt jump shot from 25 ft (assist by T. Thompson),,81,78
326,4,9:47.0,,A. Jefferson misses 2-pt jump shot from 13 ft,81,78
327,4,9:43.0,,Offensive rebound by T. Young,81,78
328,4,9:43.0,,T. Young makes 2-pt layup at rim,81,80
329,4,9:20.0,Shooting foul by D. Collison (drawn by C. Osman),,81,80
330,4,9:20.0,C. Osman makes free throw 1 of 2,,82,80
331,4,9:20.0,C. Osman misses free throw 2 of 2,,82,80
332,4,9:18.0,,Defensive rebound by L. Stephenson,82,80
333,4,9:01.0,,D. Collison misses 2-pt jump shot from 16 ft,82,80
334,4,8:57.0,Defensive rebound by J. Green,,82,80
335,4,8:52.0,C. Osman misses 3-pt jump shot from 23 ft,,82,80
336,4,8:50.0,,Defensive rebound by L. Stephenson,82,80
337,4,8:45.0,,Turnover by L. Stephenson (lost ball; steal by C. Osman),82,80
338,4,8:43.0,,V. Oladipo enters the game for D. Collison,82,80
339,4,8:43.0,L. James enters the game for J. Green,,82,80
340,4,8:26.0,Turnover by C. Osman (traveling),,82,80
341,4,8:03.0,,L. Stephenson makes 3-pt jump shot from 26 ft,82,83
342,4,7:53.0,Technical foul by L. James,,82,83
343,4,7:53.0,,V. Oladipo makes technical free throw,82,84
344,4,7:49.0,K. Korver misses 3-pt jump shot from 26 ft,,82,84
345,4,7:46.0,,Defensive rebound by A. Jefferson,82,84
346,4,7:33.0,,V. Oladipo misses 3-pt jump shot from 26 ft,82,84
347,4,7:30.0,Defensive rebound by K. Love,,82,84
348,4,7:22.0,,Offensive charge foul by K. Love (drawn by T. Young),82,84
349,4,7:22.0,Turnover by K. Love (offensive foul),,82,84
350,4,7:22.0,J. Smith enters the game for K. Korver,,82,84
351,4,7:22.0,,Indiana full timeout,82,84
352,4,7:22.0,J. Calderón enters the game for C. Osman,,82,84
353,4,7:13.0,,V. Oladipo misses 2-pt jump shot from 19 ft,82,84
354,4,7:10.0,Defensive rebound by T. Thompson,,82,84
355,4,6:57.0,K. Love makes 3-pt jump shot from 26 ft (assist by L. James),,85,84
356,4,6:37.0,,T. Young misses 3-pt jump shot from 27 ft,85,84
357,4,6:34.0,Defensive rebound by T. Thompson,,85,84
358,4,6:23.0,L. James makes 2-pt jump shot from 10 ft,,87,84
359,4,6:06.0,,T. Young misses 2-pt layup at rim,87,84
360,4,6:04.0,Defensive rebound by K. Love,,87,84
361,4,5:56.0,L. James misses 3-pt jump shot from 28 ft,,87,84
362,4,5:52.0,Offensive rebound by T. Thompson,,87,84
363,4,5:46.0,L. James makes 2-pt layup at rim,,89,84
364,4,5:46.0,,Indiana full timeout,89,84
365,4,5:46.0,,D. Collison enters the game for C. Joseph,89,84
366,4,5:46.0,,D. Sabonis enters the game for A. Jefferson,89,84
367,4,5:34.0,,Shooting foul by T. Thompson (drawn by D. Sabonis),89,84
368,4,5:34.0,,D. Sabonis makes free throw 1 of 2,89,85
369,4,5:34.0,,D. Sabonis makes free throw 2 of 2,89,86
370,4,5:22.0,T. Thompson makes 2-pt layup at rim (assist by L. James),,91,86
371,4,4:55.0,,L. Stephenson makes 3-pt jump shot from 26 ft (assist by D. Collison),91,89
372,4,4:41.0,Personal foul by L. Stephenson (drawn by L. James),,91,89
373,4,4:32.0,K. Love makes 2-pt jump shot from 18 ft,,93,89
374,4,4:19.0,,D. Collison misses 2-pt jump shot from 17 ft,93,89
375,4,4:17.0,Defensive rebound by J. Calderón,,93,89
376,4,4:09.0,Personal foul by V. Oladipo (drawn by T. Thompson),,93,89
377,4,3:57.0,L. James makes 2-pt jump shot from 20 ft,,95,89
378,4,3:44.0,,Shooting foul by J. Calderón (drawn by D. Sabonis),95,89
379,4,3:44.0,,D. Sabonis makes free throw 1 of 2,95,90
380,4,3:44.0,,D. Sabonis makes free throw 2 of 2,95,91
381,4,3:33.0,K. Love misses 3-pt jump shot from 23 ft,,95,91
382,4,3:30.0,,Defensive rebound by D. Collison,95,91
383,4,3:27.0,,V. Oladipo misses 3-pt jump shot from 26 ft,95,91
384,4,3:24.0,Defensive rebound by L. James,,95,91
385,4,3:18.0,T. Thompson misses 2-pt layup at rim (block by D. Sabonis),,95,91
386,4,3:16.0,,Defensive rebound by L. Stephenson,95,91
387,4,3:13.0,,L. Stephenson makes 2-pt layup from 5 ft,95,93
388,4,3:11.0,Cleveland full timeout,,95,93
389,4,2:47.0,J. Smith misses 3-pt jump shot from 32 ft,,95,93
390,4,2:44.0,,Defensive rebound by V. Oladipo,95,93
391,4,2:41.0,,L. Stephenson misses 3-pt jump shot from 23 ft,95,93
392,4,2:38.0,,Offensive rebound by T. Young,95,93
393,4,2:20.0,,Personal foul by J. Smith (drawn by L. Stephenson),95,93
394,4,2:10.0,,V. Oladipo makes 3-pt jump shot from 25 ft,95,96
