,QUARTER,TIME_REMAINING,DENVER_ACTION,GOLDEN STATE_ACTION,DENVER_SCORE,GOLDEN STATE_SCORE
36,1,7:03.0,,J. Bell makes 2-pt jump shot from 13 ft,9,5
37,1,6:44.0,Turnover by M. Plumlee (bad pass; steal by D. Green),,9,5
38,1,6:39.0,,J. Bell makes 2-pt dunk at rim (assist by D. Green),9,7
39,1,6:22.0,Turnover by G. Harris (bad pass; steal by D. Green),,9,7
40,1,6:13.0,,P. McCaw makes 2-pt layup from 3 ft (assist by K. Thompson),9,9
41,1,5:47.0,N. Jokić misses 2-pt jump shot from 12 ft,,9,9
42,1,5:42.0,,Defensive rebound by K. Durant,9,9
43,1,5:34.0,,Shooting foul by W. Chandler (drawn by K. Durant),9,9
44,1,5:34.0,,K. Durant makes free throw 1 of 2,9,10
45,1,5:34.0,W. Barton enters the game for W. Chandler,,9,10
46,1,5:34.0,,K. Durant makes free throw 2 of 2,9,11
47,1,5:12.0,Shooting foul by P. McCaw (drawn by J. Murray),,9,11
48,1,5:12.0,J. Murray misses free throw 1 of 2,,9,11
49,1,5:12.0,Offensive rebound by Team,,9,11
50,1,5:12.0,,A. Iguodala enters the game for D. Green,9,11
51,1,5:12.0,T. Lyles enters the game for N. Jokić,,9,11
52,1,5:12.0,J. Murray makes free throw 2 of 2,,10,11
53,1,5:02.0,,J. Bell misses 2-pt layup from 2 ft,10,11
54,1,4:57.0,Defensive rebound by T. Lyles,,10,11
55,1,4:50.0,M. Plumlee misses 2-pt layup from 2 ft (block by J. Bell),,10,11
56,1,4:43.0,,Defensive rebound by J. Bell,10,11
57,1,4:42.0,,Turnover by J. Bell (lost ball; steal by M. Plumlee),10,11
58,1,4:40.0,G. Harris misses 2-pt jump shot from 7 ft,,10,11
59,1,4:40.0,Offensive rebound by M. Plumlee,,10,11
60,1,4:36.0,W. Barton misses 3-pt jump shot from 25 ft,,10,11
61,1,4:33.0,,Defensive rebound by J. Bell,10,11
62,1,4:30.0,,K. Thompson misses 3-pt jump shot from 26 ft,10,11
63,1,4:27.0,Defensive rebound by J. Murray,,10,11
64,1,4:14.0,T. Lyles misses 2-pt jump shot from 8 ft (block by K. Durant),,10,11
65,1,4:14.0,Offensive rebound by Team,,10,11
66,1,4:14.0,,N. Young enters the game for K. Thompson,10,11
67,1,4:14.0,T. Craig enters the game for J. Murray,,10,11
68,1,4:10.0,T. Lyles makes 3-pt jump shot from 26 ft (assist by W. Barton),,13,11
69,1,3:56.0,,K. Durant makes 2-pt jump shot from 16 ft (assist by A. Iguodala),13,13
70,1,3:35.0,Turnover by G. Harris (step out of bounds),,13,13
71,1,3:16.0,,N. Young misses 3-pt jump shot from 26 ft,13,13
72,1,3:13.0,,Offensive rebound by J. Bell,13,13
73,1,3:07.0,,N. Young makes 2-pt layup from 2 ft (assist by A. Iguodala),13,15
74,1,2:46.0,G. Harris makes 3-pt jump shot from 25 ft (assist by W. Barton),,16,15
75,1,2:38.0,,Shooting foul by T. Craig (drawn by K. Durant),16,15
76,1,2:38.0,,K. Durant makes free throw 1 of 2,16,16
77,1,2:38.0,,K. Looney enters the game for P. McCaw,16,16
78,1,2:38.0,,O. Casspi enters the game for J. Bell,16,16
79,1,2:38.0,M. Beasley enters the game for G. Harris,,16,16
80,1,2:38.0,N. Jokić enters the game for M. Plumlee,,16,16
81,1,2:38.0,,K. Durant makes free throw 2 of 2,16,17
82,1,2:22.0,N. Jokić makes 2-pt hook shot from 7 ft,,18,17
83,1,2:12.0,,N. Young misses 2-pt jump shot from 16 ft,18,17
84,1,2:08.0,Defensive rebound by N. Jokić,,18,17
85,1,1:59.0,T. Craig misses 3-pt jump shot from 22 ft,,18,17
86,1,1:58.0,Offensive rebound by Team,,18,17
87,1,1:58.0,,Loose ball foul by O. Casspi (drawn by N. Jokić),18,17
88,1,1:50.0,N. Jokić misses 3-pt jump shot from 24 ft,,18,17
89,1,1:46.0,,Defensive rebound by O. Casspi,18,17
90,1,1:41.0,,K. Durant misses 2-pt hook shot from 8 ft,18,17
91,1,1:36.0,Defensive rebound by T. Lyles,,18,17
92,1,1:34.0,T. Craig misses 3-pt jump shot from 26 ft,,18,17
93,1,1:29.0,,Defensive rebound by K. Durant,18,17
94,1,1:20.0,,Def 3 sec tech foul by T. Craig,18,17
95,1,1:20.0,,K. Durant makes technical free throw,18,18
96,1,1:16.0,,Turnover by O. Casspi (bad pass),18,18
97,1,0:52.0,N. Jokić makes 2-pt jump shot from 12 ft (assist by W. Barton),,20,18
98,1,0:40.0,,A. Iguodala misses 2-pt hook shot from 9 ft,20,18
99,1,0:37.0,,Offensive rebound by O. Casspi,20,18
100,1,0:31.0,,A. Iguodala misses 2-pt jump shot from 18 ft,20,18
101,1,0:24.0,Defensive rebound by T. Lyles,,20,18
102,1,0:07.0,W. Barton misses 3-pt jump shot from 25 ft,,20,18
103,1,0:04.0,Offensive rebound by T. Craig,,20,18
104,1,0:04.0,T. Craig makes 2-pt layup at rim,,22,18
105,1,0:00.0,,O. Casspi makes 2-pt jump shot from 10 ft (assist by A. Iguodala),22,20
106,2,11:43.0,N. Jokić misses 2-pt jump shot from 18 ft (block by A. Iguodala),,22,20
107,2,11:38.0,,Defensive rebound by A. Iguodala,22,20
108,2,11:37.0,,O. Casspi makes 2-pt dunk at rim (assist by A. Iguodala),22,22
109,2,11:27.0,N. Jokić makes 2-pt jump shot from 12 ft (assist by W. Barton),,24,22
110,2,11:06.0,,K. Thompson makes 2-pt jump shot from 21 ft (assist by D. West),24,24
111,2,10:47.0,T. Lyles misses 3-pt jump shot from 24 ft,,24,24
112,2,10:46.0,Offensive rebound by Team,,24,24
113,2,10:46.0,,Loose ball foul by D. West (drawn by N. Jokić),24,24
114,2,10:34.0,T. Lyles makes 2-pt jump shot from 22 ft,,26,24
115,2,10:22.0,,K. Thompson makes 2-pt jump shot from 18 ft (assist by D. Green),26,26
116,2,9:56.0,Turnover by N. Jokić (bad pass; steal by A. Iguodala),,26,26
117,2,9:51.0,,Turnover by D. Green (bad pass; steal by T. Craig),26,26
118,2,9:46.0,M. Beasley makes 2-pt layup from 1 ft (assist by T. Craig),,28,26
119,2,9:28.0,,K. Thompson makes 2-pt jump shot from 12 ft (assist by D. Green),28,28
120,2,9:10.0,T. Lyles misses 2-pt jump shot from 9 ft,,28,28
121,2,9:04.0,Offensive rebound by N. Jokić,,28,28
122,2,9:04.0,N. Jokić makes 2-pt layup at rim,,30,28
123,2,9:01.0,,Turnover by D. Green (bad pass; steal by W. Barton),30,28
124,2,8:58.0,Shooting foul by O. Casspi (drawn by W. Barton),,30,28
125,2,8:58.0,W. Barton makes free throw 1 of 2,,31,28
126,2,8:58.0,W. Barton makes free throw 2 of 2,,32,28
127,2,8:47.0,,D. West makes 2-pt jump shot from 4 ft (assist by A. Iguodala),32,30
128,2,8:36.0,Turnover by T. Craig (bad pass; steal by D. West),,32,30
129,2,8:31.0,,Turnover by K. Thompson (bad pass; steal by T. Lyles),32,30
130,2,8:28.0,,Violation by A. Iguodala (kicked ball),32,30
131,2,8:28.0,W. Chandler enters the game for N. Jokić,,32,30
132,2,8:11.0,T. Lyles misses 2-pt jump shot from 13 ft,,32,30
133,2,8:07.0,,Defensive rebound by D. Green,32,30
134,2,7:51.0,,K. Thompson misses 3-pt jump shot from 22 ft,32,30
135,2,7:46.0,,Offensive rebound by O. Casspi,32,30
136,2,7:46.0,,K. Thompson misses 2-pt layup from 3 ft (block by W. Barton),32,30
137,2,7:43.0,Defensive rebound by W. Barton,,32,30
138,2,7:35.0,T. Lyles misses 3-pt jump shot from 26 ft,,32,30
139,2,7:32.0,Offensive rebound by W. Chandler,,32,30
140,2,7:28.0,,Offensive charge foul by W. Barton (drawn by D. Green),32,30
141,2,7:28.0,Turnover by W. Barton (offensive foul),,32,30
142,2,7:15.0,,K. Thompson misses 2-pt jump shot from 13 ft,32,30
143,2,7:11.0,Defensive rebound by T. Craig,,32,30
144,2,6:53.0,W. Chandler misses 2-pt layup from 3 ft (block by A. Iguodala),,32,30
145,2,6:51.0,Offensive rebound by W. Barton,,32,30
146,2,6:51.0,W. Barton makes 2-pt layup from 1 ft,,34,30
147,2,6:51.0,,Golden State full timeout,34,30
148,2,6:51.0,,N. Young enters the game for A. Iguodala,34,30
149,2,6:51.0,,K. Durant enters the game for K. Thompson,34,30
150,2,6:51.0,,P. McCaw enters the game for O. Casspi,34,30
151,2,6:51.0,J. Murray enters the game for T. Craig,,34,30
152,2,6:51.0,G. Harris enters the game for M. Beasley,,34,30
153,2,6:39.0,,D. West misses 2-pt hook shot from 7 ft,34,30
154,2,6:33.0,Defensive rebound by W. Barton,,34,30
155,2,6:25.0,G. Harris makes 2-pt layup from 2 ft (assist by W. Barton),,36,30
156,2,6:25.0,Shooting foul by D. West (drawn by G. Harris),,36,30
157,2,6:25.0,G. Harris makes free throw 1 of 1,,37,30
158,2,6:03.0,,K. Durant makes 2-pt dunk at rim (assist by D. Green),37,32
159,2,5:48.0,Turnover by W. Barton (lost ball; steal by P. McCaw),,37,32
160,2,5:46.0,,P. McCaw makes 2-pt layup from 2 ft,37,34
161,2,5:46.0,,Shooting foul by J. Murray (drawn by P. McCaw),37,34
162,2,5:46.0,,J. Bell enters the game for D. Green,37,34
163,2,5:46.0,N. Jokić enters the game for T. Lyles,,37,34
164,2,5:46.0,,P. McCaw makes free throw 1 of 1,37,35
165,2,5:32.0,W. Chandler makes 2-pt layup from 2 ft (assist by J. Murray),,39,35
166,2,5:18.0,,D. West misses 2-pt layup from 2 ft,39,35
167,2,5:15.0,Defensive rebound by W. Chandler,,39,35
168,2,5:05.0,G. Harris makes 3-pt jump shot from 25 ft (assist by N. Jokić),,42,35
169,2,4:52.0,,Turnover by J. Bell (bad pass),42,35
170,2,4:52.0,M. Plumlee enters the game for W. Barton,,42,35
171,2,4:46.0,Shooting foul by J. Bell (drawn by G. Harris),,42,35
172,2,4:46.0,G. Harris makes free throw 1 of 2,,43,35
173,2,4:46.0,,D. Green enters the game for D. West,43,35
174,2,4:46.0,G. Harris makes free throw 2 of 2,,44,35
175,2,4:34.0,,D. Green misses 3-pt jump shot from 23 ft,44,35
176,2,4:30.0,Defensive rebound by N. Jokić,,44,35
177,2,4:13.0,W. Chandler makes 2-pt dunk from 1 ft,,46,35
178,2,4:12.0,,Golden State full timeout,46,35
179,2,4:12.0,,K. Thompson enters the game for N. Young,46,35
180,2,4:12.0,,A. Iguodala enters the game for P. McCaw,46,35
181,2,3:54.0,,D. Green misses 2-pt jump shot from 21 ft,46,35
182,2,3:54.0,Defensive rebound by Team,,46,35
183,2,3:45.0,G. Harris makes 2-pt jump shot from 19 ft (assist by J. Murray),,48,35
184,2,3:31.0,,K. Durant misses 2-pt jump shot from 15 ft,48,35
185,2,3:26.0,,Offensive rebound by D. Green,48,35
186,2,3:26.0,,D. Green misses 2-pt layup at rim,48,35
187,2,3:26.0,,Offensive rebound by K. Durant,48,35
188,2,3:24.0,,A. Iguodala misses 3-pt jump shot from 26 ft,48,35
189,2,3:23.0,,Offensive rebound by J. Bell,48,35
190,2,3:21.0,,Turnover by J. Bell (bad pass),48,35
191,2,2:56.0,W. Chandler misses 2-pt layup from 2 ft,,48,35
192,2,2:56.0,Offensive rebound by M. Plumlee,,48,35
193,2,2:56.0,Turnover by Team (shot clock),,48,35
194,2,2:45.0,,K. Thompson misses 3-pt jump shot from 25 ft,48,35
195,2,2:41.0,Defensive rebound by J. Murray,,48,35
196,2,2:34.0,Turnover by G. Harris (bad pass; steal by J. Bell),,48,35
197,2,2:30.0,,J. Bell makes 2-pt dunk from 1 ft,48,37
198,2,2:07.0,J. Murray makes 2-pt jump shot from 14 ft,,50,37
199,2,1:44.0,,K. Durant misses 2-pt jump shot from 9 ft,50,37
200,2,1:40.0,Defensive rebound by M. Plumlee,,50,37
201,2,1:32.0,G. Harris misses 2-pt layup from 2 ft,,50,37
202,2,1:28.0,,Defensive rebound by J. Bell,50,37
203,2,1:15.0,,K. Durant makes 2-pt jump shot from 16 ft,50,39
204,2,0:46.0,Shooting foul by D. Green (drawn by J. Murray),,50,39
205,2,0:46.0,J. Murray makes free throw 1 of 3,,51,39
206,2,0:46.0,J. Murray makes free throw 2 of 3,,52,39
207,2,0:46.0,J. Murray makes free throw 3 of 3,,53,39
208,2,0:36.0,,Turnover by K. Durant (out of bounds lost ball),53,39
209,2,0:31.0,J. Murray misses 2-pt jump shot from 20 ft,,53,39
210,2,0:28.0,,Defensive rebound by K. Thompson,53,39
211,2,0:08.0,,K. Durant makes 2-pt dunk at rim (assist by A. Iguodala),53,41
212,3,11:45.0,Turnover by N. Jokić (bad pass; steal by P. McCaw),,53,41
213,3,11:39.0,,K. Durant misses 3-pt jump shot from 25 ft,53,41
214,3,11:34.0,,Offensive rebound by J. Bell,53,41
215,3,11:30.0,,D. Green makes 2-pt layup from 1 ft (assist by K. Thompson),53,43
216,3,11:30.0,,Shooting foul by M. Plumlee (drawn by D. Green),53,43
217,3,11:30.0,,D. Green makes free throw 1 of 1,53,44
218,3,11:17.0,N. Jokić makes 2-pt jump shot from 18 ft (assist by J. Murray),,55,44
219,3,11:05.0,,Shooting foul by M. Plumlee (drawn by J. Bell),55,44
220,3,11:05.0,,J. Bell makes free throw 1 of 2,55,45
221,3,11:05.0,,J. Bell misses free throw 2 of 2,55,45
222,3,11:03.0,Defensive rebound by N. Jokić,,55,45
223,3,10:56.0,M. Plumlee misses 2-pt layup from 1 ft,,55,45
224,3,10:52.0,,Defensive rebound by J. Bell,55,45
225,3,10:36.0,,K. Thompson makes 2-pt jump shot from 8 ft (assist by D. Green),55,47
226,3,10:16.0,G. Harris misses 2-pt layup from 2 ft (block by J. Bell),,55,47
227,3,10:16.0,Offensive rebound by Team,,55,47
228,3,10:14.0,J. Murray makes 3-pt jump shot from 23 ft (assist by W. Chandler),,58,47
229,3,10:00.0,,D. Green misses 3-pt jump shot from 25 ft,58,47
230,3,9:55.0,Defensive rebound by N. Jokić,,58,47
231,3,9:48.0,G. Harris misses 3-pt jump shot from 23 ft,,58,47
232,3,9:47.0,,Defensive rebound by Team,58,47
233,3,9:25.0,,D. Green makes 2-pt layup from 1 ft (assist by J. Bell),58,49
234,3,9:07.0,G. Harris misses 3-pt jump shot from 26 ft,,58,49
235,3,9:02.0,,Defensive rebound by K. Durant,58,49
236,3,9:00.0,,K. Durant misses 3-pt jump shot from 26 ft,58,49
237,3,8:55.0,Defensive rebound by M. Plumlee,,58,49
238,3,8:54.0,Turnover by M. Plumlee (lost ball; steal by K. Durant),,58,49
239,3,8:50.0,,K. Thompson misses 3-pt jump shot from 25 ft,58,49
240,3,8:47.0,,Offensive rebound by D. Green,58,49
241,3,8:47.0,,D. Green makes 2-pt layup at rim,58,51
242,3,8:47.0,Denver full timeout,,58,51
243,3,8:36.0,J. Murray misses 2-pt jump shot from 18 ft,,58,51
244,3,8:35.0,Offensive rebound by Team,,58,51
245,3,8:35.0,,Loose ball foul by J. Bell (drawn by M. Plumlee),58,51
246,3,8:21.0,M. Plumlee makes 2-pt layup from 1 ft (assist by G. Harris),,60,51
247,3,8:01.0,,K. Durant misses 3-pt jump shot from 25 ft,60,51
248,3,7:56.0,Defensive rebound by W. Chandler,,60,51
249,3,7:44.0,G. Harris misses 3-pt jump shot from 26 ft,,60,51
250,3,7:41.0,,Defensive rebound by K. Durant,60,51
251,3,7:20.0,,K. Thompson misses 3-pt jump shot from 25 ft (block by G. Harris),60,51
252,3,7:18.0,,Offensive rebound by K. Thompson,60,51
253,3,7:18.0,,K. Thompson misses 2-pt jump shot from 10 ft,60,51
254,3,7:18.0,,Offensive rebound by Team,60,51
255,3,7:18.0,,Turnover by Team (shot clock),60,51
256,3,6:58.0,Turnover by M. Plumlee (lost ball; steal by J. Bell),,60,51
257,3,6:52.0,,K. Thompson makes 2-pt layup from 1 ft (assist by D. Green),60,53
258,3,6:33.0,W. Chandler misses 3-pt jump shot from 27 ft,,60,53
259,3,6:29.0,,Defensive rebound by J. Bell,60,53
260,3,6:13.0,,J. Bell misses 2-pt layup from 2 ft,60,53
261,3,6:10.0,Defensive rebound by N. Jokić,,60,53
262,3,6:07.0,J. Murray misses 2-pt layup from 2 ft,,60,53
263,3,6:03.0,Offensive rebound by J. Murray,,60,53
264,3,6:01.0,J. Murray misses 2-pt jump shot from 15 ft,,60,53
265,3,5:55.0,,Defensive rebound by K. Durant,60,53
266,3,5:50.0,,K. Thompson misses 3-pt jump shot from 23 ft,60,53
267,3,5:48.0,Defensive rebound by Team,,60,53
268,3,5:48.0,W. Barton enters the game for M. Plumlee,,60,53
269,3,5:48.0,T. Lyles enters the game for J. Murray,,60,53
270,3,5:35.0,N. Jokić misses 2-pt jump shot from 5 ft (block by K. Durant),,60,53
271,3,5:31.0,Offensive rebound by N. Jokić,,60,53
272,3,5:29.0,W. Barton misses 3-pt jump shot from 23 ft (block by D. Green),,60,53
273,3,5:24.0,,Defensive rebound by P. McCaw,60,53
274,3,5:17.0,,K. Thompson misses 3-pt jump shot from 25 ft,60,53
275,3,5:14.0,,Offensive rebound by J. Bell,60,53
276,3,5:10.0,,K. Thompson misses 2-pt jump shot from 13 ft,60,53
277,3,5:06.0,Defensive rebound by W. Barton,,60,53
278,3,5:00.0,W. Chandler makes 3-pt jump shot from 26 ft (assist by W. Barton),,63,53
279,3,4:59.0,,Golden State full timeout,63,53
280,3,4:59.0,,O. Casspi enters the game for P. McCaw,63,53
281,3,4:59.0,,N. Young enters the game for J. Bell,63,53
282,3,4:59.0,,A. Iguodala enters the game for D. Green,63,53
283,3,4:49.0,,K. Durant makes 2-pt dunk at rim (assist by K. Thompson),63,55
284,3,4:28.0,T. Lyles misses 3-pt jump shot from 26 ft,,63,55
285,3,4:23.0,,Defensive rebound by K. Thompson,63,55
286,3,4:16.0,,O. Casspi misses 3-pt jump shot from 25 ft,63,55
287,3,4:11.0,Defensive rebound by W. Chandler,,63,55
288,3,3:55.0,G. Harris misses 2-pt jump shot from 17 ft,,63,55
289,3,3:50.0,,Defensive rebound by K. Thompson,63,55
290,3,3:44.0,,Turnover by K. Thompson (lost ball; steal by G. Harris),63,55
291,3,3:33.0,W. Chandler makes 2-pt layup from 2 ft (assist by N. Jokić),,65,55
292,3,3:33.0,Shooting foul by N. Young (drawn by W. Chandler),,65,55
293,3,3:33.0,,J. McGee enters the game for K. Thompson,65,55
294,3,3:33.0,W. Chandler makes free throw 1 of 1,,66,55
295,3,3:17.0,,A. Iguodala misses 3-pt jump shot from 25 ft,66,55
296,3,3:13.0,Defensive rebound by W. Barton,,66,55
297,3,3:01.0,W. Chandler misses 3-pt jump shot from 28 ft,,66,55
298,3,2:58.0,Offensive rebound by T. Lyles,,66,55
299,3,2:58.0,Personal foul by O. Casspi (drawn by T. Lyles),,66,55
300,3,2:58.0,M. Plumlee enters the game for G. Harris,,66,55
301,3,2:58.0,T. Craig enters the game for N. Jokić,,66,55
302,3,2:52.0,Turnover by M. Plumlee (lost ball; steal by K. Durant),,66,55
303,3,2:46.0,,Turnover by A. Iguodala (bad pass; steal by W. Barton),66,55
304,3,2:43.0,Personal foul by N. Young (drawn by M. Plumlee),,66,55
305,3,2:43.0,Denver full timeout,,66,55
306,3,2:43.0,N. Jokić enters the game for M. Plumlee,,66,55
307,3,2:34.0,T. Lyles makes 2-pt jump shot from 8 ft (assist by N. Jokić),,68,55
308,3,2:22.0,,K. Durant makes 2-pt layup from 1 ft,68,57
309,3,2:04.0,W. Barton makes 2-pt layup from 1 ft,,70,57
310,3,2:04.0,Shooting foul by N. Young (drawn by W. Barton),,70,57
311,3,2:04.0,W. Barton makes free throw 1 of 1,,71,57
312,3,1:51.0,,N. Young makes 3-pt jump shot from 24 ft (assist by K. Durant),71,60
313,3,1:27.0,N. Jokić misses 3-pt jump shot from 25 ft,,71,60
314,3,1:23.0,,Defensive rebound by O. Casspi,71,60
315,3,1:16.0,,Turnover by K. Durant (bad pass),71,60
316,3,0:55.0,W. Barton misses 3-pt jump shot from 26 ft,,71,60
317,3,0:52.0,,Defensive rebound by A. Iguodala,71,60
318,3,0:50.0,,A. Iguodala makes 2-pt layup from 1 ft,71,62
319,3,0:28.0,T. Lyles makes 2-pt jump shot from 10 ft (assist by T. Craig),,73,62
320,3,0:09.0,,K. Durant misses 2-pt jump shot from 12 ft,73,62
321,3,0:06.0,,Offensive rebound by Team,73,62
322,3,0:06.0,,K. Thompson enters the game for J. McGee,73,62
323,3,0:06.0,G. Harris enters the game for N. Jokić,,73,62
324,3,0:02.0,,N. Young misses 3-pt jump shot from 25 ft,73,62
325,3,0:00.0,,Offensive rebound by O. Casspi,73,62
326,4,11:39.0,,N. Young misses 2-pt jump shot from 19 ft,73,62
327,4,11:36.0,Defensive rebound by M. Plumlee,,73,62
328,4,11:32.0,Turnover by J. Murray (bad pass; steal by N. Young),,73,62
329,4,11:30.0,,N. Young misses 2-pt layup from 2 ft (block by W. Barton),73,62
330,4,11:30.0,,Offensive rebound by Team,73,62
331,4,11:27.0,,Personal foul by G. Harris (drawn by D. Green),73,62
332,4,11:08.0,,N. Young misses 3-pt jump shot from 22 ft,73,62
333,4,11:07.0,,Offensive rebound by Team,73,62
334,4,11:07.0,,Turnover by Team (shot clock),73,62
335,4,10:45.0,W. Barton misses 2-pt layup from 2 ft,,73,62
336,4,10:42.0,,Defensive rebound by N. Young,73,62
337,4,10:37.0,,A. Iguodala misses 2-pt layup from 2 ft,73,62
338,4,10:34.0,Defensive rebound by T. Lyles,,73,62
339,4,10:18.0,W. Barton makes 2-pt layup from 1 ft (assist by G. Harris),,75,62
340,4,9:58.0,,D. West misses 2-pt jump shot from 14 ft,75,62
341,4,9:53.0,Defensive rebound by M. Plumlee,,75,62
342,4,9:51.0,J. Murray makes 3-pt jump shot from 26 ft,,78,62
343,4,9:51.0,,Golden State full timeout,78,62
344,4,9:51.0,,O. Casspi enters the game for N. Young,78,62
345,4,9:31.0,,Turnover by K. Thompson (bad pass; steal by J. Murray),78,62
346,4,9:24.0,J. Murray misses 2-pt layup from 2 ft,,78,62
347,4,9:21.0,,Defensive rebound by K. Thompson,78,62
348,4,9:12.0,,D. West makes 2-pt hook shot from 5 ft (assist by K. Thompson),78,64
349,4,8:58.0,G. Harris makes 2-pt layup from 1 ft (assist by M. Plumlee),,80,64
350,4,8:58.0,Shooting foul by D. West (drawn by G. Harris),,80,64
351,4,8:58.0,G. Harris misses free throw 1 of 1,,80,64
352,4,8:56.0,,Defensive rebound by O. Casspi,80,64
353,4,8:49.0,,K. Thompson misses 2-pt jump shot from 19 ft,80,64
354,4,8:46.0,,Offensive rebound by Team,80,64
355,4,8:40.0,,Shooting foul by W. Barton (drawn by K. Thompson),80,64
356,4,8:40.0,,K. Thompson makes free throw 1 of 2,80,65
357,4,8:40.0,,K. Thompson makes free throw 2 of 2,80,66
358,4,8:35.0,Turnover by M. Plumlee (out of bounds lost ball),,80,66
359,4,8:19.0,,D. West misses 2-pt jump shot from 7 ft,80,66
360,4,8:16.0,Defensive rebound by M. Plumlee,,80,66
361,4,8:03.0,J. Murray misses 2-pt layup from 4 ft,,80,66
362,4,7:59.0,,Defensive rebound by D. Green,80,66
363,4,7:55.0,,K. Thompson makes 3-pt jump shot from 22 ft (assist by A. Iguodala),80,69
364,4,7:54.0,Denver full timeout,,80,69
365,4,7:54.0,,P. McCaw enters the game for A. Iguodala,80,69
366,4,7:54.0,W. Chandler enters the game for M. Plumlee,,80,69
367,4,7:54.0,N. Jokić enters the game for J. Murray,,80,69
368,4,7:43.0,,Violation by D. Green (kicked ball),80,69
369,4,7:31.0,T. Lyles makes 2-pt dunk from 1 ft (assist by N. Jokić),,82,69
370,4,7:27.0,,Golden State full timeout,82,69
371,4,7:27.0,,K. Durant enters the game for D. West,82,69
372,4,7:18.0,,D. Green misses 2-pt layup from 2 ft (block by N. Jokić),82,69
373,4,7:17.0,,Offensive rebound by Team,82,69
374,4,7:13.0,,P. McCaw makes 2-pt jump shot from 4 ft (assist by O. Casspi),82,71
375,4,6:43.0,Turnover by T. Lyles (bad pass; steal by K. Thompson),,82,71
376,4,6:35.0,,K. Durant misses 3-pt jump shot from 26 ft,82,71
377,4,6:27.0,Defensive rebound by W. Chandler,,82,71
378,4,6:12.0,Turnover by G. Harris (bad pass; steal by K. Thompson),,82,71
379,4,6:12.0,,Personal foul by G. Harris (drawn by K. Thompson),82,71
380,4,6:01.0,,P. McCaw misses 3-pt jump shot from 25 ft,82,71
381,4,5:57.0,Defensive rebound by W. Chandler,,82,71
382,4,5:35.0,T. Lyles makes 2-pt jump shot from 14 ft,,84,71
383,4,5:15.0,,Shooting foul by T. Lyles (drawn by O. Casspi),84,71
384,4,5:15.0,,O. Casspi makes free throw 1 of 2,84,72
385,4,5:15.0,,O. Casspi misses free throw 2 of 2,84,72
386,4,5:12.0,Defensive rebound by N. Jokić,,84,72
387,4,4:54.0,W. Chandler makes 2-pt dunk from 1 ft (assist by W. Barton),,86,72
388,4,4:38.0,,Shooting foul by W. Chandler (drawn by K. Durant),86,72
389,4,4:38.0,,K. Durant makes free throw 1 of 2,86,73
