,QUARTER,TIME_REMAINING,BOSTON_ACTION,ATLANTA_ACTION,BOSTON_SCORE,ATLANTA_SCORE
93,1,2:16.0,,J. Collins makes free throw 1 of 2,20,20
94,1,2:16.0,,K. Bazemore enters the game for I. Taylor,20,20
95,1,2:16.0,,I. Taylor enters the game for L. Babbitt,20,20
96,1,2:16.0,,J. Collins makes free throw 2 of 2,20,21
97,1,2:02.0,T. Rozier misses 3-pt jump shot from 25 ft,,20,21
98,1,1:59.0,,Defensive rebound by K. Bazemore,20,21
99,1,1:55.0,,Turnover by M. Delaney (bad pass),20,21
100,1,1:43.0,M. Smart misses 3-pt jump shot from 26 ft,,20,21
101,1,1:38.0,,Defensive rebound by I. Taylor,20,21
102,1,1:37.0,,I. Taylor makes 2-pt layup from 3 ft,20,23
103,1,1:37.0,,Shooting foul by M. Smart (drawn by I. Taylor),20,23
104,1,1:37.0,,I. Taylor misses free throw 1 of 1,20,23
105,1,1:33.0,Defensive rebound by T. Rozier,,20,23
106,1,1:25.0,S. Ojeleye misses 3-pt jump shot from 25 ft,,20,23
107,1,1:22.0,Offensive rebound by D. Theis,,20,23
108,1,1:20.0,Turnover by D. Theis (lost ball; steal by M. Belinelli),,20,23
109,1,1:13.0,,Personal foul by A. Nader (drawn by K. Bazemore),20,23
110,1,1:13.0,,K. Bazemore makes free throw 1 of 2,20,24
111,1,1:13.0,,K. Bazemore makes free throw 2 of 2,20,25
112,1,1:01.0,M. Smart misses 2-pt jump shot from 9 ft,,20,25
113,1,0:59.0,Offensive rebound by M. Smart,,20,25
114,1,0:59.0,Shooting foul by J. Collins (drawn by M. Smart),,20,25
115,1,0:59.0,M. Smart misses free throw 1 of 2,,20,25
116,1,0:59.0,Offensive rebound by Team,,20,25
117,1,0:59.0,M. Smart makes free throw 2 of 2,,21,25
118,1,0:51.0,,Offensive foul by J. Collins (drawn by T. Rozier),21,25
119,1,0:51.0,,Turnover by J. Collins (offensive foul),21,25
120,1,0:51.0,,D. Dedmon enters the game for J. Collins,21,25
121,1,0:42.0,T. Rozier makes 3-pt jump shot from 26 ft (assist by M. Smart),,24,25
122,1,0:25.0,,Turnover by M. Delaney (bad pass),24,25
123,1,0:00.0,M. Smart makes 2-pt layup from 2 ft,,26,25
124,1,0:00.0,,K. Bazemore misses 3-pt jump shot from 58 ft,26,25
125,1,0:00.0,,Offensive rebound by Team,26,25
126,2,11:45.0,Shooting foul by K. Bazemore (drawn by M. Smart),,26,25
127,2,11:45.0,M. Smart makes free throw 1 of 2,,27,25
128,2,11:45.0,M. Smart makes free throw 2 of 2,,28,25
129,2,11:35.0,,Offensive foul by K. Bazemore,28,25
130,2,11:35.0,,Turnover by K. Bazemore (offensive foul),28,25
131,2,11:35.0,A. Baynes enters the game for D. Theis,,28,25
132,2,11:35.0,,Technical foul by K. Bazemore,28,25
133,2,11:35.0,M. Smart makes technical free throw,,29,25
134,2,11:19.0,Turnover by T. Rozier (lost ball; steal by K. Bazemore),,29,25
135,2,11:19.0,,Personal foul by T. Rozier (drawn by D. Dedmon),29,25
136,2,11:07.0,,I. Taylor makes 2-pt jump shot from 12 ft,29,27
137,2,10:56.0,A. Baynes makes 2-pt jump shot from 18 ft (assist by T. Rozier),,31,27
138,2,10:43.0,,D. Schröder enters the game for M. Belinelli,31,27
139,2,10:39.0,,D. Schröder makes 3-pt jump shot from 25 ft (assist by D. Dedmon),31,30
140,2,10:18.0,A. Baynes misses 2-pt jump shot from 18 ft,,31,30
141,2,10:13.0,,Defensive rebound by M. Delaney,31,30
142,2,10:08.0,,D. Dedmon misses 2-pt layup from 7 ft,31,30
143,2,10:06.0,,Offensive rebound by M. Delaney,31,30
144,2,10:04.0,,M. Delaney misses 2-pt jump shot from 10 ft,31,30
145,2,10:01.0,Defensive rebound by A. Baynes,,31,30
146,2,9:49.0,Turnover by T. Rozier (lost ball; steal by M. Delaney),,31,30
147,2,9:47.0,,D. Dedmon makes 2-pt dunk from 2 ft (assist by D. Schröder),31,32
148,2,9:47.0,Boston full timeout,,31,32
149,2,9:47.0,,T. Prince enters the game for K. Bazemore,31,32
150,2,9:47.0,J. Tatum enters the game for A. Nader,,31,32
151,2,9:47.0,S. Larkin enters the game for M. Smart,,31,32
152,2,9:47.0,K. Irving enters the game for S. Ojeleye,,31,32
153,2,9:36.0,J. Tatum makes 2-pt layup from 1 ft,,33,32
154,2,9:22.0,,D. Schröder makes 2-pt layup at rim,33,34
155,2,9:10.0,T. Rozier misses 3-pt jump shot from 23 ft,,33,34
156,2,9:07.0,,Defensive rebound by M. Delaney,33,34
157,2,8:57.0,,M. Delaney misses 2-pt jump shot from 19 ft,33,34
158,2,8:54.0,Defensive rebound by J. Tatum,,33,34
159,2,8:47.0,K. Irving makes 3-pt jump shot from 24 ft (assist by J. Tatum),,36,34
160,2,8:30.0,,D. Schröder makes 2-pt jump shot from 14 ft,36,36
161,2,8:13.0,A. Baynes misses 2-pt jump shot from 12 ft,,36,36
162,2,8:08.0,,Defensive rebound by D. Dedmon,36,36
163,2,7:52.0,,D. Dedmon makes 2-pt jump shot from 17 ft (assist by D. Schröder),36,38
164,2,7:34.0,Personal foul by M. Delaney (drawn by J. Tatum),,36,38
165,2,7:27.0,T. Rozier misses 2-pt layup from 3 ft (block by D. Dedmon),,36,38
166,2,7:23.0,,Defensive rebound by T. Prince,36,38
167,2,7:22.0,,M. Delaney makes 2-pt layup from 1 ft (assist by T. Prince),36,40
168,2,7:10.0,Turnover by K. Irving (lost ball; steal by M. Delaney),,36,40
169,2,7:08.0,A. Horford enters the game for T. Rozier,,36,40
170,2,6:58.0,,D. Schröder makes 2-pt jump shot from 17 ft,36,42
171,2,6:45.0,J. Tatum makes 2-pt jump shot from 20 ft (assist by A. Horford),,38,42
172,2,6:26.0,,D. Dedmon makes 2-pt jump shot from 13 ft (assist by I. Taylor),38,44
173,2,6:08.0,K. Irving makes 2-pt jump shot from 20 ft,,40,44
174,2,5:43.0,,Turnover by D. Schröder (bad pass; steal by J. Tatum),40,44
175,2,5:39.0,J. Tatum misses 2-pt layup from 1 ft (block by T. Prince),,40,44
176,2,5:39.0,Offensive rebound by Team,,40,44
177,2,5:39.0,,L. Babbitt enters the game for I. Taylor,40,44
178,2,5:39.0,J. Brown enters the game for A. Baynes,,40,44
179,2,5:33.0,J. Brown misses 2-pt layup from 1 ft (block by D. Dedmon),,40,44
180,2,5:29.0,,Defensive rebound by D. Dedmon,40,44
181,2,5:11.0,,D. Schröder misses 3-pt jump shot from 24 ft,40,44
182,2,5:09.0,Defensive rebound by A. Horford,,40,44
183,2,5:04.0,Shooting foul by L. Babbitt (drawn by K. Irving),,40,44
184,2,5:04.0,K. Irving makes free throw 1 of 2,,41,44
185,2,5:04.0,K. Irving makes free throw 2 of 2,,42,44
186,2,4:50.0,,T. Prince misses 2-pt jump shot from 12 ft (block by A. Horford),42,44
187,2,4:47.0,Defensive rebound by J. Tatum,,42,44
188,2,4:47.0,Personal foul by T. Prince (drawn by J. Tatum),,42,44
189,2,4:47.0,,K. Bazemore enters the game for M. Delaney,42,44
190,2,4:47.0,,M. Belinelli enters the game for L. Babbitt,42,44
191,2,4:38.0,K. Irving misses 3-pt jump shot from 24 ft,,42,44
192,2,4:34.0,,Defensive rebound by D. Dedmon,42,44
193,2,4:21.0,,Turnover by K. Bazemore (out of bounds lost ball),42,44
194,2,4:04.0,S. Larkin misses 2-pt jump shot from 22 ft,,42,44
195,2,4:00.0,,Defensive rebound by K. Bazemore,42,44
196,2,3:51.0,,D. Dedmon makes 2-pt layup from 2 ft (assist by T. Prince),42,46
197,2,3:33.0,K. Irving makes 2-pt jump shot from 6 ft,,44,46
198,2,3:16.0,,Atlanta full timeout,44,46
199,2,3:16.0,,J. Collins enters the game for D. Dedmon,44,46
200,2,3:16.0,M. Smart enters the game for S. Larkin,,44,46
201,2,3:07.0,,J. Collins makes 2-pt dunk from 2 ft (assist by M. Belinelli),44,48
202,2,2:41.0,Shooting foul by K. Bazemore (drawn by A. Horford),,44,48
203,2,2:41.0,A. Horford makes free throw 1 of 2,,45,48
204,2,2:41.0,A. Horford makes free throw 2 of 2,,46,48
205,2,2:29.0,,M. Belinelli makes 2-pt jump shot from 20 ft,46,50
206,2,2:13.0,J. Brown makes 3-pt jump shot from 25 ft (assist by K. Irving),,49,50
207,2,1:52.0,,M. Belinelli makes 2-pt layup from 1 ft (assist by K. Bazemore),49,52
208,2,1:38.0,K. Irving makes 2-pt jump shot from 13 ft,,51,52
209,2,1:13.0,,Turnover by T. Prince (bad pass),51,52
210,2,1:13.0,,M. Delaney enters the game for K. Bazemore,51,52
211,2,0:53.0,Turnover by A. Horford (turnover),,51,52
212,2,0:53.0,,D. Dedmon enters the game for J. Collins,51,52
213,2,0:53.0,T. Rozier enters the game for J. Brown,,51,52
214,2,0:38.0,,D. Dedmon misses 2-pt layup from 1 ft (block by J. Tatum),51,52
215,2,0:36.0,,Offensive rebound by Team,51,52
216,2,0:31.0,,T. Prince misses 3-pt jump shot from 25 ft,51,52
217,2,0:28.0,Defensive rebound by T. Rozier,,51,52
218,2,0:08.0,T. Rozier makes 3-pt jump shot from 25 ft (assist by A. Horford),,54,52
219,2,0:03.0,,Shooting foul by A. Horford (drawn by D. Schröder),54,52
220,2,0:03.0,,D. Schröder makes free throw 1 of 2,54,53
221,2,0:03.0,,I. Taylor enters the game for M. Belinelli,54,53
222,2,0:03.0,,D. Schröder makes free throw 2 of 2,54,54
223,2,0:00.0,K. Irving misses 3-pt jump shot from 45 ft,,54,54
224,2,0:00.0,Offensive rebound by Team,,54,54
225,3,11:44.0,A. Horford misses 3-pt jump shot from 24 ft,,54,54
226,3,11:40.0,,Defensive rebound by D. Schröder,54,54
227,3,11:28.0,,L. Babbitt makes 3-pt jump shot from 24 ft (assist by D. Schröder),54,57
228,3,11:13.0,Boston full timeout,,54,57
229,3,11:07.0,K. Irving misses 3-pt jump shot from 25 ft,,54,57
230,3,11:04.0,,Defensive rebound by L. Babbitt,54,57
231,3,10:58.0,,D. Schröder makes 2-pt layup from 1 ft,54,59
232,3,10:40.0,J. Tatum makes 2-pt jump shot from 16 ft (assist by J. Brown),,56,59
233,3,10:27.0,,D. Dedmon misses 2-pt jump shot from 10 ft,56,59
234,3,10:23.0,Defensive rebound by A. Baynes,,56,59
235,3,10:15.0,J. Brown misses 3-pt jump shot from 24 ft,,56,59
236,3,10:10.0,Offensive rebound by A. Horford,,56,59
237,3,10:07.0,K. Irving makes 2-pt layup from 1 ft (assist by A. Horford),,58,59
238,3,9:52.0,,M. Belinelli misses 2-pt layup from 1 ft,58,59
239,3,9:50.0,Defensive rebound by A. Horford,,58,59
240,3,9:46.0,A. Horford makes 2-pt layup from 2 ft,,60,59
241,3,9:30.0,,D. Schröder makes 3-pt jump shot from 24 ft,60,62
242,3,9:09.0,,Violation by D. Dedmon (kicked ball),60,62
243,3,9:09.0,M. Smart enters the game for A. Baynes,,60,62
244,3,9:00.0,A. Horford misses 2-pt jump shot from 10 ft,,60,62
245,3,9:00.0,Offensive rebound by Team,,60,62
246,3,8:57.0,Turnover by K. Irving (lost ball; steal by D. Schröder),,60,62
247,3,8:48.0,,D. Schröder makes 3-pt jump shot from 25 ft,60,65
248,3,8:30.0,A. Horford makes 2-pt layup at rim (assist by M. Smart),,62,65
249,3,8:17.0,,T. Prince misses 3-pt jump shot from 26 ft,62,65
250,3,8:14.0,Defensive rebound by J. Tatum,,62,65
251,3,7:53.0,M. Smart misses 2-pt jump shot from 22 ft,,62,65
252,3,7:47.0,,Defensive rebound by L. Babbitt,62,65
253,3,7:38.0,,T. Prince misses 3-pt jump shot from 25 ft,62,65
254,3,7:35.0,Defensive rebound by A. Horford,,62,65
255,3,7:27.0,J. Brown makes 2-pt jump shot from 16 ft (assist by M. Smart),,64,65
256,3,7:09.0,,Turnover by L. Babbitt (out of bounds lost ball),64,65
257,3,7:09.0,,K. Bazemore enters the game for L. Babbitt,64,65
258,3,6:50.0,A. Horford misses 3-pt jump shot from 24 ft,,64,65
259,3,6:46.0,,Defensive rebound by D. Schröder,64,65
260,3,6:36.0,,T. Prince makes 3-pt jump shot from 22 ft (assist by K. Bazemore),64,68
261,3,6:18.0,J. Tatum misses 2-pt jump shot from 19 ft,,64,68
262,3,6:15.0,,Defensive rebound by D. Dedmon,64,68
263,3,6:08.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by D. Schröder),64,71
264,3,5:46.0,K. Irving makes 2-pt jump shot from 16 ft (assist by A. Horford),,66,71
265,3,5:25.0,,K. Bazemore misses 2-pt jump shot from 20 ft,66,71
266,3,5:22.0,Defensive rebound by J. Brown,,66,71
267,3,5:11.0,M. Smart makes 3-pt jump shot from 23 ft (assist by K. Irving),,69,71
268,3,4:58.0,,D. Schröder misses 2-pt layup from 1 ft,69,71
269,3,4:55.0,Defensive rebound by J. Tatum,,69,71
270,3,4:55.0,Personal foul by M. Belinelli (drawn by K. Irving),,69,71
271,3,4:55.0,,J. Collins enters the game for M. Belinelli,69,71
272,3,4:55.0,,I. Taylor enters the game for D. Dedmon,69,71
273,3,4:55.0,,M. Delaney enters the game for D. Schröder,69,71
274,3,4:40.0,J. Brown misses 2-pt layup from 1 ft,,69,71
275,3,4:36.0,,Defensive rebound by I. Taylor,69,71
276,3,4:33.0,,K. Bazemore misses 2-pt jump shot from 7 ft,69,71
277,3,4:29.0,Defensive rebound by M. Smart,,69,71
278,3,4:16.0,J. Tatum makes 3-pt jump shot from 22 ft (assist by K. Irving),,72,71
279,3,4:15.0,,Atlanta full timeout,72,71
280,3,4:15.0,,L. Babbitt enters the game for T. Prince,72,71
281,3,4:15.0,S. Ojeleye enters the game for J. Brown,,72,71
282,3,4:03.0,,K. Bazemore misses 2-pt jump shot from 19 ft,72,71
283,3,3:59.0,Defensive rebound by S. Ojeleye,,72,71
284,3,3:45.0,A. Horford makes 2-pt dunk from 1 ft (assist by K. Irving),,74,71
285,3,3:28.0,,K. Bazemore misses 3-pt jump shot from 24 ft,74,71
286,3,3:27.0,Defensive rebound by Team,,74,71
287,3,3:17.0,K. Irving makes 3-pt jump shot from 25 ft (assist by M. Smart),,77,71
288,3,3:02.0,,Personal block foul by S. Ojeleye (drawn by K. Bazemore),77,71
289,3,3:02.0,,D. Schröder enters the game for K. Bazemore,77,71
290,3,2:51.0,,Shooting foul by J. Tatum (drawn by M. Delaney),77,71
291,3,2:51.0,,M. Delaney makes free throw 1 of 2,77,72
292,3,2:51.0,,M. Delaney makes free throw 2 of 2,77,73
293,3,2:36.0,J. Tatum makes 3-pt jump shot from 23 ft (assist by K. Irving),,80,73
294,3,2:21.0,,Personal foul by M. Smart (drawn by D. Schröder),80,73
295,3,2:21.0,D. Theis enters the game for A. Horford,,80,73
296,3,2:09.0,,I. Taylor misses 2-pt jump shot from 11 ft,80,73
297,3,2:03.0,,Offensive rebound by J. Collins,80,73
298,3,2:03.0,,J. Collins makes 2-pt dunk at rim,80,75
299,3,1:49.0,K. Irving misses 2-pt layup from 1 ft,,80,75
300,3,1:46.0,Offensive rebound by M. Smart,,80,75
301,3,1:44.0,Offensive foul by M. Smart (drawn by D. Schröder),,80,75
302,3,1:44.0,Turnover by M. Smart (offensive foul),,80,75
303,3,1:44.0,T. Rozier enters the game for K. Irving,,80,75
304,3,1:26.0,,D. Schröder misses 3-pt jump shot from 25 ft,80,75
305,3,1:21.0,Defensive rebound by S. Ojeleye,,80,75
306,3,1:01.0,Turnover by Team (shot clock),,80,75
307,3,0:49.0,,D. Schröder misses 2-pt layup from 1 ft (block by J. Tatum),80,75
308,3,0:49.0,Turnover by M. Smart (lost ball; steal by D. Schröder),,80,75
309,3,0:45.0,Defensive rebound by M. Smart,,80,75
310,3,0:29.0,,J. Collins misses 2-pt jump shot from 1 ft,80,75
311,3,0:21.0,Defensive rebound by J. Tatum,,80,75
312,3,0:12.0,Personal foul by M. Delaney (drawn by M. Smart),,80,75
313,3,0:12.0,,T. Prince enters the game for D. Schröder,80,75
314,3,0:12.0,,T. Cavanaugh enters the game for L. Babbitt,80,75
315,3,0:03.0,Shooting foul by T. Cavanaugh (drawn by J. Tatum),,80,75
316,3,0:03.0,J. Tatum makes free throw 1 of 2,,81,75
317,3,0:03.0,J. Tatum makes free throw 2 of 2,,82,75
318,3,0:00.0,,I. Taylor misses 2-pt jump shot from 14 ft,82,75
319,3,0:00.0,,Offensive rebound by Team,82,75
320,4,11:46.0,,J. Collins makes 2-pt dunk from 1 ft (assist by I. Taylor),82,77
321,4,11:31.0,T. Rozier makes 2-pt layup from 4 ft,,84,77
322,4,11:07.0,,M. Delaney misses 2-pt jump shot from 16 ft,84,77
323,4,11:05.0,Defensive rebound by T. Rozier,,84,77
324,4,10:52.0,S. Ojeleye makes 3-pt jump shot from 23 ft (assist by D. Theis),,87,77
325,4,10:32.0,,Shooting foul by D. Theis (drawn by L. Babbitt),87,77
326,4,10:32.0,,L. Babbitt misses free throw 1 of 2,87,77
327,4,10:32.0,,Offensive rebound by Team,87,77
328,4,10:32.0,,L. Babbitt makes free throw 2 of 2,87,78
329,4,10:22.0,Personal foul by J. Collins (drawn by T. Rozier),,87,78
330,4,10:16.0,J. Brown misses 3-pt jump shot from 25 ft,,87,78
331,4,10:13.0,Offensive rebound by D. Theis,,87,78
332,4,10:13.0,Shooting foul by J. Collins (drawn by D. Theis),,87,78
333,4,10:13.0,D. Theis makes free throw 1 of 2,,88,78
334,4,10:13.0,,D. Dedmon enters the game for J. Collins,88,78
335,4,10:13.0,D. Theis misses free throw 2 of 2,,88,78
336,4,10:09.0,,Defensive rebound by D. Dedmon,88,78
337,4,10:01.0,,Personal foul by D. Theis (drawn by M. Belinelli),88,78
338,4,9:55.0,,I. Taylor misses 2-pt jump shot from 2 ft,88,78
339,4,9:55.0,,Turnover by D. Dedmon (bad pass; steal by M. Smart),88,78
340,4,9:52.0,,Offensive rebound by D. Dedmon,88,78
341,4,9:47.0,,M. Belinelli misses 3-pt jump shot from 25 ft,88,78
342,4,9:43.0,Defensive rebound by T. Rozier,,88,78
343,4,9:37.0,Turnover by J. Brown (bad pass; steal by M. Belinelli),,88,78
344,4,9:26.0,,M. Delaney makes 3-pt jump shot from 25 ft (assist by L. Babbitt),88,81
345,4,9:06.0,S. Ojeleye makes 3-pt jump shot from 25 ft (assist by T. Rozier),,91,81
346,4,8:49.0,,Shooting foul by D. Theis (drawn by M. Belinelli),91,81
347,4,8:49.0,,M. Belinelli makes free throw 1 of 2,91,82
348,4,8:49.0,,K. Bazemore enters the game for L. Babbitt,91,82
349,4,8:49.0,K. Irving enters the game for M. Smart,,91,82
350,4,8:49.0,,M. Belinelli makes free throw 2 of 2,91,83
351,4,8:25.0,J. Brown makes 2-pt layup from 2 ft (assist by T. Rozier),,93,83
352,4,8:13.0,,M. Belinelli makes 2-pt layup at rim (assist by M. Delaney),93,85
353,4,7:59.0,T. Rozier misses 2-pt jump shot from 17 ft,,93,85
354,4,7:56.0,,Defensive rebound by K. Bazemore,93,85
355,4,7:38.0,,M. Belinelli makes 3-pt jump shot from 22 ft (assist by I. Taylor),93,88
356,4,7:14.0,K. Irving makes 2-pt layup from 2 ft,,95,88
357,4,7:02.0,,D. Dedmon makes 2-pt dunk from 1 ft (assist by K. Bazemore),95,90
358,4,6:57.0,Personal foul by M. Belinelli (drawn by J. Brown),,95,90
359,4,6:57.0,,Atlanta full timeout,95,90
360,4,6:57.0,A. Horford enters the game for D. Theis,,95,90
361,4,6:43.0,J. Brown misses 3-pt jump shot from 25 ft,,95,90
362,4,6:40.0,,Defensive rebound by D. Dedmon,95,90
363,4,6:30.0,,Offensive foul by D. Dedmon (drawn by S. Ojeleye),95,90
364,4,6:30.0,,Turnover by D. Dedmon (offensive foul),95,90
365,4,6:16.0,A. Horford misses 2-pt jump shot from 20 ft,,95,90
366,4,6:12.0,,Defensive rebound by K. Bazemore,95,90
367,4,5:57.0,,M. Delaney makes 3-pt jump shot from 25 ft (assist by I. Taylor),95,93
368,4,5:57.0,,Shooting foul by K. Irving (drawn by M. Delaney),95,93
369,4,5:57.0,,D. Schröder enters the game for M. Belinelli,95,93
370,4,5:57.0,,L. Babbitt enters the game for I. Taylor,95,93
371,4,5:57.0,,M. Delaney misses free throw 1 of 1,95,93
372,4,5:54.0,Defensive rebound by J. Brown,,95,93
373,4,5:39.0,T. Rozier misses 3-pt jump shot from 22 ft,,95,93
374,4,5:36.0,,Defensive rebound by K. Bazemore,95,93
375,4,5:27.0,,K. Bazemore makes 3-pt jump shot from 25 ft (assist by D. Schröder),95,96
376,4,5:08.0,K. Irving makes 2-pt jump shot from 19 ft,,97,96
377,4,4:52.0,,D. Schröder misses 2-pt layup from 1 ft,97,96
378,4,4:50.0,,Offensive rebound by D. Dedmon,97,96
379,4,4:50.0,,Shooting foul by S. Ojeleye (drawn by D. Dedmon),97,96
380,4,4:50.0,,D. Dedmon makes free throw 1 of 2,97,97
381,4,4:50.0,J. Tatum enters the game for T. Rozier,,97,97
