,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,PHOENIX_ACTION,LA LAKERS_SCORE,PHOENIX_SCORE
394,4,11:21.0,LA Lakers full timeout,,108,99
395,4,11:11.0,Def 3 sec tech foul by A. Len,,108,99
396,4,11:11.0,J. Clarkson makes technical free throw,,109,99
397,4,11:05.0,T. Ennis misses 2-pt jump shot from 17 ft,,109,99
398,4,11:02.0,,Defensive rebound by D. Booker,109,99
399,4,10:45.0,,D. Booker misses 2-pt jump shot from 12 ft,109,99
400,4,10:43.0,,Offensive rebound by A. Len,109,99
401,4,10:42.0,,M. James misses 3-pt jump shot from 25 ft,109,99
402,4,10:36.0,Defensive rebound by C. Brewer,,109,99
403,4,10:28.0,J. Clarkson makes 2-pt layup from 1 ft,,111,99
404,4,10:15.0,,Turnover by D. Booker (bad pass),111,99
405,4,10:02.0,Turnover by J. Clarkson (lost ball; steal by J. Jackson),,111,99
406,4,10:02.0,,Personal foul by J. Clarkson (drawn by J. Jackson),111,99
407,4,10:02.0,,E. Bledsoe enters the game for D. Booker,111,99
408,4,9:51.0,,Offensive foul by A. Len (drawn by C. Brewer),111,99
409,4,9:51.0,,Turnover by A. Len (offensive foul),111,99
410,4,9:51.0,J. Hart enters the game for C. Brewer,,111,99
411,4,9:35.0,T. Ennis misses 2-pt layup from 1 ft,,111,99
412,4,9:35.0,,Defensive rebound by A. Len,111,99
413,4,9:35.0,,Personal foul by J. Randle (drawn by A. Len),111,99
414,4,9:29.0,,Personal foul by J. Randle (drawn by A. Len),111,99
415,4,9:24.0,,E. Bledsoe makes 2-pt layup at rim,111,101
416,4,9:24.0,,Shooting foul by J. Randle (drawn by E. Bledsoe),111,101
417,4,9:24.0,LA Lakers full timeout,,111,101
418,4,9:24.0,B. Lopez enters the game for T. Ennis,,111,101
419,4,9:24.0,L. Ball enters the game for J. Randle,,111,101
420,4,9:24.0,,E. Bledsoe makes free throw 1 of 1,111,102
421,4,9:10.0,J. Clarkson misses 3-pt jump shot from 25 ft,,111,102
422,4,9:07.0,,Defensive rebound by D. Bender,111,102
423,4,9:00.0,,E. Bledsoe makes 2-pt jump shot from 5 ft,111,104
424,4,8:31.0,J. Clarkson misses 3-pt jump shot from 25 ft,,111,104
425,4,8:28.0,,Defensive rebound by D. Bender,111,104
426,4,8:18.0,,J. Jackson misses 3-pt jump shot from 23 ft,111,104
427,4,8:16.0,Defensive rebound by L. Ball,,111,104
428,4,8:10.0,Turnover by L. Ball (bad pass; steal by D. Bender),,111,104
429,4,8:08.0,,J. Jackson makes 2-pt layup from 1 ft,111,106
430,4,8:08.0,,Personal block foul by J. Clarkson (drawn by J. Jackson),111,106
431,4,8:08.0,Turnover by J. Clarkson (turnover),,111,106
432,4,8:08.0,,J. Jackson makes free throw 1 of 1,111,107
433,4,7:58.0,B. Lopez makes 2-pt jump shot from 14 ft (assist by L. Ball),,113,107
434,4,7:38.0,,M. James misses 2-pt jump shot from 5 ft,113,107
435,4,7:38.0,Defensive rebound by B. Lopez,,113,107
436,4,7:32.0,J. Clarkson makes 2-pt layup from 1 ft,,115,107
437,4,7:31.0,,Phoenix full timeout,115,107
438,4,7:31.0,,D. Booker enters the game for J. Jackson,115,107
439,4,7:31.0,,T. Warren enters the game for M. James,115,107
440,4,7:31.0,B. Ingram enters the game for J. Hart,,115,107
441,4,7:31.0,C. Brewer enters the game for J. Clarkson,,115,107
442,4,7:12.0,,T. Warren misses 3-pt jump shot from 23 ft,115,107
443,4,7:10.0,Defensive rebound by K. Kuzma,,115,107
444,4,6:52.0,B. Lopez makes 2-pt jump shot from 9 ft,,117,107
445,4,6:34.0,,E. Bledsoe makes 2-pt jump shot from 11 ft,117,109
446,4,6:18.0,B. Lopez makes 3-pt jump shot from 26 ft (assist by B. Ingram),,120,109
447,4,6:10.0,Violation by K. Kuzma (kicked ball),,120,109
448,4,6:10.0,,T. Chandler enters the game for A. Len,120,109
449,4,5:58.0,,T. Warren makes 2-pt dunk at rim (assist by E. Bledsoe),120,111
450,4,5:41.0,L. Ball misses 2-pt layup from 2 ft,,120,111
451,4,5:39.0,,Defensive rebound by D. Bender,120,111
452,4,5:34.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,120,111
453,4,5:32.0,Defensive rebound by L. Ball,,120,111
454,4,5:19.0,Personal foul by T. Chandler (drawn by B. Lopez),,120,111
455,4,5:12.0,Turnover by B. Lopez (traveling),,120,111
456,4,5:02.0,,D. Booker misses 2-pt jump shot from 18 ft,120,111
457,4,4:59.0,Defensive rebound by L. Ball,,120,111
458,4,4:49.0,L. Ball makes 2-pt layup at rim,,122,111
459,4,4:27.0,,T. Warren misses 2-pt jump shot from 19 ft,122,111
460,4,4:25.0,Defensive rebound by K. Kuzma,,122,111
461,4,4:18.0,B. Lopez misses 3-pt jump shot from 25 ft,,122,111
462,4,4:15.0,,Defensive rebound by D. Booker,122,111
463,4,4:12.0,,D. Booker makes 2-pt layup from 1 ft,122,113
464,4,4:12.0,,Shooting foul by B. Lopez (drawn by D. Booker),122,113
465,4,4:12.0,,D. Booker makes free throw 1 of 1,122,114
466,4,3:54.0,L. Ball misses 3-pt jump shot from 25 ft,,122,114
467,4,3:52.0,,Defensive rebound by Team,122,114
468,4,3:45.0,,D. Booker misses 2-pt layup at rim,122,114
469,4,3:45.0,,Offensive rebound by T. Chandler,122,114
470,4,3:45.0,,T. Chandler misses 2-pt layup from 1 ft,122,114
471,4,3:45.0,,Offensive rebound by Team,122,114
472,4,3:45.0,,Personal foul by B. Ingram (drawn by T. Chandler),122,114
473,4,3:45.0,,T. Chandler makes free throw 1 of 2,122,115
474,4,3:45.0,,T. Chandler makes free throw 2 of 2,122,116
475,4,3:29.0,L. Ball misses 2-pt layup from 1 ft (block by D. Bender),,122,116
476,4,3:27.0,,Defensive rebound by T. Warren,122,116
477,4,3:25.0,,Shooting foul by B. Ingram (drawn by E. Bledsoe),122,116
478,4,3:25.0,,E. Bledsoe makes free throw 1 of 2,122,117
479,4,3:25.0,LA Lakers full timeout,,122,117
480,4,3:25.0,,E. Bledsoe misses free throw 2 of 2,122,117
481,4,3:21.0,,Offensive rebound by E. Bledsoe,122,117
482,4,3:19.0,,T. Chandler makes 2-pt layup at rim,122,119
483,4,3:01.0,L. Ball makes 2-pt layup from 2 ft,,124,119
484,4,2:37.0,,D. Booker misses 2-pt layup from 2 ft,124,119
485,4,2:35.0,Defensive rebound by B. Lopez,,124,119
486,4,2:30.0,K. Kuzma makes 2-pt layup from 1 ft (assist by L. Ball),,126,119
487,4,2:15.0,,E. Bledsoe makes 3-pt jump shot from 25 ft,126,122
488,4,2:04.0,L. Ball makes 2-pt layup from 1 ft,,128,122
489,4,1:51.0,,D. Booker misses 3-pt jump shot from 24 ft,128,122
490,4,1:48.0,Defensive rebound by K. Kuzma,,128,122
491,4,1:35.0,L. Ball makes 2-pt layup at rim,,130,122
492,4,1:35.0,,Phoenix full timeout,130,122
493,4,1:27.0,,E. Bledsoe makes 2-pt layup from 1 ft,130,124
494,4,1:09.0,B. Ingram misses 3-pt jump shot from 23 ft,,130,124
495,4,1:07.0,,Defensive rebound by D. Bender,130,124
496,4,1:00.0,,Turnover by D. Bender (bad pass; steal by B. Ingram),130,124
497,4,0:41.0,L. Ball misses 2-pt jump shot from 23 ft,,130,124
498,4,0:36.0,Offensive rebound by L. Ball,,130,124
499,4,0:32.0,Personal take foul by E. Bledsoe (drawn by L. Ball),,130,124
500,4,0:20.0,B. Ingram misses 2-pt jump shot from 17 ft,,130,124
501,4,0:17.0,Offensive rebound by B. Lopez,,130,124
502,4,0:17.0,B. Lopez misses 2-pt layup at rim,,130,124
503,4,0:17.0,,Defensive rebound by Team,130,124
504,4,0:17.0,L. Nance enters the game for B. Lopez,,130,124
505,4,0:13.0,,E. Bledsoe makes 2-pt layup from 1 ft,130,126
506,4,0:13.0,,Shooting block foul by L. Nance (drawn by E. Bledsoe),130,126
507,4,0:13.0,,J. Jackson enters the game for T. Chandler,130,126
508,4,0:13.0,B. Lopez enters the game for L. Nance,,130,126
509,4,0:13.0,,E. Bledsoe makes free throw 1 of 1,130,127
510,4,0:10.0,Personal take foul by E. Bledsoe (drawn by B. Lopez),,130,127
511,4,0:10.0,,T. Chandler enters the game for E. Bledsoe,130,127
512,4,0:10.0,,M. Chriss enters the game for D. Bender,130,127
513,4,0:10.0,B. Lopez misses free throw 2 of 2,,130,127
514,4,0:10.0,,Defensive rebound by T. Chandler,130,127
515,4,0:10.0,B. Lopez makes free throw 1 of 2,,131,127
516,4,0:09.0,,Phoenix full timeout,131,127
517,4,0:09.0,,D. Bender enters the game for J. Jackson,131,127
518,4,0:09.0,,E. Bledsoe enters the game for M. Chriss,131,127
519,4,0:09.0,L. Nance enters the game for B. Lopez,,131,127
520,4,0:06.0,,D. Booker makes 3-pt jump shot from 27 ft (assist by T. Warren),131,130
521,4,0:05.0,Personal take foul by T. Warren (drawn by B. Ingram),,131,130
522,4,0:05.0,B. Ingram misses free throw 1 of 2,,131,130
523,4,0:05.0,Offensive rebound by Team,,131,130
524,4,0:05.0,,M. Chriss enters the game for T. Chandler,131,130
525,4,0:05.0,,T. Daniels enters the game for D. Bender,131,130
526,4,0:05.0,B. Ingram makes free throw 2 of 2,,132,130
527,4,0:01.0,,M. Chriss misses 2-pt layup at rim (block by L. Nance),132,130
528,4,0:01.0,,Offensive rebound by T. Warren,132,130
529,4,0:01.0,,Personal foul by B. Ingram (drawn by T. Warren),132,130
530,4,0:01.0,,T. Warren misses free throw 2 of 2,132,130
531,4,0:01.0,,Offensive rebound by T. Warren,132,130
532,4,0:01.0,,T. Warren misses free throw 1 of 2,132,130
533,4,0:01.0,,Offensive rebound by Team,132,130
534,4,0:01.0,,T. Chandler enters the game for T. Daniels,132,130
535,4,0:01.0,B. Lopez enters the game for B. Ingram,,132,130
536,4,0:00.0,,T. Warren misses 2-pt layup from 5 ft,132,130
537,4,0:00.0,,Offensive rebound by Team,132,130
