,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,LA LAKERS_ACTION,MINNESOTA_SCORE,LA LAKERS_SCORE
55,1,3:24.0,,J. Clarkson misses 2-pt jump shot from 5 ft,24,16
56,1,3:22.0,,Offensive rebound by A. Bogut,24,16
57,1,3:18.0,,K. Kuzma misses 3-pt jump shot from 27 ft,24,16
58,1,3:15.0,,Offensive rebound by J. Clarkson,24,16
59,1,3:12.0,,J. Clarkson misses 3-pt jump shot from 22 ft,24,16
60,1,3:10.0,Defensive rebound by A. Wiggins,,24,16
61,1,3:04.0,Turnover by J. Teague (bad pass; steal by K. Kuzma),,24,16
62,1,3:00.0,,J. Clarkson makes 2-pt layup from 2 ft (assist by K. Kuzma),24,18
63,1,2:53.0,Minnesota full timeout,,24,18
64,1,2:53.0,,J. Randle enters the game for A. Bogut,24,18
65,1,2:53.0,G. Dieng enters the game for K. Towns,,24,18
66,1,2:53.0,T. Jones enters the game for J. Butler,,24,18
67,1,2:53.0,J. Crawford enters the game for J. Teague,,24,18
68,1,2:36.0,G. Dieng misses 2-pt jump shot from 18 ft,,24,18
69,1,2:34.0,,Defensive rebound by J. Randle,24,18
70,1,2:23.0,,K. Kuzma misses 3-pt jump shot from 27 ft,24,18
71,1,2:21.0,Defensive rebound by T. Gibson,,24,18
72,1,2:16.0,Shooting foul by J. Hart (drawn by T. Jones),,24,18
73,1,2:16.0,T. Jones makes free throw 1 of 2,,25,18
74,1,2:16.0,,C. Brewer enters the game for J. Hart,25,18
75,1,2:16.0,N. Bjelica enters the game for T. Gibson,,25,18
76,1,2:16.0,T. Jones makes free throw 2 of 2,,26,18
77,1,2:07.0,,T. Ennis enters the game for J. Clarkson,26,18
78,1,2:00.0,,K. Caldwell-Pope misses 2-pt jump shot from 20 ft,26,18
79,1,1:58.0,Defensive rebound by N. Bjelica,,26,18
80,1,1:48.0,J. Crawford misses 3-pt jump shot from 26 ft,,26,18
81,1,1:45.0,,Defensive rebound by K. Caldwell-Pope,26,18
82,1,1:36.0,,J. Randle misses 2-pt hook shot from 6 ft,26,18
83,1,1:32.0,Defensive rebound by A. Wiggins,,26,18
84,1,1:22.0,A. Wiggins misses 2-pt layup from 2 ft,,26,18
85,1,1:20.0,,Defensive rebound by T. Ennis,26,18
86,1,1:16.0,,C. Brewer misses 2-pt layup from 1 ft,26,18
87,1,1:12.0,,Offensive rebound by J. Randle,26,18
88,1,1:10.0,,J. Randle makes 2-pt layup from 2 ft,26,20
89,1,0:49.0,G. Dieng makes 3-pt jump shot from 23 ft (assist by T. Jones),,29,20
90,1,0:25.0,,K. Caldwell-Pope misses 2-pt jump shot from 19 ft,29,20
91,1,0:23.0,Defensive rebound by T. Jones,,29,20
92,1,0:04.0,J. Crawford misses 2-pt jump shot from 18 ft,,29,20
93,1,0:01.0,,Defensive rebound by K. Caldwell-Pope,29,20
94,1,0:00.0,,C. Brewer misses 3-pt jump shot from 44 ft,29,20
95,1,0:00.0,,Offensive rebound by Team,29,20
96,2,11:35.0,J. Crawford misses 3-pt jump shot from 26 ft,,29,20
97,2,11:35.0,Offensive rebound by N. Bjelica,,29,20
98,2,11:35.0,Shooting foul by C. Brewer (drawn by N. Bjelica),,29,20
99,2,11:35.0,N. Bjelica misses free throw 1 of 2,,29,20
100,2,11:35.0,Offensive rebound by Team,,29,20
101,2,11:35.0,N. Bjelica makes free throw 2 of 2,,30,20
102,2,11:24.0,,Offensive foul by J. Randle (drawn by J. Crawford),30,20
103,2,11:24.0,,Turnover by J. Randle (offensive foul),30,20
104,2,11:12.0,N. Bjelica misses 3-pt jump shot from 29 ft,,30,20
105,2,11:08.0,,Defensive rebound by J. Randle,30,20
106,2,10:52.0,,T. Ennis makes 2-pt layup from 1 ft,30,22
107,2,10:41.0,Turnover by J. Crawford (bad pass; steal by L. Nance),,30,22
108,2,10:37.0,,T. Ennis makes 2-pt layup from 2 ft (assist by L. Nance),30,24
109,2,10:30.0,Minnesota full timeout,,30,24
110,2,10:30.0,K. Towns enters the game for N. Bjelica,,30,24
111,2,10:30.0,J. Butler enters the game for M. Georges-Hunt,,30,24
112,2,10:12.0,J. Butler makes 2-pt jump shot from 11 ft,,32,24
113,2,9:50.0,,J. Randle makes 2-pt dunk from 2 ft (assist by A. Caruso),32,26
114,2,9:28.0,T. Jones makes 2-pt layup at rim,,34,26
115,2,9:13.0,,A. Caruso makes 2-pt jump shot from 5 ft,34,28
116,2,8:53.0,J. Butler makes 2-pt layup from 2 ft,,36,28
117,2,8:45.0,,L. Nance makes 2-pt jump shot from 17 ft (assist by T. Ennis),36,30
118,2,8:25.0,Turnover by J. Butler (lost ball; steal by C. Brewer),,36,30
119,2,8:20.0,,Turnover by C. Brewer (bad pass; steal by T. Jones),36,30
120,2,8:19.0,Personal foul by A. Caruso (drawn by J. Butler),,36,30
121,2,8:19.0,J. Teague enters the game for T. Jones,,36,30
122,2,8:03.0,J. Butler makes 2-pt jump shot from 2 ft,,38,30
123,2,7:52.0,,A. Caruso misses 2-pt jump shot from 2 ft,38,30
124,2,7:50.0,,Offensive rebound by J. Randle,38,30
125,2,7:42.0,,J. Randle misses 2-pt layup at rim (block by K. Towns),38,30
126,2,7:37.0,Defensive rebound by J. Teague,,38,30
127,2,7:32.0,J. Crawford makes 2-pt jump shot from 12 ft (assist by J. Teague),,40,30
128,2,7:28.0,,LA Lakers full timeout,40,30
129,2,7:28.0,,K. Kuzma enters the game for C. Brewer,40,30
130,2,7:28.0,,J. Clarkson enters the game for T. Ennis,40,30
131,2,7:28.0,,J. Hart enters the game for J. Randle,40,30
132,2,7:28.0,T. Gibson enters the game for G. Dieng,,40,30
133,2,7:18.0,,J. Hart misses 3-pt jump shot from 26 ft,40,30
134,2,7:16.0,Defensive rebound by K. Towns,,40,30
135,2,7:08.0,Turnover by J. Teague (bad pass; steal by J. Clarkson),,40,30
136,2,6:52.0,,K. Kuzma makes 2-pt layup from 2 ft,40,32
137,2,6:39.0,T. Gibson misses 2-pt layup from 2 ft (block by K. Kuzma),,40,32
138,2,6:35.0,,Defensive rebound by K. Kuzma,40,32
139,2,6:30.0,,L. Nance makes 2-pt jump shot from 16 ft (assist by K. Kuzma),40,34
140,2,6:03.0,J. Crawford makes 3-pt jump shot from 26 ft,,43,34
141,2,5:44.0,,J. Hart misses 2-pt jump shot from 8 ft,43,34
142,2,5:42.0,Defensive rebound by T. Gibson,,43,34
143,2,5:40.0,Turnover by T. Gibson (lost ball; steal by J. Clarkson),,43,34
144,2,5:32.0,,K. Kuzma misses 2-pt jump shot from 21 ft,43,34
145,2,5:29.0,Defensive rebound by J. Butler,,43,34
146,2,5:12.0,Offensive foul by K. Towns (drawn by L. Nance),,43,34
147,2,5:12.0,Turnover by K. Towns (offensive foul),,43,34
148,2,5:12.0,,K. Caldwell-Pope enters the game for A. Caruso,43,34
149,2,5:12.0,A. Wiggins enters the game for J. Crawford,,43,34
150,2,4:52.0,,J. Clarkson misses 2-pt jump shot from 8 ft,43,34
151,2,4:47.0,,Offensive rebound by J. Clarkson,43,34
152,2,4:47.0,,J. Clarkson makes 2-pt layup at rim,43,36
153,2,4:32.0,A. Wiggins misses 3-pt jump shot from 25 ft,,43,36
154,2,4:29.0,,Defensive rebound by L. Nance,43,36
155,2,4:29.0,,Shooting foul by J. Teague (drawn by K. Kuzma),43,36
156,2,4:29.0,,K. Kuzma makes free throw 1 of 2,43,37
157,2,4:29.0,,K. Kuzma misses free throw 2 of 2,43,37
158,2,4:26.0,Defensive rebound by K. Towns,,43,37
159,2,4:13.0,K. Towns misses 2-pt jump shot from 14 ft,,43,37
160,2,4:10.0,,Defensive rebound by J. Clarkson,43,37
161,2,3:54.0,,J. Clarkson makes 2-pt jump shot from 2 ft,43,39
162,2,3:31.0,J. Butler misses 3-pt jump shot from 23 ft,,43,39
163,2,3:29.0,,Defensive rebound by L. Nance,43,39
164,2,3:27.0,,K. Kuzma misses 2-pt dunk from 1 ft,43,39
165,2,3:26.0,,Offensive rebound by K. Kuzma,43,39
166,2,3:25.0,,K. Kuzma misses 2-pt layup at rim,43,39
167,2,3:20.0,Defensive rebound by A. Wiggins,,43,39
168,2,3:17.0,T. Gibson makes 2-pt dunk from 1 ft (assist by A. Wiggins),,45,39
169,2,3:05.0,,J. Clarkson makes 2-pt dunk from 2 ft,45,41
170,2,2:55.0,A. Wiggins makes 2-pt jump shot from 16 ft (assist by J. Teague),,47,41
171,2,2:38.0,,J. Hart misses 3-pt jump shot from 25 ft,47,41
172,2,2:36.0,Defensive rebound by J. Teague,,47,41
173,2,2:32.0,Turnover by J. Teague (bad pass; steal by J. Clarkson),,47,41
174,2,2:23.0,,K. Caldwell-Pope makes 3-pt jump shot from 27 ft,47,44
175,2,1:55.0,A. Wiggins makes 2-pt layup from 2 ft (assist by J. Butler),,49,44
176,2,1:38.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by J. Clarkson),49,47
177,2,1:22.0,J. Butler misses 3-pt jump shot from 25 ft,,49,47
178,2,1:22.0,Offensive rebound by Team,,49,47
179,2,1:22.0,,Loose ball foul by L. Nance (drawn by T. Gibson),49,47
180,2,1:16.0,Turnover by J. Butler (traveling),,49,47
181,2,1:07.0,,K. Kuzma makes 3-pt jump shot from 26 ft (assist by K. Caldwell-Pope),49,50
182,2,0:50.0,T. Gibson makes 2-pt dunk at rim (assist by J. Butler),,51,50
183,2,0:30.0,,J. Clarkson makes 2-pt jump shot from 15 ft,51,52
184,2,0:09.0,J. Butler makes 2-pt layup from 1 ft,,53,52
185,2,0:02.0,,Personal foul by T. Gibson (drawn by K. Kuzma),53,52
186,2,0:00.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,53,52
187,2,0:00.0,,Offensive rebound by Team,53,52
188,3,11:39.0,J. Butler misses 3-pt jump shot from 25 ft,,53,52
189,3,11:36.0,,Defensive rebound by J. Hart,53,52
190,3,11:31.0,,K. Kuzma makes 3-pt jump shot from 26 ft (assist by J. Clarkson),53,55
191,3,11:14.0,A. Wiggins misses 2-pt dunk from 1 ft,,53,55
192,3,11:11.0,Offensive rebound by T. Gibson,,53,55
193,3,11:09.0,T. Gibson misses 2-pt layup from 2 ft,,53,55
194,3,11:07.0,,Defensive rebound by J. Hart,53,55
195,3,11:02.0,,J. Clarkson misses 2-pt jump shot from 20 ft,53,55
196,3,10:59.0,Defensive rebound by K. Towns,,53,55
197,3,10:56.0,K. Towns misses 3-pt jump shot from 27 ft,,53,55
198,3,10:52.0,Offensive rebound by T. Gibson,,53,55
199,3,10:45.0,A. Wiggins makes 3-pt jump shot from 24 ft (assist by J. Teague),,56,55
200,3,10:25.0,,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,56,55
201,3,10:22.0,Defensive rebound by K. Towns,,56,55
202,3,10:11.0,Shooting foul by A. Bogut (drawn by K. Towns),,56,55
203,3,10:11.0,K. Towns misses free throw 1 of 2,,56,55
204,3,10:11.0,Offensive rebound by Team,,56,55
205,3,10:11.0,K. Towns makes free throw 2 of 2,,57,55
206,3,9:57.0,,J. Clarkson misses 2-pt jump shot from 2 ft,57,55
207,3,9:57.0,,Offensive rebound by Team,57,55
208,3,9:55.0,,Turnover by K. Caldwell-Pope (bad pass; steal by K. Towns),57,55
209,3,9:55.0,Personal foul by A. Bogut (drawn by K. Towns),,57,55
210,3,9:45.0,J. Teague makes 2-pt jump shot from 16 ft,,59,55
211,3,9:24.0,,J. Clarkson makes 2-pt jump shot from 17 ft,59,57
212,3,9:08.0,Personal foul by J. Clarkson (drawn by J. Teague),,59,57
213,3,8:54.0,A. Wiggins misses 3-pt jump shot from 28 ft,,59,57
214,3,8:51.0,,Defensive rebound by A. Bogut,59,57
215,3,8:42.0,,J. Clarkson misses 2-pt layup from 2 ft,59,57
216,3,8:39.0,,Offensive rebound by J. Clarkson,59,57
217,3,8:35.0,,Turnover by K. Caldwell-Pope (bad pass; steal by J. Butler),59,57
218,3,8:32.0,J. Butler makes 2-pt dunk from 1 ft,,61,57
219,3,8:32.0,,LA Lakers full timeout,61,57
220,3,8:16.0,,K. Caldwell-Pope misses 2-pt layup from 1 ft,61,57
221,3,8:12.0,Defensive rebound by K. Towns,,61,57
222,3,7:57.0,J. Butler misses 2-pt jump shot from 14 ft,,61,57
223,3,7:54.0,Offensive rebound by T. Gibson,,61,57
224,3,7:45.0,K. Towns makes 2-pt jump shot from 13 ft (assist by J. Teague),,63,57
225,3,7:15.0,,Turnover by K. Kuzma (lost ball; steal by J. Teague),63,57
226,3,7:09.0,K. Towns makes 3-pt jump shot from 26 ft (assist by A. Wiggins),,66,57
227,3,6:49.0,,Turnover by J. Clarkson (bad pass; steal by T. Gibson),66,57
228,3,6:41.0,Turnover by A. Wiggins (bad pass; steal by K. Caldwell-Pope),,66,57
229,3,6:35.0,,J. Hart makes 2-pt layup from 2 ft,66,59
230,3,6:24.0,T. Gibson makes 2-pt layup from 2 ft (assist by J. Butler),,68,59
231,3,6:11.0,,J. Clarkson misses 2-pt jump shot from 19 ft,68,59
232,3,6:07.0,Defensive rebound by T. Gibson,,68,59
233,3,5:55.0,Turnover by K. Towns (turnover),,68,59
234,3,5:55.0,,J. Randle enters the game for A. Bogut,68,59
235,3,5:43.0,,K. Kuzma misses 3-pt jump shot from 25 ft,68,59
236,3,5:39.0,,Offensive rebound by J. Randle,68,59
237,3,5:37.0,,J. Hart makes 3-pt jump shot from 25 ft (assist by J. Clarkson),68,62
238,3,5:18.0,J. Teague misses 3-pt jump shot from 27 ft,,68,62
239,3,5:15.0,,Defensive rebound by J. Clarkson,68,62
240,3,5:12.0,,Shooting foul by A. Wiggins (drawn by J. Randle),68,62
241,3,5:12.0,,J. Randle makes free throw 1 of 2,68,63
242,3,5:12.0,,J. Randle makes free throw 2 of 2,68,64
243,3,5:01.0,Shooting foul by J. Randle (drawn by K. Towns),,68,64
244,3,5:01.0,K. Towns makes free throw 1 of 2,,69,64
245,3,5:01.0,K. Towns makes free throw 2 of 2,,70,64
246,3,4:52.0,,Offensive foul by J. Randle (drawn by K. Towns),70,64
247,3,4:52.0,,Turnover by J. Randle (offensive foul),70,64
248,3,4:28.0,J. Teague makes 2-pt jump shot from 3 ft (assist by J. Butler),,72,64
249,3,4:11.0,,J. Randle makes 2-pt dunk from 2 ft (assist by J. Hart),72,66
250,3,4:01.0,J. Teague misses 3-pt jump shot from 25 ft,,72,66
251,3,3:57.0,,Defensive rebound by K. Caldwell-Pope,72,66
252,3,3:48.0,,J. Clarkson makes 2-pt layup from 3 ft (assist by J. Randle),72,68
253,3,3:48.0,Minnesota full timeout,,72,68
254,3,3:48.0,,T. Ennis enters the game for J. Clarkson,72,68
255,3,3:48.0,G. Dieng enters the game for K. Towns,,72,68
256,3,3:29.0,J. Butler misses 2-pt jump shot from 12 ft,,72,68
257,3,3:26.0,Offensive rebound by J. Butler,,72,68
258,3,3:24.0,G. Dieng misses 3-pt jump shot from 23 ft,,72,68
259,3,3:24.0,,Defensive rebound by J. Randle,72,68
260,3,3:15.0,,J. Randle makes 2-pt dunk from 1 ft,72,70
261,3,2:57.0,J. Teague makes 2-pt layup from 2 ft,,74,70
262,3,2:34.0,,Shooting foul by J. Teague (drawn by T. Ennis),74,70
263,3,2:34.0,,T. Ennis misses free throw 1 of 2,74,70
264,3,2:34.0,,Offensive rebound by Team,74,70
265,3,2:34.0,T. Jones enters the game for J. Teague,,74,70
266,3,2:34.0,J. Crawford enters the game for J. Butler,,74,70
267,3,2:34.0,,T. Ennis makes free throw 2 of 2,74,71
268,3,2:17.0,T. Jones misses 3-pt jump shot from 26 ft,,74,71
269,3,2:17.0,,Defensive rebound by Team,74,71
270,3,2:02.0,,T. Ennis misses 2-pt layup from 2 ft,74,71
271,3,2:00.0,,Offensive rebound by J. Randle,74,71
272,3,1:59.0,,J. Randle misses 2-pt layup from 2 ft,74,71
273,3,1:59.0,,Offensive rebound by Team,74,71
274,3,1:59.0,N. Bjelica enters the game for T. Gibson,,74,71
275,3,1:59.0,,Personal foul by G. Dieng (drawn by J. Randle),74,71
276,3,1:59.0,,K. Kuzma makes free throw 1 of 1,74,72
277,3,1:45.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,74,72
278,3,1:43.0,Defensive rebound by T. Jones,,74,72
279,3,1:28.0,T. Jones makes 3-pt jump shot from 23 ft (assist by A. Wiggins),,77,72
280,3,1:14.0,,Shooting foul by N. Bjelica (drawn by K. Kuzma),77,72
281,3,1:14.0,,K. Kuzma makes free throw 1 of 2,77,73
282,3,1:14.0,,A. Caruso enters the game for K. Caldwell-Pope,77,73
283,3,1:14.0,,K. Kuzma makes free throw 2 of 2,77,74
284,3,1:00.0,J. Crawford makes 2-pt jump shot from 18 ft,,79,74
285,3,0:44.0,,J. Randle makes 2-pt jump shot from 9 ft,79,76
286,3,0:32.0,Shooting foul by J. Randle (drawn by J. Crawford),,79,76
287,3,0:32.0,J. Crawford makes free throw 1 of 2,,80,76
288,3,0:32.0,J. Crawford makes free throw 2 of 2,,81,76
289,3,0:14.0,,T. Ennis makes 2-pt layup from 2 ft,81,78
290,3,0:03.0,Personal foul by T. Ennis (drawn by G. Dieng),,81,78
291,3,0:03.0,G. Dieng makes free throw 1 of 2,,82,78
292,3,0:03.0,M. Georges-Hunt enters the game for J. Crawford,,82,78
293,3,0:03.0,G. Dieng makes free throw 2 of 2,,83,78
294,3,0:01.0,,Shooting foul by N. Bjelica (drawn by K. Kuzma),83,78
295,3,0:01.0,,K. Kuzma makes free throw 1 of 3,83,79
296,3,0:01.0,,K. Kuzma misses free throw 2 of 3,83,79
297,3,0:01.0,,Offensive rebound by Team,83,79
298,3,0:01.0,,K. Kuzma makes free throw 3 of 3,83,80
299,4,11:37.0,,C. Brewer makes 2-pt layup from 1 ft (assist by J. Randle),83,82
300,4,11:24.0,J. Butler misses 3-pt jump shot from 26 ft,,83,82
301,4,11:24.0,,Defensive rebound by T. Ennis,83,82
302,4,11:14.0,,J. Randle makes 2-pt layup from 1 ft (assist by T. Ennis),83,84
303,4,11:03.0,K. Towns makes 2-pt layup from 1 ft (assist by T. Jones),,85,84
304,4,11:03.0,Shooting foul by L. Nance (drawn by K. Towns),,85,84
305,4,11:03.0,K. Towns makes free throw 1 of 1,,86,84
306,4,10:42.0,,Turnover by A. Caruso (lost ball; steal by J. Crawford),86,84
307,4,10:38.0,J. Crawford makes 2-pt layup from 1 ft (assist by T. Jones),,88,84
308,4,10:29.0,Violation by K. Towns (kicked ball),,88,84
309,4,10:20.0,,Turnover by C. Brewer (lost ball; steal by T. Jones),88,84
310,4,10:17.0,K. Towns makes 2-pt dunk from 1 ft (assist by J. Butler),,90,84
311,4,10:17.0,Shooting foul by C. Brewer (drawn by K. Towns),,90,84
312,4,10:17.0,K. Towns makes free throw 1 of 1,,91,84
313,4,9:57.0,,C. Brewer misses 3-pt jump shot from 25 ft,91,84
314,4,9:54.0,Defensive rebound by G. Dieng,,91,84
315,4,9:40.0,J. Crawford makes 3-pt jump shot from 25 ft (assist by T. Jones),,94,84
316,4,9:40.0,,LA Lakers full timeout,94,84
317,4,9:40.0,,J. Hart enters the game for A. Caruso,94,84
318,4,9:40.0,,J. Clarkson enters the game for J. Randle,94,84
319,4,9:40.0,,K. Kuzma enters the game for C. Brewer,94,84
320,4,9:25.0,,L. Nance misses 2-pt jump shot from 9 ft,94,84
321,4,9:23.0,Defensive rebound by K. Towns,,94,84
322,4,9:12.0,K. Towns misses 3-pt jump shot from 26 ft,,94,84
323,4,9:09.0,Offensive rebound by G. Dieng,,94,84
324,4,8:56.0,K. Towns makes 2-pt hook shot from 4 ft,,96,84
325,4,8:45.0,,T. Ennis misses 2-pt layup from 1 ft,96,84
326,4,8:44.0,,Offensive rebound by L. Nance,96,84
327,4,8:44.0,,Shooting foul by G. Dieng (drawn by L. Nance),96,84
328,4,8:44.0,,L. Nance misses free throw 1 of 2,96,84
329,4,8:44.0,,Offensive rebound by Team,96,84
330,4,8:44.0,,L. Nance makes free throw 2 of 2,96,85
331,4,8:33.0,Turnover by K. Towns (traveling),,96,85
332,4,8:16.0,,K. Kuzma misses 2-pt jump shot from 21 ft,96,85
333,4,8:14.0,Defensive rebound by J. Butler,,96,85
334,4,8:07.0,J. Crawford makes 3-pt jump shot from 22 ft (assist by T. Jones),,99,85
335,4,7:55.0,,J. Clarkson misses 2-pt jump shot from 11 ft,99,85
336,4,7:53.0,Defensive rebound by T. Jones,,99,85
337,4,7:52.0,Turnover by G. Dieng (bad pass),,99,85
338,4,7:52.0,,K. Caldwell-Pope enters the game for T. Ennis,99,85
339,4,7:34.0,,K. Caldwell-Pope misses 2-pt jump shot from 18 ft,99,85
340,4,7:31.0,,Offensive rebound by L. Nance,99,85
341,4,7:29.0,,K. Kuzma makes 3-pt jump shot from 25 ft (assist by J. Hart),99,88
342,4,7:14.0,J. Crawford makes 2-pt jump shot from 13 ft,,101,88
343,4,7:08.0,,K. Kuzma misses 2-pt hook shot from 5 ft,101,88
344,4,7:07.0,,Offensive rebound by J. Clarkson,101,88
345,4,7:06.0,,J. Clarkson misses 2-pt layup from 1 ft,101,88
346,4,7:05.0,Defensive rebound by K. Towns,,101,88
347,4,7:03.0,Personal foul by L. Nance (drawn by T. Jones),,101,88
348,4,7:03.0,T. Gibson enters the game for G. Dieng,,101,88
349,4,6:52.0,J. Butler misses 3-pt jump shot from 25 ft,,101,88
350,4,6:49.0,,Defensive rebound by L. Nance,101,88
351,4,6:44.0,,L. Nance makes 2-pt dunk from 2 ft (assist by J. Clarkson),101,90
352,4,6:23.0,J. Butler makes 2-pt jump shot from 16 ft,,103,90
353,4,6:13.0,,J. Clarkson misses 2-pt jump shot from 12 ft (block by K. Towns),103,90
354,4,6:12.0,Defensive rebound by K. Towns,,103,90
355,4,6:04.0,Turnover by T. Jones (bad pass; steal by J. Hart),,103,90
356,4,6:00.0,,L. Nance makes 2-pt dunk from 2 ft (assist by K. Kuzma),103,92
357,4,6:00.0,Minnesota full timeout,,103,92
358,4,6:00.0,J. Teague enters the game for T. Jones,,103,92
359,4,5:43.0,J. Butler misses 2-pt jump shot from 19 ft,,103,92
360,4,5:41.0,,Defensive rebound by K. Caldwell-Pope,103,92
361,4,5:26.0,,J. Clarkson makes 2-pt layup from 2 ft,103,94
362,4,5:26.0,,Shooting foul by T. Gibson (drawn by J. Clarkson),103,94
363,4,5:26.0,,J. Clarkson makes free throw 1 of 1,103,95
364,4,5:14.0,J. Butler makes 2-pt jump shot from 12 ft,,105,95
365,4,4:59.0,,Shooting foul by J. Teague (drawn by K. Kuzma),105,95
366,4,4:59.0,,K. Kuzma makes free throw 1 of 2,105,96
367,4,4:59.0,A. Wiggins enters the game for J. Crawford,,105,96
368,4,4:59.0,,K. Kuzma misses free throw 2 of 2,105,96
369,4,4:54.0,Defensive rebound by K. Towns,,105,96
370,4,4:34.0,Turnover by J. Teague (bad pass; steal by J. Clarkson),,105,96
371,4,4:30.0,,J. Hart makes 3-pt jump shot from 26 ft (assist by J. Clarkson),105,99
372,4,4:05.0,A. Wiggins misses 2-pt jump shot from 16 ft,,105,99
373,4,4:03.0,,Defensive rebound by K. Caldwell-Pope,105,99
374,4,3:56.0,,J. Hart misses 2-pt layup from 2 ft (block by K. Towns),105,99
375,4,3:53.0,Defensive rebound by J. Teague,,105,99
376,4,3:40.0,T. Gibson makes 2-pt hook shot from 6 ft (assist by J. Butler),,107,99
377,4,3:28.0,,J. Clarkson misses 2-pt layup from 1 ft (block by K. Towns),107,99
378,4,3:28.0,Defensive rebound by Team,,107,99
