,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,INDIANA_ACTION,CLEVELAND_SCORE,INDIANA_SCORE
400,4,0:53.0,,C. Joseph enters the game for B. Bogdanović,84,91
401,4,0:38.0,L. James makes 3-pt jump shot from 29 ft,,87,91
402,4,0:37.0,,Indiana full timeout,87,91
403,4,0:37.0,,B. Bogdanović enters the game for T. Young,87,91
404,4,0:14.0,,C. Joseph misses 3-pt jump shot from 26 ft,87,91
405,4,0:13.0,,Offensive rebound by Team,87,91
406,4,0:13.0,,Turnover by Team (shot clock),87,91
407,4,0:13.0,Cleveland full timeout,,87,91
408,4,0:13.0,,T. Young enters the game for B. Bogdanović,87,91
409,4,0:12.0,L. James misses 3-pt jump shot from 28 ft,,87,91
410,4,0:08.0,Offensive rebound by K. Love,,87,91
411,4,0:07.0,K. Love makes 3-pt jump shot from 22 ft,,90,91
412,4,0:07.0,,Indiana full timeout,90,91
413,4,0:07.0,,B. Bogdanović enters the game for T. Young,90,91
414,4,0:07.0,L. Nance enters the game for K. Love,,90,91
415,4,0:07.0,J. Green enters the game for J. Smith,,90,91
416,4,0:05.0,,Personal take foul by J. Green (drawn by D. Collison),90,91
417,4,0:05.0,,D. Collison makes free throw 1 of 2,90,92
418,4,0:05.0,,T. Young enters the game for C. Joseph,90,92
419,4,0:05.0,K. Love enters the game for L. Nance,,90,92
420,4,0:05.0,J. Smith enters the game for J. Green,,90,92
421,4,0:05.0,,D. Collison misses free throw 2 of 2,90,92
422,4,0:05.0,Defensive rebound by J. Smith,,90,92
423,4,0:00.0,J. Smith misses 3-pt jump shot from 37 ft,,90,92
424,4,0:00.0,Offensive rebound by Team,,90,92
