,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,GOLDEN STATE_ACTION,LA CLIPPERS_SCORE,GOLDEN STATE_SCORE
94,1,1:38.0,T. Wallace misses 2-pt jump shot from 11 ft (block by D. West),,29,29
95,1,1:34.0,,Defensive rebound by O. Casspi,29,29
96,1,1:31.0,,A. Iguodala makes 2-pt layup from 2 ft,29,31
97,1,1:10.0,C. Williams misses 2-pt jump shot from 12 ft,,29,31
98,1,1:02.0,Offensive rebound by M. Harrell,,29,31
99,1,1:02.0,M. Harrell makes 2-pt dunk at rim,,31,31
100,1,0:57.0,,D. West makes 2-pt jump shot from 18 ft (assist by D. Green),31,33
101,1,0:42.0,Shooting foul by D. West (drawn by D. Jordan),,31,33
102,1,0:42.0,D. Jordan misses free throw 1 of 2,,31,33
103,1,0:42.0,Offensive rebound by Team,,31,33
104,1,0:42.0,S. Thornwell enters the game for C. Williams,,31,33
105,1,0:42.0,D. Jordan makes free throw 2 of 2,,32,33
106,1,0:36.0,,D. West misses 2-pt jump shot from 17 ft,32,33
107,1,0:32.0,Defensive rebound by M. Harrell,,32,33
108,1,0:23.0,S. Thornwell misses 2-pt jump shot from 10 ft,,32,33
109,1,0:19.0,,Defensive rebound by A. Iguodala,32,33
110,1,0:14.0,,K. Durant enters the game for P. McCaw,32,33
111,1,0:14.0,,N. Young enters the game for O. Casspi,32,33
112,1,0:14.0,W. Reed enters the game for D. Jordan,,32,33
113,1,0:09.0,,Personal foul by S. Dekker (drawn by K. Durant),32,33
114,1,0:02.0,,K. Durant makes 2-pt jump shot from 13 ft (assist by D. Green),32,35
115,1,0:00.0,W. Reed misses 3-pt jump shot from 32 ft,,32,35
116,1,0:00.0,Offensive rebound by Team,,32,35
117,2,11:44.0,,Shooting foul by M. Harrell (drawn by D. West),32,35
118,2,11:44.0,,D. West misses free throw 1 of 2,32,35
119,2,11:44.0,,Offensive rebound by Team,32,35
120,2,11:44.0,,D. West makes free throw 2 of 2,32,36
121,2,11:20.0,T. Wallace makes 3-pt jump shot from 25 ft (assist by S. Dekker),,35,36
122,2,11:01.0,,D. West misses 2-pt jump shot from 16 ft,35,36
123,2,10:58.0,Defensive rebound by S. Dekker,,35,36
124,2,10:39.0,Shooting foul by A. Iguodala (drawn by S. Thornwell),,35,36
125,2,10:39.0,S. Thornwell makes free throw 1 of 2,,36,36
126,2,10:39.0,S. Thornwell makes free throw 2 of 2,,37,36
127,2,10:27.0,,Personal foul by W. Reed (drawn by D. West),37,36
128,2,10:21.0,,P. McCaw makes 2-pt layup at rim (assist by D. West),37,38
129,2,9:56.0,W. Reed makes 2-pt jump shot from 7 ft,,39,38
130,2,9:44.0,,N. Young misses 3-pt jump shot from 23 ft,39,38
131,2,9:40.0,Defensive rebound by S. Thornwell,,39,38
132,2,9:38.0,S. Dekker makes 2-pt dunk from 1 ft (assist by S. Thornwell),,41,38
133,2,9:38.0,,Golden State full timeout,41,38
134,2,9:22.0,,D. Green misses 3-pt jump shot from 26 ft,41,38
135,2,9:18.0,Defensive rebound by S. Thornwell,,41,38
136,2,9:15.0,Shooting foul by D. Green (drawn by T. Wallace),,41,38
137,2,9:15.0,T. Wallace misses free throw 1 of 2,,41,38
138,2,9:15.0,Offensive rebound by Team,,41,38
139,2,9:15.0,T. Wallace makes free throw 2 of 2,,42,38
140,2,8:53.0,,D. West misses 2-pt hook shot from 3 ft,42,38
141,2,8:48.0,Defensive rebound by T. Wallace,,42,38
142,2,8:39.0,M. Harrell misses 2-pt hook shot from 9 ft,,42,38
143,2,8:33.0,,Defensive rebound by D. Green,42,38
144,2,8:28.0,,P. McCaw misses 2-pt layup from 2 ft (block by W. Reed),42,38
145,2,8:24.0,Defensive rebound by M. Harrell,,42,38
146,2,8:22.0,M. Harrell misses 2-pt layup from 2 ft (block by D. West),,42,38
147,2,8:17.0,,Defensive rebound by P. McCaw,42,38
148,2,8:14.0,,N. Young misses 3-pt jump shot from 26 ft,42,38
149,2,8:11.0,Defensive rebound by S. Dekker,,42,38
150,2,8:02.0,S. Dekker misses 2-pt layup from 1 ft,,42,38
151,2,7:59.0,Offensive rebound by S. Dekker,,42,38
152,2,7:49.0,T. Wallace misses 2-pt layup from 10 ft,,42,38
153,2,7:49.0,,Defensive rebound by D. West,42,38
154,2,7:49.0,,Personal foul by W. Reed (drawn by D. West),42,38
155,2,7:49.0,,K. Durant enters the game for N. Young,42,38
156,2,7:49.0,,O. Casspi enters the game for D. Green,42,38
157,2,7:49.0,C. Williams enters the game for S. Thornwell,,42,38
158,2,7:49.0,D. Jordan enters the game for M. Harrell,,42,38
159,2,7:49.0,L. Williams enters the game for W. Reed,,42,38
160,2,7:33.0,,K. Durant makes 2-pt jump shot from 12 ft (assist by P. McCaw),42,40
161,2,7:14.0,C. Williams misses 3-pt jump shot from 25 ft,,42,40
162,2,7:08.0,Offensive rebound by T. Wallace,,42,40
163,2,7:06.0,L. Williams misses 3-pt jump shot from 24 ft,,42,40
164,2,7:05.0,Offensive rebound by Team,,42,40
165,2,7:05.0,,S. Livingston enters the game for A. Iguodala,42,40
166,2,7:05.0,W. Johnson enters the game for S. Dekker,,42,40
167,2,7:03.0,,Violation by S. Livingston (kicked ball),42,40
168,2,7:03.0,,J. Bell enters the game for D. West,42,40
169,2,6:56.0,Turnover by W. Johnson (out of bounds lost ball),,42,40
170,2,6:39.0,,K. Durant makes 3-pt jump shot from 26 ft,42,43
171,2,6:39.0,,Shooting foul by D. Jordan (drawn by K. Durant),42,43
172,2,6:39.0,,K. Durant makes free throw 1 of 1,42,44
173,2,6:29.0,L. Williams misses 2-pt jump shot from 5 ft,,42,44
174,2,6:27.0,Offensive rebound by Team,,42,44
175,2,6:27.0,Turnover by L. Williams (traveling),,42,44
176,2,6:27.0,J. Evans enters the game for T. Wallace,,42,44
177,2,6:13.0,,K. Durant makes 2-pt jump shot from 18 ft (assist by O. Casspi),42,46
178,2,5:57.0,Turnover by D. Jordan (lost ball; steal by O. Casspi),,42,46
179,2,5:53.0,,J. Bell makes 2-pt dunk from 1 ft (assist by K. Durant),42,48
180,2,5:53.0,LA Clippers full timeout,,42,48
181,2,5:43.0,J. Evans misses 2-pt jump shot from 19 ft,,42,48
182,2,5:42.0,Offensive rebound by Team,,42,48
183,2,5:42.0,,Loose ball foul by J. Bell (drawn by D. Jordan),42,48
184,2,5:34.0,C. Williams misses 2-pt jump shot from 10 ft,,42,48
185,2,5:32.0,Offensive rebound by D. Jordan,,42,48
186,2,5:32.0,D. Jordan makes 2-pt dunk at rim,,44,48
187,2,5:16.0,,J. Bell makes 2-pt dunk from 2 ft (assist by S. Livingston),44,50
188,2,5:02.0,L. Williams makes 2-pt jump shot from 17 ft,,46,50
189,2,4:45.0,,O. Casspi misses 2-pt jump shot from 8 ft,46,50
190,2,4:43.0,Defensive rebound by D. Jordan,,46,50
191,2,4:33.0,D. Jordan misses 2-pt layup from 6 ft (block by J. Bell),,46,50
192,2,4:30.0,,Defensive rebound by K. Durant,46,50
193,2,4:30.0,Offensive charge foul by P. McCaw (drawn by J. Evans),,46,50
194,2,4:30.0,,Turnover by P. McCaw (offensive foul),46,50
195,2,4:18.0,J. Evans misses 2-pt jump shot from 18 ft,,46,50
196,2,4:12.0,,Defensive rebound by O. Casspi,46,50
197,2,4:10.0,,Personal foul by W. Johnson (drawn by K. Durant),46,50
198,2,4:10.0,,K. Durant misses free throw 1 of 2,46,50
199,2,4:10.0,,Offensive rebound by Team,46,50
200,2,4:10.0,,A. Iguodala enters the game for P. McCaw,46,50
201,2,4:10.0,,K. Durant makes free throw 2 of 2,46,51
202,2,3:58.0,Turnover by L. Williams (bad pass; steal by O. Casspi),,46,51
203,2,3:44.0,,O. Casspi makes 2-pt jump shot from 7 ft (assist by S. Livingston),46,53
204,2,3:31.0,J. Evans misses 2-pt jump shot from 8 ft (block by K. Durant),,46,53
205,2,3:28.0,Offensive rebound by W. Johnson,,46,53
206,2,3:26.0,D. Jordan makes 2-pt layup from 1 ft (assist by W. Johnson),,48,53
207,2,3:13.0,,O. Casspi makes 2-pt layup from 3 ft,48,55
208,2,3:03.0,L. Williams makes 3-pt jump shot from 24 ft,,51,55
209,2,2:47.0,,K. Durant makes 3-pt jump shot from 27 ft (assist by A. Iguodala),51,58
210,2,2:33.0,L. Williams makes 3-pt jump shot from 24 ft (assist by D. Jordan),,54,58
211,2,2:16.0,,Turnover by J. Bell (bad pass; steal by W. Johnson),54,58
212,2,2:11.0,Turnover by J. Evans (lost ball; steal by A. Iguodala),,54,58
213,2,2:07.0,,Shooting foul by D. Jordan (drawn by S. Livingston),54,58
214,2,2:07.0,,S. Livingston makes free throw 1 of 2,54,59
215,2,2:07.0,,D. Green enters the game for J. Bell,54,59
216,2,2:07.0,M. Harrell enters the game for J. Evans,,54,59
217,2,2:07.0,T. Wallace enters the game for W. Johnson,,54,59
218,2,2:07.0,,S. Livingston makes free throw 2 of 2,54,60
219,2,1:57.0,Personal foul by A. Iguodala (drawn by L. Williams),,54,60
220,2,1:48.0,Personal foul by S. Livingston (drawn by T. Wallace),,54,60
221,2,1:48.0,T. Wallace makes free throw 1 of 2,,55,60
222,2,1:48.0,T. Wallace misses free throw 2 of 2,,55,60
223,2,1:46.0,,Defensive rebound by D. Green,55,60
224,2,1:41.0,,K. Durant makes 2-pt jump shot from 21 ft (assist by D. Green),55,62
225,2,1:20.0,T. Wallace makes 2-pt jump shot from 9 ft,,57,62
226,2,1:13.0,,Turnover by K. Durant (bad pass; steal by T. Wallace),57,62
227,2,1:00.0,Turnover by M. Harrell (lost ball; steal by S. Livingston),,57,62
228,2,0:56.0,,Turnover by S. Livingston (bad pass; steal by C. Williams),57,62
229,2,0:52.0,Shooting foul by S. Livingston (drawn by D. Jordan),,57,62
230,2,0:52.0,D. Jordan misses free throw 1 of 2,,57,62
231,2,0:52.0,Offensive rebound by Team,,57,62
232,2,0:52.0,D. Jordan makes free throw 2 of 2,,58,62
233,2,0:35.0,,D. Green misses 3-pt jump shot from 27 ft,58,62
234,2,0:32.0,Defensive rebound by C. Williams,,58,62
235,2,0:17.0,L. Williams misses 3-pt jump shot from 25 ft,,58,62
236,2,0:13.0,Offensive rebound by C. Williams,,58,62
237,2,0:02.0,C. Williams misses 3-pt jump shot from 25 ft,,58,62
238,2,0:00.0,Offensive rebound by Team,,58,62
239,3,11:46.0,,Turnover by K. Durant (bad pass),58,62
240,3,11:26.0,C. Williams makes 2-pt layup from 2 ft,,60,62
241,3,11:24.0,T. Wallace enters the game for C. Williams,,60,62
242,3,11:13.0,,K. Durant misses 2-pt jump shot from 10 ft,60,62
243,3,11:10.0,,Offensive rebound by S. Livingston,60,62
244,3,11:10.0,,S. Livingston misses 2-pt layup at rim (block by D. Jordan),60,62
245,3,11:08.0,Defensive rebound by L. Williams,,60,62
246,3,11:03.0,Personal foul by Z. Pachulia (drawn by D. Jordan),,60,62
247,3,10:55.0,,Offensive charge foul by D. Jordan (drawn by N. Young),60,62
248,3,10:55.0,Turnover by D. Jordan (offensive foul),,60,62
249,3,10:43.0,,Z. Pachulia makes 2-pt dunk from 1 ft (assist by K. Durant),60,64
250,3,10:33.0,W. Johnson misses 2-pt jump shot from 18 ft,,60,64
251,3,10:32.0,Offensive rebound by Team,,60,64
252,3,10:32.0,,Loose ball foul by Z. Pachulia (drawn by D. Jordan),60,64
253,3,10:24.0,J. Evans misses 3-pt jump shot from 27 ft,,60,64
254,3,10:21.0,,Defensive rebound by D. Green,60,64
255,3,10:13.0,,S. Livingston misses 2-pt jump shot from 13 ft,60,64
256,3,10:08.0,Defensive rebound by D. Jordan,,60,64
257,3,10:01.0,Turnover by L. Williams (lost ball; steal by N. Young),,60,64
258,3,9:57.0,,Turnover by S. Livingston (lost ball; steal by W. Johnson),60,64
259,3,9:53.0,Turnover by W. Johnson (bad pass; steal by S. Livingston),,60,64
260,3,9:53.0,,Shooting foul by T. Wallace (drawn by K. Durant),60,64
261,3,9:53.0,,K. Durant makes free throw 1 of 2,60,65
262,3,9:53.0,,K. Durant makes free throw 2 of 2,60,66
263,3,9:43.0,Shooting foul by K. Durant (drawn by L. Williams),,60,66
264,3,9:43.0,L. Williams makes free throw 1 of 2,,61,66
265,3,9:43.0,L. Williams makes free throw 2 of 2,,62,66
266,3,9:24.0,,Shooting foul by W. Johnson (drawn by D. Green),62,66
267,3,9:24.0,,D. Green makes free throw 1 of 2,62,67
268,3,9:24.0,,D. Green makes free throw 2 of 2,62,68
269,3,9:12.0,T. Wallace makes 2-pt hook shot from 2 ft (assist by L. Williams),,64,68
270,3,9:01.0,,K. Durant makes 3-pt jump shot from 25 ft (assist by Z. Pachulia),64,71
271,3,8:47.0,J. Evans makes 2-pt jump shot from 20 ft (assist by L. Williams),,66,71
272,3,8:38.0,,Shooting foul by J. Evans (drawn by S. Livingston),66,71
273,3,8:38.0,,S. Livingston makes free throw 1 of 2,66,72
274,3,8:38.0,,S. Livingston makes free throw 2 of 2,66,73
275,3,8:23.0,Shooting foul by S. Livingston (drawn by J. Evans),,66,73
276,3,8:23.0,J. Evans misses free throw 1 of 2,,66,73
277,3,8:23.0,Offensive rebound by Team,,66,73
278,3,8:23.0,J. Evans makes free throw 2 of 2,,67,73
279,3,8:06.0,,Shooting foul by W. Johnson (drawn by D. Green),67,73
280,3,8:06.0,,D. Green makes free throw 1 of 2,67,74
281,3,8:06.0,,D. Green makes free throw 2 of 2,67,75
282,3,7:57.0,L. Williams makes 3-pt jump shot from 26 ft,,70,75
283,3,7:42.0,,Turnover by Z. Pachulia (traveling),70,75
284,3,7:35.0,L. Williams misses 2-pt jump shot from 22 ft,,70,75
285,3,7:30.0,,Defensive rebound by D. Green,70,75
286,3,7:22.0,,D. Green misses 3-pt jump shot from 25 ft,70,75
287,3,7:19.0,Defensive rebound by D. Jordan,,70,75
288,3,7:14.0,Turnover by D. Jordan (bad pass),,70,75
289,3,7:07.0,,N. Young makes 2-pt jump shot from 11 ft,70,77
290,3,7:00.0,Personal foul by N. Young (drawn by L. Williams),,70,77
291,3,7:00.0,L. Williams makes free throw 1 of 2,,71,77
292,3,7:00.0,S. Dekker enters the game for W. Johnson,,71,77
293,3,7:00.0,L. Williams makes free throw 2 of 2,,72,77
294,3,6:50.0,,Z. Pachulia makes 2-pt layup from 2 ft (assist by K. Durant),72,79
295,3,6:39.0,J. Evans misses 2-pt jump shot from 16 ft,,72,79
296,3,6:36.0,,Defensive rebound by D. Green,72,79
297,3,6:25.0,,Personal foul by T. Wallace (drawn by Z. Pachulia),72,79
298,3,6:25.0,,Golden State full timeout,72,79
299,3,6:25.0,,Z. Pachulia makes free throw 1 of 2,72,80
300,3,6:25.0,,Z. Pachulia makes free throw 2 of 2,72,81
301,3,6:17.0,T. Wallace makes 2-pt layup from 3 ft (assist by S. Dekker),,74,81
302,3,6:17.0,Shooting foul by K. Durant (drawn by T. Wallace),,74,81
303,3,6:17.0,T. Wallace makes free throw 1 of 1,,75,81
304,3,6:05.0,,N. Young misses 3-pt jump shot from 25 ft,75,81
305,3,6:03.0,Defensive rebound by D. Jordan,,75,81
306,3,5:55.0,L. Williams makes 2-pt layup from 1 ft,,77,81
307,3,5:39.0,,N. Young misses 2-pt jump shot from 8 ft,77,81
308,3,5:36.0,Defensive rebound by J. Evans,,77,81
309,3,5:33.0,T. Wallace makes 2-pt layup from 2 ft (assist by J. Evans),,79,81
310,3,5:33.0,,Golden State full timeout,79,81
311,3,5:33.0,,O. Casspi enters the game for N. Young,79,81
312,3,5:33.0,,A. Iguodala enters the game for D. Green,79,81
313,3,5:33.0,,P. McCaw enters the game for S. Livingston,79,81
314,3,5:19.0,,Turnover by K. Durant (traveling),79,81
315,3,5:08.0,L. Williams makes 2-pt jump shot from 18 ft,,81,81
316,3,4:43.0,,O. Casspi misses 2-pt hook shot from 7 ft,81,81
317,3,4:40.0,Defensive rebound by Team,,81,81
318,3,4:29.0,L. Williams makes 2-pt jump shot from 19 ft,,83,81
319,3,4:02.0,,P. McCaw misses 2-pt layup from 2 ft,83,81
320,3,3:58.0,Defensive rebound by L. Williams,,83,81
321,3,3:55.0,L. Williams makes 2-pt hook shot from 10 ft (assist by D. Jordan),,85,81
322,3,3:31.0,,K. Durant makes 2-pt jump shot from 11 ft,85,83
323,3,3:11.0,L. Williams makes 3-pt jump shot from 24 ft,,88,83
324,3,3:02.0,,Turnover by P. McCaw (traveling),88,83
325,3,3:02.0,,J. Bell enters the game for Z. Pachulia,88,83
326,3,3:02.0,,D. Green enters the game for K. Durant,88,83
327,3,2:53.0,L. Williams misses 3-pt jump shot from 28 ft,,88,83
328,3,2:48.0,,Defensive rebound by J. Bell,88,83
329,3,2:44.0,,A. Iguodala makes 2-pt dunk from 1 ft,88,85
330,3,2:22.0,Shooting foul by D. Green (drawn by L. Williams),,88,85
331,3,2:22.0,L. Williams makes free throw 1 of 2,,89,85
332,3,2:22.0,L. Williams makes free throw 2 of 2,,90,85
333,3,2:02.0,,Turnover by J. Bell (bad pass; steal by T. Wallace),90,85
334,3,1:58.0,L. Williams makes 2-pt layup from 2 ft (assist by T. Wallace),,92,85
335,3,1:42.0,,D. Green makes 2-pt jump shot from 14 ft (assist by A. Iguodala),92,87
336,3,1:17.0,J. Evans misses 2-pt layup from 2 ft,,92,87
337,3,1:15.0,,Defensive rebound by P. McCaw,92,87
338,3,1:11.0,,O. Casspi makes 2-pt layup at rim (assist by J. Bell),92,89
339,3,0:58.0,Shooting foul by J. Bell (drawn by L. Williams),,92,89
340,3,0:58.0,L. Williams makes free throw 1 of 2,,93,89
341,3,0:58.0,,K. Looney enters the game for J. Bell,93,89
342,3,0:58.0,L. Williams makes free throw 2 of 2,,94,89
343,3,0:44.0,,Shooting foul by S. Dekker (drawn by D. Green),94,89
344,3,0:44.0,,D. Green misses free throw 1 of 2,94,89
345,3,0:44.0,,Offensive rebound by Team,94,89
346,3,0:44.0,M. Harrell enters the game for J. Evans,,94,89
347,3,0:44.0,,D. Green makes free throw 2 of 2,94,90
348,3,0:38.0,L. Williams misses 3-pt jump shot from 26 ft,,94,90
349,3,0:34.0,,Defensive rebound by O. Casspi,94,90
350,3,0:29.0,,P. McCaw misses 3-pt jump shot from 26 ft,94,90
351,3,0:24.0,Defensive rebound by T. Wallace,,94,90
352,3,0:08.0,L. Williams makes 3-pt jump shot from 28 ft,,97,90
353,3,0:01.0,,D. Green misses 3-pt jump shot from 28 ft,97,90
354,3,0:00.0,,Offensive rebound by Team,97,90
355,4,11:49.0,W. Reed makes 2-pt hook shot from 10 ft (assist by T. Wallace),,99,90
356,4,11:35.0,,Turnover by D. West (bad pass),99,90
357,4,11:07.0,T. Wallace misses 2-pt hook shot from 12 ft,,99,90
358,4,11:04.0,Offensive rebound by M. Harrell,,99,90
359,4,10:59.0,M. Harrell misses 2-pt layup at rim,,99,90
360,4,10:58.0,Offensive rebound by S. Dekker,,99,90
361,4,10:43.0,Turnover by W. Reed (bad pass; steal by A. Iguodala),,99,90
362,4,10:31.0,,D. West misses 2-pt jump shot from 16 ft,99,90
363,4,10:28.0,Defensive rebound by W. Reed,,99,90
364,4,10:20.0,T. Wallace makes 2-pt layup from 1 ft,,101,90
365,4,10:04.0,,P. McCaw makes 2-pt layup from 1 ft (assist by D. West),101,92
366,4,9:43.0,M. Harrell makes 2-pt hook shot from 10 ft (assist by T. Wallace),,103,92
367,4,9:26.0,,D. West misses 2-pt hook shot from 7 ft,103,92
368,4,9:22.0,Defensive rebound by W. Reed,,103,92
369,4,9:12.0,J. Evans misses 2-pt jump shot from 8 ft,,103,92
370,4,9:05.0,Offensive rebound by S. Dekker,,103,92
371,4,9:05.0,S. Dekker makes 2-pt layup at rim,,105,92
372,4,8:58.0,,D. Green misses 2-pt jump shot from 10 ft,105,92
373,4,8:55.0,Defensive rebound by M. Harrell,,105,92
374,4,8:37.0,T. Wallace misses 2-pt jump shot from 15 ft,,105,92
375,4,8:35.0,,Defensive rebound by D. Green,105,92
376,4,8:30.0,,D. Green misses 3-pt jump shot from 25 ft,105,92
377,4,8:26.0,Defensive rebound by Team,,105,92
378,4,8:26.0,,K. Durant enters the game for P. McCaw,105,92
379,4,8:26.0,,O. Casspi enters the game for N. Young,105,92
380,4,8:07.0,W. Reed misses 2-pt layup from 3 ft (block by D. West),,105,92
381,4,8:06.0,Offensive rebound by Team,,105,92
382,4,8:06.0,,S. Livingston enters the game for D. Green,105,92
383,4,7:52.0,M. Harrell makes 2-pt hook shot from 10 ft (assist by T. Wallace),,107,92
384,4,7:37.0,,Turnover by A. Iguodala (bad pass; steal by S. Dekker),107,92
385,4,7:31.0,W. Reed misses 2-pt layup from 3 ft (block by D. West),,107,92
386,4,7:31.0,Offensive rebound by Team,,107,92
387,4,7:23.0,Shooting foul by A. Iguodala (drawn by T. Wallace),,107,92
