,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,ORLANDO_ACTION,MILWAUKEE_SCORE,ORLANDO_SCORE
30,1,7:56.0,,N. Vučević misses 2-pt jump shot from 18 ft,9,9
31,1,7:53.0,Defensive rebound by K. Middleton,,9,9
32,1,7:44.0,G. Antetokounmpo makes 2-pt layup from 3 ft,,11,9
33,1,7:44.0,,Orlando full timeout,11,9
34,1,7:32.0,,J. Isaac misses 2-pt jump shot from 15 ft,11,9
35,1,7:28.0,Defensive rebound by K. Middleton,,11,9
36,1,7:22.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton),,13,9
37,1,7:06.0,,J. Isaac misses 3-pt jump shot from 22 ft,13,9
38,1,7:06.0,,Offensive rebound by Team,13,9
39,1,7:06.0,Loose ball foul by J. Henson (drawn by N. Vučević),,13,9
40,1,6:58.0,,Turnover by N. Vučević (bad pass; steal by T. Snell),13,9
41,1,6:52.0,E. Bledsoe misses 3-pt jump shot from 22 ft,,13,9
42,1,6:48.0,,Defensive rebound by M. Hezonja,13,9
43,1,6:34.0,,N. Vučević makes 2-pt hook shot from 8 ft,13,11
44,1,6:12.0,Turnover by E. Bledsoe (bad pass; steal by N. Vučević),,13,11
45,1,6:05.0,,D. Augustin misses 2-pt layup from 3 ft,13,11
46,1,6:04.0,,Offensive rebound by Team,13,11
47,1,6:00.0,,D. Augustin makes 3-pt jump shot from 26 ft (assist by N. Vučević),13,14
48,1,5:45.0,Turnover by E. Bledsoe (bad pass; steal by D. Augustin),,13,14
49,1,5:42.0,,Shooting foul by E. Bledsoe (drawn by J. Simmons),13,14
50,1,5:42.0,,J. Simmons makes free throw 1 of 2,13,15
51,1,5:42.0,,K. Birch enters the game for J. Isaac,13,15
52,1,5:42.0,S. Brown enters the game for T. Snell,,13,15
53,1,5:42.0,B. Jennings enters the game for E. Bledsoe,,13,15
54,1,5:42.0,,J. Simmons makes free throw 2 of 2,13,16
55,1,5:30.0,G. Antetokounmpo misses 2-pt jump shot from 17 ft,,13,16
56,1,5:30.0,Offensive rebound by Team,,13,16
57,1,5:30.0,,Loose ball foul by K. Birch (drawn by J. Henson),13,16
58,1,5:25.0,J. Henson misses 2-pt jump shot from 19 ft,,13,16
59,1,5:21.0,,Defensive rebound by Team,13,16
60,1,5:03.0,,N. Vučević misses 2-pt jump shot from 10 ft,13,16
61,1,5:03.0,,Offensive rebound by Team,13,16
62,1,5:03.0,,Personal foul by S. Brown (drawn by M. Hezonja),13,16
63,1,5:03.0,J. Parker enters the game for G. Antetokounmpo,,13,16
64,1,4:55.0,,D. Augustin makes 2-pt layup from 1 ft (assist by N. Vučević),13,18
65,1,4:47.0,J. Henson misses 2-pt hook shot from 7 ft,,13,18
66,1,4:44.0,,Defensive rebound by K. Birch,13,18
67,1,4:43.0,,Personal foul by B. Jennings (drawn by D. Augustin),13,18
68,1,4:43.0,,D. Augustin makes free throw 1 of 2,13,19
69,1,4:43.0,,D. Augustin makes free throw 2 of 2,13,20
70,1,4:32.0,K. Middleton misses 2-pt jump shot from 19 ft,,13,20
71,1,4:30.0,,Defensive rebound by K. Birch,13,20
72,1,4:28.0,,M. Hezonja makes 2-pt layup from 1 ft (assist by D. Augustin),13,22
73,1,4:28.0,Milwaukee full timeout,,13,22
74,1,4:28.0,T. Zeller enters the game for J. Henson,,13,22
75,1,4:08.0,J. Parker makes 2-pt jump shot from 15 ft,,15,22
76,1,3:53.0,,N. Vučević makes 2-pt hook shot from 4 ft (assist by J. Simmons),15,24
77,1,3:53.0,,Shooting foul by T. Zeller (drawn by N. Vučević),15,24
78,1,3:53.0,,N. Vučević makes free throw 1 of 1,15,25
79,1,3:43.0,K. Middleton misses 2-pt jump shot from 19 ft,,15,25
80,1,3:40.0,,Defensive rebound by M. Hezonja,15,25
81,1,3:27.0,,Personal foul by B. Jennings (drawn by D. Augustin),15,25
82,1,3:27.0,,D. Augustin makes free throw 1 of 2,15,26
83,1,3:27.0,,S. Mack enters the game for M. Hezonja,15,26
84,1,3:27.0,,D. Augustin makes free throw 2 of 2,15,27
85,1,3:09.0,K. Middleton makes 2-pt dunk from 1 ft (assist by J. Parker),,17,27
86,1,2:52.0,,J. Simmons makes 3-pt jump shot from 22 ft (assist by N. Vučević),17,30
87,1,2:41.0,J. Parker makes 3-pt jump shot from 25 ft (assist by K. Middleton),,20,30
88,1,2:31.0,,J. Simmons makes 3-pt jump shot from 26 ft,20,33
89,1,2:19.0,G. Antetokounmpo enters the game for B. Jennings,,20,33
90,1,2:19.0,J. Terry enters the game for K. Middleton,,20,33
91,1,2:13.0,S. Brown misses 3-pt jump shot from 22 ft,,20,33
92,1,2:13.0,Offensive rebound by T. Zeller,,20,33
93,1,2:09.0,J. Terry misses 3-pt jump shot from 25 ft,,20,33
94,1,2:09.0,,Defensive rebound by N. Vučević,20,33
95,1,2:01.0,,D. Augustin makes 3-pt jump shot from 26 ft,20,36
96,1,1:39.0,J. Parker misses 2-pt jump shot from 17 ft,,20,36
97,1,1:37.0,Offensive rebound by Team,,20,36
98,1,1:22.0,T. Zeller misses 2-pt hook shot from 4 ft,,20,36
99,1,1:19.0,,Defensive rebound by N. Vučević,20,36
100,1,1:09.0,,J. Simmons misses 3-pt jump shot from 27 ft,20,36
101,1,1:06.0,Defensive rebound by G. Antetokounmpo,,20,36
102,1,1:02.0,G. Antetokounmpo misses 2-pt layup from 4 ft (block by K. Birch),,20,36
103,1,1:02.0,,Defensive rebound by Team,20,36
104,1,0:45.0,,S. Mack misses 3-pt jump shot from 22 ft,20,36
105,1,0:41.0,Defensive rebound by T. Zeller,,20,36
106,1,0:35.0,S. Brown misses 2-pt jump shot from 16 ft,,20,36
107,1,0:31.0,,Defensive rebound by N. Vučević,20,36
108,1,0:15.0,,N. Vučević misses 3-pt jump shot from 26 ft,20,36
109,1,0:10.0,,Offensive rebound by J. Simmons,20,36
110,1,0:06.0,,D. Augustin misses 3-pt jump shot from 29 ft,20,36
111,1,0:02.0,Defensive rebound by G. Antetokounmpo,,20,36
112,2,11:49.0,J. Parker misses 2-pt jump shot from 16 ft,,20,36
113,2,11:45.0,,Defensive rebound by S. Mack,20,36
114,2,11:31.0,,Turnover by B. Biyombo (bad pass; steal by T. Zeller),20,36
115,2,11:16.0,Turnover by J. Terry (bad pass; steal by W. Iwundu),,20,36
116,2,11:09.0,,W. Iwundu misses 2-pt layup from 3 ft,20,36
117,2,11:05.0,Defensive rebound by T. Zeller,,20,36
118,2,11:00.0,S. Muhammad makes 2-pt layup at rim (assist by G. Antetokounmpo),,22,36
119,2,10:41.0,,B. Biyombo misses 2-pt jump shot from 15 ft,22,36
120,2,10:41.0,Defensive rebound by J. Parker,,22,36
121,2,10:33.0,S. Muhammad makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),,24,36
122,2,10:33.0,Shooting foul by W. Iwundu (drawn by S. Muhammad),,24,36
123,2,10:33.0,,J. Isaac enters the game for K. Birch,24,36
124,2,10:33.0,S. Muhammad misses free throw 1 of 1,,24,36
125,2,10:29.0,,Defensive rebound by J. Isaac,24,36
126,2,10:11.0,,W. Iwundu misses 2-pt layup from 2 ft (block by T. Zeller),24,36
127,2,10:11.0,,Offensive rebound by Team,24,36
128,2,10:10.0,,R. Purvis misses 3-pt jump shot from 24 ft,24,36
129,2,10:10.0,Defensive rebound by G. Antetokounmpo,,24,36
130,2,10:01.0,Shooting foul by J. Isaac (drawn by G. Antetokounmpo),,24,36
131,2,10:01.0,G. Antetokounmpo makes free throw 1 of 2,,25,36
132,2,10:01.0,G. Antetokounmpo makes free throw 2 of 2,,26,36
133,2,9:39.0,,S. Mack misses 2-pt jump shot from 9 ft,26,36
134,2,9:37.0,,Offensive rebound by B. Biyombo,26,36
135,2,9:35.0,,S. Mack misses 2-pt jump shot from 16 ft,26,36
136,2,9:35.0,Defensive rebound by S. Muhammad,,26,36
137,2,9:27.0,G. Antetokounmpo makes 2-pt layup from 4 ft (assist by S. Muhammad),,28,36
138,2,9:27.0,,Orlando full timeout,28,36
139,2,9:15.0,,Turnover by J. Isaac (bad pass; steal by J. Terry),28,36
140,2,9:11.0,J. Terry makes 2-pt layup from 1 ft,,30,36
141,2,8:46.0,,R. Purvis makes 3-pt jump shot from 26 ft (assist by W. Iwundu),30,39
142,2,8:32.0,S. Muhammad misses 2-pt jump shot from 11 ft (block by R. Purvis),,30,39
143,2,8:32.0,,Defensive rebound by S. Mack,30,39
144,2,8:27.0,,W. Iwundu makes 2-pt dunk at rim (assist by S. Mack),30,41
145,2,8:11.0,J. Parker misses 3-pt jump shot from 25 ft,,30,41
146,2,8:10.0,Offensive rebound by T. Zeller,,30,41
147,2,8:10.0,Personal foul by R. Purvis (drawn by T. Zeller),,30,41
148,2,7:49.0,S. Muhammad makes 2-pt dunk from 1 ft (assist by G. Antetokounmpo),,32,41
149,2,7:31.0,,R. Purvis makes 2-pt jump shot from 16 ft,32,43
150,2,7:10.0,J. Terry makes 3-pt jump shot from 26 ft,,35,43
151,2,6:50.0,,Turnover by R. Purvis (bad pass; steal by G. Antetokounmpo),35,43
152,2,6:41.0,J. Parker makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,37,43
153,2,6:32.0,,J. Isaac misses 2-pt jump shot from 17 ft,37,43
154,2,6:32.0,Defensive rebound by J. Parker,,37,43
155,2,6:22.0,Personal foul by W. Iwundu (drawn by G. Antetokounmpo),,37,43
156,2,6:22.0,,M. Hezonja enters the game for S. Mack,37,43
157,2,6:22.0,,N. Vučević enters the game for B. Biyombo,37,43
158,2,6:22.0,,D. Augustin enters the game for W. Iwundu,37,43
159,2,6:22.0,E. Bledsoe enters the game for J. Terry,,37,43
160,2,6:19.0,J. Parker makes 2-pt dunk from 2 ft (assist by E. Bledsoe),,39,43
161,2,6:19.0,,Orlando full timeout,39,43
162,2,6:19.0,,J. Simmons enters the game for R. Purvis,39,43
163,2,6:19.0,J. Henson enters the game for T. Zeller,,39,43
164,2,5:54.0,,D. Augustin misses 3-pt jump shot from 27 ft,39,43
165,2,5:49.0,Defensive rebound by J. Henson,,39,43
166,2,5:36.0,E. Bledsoe misses 2-pt jump shot from 6 ft,,39,43
167,2,5:34.0,,Defensive rebound by M. Hezonja,39,43
168,2,5:26.0,,D. Augustin makes 3-pt jump shot from 26 ft (assist by J. Simmons),39,46
169,2,5:08.0,G. Antetokounmpo misses 2-pt jump shot from 8 ft,,39,46
170,2,5:06.0,Offensive rebound by S. Muhammad,,39,46
171,2,5:06.0,S. Muhammad misses 2-pt layup from 2 ft (block by J. Isaac),,39,46
172,2,5:06.0,Offensive rebound by Team,,39,46
173,2,5:06.0,T. Snell enters the game for J. Parker,,39,46
174,2,5:06.0,K. Middleton enters the game for S. Muhammad,,39,46
175,2,4:59.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,39,46
176,2,4:55.0,Offensive rebound by G. Antetokounmpo,,39,46
177,2,4:55.0,G. Antetokounmpo misses 2-pt layup at rim,,39,46
178,2,4:53.0,,Defensive rebound by J. Isaac,39,46
179,2,4:47.0,,M. Hezonja misses 3-pt jump shot from 25 ft,39,46
180,2,4:44.0,Defensive rebound by G. Antetokounmpo,,39,46
181,2,4:40.0,G. Antetokounmpo makes 2-pt dunk from 1 ft,,41,46
182,2,4:14.0,,Turnover by D. Augustin (bad pass; steal by E. Bledsoe),41,46
183,2,4:10.0,E. Bledsoe makes 2-pt layup from 1 ft,,43,46
184,2,3:51.0,,N. Vučević misses 2-pt hook shot from 10 ft,43,46
185,2,3:50.0,,Offensive rebound by D. Augustin,43,46
186,2,3:50.0,,Personal foul by K. Middleton (drawn by D. Augustin),43,46
187,2,3:50.0,,K. Birch enters the game for J. Isaac,43,46
188,2,3:50.0,,S. Mack enters the game for M. Hezonja,43,46
189,2,3:47.0,,J. Simmons makes 2-pt layup from 1 ft (assist by S. Mack),43,48
190,2,3:47.0,,Shooting foul by G. Antetokounmpo (drawn by J. Simmons),43,48
191,2,3:47.0,,J. Simmons misses free throw 1 of 1,43,48
192,2,3:44.0,Defensive rebound by J. Henson,,43,48
193,2,3:37.0,E. Bledsoe makes 2-pt layup from 2 ft,,45,48
194,2,3:30.0,,N. Vučević makes 3-pt jump shot from 26 ft (assist by J. Simmons),45,51
195,2,3:23.0,Shooting foul by S. Mack (drawn by E. Bledsoe),,45,51
196,2,3:23.0,E. Bledsoe makes free throw 1 of 2,,46,51
197,2,3:23.0,J. Terry enters the game for G. Antetokounmpo,,46,51
198,2,3:23.0,E. Bledsoe misses free throw 2 of 2,,46,51
199,2,3:21.0,,Defensive rebound by N. Vučević,46,51
200,2,3:13.0,Violation by J. Henson (kicked ball),,46,51
201,2,3:00.0,,Turnover by K. Birch (turnover),46,51
202,2,2:46.0,J. Henson makes 2-pt hook shot from 7 ft (assist by K. Middleton),,48,51
203,2,2:26.0,,J. Simmons makes 3-pt jump shot from 24 ft (assist by N. Vučević),48,54
204,2,2:03.0,K. Middleton misses 2-pt jump shot from 16 ft,,48,54
205,2,2:01.0,,Defensive rebound by S. Mack,48,54
206,2,1:54.0,,N. Vučević makes 2-pt jump shot from 19 ft (assist by S. Mack),48,56
207,2,1:53.0,Milwaukee full timeout,,48,56
208,2,1:40.0,J. Terry misses 3-pt jump shot from 23 ft,,48,56
209,2,1:36.0,,Defensive rebound by K. Birch,48,56
210,2,1:16.0,,S. Mack misses 3-pt jump shot from 23 ft,48,56
211,2,1:12.0,Defensive rebound by J. Terry,,48,56
212,2,1:04.0,Shooting foul by D. Augustin (drawn by K. Middleton),,48,56
213,2,1:04.0,K. Middleton makes free throw 1 of 2,,49,56
214,2,1:04.0,G. Antetokounmpo enters the game for J. Terry,,49,56
215,2,1:04.0,K. Middleton makes free throw 2 of 2,,50,56
216,2,0:50.0,,Turnover by D. Augustin (traveling),50,56
217,2,0:39.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,50,56
218,2,0:36.0,,Defensive rebound by J. Simmons,50,56
219,2,0:28.0,,J. Simmons makes 2-pt layup from 3 ft (assist by S. Mack),50,58
220,2,0:09.0,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by E. Bledsoe),,52,58
221,2,0:01.0,,J. Simmons makes 3-pt jump shot from 25 ft (assist by S. Mack),52,61
222,2,0:00.0,E. Bledsoe misses 3-pt jump shot from 35 ft,,52,61
223,2,0:00.0,Offensive rebound by Team,,52,61
224,3,11:50.0,K. Middleton makes 2-pt jump shot from 18 ft,,54,61
225,3,11:33.0,,J. Simmons misses 2-pt jump shot from 6 ft,54,61
226,3,11:30.0,,Offensive rebound by J. Simmons,54,61
227,3,11:29.0,,J. Simmons makes 2-pt layup from 1 ft,54,63
228,3,11:19.0,G. Antetokounmpo makes 2-pt hook shot from 8 ft,,56,63
229,3,11:04.0,,J. Simmons makes 3-pt jump shot from 27 ft (assist by N. Vučević),56,66
230,3,10:50.0,G. Antetokounmpo misses 3-pt jump shot from 27 ft,,56,66
231,3,10:47.0,,Defensive rebound by J. Isaac,56,66
232,3,10:25.0,,J. Isaac misses 2-pt layup from 1 ft,56,66
233,3,10:22.0,Defensive rebound by E. Bledsoe,,56,66
234,3,10:20.0,K. Middleton makes 2-pt layup at rim (assist by E. Bledsoe),,58,66
235,3,10:05.0,,Turnover by J. Simmons (lost ball; steal by E. Bledsoe),58,66
236,3,9:59.0,E. Bledsoe makes 3-pt jump shot from 22 ft (assist by K. Middleton),,61,66
237,3,9:33.0,,J. Simmons makes 3-pt jump shot from 26 ft (assist by N. Vučević),61,69
238,3,9:16.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,63,69
239,3,8:59.0,,Turnover by N. Vučević (bad pass; steal by G. Antetokounmpo),63,69
240,3,8:45.0,E. Bledsoe makes 2-pt layup from 1 ft,,65,69
241,3,8:28.0,,Shooting foul by J. Henson (drawn by N. Vučević),65,69
242,3,8:28.0,,N. Vučević makes free throw 1 of 2,65,70
243,3,8:28.0,,K. Birch enters the game for J. Isaac,65,70
244,3,8:28.0,,N. Vučević makes free throw 2 of 2,65,71
245,3,8:14.0,J. Henson makes 2-pt dunk at rim (assist by K. Middleton),,67,71
246,3,7:53.0,,K. Birch makes 2-pt jump shot from 14 ft (assist by N. Vučević),67,73
247,3,7:42.0,K. Middleton misses 2-pt jump shot from 6 ft,,67,73
248,3,7:40.0,,Defensive rebound by N. Vučević,67,73
249,3,7:21.0,,N. Vučević makes 2-pt jump shot from 18 ft (assist by K. Birch),67,75
250,3,7:21.0,Milwaukee full timeout,,67,75
251,3,7:03.0,E. Bledsoe makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),,70,75
252,3,6:45.0,,M. Hezonja misses 2-pt layup from 2 ft,70,75
253,3,6:43.0,Defensive rebound by G. Antetokounmpo,,70,75
254,3,6:38.0,,Loose ball foul by D. Augustin (drawn by G. Antetokounmpo),70,75
255,3,6:32.0,G. Antetokounmpo misses 2-pt jump shot from 20 ft,,70,75
256,3,6:27.0,,Defensive rebound by D. Augustin,70,75
257,3,6:11.0,,M. Hezonja makes 2-pt layup from 3 ft (assist by D. Augustin),70,77
258,3,6:00.0,K. Middleton makes 3-pt jump shot from 22 ft (assist by T. Snell),,73,77
259,3,5:46.0,,N. Vučević misses 2-pt jump shot from 8 ft,73,77
260,3,5:43.0,Defensive rebound by J. Henson,,73,77
261,3,5:42.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,75,77
262,3,5:42.0,Shooting foul by J. Simmons (drawn by G. Antetokounmpo),,75,77
263,3,5:42.0,,Orlando full timeout,75,77
264,3,5:42.0,S. Brown enters the game for T. Snell,,75,77
265,3,5:42.0,G. Antetokounmpo makes free throw 1 of 1,,76,77
266,3,5:24.0,,M. Hezonja misses 3-pt jump shot from 26 ft,76,77
267,3,5:22.0,Defensive rebound by Team,,76,77
268,3,5:03.0,E. Bledsoe misses 2-pt jump shot from 18 ft,,76,77
269,3,4:59.0,,Defensive rebound by M. Hezonja,76,77
270,3,4:52.0,,Turnover by N. Vučević (bad pass; steal by E. Bledsoe),76,77
271,3,4:48.0,E. Bledsoe makes 2-pt dunk at rim,,78,77
272,3,4:23.0,,N. Vučević misses 2-pt jump shot from 10 ft (block by J. Henson),78,77
273,3,4:22.0,,Offensive rebound by Team,78,77
274,3,4:22.0,J. Parker enters the game for G. Antetokounmpo,,78,77
275,3,4:19.0,,D. Augustin misses 2-pt jump shot from 20 ft (block by E. Bledsoe),78,77
276,3,4:15.0,Defensive rebound by J. Henson,,78,77
277,3,3:57.0,J. Henson makes 2-pt dunk at rim (assist by E. Bledsoe),,80,77
278,3,3:45.0,,K. Birch makes 2-pt dunk from 1 ft (assist by M. Hezonja),80,79
279,3,3:30.0,J. Henson misses 2-pt layup from 1 ft,,80,79
280,3,3:28.0,,Defensive rebound by N. Vučević,80,79
281,3,3:19.0,,N. Vučević makes 2-pt layup from 1 ft (assist by D. Augustin),80,81
282,3,3:00.0,Turnover by J. Parker (bad pass; steal by N. Vučević),,80,81
283,3,2:56.0,,J. Simmons misses 2-pt jump shot from 8 ft,80,81
284,3,2:52.0,,Offensive rebound by K. Birch,80,81
285,3,2:50.0,,J. Simmons makes 2-pt dunk at rim (assist by K. Birch),80,83
286,3,2:33.0,E. Bledsoe misses 2-pt layup from 3 ft,,80,83
287,3,2:29.0,,Defensive rebound by K. Birch,80,83
288,3,2:24.0,,M. Hezonja misses 2-pt dunk from 2 ft (block by J. Parker),80,83
289,3,2:24.0,,Offensive rebound by M. Hezonja,80,83
290,3,2:24.0,,M. Hezonja makes 2-pt layup from 2 ft,80,85
291,3,2:24.0,Milwaukee full timeout,,80,85
292,3,2:24.0,,S. Mack enters the game for M. Hezonja,80,85
293,3,2:24.0,,B. Biyombo enters the game for N. Vučević,80,85
294,3,2:24.0,,W. Iwundu enters the game for K. Birch,80,85
295,3,2:24.0,T. Zeller enters the game for E. Bledsoe,,80,85
296,3,2:24.0,B. Jennings enters the game for J. Henson,,80,85
297,3,2:12.0,T. Zeller misses 2-pt layup at rim,,80,85
298,3,2:09.0,,Defensive rebound by Team,80,85
299,3,1:52.0,,B. Biyombo makes 2-pt layup from 1 ft (assist by W. Iwundu),80,87
300,3,1:52.0,,Shooting foul by S. Brown (drawn by B. Biyombo),80,87
301,3,1:52.0,,J. Isaac enters the game for D. Augustin,80,87
302,3,1:52.0,J. Terry enters the game for K. Middleton,,80,87
303,3,1:52.0,G. Antetokounmpo enters the game for S. Brown,,80,87
304,3,1:52.0,,B. Biyombo misses free throw 1 of 1,80,87
305,3,1:50.0,Defensive rebound by J. Parker,,80,87
306,3,1:27.0,T. Zeller misses 2-pt jump shot from 14 ft,,80,87
307,3,1:27.0,,Defensive rebound by Team,80,87
308,3,1:27.0,Loose ball foul by J. Parker (drawn by J. Isaac),,80,87
309,3,1:27.0,,J. Isaac misses free throw 1 of 2,80,87
310,3,1:27.0,,Offensive rebound by Team,80,87
311,3,1:27.0,T. Maker enters the game for T. Zeller,,80,87
312,3,1:27.0,,J. Isaac makes free throw 2 of 2,80,88
313,3,1:13.0,Turnover by T. Maker (lost ball; steal by W. Iwundu),,80,88
314,3,1:03.0,,J. Simmons misses 2-pt jump shot from 5 ft,80,88
315,3,1:00.0,Defensive rebound by G. Antetokounmpo,,80,88
316,3,0:53.0,B. Jennings misses 3-pt jump shot from 26 ft,,80,88
317,3,0:51.0,Offensive rebound by T. Maker,,80,88
318,3,0:45.0,B. Jennings misses 2-pt layup from 2 ft,,80,88
319,3,0:43.0,,Defensive rebound by W. Iwundu,80,88
320,3,0:39.0,,J. Isaac makes 3-pt jump shot from 25 ft (assist by W. Iwundu),80,91
321,3,0:28.0,J. Parker misses 3-pt jump shot from 25 ft,,80,91
322,3,0:25.0,,Defensive rebound by J. Isaac,80,91
323,3,0:07.0,,J. Simmons misses 3-pt jump shot from 24 ft (block by J. Terry),80,91
324,3,0:04.0,Defensive rebound by G. Antetokounmpo,,80,91
325,3,0:04.0,Personal foul by S. Mack (drawn by G. Antetokounmpo),,80,91
326,3,0:04.0,,K. Birch enters the game for J. Isaac,80,91
327,3,0:00.0,G. Antetokounmpo misses 2-pt layup from 1 ft (block by B. Biyombo),,80,91
328,3,0:00.0,Offensive rebound by Team,,80,91
329,4,11:40.0,,M. Hezonja misses 3-pt jump shot from 24 ft,80,91
330,4,11:35.0,Defensive rebound by B. Jennings,,80,91
331,4,11:33.0,J. Parker makes 2-pt dunk from 1 ft (assist by B. Jennings),,82,91
332,4,11:09.0,,S. Mack misses 2-pt jump shot from 16 ft,82,91
333,4,11:07.0,,Offensive rebound by B. Biyombo,82,91
334,4,11:04.0,,Turnover by Team (shot clock),82,91
335,4,10:59.0,Turnover by B. Jennings (bad pass; steal by W. Iwundu),,82,91
336,4,10:53.0,,W. Iwundu makes 2-pt dunk from 2 ft,82,93
337,4,10:32.0,G. Antetokounmpo makes 2-pt jump shot from 15 ft,,84,93
338,4,10:13.0,,M. Hezonja misses 2-pt layup from 1 ft,84,93
339,4,10:10.0,Defensive rebound by G. Antetokounmpo,,84,93
340,4,10:02.0,G. Antetokounmpo misses 2-pt jump shot from 17 ft,,84,93
341,4,9:58.0,,Defensive rebound by W. Iwundu,84,93
342,4,9:50.0,,S. Mack makes 2-pt layup from 1 ft,84,95
343,4,9:38.0,Shooting foul by M. Hezonja (drawn by J. Parker),,84,95
344,4,9:38.0,J. Parker misses free throw 1 of 2,,84,95
345,4,9:38.0,Offensive rebound by Team,,84,95
346,4,9:38.0,J. Henson enters the game for T. Maker,,84,95
347,4,9:38.0,J. Parker makes free throw 2 of 2,,85,95
348,4,9:28.0,,Turnover by M. Hezonja (out of bounds lost ball),85,95
349,4,9:28.0,K. Middleton enters the game for J. Parker,,85,95
350,4,9:17.0,B. Jennings makes 2-pt jump shot from 16 ft,,87,95
351,4,9:16.0,,Orlando full timeout,87,95
352,4,9:16.0,E. Bledsoe enters the game for B. Jennings,,87,95
353,4,8:57.0,,Turnover by S. Mack (lost ball; steal by J. Henson),87,95
354,4,8:49.0,K. Middleton makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),,90,95
355,4,8:39.0,,S. Mack makes 3-pt jump shot from 25 ft (assist by B. Biyombo),90,98
356,4,8:24.0,K. Middleton misses 3-pt jump shot from 26 ft,,90,98
357,4,8:20.0,,Defensive rebound by K. Birch,90,98
358,4,8:05.0,,M. Hezonja makes 3-pt jump shot from 26 ft,90,101
359,4,7:39.0,,Offensive charge foul by G. Antetokounmpo (drawn by W. Iwundu),90,101
360,4,7:39.0,Turnover by G. Antetokounmpo (offensive foul),,90,101
361,4,7:39.0,,D. Augustin enters the game for M. Hezonja,90,101
362,4,7:39.0,,J. Simmons enters the game for W. Iwundu,90,101
363,4,7:17.0,,D. Augustin misses 3-pt jump shot from 25 ft,90,101
364,4,7:13.0,,Offensive rebound by B. Biyombo,90,101
365,4,6:52.0,,D. Augustin makes 3-pt jump shot from 26 ft (assist by K. Birch),90,104
366,4,6:35.0,G. Antetokounmpo makes 2-pt jump shot from 11 ft,,92,104
367,4,6:23.0,,D. Augustin makes 2-pt jump shot from 9 ft,92,106
368,4,6:22.0,Milwaukee full timeout,,92,106
369,4,6:12.0,Turnover by K. Middleton (bad pass; steal by S. Mack),,92,106
370,4,6:07.0,,S. Mack makes 2-pt layup from 1 ft,92,108
371,4,5:55.0,G. Antetokounmpo makes 2-pt jump shot from 10 ft,,94,108
