,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CHICAGO_ACTION,MILWAUKEE_SCORE,CHICAGO_SCORE
68,1,2:42.0,,D. Valentine makes 2-pt jump shot from 10 ft,16,13
69,1,2:19.0,S. Brown misses 2-pt jump shot from 9 ft,,16,13
70,1,2:17.0,,Defensive rebound by D. Valentine,16,13
71,1,2:17.0,,Personal foul by E. Bledsoe (drawn by J. Grant),16,13
72,1,2:17.0,Milwaukee full timeout,,16,13
73,1,2:17.0,,N. Mirotić enters the game for L. Markkanen,16,13
74,1,2:17.0,M. Dellavedova enters the game for E. Bledsoe,,16,13
75,1,2:17.0,J. Terry enters the game for T. Snell,,16,13
76,1,2:03.0,,J. Holiday misses 3-pt jump shot from 23 ft,16,13
77,1,2:03.0,Defensive rebound by K. Middleton,,16,13
78,1,1:54.0,J. Terry makes 3-pt jump shot from 22 ft (assist by K. Middleton),,19,13
79,1,1:41.0,,J. Grant makes 2-pt jump shot from 19 ft,19,15
80,1,1:30.0,Shooting foul by J. Holiday (drawn by K. Middleton),,19,15
81,1,1:30.0,K. Middleton misses free throw 1 of 2,,19,15
82,1,1:30.0,Offensive rebound by Team,,19,15
83,1,1:30.0,,B. Portis enters the game for J. Grant,19,15
84,1,1:30.0,,D. Nwaba enters the game for J. Holiday,19,15
85,1,1:30.0,,R. Arcidiacono enters the game for R. Lopez,19,15
86,1,1:30.0,T. Maker enters the game for J. Henson,,19,15
87,1,1:30.0,K. Middleton makes free throw 2 of 2,,20,15
88,1,1:03.0,,D. Valentine misses 3-pt jump shot from 23 ft,20,15
89,1,1:01.0,Defensive rebound by T. Maker,,20,15
90,1,1:01.0,Turnover by K. Middleton (out of bounds lost ball),,20,15
91,1,1:01.0,G. Antetokounmpo enters the game for K. Middleton,,20,15
92,1,0:53.0,,Shooting foul by G. Antetokounmpo (drawn by B. Portis),20,15
93,1,0:53.0,,Technical foul by B. Portis,20,15
94,1,0:53.0,M. Dellavedova makes technical free throw,,21,15
95,1,0:53.0,,B. Portis makes free throw 1 of 2,21,16
96,1,0:53.0,,B. Portis makes free throw 2 of 2,21,17
97,1,0:41.0,S. Brown misses 2-pt layup from 2 ft,,21,17
98,1,0:39.0,,Defensive rebound by B. Portis,21,17
99,1,0:37.0,,Turnover by B. Portis (lost ball; steal by S. Brown),21,17
100,1,0:29.0,G. Antetokounmpo misses 2-pt layup from 1 ft (block by N. Mirotić),,21,17
101,1,0:23.0,Offensive rebound by G. Antetokounmpo,,21,17
102,1,0:23.0,G. Antetokounmpo makes 2-pt dunk at rim,,23,17
103,1,0:17.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by D. Valentine),23,20
104,1,0:01.0,S. Brown makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),,26,20
105,1,0:00.0,,R. Arcidiacono misses 3-pt jump shot from 60 ft,26,20
106,1,0:00.0,,Offensive rebound by Team,26,20
107,2,11:42.0,,B. Portis misses 2-pt layup from 4 ft,26,20
108,2,11:41.0,Defensive rebound by S. Brown,,26,20
109,2,11:35.0,Turnover by G. Antetokounmpo (out of bounds lost ball),,26,20
110,2,11:12.0,,D. Valentine makes 2-pt jump shot from 12 ft,26,22
111,2,10:57.0,Personal foul by R. Arcidiacono (drawn by M. Dellavedova),,26,22
112,2,10:50.0,G. Antetokounmpo misses 2-pt jump shot from 15 ft,,26,22
113,2,10:46.0,Offensive rebound by M. Dellavedova,,26,22
114,2,10:39.0,T. Maker makes 2-pt dunk at rim (assist by G. Antetokounmpo),,28,22
115,2,10:26.0,,B. Portis misses 3-pt jump shot from 25 ft,28,22
116,2,10:23.0,,Offensive rebound by D. Nwaba,28,22
117,2,10:14.0,,B. Portis misses 2-pt layup from 2 ft,28,22
118,2,10:10.0,,Offensive rebound by B. Portis,28,22
119,2,10:10.0,,B. Portis misses 2-pt layup at rim,28,22
120,2,10:10.0,Defensive rebound by S. Brown,,28,22
121,2,9:56.0,J. Terry makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),,31,22
122,2,9:36.0,,Turnover by B. Portis (bad pass; steal by T. Maker),31,22
123,2,9:30.0,J. Terry makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),,34,22
124,2,9:30.0,,Chicago full timeout,34,22
125,2,9:30.0,,Z. LaVine enters the game for R. Arcidiacono,34,22
126,2,9:11.0,,D. Valentine makes 2-pt jump shot from 10 ft (assist by Z. LaVine),34,24
127,2,8:53.0,Turnover by M. Dellavedova (bad pass; steal by Z. LaVine),,34,24
128,2,8:48.0,,D. Nwaba misses 2-pt jump shot from 7 ft,34,24
129,2,8:46.0,Defensive rebound by S. Brown,,34,24
130,2,8:42.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by M. Dellavedova),,36,24
131,2,8:20.0,,D. Valentine misses 3-pt jump shot from 25 ft,36,24
132,2,8:16.0,Defensive rebound by T. Maker,,36,24
133,2,8:06.0,G. Antetokounmpo misses 2-pt layup from 1 ft (block by D. Nwaba),,36,24
134,2,8:06.0,,Defensive rebound by Team,36,24
135,2,7:48.0,,N. Mirotić misses 3-pt jump shot from 26 ft,36,24
136,2,7:48.0,,Offensive rebound by B. Portis,36,24
137,2,7:40.0,,N. Mirotić makes 2-pt layup at rim (assist by B. Portis),36,26
138,2,7:28.0,M. Dellavedova makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),,39,26
139,2,7:14.0,,D. Valentine makes 3-pt jump shot from 23 ft (assist by Z. LaVine),39,29
140,2,6:52.0,S. Brown misses 3-pt jump shot from 22 ft,,39,29
141,2,6:47.0,,Defensive rebound by D. Valentine,39,29
142,2,6:44.0,,Shooting foul by J. Terry (drawn by D. Nwaba),39,29
143,2,6:44.0,,D. Nwaba makes free throw 1 of 2,39,30
144,2,6:44.0,,L. Markkanen enters the game for B. Portis,39,30
145,2,6:44.0,E. Bledsoe enters the game for M. Dellavedova,,39,30
146,2,6:44.0,,D. Nwaba misses free throw 2 of 2,39,30
147,2,6:41.0,Defensive rebound by T. Maker,,39,30
148,2,6:30.0,S. Brown makes 2-pt jump shot from 19 ft (assist by G. Antetokounmpo),,41,30
149,2,6:09.0,,Turnover by L. Markkanen (bad pass; steal by T. Maker),41,30
150,2,6:04.0,Turnover by E. Bledsoe (lost ball; steal by D. Nwaba),,41,30
151,2,6:01.0,K. Middleton enters the game for G. Antetokounmpo,,41,30
152,2,5:56.0,,Z. LaVine misses 3-pt jump shot from 25 ft,41,30
153,2,5:53.0,Defensive rebound by K. Middleton,,41,30
154,2,5:40.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,41,30
155,2,5:36.0,,Defensive rebound by N. Mirotić,41,30
156,2,5:32.0,,D. Valentine misses 3-pt jump shot from 25 ft,41,30
157,2,5:31.0,,J. Grant enters the game for D. Valentine,41,30
158,2,5:31.0,,Offensive rebound by L. Markkanen,41,30
159,2,5:31.0,,L. Markkanen makes 2-pt dunk at rim,41,32
160,2,5:31.0,,Shooting foul by K. Middleton (drawn by L. Markkanen),41,32
161,2,5:31.0,,L. Markkanen makes free throw 1 of 1,41,33
162,2,5:31.0,T. Snell enters the game for J. Terry,,41,33
163,2,5:17.0,K. Middleton makes 2-pt jump shot from 19 ft (assist by E. Bledsoe),,43,33
164,2,5:02.0,,Turnover by D. Nwaba (bad pass; steal by E. Bledsoe),43,33
165,2,4:50.0,S. Brown makes 2-pt jump shot from 12 ft,,45,33
166,2,4:26.0,,Z. LaVine misses 2-pt layup from 4 ft (block by T. Maker),45,33
167,2,4:26.0,,Offensive rebound by Team,45,33
168,2,4:26.0,,J. Holiday enters the game for D. Nwaba,45,33
169,2,4:26.0,,R. Lopez enters the game for N. Mirotić,45,33
170,2,4:21.0,,J. Holiday misses 2-pt jump shot from 20 ft,45,33
171,2,4:19.0,,Offensive rebound by J. Grant,45,33
172,2,4:10.0,,R. Lopez misses 2-pt jump shot from 20 ft,45,33
173,2,4:08.0,Defensive rebound by T. Maker,,45,33
174,2,4:03.0,K. Middleton makes 2-pt layup from 1 ft,,47,33
175,2,3:42.0,,R. Lopez misses 2-pt jump shot from 11 ft,47,33
176,2,3:42.0,Defensive rebound by S. Brown,,47,33
177,2,3:39.0,Shooting foul by Z. LaVine (drawn by T. Maker),,47,33
178,2,3:39.0,T. Maker makes free throw 1 of 2,,48,33
179,2,3:39.0,,D. Valentine enters the game for Z. LaVine,48,33
180,2,3:39.0,T. Maker misses free throw 2 of 2,,48,33
181,2,3:36.0,,Defensive rebound by L. Markkanen,48,33
182,2,3:25.0,,J. Holiday makes 3-pt jump shot from 23 ft (assist by R. Lopez),48,36
183,2,3:15.0,S. Brown makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),,51,36
184,2,2:52.0,Milwaukee full timeout,,51,36
185,2,2:52.0,J. Henson enters the game for T. Maker,,51,36
186,2,2:52.0,G. Antetokounmpo enters the game for S. Brown,,51,36
187,2,2:39.0,,R. Lopez misses 2-pt layup from 2 ft,51,36
188,2,2:37.0,Defensive rebound by E. Bledsoe,,51,36
189,2,2:30.0,K. Middleton makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),,54,36
190,2,2:18.0,,J. Grant misses 2-pt layup from 2 ft,54,36
191,2,2:18.0,,Offensive rebound by Team,54,36
192,2,2:18.0,Loose ball foul by T. Snell (drawn by R. Lopez),,54,36
193,2,2:18.0,,N. Mirotić enters the game for R. Lopez,54,36
194,2,2:06.0,,L. Markkanen misses 2-pt jump shot from 14 ft,54,36
195,2,2:06.0,Defensive rebound by K. Middleton,,54,36
196,2,1:54.0,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by K. Middleton),,56,36
197,2,1:53.0,,Chicago full timeout,56,36
198,2,1:45.0,,J. Grant misses 2-pt jump shot from 21 ft,56,36
199,2,1:42.0,Defensive rebound by K. Middleton,,56,36
200,2,1:38.0,Personal foul by J. Grant (drawn by K. Middleton),,56,36
201,2,1:32.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,56,36
202,2,1:29.0,,Defensive rebound by J. Holiday,56,36
203,2,1:18.0,,D. Valentine makes 3-pt jump shot from 25 ft (assist by J. Holiday),56,39
204,2,0:59.0,Turnover by K. Middleton (step out of bounds),,56,39
205,2,0:51.0,,N. Mirotić makes 3-pt jump shot from 24 ft (assist by J. Grant),56,42
206,2,0:33.0,T. Snell makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),,59,42
207,2,0:25.0,,N. Mirotić misses 3-pt jump shot from 22 ft,59,42
208,2,0:21.0,Defensive rebound by E. Bledsoe,,59,42
209,2,0:01.0,G. Antetokounmpo makes 2-pt jump shot from 13 ft (assist by E. Bledsoe),,61,42
210,3,11:52.0,,J. Holiday misses 3-pt jump shot from 25 ft,61,42
211,3,11:48.0,Defensive rebound by J. Henson,,61,42
212,3,11:30.0,J. Henson misses 2-pt hook shot from 4 ft,,61,42
213,3,11:27.0,,Defensive rebound by L. Markkanen,61,42
214,3,11:06.0,,R. Lopez makes 2-pt hook shot from 4 ft (assist by Z. LaVine),61,44
215,3,10:44.0,Shooting foul by J. Holiday (drawn by G. Antetokounmpo),,61,44
216,3,10:44.0,G. Antetokounmpo makes free throw 1 of 2,,62,44
217,3,10:44.0,G. Antetokounmpo makes free throw 2 of 2,,63,44
218,3,10:31.0,,Z. LaVine misses 2-pt jump shot from 20 ft,63,44
219,3,10:28.0,,Offensive rebound by R. Lopez,63,44
220,3,10:19.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by J. Grant),63,47
221,3,10:03.0,K. Middleton misses 2-pt jump shot from 13 ft,,63,47
222,3,10:03.0,,Defensive rebound by Z. LaVine,63,47
223,3,9:54.0,,L. Markkanen makes 3-pt jump shot from 23 ft (assist by Z. LaVine),63,50
224,3,9:28.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,65,50
225,3,9:14.0,,J. Holiday misses 2-pt jump shot from 19 ft,65,50
226,3,9:11.0,Defensive rebound by E. Bledsoe,,65,50
227,3,9:09.0,Shooting block foul by L. Markkanen (drawn by G. Antetokounmpo),,65,50
228,3,9:09.0,G. Antetokounmpo makes free throw 1 of 2,,66,50
229,3,9:09.0,G. Antetokounmpo makes free throw 2 of 2,,67,50
230,3,9:01.0,,J. Grant makes 2-pt layup from 1 ft,67,52
231,3,8:46.0,J. Henson makes 2-pt hook shot from 3 ft (assist by G. Antetokounmpo),,69,52
232,3,8:33.0,,R. Lopez makes 2-pt dunk at rim (assist by J. Holiday),69,54
233,3,8:18.0,G. Antetokounmpo makes 2-pt dunk at rim,,71,54
234,3,8:05.0,,L. Markkanen makes 2-pt layup at rim (assist by R. Lopez),71,56
235,3,7:47.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,71,56
236,3,7:44.0,,Defensive rebound by L. Markkanen,71,56
237,3,7:38.0,,L. Markkanen misses 3-pt jump shot from 25 ft,71,56
238,3,7:36.0,,Offensive rebound by Team,71,56
239,3,7:36.0,Loose ball foul by J. Henson (drawn by R. Lopez),,71,56
240,3,7:33.0,,J. Holiday misses 3-pt jump shot from 25 ft,71,56
241,3,7:29.0,Defensive rebound by E. Bledsoe,,71,56
242,3,7:14.0,G. Antetokounmpo misses 2-pt hook shot from 7 ft,,71,56
243,3,7:12.0,,Defensive rebound by Team,71,56
244,3,7:01.0,,R. Lopez misses 2-pt hook shot from 5 ft,71,56
245,3,6:57.0,Defensive rebound by G. Antetokounmpo,,71,56
246,3,6:50.0,Shooting foul by J. Holiday (drawn by K. Middleton),,71,56
247,3,6:50.0,,Chicago full timeout,71,56
248,3,6:50.0,K. Middleton makes free throw 1 of 2,,72,56
249,3,6:50.0,K. Middleton makes free throw 2 of 2,,73,56
250,3,6:39.0,,Z. LaVine misses 3-pt jump shot from 25 ft,73,56
251,3,6:35.0,Defensive rebound by E. Bledsoe,,73,56
252,3,6:25.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,73,56
253,3,6:25.0,Offensive rebound by K. Middleton,,73,56
254,3,6:19.0,K. Middleton makes 2-pt layup from 1 ft,,75,56
255,3,6:03.0,,Z. LaVine misses 3-pt jump shot from 24 ft,75,56
256,3,6:00.0,Defensive rebound by G. Antetokounmpo,,75,56
257,3,5:54.0,G. Antetokounmpo makes 2-pt jump shot from 20 ft,,77,56
258,3,5:35.0,,R. Lopez makes 2-pt hook shot from 7 ft (assist by J. Grant),77,58
259,3,5:16.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,77,58
260,3,5:16.0,Offensive rebound by G. Antetokounmpo,,77,58
261,3,5:06.0,E. Bledsoe makes 2-pt layup from 1 ft,,79,58
262,3,5:06.0,Shooting foul by L. Markkanen (drawn by E. Bledsoe),,79,58
263,3,5:06.0,,N. Mirotić enters the game for R. Lopez,79,58
264,3,5:06.0,,D. Valentine enters the game for Z. LaVine,79,58
265,3,5:06.0,S. Brown enters the game for G. Antetokounmpo,,79,58
266,3,5:06.0,E. Bledsoe makes free throw 1 of 1,,80,58
267,3,4:43.0,,J. Holiday makes 3-pt jump shot from 22 ft (assist by J. Grant),80,61
268,3,4:27.0,K. Middleton makes 2-pt jump shot from 21 ft,,82,61
269,3,4:07.0,,J. Grant misses 2-pt layup from 1 ft,82,61
270,3,4:05.0,Defensive rebound by S. Brown,,82,61
271,3,3:52.0,Personal foul by N. Mirotić (drawn by J. Henson),,82,61
272,3,3:52.0,J. Henson makes free throw 1 of 2,,83,61
273,3,3:52.0,J. Henson makes free throw 2 of 2,,84,61
274,3,3:33.0,,Turnover by N. Mirotić (bad pass),84,61
275,3,3:33.0,T. Maker enters the game for T. Snell,,84,61
276,3,3:33.0,J. Terry enters the game for J. Henson,,84,61
277,3,3:14.0,T. Maker misses 3-pt jump shot from 21 ft,,84,61
278,3,3:10.0,,Defensive rebound by L. Markkanen,84,61
279,3,3:09.0,,Turnover by L. Markkanen (traveling),84,61
280,3,3:00.0,J. Terry misses 3-pt jump shot from 22 ft,,84,61
281,3,2:56.0,,Defensive rebound by L. Markkanen,84,61
282,3,2:45.0,,N. Mirotić makes 2-pt dunk at rim (assist by D. Valentine),84,63
283,3,2:27.0,E. Bledsoe misses 2-pt jump shot from 5 ft,,84,63
284,3,2:25.0,,Defensive rebound by D. Valentine,84,63
285,3,2:23.0,,Personal foul by K. Middleton (drawn by L. Markkanen),84,63
286,3,2:23.0,Milwaukee full timeout,,84,63
287,3,2:23.0,M. Dellavedova enters the game for E. Bledsoe,,84,63
288,3,2:05.0,,J. Grant makes 3-pt jump shot from 25 ft (assist by D. Valentine),84,66
289,3,1:41.0,K. Middleton misses 2-pt jump shot from 20 ft,,84,66
290,3,1:35.0,,Defensive rebound by N. Mirotić,84,66
291,3,1:32.0,,Personal foul by S. Brown (drawn by J. Grant),84,66
292,3,1:32.0,,B. Portis enters the game for L. Markkanen,84,66
293,3,1:32.0,G. Antetokounmpo enters the game for K. Middleton,,84,66
294,3,1:30.0,,B. Portis misses 3-pt jump shot from 25 ft,84,66
295,3,1:25.0,Defensive rebound by G. Antetokounmpo,,84,66
296,3,1:16.0,J. Terry misses 3-pt jump shot from 23 ft,,84,66
297,3,1:12.0,Offensive rebound by T. Maker,,84,66
298,3,1:10.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,84,66
299,3,1:08.0,,Defensive rebound by N. Mirotić,84,66
300,3,0:58.0,,Turnover by J. Grant (bad pass; steal by G. Antetokounmpo),84,66
301,3,0:57.0,G. Antetokounmpo makes 2-pt dunk at rim,,86,66
302,3,0:45.0,,J. Grant makes 3-pt jump shot from 22 ft (assist by D. Valentine),86,69
303,3,0:28.0,T. Maker misses 2-pt jump shot from 14 ft,,86,69
304,3,0:25.0,,Defensive rebound by N. Mirotić,86,69
305,3,0:04.0,,J. Holiday makes 3-pt jump shot from 22 ft (assist by J. Grant),86,72
306,3,0:02.0,Turnover by G. Antetokounmpo (lost ball; steal by J. Holiday),,86,72
307,3,0:00.0,,J. Holiday misses 3-pt jump shot from 34 ft,86,72
308,3,0:00.0,,Offensive rebound by Team,86,72
309,4,11:55.0,Personal foul by D. Valentine (drawn by M. Dellavedova),,86,72
310,4,11:47.0,Shooting foul by D. Valentine (drawn by G. Antetokounmpo),,86,72
311,4,11:47.0,G. Antetokounmpo makes free throw 1 of 2,,87,72
312,4,11:47.0,G. Antetokounmpo misses free throw 2 of 2,,87,72
313,4,11:44.0,,Defensive rebound by Z. LaVine,87,72
314,4,11:29.0,,Z. LaVine misses 2-pt jump shot from 21 ft,87,72
315,4,11:25.0,Defensive rebound by G. Antetokounmpo,,87,72
316,4,11:06.0,Turnover by J. Terry (bad pass; steal by Z. LaVine),,87,72
317,4,10:56.0,,D. Valentine misses 3-pt jump shot from 26 ft,87,72
318,4,10:49.0,,Offensive rebound by B. Portis,87,72
319,4,10:49.0,,B. Portis makes 2-pt layup at rim,87,74
320,4,10:34.0,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,90,74
321,4,10:21.0,,Shooting foul by T. Maker (drawn by B. Portis),90,74
322,4,10:21.0,,B. Portis misses free throw 1 of 2,90,74
323,4,10:21.0,,Offensive rebound by Team,90,74
324,4,10:21.0,,B. Portis makes free throw 2 of 2,90,75
325,4,9:57.0,G. Antetokounmpo makes 2-pt jump shot from 21 ft,,92,75
326,4,9:38.0,,B. Portis misses 3-pt jump shot from 25 ft,92,75
327,4,9:35.0,Defensive rebound by G. Antetokounmpo,,92,75
328,4,9:23.0,J. Terry makes 3-pt jump shot from 23 ft (assist by S. Brown),,95,75
329,4,9:11.0,,Turnover by D. Nwaba (step out of bounds),95,75
330,4,9:05.0,Personal foul by D. Nwaba (drawn by G. Antetokounmpo),,95,75
331,4,9:01.0,Shooting foul by Z. LaVine (drawn by G. Antetokounmpo),,95,75
332,4,9:01.0,G. Antetokounmpo misses free throw 1 of 2,,95,75
333,4,9:01.0,Offensive rebound by Team,,95,75
334,4,9:01.0,G. Antetokounmpo misses free throw 2 of 2,,95,75
335,4,8:58.0,,Defensive rebound by Team,95,75
336,4,8:42.0,,Shooting foul by T. Maker (drawn by B. Portis),95,75
337,4,8:42.0,,B. Portis makes free throw 1 of 2,95,76
338,4,8:42.0,,B. Portis makes free throw 2 of 2,95,77
339,4,8:23.0,G. Antetokounmpo makes 2-pt jump shot from 20 ft,,97,77
340,4,8:09.0,,Z. LaVine makes 2-pt hook shot from 2 ft,97,79
341,4,8:07.0,Turnover by G. Antetokounmpo (bad pass),,97,79
342,4,8:00.0,,Personal foul by T. Maker (drawn by B. Portis),97,79
343,4,7:56.0,,Turnover by Z. LaVine (bad pass),97,79
344,4,7:43.0,T. Maker misses 2-pt jump shot from 19 ft,,97,79
345,4,7:41.0,,Defensive rebound by D. Valentine,97,79
346,4,7:37.0,,B. Portis misses 2-pt layup at rim,97,79
347,4,7:37.0,,Offensive rebound by B. Portis,97,79
348,4,7:37.0,,B. Portis misses 2-pt layup at rim,97,79
349,4,7:37.0,,Offensive rebound by Z. LaVine,97,79
350,4,7:37.0,,Shooting foul by M. Dellavedova (drawn by Z. LaVine),97,79
351,4,7:37.0,,Z. LaVine makes free throw 1 of 2,97,80
352,4,7:37.0,J. Henson enters the game for T. Maker,,97,80
353,4,7:37.0,,Z. LaVine makes free throw 2 of 2,97,81
354,4,7:26.0,S. Brown makes 2-pt dunk at rim (assist by M. Dellavedova),,99,81
355,4,7:06.0,,Turnover by D. Nwaba (lost ball; steal by J. Henson),99,81
356,4,7:06.0,,Loose ball foul by D. Nwaba (drawn by J. Henson),99,81
357,4,7:06.0,J. Henson misses free throw 1 of 2,,99,81
358,4,7:06.0,Offensive rebound by Team,,99,81
359,4,7:06.0,,L. Markkanen enters the game for B. Portis,99,81
360,4,7:06.0,J. Henson makes free throw 2 of 2,,100,81
361,4,6:46.0,,D. Valentine makes 2-pt jump shot from 12 ft (assist by L. Markkanen),100,83
362,4,6:18.0,Turnover by Team (shot clock),,100,83
363,4,6:18.0,,Chicago full timeout,100,83
364,4,6:18.0,,J. Holiday enters the game for D. Nwaba,100,83
365,4,6:18.0,K. Middleton enters the game for J. Terry,,100,83
366,4,6:18.0,T. Snell enters the game for S. Brown,,100,83
367,4,6:07.0,,Z. LaVine makes 2-pt layup from 1 ft,100,85
368,4,5:55.0,Personal foul by Z. LaVine (drawn by J. Henson),,100,85
369,4,5:55.0,J. Henson misses free throw 1 of 2,,100,85
370,4,5:55.0,Offensive rebound by Team,,100,85
371,4,5:55.0,J. Henson makes free throw 2 of 2,,101,85
372,4,5:37.0,,L. Markkanen misses 2-pt layup from 2 ft (block by J. Henson),101,85
