,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PORTLAND_ACTION,NEW ORLEANS_SCORE,PORTLAND_SCORE
52,1,6:05.0,Turnover by D. Cousins (bad pass; steal by A. Aminu),,8,9
53,1,5:55.0,,J. Nurkić misses 2-pt jump shot from 14 ft,8,9
54,1,5:52.0,Defensive rebound by E. Moore,,8,9
55,1,5:47.0,Shooting foul by J. Nurkić (drawn by D. Cousins),,8,9
56,1,5:47.0,D. Cousins makes free throw 1 of 2,,9,9
57,1,5:47.0,,E. Davis enters the game for C. McCollum,9,9
58,1,5:47.0,,P. Connaughton enters the game for M. Harkless,9,9
59,1,5:47.0,,E. Turner enters the game for J. Nurkić,9,9
60,1,5:47.0,D. Cousins makes free throw 2 of 2,,10,9
61,1,5:23.0,,E. Davis misses 2-pt layup from 2 ft,10,9
62,1,5:23.0,,Offensive rebound by A. Aminu,10,9
63,1,5:23.0,,A. Aminu misses 2-pt layup at rim,10,9
64,1,5:23.0,,Offensive rebound by E. Davis,10,9
65,1,5:23.0,,E. Davis makes 2-pt layup from 2 ft,10,11
66,1,5:23.0,,Shooting foul by D. Miller (drawn by E. Davis),10,11
67,1,5:23.0,J. Nelson enters the game for E. Moore,,10,11
68,1,5:23.0,,E. Davis misses free throw 1 of 1,10,11
69,1,5:19.0,Defensive rebound by D. Cousins,,10,11
70,1,5:14.0,D. Miller makes 2-pt jump shot from 15 ft,,12,11
71,1,4:52.0,,D. Lillard misses 2-pt layup at rim,12,11
72,1,4:48.0,,Offensive rebound by E. Davis,12,11
73,1,4:48.0,,E. Davis makes 2-pt layup at rim,12,13
74,1,4:34.0,C. Diallo misses 2-pt layup from 1 ft,,12,13
75,1,4:31.0,Offensive rebound by D. Cousins,,12,13
76,1,4:31.0,Shooting foul by E. Turner (drawn by D. Miller),,12,13
77,1,4:31.0,D. Miller makes free throw 1 of 3,,13,13
78,1,4:31.0,D. Miller makes free throw 2 of 3,,14,13
79,1,4:31.0,,M. Leonard enters the game for E. Davis,14,13
80,1,4:31.0,D. Miller makes free throw 3 of 3,,15,13
81,1,4:13.0,,A. Aminu misses 2-pt hook shot from 6 ft,15,13
82,1,4:12.0,Defensive rebound by D. Cousins,,15,13
83,1,4:09.0,Turnover by D. Cousins (palming),,15,13
84,1,4:09.0,,E. Davis enters the game for A. Aminu,15,13
85,1,4:09.0,,C. Swanigan enters the game for E. Davis,15,13
86,1,3:59.0,,D. Lillard misses 2-pt layup from 1 ft (block by C. Diallo),15,13
87,1,3:57.0,Defensive rebound by D. Miller,,15,13
88,1,3:41.0,D. Cousins makes 3-pt jump shot from 26 ft (assist by J. Holiday),,18,13
89,1,3:25.0,,E. Turner makes 3-pt jump shot from 24 ft (assist by D. Lillard),18,16
90,1,3:11.0,Turnover by D. Cousins (traveling),,18,16
91,1,3:11.0,D. Cunningham enters the game for D. Cousins,,18,16
92,1,3:00.0,,Shooting foul by C. Diallo (drawn by D. Lillard),18,16
93,1,3:00.0,,D. Lillard makes free throw 1 of 2,18,17
94,1,3:00.0,,D. Lillard makes free throw 2 of 2,18,18
95,1,2:45.0,J. Holiday misses 3-pt jump shot from 24 ft,,18,18
96,1,2:41.0,,Defensive rebound by D. Lillard,18,18
97,1,2:30.0,,C. Swanigan misses 2-pt layup from 1 ft,18,18
98,1,2:28.0,,Offensive rebound by C. Swanigan,18,18
99,1,2:28.0,,C. Swanigan makes 2-pt hook shot from 2 ft,18,20
100,1,2:28.0,,Shooting foul by C. Diallo (drawn by C. Swanigan),18,20
101,1,2:28.0,New Orleans full timeout,,18,20
102,1,2:28.0,,E. Davis enters the game for D. Lillard,18,20
103,1,2:28.0,,C. McCollum enters the game for M. Leonard,18,20
104,1,2:28.0,,C. Swanigan makes free throw 1 of 1,18,21
105,1,2:13.0,J. Nelson misses 2-pt jump shot from 17 ft,,18,21
106,1,2:10.0,,Defensive rebound by P. Connaughton,18,21
107,1,2:03.0,,C. Swanigan makes 2-pt layup at rim (assist by E. Turner),18,23
108,1,1:55.0,Def 3 sec tech foul by C. Swanigan,,18,23
109,1,1:55.0,J. Holiday makes technical free throw,,19,23
110,1,1:42.0,J. Nelson misses 3-pt jump shot from 23 ft,,19,23
111,1,1:40.0,,Defensive rebound by E. Turner,19,23
112,1,1:36.0,,E. Turner makes 2-pt jump shot from 20 ft,19,25
113,1,1:26.0,Turnover by J. Nelson (bad pass; steal by E. Turner),,19,25
114,1,1:21.0,,P. Connaughton misses 3-pt jump shot from 23 ft,19,25
115,1,1:16.0,Defensive rebound by C. Diallo,,19,25
116,1,1:12.0,Offensive foul by J. Holiday (drawn by C. McCollum),,19,25
117,1,1:12.0,Turnover by J. Holiday (offensive foul),,19,25
118,1,1:12.0,I. Clark enters the game for J. Holiday,,19,25
119,1,0:56.0,,E. Turner misses 2-pt jump shot from 18 ft,19,25
120,1,0:54.0,,Offensive rebound by E. Turner,19,25
121,1,0:54.0,,Shooting foul by C. Diallo (drawn by E. Turner),19,25
122,1,0:54.0,,E. Turner makes free throw 1 of 2,19,26
123,1,0:54.0,,E. Turner makes free throw 2 of 2,19,27
124,1,0:30.0,I. Clark misses 2-pt layup from 3 ft (block by E. Davis),,19,27
125,1,0:30.0,,Defensive rebound by P. Connaughton,19,27
126,1,0:08.0,,E. Davis makes 2-pt layup from 1 ft (assist by C. McCollum),19,29
127,1,0:00.0,C. Diallo misses 2-pt dunk at rim (block by C. Swanigan),,19,29
128,1,0:00.0,,Defensive rebound by E. Davis,19,29
129,2,11:51.0,,P. Connaughton makes 3-pt jump shot from 25 ft (assist by E. Turner),19,32
130,2,11:36.0,Shooting foul by C. Swanigan (drawn by D. Cousins),,19,32
131,2,11:36.0,D. Cousins makes free throw 1 of 2,,20,32
132,2,11:36.0,D. Cousins makes free throw 2 of 2,,21,32
133,2,11:16.0,,C. Swanigan misses 3-pt jump shot from 24 ft,21,32
134,2,11:14.0,Defensive rebound by I. Clark,,21,32
135,2,10:58.0,Offensive foul by D. Cousins (drawn by C. Swanigan),,21,32
136,2,10:58.0,Turnover by D. Cousins (offensive foul),,21,32
137,2,10:58.0,,M. Harkless enters the game for C. Swanigan,21,32
138,2,10:47.0,,Offensive foul by M. Harkless (drawn by I. Clark),21,32
139,2,10:47.0,,Turnover by M. Harkless (offensive foul),21,32
140,2,10:39.0,Personal block foul by P. Connaughton (drawn by J. Nelson),,21,32
141,2,10:39.0,,Turnover by P. Connaughton (turnover),21,32
142,2,10:39.0,,S. Napier enters the game for P. Connaughton,21,32
143,2,10:25.0,I. Clark misses 2-pt jump shot from 10 ft,,21,32
144,2,10:22.0,,Defensive rebound by C. McCollum,21,32
145,2,10:15.0,,E. Turner misses 3-pt jump shot from 24 ft,21,32
146,2,10:13.0,Defensive rebound by I. Clark,,21,32
147,2,10:05.0,T. Allen makes 2-pt layup from 1 ft (assist by D. Cousins),,23,32
148,2,9:50.0,,C. McCollum misses 2-pt layup at rim,23,32
149,2,9:44.0,,Offensive rebound by E. Davis,23,32
150,2,9:44.0,,E. Davis makes 2-pt layup at rim,23,34
151,2,9:32.0,I. Clark misses 3-pt jump shot from 22 ft,,23,34
152,2,9:29.0,,Defensive rebound by E. Turner,23,34
153,2,9:14.0,,Turnover by E. Turner (traveling),23,34
154,2,9:00.0,D. Cousins misses 3-pt jump shot from 25 ft,,23,34
155,2,8:58.0,,Defensive rebound by E. Davis,23,34
156,2,8:53.0,,Turnover by E. Turner (bad pass),23,34
157,2,8:53.0,E. Moore enters the game for D. Miller,,23,34
158,2,8:34.0,Personal foul by E. Turner (drawn by J. Nelson),,23,34
159,2,8:26.0,Turnover by D. Cousins (bad pass; steal by S. Napier),,23,34
160,2,8:15.0,,E. Turner misses 3-pt jump shot from 23 ft,23,34
161,2,8:10.0,,Offensive rebound by E. Davis,23,34
162,2,8:10.0,,E. Davis misses 2-pt layup at rim,23,34
163,2,8:10.0,Defensive rebound by D. Cousins,,23,34
164,2,8:03.0,T. Allen misses 2-pt hook shot from 6 ft,,23,34
165,2,7:52.0,Offensive rebound by D. Cousins,,23,34
166,2,7:52.0,D. Cousins makes 2-pt dunk at rim,,25,34
167,2,7:48.0,,C. McCollum makes 2-pt jump shot from 17 ft (assist by E. Turner),25,36
168,2,7:29.0,T. Allen misses 3-pt jump shot from 24 ft,,25,36
169,2,7:27.0,,Defensive rebound by S. Napier,25,36
170,2,7:18.0,,M. Harkless misses 3-pt jump shot from 23 ft,25,36
171,2,7:15.0,Defensive rebound by E. Moore,,25,36
172,2,7:10.0,J. Nelson makes 3-pt jump shot from 25 ft (assist by I. Clark),,28,36
173,2,7:09.0,,Portland full timeout,28,36
174,2,7:09.0,,P. Connaughton enters the game for C. McCollum,28,36
175,2,7:09.0,,D. Lillard enters the game for S. Napier,28,36
176,2,7:09.0,C. Diallo enters the game for D. Cousins,,28,36
177,2,6:51.0,,Turnover by D. Lillard (turnover; steal by E. Moore),28,36
178,2,6:42.0,Offensive foul by T. Allen (drawn by D. Lillard),,28,36
179,2,6:42.0,Turnover by T. Allen (offensive foul),,28,36
180,2,6:28.0,,E. Davis makes 2-pt layup from 2 ft (assist by D. Lillard),28,38
181,2,6:10.0,I. Clark makes 2-pt jump shot from 22 ft (assist by J. Nelson),,30,38
182,2,6:03.0,,M. Harkless misses 2-pt jump shot from 6 ft (block by E. Moore),30,38
183,2,6:03.0,,Offensive rebound by E. Davis,30,38
184,2,6:03.0,,E. Davis misses 2-pt layup at rim,30,38
185,2,6:03.0,Defensive rebound by C. Diallo,,30,38
186,2,5:54.0,,E. Davis misses 2-pt layup from 1 ft,30,38
187,2,5:52.0,Defensive rebound by C. Diallo,,30,38
188,2,5:46.0,J. Nelson makes 3-pt jump shot from 25 ft,,33,38
189,2,5:30.0,,D. Lillard misses 3-pt jump shot from 28 ft,33,38
190,2,5:27.0,,Offensive rebound by M. Harkless,33,38
191,2,5:19.0,,E. Turner makes 2-pt hook shot from 1 ft,33,40
192,2,5:08.0,C. Diallo makes 2-pt layup from 1 ft (assist by I. Clark),,35,40
193,2,4:57.0,,P. Connaughton makes 2-pt layup at rim,35,42
194,2,4:39.0,E. Moore makes 3-pt jump shot from 25 ft (assist by J. Nelson),,38,42
195,2,4:22.0,,Turnover by D. Lillard (out of bounds lost ball),38,42
196,2,4:22.0,,A. Aminu enters the game for E. Turner,38,42
197,2,4:22.0,,M. Leonard enters the game for E. Davis,38,42
198,2,4:22.0,D. Cousins enters the game for E. Moore,,38,42
199,2,4:22.0,J. Holiday enters the game for C. Diallo,,38,42
200,2,4:09.0,J. Nelson misses 3-pt jump shot from 28 ft,,38,42
201,2,4:07.0,,Defensive rebound by P. Connaughton,38,42
202,2,3:56.0,,P. Connaughton misses 3-pt jump shot from 25 ft,38,42
203,2,3:54.0,,Offensive rebound by M. Leonard,38,42
204,2,3:45.0,,M. Leonard makes 2-pt jump shot from 14 ft (assist by D. Lillard),38,44
205,2,3:24.0,I. Clark makes 3-pt jump shot from 25 ft (assist by J. Holiday),,41,44
206,2,3:09.0,,D. Lillard misses 3-pt jump shot from 27 ft,41,44
207,2,3:06.0,Defensive rebound by I. Clark,,41,44
208,2,2:56.0,T. Allen misses 2-pt layup from 1 ft,,41,44
209,2,2:54.0,,Defensive rebound by M. Harkless,41,44
210,2,2:48.0,,P. Connaughton misses 2-pt hook shot from 3 ft,41,44
211,2,2:44.0,Defensive rebound by D. Cousins,,41,44
212,2,2:38.0,Turnover by T. Allen (bad pass; steal by M. Leonard),,41,44
213,2,2:37.0,,Personal take foul by T. Allen (drawn by D. Lillard),41,44
214,2,2:37.0,New Orleans full timeout,,41,44
215,2,2:37.0,D. Cunningham enters the game for J. Nelson,,41,44
216,2,2:37.0,E. Moore enters the game for T. Allen,,41,44
217,2,2:37.0,,C. McCollum enters the game for P. Connaughton,41,44
218,2,2:25.0,,Personal foul by E. Moore (drawn by D. Lillard),41,44
219,2,2:17.0,,D. Lillard misses 2-pt jump shot from 20 ft,41,44
220,2,2:11.0,Defensive rebound by I. Clark,,41,44
221,2,2:08.0,E. Moore makes 3-pt jump shot from 25 ft (assist by J. Holiday),,44,44
222,2,1:42.0,,M. Leonard makes 3-pt jump shot from 24 ft (assist by D. Lillard),44,47
223,2,1:21.0,D. Cousins misses 2-pt jump shot from 5 ft,,44,47
224,2,1:18.0,,Defensive rebound by D. Lillard,44,47
225,2,1:06.0,,Turnover by C. McCollum (bad pass; steal by J. Holiday),44,47
226,2,1:02.0,J. Holiday makes 2-pt layup from 2 ft (assist by D. Cousins),,46,47
227,2,0:45.0,,M. Harkless misses 2-pt layup from 3 ft (block by J. Holiday),46,47
228,2,0:42.0,Defensive rebound by D. Cousins,,46,47
229,2,0:40.0,Shooting foul by M. Leonard (drawn by J. Holiday),,46,47
230,2,0:40.0,J. Holiday makes free throw 1 of 2,,47,47
231,2,0:40.0,T. Allen enters the game for D. Cunningham,,47,47
232,2,0:40.0,J. Holiday makes free throw 2 of 2,,48,47
233,2,0:26.0,,Turnover by A. Aminu (traveling),48,47
234,2,0:26.0,,E. Turner enters the game for M. Harkless,48,47
235,2,0:26.0,J. Nelson enters the game for T. Allen,,48,47
236,2,0:02.0,J. Holiday misses 2-pt layup from 2 ft,,48,47
237,2,0:00.0,,Defensive rebound by M. Leonard,48,47
238,3,11:40.0,,A. Aminu misses 3-pt jump shot from 25 ft,48,47
239,3,11:40.0,Defensive rebound by Team,,48,47
240,3,11:21.0,D. Cousins misses 2-pt jump shot from 21 ft,,48,47
241,3,11:18.0,,Defensive rebound by M. Harkless,48,47
242,3,11:04.0,,A. Aminu makes 3-pt jump shot from 24 ft (assist by D. Lillard),48,50
243,3,10:53.0,J. Holiday misses 2-pt jump shot from 13 ft,,48,50
244,3,10:52.0,,Defensive rebound by C. McCollum,48,50
245,3,10:43.0,,Shooting foul by D. Cousins (drawn by J. Nurkić),48,50
246,3,10:43.0,,J. Nurkić misses free throw 1 of 2,48,50
247,3,10:43.0,,Offensive rebound by Team,48,50
248,3,10:43.0,,J. Nurkić makes free throw 2 of 2,48,51
249,3,10:38.0,Turnover by E. Moore (out of bounds lost ball),,48,51
250,3,10:26.0,,Personal foul by T. Allen (drawn by A. Aminu),48,51
251,3,10:21.0,,J. Nurkić makes 2-pt jump shot from 20 ft (assist by D. Lillard),48,53
252,3,10:06.0,D. Cousins makes 2-pt layup at rim (assist by E. Moore),,50,53
253,3,9:54.0,,A. Aminu makes 2-pt jump shot from 3 ft,50,55
254,3,9:44.0,D. Cousins misses 3-pt jump shot from 25 ft,,50,55
255,3,9:41.0,,Defensive rebound by D. Lillard,50,55
256,3,9:31.0,,C. McCollum misses 2-pt jump shot from 19 ft,50,55
257,3,9:28.0,Defensive rebound by D. Cousins,,50,55
258,3,9:22.0,T. Allen misses 2-pt layup from 1 ft (block by M. Harkless),,50,55
259,3,9:22.0,Offensive rebound by T. Allen,,50,55
260,3,9:20.0,Shooting foul by A. Aminu (drawn by T. Allen),,50,55
261,3,9:20.0,T. Allen makes free throw 1 of 2,,51,55
262,3,9:20.0,T. Allen misses free throw 2 of 2,,51,55
263,3,9:18.0,,Defensive rebound by M. Harkless,51,55
264,3,9:11.0,,Shooting foul by E. Moore (drawn by M. Harkless),51,55
265,3,9:11.0,,M. Harkless makes free throw 1 of 2,51,56
266,3,9:11.0,,M. Harkless makes free throw 2 of 2,51,57
267,3,9:01.0,Shooting foul by M. Harkless (drawn by D. Cousins),,51,57
268,3,9:01.0,D. Cousins makes free throw 1 of 2,,52,57
269,3,9:01.0,D. Cousins makes free throw 2 of 2,,53,57
270,3,8:51.0,,Turnover by D. Lillard (bad pass),53,57
271,3,8:40.0,Turnover by D. Cousins (bad pass; steal by M. Harkless),,53,57
272,3,8:20.0,,D. Lillard misses 3-pt jump shot from 29 ft,53,57
273,3,8:17.0,Defensive rebound by D. Cousins,,53,57
274,3,8:09.0,Turnover by J. Holiday (lost ball; steal by D. Lillard),,53,57
275,3,8:03.0,,J. Nurkić misses 2-pt jump shot from 18 ft,53,57
276,3,8:00.0,Defensive rebound by D. Cunningham,,53,57
277,3,7:51.0,E. Moore makes 2-pt jump shot from 4 ft,,55,57
278,3,7:35.0,,C. McCollum misses 2-pt jump shot from 15 ft (block by D. Cousins),55,57
279,3,7:32.0,Defensive rebound by J. Holiday,,55,57
280,3,7:27.0,D. Cousins makes 2-pt layup at rim,,57,57
281,3,7:06.0,,D. Lillard misses 2-pt layup from 1 ft,57,57
282,3,7:04.0,Defensive rebound by D. Cousins,,57,57
283,3,6:51.0,E. Moore misses 3-pt jump shot from 24 ft,,57,57
284,3,6:50.0,,Defensive rebound by M. Harkless,57,57
285,3,6:39.0,,Shooting foul by T. Allen (drawn by J. Nurkić),57,57
286,3,6:39.0,,Portland full timeout,57,57
287,3,6:39.0,C. Diallo enters the game for D. Cousins,,57,57
288,3,6:39.0,D. Miller enters the game for T. Allen,,57,57
289,3,6:39.0,,J. Nurkić makes free throw 1 of 2,57,58
290,3,6:39.0,,J. Nurkić misses free throw 2 of 2,57,58
291,3,6:37.0,Defensive rebound by D. Cunningham,,57,58
292,3,6:22.0,D. Miller misses 3-pt jump shot from 24 ft,,57,58
293,3,6:20.0,,Defensive rebound by J. Nurkić,57,58
294,3,6:05.0,,M. Harkless misses 2-pt layup from 1 ft,57,58
295,3,6:04.0,Defensive rebound by C. Diallo,,57,58
296,3,5:51.0,D. Cunningham misses 3-pt jump shot from 22 ft,,57,58
297,3,5:44.0,,Defensive rebound by J. Nurkić,57,58
298,3,5:39.0,,A. Aminu makes 2-pt layup at rim (assist by D. Lillard),57,60
299,3,5:39.0,,Shooting foul by C. Diallo (drawn by A. Aminu),57,60
300,3,5:39.0,,E. Davis enters the game for C. McCollum,57,60
301,3,5:39.0,,P. Connaughton enters the game for M. Harkless,57,60
302,3,5:39.0,,E. Turner enters the game for J. Nurkić,57,60
303,3,5:39.0,D. Cousins enters the game for E. Moore,,57,60
304,3,5:39.0,J. Nelson enters the game for C. Diallo,,57,60
305,3,5:39.0,,A. Aminu makes free throw 1 of 1,57,61
306,3,5:24.0,J. Holiday makes 2-pt jump shot from 4 ft,,59,61
307,3,5:11.0,,Turnover by D. Lillard (bad pass; steal by D. Cunningham),59,61
308,3,5:04.0,D. Cousins makes 3-pt jump shot from 24 ft (assist by J. Holiday),,62,61
309,3,4:46.0,,D. Lillard makes 2-pt jump shot from 8 ft,62,63
310,3,4:34.0,D. Cunningham misses 2-pt layup from 1 ft (block by A. Aminu),,62,63
311,3,4:30.0,,Defensive rebound by A. Aminu,62,63
312,3,4:30.0,,Turnover by A. Aminu (bad pass; steal by D. Cousins),62,63
313,3,4:30.0,Shooting foul by E. Davis (drawn by D. Cousins),,62,63
314,3,4:30.0,D. Cousins makes free throw 1 of 2,,63,63
315,3,4:30.0,,J. Nurkić enters the game for E. Davis,63,63
316,3,4:30.0,D. Cousins makes free throw 2 of 2,,64,63
317,3,4:15.0,,Shooting foul by J. Nelson (drawn by E. Turner),64,63
318,3,4:15.0,,E. Turner makes free throw 1 of 2,64,64
319,3,4:15.0,,E. Turner makes free throw 2 of 2,64,65
320,3,4:01.0,D. Cousins makes 3-pt jump shot from 24 ft (assist by J. Holiday),,67,65
321,3,3:42.0,,D. Lillard misses 3-pt jump shot from 31 ft,67,65
322,3,3:40.0,Defensive rebound by J. Holiday,,67,65
323,3,3:34.0,D. Cunningham misses 2-pt jump shot from 8 ft,,67,65
324,3,3:32.0,,Defensive rebound by A. Aminu,67,65
325,3,3:25.0,,Personal foul by D. Miller (drawn by D. Lillard),67,65
326,3,3:25.0,,D. Lillard misses free throw 1 of 2,67,65
327,3,3:25.0,,Offensive rebound by Team,67,65
328,3,3:25.0,,C. Swanigan enters the game for A. Aminu,67,65
329,3,3:25.0,,D. Lillard makes free throw 2 of 2,67,66
330,3,3:13.0,D. Cousins makes 2-pt jump shot from 12 ft,,69,66
331,3,2:56.0,,Turnover by D. Lillard (palming),69,66
332,3,2:56.0,New Orleans full timeout,,69,66
333,3,2:56.0,E. Moore enters the game for D. Cunningham,,69,66
334,3,2:38.0,J. Holiday makes 2-pt layup from 1 ft (assist by D. Cousins),,71,66
335,3,2:22.0,,D. Lillard misses 3-pt jump shot from 27 ft,71,66
336,3,2:20.0,Defensive rebound by J. Nelson,,71,66
337,3,2:14.0,E. Moore misses 2-pt jump shot from 7 ft,,71,66
338,3,2:12.0,,Defensive rebound by E. Turner,71,66
339,3,2:06.0,,P. Connaughton makes 3-pt jump shot from 25 ft (assist by E. Turner),71,69
340,3,1:49.0,D. Cousins misses 3-pt jump shot from 24 ft,,71,69
341,3,1:46.0,,Defensive rebound by E. Turner,71,69
342,3,1:39.0,,Turnover by C. Swanigan (out of bounds lost ball),71,69
343,3,1:39.0,,C. McCollum enters the game for D. Lillard,71,69
344,3,1:39.0,,E. Davis enters the game for J. Nurkić,71,69
345,3,1:39.0,I. Clark enters the game for J. Holiday,,71,69
346,3,1:19.0,D. Cousins misses 2-pt layup at rim,,71,69
347,3,1:17.0,,Defensive rebound by P. Connaughton,71,69
348,3,1:04.0,,C. McCollum makes 2-pt jump shot from 8 ft,71,71
349,3,0:49.0,D. Cousins makes 2-pt dunk at rim (assist by I. Clark),,73,71
350,3,0:29.0,,E. Turner misses 2-pt layup from 3 ft,73,71
351,3,0:27.0,,Offensive rebound by C. Swanigan,73,71
352,3,0:26.0,,C. Swanigan misses 2-pt layup from 1 ft,73,71
353,3,0:26.0,,Offensive rebound by E. Davis,73,71
354,3,0:21.0,,E. Davis misses 2-pt layup at rim,73,71
355,3,0:21.0,Defensive rebound by I. Clark,,73,71
356,3,0:07.0,Personal take foul by E. Turner (drawn by J. Nelson),,73,71
357,3,0:01.0,J. Nelson misses 3-pt jump shot from 28 ft,,73,71
358,3,0:01.0,,Defensive rebound by P. Connaughton,73,71
359,4,11:48.0,Shooting foul by E. Davis (drawn by C. Diallo),,73,71
360,4,11:48.0,C. Diallo misses free throw 1 of 2,,73,71
361,4,11:48.0,Offensive rebound by Team,,73,71
362,4,11:48.0,C. Diallo makes free throw 2 of 2,,74,71
363,4,11:39.0,,Def 3 sec tech foul by C. Diallo,74,71
364,4,11:39.0,,C. McCollum makes technical free throw,74,72
365,4,11:26.0,,E. Turner makes 2-pt jump shot from 16 ft,74,74
366,4,11:11.0,J. Nelson makes 2-pt jump shot from 16 ft,,76,74
367,4,10:56.0,,E. Turner misses 2-pt jump shot from 10 ft,76,74
368,4,10:53.0,,Offensive rebound by C. Swanigan,76,74
369,4,10:52.0,,C. McCollum makes 3-pt jump shot from 30 ft (assist by C. Swanigan),76,77
370,4,10:34.0,I. Clark misses 3-pt jump shot from 27 ft (block by E. Turner),,76,77
371,4,10:31.0,,Defensive rebound by C. Swanigan,76,77
372,4,10:20.0,,E. Turner misses 2-pt jump shot from 11 ft,76,77
373,4,10:17.0,,Offensive rebound by C. Swanigan,76,77
374,4,10:13.0,,Shooting foul by E. Moore (drawn by C. McCollum),76,77
375,4,10:13.0,,C. McCollum makes free throw 1 of 2,76,78
376,4,10:13.0,D. Cousins enters the game for C. Diallo,,76,78
377,4,10:13.0,,C. McCollum makes free throw 2 of 2,76,79
378,4,10:00.0,J. Nelson misses 3-pt jump shot from 22 ft,,76,79
379,4,9:57.0,,Defensive rebound by C. Swanigan,76,79
380,4,9:53.0,,E. Davis misses 2-pt layup from 1 ft (block by D. Cousins),76,79
381,4,9:53.0,Turnover by D. Miller (step out of bounds),,76,79
382,4,9:52.0,Defensive rebound by D. Miller,,76,79
383,4,9:50.0,,Personal foul by D. Miller (drawn by E. Turner),76,79
384,4,9:43.0,,P. Connaughton misses 2-pt layup at rim (block by D. Cousins),76,79
385,4,9:39.0,Defensive rebound by I. Clark,,76,79
386,4,9:29.0,Shooting foul by E. Davis (drawn by D. Cousins),,76,79
387,4,9:29.0,D. Cousins makes free throw 1 of 2,,77,79
388,4,9:29.0,J. Holiday enters the game for J. Nelson,,77,79
