,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,DENVER_ACTION,LA LAKERS_SCORE,DENVER_SCORE
39,1,6:57.0,,J. Murray makes technical free throw,13,14
40,1,6:46.0,,J. Murray misses 2-pt jump shot from 18 ft,13,14
41,1,6:43.0,Defensive rebound by K. Kuzma,,13,14
42,1,6:31.0,Personal foul by G. Harris (drawn by J. Randle),,13,14
43,1,6:26.0,Turnover by K. Caldwell-Pope (lost ball; steal by G. Harris),,13,14
44,1,6:14.0,,Personal foul by L. Ball (drawn by N. Jokić),13,14
45,1,6:02.0,,P. Millsap makes 3-pt jump shot from 24 ft (assist by W. Barton),13,17
46,1,5:45.0,L. Ball makes 2-pt jump shot from 7 ft (assist by J. Randle),,15,17
47,1,5:29.0,,P. Millsap makes 2-pt layup from 1 ft (assist by G. Harris),15,19
48,1,5:10.0,L. Ball misses 3-pt jump shot from 24 ft,,15,19
49,1,5:08.0,,Defensive rebound by Team,15,19
50,1,5:08.0,,J. Hernangómez enters the game for W. Barton,15,19
51,1,5:08.0,I. Thomas enters the game for K. Caldwell-Pope,,15,19
52,1,4:57.0,,Turnover by P. Millsap (lost ball; steal by L. Ball),15,19
53,1,4:54.0,Turnover by K. Kuzma (bad pass; steal by J. Murray),,15,19
54,1,4:50.0,,P. Millsap makes 2-pt dunk from 1 ft (assist by G. Harris),15,21
55,1,4:35.0,J. Randle misses 2-pt jump shot from 2 ft,,15,21
56,1,4:32.0,,Defensive rebound by P. Millsap,15,21
57,1,4:31.0,Technical foul by K. Caldwell-Pope,,15,21
58,1,4:31.0,,J. Murray misses technical free throw,15,21
59,1,4:31.0,,Offensive rebound by Team,15,21
60,1,4:31.0,,M. Plumlee enters the game for P. Millsap,15,21
61,1,4:20.0,,N. Jokić makes 2-pt jump shot from 9 ft (assist by J. Murray),15,23
62,1,4:11.0,Shooting foul by J. Hernangómez (drawn by B. Lopez),,15,23
63,1,4:11.0,B. Lopez makes free throw 1 of 2,,16,23
64,1,4:11.0,K. Caldwell-Pope enters the game for K. Kuzma,,16,23
65,1,4:11.0,B. Lopez makes free throw 2 of 2,,17,23
66,1,4:00.0,,N. Jokić misses 2-pt jump shot from 22 ft,17,23
67,1,3:56.0,Defensive rebound by B. Lopez,,17,23
68,1,3:52.0,L. Ball makes 2-pt dunk from 2 ft (assist by B. Lopez),,19,23
69,1,3:41.0,,J. Murray misses 2-pt jump shot from 18 ft,19,23
70,1,3:40.0,Defensive rebound by L. Ball,,19,23
71,1,3:28.0,I. Thomas makes 2-pt layup from 1 ft,,21,23
72,1,3:04.0,,N. Jokić makes 2-pt hook shot from 2 ft,21,25
73,1,2:52.0,B. Lopez makes 2-pt jump shot from 15 ft (assist by L. Ball),,23,25
74,1,2:35.0,,N. Jokić makes 3-pt jump shot from 25 ft (assist by M. Plumlee),23,28
75,1,2:12.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by I. Thomas),,26,28
76,1,1:58.0,,M. Plumlee makes 2-pt layup from 2 ft (assist by J. Murray),26,30
77,1,1:39.0,Turnover by I. Thomas (bad pass),,26,30
78,1,1:39.0,,Denver full timeout,26,30
79,1,1:39.0,,D. Harris enters the game for G. Harris,26,30
80,1,1:39.0,,W. Barton enters the game for N. Jokić,26,30
81,1,1:39.0,,T. Lyles enters the game for J. Murray,26,30
82,1,1:39.0,K. Kuzma enters the game for B. Lopez,,26,30
83,1,1:39.0,I. Zubac enters the game for J. Randle,,26,30
84,1,1:25.0,,T. Lyles misses 2-pt jump shot from 11 ft,26,30
85,1,1:23.0,,Offensive rebound by Team,26,30
86,1,1:14.0,,M. Plumlee misses 2-pt layup from 2 ft (block by I. Zubac),26,30
87,1,1:11.0,,Offensive rebound by M. Plumlee,26,30
88,1,1:08.0,,W. Barton makes 3-pt jump shot from 24 ft (assist by M. Plumlee),26,33
89,1,0:47.0,I. Zubac misses 2-pt layup from 3 ft (block by M. Plumlee),,26,33
90,1,0:44.0,Offensive rebound by I. Zubac,,26,33
91,1,0:43.0,I. Zubac misses 2-pt hook shot from 2 ft (block by M. Plumlee),,26,33
92,1,0:41.0,,Defensive rebound by M. Plumlee,26,33
93,1,0:39.0,,J. Hernangómez makes 2-pt layup from 1 ft (assist by D. Harris),26,35
94,1,0:34.0,Personal foul by D. Harris (drawn by I. Thomas),,26,35
95,1,0:34.0,T. Ennis enters the game for L. Ball,,26,35
96,1,0:17.0,T. Ennis makes 2-pt jump shot from 12 ft,,28,35
97,1,0:02.0,,D. Harris misses 3-pt jump shot from 24 ft,28,35
98,1,0:00.0,,Offensive rebound by J. Hernangómez,28,35
99,1,0:00.0,,J. Hernangómez makes 2-pt jump shot from 9 ft,28,37
100,2,11:47.0,,J. Hernangómez misses 3-pt jump shot from 25 ft,28,37
101,2,11:41.0,Defensive rebound by I. Zubac,,28,37
102,2,11:37.0,I. Thomas misses 2-pt jump shot from 5 ft,,28,37
103,2,11:35.0,,Defensive rebound by M. Plumlee,28,37
104,2,11:29.0,,D. Harris makes 3-pt jump shot from 25 ft,28,40
105,2,11:10.0,T. Wear misses 2-pt jump shot from 16 ft,,28,40
106,2,11:08.0,,Defensive rebound by M. Plumlee,28,40
107,2,10:58.0,,Turnover by W. Barton (lost ball; steal by T. Ennis),28,40
108,2,10:53.0,T. Wear makes 2-pt dunk from 1 ft (assist by T. Ennis),,30,40
109,2,10:38.0,,Personal foul by T. Ennis (drawn by M. Plumlee),30,40
110,2,10:26.0,,J. Hernangómez misses 3-pt jump shot from 22 ft,30,40
111,2,10:24.0,Defensive rebound by I. Zubac,,30,40
112,2,10:06.0,I. Zubac misses 2-pt hook shot from 4 ft,,30,40
113,2,10:04.0,,Defensive rebound by T. Lyles,30,40
114,2,10:02.0,,D. Harris makes 2-pt layup from 2 ft,30,42
115,2,10:02.0,,Shooting foul by I. Thomas (drawn by D. Harris),30,42
116,2,10:02.0,,D. Harris makes free throw 1 of 1,30,43
117,2,9:45.0,T. Ennis makes 3-pt jump shot from 24 ft,,33,43
118,2,9:23.0,,J. Hernangómez misses 3-pt jump shot from 22 ft,33,43
119,2,9:21.0,,Offensive rebound by M. Plumlee,33,43
120,2,9:17.0,,Personal foul by I. Zubac (drawn by M. Plumlee),33,43
121,2,9:17.0,J. Randle enters the game for I. Zubac,,33,43
122,2,9:13.0,,J. Hernangómez makes 2-pt layup from 1 ft (assist by T. Lyles),33,45
123,2,9:13.0,,Shooting foul by I. Thomas (drawn by J. Hernangómez),33,45
124,2,9:13.0,,J. Hernangómez makes free throw 1 of 1,33,46
125,2,9:01.0,Shooting foul by T. Lyles (drawn by J. Randle),,33,46
126,2,9:01.0,J. Randle makes free throw 1 of 2,,34,46
127,2,9:01.0,J. Randle makes free throw 2 of 2,,35,46
128,2,8:46.0,,D. Harris misses 2-pt layup from 3 ft,35,46
129,2,8:43.0,Defensive rebound by J. Randle,,35,46
130,2,8:40.0,J. Randle makes 2-pt layup from 2 ft,,37,46
131,2,8:40.0,Shooting foul by T. Lyles (drawn by J. Randle),,37,46
132,2,8:40.0,,Denver full timeout,37,46
133,2,8:40.0,,G. Harris enters the game for J. Hernangómez,37,46
134,2,8:40.0,J. Randle makes free throw 1 of 1,,38,46
135,2,8:24.0,,T. Lyles misses 2-pt jump shot from 6 ft (block by T. Wear),38,46
136,2,8:24.0,,Offensive rebound by Team,38,46
137,2,8:23.0,,Personal foul by T. Wear (drawn by M. Plumlee),38,46
138,2,8:23.0,,M. Plumlee misses free throw 1 of 2,38,46
139,2,8:23.0,,Offensive rebound by Team,38,46
140,2,8:23.0,,M. Plumlee makes free throw 2 of 2,38,47
141,2,8:09.0,I. Thomas makes 2-pt layup from 1 ft (assist by T. Ennis),,40,47
142,2,8:00.0,,T. Lyles misses 3-pt jump shot from 25 ft,40,47
143,2,7:58.0,Defensive rebound by Team,,40,47
144,2,7:58.0,,J. Murray enters the game for W. Barton,40,47
145,2,7:58.0,,P. Millsap enters the game for T. Lyles,40,47
146,2,7:44.0,T. Wear misses 3-pt jump shot from 24 ft,,40,47
147,2,7:42.0,,Defensive rebound by J. Murray,40,47
148,2,7:34.0,,Turnover by P. Millsap (bad pass),40,47
149,2,7:26.0,T. Ennis makes 3-pt jump shot from 24 ft (assist by I. Thomas),,43,47
150,2,6:59.0,,M. Plumlee misses 2-pt layup from 2 ft,43,47
151,2,6:56.0,Defensive rebound by T. Wear,,43,47
152,2,6:45.0,T. Wear makes 3-pt jump shot from 24 ft (assist by I. Thomas),,46,47
153,2,6:44.0,,Denver full timeout,46,47
154,2,6:44.0,,N. Jokić enters the game for M. Plumlee,46,47
155,2,6:44.0,,W. Barton enters the game for D. Harris,46,47
156,2,6:44.0,K. Caldwell-Pope enters the game for K. Kuzma,,46,47
157,2,6:44.0,B. Lopez enters the game for T. Ennis,,46,47
158,2,6:44.0,L. Ball enters the game for T. Wear,,46,47
159,2,6:22.0,,N. Jokić misses 2-pt jump shot from 4 ft,46,47
160,2,6:20.0,Defensive rebound by B. Lopez,,46,47
161,2,5:59.0,Turnover by Team (shot clock),,46,47
162,2,5:50.0,,J. Murray makes 2-pt dunk from 1 ft (assist by N. Jokić),46,49
163,2,5:30.0,B. Lopez misses 2-pt jump shot from 6 ft,,46,49
164,2,5:26.0,,Defensive rebound by P. Millsap,46,49
165,2,5:23.0,,Shooting foul by J. Randle (drawn by P. Millsap),46,49
166,2,5:23.0,,P. Millsap makes free throw 1 of 2,46,50
167,2,5:23.0,,P. Millsap makes free throw 2 of 2,46,51
168,2,5:09.0,Shooting foul by P. Millsap (drawn by J. Randle),,46,51
169,2,5:09.0,J. Randle misses free throw 1 of 2,,46,51
170,2,5:09.0,Offensive rebound by Team,,46,51
171,2,5:09.0,J. Randle makes free throw 2 of 2,,47,51
172,2,4:58.0,,N. Jokić misses 3-pt jump shot from 24 ft,47,51
173,2,4:54.0,Defensive rebound by K. Caldwell-Pope,,47,51
174,2,4:46.0,J. Randle misses 2-pt layup from 3 ft,,47,51
175,2,4:44.0,,Defensive rebound by N. Jokić,47,51
176,2,4:40.0,,G. Harris makes 3-pt jump shot from 24 ft (assist by N. Jokić),47,54
177,2,4:10.0,J. Randle misses 2-pt hook shot from 4 ft,,47,54
178,2,4:07.0,,Defensive rebound by W. Barton,47,54
179,2,4:00.0,,G. Harris makes 3-pt jump shot from 24 ft (assist by P. Millsap),47,57
180,2,3:59.0,LA Lakers full timeout,,47,57
181,2,3:59.0,K. Kuzma enters the game for I. Thomas,,47,57
182,2,3:59.0,T. Ennis enters the game for J. Randle,,47,57
183,2,3:39.0,K. Kuzma makes 3-pt jump shot from 24 ft,,50,57
184,2,3:20.0,,G. Harris misses 3-pt jump shot from 25 ft,50,57
185,2,3:17.0,Defensive rebound by K. Kuzma,,50,57
186,2,3:07.0,Shooting foul by G. Harris (drawn by K. Kuzma),,50,57
187,2,3:07.0,K. Kuzma makes free throw 1 of 2,,51,57
188,2,3:07.0,K. Kuzma makes free throw 2 of 2,,52,57
189,2,2:59.0,,Turnover by J. Murray (out of bounds lost ball),52,57
190,2,2:45.0,Turnover by T. Ennis (bad pass; steal by G. Harris),,52,57
191,2,2:40.0,,J. Murray makes 3-pt jump shot from 26 ft (assist by G. Harris),52,60
192,2,2:17.0,B. Lopez misses 2-pt jump shot from 11 ft,,52,60
193,2,2:11.0,Offensive rebound by L. Ball,,52,60
194,2,2:11.0,L. Ball makes 2-pt layup at rim,,54,60
195,2,1:58.0,,G. Harris makes 3-pt jump shot from 25 ft (assist by W. Barton),54,63
196,2,1:47.0,L. Ball misses 2-pt jump shot from 7 ft,,54,63
197,2,1:43.0,,Defensive rebound by G. Harris,54,63
198,2,1:25.0,,J. Murray misses 3-pt jump shot from 24 ft,54,63
199,2,1:21.0,Defensive rebound by K. Caldwell-Pope,,54,63
200,2,1:21.0,Personal foul by N. Jokić (drawn by K. Caldwell-Pope),,54,63
201,2,1:21.0,K. Caldwell-Pope makes free throw 1 of 2,,55,63
202,2,1:21.0,K. Caldwell-Pope makes free throw 2 of 2,,56,63
203,2,1:06.0,,Turnover by J. Murray (bad pass; steal by K. Caldwell-Pope),56,63
204,2,0:58.0,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by L. Ball),,59,63
205,2,0:50.0,,Personal foul by B. Lopez (drawn by N. Jokić),59,63
206,2,0:50.0,,N. Jokić makes free throw 1 of 2,59,64
207,2,0:50.0,,J. Hernangómez enters the game for P. Millsap,59,64
208,2,0:50.0,,N. Jokić makes free throw 2 of 2,59,65
209,2,0:39.0,B. Lopez makes 3-pt jump shot from 22 ft (assist by T. Ennis),,62,65
210,2,0:14.0,,W. Barton misses 2-pt jump shot from 11 ft,62,65
211,2,0:11.0,Defensive rebound by B. Lopez,,62,65
212,2,0:04.0,B. Lopez misses 3-pt jump shot from 25 ft,,62,65
213,2,0:01.0,,Defensive rebound by J. Hernangómez,62,65
214,2,0:00.0,,Turnover by J. Hernangómez (bad pass; steal by L. Ball),62,65
215,2,0:00.0,L. Ball misses 3-pt jump shot from 26 ft,,62,65
216,2,0:00.0,Offensive rebound by Team,,62,65
217,3,11:43.0,,P. Millsap makes 2-pt jump shot from 5 ft (assist by J. Murray),62,67
218,3,11:20.0,Turnover by J. Randle (lost ball; steal by J. Murray),,62,67
219,3,11:14.0,,Shooting foul by B. Lopez (drawn by G. Harris),62,67
220,3,11:14.0,,G. Harris makes free throw 1 of 2,62,68
221,3,11:14.0,,G. Harris makes free throw 2 of 2,62,69
222,3,11:02.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by L. Ball),,65,69
223,3,10:38.0,,J. Murray makes 2-pt layup from 2 ft,65,71
224,3,10:38.0,,Shooting foul by B. Lopez (drawn by J. Murray),65,71
225,3,10:38.0,,J. Murray makes free throw 1 of 1,65,72
226,3,10:28.0,Shooting foul by P. Millsap (drawn by J. Randle),,65,72
227,3,10:28.0,J. Randle makes free throw 1 of 2,,66,72
228,3,10:28.0,J. Randle misses free throw 2 of 2,,66,72
229,3,10:26.0,,Defensive rebound by P. Millsap,66,72
230,3,10:13.0,,Turnover by J. Murray (bad pass; steal by L. Ball),66,72
231,3,9:54.0,B. Lopez makes 3-pt jump shot from 23 ft (assist by K. Kuzma),,69,72
232,3,9:40.0,,G. Harris makes 3-pt jump shot from 25 ft (assist by N. Jokić),69,75
233,3,9:22.0,K. Kuzma makes 3-pt jump shot from 24 ft (assist by J. Randle),,72,75
234,3,9:07.0,,P. Millsap makes 2-pt jump shot from 6 ft,72,77
235,3,8:54.0,B. Lopez makes 2-pt jump shot from 13 ft,,74,77
236,3,8:33.0,,Shooting foul by J. Randle (drawn by J. Murray),74,77
237,3,8:33.0,,J. Murray makes free throw 1 of 2,74,78
238,3,8:33.0,,J. Murray makes free throw 2 of 2,74,79
239,3,8:14.0,J. Randle makes 2-pt layup from 2 ft (assist by L. Ball),,76,79
240,3,7:53.0,,N. Jokić misses 2-pt layup from 3 ft (block by B. Lopez),76,79
241,3,7:50.0,Defensive rebound by J. Randle,,76,79
242,3,7:48.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,76,79
243,3,7:44.0,,Defensive rebound by J. Murray,76,79
244,3,7:35.0,,P. Millsap misses 2-pt jump shot from 7 ft,76,79
245,3,7:34.0,,Offensive rebound by N. Jokić,76,79
246,3,7:34.0,,Shooting foul by B. Lopez (drawn by N. Jokić),76,79
247,3,7:34.0,,N. Jokić makes free throw 1 of 2,76,80
248,3,7:34.0,,N. Jokić makes free throw 2 of 2,76,81
249,3,7:22.0,L. Ball misses 3-pt jump shot from 25 ft,,76,81
250,3,7:18.0,,Defensive rebound by N. Jokić,76,81
251,3,7:03.0,,N. Jokić makes 2-pt hook shot from 2 ft (assist by G. Harris),76,83
252,3,6:46.0,B. Lopez makes 2-pt layup from 2 ft,,78,83
253,3,6:35.0,,W. Barton makes 3-pt jump shot from 24 ft (assist by N. Jokić),78,86
254,3,6:33.0,LA Lakers full timeout,,78,86
255,3,6:20.0,B. Lopez makes 3-pt jump shot from 23 ft (assist by L. Ball),,81,86
256,3,6:04.0,,J. Murray misses 3-pt jump shot from 22 ft,81,86
257,3,6:01.0,Defensive rebound by J. Randle,,81,86
258,3,5:52.0,J. Randle misses 2-pt layup from 2 ft (block by P. Millsap),,81,86
259,3,5:49.0,,Defensive rebound by N. Jokić,81,86
260,3,5:39.0,,N. Jokić makes 2-pt layup from 2 ft (assist by J. Murray),81,88
261,3,5:24.0,Personal foul by N. Jokić (drawn by B. Lopez),,81,88
262,3,5:24.0,I. Thomas enters the game for B. Lopez,,81,88
263,3,5:17.0,Turnover by L. Ball (bad pass; steal by N. Jokić),,81,88
264,3,5:11.0,,W. Barton misses 2-pt layup from 4 ft,81,88
265,3,5:09.0,,Offensive rebound by W. Barton,81,88
266,3,5:09.0,,W. Barton misses 2-pt layup from 2 ft (block by L. Ball),81,88
267,3,5:06.0,Defensive rebound by K. Caldwell-Pope,,81,88
268,3,4:56.0,I. Thomas makes 2-pt layup from 5 ft (assist by K. Kuzma),,83,88
269,3,4:56.0,,Denver full timeout,83,88
270,3,4:56.0,,J. Hernangómez enters the game for W. Barton,83,88
271,3,4:37.0,,N. Jokić makes 2-pt hook shot from 6 ft,83,90
272,3,4:14.0,K. Kuzma makes 2-pt jump shot from 21 ft (assist by J. Randle),,85,90
273,3,4:03.0,,N. Jokić misses 3-pt jump shot from 24 ft,85,90
274,3,4:01.0,Defensive rebound by L. Ball,,85,90
275,3,3:57.0,I. Thomas misses 3-pt jump shot from 24 ft,,85,90
276,3,3:53.0,,Defensive rebound by P. Millsap,85,90
277,3,3:41.0,,P. Millsap misses 2-pt jump shot from 8 ft,85,90
278,3,3:38.0,Defensive rebound by K. Caldwell-Pope,,85,90
279,3,3:27.0,L. Ball makes 2-pt jump shot from 19 ft,,87,90
280,3,3:17.0,,Turnover by N. Jokić (bad pass; steal by L. Ball),87,90
281,3,3:12.0,J. Randle makes 2-pt layup from 2 ft (assist by L. Ball),,89,90
282,3,2:53.0,,Turnover by N. Jokić (lost ball; steal by J. Randle),89,90
283,3,2:48.0,K. Kuzma misses 3-pt jump shot from 22 ft,,89,90
284,3,2:44.0,Offensive rebound by K. Kuzma,,89,90
285,3,2:44.0,K. Kuzma makes 2-pt layup from 1 ft,,91,90
286,3,2:44.0,,Denver full timeout,91,90
287,3,2:44.0,,D. Harris enters the game for P. Millsap,91,90
288,3,2:44.0,,M. Plumlee enters the game for N. Jokić,91,90
289,3,2:44.0,,W. Barton enters the game for J. Murray,91,90
290,3,2:44.0,T. Ennis enters the game for K. Caldwell-Pope,,91,90
291,3,2:31.0,,G. Harris misses 2-pt jump shot from 14 ft,91,90
292,3,2:29.0,Defensive rebound by Team,,91,90
293,3,2:29.0,,Loose ball foul by M. Plumlee (drawn by J. Randle),91,90
294,3,2:09.0,I. Thomas misses 2-pt layup from 3 ft,,91,90
295,3,2:08.0,Offensive rebound by K. Kuzma,,91,90
296,3,2:08.0,K. Kuzma misses 2-pt layup from 1 ft,,91,90
297,3,2:08.0,,Defensive rebound by G. Harris,91,90
298,3,2:00.0,,G. Harris misses 3-pt jump shot from 24 ft,91,90
299,3,1:57.0,Defensive rebound by L. Ball,,91,90
300,3,1:53.0,K. Kuzma misses 2-pt layup from 2 ft,,91,90
301,3,1:50.0,Offensive rebound by L. Ball,,91,90
302,3,1:50.0,L. Ball makes 2-pt layup at rim,,93,90
303,3,1:27.0,,D. Harris makes 3-pt jump shot from 22 ft (assist by W. Barton),93,93
304,3,1:16.0,Shooting foul by M. Plumlee (drawn by J. Randle),,93,93
305,3,1:16.0,J. Randle makes free throw 1 of 2,,94,93
306,3,1:16.0,J. Randle misses free throw 2 of 2,,94,93
307,3,1:14.0,,Defensive rebound by J. Hernangómez,94,93
308,3,0:55.0,,J. Hernangómez misses 2-pt jump shot from 5 ft (block by T. Ennis),94,93
309,3,0:52.0,Defensive rebound by J. Randle,,94,93
310,3,0:49.0,J. Randle makes 2-pt layup from 2 ft,,96,93
311,3,0:42.0,,Shooting foul by L. Ball (drawn by D. Harris),96,93
312,3,0:42.0,,D. Harris makes free throw 1 of 2,96,94
313,3,0:42.0,I. Zubac enters the game for J. Randle,,96,94
314,3,0:42.0,,D. Harris misses free throw 2 of 2,96,94
315,3,0:40.0,Defensive rebound by K. Kuzma,,96,94
316,3,0:30.0,K. Kuzma misses 2-pt jump shot from 19 ft,,96,94
317,3,0:30.0,,Defensive rebound by G. Harris,96,94
318,3,0:07.0,,G. Harris misses 3-pt jump shot from 22 ft,96,94
319,3,0:03.0,Defensive rebound by I. Zubac,,96,94
320,3,0:00.0,L. Ball misses 3-pt jump shot from 29 ft,,96,94
321,3,0:00.0,Offensive rebound by Team,,96,94
322,4,11:53.0,Personal foul by D. Harris (drawn by I. Thomas),,96,94
323,4,11:44.0,I. Thomas misses 2-pt jump shot from 12 ft,,96,94
324,4,11:41.0,Offensive rebound by Team,,96,94
325,4,11:26.0,I. Thomas misses 2-pt jump shot from 14 ft,,96,94
326,4,11:22.0,Offensive rebound by I. Zubac,,96,94
327,4,11:22.0,I. Zubac misses 2-pt layup at rim,,96,94
328,4,11:22.0,Offensive rebound by Team,,96,94
329,4,11:20.0,I. Thomas makes 2-pt jump shot from 14 ft (assist by K. Caldwell-Pope),,98,94
330,4,11:03.0,,T. Lyles misses 2-pt jump shot from 6 ft,98,94
331,4,11:00.0,Defensive rebound by T. Wear,,98,94
332,4,10:55.0,Turnover by I. Thomas (bad pass),,98,94
333,4,10:39.0,,Shooting foul by I. Zubac (drawn by M. Plumlee),98,94
334,4,10:39.0,,M. Plumlee makes free throw 1 of 2,98,95
335,4,10:39.0,,M. Plumlee makes free throw 2 of 2,98,96
336,4,10:31.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,98,96
337,4,10:26.0,,Defensive rebound by J. Hernangómez,98,96
338,4,10:20.0,,W. Barton misses 3-pt jump shot from 24 ft,98,96
339,4,10:17.0,Defensive rebound by I. Thomas,,98,96
340,4,10:13.0,I. Thomas makes 2-pt layup from 3 ft,,100,96
341,4,9:59.0,,D. Harris makes 2-pt layup from 1 ft,100,98
342,4,9:48.0,I. Thomas misses 2-pt jump shot from 11 ft,,100,98
343,4,9:46.0,,Defensive rebound by T. Lyles,100,98
344,4,9:34.0,,Shooting foul by T. Wear (drawn by M. Plumlee),100,98
345,4,9:34.0,,M. Plumlee makes free throw 1 of 2,100,99
346,4,9:34.0,,M. Plumlee misses free throw 2 of 2,100,99
347,4,9:32.0,Defensive rebound by K. Caldwell-Pope,,100,99
348,4,9:19.0,Personal foul by W. Barton (drawn by T. Ennis),,100,99
349,4,9:14.0,T. Wear misses 3-pt jump shot from 24 ft,,100,99
350,4,9:11.0,Offensive rebound by T. Ennis,,100,99
351,4,9:05.0,Turnover by T. Ennis (bad pass),,100,99
352,4,8:49.0,,W. Barton makes 2-pt jump shot from 5 ft,100,101
353,4,8:31.0,,Offensive charge foul by T. Ennis (drawn by D. Harris),100,101
354,4,8:31.0,Turnover by T. Ennis (offensive foul),,100,101
355,4,8:31.0,B. Lopez enters the game for I. Zubac,,100,101
356,4,8:31.0,K. Kuzma enters the game for T. Wear,,100,101
357,4,8:10.0,,T. Lyles misses 2-pt hook shot from 4 ft,100,101
358,4,8:08.0,Defensive rebound by K. Kuzma,,100,101
359,4,8:00.0,K. Kuzma makes 2-pt layup from 2 ft,,102,101
360,4,7:39.0,,M. Plumlee makes 2-pt layup from 1 ft (assist by T. Lyles),102,103
361,4,7:31.0,Personal block foul by M. Plumlee (drawn by I. Thomas),,102,103
362,4,7:31.0,,J. Murray enters the game for W. Barton,102,103
363,4,7:31.0,,G. Harris enters the game for J. Hernangómez,102,103
364,4,7:31.0,L. Ball enters the game for T. Ennis,,102,103
365,4,7:23.0,B. Lopez makes 2-pt hook shot from 5 ft,,104,103
366,4,7:04.0,,T. Lyles makes 2-pt layup from 1 ft (assist by J. Murray),104,105
367,4,6:54.0,K. Caldwell-Pope misses 2-pt layup from 4 ft,,104,105
368,4,6:53.0,Offensive rebound by K. Caldwell-Pope,,104,105
369,4,6:51.0,K. Caldwell-Pope makes 3-pt jump shot from 22 ft,,107,105
370,4,6:33.0,,D. Harris misses 2-pt layup from 3 ft,107,105
371,4,6:30.0,Defensive rebound by L. Ball,,107,105
372,4,6:28.0,Turnover by L. Ball (lost ball; steal by G. Harris),,107,105
373,4,6:27.0,,Personal foul by K. Kuzma (drawn by G. Harris),107,105
374,4,6:27.0,,Denver full timeout,107,105
375,4,6:27.0,,P. Millsap enters the game for T. Lyles,107,105
376,4,6:27.0,,N. Jokić enters the game for M. Plumlee,107,105
