,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,LA LAKERS_ACTION,SACRAMENTO_SCORE,LA LAKERS_SCORE
245,3,7:25.0,D. Fox misses 2-pt jump shot from 16 ft,,49,52
246,3,7:23.0,Offensive rebound by J. Sampson,,49,52
247,3,7:23.0,Shooting foul by J. Randle (drawn by J. Sampson),,49,52
248,3,7:23.0,J. Sampson makes free throw 1 of 2,,50,52
249,3,7:23.0,J. Sampson misses free throw 2 of 2,,50,52
250,3,7:19.0,Offensive rebound by J. Sampson,,50,52
251,3,7:19.0,Personal foul by B. Lopez (drawn by J. Sampson),,50,52
252,3,7:19.0,,C. Frye enters the game for J. Randle,50,52
253,3,7:19.0,B. Hield enters the game for J. Jackson,,50,52
254,3,7:12.0,J. Sampson misses 2-pt jump shot from 16 ft,,50,52
255,3,7:08.0,,Defensive rebound by K. Kuzma,50,52
256,3,7:00.0,,B. Lopez makes 2-pt dunk from 1 ft (assist by K. Kuzma),50,54
257,3,6:39.0,B. Hield misses 2-pt jump shot from 17 ft,,50,54
258,3,6:35.0,,Defensive rebound by K. Kuzma,50,54
259,3,6:32.0,,K. Kuzma misses 2-pt layup from 2 ft (block by J. Sampson),50,54
260,3,6:27.0,,Offensive rebound by A. Caruso,50,54
261,3,6:26.0,,A. Caruso makes 2-pt layup from 1 ft,50,56
262,3,6:04.0,B. Bogdanović misses 2-pt layup from 2 ft,,50,56
263,3,6:04.0,,Defensive rebound by Team,50,56
264,3,6:04.0,Loose ball foul by J. Cooley (drawn by C. Frye),,50,56
265,3,6:04.0,,LA Lakers full timeout,50,56
266,3,5:51.0,,Turnover by A. Caruso (bad pass; steal by B. Hield),50,56
267,3,5:27.0,D. Fox misses 3-pt jump shot from 28 ft,,50,56
268,3,5:22.0,,Defensive rebound by C. Frye,50,56
269,3,5:10.0,,K. Kuzma misses 3-pt jump shot from 22 ft,50,56
270,3,5:06.0,Defensive rebound by J. Cooley,,50,56
271,3,4:54.0,B. Bogdanović makes 3-pt jump shot from 24 ft,,53,56
272,3,4:39.0,,K. Kuzma misses 2-pt hook shot from 3 ft,53,56
273,3,4:34.0,,Offensive rebound by B. Lopez,53,56
274,3,4:34.0,,B. Lopez misses 2-pt layup at rim,53,56
275,3,4:34.0,Defensive rebound by B. Hield,,53,56
276,3,4:25.0,J. Cooley makes 2-pt layup from 2 ft (assist by D. Fox),,55,56
277,3,4:15.0,,Offensive foul by B. Lopez (drawn by J. Cooley),55,56
278,3,4:15.0,,Turnover by B. Lopez (offensive foul),55,56
279,3,4:15.0,,I. Zubac enters the game for B. Lopez,55,56
280,3,4:15.0,N. Hayes enters the game for J. Sampson,,55,56
281,3,4:01.0,D. Fox makes 2-pt layup from 1 ft,,57,56
282,3,3:50.0,,A. Caruso makes 2-pt layup at rim,57,58
283,3,3:32.0,N. Hayes misses 3-pt jump shot from 24 ft,,57,58
284,3,3:29.0,,Defensive rebound by A. Caruso,57,58
285,3,3:25.0,,C. Frye misses 3-pt jump shot from 25 ft,57,58
286,3,3:20.0,,Offensive rebound by I. Zubac,57,58
287,3,3:18.0,,I. Zubac misses 2-pt hook shot from 4 ft,57,58
288,3,3:15.0,Defensive rebound by J. Cooley,,57,58
289,3,3:03.0,N. Hayes misses 2-pt jump shot from 17 ft,,57,58
290,3,3:02.0,,Defensive rebound by Team,57,58
291,3,3:02.0,,J. Hart enters the game for K. Kuzma,57,58
292,3,3:02.0,J. Jackson enters the game for B. Hield,,57,58
293,3,2:52.0,,Turnover by K. Caldwell-Pope (lost ball; steal by D. Fox),57,58
294,3,2:45.0,N. Hayes makes 3-pt jump shot from 22 ft (assist by D. Fox),,60,58
295,3,2:34.0,,Turnover by K. Caldwell-Pope (bad pass),60,58
296,3,2:34.0,Sacramento full timeout,,60,58
297,3,2:34.0,,T. Ennis enters the game for A. Caruso,60,58
298,3,2:34.0,B. Hield enters the game for J. Jackson,,60,58
299,3,2:26.0,D. Fox misses 2-pt jump shot from 17 ft,,60,58
300,3,2:21.0,,Defensive rebound by C. Frye,60,58
301,3,2:01.0,,T. Ennis misses 2-pt hook shot from 7 ft,60,58
302,3,2:01.0,,Offensive rebound by Team,60,58
303,3,2:01.0,F. Mason enters the game for D. Fox,,60,58
304,3,1:45.0,,J. Hart makes 3-pt jump shot from 24 ft (assist by C. Frye),60,61
305,3,1:20.0,N. Hayes misses 3-pt jump shot from 22 ft,,60,61
306,3,1:16.0,,Defensive rebound by T. Ennis,60,61
307,3,1:10.0,,J. Hart misses 3-pt jump shot from 25 ft,60,61
308,3,1:08.0,Defensive rebound by Team,,60,61
309,3,1:08.0,V. Carter enters the game for B. Bogdanović,,60,61
310,3,1:08.0,J. Jackson enters the game for J. Cooley,,60,61
311,3,0:49.0,Turnover by J. Jackson (step out of bounds),,60,61
312,3,0:34.0,,C. Frye makes 3-pt jump shot from 25 ft (assist by J. Hart),60,64
313,3,0:23.0,F. Mason misses 2-pt layup from 3 ft,,60,64
314,3,0:21.0,,Defensive rebound by J. Hart,60,64
315,3,0:04.0,,J. Hart misses 3-pt jump shot from 25 ft,60,64
316,3,0:04.0,Defensive rebound by V. Carter,,60,64
317,3,0:01.0,V. Carter misses 3-pt jump shot from 73 ft,,60,64
318,3,0:00.0,Offensive rebound by Team,,60,64
319,4,11:40.0,B. Hield misses 2-pt layup from 4 ft,,60,64
320,4,11:37.0,,Defensive rebound by C. Frye,60,64
321,4,11:28.0,,Turnover by T. Ennis (bad pass; steal by B. Hield),60,64
322,4,11:24.0,Turnover by B. Hield (bad pass; steal by T. Ennis),,60,64
323,4,11:19.0,,J. Hart makes 2-pt layup from 1 ft (assist by I. Zubac),60,66
324,4,10:55.0,J. Jackson makes 2-pt jump shot from 6 ft (assist by F. Mason),,62,66
325,4,10:37.0,,I. Zubac misses 2-pt layup from 1 ft,62,66
326,4,10:34.0,Defensive rebound by V. Carter,,62,66
327,4,10:26.0,F. Mason makes 3-pt jump shot from 26 ft (assist by N. Hayes),,65,66
328,4,10:06.0,,C. Frye misses 3-pt jump shot from 25 ft,65,66
329,4,10:04.0,,Offensive rebound by I. Zubac,65,66
330,4,10:04.0,,Personal foul by N. Hayes (drawn by I. Zubac),65,66
331,4,9:53.0,,T. Ennis misses 2-pt jump shot from 6 ft (block by N. Hayes),65,66
332,4,9:49.0,Defensive rebound by N. Hayes,,65,66
333,4,9:30.0,F. Mason makes 2-pt layup from 2 ft,,67,66
334,4,9:18.0,,Turnover by K. Kuzma (step out of bounds),67,66
335,4,9:03.0,J. Jackson misses 2-pt jump shot from 17 ft,,67,66
336,4,8:59.0,,Defensive rebound by I. Zubac,67,66
337,4,8:53.0,,J. Hart misses 2-pt layup from 2 ft,67,66
338,4,8:53.0,,Offensive rebound by I. Zubac,67,66
339,4,8:53.0,,Shooting foul by V. Carter (drawn by I. Zubac),67,66
340,4,8:53.0,,I. Zubac misses free throw 1 of 2,67,66
341,4,8:53.0,,Offensive rebound by Team,67,66
342,4,8:53.0,,K. Caldwell-Pope enters the game for C. Frye,67,66
343,4,8:53.0,,I. Zubac misses free throw 2 of 2,67,66
344,4,8:50.0,Defensive rebound by V. Carter,,67,66
345,4,8:35.0,V. Carter misses 2-pt jump shot from 5 ft,,67,66
346,4,8:35.0,Offensive rebound by Team,,67,66
347,4,8:35.0,,J. Randle enters the game for I. Zubac,67,66
348,4,8:28.0,N. Hayes misses 2-pt jump shot from 4 ft,,67,66
349,4,8:26.0,,Defensive rebound by T. Ennis,67,66
350,4,8:16.0,,K. Kuzma makes 3-pt jump shot from 27 ft (assist by T. Ennis),67,69
351,4,8:13.0,Sacramento full timeout,,67,69
352,4,8:13.0,,A. Caruso enters the game for T. Ennis,67,69
353,4,8:13.0,W. Cauley-Stein enters the game for V. Carter,,67,69
354,4,8:13.0,J. Sampson enters the game for N. Hayes,,67,69
355,4,8:00.0,J. Jackson misses 3-pt jump shot from 24 ft,,67,69
356,4,7:56.0,,Defensive rebound by K. Kuzma,67,69
357,4,7:50.0,,Turnover by A. Caruso (lost ball; steal by J. Sampson),67,69
358,4,7:37.0,B. Hield misses 2-pt jump shot from 8 ft,,67,69
359,4,7:34.0,,Defensive rebound by A. Caruso,67,69
360,4,7:32.0,,Shooting foul by J. Jackson (drawn by J. Randle),67,69
361,4,7:32.0,,J. Randle makes free throw 1 of 2,67,70
362,4,7:32.0,,J. Randle makes free throw 2 of 2,67,71
363,4,7:12.0,F. Mason misses 3-pt jump shot from 25 ft,,67,71
364,4,7:07.0,,Defensive rebound by K. Kuzma,67,71
365,4,6:53.0,,K. Kuzma misses 3-pt jump shot from 24 ft,67,71
366,4,6:49.0,Defensive rebound by F. Mason,,67,71
367,4,6:28.0,J. Sampson makes 2-pt layup from 1 ft (assist by F. Mason),,69,71
368,4,6:21.0,,J. Randle makes 2-pt layup from 2 ft,69,73
369,4,5:57.0,F. Mason misses 3-pt jump shot from 25 ft,,69,73
370,4,5:55.0,,Defensive rebound by Team,69,73
371,4,5:55.0,B. Bogdanović enters the game for F. Mason,,69,73
372,4,5:55.0,D. Fox enters the game for J. Jackson,,69,73
373,4,5:43.0,,K. Kuzma misses 3-pt jump shot from 25 ft,69,73
374,4,5:38.0,Defensive rebound by B. Bogdanović,,69,73
375,4,5:33.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by D. Fox),,72,73
376,4,5:16.0,,Shooting foul by B. Bogdanović (drawn by J. Randle),72,73
377,4,5:16.0,,J. Randle misses free throw 1 of 2,72,73
378,4,5:16.0,,Offensive rebound by Team,72,73
379,4,5:16.0,,J. Randle makes free throw 2 of 2,72,74
380,4,5:04.0,D. Fox misses 2-pt jump shot from 20 ft,,72,74
381,4,4:57.0,Offensive rebound by W. Cauley-Stein,,72,74
382,4,4:57.0,W. Cauley-Stein makes 2-pt layup at rim,,74,74
383,4,4:41.0,,LA Lakers full timeout,74,74
