,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,DETROIT_ACTION,LA CLIPPERS_SCORE,DETROIT_SCORE
105,1,0:36.0,,A. Drummond enters the game for B. Griffin,29,29
106,1,0:36.0,S. Dekker enters the game for T. Harris,,29,29
107,1,0:36.0,,A. Tolliver makes free throw 1 of 1,29,30
108,1,0:20.0,M. Harrell makes 2-pt layup from 5 ft (assist by L. Williams),,31,30
109,1,0:02.0,,L. Galloway misses 2-pt layup from 3 ft (block by M. Harrell),31,30
110,1,0:02.0,,Offensive rebound by Team,31,30
111,1,0:00.0,,L. Kennard misses 3-pt jump shot from 25 ft,31,30
112,1,0:00.0,,Offensive rebound by Team,31,30
113,2,11:44.0,,L. Kennard misses 2-pt layup from 8 ft,31,30
114,2,11:40.0,Defensive rebound by S. Dekker,,31,30
115,2,11:38.0,Turnover by L. Williams (bad pass; steal by A. Drummond),,31,30
116,2,11:14.0,,A. Tolliver makes 2-pt jump shot from 21 ft (assist by L. Kennard),31,32
117,2,10:55.0,T. Wallace misses 2-pt jump shot from 7 ft,,31,32
118,2,10:53.0,,Defensive rebound by A. Drummond,31,32
119,2,10:42.0,,A. Drummond makes 2-pt dunk from 1 ft (assist by L. Kennard),31,34
120,2,10:23.0,S. Dekker misses 2-pt layup from 5 ft,,31,34
121,2,10:18.0,Offensive rebound by W. Johnson,,31,34
122,2,10:18.0,W. Johnson makes 2-pt layup at rim,,33,34
123,2,10:09.0,,R. Bullock makes 3-pt jump shot from 26 ft (assist by A. Drummond),33,37
124,2,9:52.0,M. Harrell misses 2-pt jump shot from 5 ft,,33,37
125,2,9:50.0,Offensive rebound by T. Wallace,,33,37
126,2,9:47.0,T. Wallace misses 2-pt layup from 5 ft,,33,37
127,2,9:47.0,Offensive rebound by S. Dekker,,33,37
128,2,9:44.0,S. Dekker makes 2-pt layup from 5 ft,,35,37
129,2,9:33.0,,L. Kennard misses 2-pt layup from 6 ft (block by W. Johnson),35,37
130,2,9:31.0,Defensive rebound by L. Williams,,35,37
131,2,9:15.0,M. Harrell makes 2-pt hook shot from 8 ft,,37,37
132,2,8:54.0,,A. Drummond makes 2-pt layup from 2 ft (assist by L. Galloway),37,39
133,2,8:34.0,Turnover by L. Williams (bad pass; steal by L. Kennard),,37,39
134,2,8:25.0,,Turnover by A. Tolliver (bad pass; steal by L. Williams),37,39
135,2,8:19.0,W. Johnson makes 2-pt jump shot from 17 ft,,39,39
136,2,7:59.0,,A. Drummond misses 2-pt hook shot from 7 ft,39,39
137,2,7:56.0,Defensive rebound by L. Williams,,39,39
138,2,7:46.0,M. Harrell makes 2-pt jump shot from 10 ft,,41,39
139,2,7:33.0,,L. Galloway makes 2-pt jump shot from 14 ft,41,41
140,2,7:22.0,M. Harrell misses 2-pt layup from 6 ft,,41,41
141,2,7:13.0,Offensive rebound by M. Harrell,,41,41
142,2,7:13.0,M. Harrell makes 2-pt layup at rim,,43,41
143,2,7:04.0,,A. Drummond misses 2-pt jump shot from 7 ft,43,41
144,2,7:02.0,Defensive rebound by S. Dekker,,43,41
145,2,6:56.0,L. Williams misses 2-pt jump shot from 11 ft,,43,41
146,2,6:52.0,,Defensive rebound by A. Drummond,43,41
147,2,6:37.0,,A. Drummond misses 2-pt hook shot from 8 ft,43,41
148,2,6:36.0,Defensive rebound by T. Wallace,,43,41
149,2,6:22.0,M. Harrell makes 2-pt layup from 2 ft (assist by W. Johnson),,45,41
150,2,6:15.0,,Detroit full timeout,45,41
151,2,6:15.0,,S. Johnson enters the game for L. Kennard,45,41
152,2,6:15.0,,I. Smith enters the game for L. Galloway,45,41
153,2,6:15.0,,B. Griffin enters the game for A. Tolliver,45,41
154,2,6:15.0,A. Rivers enters the game for T. Wallace,,45,41
155,2,6:15.0,A. Bradley enters the game for W. Johnson,,45,41
156,2,6:15.0,D. Gallinari enters the game for S. Dekker,,45,41
157,2,6:07.0,,R. Bullock makes 3-pt jump shot from 25 ft (assist by I. Smith),45,44
158,2,5:47.0,M. Harrell misses 2-pt hook shot from 7 ft,,45,44
159,2,5:41.0,,Defensive rebound by I. Smith,45,44
160,2,5:22.0,,S. Johnson misses 2-pt hook shot from 4 ft,45,44
161,2,5:16.0,,Offensive rebound by A. Drummond,45,44
162,2,5:14.0,,A. Drummond misses 2-pt layup from 2 ft,45,44
163,2,5:12.0,Defensive rebound by D. Gallinari,,45,44
164,2,5:09.0,A. Bradley misses 2-pt layup from 1 ft,,45,44
165,2,5:06.0,,Defensive rebound by B. Griffin,45,44
166,2,4:54.0,,A. Drummond misses 2-pt hook shot from 9 ft,45,44
167,2,4:52.0,Defensive rebound by A. Bradley,,45,44
168,2,4:46.0,A. Rivers makes 3-pt jump shot from 25 ft,,48,44
169,2,4:23.0,,R. Bullock misses 3-pt jump shot from 29 ft,48,44
170,2,4:19.0,Defensive rebound by A. Bradley,,48,44
171,2,4:06.0,Turnover by L. Williams (bad pass; steal by I. Smith),,48,44
172,2,4:03.0,,I. Smith makes 2-pt dunk at rim,48,46
173,2,3:50.0,L. Williams misses 3-pt jump shot from 29 ft,,48,46
174,2,3:47.0,,Defensive rebound by S. Johnson,48,46
175,2,3:43.0,,S. Johnson makes 2-pt layup from 2 ft,48,48
176,2,3:43.0,LA Clippers full timeout,,48,48
177,2,3:43.0,D. Jordan enters the game for M. Harrell,,48,48
178,2,3:43.0,T. Harris enters the game for L. Williams,,48,48
179,2,3:24.0,A. Rivers makes 2-pt layup from 3 ft,,50,48
180,2,3:06.0,,Personal foul by D. Gallinari (drawn by B. Griffin),50,48
181,2,2:58.0,,R. Bullock makes 3-pt jump shot from 25 ft (assist by I. Smith),50,51
182,2,2:38.0,A. Bradley misses 2-pt jump shot from 16 ft,,50,51
183,2,2:36.0,Offensive rebound by D. Jordan,,50,51
184,2,2:36.0,D. Jordan misses 2-pt layup from 2 ft (block by S. Johnson),,50,51
185,2,2:35.0,,Defensive rebound by B. Griffin,50,51
186,2,2:28.0,,R. Bullock misses 3-pt jump shot from 24 ft,50,51
187,2,2:26.0,Defensive rebound by T. Harris,,50,51
188,2,2:19.0,Personal foul by B. Griffin (drawn by D. Gallinari),,50,51
189,2,2:19.0,,A. Tolliver enters the game for B. Griffin,50,51
190,2,2:09.0,Turnover by A. Rivers (out of bounds lost ball),,50,51
191,2,1:55.0,,Turnover by R. Bullock (bad pass; steal by T. Harris),50,51
192,2,1:50.0,T. Harris makes 2-pt dunk at rim,,52,51
193,2,1:22.0,,I. Smith misses 2-pt layup from 4 ft,52,51
194,2,1:22.0,,Offensive rebound by A. Drummond,52,51
195,2,1:22.0,,Shooting foul by T. Harris (drawn by A. Drummond),52,51
196,2,1:22.0,,A. Drummond misses free throw 1 of 2,52,51
197,2,1:22.0,,Offensive rebound by Team,52,51
198,2,1:22.0,,A. Drummond makes free throw 2 of 2,52,52
199,2,1:10.0,A. Rivers misses 3-pt jump shot from 22 ft,,52,52
200,2,1:06.0,,Defensive rebound by R. Bullock,52,52
201,2,1:02.0,,S. Johnson makes 2-pt layup from 1 ft,52,54
202,2,0:46.0,Turnover by T. Harris (lost ball; steal by S. Johnson),,52,54
203,2,0:36.0,,I. Smith makes 2-pt jump shot from 15 ft,52,56
204,2,0:19.0,D. Gallinari misses 3-pt jump shot from 26 ft,,52,56
205,2,0:16.0,,Defensive rebound by S. Johnson,52,56
206,2,0:02.0,,I. Smith misses 3-pt jump shot from 26 ft,52,56
207,2,0:02.0,Defensive rebound by D. Jordan,,52,56
208,3,12:00.0,Technical foul by D. Jordan,,52,56
209,3,12:00.0,,A. Tolliver makes technical free throw,52,57
210,3,11:39.0,,B. Griffin misses 2-pt hook shot from 5 ft,52,57
211,3,11:36.0,Defensive rebound by A. Bradley,,52,57
212,3,11:27.0,T. Harris misses 2-pt jump shot from 5 ft (block by A. Drummond),,52,57
213,3,11:26.0,,Defensive rebound by Team,52,57
214,3,11:04.0,,S. Johnson makes 3-pt jump shot from 24 ft (assist by I. Smith),52,60
215,3,10:47.0,Turnover by D. Jordan (bad pass),,52,60
216,3,10:34.0,,B. Griffin misses 3-pt jump shot from 25 ft,52,60
217,3,10:30.0,Defensive rebound by D. Jordan,,52,60
218,3,10:28.0,D. Jordan makes 2-pt dunk at rim (assist by T. Harris),,54,60
219,3,10:02.0,,B. Griffin misses 2-pt hook shot from 6 ft,54,60
220,3,10:01.0,Defensive rebound by D. Jordan,,54,60
221,3,9:54.0,D. Gallinari makes 2-pt jump shot from 6 ft,,56,60
222,3,9:31.0,,Personal foul by D. Jordan (drawn by A. Drummond),56,60
223,3,9:21.0,,A. Drummond misses 2-pt hook shot from 10 ft,56,60
224,3,9:20.0,Defensive rebound by D. Jordan,,56,60
225,3,9:11.0,A. Rivers misses 3-pt jump shot from 24 ft,,56,60
226,3,9:09.0,,Defensive rebound by Team,56,60
227,3,8:46.0,,A. Drummond makes 2-pt layup from 2 ft (assist by S. Johnson),56,62
228,3,8:46.0,,Shooting foul by A. Bradley (drawn by A. Drummond),56,62
229,3,8:46.0,,A. Drummond makes free throw 1 of 1,56,63
230,3,8:35.0,A. Bradley makes 2-pt layup from 2 ft (assist by A. Rivers),,58,63
231,3,8:23.0,,Turnover by I. Smith (out of bounds lost ball),58,63
232,3,8:05.0,T. Harris misses 3-pt jump shot from 25 ft,,58,63
233,3,8:01.0,,Defensive rebound by A. Drummond,58,63
234,3,7:45.0,,S. Johnson misses 2-pt jump shot from 19 ft,58,63
235,3,7:42.0,Defensive rebound by A. Bradley,,58,63
236,3,7:35.0,A. Rivers makes 2-pt layup from 2 ft,,60,63
237,3,7:17.0,,B. Griffin makes 2-pt jump shot from 8 ft,60,65
238,3,7:03.0,D. Gallinari misses 3-pt jump shot from 26 ft,,60,65
239,3,7:00.0,,Defensive rebound by R. Bullock,60,65
240,3,6:52.0,,R. Bullock makes 3-pt jump shot from 27 ft (assist by B. Griffin),60,68
241,3,6:50.0,LA Clippers full timeout,,60,68
242,3,6:35.0,D. Gallinari makes 3-pt jump shot from 26 ft (assist by D. Jordan),,63,68
243,3,6:15.0,,B. Griffin misses 3-pt jump shot from 25 ft,63,68
244,3,6:12.0,Defensive rebound by A. Rivers,,63,68
245,3,6:05.0,Turnover by T. Harris (turnover),,63,68
246,3,5:42.0,,B. Griffin misses 3-pt jump shot from 23 ft,63,68
247,3,5:39.0,Defensive rebound by A. Rivers,,63,68
248,3,5:32.0,A. Rivers misses 2-pt layup from 6 ft,,63,68
249,3,5:27.0,Offensive rebound by D. Jordan,,63,68
250,3,5:25.0,D. Gallinari misses 3-pt jump shot from 25 ft,,63,68
251,3,5:22.0,,Defensive rebound by A. Drummond,63,68
252,3,5:15.0,,S. Johnson misses 3-pt jump shot from 24 ft,63,68
253,3,5:12.0,,Offensive rebound by A. Drummond,63,68
254,3,5:09.0,,A. Drummond misses 2-pt layup from 1 ft,63,68
255,3,5:08.0,Defensive rebound by A. Bradley,,63,68
256,3,5:02.0,A. Bradley misses 3-pt jump shot from 26 ft,,63,68
257,3,4:55.0,Offensive rebound by D. Jordan,,63,68
258,3,4:55.0,D. Jordan misses 2-pt layup at rim,,63,68
259,3,4:55.0,,Defensive rebound by B. Griffin,63,68
260,3,4:51.0,,A. Drummond misses 2-pt hook shot from 6 ft,63,68
261,3,4:49.0,Defensive rebound by T. Harris,,63,68
262,3,4:44.0,A. Bradley misses 3-pt jump shot from 22 ft,,63,68
263,3,4:43.0,Offensive rebound by Team,,63,68
264,3,4:43.0,,Loose ball foul by A. Drummond,63,68
265,3,4:43.0,,Technical foul by A. Drummond,63,68
266,3,4:43.0,D. Gallinari makes technical free throw,,64,68
267,3,4:43.0,L. Williams enters the game for D. Gallinari,,64,68
268,3,4:43.0,W. Johnson enters the game for A. Bradley,,64,68
269,3,4:43.0,,L. Kennard enters the game for S. Johnson,64,68
270,3,4:25.0,A. Rivers misses 2-pt jump shot from 7 ft,,64,68
271,3,4:22.0,Offensive rebound by D. Jordan,,64,68
272,3,4:21.0,T. Harris makes 3-pt jump shot from 26 ft (assist by D. Jordan),,67,68
273,3,3:52.0,,I. Smith makes 2-pt jump shot from 5 ft (assist by L. Kennard),67,70
274,3,3:35.0,T. Harris makes 3-pt jump shot from 26 ft (assist by A. Rivers),,70,70
275,3,3:24.0,,Detroit full timeout,70,70
276,3,3:24.0,,L. Galloway enters the game for A. Drummond,70,70
277,3,3:24.0,,A. Tolliver enters the game for I. Smith,70,70
278,3,3:07.0,,B. Griffin makes 2-pt jump shot from 15 ft,70,72
279,3,2:50.0,,Offensive charge foul by T. Harris (drawn by B. Griffin),70,72
280,3,2:50.0,Turnover by T. Harris (offensive foul),,70,72
281,3,2:33.0,,Shooting foul by W. Johnson (drawn by A. Tolliver),70,72
282,3,2:33.0,,A. Tolliver makes free throw 1 of 2,70,73
283,3,2:33.0,T. Wallace enters the game for D. Jordan,,70,73
284,3,2:33.0,M. Harrell enters the game for A. Rivers,,70,73
285,3,2:33.0,,A. Tolliver misses free throw 2 of 2,70,73
286,3,2:31.0,Defensive rebound by M. Harrell,,70,73
287,3,2:15.0,T. Wallace misses 3-pt jump shot from 26 ft,,70,73
288,3,2:11.0,,Defensive rebound by R. Bullock,70,73
289,3,1:57.0,,Shooting foul by M. Harrell (drawn by B. Griffin),70,73
290,3,1:57.0,,B. Griffin misses free throw 1 of 2,70,73
291,3,1:57.0,,Offensive rebound by Team,70,73
292,3,1:57.0,,B. Griffin makes free throw 2 of 2,70,74
293,3,1:42.0,Shooting foul by L. Kennard (drawn by L. Williams),,70,74
294,3,1:42.0,L. Williams makes free throw 1 of 2,,72,74
295,3,1:42.0,L. Williams makes free throw 2 of 2,,72,74
296,3,1:36.0,,L. Galloway misses 2-pt jump shot from 19 ft,72,74
297,3,1:34.0,Defensive rebound by T. Harris,,72,74
298,3,1:29.0,T. Harris misses 2-pt layup from 4 ft,,72,74
299,3,1:27.0,,Defensive rebound by B. Griffin,72,74
300,3,1:24.0,,B. Griffin makes 2-pt layup from 2 ft,72,76
301,3,1:24.0,,Shooting foul by M. Harrell (drawn by B. Griffin),72,76
302,3,1:24.0,S. Dekker enters the game for T. Harris,,72,76
303,3,1:24.0,,B. Griffin makes free throw 1 of 1,72,77
304,3,1:10.0,M. Harrell misses 2-pt dunk from 3 ft (block by B. Griffin),,72,77
305,3,1:09.0,,Defensive rebound by B. Griffin,72,77
306,3,0:52.0,,L. Galloway misses 3-pt jump shot from 22 ft,72,77
307,3,0:50.0,Defensive rebound by W. Johnson,,72,77
308,3,0:45.0,L. Williams makes 2-pt jump shot from 21 ft,,74,77
309,3,0:31.0,,A. Tolliver misses 3-pt jump shot from 22 ft,74,77
310,3,0:27.0,Defensive rebound by T. Wallace,,74,77
311,3,0:23.0,L. Williams makes 3-pt jump shot from 25 ft (assist by T. Wallace),,77,77
312,3,0:01.0,,A. Tolliver makes 3-pt jump shot from 27 ft (assist by R. Bullock),77,80
313,4,11:48.0,L. Williams makes 2-pt jump shot from 9 ft,,79,80
314,4,11:33.0,,S. Johnson misses 2-pt jump shot from 8 ft,79,80
315,4,11:32.0,,Offensive rebound by A. Drummond,79,80
316,4,11:32.0,,A. Drummond makes 2-pt layup at rim,79,82
317,4,11:15.0,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),,81,82
318,4,10:58.0,,A. Tolliver misses 3-pt jump shot from 22 ft,81,82
319,4,10:56.0,Defensive rebound by W. Johnson,,81,82
320,4,10:51.0,Shooting foul by L. Kennard (drawn by M. Harrell),,81,82
321,4,10:51.0,M. Harrell makes free throw 1 of 2,,82,82
322,4,10:51.0,D. Gallinari enters the game for S. Dekker,,82,82
323,4,10:51.0,M. Harrell makes free throw 2 of 2,,83,82
324,4,10:37.0,,Turnover by A. Drummond (lost ball; steal by D. Gallinari),83,82
325,4,10:29.0,L. Williams makes 3-pt jump shot from 28 ft (assist by T. Wallace),,86,82
326,4,10:15.0,,Personal foul by M. Harrell,86,82
327,4,10:15.0,Technical foul by M. Harrell,,86,82
328,4,10:15.0,,L. Kennard makes technical free throw,86,83
329,4,10:08.0,,A. Drummond misses 2-pt layup from 5 ft,86,83
330,4,10:05.0,,Offensive rebound by L. Galloway,86,83
331,4,9:59.0,,Personal foul by W. Johnson (drawn by A. Drummond),86,83
332,4,9:50.0,,Turnover by L. Kennard (out of bounds lost ball),86,83
333,4,9:38.0,L. Williams misses 2-pt jump shot from 7 ft,,86,83
334,4,9:36.0,,Defensive rebound by A. Drummond,86,83
335,4,9:21.0,,Shooting foul by D. Gallinari (drawn by A. Tolliver),86,83
336,4,9:21.0,,A. Tolliver makes free throw 1 of 2,86,84
337,4,9:21.0,A. Rivers enters the game for T. Wallace,,86,84
338,4,9:21.0,,A. Tolliver makes free throw 2 of 2,86,85
339,4,9:14.0,Personal foul by S. Johnson (drawn by L. Williams),,86,85
340,4,9:03.0,D. Gallinari misses 3-pt jump shot from 24 ft,,86,85
341,4,9:01.0,,Defensive rebound by A. Drummond,86,85
342,4,8:52.0,,S. Johnson misses 2-pt hook shot from 7 ft,86,85
343,4,8:50.0,Defensive rebound by L. Williams,,86,85
344,4,8:35.0,A. Rivers misses 2-pt layup from 3 ft,,86,85
345,4,8:34.0,,Defensive rebound by A. Drummond,86,85
346,4,8:28.0,,L. Galloway misses 3-pt jump shot from 26 ft,86,85
347,4,8:23.0,Defensive rebound by L. Williams,,86,85
348,4,8:17.0,D. Gallinari misses 2-pt layup from 7 ft (block by A. Drummond),,86,85
349,4,8:13.0,Offensive rebound by D. Gallinari,,86,85
350,4,8:07.0,M. Harrell makes 2-pt hook shot from 5 ft,,88,85
351,4,7:53.0,,A. Tolliver misses 3-pt jump shot from 25 ft,88,85
352,4,7:52.0,Defensive rebound by Team,,88,85
353,4,7:52.0,A. Bradley enters the game for W. Johnson,,88,85
354,4,7:42.0,A. Rivers makes 2-pt layup from 4 ft (assist by L. Williams),,90,85
355,4,7:42.0,,Detroit full timeout,90,85
356,4,7:42.0,,B. Griffin enters the game for A. Tolliver,90,85
357,4,7:30.0,,L. Galloway misses 3-pt jump shot from 24 ft,90,85
358,4,7:27.0,Defensive rebound by D. Gallinari,,90,85
359,4,7:12.0,L. Williams misses 2-pt layup from 5 ft (block by A. Drummond),,90,85
360,4,7:09.0,,Defensive rebound by A. Drummond,90,85
361,4,7:03.0,,Turnover by S. Johnson (bad pass; steal by L. Williams),90,85
362,4,6:58.0,A. Bradley misses 3-pt jump shot from 23 ft,,90,85
363,4,6:54.0,,Defensive rebound by B. Griffin,90,85
364,4,6:49.0,,Personal foul by A. Rivers (drawn by B. Griffin),90,85
365,4,6:49.0,,I. Smith enters the game for L. Galloway,90,85
366,4,6:49.0,D. Jordan enters the game for M. Harrell,,90,85
367,4,6:38.0,,Offensive foul by A. Drummond (drawn by L. Williams),90,85
368,4,6:38.0,,Turnover by A. Drummond (offensive foul),90,85
369,4,6:17.0,D. Jordan makes 2-pt layup from 3 ft (assist by D. Gallinari),,92,85
370,4,6:01.0,,R. Bullock enters the game for L. Kennard,92,85
371,4,5:55.0,,B. Griffin misses 3-pt jump shot from 24 ft,92,85
372,4,5:51.0,Defensive rebound by D. Jordan,,92,85
373,4,5:42.0,Personal foul by I. Smith (drawn by L. Williams),,92,85
374,4,5:42.0,T. Harris enters the game for D. Gallinari,,92,85
375,4,5:33.0,T. Harris misses 3-pt jump shot from 24 ft,,92,85
376,4,5:30.0,,Defensive rebound by A. Drummond,92,85
377,4,5:22.0,,A. Drummond makes 2-pt layup from 1 ft (assist by B. Griffin),92,87
378,4,5:00.0,A. Rivers makes 2-pt layup from 3 ft,,94,87
379,4,4:43.0,,B. Griffin misses 2-pt hook shot from 6 ft,94,87
380,4,4:41.0,Defensive rebound by A. Bradley,,94,87
381,4,4:35.0,Personal foul by B. Griffin (drawn by D. Jordan),,94,87
382,4,4:22.0,L. Williams makes 2-pt jump shot from 21 ft,,96,87
383,4,3:58.0,,I. Smith misses 2-pt jump shot from 11 ft,96,87
