,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,SACRAMENTO_ACTION,OKLAHOMA CITY_SCORE,SACRAMENTO_SCORE
99,1,1:29.0,P. George makes 2-pt layup from 2 ft,,23,8
100,1,1:29.0,Shooting foul by S. Labissière (drawn by P. George),,23,8
101,1,1:29.0,C. Anthony enters the game for S. Adams,,23,8
102,1,1:29.0,P. George makes free throw 1 of 1,,24,8
103,1,1:22.0,,D. Fox misses 2-pt jump shot from 5 ft,24,8
104,1,1:20.0,Defensive rebound by C. Anthony,,24,8
105,1,1:11.0,J. Grant misses 2-pt dunk from 2 ft,,24,8
106,1,1:11.0,,Defensive rebound by K. Koufos,24,8
107,1,1:11.0,,Personal foul by P. George (drawn by K. Koufos),24,8
108,1,1:00.0,,B. Hield misses 2-pt jump shot from 20 ft,24,8
109,1,0:57.0,Defensive rebound by C. Anthony,,24,8
110,1,0:51.0,Shooting foul by S. Labissière (drawn by C. Anthony),,24,8
111,1,0:51.0,C. Anthony misses free throw 1 of 2,,24,8
112,1,0:51.0,Offensive rebound by Team,,24,8
113,1,0:51.0,C. Anthony makes free throw 2 of 2,,25,8
114,1,0:40.0,,J. Jackson misses 2-pt jump shot from 18 ft,25,8
115,1,0:38.0,Defensive rebound by R. Felton,,25,8
116,1,0:34.0,Turnover by C. Anthony (traveling),,25,8
117,1,0:26.0,,B. Hield makes 2-pt jump shot from 22 ft (assist by D. Fox),25,10
118,1,0:13.0,,Personal foul by J. Grant (drawn by J. Jackson),25,10
119,1,0:13.0,Turnover by J. Grant (turnover),,25,10
120,1,0:13.0,,V. Carter enters the game for K. Koufos,25,10
121,1,0:01.0,,Turnover by D. Fox (bad pass; steal by P. George),25,10
122,1,0:00.0,Á. Abrines misses 3-pt jump shot from 44 ft,,25,10
123,1,0:00.0,Offensive rebound by Team,,25,10
124,2,11:49.0,,B. Hield makes 3-pt jump shot from 24 ft (assist by D. Fox),25,13
125,2,11:30.0,Á. Abrines makes 2-pt layup from 3 ft,,27,13
126,2,11:21.0,,B. Hield makes 3-pt jump shot from 24 ft (assist by D. Fox),27,16
127,2,11:10.0,Personal foul by V. Carter (drawn by P. Patterson),,27,16
128,2,11:01.0,Á. Abrines misses 3-pt jump shot from 25 ft,,27,16
129,2,11:01.0,,Defensive rebound by S. Labissière,27,16
130,2,10:51.0,,S. Labissière makes 2-pt jump shot from 9 ft (assist by D. Fox),27,18
131,2,10:47.0,Oklahoma City full timeout,,27,18
132,2,10:47.0,T. Ferguson enters the game for Á. Abrines,,27,18
133,2,10:38.0,Personal foul by S. Labissière (drawn by R. Felton),,27,18
134,2,10:26.0,T. Ferguson misses 3-pt jump shot from 25 ft,,27,18
135,2,10:23.0,,Defensive rebound by B. Hield,27,18
136,2,10:14.0,,J. Jackson makes 3-pt jump shot from 23 ft (assist by D. Fox),27,21
137,2,9:46.0,C. Anthony misses 2-pt jump shot from 20 ft,,27,21
138,2,9:43.0,,Defensive rebound by Team,27,21
139,2,9:33.0,,Personal foul by A. Roberson (drawn by B. Hield),27,21
140,2,9:28.0,,D. Fox makes 2-pt jump shot from 19 ft,27,23
141,2,9:08.0,R. Felton misses 2-pt jump shot from 6 ft,,27,23
142,2,9:07.0,,Defensive rebound by S. Labissière,27,23
143,2,8:58.0,,Turnover by B. Hield (bad pass; steal by C. Anthony),27,23
144,2,8:52.0,P. Patterson misses 3-pt jump shot from 25 ft,,27,23
145,2,8:47.0,,Defensive rebound by B. Hield,27,23
146,2,8:33.0,,Turnover by D. Fox (bad pass),27,23
147,2,8:33.0,,W. Cauley-Stein enters the game for D. Fox,27,23
148,2,8:33.0,,G. Hill enters the game for S. Labissière,27,23
149,2,8:33.0,R. Westbrook enters the game for R. Felton,,27,23
150,2,8:33.0,J. Grant enters the game for C. Anthony,,27,23
151,2,8:14.0,P. Patterson misses 3-pt jump shot from 24 ft,,27,23
152,2,8:09.0,,Defensive rebound by V. Carter,27,23
153,2,7:58.0,,Turnover by W. Cauley-Stein (lost ball; steal by P. Patterson),27,23
154,2,7:53.0,Turnover by R. Westbrook (out of bounds lost ball),,27,23
155,2,7:37.0,,V. Carter misses 2-pt layup from 2 ft,27,23
156,2,7:34.0,Defensive rebound by R. Westbrook,,27,23
157,2,7:26.0,R. Westbrook makes 3-pt jump shot from 24 ft,,30,23
158,2,7:01.0,,J. Jackson misses 2-pt jump shot from 18 ft,30,23
159,2,6:59.0,Defensive rebound by J. Grant,,30,23
160,2,6:54.0,R. Westbrook misses 2-pt jump shot from 19 ft,,30,23
161,2,6:50.0,,Defensive rebound by J. Jackson,30,23
162,2,6:30.0,,B. Hield makes 2-pt jump shot from 17 ft,30,25
163,2,6:13.0,Turnover by R. Westbrook (bad pass; steal by V. Carter),,30,25
164,2,6:10.0,,J. Jackson makes 2-pt dunk from 1 ft (assist by V. Carter),30,27
165,2,6:05.0,Oklahoma City full timeout,,30,27
166,2,6:05.0,,G. Temple enters the game for J. Jackson,30,27
167,2,6:05.0,S. Adams enters the game for T. Ferguson,,30,27
168,2,6:05.0,P. George enters the game for P. Patterson,,30,27
169,2,5:46.0,Shooting foul by B. Hield (drawn by J. Grant),,30,27
170,2,5:46.0,J. Grant misses free throw 1 of 2,,30,27
171,2,5:46.0,Offensive rebound by Team,,30,27
172,2,5:46.0,J. Grant misses free throw 2 of 2,,30,27
173,2,5:43.0,,Defensive rebound by G. Temple,30,27
174,2,5:30.0,,B. Hield makes 2-pt jump shot from 13 ft (assist by W. Cauley-Stein),30,29
175,2,5:09.0,R. Westbrook misses 3-pt jump shot from 24 ft,,30,29
176,2,5:08.0,Offensive rebound by Team,,30,29
177,2,4:53.0,Turnover by R. Westbrook (bad pass),,30,29
178,2,4:33.0,,G. Temple misses 3-pt jump shot from 22 ft,30,29
179,2,4:30.0,Defensive rebound by R. Westbrook,,30,29
180,2,4:24.0,Turnover by R. Westbrook (bad pass; steal by B. Hield),,30,29
181,2,4:23.0,,Personal foul by J. Grant (drawn by G. Hill),30,29
182,2,4:23.0,C. Anthony enters the game for J. Grant,,30,29
183,2,4:08.0,,Shooting foul by S. Adams (drawn by W. Cauley-Stein),30,29
184,2,4:08.0,,W. Cauley-Stein makes free throw 1 of 2,30,30
185,2,4:08.0,,W. Cauley-Stein makes free throw 2 of 2,30,31
186,2,3:54.0,Personal foul by G. Temple (drawn by P. George),,30,31
187,2,3:47.0,P. George makes 3-pt jump shot from 22 ft (assist by C. Anthony),,33,31
188,2,3:29.0,,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by V. Carter),33,33
189,2,3:29.0,,Shooting foul by P. George (drawn by W. Cauley-Stein),33,33
190,2,3:29.0,,W. Cauley-Stein makes free throw 1 of 1,33,34
191,2,3:14.0,C. Anthony misses 2-pt jump shot from 5 ft,,33,34
192,2,3:06.0,,Defensive rebound by W. Cauley-Stein,33,34
193,2,3:04.0,,G. Temple makes 3-pt jump shot from 24 ft (assist by W. Cauley-Stein),33,37
194,2,2:51.0,C. Anthony misses 3-pt jump shot from 25 ft,,33,37
195,2,2:50.0,Offensive rebound by C. Anthony,,33,37
196,2,2:50.0,Personal foul by W. Cauley-Stein (drawn by C. Anthony),,33,37
197,2,2:50.0,C. Anthony makes free throw 1 of 2,,34,37
198,2,2:50.0,C. Anthony makes free throw 2 of 2,,35,37
199,2,2:48.0,,Sacramento full timeout,35,37
200,2,2:37.0,,Turnover by V. Carter (bad pass; steal by S. Adams),35,37
201,2,2:26.0,R. Westbrook makes 2-pt layup from 2 ft,,37,37
202,2,2:01.0,,G. Temple misses 3-pt jump shot from 23 ft,37,37
203,2,1:57.0,Defensive rebound by S. Adams,,37,37
204,2,1:35.0,C. Anthony misses 2-pt jump shot from 20 ft,,37,37
205,2,1:32.0,,Defensive rebound by B. Hield,37,37
206,2,1:23.0,,G. Hill misses 2-pt jump shot from 3 ft,37,37
207,2,1:20.0,Defensive rebound by S. Adams,,37,37
208,2,1:17.0,R. Westbrook makes 2-pt layup from 2 ft,,39,37
209,2,1:06.0,,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by G. Hill),39,39
210,2,0:54.0,Shooting foul by V. Carter (drawn by S. Adams),,39,39
211,2,0:54.0,S. Adams makes free throw 1 of 2,,40,39
212,2,0:54.0,,B. Bogdanović enters the game for V. Carter,40,39
213,2,0:54.0,,J. Jackson enters the game for B. Hield,40,39
214,2,0:54.0,S. Adams makes free throw 2 of 2,,41,39
215,2,0:41.0,,Turnover by B. Bogdanović (traveling),41,39
216,2,0:34.0,R. Westbrook misses 2-pt layup from 2 ft (block by B. Bogdanović),,41,39
217,2,0:31.0,,Defensive rebound by B. Bogdanović,41,39
218,2,0:28.0,,G. Temple makes 3-pt jump shot from 23 ft (assist by G. Hill),41,42
219,2,0:04.0,A. Roberson misses 2-pt layup from 4 ft (block by W. Cauley-Stein),,41,42
220,2,0:04.0,Offensive rebound by A. Roberson,,41,42
221,2,0:00.0,P. George misses 3-pt jump shot from 26 ft,,41,42
222,2,0:00.0,,Defensive rebound by G. Hill,41,42
223,3,11:39.0,,Z. Randolph makes 2-pt layup from 3 ft,41,44
224,3,11:13.0,Turnover by Team (shot clock),,41,44
225,3,11:02.0,,Turnover by G. Temple (bad pass; steal by R. Westbrook),41,44
226,3,11:01.0,Personal foul by G. Hill (drawn by R. Westbrook),,41,44
227,3,10:55.0,P. George misses 2-pt jump shot from 21 ft,,41,44
228,3,10:52.0,,Defensive rebound by Z. Randolph,41,44
229,3,10:37.0,,Z. Randolph makes 2-pt jump shot from 18 ft (assist by G. Hill),41,46
230,3,10:20.0,C. Anthony makes 3-pt jump shot from 24 ft,,44,46
231,3,10:05.0,,Z. Randolph misses 2-pt jump shot from 18 ft,44,46
232,3,10:03.0,,Offensive rebound by B. Bogdanović,44,46
233,3,10:00.0,,B. Bogdanović misses 2-pt layup from 6 ft,44,46
234,3,10:00.0,,Offensive rebound by Z. Randolph,44,46
235,3,9:59.0,,Z. Randolph misses 2-pt layup from 1 ft,44,46
236,3,9:59.0,,Offensive rebound by B. Bogdanović,44,46
237,3,9:53.0,,G. Hill misses 3-pt jump shot from 25 ft,44,46
238,3,9:51.0,Defensive rebound by R. Westbrook,,44,46
239,3,9:46.0,P. George misses 3-pt jump shot from 24 ft,,44,46
240,3,9:41.0,,Defensive rebound by G. Temple,44,46
241,3,9:34.0,,Turnover by W. Cauley-Stein (bad pass; steal by R. Westbrook),44,46
242,3,9:34.0,Personal foul by G. Hill (drawn by R. Westbrook),,44,46
243,3,9:24.0,C. Anthony makes 3-pt jump shot from 26 ft,,47,46
244,3,9:03.0,,Turnover by B. Bogdanović (bad pass; steal by A. Roberson),47,46
245,3,8:56.0,C. Anthony misses 3-pt jump shot from 25 ft,,47,46
246,3,8:53.0,,Defensive rebound by G. Temple,47,46
247,3,8:44.0,,B. Bogdanović makes 2-pt jump shot from 22 ft,47,48
248,3,8:25.0,A. Roberson misses 3-pt jump shot from 23 ft,,47,48
249,3,8:21.0,Offensive rebound by S. Adams,,47,48
250,3,8:16.0,R. Westbrook misses 3-pt jump shot from 25 ft,,47,48
251,3,8:13.0,,Defensive rebound by B. Bogdanović,47,48
252,3,8:03.0,Personal foul by G. Temple (drawn by R. Westbrook),,47,48
253,3,8:02.0,,Turnover by G. Temple (bad pass; steal by P. George),47,48
254,3,7:57.0,Personal foul by B. Bogdanović (drawn by A. Roberson),,47,48
255,3,7:41.0,C. Anthony misses 2-pt layup from 2 ft (block by W. Cauley-Stein),,47,48
256,3,7:37.0,,Defensive rebound by G. Hill,47,48
257,3,7:29.0,,B. Bogdanović misses 2-pt layup from 2 ft,47,48
258,3,7:26.0,,Offensive rebound by W. Cauley-Stein,47,48
259,3,7:16.0,,Z. Randolph makes 2-pt jump shot from 8 ft,47,50
260,3,7:05.0,R. Westbrook misses 3-pt jump shot from 26 ft,,47,50
261,3,7:05.0,Offensive rebound by Team,,47,50
262,3,7:05.0,,Loose ball foul by Z. Randolph (drawn by S. Adams),47,50
263,3,7:05.0,S. Adams makes free throw 1 of 2,,48,50
264,3,7:05.0,S. Adams makes free throw 2 of 2,,49,50
265,3,6:48.0,,Turnover by Z. Randolph (lost ball; steal by S. Adams),49,50
266,3,6:44.0,A. Roberson makes 2-pt dunk from 2 ft (assist by P. George),,51,50
267,3,6:44.0,,Sacramento full timeout,51,50
268,3,6:29.0,,G. Temple misses 2-pt jump shot from 22 ft,51,50
269,3,6:27.0,Defensive rebound by C. Anthony,,51,50
270,3,6:07.0,P. George misses 3-pt jump shot from 27 ft,,51,50
271,3,6:07.0,Turnover by Team (shot clock),,51,50
272,3,6:06.0,Offensive rebound by Team,,51,50
273,3,5:45.0,,B. Bogdanović makes 3-pt jump shot from 24 ft,51,53
274,3,5:21.0,P. George misses 2-pt jump shot from 13 ft,,51,53
275,3,5:17.0,,Defensive rebound by G. Hill,51,53
276,3,5:06.0,,Z. Randolph makes 2-pt layup from 2 ft,51,55
277,3,4:55.0,,Offensive charge foul by S. Adams (drawn by Z. Randolph),51,55
278,3,4:55.0,Turnover by S. Adams (offensive foul),,51,55
279,3,4:55.0,J. Grant enters the game for C. Anthony,,51,55
280,3,4:55.0,,J. Jackson enters the game for W. Cauley-Stein,51,55
281,3,4:48.0,,Personal foul by A. Roberson (drawn by B. Bogdanović),51,55
282,3,4:40.0,,Turnover by Z. Randolph (bad pass; steal by A. Roberson),51,55
283,3,4:37.0,Turnover by A. Roberson (bad pass; steal by Z. Randolph),,51,55
284,3,4:32.0,,J. Jackson misses 3-pt jump shot from 25 ft,51,55
285,3,4:30.0,Defensive rebound by R. Westbrook,,51,55
286,3,4:28.0,Technical foul by R. Westbrook,,51,55
287,3,4:28.0,,B. Bogdanović makes technical free throw,51,56
288,3,4:28.0,,B. Bogdanović makes technical free throw,51,57
289,3,4:11.0,,Z. Randolph makes 2-pt layup from 3 ft,51,59
290,3,4:01.0,P. George misses 2-pt jump shot from 15 ft,,51,59
291,3,3:56.0,Offensive rebound by A. Roberson,,51,59
292,3,3:50.0,Shooting foul by J. Jackson (drawn by J. Grant),,51,59
293,3,3:50.0,J. Grant makes free throw 1 of 2,,52,59
294,3,3:50.0,J. Huestis enters the game for A. Roberson,,52,59
295,3,3:50.0,J. Grant makes free throw 2 of 2,,53,59
296,3,3:28.0,,Z. Randolph makes 2-pt hook shot from 9 ft,53,61
297,3,3:07.0,R. Westbrook misses 3-pt jump shot from 25 ft,,53,61
298,3,3:04.0,,Defensive rebound by Z. Randolph,53,61
299,3,2:55.0,,Z. Randolph misses 2-pt jump shot from 19 ft,53,61
300,3,2:52.0,Defensive rebound by P. George,,53,61
301,3,2:43.0,R. Westbrook makes 2-pt layup from 1 ft (assist by P. George),,55,61
302,3,2:20.0,,G. Temple makes 2-pt jump shot from 20 ft,55,63
303,3,2:17.0,Oklahoma City full timeout,,55,63
304,3,2:17.0,,D. Fox enters the game for G. Hill,55,63
305,3,2:17.0,,K. Koufos enters the game for Z. Randolph,55,63
306,3,2:17.0,R. Felton enters the game for R. Westbrook,,55,63
307,3,2:17.0,C. Anthony enters the game for S. Adams,,55,63
308,3,2:05.0,J. Grant misses 2-pt jump shot from 2 ft,,55,63
309,3,2:01.0,,Defensive rebound by D. Fox,55,63
310,3,1:59.0,,D. Fox makes 2-pt jump shot from 6 ft,55,65
311,3,1:38.0,R. Felton misses 2-pt layup from 1 ft,,55,65
312,3,1:35.0,,Defensive rebound by K. Koufos,55,65
313,3,1:25.0,,G. Temple misses 3-pt jump shot from 22 ft,55,65
314,3,1:25.0,Defensive rebound by P. George,,55,65
315,3,1:05.0,C. Anthony misses 2-pt jump shot from 15 ft,,55,65
316,3,1:03.0,,Defensive rebound by G. Temple,55,65
317,3,0:55.0,,D. Fox makes 2-pt jump shot from 19 ft,55,67
318,3,0:54.0,Oklahoma City full timeout,,55,67
319,3,0:48.0,J. Grant makes 2-pt dunk from 1 ft (assist by R. Felton),,57,67
320,3,0:46.0,,S. Labissière enters the game for B. Bogdanović,57,67
321,3,0:46.0,,B. Hield enters the game for G. Temple,57,67
322,3,0:29.0,,J. Jackson misses 3-pt jump shot from 23 ft,57,67
323,3,0:26.0,Defensive rebound by R. Felton,,57,67
324,3,0:08.0,Turnover by Team (shot clock),,57,67
325,3,0:07.0,P. George misses 3-pt jump shot from 28 ft,,57,67
326,3,0:07.0,Offensive rebound by Team,,57,67
327,3,0:01.0,,Turnover by S. Labissière (out of bounds lost ball),57,67
328,3,0:01.0,,Technical foul by S. Labissière,57,67
329,3,0:01.0,C. Anthony misses technical free throw,,57,67
330,3,0:01.0,Offensive rebound by Team,,57,67
331,3,0:00.0,R. Felton misses 3-pt jump shot from 44 ft,,57,67
332,3,0:00.0,Offensive rebound by Team,,57,67
333,4,11:44.0,,Violation by D. Fox (kicked ball),57,67
334,4,11:34.0,J. Huestis makes 3-pt jump shot from 25 ft (assist by C. Anthony),,60,67
335,4,11:19.0,,J. Jackson makes 2-pt layup from 1 ft (assist by D. Fox),60,69
336,4,11:08.0,Offensive foul by P. Patterson (drawn by J. Jackson),,60,69
337,4,11:08.0,Turnover by P. Patterson (offensive foul),,60,69
338,4,10:57.0,,Turnover by D. Fox (bad pass; steal by R. Felton),60,69
339,4,10:47.0,P. Patterson misses 2-pt jump shot from 19 ft,,60,69
340,4,10:42.0,,Defensive rebound by B. Hield,60,69
341,4,10:22.0,,S. Labissière misses 2-pt jump shot from 16 ft,60,69
342,4,10:18.0,Defensive rebound by C. Anthony,,60,69
343,4,10:14.0,Personal foul by S. Labissière (drawn by C. Anthony),,60,69
344,4,9:59.0,P. Patterson makes 2-pt jump shot from 13 ft (assist by J. Grant),,62,69
345,4,9:34.0,,K. Koufos makes 2-pt jump shot from 12 ft,62,71
346,4,9:10.0,R. Felton misses 2-pt jump shot from 18 ft,,62,71
347,4,9:07.0,,Defensive rebound by S. Labissière,62,71
348,4,8:59.0,,Turnover by B. Hield (bad pass),62,71
349,4,8:59.0,R. Westbrook enters the game for C. Anthony,,62,71
350,4,8:48.0,R. Westbrook makes 2-pt jump shot from 19 ft,,64,71
351,4,8:48.0,Shooting foul by B. Hield (drawn by R. Westbrook),,64,71
352,4,8:48.0,R. Westbrook misses free throw 1 of 1,,64,71
353,4,8:45.0,Offensive rebound by J. Grant,,64,71
354,4,8:43.0,J. Grant makes 2-pt jump shot from 4 ft,,66,71
355,4,8:43.0,,Sacramento full timeout,66,71
356,4,8:43.0,,V. Carter enters the game for S. Labissière,66,71
357,4,8:43.0,,Z. Randolph enters the game for K. Koufos,66,71
358,4,8:29.0,,V. Carter makes 2-pt jump shot from 15 ft,66,73
359,4,8:12.0,R. Westbrook misses 2-pt jump shot from 17 ft,,66,73
360,4,8:10.0,,Defensive rebound by B. Hield,66,73
361,4,8:03.0,Offensive charge foul by B. Hield (drawn by J. Grant),,66,73
362,4,8:03.0,,Turnover by B. Hield (offensive foul),66,73
363,4,7:54.0,P. Patterson makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,69,73
364,4,7:37.0,,D. Fox makes 2-pt dunk from 2 ft (assist by Z. Randolph),69,75
365,4,7:12.0,R. Westbrook makes 2-pt jump shot from 18 ft,,71,75
366,4,6:52.0,,Turnover by Z. Randolph (out of bounds lost ball),71,75
367,4,6:52.0,P. George enters the game for J. Huestis,,71,75
368,4,6:42.0,R. Westbrook misses 3-pt jump shot from 25 ft,,71,75
369,4,6:39.0,,Defensive rebound by J. Jackson,71,75
370,4,6:30.0,,Turnover by D. Fox (out of bounds lost ball),71,75
371,4,6:30.0,C. Anthony enters the game for R. Felton,,71,75
372,4,6:21.0,Personal foul by D. Fox (drawn by R. Westbrook),,71,75
373,4,6:09.0,C. Anthony misses 3-pt jump shot from 24 ft,,71,75
374,4,6:06.0,,Defensive rebound by Z. Randolph,71,75
375,4,5:51.0,,D. Fox misses 3-pt jump shot from 25 ft,71,75
376,4,5:46.0,Defensive rebound by P. George,,71,75
377,4,5:40.0,P. George makes 3-pt jump shot from 24 ft,,74,75
378,4,5:14.0,,V. Carter misses 3-pt jump shot from 24 ft,74,75
379,4,5:12.0,Defensive rebound by Team,,74,75
380,4,5:12.0,,G. Temple enters the game for V. Carter,74,75
381,4,4:57.0,C. Anthony misses 2-pt layup from 7 ft (block by D. Fox),,74,75
382,4,4:54.0,,Defensive rebound by Z. Randolph,74,75
383,4,4:51.0,,D. Fox makes 2-pt layup from 1 ft (assist by G. Temple),74,77
384,4,4:36.0,R. Westbrook misses 2-pt layup from 3 ft,,74,77
