,QUARTER,TIME_REMAINING,NEW YORK_ACTION,WASHINGTON_ACTION,NEW YORK_SCORE,WASHINGTON_SCORE
26,1,7:11.0,K. Porziņģis misses 2-pt jump shot from 18 ft,,10,15
27,1,7:07.0,Offensive rebound by L. Thomas,,10,15
28,1,7:06.0,L. Thomas misses 2-pt layup from 1 ft,,10,15
29,1,7:06.0,,Defensive rebound by Team,10,15
30,1,6:56.0,,Shooting foul by E. Freedom (drawn by J. Wall),10,15
31,1,6:56.0,,Washington full timeout,10,15
32,1,6:56.0,,J. Wall makes free throw 1 of 2,10,16
33,1,6:56.0,,J. Wall makes free throw 2 of 2,10,17
34,1,6:36.0,J. Jack misses 3-pt jump shot from 23 ft,,10,17
35,1,6:33.0,,Defensive rebound by M. Morris,10,17
36,1,6:20.0,,M. Morris misses 3-pt jump shot from 25 ft,10,17
37,1,6:16.0,Defensive rebound by E. Freedom,,10,17
38,1,6:09.0,K. Porziņģis makes 2-pt jump shot from 18 ft (assist by L. Thomas),,12,17
39,1,5:59.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),12,20
40,1,5:45.0,C. Lee makes 3-pt jump shot from 26 ft,,15,20
41,1,5:28.0,,O. Porter makes 2-pt jump shot from 5 ft,15,22
42,1,5:17.0,C. Lee makes 2-pt jump shot from 11 ft,,17,22
43,1,5:08.0,,Turnover by J. Wall (lost ball; steal by C. Lee),17,22
44,1,4:55.0,E. Freedom makes 2-pt hook shot from 5 ft,,19,22
45,1,4:44.0,,Personal foul by L. Thomas (drawn by O. Porter),19,22
46,1,4:44.0,,K. Oubre enters the game for O. Porter,19,22
47,1,4:44.0,D. McDermott enters the game for L. Thomas,,19,22
48,1,4:44.0,R. Baker enters the game for C. Lee,,19,22
49,1,4:40.0,,B. Beal makes 2-pt layup from 1 ft,19,24
50,1,4:40.0,,Shooting foul by E. Freedom (drawn by B. Beal),19,24
51,1,4:40.0,K. O'Quinn enters the game for E. Freedom,,19,24
52,1,4:40.0,,B. Beal makes free throw 1 of 1,19,25
53,1,4:27.0,R. Baker makes 2-pt layup from 2 ft (assist by K. O'Quinn),,21,25
54,1,4:12.0,,Shooting foul by D. McDermott (drawn by M. Gortat),21,25
55,1,4:12.0,,M. Gortat misses free throw 1 of 2,21,25
56,1,4:12.0,,Offensive rebound by Team,21,25
57,1,4:12.0,,M. Gortat misses free throw 2 of 2,21,25
58,1,4:10.0,Defensive rebound by K. O'Quinn,,21,25
59,1,4:01.0,J. Jack makes 2-pt layup from 1 ft,,23,25
60,1,3:57.0,,J. Wall makes 2-pt jump shot from 3 ft,23,27
61,1,3:57.0,,Shooting foul by R. Baker (drawn by J. Wall),23,27
62,1,3:57.0,,J. Wall misses free throw 1 of 1,23,27
63,1,3:55.0,Defensive rebound by K. O'Quinn,,23,27
64,1,3:40.0,K. Porziņģis misses 3-pt jump shot from 27 ft,,23,27
65,1,3:36.0,Offensive rebound by K. O'Quinn,,23,27
66,1,3:34.0,K. O'Quinn misses 2-pt layup from 1 ft,,23,27
67,1,3:34.0,,Defensive rebound by M. Gortat,23,27
68,1,3:22.0,,J. Wall misses 2-pt jump shot from 6 ft,23,27
69,1,3:21.0,Defensive rebound by Team,,23,27
70,1,3:21.0,,Loose ball foul by M. Gortat (drawn by K. O'Quinn),23,27
71,1,3:21.0,,I. Mahinmi enters the game for M. Gortat,23,27
72,1,3:21.0,F. Ntilikina enters the game for J. Jack,,23,27
73,1,3:09.0,K. O'Quinn misses 2-pt jump shot from 19 ft,,23,27
74,1,3:06.0,,Defensive rebound by B. Beal,23,27
75,1,2:58.0,,Def 3 sec tech foul by K. O'Quinn,23,27
76,1,2:58.0,New York full timeout,,23,27
77,1,2:58.0,,J. Meeks enters the game for B. Beal,23,27
78,1,2:58.0,,M. Scott enters the game for M. Morris,23,27
79,1,2:58.0,,J. Wall makes technical free throw,23,28
80,1,2:44.0,,J. Wall misses 2-pt jump shot from 19 ft,23,28
81,1,2:40.0,Defensive rebound by K. O'Quinn,,23,28
82,1,2:26.0,K. O'Quinn makes 2-pt layup from 1 ft (assist by F. Ntilikina),,25,28
83,1,2:04.0,,K. Oubre misses 3-pt jump shot from 25 ft,25,28
84,1,2:01.0,Defensive rebound by K. Porziņģis,,25,28
85,1,1:57.0,Personal foul by K. Oubre (drawn by K. Porziņģis),,25,28
86,1,1:57.0,,T. Satoranský enters the game for J. Wall,25,28
87,1,1:52.0,Shooting foul by M. Scott (drawn by K. Porziņģis),,25,28
88,1,1:52.0,K. Porziņģis makes free throw 1 of 2,,26,28
89,1,1:52.0,K. Porziņģis makes free throw 2 of 2,,27,28
90,1,1:37.0,,M. Scott makes 3-pt jump shot from 24 ft (assist by J. Meeks),27,31
91,1,1:25.0,Shooting foul by M. Scott (drawn by K. Porziņģis),,27,31
92,1,1:25.0,K. Porziņģis makes free throw 1 of 2,,28,31
93,1,1:25.0,K. Porziņģis makes free throw 2 of 2,,29,31
94,1,1:16.0,,I. Mahinmi misses 2-pt layup from 2 ft,29,31
95,1,1:16.0,,Offensive rebound by K. Oubre,29,31
96,1,1:09.0,,K. Oubre makes 2-pt layup from 1 ft,29,33
97,1,1:01.0,Personal foul by K. Oubre (drawn by K. Porziņģis),,29,33
98,1,1:01.0,K. Porziņģis misses free throw 1 of 2,,29,33
99,1,1:01.0,Offensive rebound by Team,,29,33
100,1,1:01.0,K. Porziņģis makes free throw 2 of 2,,30,33
101,1,0:50.0,,Turnover by I. Mahinmi (lost ball; steal by K. O'Quinn),30,33
102,1,0:44.0,F. Ntilikina misses 2-pt layup from 3 ft,,30,33
103,1,0:42.0,,Defensive rebound by K. Oubre,30,33
104,1,0:37.0,,K. Oubre misses 2-pt layup at rim,30,33
105,1,0:36.0,Defensive rebound by D. McDermott,,30,33
106,1,0:23.0,K. O'Quinn makes 2-pt dunk from 2 ft (assist by R. Baker),,32,33
107,2,11:44.0,D. McDermott makes 2-pt layup from 1 ft (assist by K. O'Quinn),,34,33
108,2,11:36.0,,K. Oubre misses 2-pt layup from 1 ft,34,33
109,2,11:36.0,Defensive rebound by M. Beasley,,34,33
110,2,11:20.0,F. Ntilikina makes 3-pt jump shot from 27 ft,,37,33
111,2,11:02.0,,T. Satoranský misses 2-pt jump shot from 10 ft,37,33
112,2,10:59.0,,Offensive rebound by T. Satoranský,37,33
113,2,10:55.0,,J. Meeks misses 2-pt jump shot from 5 ft,37,33
114,2,10:54.0,,Offensive rebound by I. Mahinmi,37,33
115,2,10:54.0,,Shooting foul by K. O'Quinn (drawn by I. Mahinmi),37,33
116,2,10:54.0,,I. Mahinmi misses free throw 1 of 2,37,33
117,2,10:54.0,,Offensive rebound by Team,37,33
118,2,10:54.0,,O. Porter enters the game for K. Oubre,37,33
119,2,10:54.0,,I. Mahinmi makes free throw 2 of 2,37,34
120,2,10:41.0,Shooting foul by T. Satoranský (drawn by D. McDermott),,37,34
121,2,10:41.0,D. McDermott makes free throw 1 of 2,,38,34
122,2,10:41.0,D. McDermott makes free throw 2 of 2,,39,34
123,2,10:21.0,,O. Porter misses 3-pt jump shot from 23 ft,39,34
124,2,10:17.0,Defensive rebound by K. O'Quinn,,39,34
125,2,9:59.0,F. Ntilikina makes 2-pt jump shot from 17 ft,,41,34
126,2,9:56.0,,Washington full timeout,41,34
127,2,9:56.0,,J. Wall enters the game for J. Meeks,41,34
128,2,9:56.0,,M. Gortat enters the game for I. Mahinmi,41,34
129,2,9:56.0,,M. Morris enters the game for M. Scott,41,34
130,2,9:56.0,,B. Beal enters the game for T. Satoranský,41,34
131,2,9:46.0,,Turnover by M. Morris (out of bounds lost ball),41,34
132,2,9:27.0,M. Beasley makes 2-pt jump shot from 19 ft,,43,34
133,2,9:08.0,,O. Porter makes 3-pt jump shot from 25 ft (assist by J. Wall),43,37
134,2,8:46.0,D. McDermott misses 3-pt jump shot from 22 ft,,43,37
135,2,8:43.0,,Defensive rebound by M. Morris,43,37
136,2,8:38.0,,Turnover by J. Wall (lost ball; steal by M. Beasley),43,37
137,2,8:32.0,F. Ntilikina makes 2-pt layup from 1 ft,,45,37
138,2,8:17.0,,B. Beal makes 2-pt jump shot from 12 ft,45,39
139,2,8:17.0,,Shooting foul by K. O'Quinn (drawn by B. Beal),45,39
140,2,8:17.0,,B. Beal makes free throw 1 of 1,45,40
141,2,8:06.0,F. Ntilikina misses 3-pt jump shot from 25 ft,,45,40
142,2,8:03.0,,Defensive rebound by M. Gortat,45,40
143,2,7:54.0,,M. Gortat makes 2-pt layup from 1 ft (assist by B. Beal),45,42
144,2,7:38.0,M. Beasley makes 2-pt jump shot from 12 ft,,47,42
145,2,7:26.0,,M. Gortat makes 2-pt layup from 2 ft (assist by B. Beal),47,44
146,2,7:26.0,,Shooting foul by M. Beasley (drawn by M. Gortat),47,44
147,2,7:26.0,C. Lee enters the game for K. O'Quinn,,47,44
148,2,7:26.0,E. Freedom enters the game for R. Baker,,47,44
149,2,7:26.0,,M. Gortat makes free throw 1 of 1,47,45
150,2,7:09.0,M. Beasley misses 3-pt jump shot from 26 ft,,47,45
151,2,7:04.0,,Defensive rebound by M. Gortat,47,45
152,2,6:53.0,,M. Gortat misses 2-pt layup from 7 ft (block by M. Beasley),47,45
153,2,6:50.0,,Offensive rebound by O. Porter,47,45
154,2,6:50.0,,Shooting foul by D. McDermott (drawn by M. Gortat),47,45
155,2,6:50.0,,M. Gortat makes free throw 1 of 2,47,46
156,2,6:50.0,J. Jack enters the game for F. Ntilikina,,47,46
157,2,6:50.0,K. Porziņģis enters the game for D. McDermott,,47,46
158,2,6:50.0,,M. Gortat misses free throw 2 of 2,47,46
159,2,6:47.0,Defensive rebound by K. Porziņģis,,47,46
160,2,6:31.0,Turnover by M. Beasley (bad pass; steal by O. Porter),,47,46
161,2,6:25.0,,J. Wall misses 3-pt jump shot from 24 ft,47,46
162,2,6:22.0,Defensive rebound by M. Beasley,,47,46
163,2,6:11.0,Turnover by K. Porziņģis (lost ball; steal by B. Beal),,47,46
164,2,6:04.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Wall),47,49
165,2,6:02.0,New York full timeout,,47,49
166,2,5:42.0,E. Freedom misses 2-pt layup from 2 ft,,47,49
167,2,5:40.0,Offensive rebound by E. Freedom,,47,49
168,2,5:40.0,E. Freedom makes 2-pt layup from 1 ft,,49,49
169,2,5:23.0,,Turnover by M. Gortat (lost ball; steal by M. Beasley),49,49
170,2,5:19.0,J. Jack misses 2-pt layup from 4 ft,,49,49
171,2,5:18.0,Offensive rebound by Team,,49,49
172,2,5:15.0,K. Porziņģis makes 3-pt jump shot from 27 ft (assist by C. Lee),,52,49
173,2,4:58.0,,M. Morris misses 3-pt jump shot from 23 ft,52,49
174,2,4:58.0,Defensive rebound by M. Beasley,,52,49
175,2,4:52.0,Turnover by J. Jack (bad pass),,52,49
176,2,4:42.0,,B. Beal makes 2-pt jump shot from 16 ft,52,51
177,2,4:28.0,Shooting foul by M. Gortat (drawn by E. Freedom),,52,51
178,2,4:28.0,E. Freedom makes free throw 1 of 2,,53,51
179,2,4:28.0,,I. Mahinmi enters the game for M. Gortat,53,51
180,2,4:28.0,E. Freedom makes free throw 2 of 2,,54,51
181,2,4:16.0,,I. Mahinmi makes 2-pt layup at rim (assist by J. Wall),54,53
182,2,4:05.0,K. Porziņģis misses 3-pt jump shot from 26 ft,,54,53
183,2,4:04.0,,Defensive rebound by O. Porter,54,53
184,2,3:59.0,,J. Wall makes 2-pt layup at rim,54,55
185,2,3:56.0,Personal take foul by M. Morris (drawn by J. Jack),,54,55
186,2,3:42.0,C. Lee misses 2-pt jump shot from 20 ft,,54,55
187,2,3:39.0,,Defensive rebound by O. Porter,54,55
188,2,3:36.0,,O. Porter misses 2-pt jump shot from 18 ft,54,55
189,2,3:33.0,Defensive rebound by K. Porziņģis,,54,55
190,2,3:26.0,J. Jack makes 2-pt layup from 2 ft (assist by C. Lee),,56,55
191,2,2:57.0,,Turnover by Team (shot clock),56,55
192,2,2:42.0,C. Lee makes 3-pt jump shot from 25 ft (assist by J. Jack),,59,55
193,2,2:29.0,,J. Wall makes 2-pt layup at rim,59,57
194,2,2:29.0,,Shooting foul by E. Freedom (drawn by J. Wall),59,57
195,2,2:29.0,K. O'Quinn enters the game for E. Freedom,,59,57
196,2,2:29.0,,J. Wall makes free throw 1 of 1,59,58
197,2,2:11.0,K. O'Quinn makes 2-pt layup from 1 ft (assist by M. Beasley),,61,58
198,2,1:52.0,,B. Beal makes 2-pt jump shot from 18 ft,61,60
199,2,1:39.0,J. Jack misses 2-pt layup from 3 ft (block by I. Mahinmi),,61,60
200,2,1:35.0,,Defensive rebound by M. Morris,61,60
201,2,1:26.0,,J. Wall misses 2-pt layup from 2 ft (block by M. Beasley),61,60
202,2,1:22.0,Defensive rebound by M. Beasley,,61,60
203,2,1:20.0,Turnover by M. Beasley (out of bounds lost ball),,61,60
204,2,1:08.0,,J. Wall makes 2-pt layup from 1 ft (assist by O. Porter),61,62
205,2,0:54.0,Personal foul by I. Mahinmi (drawn by J. Jack),,61,62
206,2,0:45.0,Turnover by K. Porziņģis (bad pass; steal by O. Porter),,61,62
207,2,0:43.0,,Turnover by I. Mahinmi (bad pass; steal by C. Lee),61,62
208,2,0:39.0,K. Porziņģis makes 2-pt layup from 6 ft (assist by C. Lee),,63,62
209,2,0:33.0,,J. Wall misses 2-pt jump shot from 19 ft,63,62
210,2,0:33.0,Defensive rebound by K. O'Quinn,,63,62
211,2,0:11.0,M. Beasley misses 2-pt jump shot from 16 ft,,63,62
212,2,0:08.0,,Defensive rebound by M. Morris,63,62
213,2,0:03.0,,B. Beal misses 3-pt jump shot from 30 ft,63,62
214,2,0:03.0,,Offensive rebound by J. Wall,63,62
215,2,0:00.0,,J. Wall makes 2-pt jump shot from 16 ft,63,64
216,3,11:43.0,Turnover by L. Thomas (bad pass; steal by M. Morris),,63,64
217,3,11:32.0,,J. Wall misses 2-pt jump shot from 6 ft,63,64
218,3,11:30.0,Defensive rebound by E. Freedom,,63,64
219,3,11:25.0,K. Porziņģis misses 3-pt jump shot from 27 ft,,63,64
220,3,11:25.0,,Defensive rebound by M. Gortat,63,64
221,3,11:08.0,,M. Gortat makes 2-pt layup from 1 ft (assist by O. Porter),63,66
222,3,10:55.0,Turnover by K. Porziņģis (bad pass; steal by J. Wall),,63,66
223,3,10:53.0,,J. Wall makes 2-pt dunk from 1 ft,63,68
224,3,10:52.0,New York full timeout,,63,68
225,3,10:35.0,J. Jack misses 2-pt jump shot from 16 ft,,63,68
226,3,10:31.0,,Defensive rebound by M. Morris,63,68
227,3,10:19.0,,M. Gortat makes 2-pt layup from 3 ft,63,70
228,3,10:11.0,E. Freedom misses 2-pt jump shot from 2 ft (block by J. Wall),,63,70
229,3,10:11.0,,Defensive rebound by J. Wall,63,70
230,3,9:55.0,,B. Beal makes 2-pt layup at rim,63,72
231,3,9:43.0,Turnover by J. Jack (bad pass),,63,72
232,3,9:26.0,,M. Morris misses 3-pt jump shot from 26 ft,63,72
233,3,9:23.0,Defensive rebound by J. Jack,,63,72
234,3,9:07.0,L. Thomas makes 3-pt jump shot from 24 ft (assist by J. Jack),,66,72
235,3,8:46.0,,M. Morris makes 2-pt layup from 1 ft (assist by B. Beal),66,74
236,3,8:30.0,C. Lee misses 2-pt jump shot from 2 ft,,66,74
237,3,8:30.0,,Defensive rebound by M. Morris,66,74
238,3,8:30.0,,J. Wall makes 2-pt layup from 3 ft,66,76
239,3,8:30.0,,Shooting foul by J. Jack (drawn by J. Wall),66,76
240,3,8:30.0,Technical foul by C. Lee,,66,76
241,3,8:30.0,,J. Wall misses technical free throw,66,76
242,3,8:30.0,,Offensive rebound by Team,66,76
243,3,8:30.0,,J. Wall makes technical free throw,66,77
244,3,8:18.0,C. Lee misses 2-pt layup from 5 ft,,66,77
245,3,8:16.0,,Defensive rebound by M. Morris,66,77
246,3,8:13.0,,O. Porter misses 3-pt jump shot from 26 ft,66,77
247,3,8:10.0,Defensive rebound by Team,,66,77
248,3,7:53.0,Turnover by J. Jack (lost ball; steal by B. Beal),,66,77
249,3,7:47.0,,B. Beal makes 2-pt dunk at rim (assist by J. Wall),66,79
250,3,7:22.0,J. Jack makes 2-pt jump shot from 13 ft,,68,79
251,3,6:58.0,,J. Wall makes 3-pt jump shot from 27 ft (assist by M. Morris),68,82
252,3,6:40.0,Personal foul by B. Beal (drawn by E. Freedom),,68,82
253,3,6:40.0,F. Ntilikina enters the game for C. Lee,,68,82
254,3,6:40.0,R. Baker enters the game for J. Jack,,68,82
255,3,6:32.0,,Offensive charge foul by E. Freedom (drawn by M. Gortat),68,82
256,3,6:32.0,Turnover by E. Freedom (offensive foul),,68,82
257,3,6:32.0,K. O'Quinn enters the game for E. Freedom,,68,82
258,3,6:10.0,,B. Beal makes 2-pt jump shot from 22 ft,68,84
259,3,6:07.0,New York full timeout,,68,84
260,3,5:55.0,L. Thomas misses 3-pt jump shot from 23 ft,,68,84
261,3,5:53.0,,Defensive rebound by B. Beal,68,84
262,3,5:33.0,,M. Morris misses 2-pt jump shot from 20 ft (block by K. Porziņģis),68,84
263,3,5:30.0,Defensive rebound by K. Porziņģis,,68,84
264,3,5:28.0,Turnover by F. Ntilikina (bad pass; steal by B. Beal),,68,84
265,3,5:18.0,,J. Wall misses 3-pt jump shot from 26 ft,68,84
266,3,5:14.0,Defensive rebound by K. O'Quinn,,68,84
267,3,5:04.0,K. O'Quinn misses 2-pt layup from 1 ft (block by M. Gortat),,68,84
268,3,5:02.0,,Defensive rebound by M. Morris,68,84
269,3,5:00.0,,Personal foul by R. Baker (drawn by J. Wall),68,84
270,3,5:00.0,D. McDermott enters the game for L. Thomas,,68,84
271,3,4:46.0,,Turnover by M. Morris (bad pass),68,84
272,3,4:23.0,K. O'Quinn makes 2-pt jump shot from 16 ft,,70,84
273,3,4:02.0,,O. Porter misses 2-pt jump shot from 13 ft,70,84
274,3,4:00.0,Defensive rebound by K. Porziņģis,,70,84
275,3,3:53.0,K. O'Quinn misses 2-pt layup from 3 ft (block by O. Porter),,70,84
276,3,3:53.0,,Defensive rebound by M. Morris,70,84
277,3,3:43.0,,J. Wall misses 2-pt layup from 2 ft,70,84
278,3,3:41.0,,Offensive rebound by M. Gortat,70,84
279,3,3:36.0,,M. Gortat makes 2-pt layup from 13 ft (assist by B. Beal),70,86
280,3,3:13.0,K. Porziņģis misses 2-pt jump shot from 15 ft,,70,86
281,3,3:10.0,Offensive rebound by Team,,70,86
282,3,3:10.0,,M. Scott enters the game for M. Morris,70,86
283,3,3:08.0,K. Porziņģis misses 2-pt jump shot from 16 ft,,70,86
284,3,3:05.0,,Defensive rebound by M. Gortat,70,86
285,3,3:01.0,,Shooting foul by D. McDermott (drawn by M. Gortat),70,86
286,3,3:01.0,,M. Gortat misses free throw 1 of 2,70,86
287,3,3:01.0,,Offensive rebound by Team,70,86
288,3,3:01.0,M. Beasley enters the game for K. Porziņģis,,70,86
289,3,3:01.0,,M. Gortat makes free throw 2 of 2,70,87
290,3,2:42.0,R. Baker misses 2-pt layup from 2 ft,,70,87
291,3,2:39.0,,Defensive rebound by M. Scott,70,87
292,3,2:32.0,,Turnover by J. Wall (bad pass),70,87
293,3,2:32.0,,T. Satoranský enters the game for J. Wall,70,87
294,3,2:21.0,M. Beasley misses 2-pt jump shot from 16 ft,,70,87
295,3,2:18.0,,Defensive rebound by M. Gortat,70,87
296,3,2:09.0,,Turnover by B. Beal (bad pass; steal by F. Ntilikina),70,87
297,3,1:53.0,F. Ntilikina misses 2-pt jump shot from 6 ft,,70,87
298,3,1:51.0,,Defensive rebound by B. Beal,70,87
299,3,1:46.0,,Offensive foul by M. Gortat (drawn by F. Ntilikina),70,87
300,3,1:46.0,,Turnover by M. Gortat (offensive foul),70,87
301,3,1:46.0,,Washington full timeout,70,87
302,3,1:46.0,,I. Mahinmi enters the game for M. Gortat,70,87
303,3,1:35.0,K. O'Quinn makes 2-pt dunk from 1 ft (assist by R. Baker),,72,87
304,3,1:11.0,,Turnover by M. Scott (lost ball; steal by R. Baker),72,87
305,3,1:06.0,M. Beasley makes 2-pt layup from 1 ft (assist by R. Baker),,74,87
306,3,0:50.0,,Shooting foul by K. O'Quinn (drawn by I. Mahinmi),74,87
307,3,0:50.0,,I. Mahinmi makes free throw 1 of 2,74,88
308,3,0:50.0,,K. Oubre enters the game for O. Porter,74,88
309,3,0:50.0,,I. Mahinmi misses free throw 2 of 2,74,88
310,3,0:49.0,Defensive rebound by M. Beasley,,74,88
311,3,0:40.0,D. McDermott misses 3-pt jump shot from 26 ft,,74,88
312,3,0:37.0,,Defensive rebound by T. Satoranský,74,88
313,3,0:27.0,,B. Beal misses 2-pt layup from 4 ft (block by K. O'Quinn),74,88
314,3,0:25.0,Defensive rebound by K. O'Quinn,,74,88
315,3,0:20.0,R. Baker misses 3-pt jump shot from 22 ft,,74,88
316,3,0:18.0,Offensive rebound by D. McDermott,,74,88
317,3,0:17.0,D. McDermott makes 2-pt layup from 1 ft,,76,88
318,3,0:17.0,Shooting foul by M. Scott (drawn by D. McDermott),,76,88
319,3,0:17.0,D. McDermott makes free throw 1 of 1,,77,88
320,3,0:00.0,,I. Mahinmi makes 2-pt dunk from 1 ft (assist by B. Beal),77,90
321,4,11:40.0,,M. Scott misses 2-pt jump shot from 20 ft,77,90
322,4,11:36.0,Defensive rebound by K. O'Quinn,,77,90
323,4,11:23.0,D. McDermott misses 2-pt jump shot from 16 ft,,77,90
324,4,11:20.0,,Defensive rebound by J. Meeks,77,90
325,4,11:12.0,Violation by K. O'Quinn (kicked ball),,77,90
326,4,11:02.0,,T. Satoranský makes 2-pt jump shot from 16 ft (assist by M. Scott),77,92
327,4,10:49.0,R. Baker misses 2-pt layup at rim,,77,92
328,4,10:44.0,Offensive rebound by M. Beasley,,77,92
329,4,10:43.0,M. Beasley misses 2-pt jump shot from 15 ft,,77,92
330,4,10:40.0,,Defensive rebound by J. Meeks,77,92
331,4,10:40.0,,Personal foul by K. O'Quinn (drawn by T. Satoranský),77,92
332,4,10:21.0,,T. Satoranský makes 3-pt jump shot from 25 ft (assist by J. Meeks),77,95
333,4,10:03.0,R. Baker makes 2-pt layup from 1 ft (assist by M. Beasley),,79,95
334,4,9:45.0,,K. Oubre misses 3-pt jump shot from 26 ft,79,95
335,4,9:42.0,Defensive rebound by M. Beasley,,79,95
336,4,9:33.0,D. McDermott misses 2-pt jump shot from 11 ft,,79,95
337,4,9:29.0,,Defensive rebound by J. Meeks,79,95
338,4,9:22.0,,Shooting foul by F. Ntilikina (drawn by I. Mahinmi),79,95
339,4,9:22.0,,I. Mahinmi makes free throw 1 of 2,79,96
340,4,9:22.0,K. Porziņģis enters the game for D. McDermott,,79,96
341,4,9:22.0,C. Lee enters the game for R. Baker,,79,96
342,4,9:22.0,,I. Mahinmi makes free throw 2 of 2,79,97
343,4,9:01.0,K. Porziņģis misses 2-pt jump shot from 15 ft (block by K. Oubre),,79,97
344,4,9:00.0,Offensive rebound by K. O'Quinn,,79,97
345,4,9:00.0,K. O'Quinn makes 2-pt layup from 1 ft,,81,97
346,4,9:00.0,Shooting foul by I. Mahinmi (drawn by K. O'Quinn),,81,97
347,4,9:00.0,K. O'Quinn makes free throw 1 of 1,,82,97
348,4,8:52.0,,T. Satoranský makes 2-pt jump shot from 22 ft,82,99
349,4,8:35.0,Personal foul by K. Oubre (drawn by K. Porziņģis),,82,99
350,4,8:35.0,J. Jack enters the game for F. Ntilikina,,82,99
351,4,8:30.0,K. Porziņģis misses 2-pt hook shot from 13 ft,,82,99
352,4,8:27.0,,Defensive rebound by K. Oubre,82,99
353,4,8:16.0,,K. Oubre makes 2-pt jump shot from 6 ft,82,101
354,4,8:06.0,M. Beasley makes 2-pt layup at rim,,84,101
355,4,8:06.0,Shooting foul by K. Oubre (drawn by M. Beasley),,84,101
356,4,8:06.0,M. Beasley makes free throw 1 of 1,,85,101
357,4,7:52.0,,K. Oubre makes 2-pt jump shot from 9 ft (assist by J. Meeks),85,103
358,4,7:38.0,Personal foul by M. Scott (drawn by K. Porziņģis),,85,103
359,4,7:38.0,D. McDermott enters the game for K. O'Quinn,,85,103
360,4,7:29.0,M. Beasley makes 2-pt layup from 1 ft,,87,103
361,4,7:29.0,Shooting foul by I. Mahinmi (drawn by M. Beasley),,87,103
362,4,7:29.0,M. Beasley makes free throw 1 of 1,,88,103
363,4,7:15.0,,M. Scott makes 2-pt jump shot from 21 ft (assist by T. Satoranský),88,105
364,4,7:01.0,K. Porziņģis makes 2-pt jump shot from 10 ft (assist by M. Beasley),,90,105
365,4,6:44.0,,J. Meeks misses 3-pt jump shot from 25 ft,90,105
366,4,6:41.0,Defensive rebound by D. McDermott,,90,105
367,4,6:32.0,Shooting foul by M. Scott (drawn by J. Jack),,90,105
368,4,6:32.0,,Washington full timeout,90,105
369,4,6:32.0,,M. Gortat enters the game for K. Oubre,90,105
370,4,6:32.0,,B. Beal enters the game for J. Meeks,90,105
371,4,6:32.0,,O. Porter enters the game for I. Mahinmi,90,105
372,4,6:32.0,,M. Morris enters the game for M. Scott,90,105
373,4,6:32.0,,J. Wall enters the game for T. Satoranský,90,105
374,4,6:32.0,J. Jack misses free throw 1 of 2,,90,105
375,4,6:32.0,Offensive rebound by Team,,90,105
376,4,6:32.0,J. Jack misses free throw 2 of 2,,90,105
377,4,6:30.0,,Defensive rebound by M. Morris,90,105
378,4,6:19.0,,B. Beal misses 3-pt jump shot from 25 ft,90,105
379,4,6:18.0,,Offensive rebound by Team,90,105
380,4,6:18.0,Loose ball foul by K. Porziņģis (drawn by M. Gortat),,90,105
