,QUARTER,TIME_REMAINING,HOUSTON_ACTION,MEMPHIS_ACTION,HOUSTON_SCORE,MEMPHIS_SCORE
79,1,1:28.0,J. Harden misses 2-pt layup at rim,,27,23
80,1,1:25.0,,Defensive rebound by A. Harrison,27,23
81,1,1:22.0,,T. Evans makes 2-pt layup from 1 ft (assist by A. Harrison),27,25
82,1,1:09.0,E. Gordon misses 3-pt jump shot from 26 ft,,27,25
83,1,1:06.0,,Defensive rebound by B. McLemore,27,25
84,1,1:00.0,,Personal foul by J. Harden (drawn by T. Evans),27,25
85,1,1:00.0,C. Paul enters the game for J. Harden,,27,25
86,1,0:48.0,,B. Wright misses 2-pt dunk from 1 ft (block by P. Tucker),27,25
87,1,0:47.0,Defensive rebound by L. Mbah a Moute,,27,25
88,1,0:47.0,Technical foul by Team,,27,25
89,1,0:47.0,C. Paul makes technical free throw,,28,25
90,1,0:36.0,E. Gordon misses 3-pt jump shot from 26 ft,,28,25
91,1,0:32.0,Offensive rebound by P. Tucker,,28,25
92,1,0:32.0,P. Tucker makes 2-pt layup at rim,,30,25
93,1,0:16.0,,B. Wright misses 2-pt layup from 1 ft,30,25
94,1,0:12.0,,Offensive rebound by B. Wright,30,25
95,1,0:12.0,,B. Wright misses 2-pt layup at rim,30,25
96,1,0:11.0,Defensive rebound by C. Paul,,30,25
97,1,0:04.0,C. Paul makes 3-pt jump shot from 26 ft,,33,25
98,1,0:00.0,,B. McLemore misses 2-pt jump shot from 16 ft,33,25
99,1,0:00.0,,Offensive rebound by Team,33,25
100,2,11:38.0,C. Paul makes 3-pt jump shot from 26 ft,,36,25
101,2,11:15.0,,B. Wright misses 2-pt hook shot from 8 ft,36,25
102,2,11:14.0,Defensive rebound by N. Hilário,,36,25
103,2,10:58.0,C. Paul makes 2-pt jump shot from 18 ft,,38,25
104,2,10:41.0,,Turnover by B. Wright (bad pass; steal by N. Hilário),38,25
105,2,10:33.0,C. Paul misses 3-pt jump shot from 27 ft,,38,25
106,2,10:30.0,,Defensive rebound by A. Harrison,38,25
107,2,10:19.0,,Turnover by T. Evans (bad pass),38,25
108,2,10:19.0,C. Capela enters the game for N. Hilário,,38,25
109,2,10:09.0,E. Gordon misses 2-pt jump shot from 1 ft (block by B. Wright),,38,25
110,2,10:09.0,Offensive rebound by Team,,38,25
111,2,10:09.0,,C. Parsons enters the game for A. Harrison,38,25
112,2,10:06.0,T. Ariza misses 3-pt jump shot from 26 ft,,38,25
113,2,10:03.0,,Defensive rebound by T. Evans,38,25
114,2,9:54.0,,B. McLemore misses 2-pt layup from 1 ft (block by C. Capela),38,25
115,2,9:53.0,,Offensive rebound by B. Wright,38,25
116,2,9:53.0,,Shooting foul by C. Paul (drawn by B. Wright),38,25
117,2,9:53.0,,B. Wright misses free throw 1 of 2,38,25
118,2,9:53.0,,Offensive rebound by Team,38,25
119,2,9:53.0,,B. Wright makes free throw 2 of 2,38,26
120,2,9:40.0,E. Gordon makes 3-pt jump shot from 22 ft (assist by C. Paul),,41,26
121,2,9:17.0,,J. Ennis misses 2-pt jump shot from 22 ft,41,26
122,2,9:14.0,Defensive rebound by C. Capela,,41,26
123,2,8:59.0,Turnover by R. Anderson (step out of bounds),,41,26
124,2,8:59.0,J. Harden enters the game for C. Paul,,41,26
125,2,8:49.0,,Personal foul by T. Ariza (drawn by C. Parsons),41,26
126,2,8:41.0,,T. Evans makes 2-pt layup from 1 ft,41,28
127,2,8:26.0,C. Capela misses 2-pt layup at rim (block by J. Ennis),,41,28
128,2,8:26.0,Offensive rebound by C. Capela,,41,28
129,2,8:26.0,Shooting foul by B. McLemore (drawn by C. Capela),,41,28
130,2,8:26.0,C. Capela makes free throw 1 of 2,,42,28
131,2,8:26.0,,M. Gasol enters the game for B. Wright,42,28
132,2,8:26.0,C. Capela makes free throw 2 of 2,,43,28
133,2,8:12.0,,B. McLemore misses 3-pt jump shot from 23 ft,43,28
134,2,8:08.0,Defensive rebound by C. Capela,,43,28
135,2,8:00.0,Personal foul by B. McLemore (drawn by E. Gordon),,43,28
136,2,8:00.0,,M. Chalmers enters the game for J. Ennis,43,28
137,2,8:00.0,,D. Brooks enters the game for B. McLemore,43,28
138,2,7:56.0,J. Harden misses 3-pt jump shot from 26 ft,,43,28
139,2,7:51.0,,Defensive rebound by M. Gasol,43,28
140,2,7:42.0,,M. Chalmers misses 2-pt layup from 1 ft (block by C. Capela),43,28
141,2,7:38.0,Defensive rebound by C. Capela,,43,28
142,2,7:35.0,T. Ariza makes 3-pt jump shot from 23 ft (assist by E. Gordon),,46,28
143,2,7:14.0,,C. Parsons makes 2-pt layup from 1 ft,46,30
144,2,7:14.0,Violation by C. Capela (def goaltending),,46,30
145,2,7:01.0,E. Gordon misses 3-pt jump shot from 25 ft,,46,30
146,2,6:58.0,,Defensive rebound by M. Chalmers,46,30
147,2,6:54.0,,C. Parsons makes 2-pt layup from 1 ft (assist by M. Chalmers),46,32
148,2,6:42.0,J. Harden misses 2-pt layup at rim,,46,32
149,2,6:38.0,Offensive rebound by R. Anderson,,46,32
150,2,6:38.0,R. Anderson makes 2-pt layup at rim,,48,32
151,2,6:26.0,,Personal foul by R. Anderson (drawn by M. Gasol),48,32
152,2,6:26.0,,Memphis full timeout,48,32
153,2,6:26.0,C. Paul enters the game for E. Gordon,,48,32
154,2,6:26.0,T. Black enters the game for C. Capela,,48,32
155,2,6:18.0,,Shooting foul by T. Black (drawn by M. Gasol),48,32
156,2,6:18.0,,M. Gasol makes free throw 1 of 2,48,33
157,2,6:18.0,,J. Green enters the game for T. Evans,48,33
158,2,6:18.0,,M. Gasol makes free throw 2 of 2,48,34
159,2,6:00.0,J. Harden makes 3-pt jump shot from 25 ft,,51,34
160,2,5:35.0,,Turnover by M. Gasol (traveling),51,34
161,2,5:35.0,L. Mbah a Moute enters the game for T. Ariza,,51,34
162,2,5:35.0,P. Tucker enters the game for R. Anderson,,51,34
163,2,5:20.0,J. Harden misses 3-pt jump shot from 25 ft,,51,34
164,2,5:17.0,,Defensive rebound by M. Chalmers,51,34
165,2,5:14.0,,C. Parsons makes 3-pt jump shot from 27 ft (assist by M. Chalmers),51,37
166,2,4:53.0,P. Tucker misses 3-pt jump shot from 25 ft,,51,37
167,2,4:46.0,,Defensive rebound by D. Brooks,51,37
168,2,4:42.0,,M. Gasol makes 3-pt jump shot from 26 ft (assist by C. Parsons),51,40
169,2,4:25.0,C. Paul misses 2-pt jump shot from 14 ft,,51,40
170,2,4:24.0,,Defensive rebound by Team,51,40
171,2,4:24.0,C. Capela enters the game for T. Black,,51,40
172,2,4:09.0,,J. Green makes 3-pt jump shot from 25 ft (assist by M. Gasol),51,43
173,2,3:58.0,,Offensive charge foul by C. Paul (drawn by M. Chalmers),51,43
174,2,3:58.0,Turnover by C. Paul (offensive foul),,51,43
175,2,3:44.0,,M. Gasol makes 2-pt dunk at rim (assist by M. Chalmers),51,45
176,2,3:41.0,Houston full timeout,,51,45
177,2,3:41.0,,T. Evans enters the game for C. Parsons,51,45
178,2,3:22.0,J. Harden misses 2-pt jump shot from 11 ft,,51,45
179,2,3:20.0,Offensive rebound by P. Tucker,,51,45
180,2,3:07.0,J. Harden misses 2-pt layup at rim,,51,45
181,2,3:03.0,,Defensive rebound by M. Chalmers,51,45
182,2,3:02.0,,Shooting foul by C. Paul (drawn by D. Brooks),51,45
183,2,3:02.0,,D. Brooks misses free throw 1 of 2,51,45
184,2,3:02.0,,Offensive rebound by Team,51,45
185,2,3:02.0,E. Gordon enters the game for C. Paul,,51,45
186,2,3:02.0,,D. Brooks makes free throw 2 of 2,51,46
187,2,2:42.0,Turnover by J. Harden (bad pass),,51,46
188,2,2:30.0,,M. Gasol misses 3-pt jump shot from 25 ft,51,46
189,2,2:28.0,,Offensive rebound by J. Green,51,46
190,2,2:23.0,,J. Green makes 3-pt jump shot from 23 ft (assist by M. Gasol),51,49
191,2,2:07.0,Shooting foul by M. Chalmers (drawn by E. Gordon),,51,49
192,2,2:07.0,E. Gordon makes free throw 1 of 2,,52,49
193,2,2:07.0,E. Gordon makes free throw 2 of 2,,53,49
194,2,1:54.0,,M. Chalmers misses 3-pt jump shot from 25 ft,53,49
195,2,1:50.0,Defensive rebound by P. Tucker,,53,49
196,2,1:43.0,Personal foul by J. Green (drawn by J. Harden),,53,49
197,2,1:39.0,E. Gordon misses 3-pt jump shot from 25 ft,,53,49
198,2,1:34.0,,Defensive rebound by T. Evans,53,49
199,2,1:19.0,,T. Evans misses 3-pt jump shot from 27 ft,53,49
200,2,1:16.0,Defensive rebound by C. Capela,,53,49
201,2,1:08.0,E. Gordon makes 3-pt jump shot from 26 ft,,56,49
202,2,1:07.0,Shooting foul by M. Chalmers (drawn by E. Gordon),,56,49
203,2,1:07.0,E. Gordon makes free throw 1 of 1,,57,49
204,2,0:47.0,,Turnover by T. Evans (lost ball; steal by J. Harden),57,49
205,2,0:43.0,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),,59,49
206,2,0:40.0,,Memphis full timeout,59,49
207,2,0:24.0,,T. Evans misses 2-pt layup from 1 ft (block by L. Mbah a Moute),59,49
208,2,0:24.0,Defensive rebound by C. Capela,,59,49
209,2,0:24.0,Turnover by C. Capela (step out of bounds),,59,49
210,2,0:01.0,,Shooting foul by P. Tucker (drawn by J. Green),59,49
211,2,0:01.0,,J. Green makes free throw 1 of 2,59,50
212,2,0:01.0,,J. Green misses free throw 2 of 2,59,50
213,2,0:00.0,Defensive rebound by P. Tucker,,59,50
214,3,11:47.0,T. Ariza misses 3-pt jump shot from 24 ft,,59,50
215,3,11:44.0,,Defensive rebound by J. Green,59,50
216,3,11:34.0,,Personal foul by J. Harden (drawn by C. Parsons),59,50
217,3,11:24.0,,M. Chalmers misses 2-pt jump shot from 6 ft,59,50
218,3,11:21.0,,Offensive rebound by J. Green,59,50
219,3,11:20.0,,J. Green makes 2-pt layup at rim,59,52
220,3,11:09.0,Turnover by C. Paul (bad pass; steal by M. Chalmers),,59,52
221,3,10:58.0,,Turnover by M. Chalmers (bad pass; steal by C. Paul),59,52
222,3,10:49.0,C. Capela makes 2-pt dunk from 1 ft (assist by T. Ariza),,61,52
223,3,10:24.0,,Away from play foul by R. Anderson (drawn by M. Chalmers),61,52
224,3,10:24.0,,M. Chalmers makes free throw 1 of 1,61,53
225,3,10:12.0,,Turnover by D. Brooks (lost ball; steal by J. Harden),61,53
226,3,10:04.0,C. Capela makes 2-pt layup at rim (assist by R. Anderson),,63,53
227,3,9:41.0,,M. Gasol makes 2-pt jump shot from 11 ft (assist by M. Chalmers),63,55
228,3,9:25.0,C. Paul makes 2-pt layup from 1 ft,,65,55
229,3,9:02.0,,M. Chalmers misses 3-pt jump shot from 25 ft,65,55
230,3,9:00.0,,Offensive rebound by J. Green,65,55
231,3,9:00.0,,J. Green makes 2-pt layup at rim,65,57
232,3,8:36.0,J. Harden makes 3-pt jump shot from 25 ft,,68,57
233,3,8:12.0,,M. Gasol misses 2-pt layup at rim,68,57
234,3,8:12.0,Defensive rebound by Team,,68,57
235,3,7:56.0,Turnover by R. Anderson (lost ball; steal by M. Chalmers),,68,57
236,3,7:51.0,,C. Parsons makes 2-pt layup from 1 ft (assist by D. Brooks),68,59
237,3,7:38.0,Offensive foul by J. Harden (drawn by D. Brooks),,68,59
238,3,7:38.0,Turnover by J. Harden (offensive foul),,68,59
239,3,7:27.0,,Personal foul by C. Capela (drawn by M. Gasol),68,59
240,3,7:15.0,,M. Chalmers makes 3-pt jump shot from 22 ft (assist by M. Gasol),68,62
241,3,6:53.0,C. Capela makes 2-pt dunk at rim (assist by J. Harden),,70,62
242,3,6:24.0,,M. Gasol makes 2-pt hook shot from 6 ft,70,64
243,3,6:08.0,C. Paul misses 2-pt jump shot from 12 ft,,70,64
244,3,6:05.0,,Defensive rebound by J. Green,70,64
245,3,5:55.0,,M. Gasol misses 3-pt jump shot from 25 ft,70,64
246,3,5:52.0,Defensive rebound by R. Anderson,,70,64
247,3,5:44.0,C. Paul makes 3-pt jump shot from 22 ft (assist by J. Harden),,73,64
248,3,5:23.0,,Turnover by M. Chalmers (bad pass; steal by J. Harden),73,64
249,3,5:19.0,J. Harden makes 2-pt layup at rim,,75,64
250,3,5:19.0,,Memphis full timeout,75,64
251,3,5:19.0,,T. Evans enters the game for J. Green,75,64
252,3,5:19.0,,B. McLemore enters the game for M. Chalmers,75,64
253,3,5:19.0,,J. Ennis enters the game for C. Parsons,75,64
254,3,5:19.0,P. Tucker enters the game for C. Capela,,75,64
255,3,5:19.0,L. Mbah a Moute enters the game for T. Ariza,,75,64
256,3,5:19.0,E. Gordon enters the game for R. Anderson,,75,64
257,3,5:19.0,N. Hilário enters the game for C. Paul,,75,64
258,3,5:04.0,,D. Brooks misses 3-pt jump shot from 25 ft,75,64
259,3,5:02.0,Defensive rebound by N. Hilário,,75,64
260,3,4:58.0,E. Gordon misses 3-pt jump shot from 22 ft,,75,64
261,3,4:54.0,,Defensive rebound by M. Gasol,75,64
262,3,4:42.0,,Turnover by B. McLemore (out of bounds lost ball),75,64
263,3,4:30.0,J. Harden makes 3-pt jump shot from 25 ft (assist by N. Hilário),,78,64
264,3,4:09.0,,M. Gasol misses 2-pt jump shot from 19 ft,78,64
265,3,4:07.0,Defensive rebound by J. Harden,,78,64
266,3,4:00.0,J. Harden misses 3-pt jump shot from 25 ft,,78,64
267,3,3:57.0,,Defensive rebound by M. Gasol,78,64
268,3,3:51.0,,M. Gasol makes 2-pt layup from 1 ft (assist by T. Evans),78,66
269,3,3:29.0,Turnover by J. Harden (bad pass; steal by D. Brooks),,78,66
270,3,3:20.0,,B. McLemore misses 2-pt layup at rim,78,66
271,3,3:16.0,Defensive rebound by N. Hilário,,78,66
272,3,3:10.0,N. Hilário misses 2-pt jump shot from 17 ft,,78,66
273,3,3:07.0,Offensive rebound by E. Gordon,,78,66
274,3,2:50.0,Turnover by E. Gordon (bad pass; steal by D. Brooks),,78,66
275,3,2:47.0,,Shooting foul by L. Mbah a Moute (drawn by T. Evans),78,66
276,3,2:47.0,Houston full timeout,,78,66
277,3,2:47.0,,T. Evans misses free throw 1 of 2,78,66
278,3,2:47.0,,Offensive rebound by Team,78,66
279,3,2:47.0,,T. Evans makes free throw 2 of 2,78,67
280,3,2:37.0,Personal foul by B. McLemore (drawn by E. Gordon),,78,67
281,3,2:31.0,Shooting foul by D. Brooks (drawn by N. Hilário),,78,67
282,3,2:31.0,N. Hilário makes free throw 1 of 2,,79,67
283,3,2:31.0,N. Hilário misses free throw 2 of 2,,79,67
284,3,2:29.0,,Defensive rebound by M. Gasol,79,67
285,3,2:13.0,,Turnover by D. Brooks (traveling),79,67
286,3,2:05.0,,Violation by M. Gasol (kicked ball),79,67
287,3,1:54.0,Personal foul by B. McLemore (drawn by P. Tucker),,79,67
288,3,1:54.0,C. Paul enters the game for J. Harden,,79,67
289,3,1:47.0,Offensive foul by N. Hilário (drawn by D. Brooks),,79,67
290,3,1:47.0,Turnover by N. Hilário (offensive foul),,79,67
291,3,1:29.0,,M. Gasol misses 2-pt jump shot from 8 ft,79,67
292,3,1:24.0,,Offensive rebound by D. Brooks,79,67
293,3,1:23.0,,D. Brooks misses 2-pt jump shot from 3 ft,79,67
294,3,1:21.0,Defensive rebound by N. Hilário,,79,67
295,3,1:13.0,Shooting foul by M. Gasol (drawn by N. Hilário),,79,67
296,3,1:13.0,N. Hilário makes free throw 1 of 2,,80,67
297,3,1:13.0,N. Hilário misses free throw 2 of 2,,80,67
298,3,1:11.0,,Defensive rebound by T. Evans,80,67
299,3,0:55.0,,B. McLemore misses 3-pt jump shot from 27 ft,80,67
300,3,0:53.0,Defensive rebound by Team,,80,67
301,3,0:41.0,E. Gordon misses 3-pt jump shot from 27 ft,,80,67
302,3,0:38.0,Offensive rebound by P. Tucker,,80,67
303,3,0:31.0,C. Paul misses 3-pt jump shot from 25 ft,,80,67
304,3,0:27.0,,Defensive rebound by T. Evans,80,67
305,3,0:22.0,,T. Evans misses 2-pt layup from 1 ft (block by C. Paul),80,67
306,3,0:20.0,Defensive rebound by Team,,80,67
307,3,0:02.0,P. Tucker makes 2-pt hook shot from 6 ft,,82,67
308,3,0:00.0,,D. Brooks misses 3-pt jump shot from 39 ft,82,67
309,3,0:00.0,,Offensive rebound by Team,82,67
310,4,11:46.0,,B. McLemore misses 3-pt jump shot from 25 ft,82,67
311,4,11:42.0,,Offensive rebound by J. Ennis,82,67
312,4,11:40.0,,Turnover by J. Ennis (bad pass; steal by T. Ariza),82,67
313,4,11:35.0,R. Anderson misses 3-pt jump shot from 26 ft,,82,67
314,4,11:30.0,,Defensive rebound by T. Evans,82,67
315,4,11:13.0,,D. Davis misses 2-pt layup from 1 ft,82,67
316,4,11:09.0,,Offensive rebound by D. Davis,82,67
317,4,11:09.0,,D. Davis makes 2-pt layup at rim,82,69
318,4,10:51.0,E. Gordon misses 3-pt jump shot from 27 ft,,82,69
319,4,10:49.0,,Defensive rebound by J. Ennis,82,69
320,4,10:45.0,,B. McLemore misses 3-pt jump shot from 24 ft,82,69
321,4,10:39.0,,Offensive rebound by J. Ennis,82,69
322,4,10:39.0,,J. Ennis makes 2-pt layup at rim,82,71
323,4,10:24.0,T. Ariza misses 3-pt jump shot from 25 ft (block by T. Evans),,82,71
324,4,10:23.0,,Defensive rebound by J. Ennis,82,71
325,4,10:16.0,,T. Evans makes 2-pt layup from 1 ft,82,73
326,4,10:15.0,Houston full timeout,,82,73
327,4,10:02.0,R. Anderson makes 3-pt jump shot from 23 ft (assist by C. Paul),,85,73
328,4,9:42.0,,T. Evans misses 2-pt layup at rim,85,73
329,4,9:42.0,,Offensive rebound by Team,85,73
330,4,9:42.0,Loose ball foul by N. Hilário (drawn by D. Davis),,85,73
331,4,9:30.0,,Turnover by M. Chalmers (bad pass; steal by C. Paul),85,73
332,4,9:29.0,Personal take foul by T. Evans (drawn by C. Paul),,85,73
333,4,9:18.0,C. Paul misses 3-pt jump shot from 25 ft,,85,73
334,4,9:15.0,Offensive rebound by Team,,85,73
335,4,9:12.0,Shooting foul by D. Davis (drawn by R. Anderson),,85,73
336,4,9:12.0,R. Anderson makes free throw 1 of 2,,86,73
337,4,9:12.0,R. Anderson makes free throw 2 of 2,,87,73
338,4,8:55.0,,Shooting foul by E. Gordon (drawn by M. Chalmers),87,73
339,4,8:55.0,,M. Chalmers makes free throw 1 of 2,87,74
340,4,8:55.0,,M. Chalmers makes free throw 2 of 2,87,75
341,4,8:42.0,Turnover by C. Paul (traveling),,87,75
342,4,8:42.0,,D. Brooks enters the game for B. McLemore,87,75
343,4,8:26.0,,M. Chalmers misses 3-pt jump shot from 25 ft,87,75
344,4,8:23.0,Defensive rebound by R. Anderson,,87,75
345,4,8:18.0,R. Anderson makes 3-pt jump shot from 24 ft (assist by C. Paul),,90,75
346,4,8:08.0,,Personal foul by N. Hilário (drawn by D. Brooks),90,75
347,4,8:08.0,C. Capela enters the game for C. Paul,,90,75
348,4,8:08.0,J. Harden enters the game for N. Hilário,,90,75
349,4,7:53.0,,T. Evans misses 2-pt layup at rim (block by C. Capela),90,75
350,4,7:49.0,,Offensive rebound by T. Evans,90,75
351,4,7:48.0,,Turnover by Team (shot clock),90,75
352,4,7:33.0,Personal foul by M. Chalmers (drawn by J. Harden),,90,75
353,4,7:33.0,,M. Gasol enters the game for T. Evans,90,75
354,4,7:33.0,,C. Parsons enters the game for D. Davis,90,75
355,4,7:30.0,Turnover by C. Capela (lost ball; steal by M. Chalmers),,90,75
356,4,7:30.0,,Personal foul by C. Capela (drawn by M. Chalmers),90,75
357,4,7:17.0,,D. Brooks misses 3-pt jump shot from 23 ft,90,75
358,4,7:14.0,,Offensive rebound by M. Gasol,90,75
359,4,7:11.0,,Turnover by M. Gasol (bad pass; steal by T. Ariza),90,75
360,4,7:07.0,J. Harden makes 3-pt jump shot from 26 ft (assist by T. Ariza),,93,75
361,4,6:50.0,,J. Ennis misses 3-pt jump shot from 25 ft,93,75
362,4,6:45.0,Defensive rebound by J. Harden,,93,75
363,4,6:29.0,C. Capela misses 2-pt layup at rim,,93,75
364,4,6:27.0,,Defensive rebound by M. Gasol,93,75
365,4,6:25.0,,C. Parsons misses 3-pt jump shot from 25 ft,93,75
366,4,6:20.0,Defensive rebound by C. Capela,,93,75
367,4,6:12.0,Offensive foul by R. Anderson (drawn by M. Chalmers),,93,75
368,4,6:12.0,Turnover by R. Anderson (offensive foul),,93,75
369,4,6:12.0,,J. Green enters the game for J. Ennis,93,75
370,4,6:00.0,,Personal foul by T. Ariza (drawn by C. Parsons),93,75
371,4,6:00.0,,C. Parsons makes free throw 1 of 2,93,76
372,4,6:00.0,,C. Parsons makes free throw 2 of 2,93,77
373,4,5:56.0,T. Ariza makes 2-pt dunk at rim (assist by J. Harden),,95,77
374,4,5:56.0,Shooting foul by C. Parsons (drawn by T. Ariza),,95,77
375,4,5:56.0,T. Ariza makes free throw 1 of 1,,96,77
376,4,5:33.0,,C. Parsons misses 2-pt jump shot from 15 ft,96,77
377,4,5:29.0,Defensive rebound by C. Capela,,96,77
378,4,5:19.0,Personal foul by C. Parsons (drawn by J. Harden),,96,77
379,4,5:19.0,J. Harden makes free throw 1 of 2,,97,77
380,4,5:19.0,J. Harden makes free throw 2 of 2,,98,77
381,4,5:02.0,,M. Gasol misses 2-pt hook shot from 7 ft,98,77
382,4,5:00.0,Defensive rebound by R. Anderson,,98,77
383,4,4:56.0,J. Harden misses 3-pt jump shot from 26 ft,,98,77
384,4,4:53.0,Offensive rebound by C. Capela,,98,77
385,4,4:53.0,Personal foul by M. Gasol (drawn by C. Capela),,98,77
386,4,4:53.0,C. Capela misses free throw 1 of 2,,98,77
387,4,4:53.0,Offensive rebound by Team,,98,77
388,4,4:53.0,P. Tucker enters the game for E. Gordon,,98,77
389,4,4:53.0,L. Mbah a Moute enters the game for R. Anderson,,98,77
